rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
17,Alejandro Alvarado Jr.,us USA,"MF,FW",Vizela,18,2003,0.7,31,1,7,17,7,1,31,0,0,,0,,9,27,9,0,0,0,0,0,17,2,Matches
18,Marcelo Alves,br BRA,DF,Tondela,23,1998,8.1,365,51,262,102,2,1,365,1,1,100.0,0,0.0,193,683,324,0,1,1,2,1,240,0,Matches
19,Ricardo Miguel Martins Alves,pt POR,"DF,MF",Tondela,30,1991,9.2,476,46,220,228,30,12,476,2,1,50.0,1,50.0,248,1056,515,2,3,1,2,5,298,4,Matches
20,Pedro Amador,pt POR,"MF,DF",Moreirense,22,1998,13.3,671,34,183,277,217,22,671,24,10,41.7,14,58.3,287,1155,614,20,14,3,20,8,314,56,Matches
21,Amarildo,br BRA,DF,Famalicão,22,1999,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
22,André Amaro,pt POR,DF,Vitória,18,2002,6.3,365,41,220,141,5,2,365,2,2,100.0,0,0.0,228,1078,518,1,3,0,3,3,246,1,Matches
23,Artur Jorge Marques Amorim,pt POR,DF,Moreirense,26,1994,22.2,1014,111,548,447,32,13,1014,2,1,50.0,1,50.0,517,2447,1094,2,5,0,7,1,547,4,Matches
24,Anderson,br BRA,"FW,MF",Portimonense,23,1998,11.4,513,6,64,246,222,30,512,64,31,48.4,33,51.6,337,2270,976,32,23,10,42,24,342,59,Matches
25,Léo Andrade,br BRA,DF,Marítimo,23,1998,14.3,924,138,603,309,14,7,924,2,1,50.0,1,50.0,512,2075,921,3,1,0,6,2,569,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Rodri Andrade,pt POR,MF,Marítimo,19,2001,0.1,10,0,0,6,5,0,10,1,0,0.0,1,100.0,5,31,0,0,1,0,0,1,7,1,Matches
27,André André,pt POR,MF,Vitória,31,1989,10.4,557,13,80,319,165,26,556,21,12,57.1,9,42.9,338,1343,605,14,14,4,21,11,411,31,Matches
28,Mauro Andrés Caballero,py PAR,FW,Arouca,26,1994,0.0,5,0,0,3,2,2,5,0,0,,0,,1,1,0,0,0,0,1,0,3,1,Matches
29,Andrew,br BRA,GK,Gil Vicente FC,20,2001,10.0,318,295,318,0,0,0,318,0,0,,0,,165,619,382,0,0,0,0,0,111,0,Matches
30,Iván Angulo,co COL,"FW,MF",Portimonense,22,1999,26.2,963,32,184,421,375,70,963,91,43,47.3,47,51.6,628,4093,1888,65,36,37,71,30,647,170,Matches
31,Antony,br BRA,"FW,MF",Arouca,19,2001,7.4,363,3,44,169,155,25,363,33,16,48.5,17,51.5,205,1289,528,21,10,6,27,9,235,65,Matches
32,Vitorino Antunes,pt POR,DF,Paços de Ferreira,34,1987,28.2,1910,90,622,831,482,18,1908,43,15,34.9,28,65.1,866,4215,1938,45,39,4,35,25,987,57,Matches
33,Bilel Aouacheria,fr FRA,"FW,MF",Gil Vicente FC,27,1994,7.1,318,4,42,104,179,14,318,26,13,50.0,13,50.0,196,1106,644,27,16,5,18,6,227,64,Matches
34,Wilinton Aponzá,co COL,"FW,MF",Portimonense,21,2000,8.3,225,8,20,84,123,32,225,10,7,70.0,3,30.0,118,514,183,9,3,6,24,13,153,45,Matches
35,Brian Araújo,fr FRA,GK,Gil Vicente FC,21,2000,1.0,32,30,32,0,0,0,32,0,0,,0,,11,64,42,0,0,0,0,0,8,0,Matches
36,Henrique Araújo,pt POR,FW,Benfica,19,2002,1.4,42,0,2,17,23,13,42,2,2,100.0,0,0.0,23,72,23,1,0,1,2,1,30,11,Matches
37,Guilherme Araújo Soares,pt POR,DF,Braga,20,2001,0.5,33,2,15,18,0,0,33,0,0,,0,,20,108,31,0,0,0,0,0,24,0,Matches
38,Tiago Araújo,pt POR,"DF,FW",Arouca,20,2001,5.3,293,10,73,134,91,5,293,6,3,50.0,3,50.0,144,854,308,10,9,3,13,5,148,22,Matches
39,Tomás Araújo,pt POR,DF,Benfica,19,2002,1.1,71,10,42,28,1,1,71,1,1,100.0,0,0.0,41,177,106,1,0,0,0,0,51,0,Matches
40,Telmo Arcanjo,cv CPV,"MF,FW",Tondela,20,2001,1.4,90,0,10,41,42,2,90,6,2,33.3,4,66.7,62,398,182,5,4,0,3,3,65,15,Matches
41,Arthur,br BRA,"FW,MF",Estoril,23,1998,24.4,919,12,140,318,483,56,919,85,41,48.2,44,51.8,535,3994,1949,65,44,27,41,31,603,181,Matches
42,Gustavo Assuncao,pt POR,MF,Famalicão,21,2000,6.7,397,15,102,249,49,4,397,10,6,60.0,4,40.0,195,836,378,5,3,1,8,3,235,3,Matches
43,Javier Avilés,es ESP,"MF,FW",Tondela,23,1997,1.7,78,1,11,31,40,4,78,13,5,38.5,8,61.5,45,412,138,7,8,0,6,7,53,13,Matches
44,Chidozie Awaziem,ng NGA,DF,Boavista,24,1997,3.0,151,23,104,48,1,0,151,0,0,,0,,58,235,106,0,0,0,0,2,99,0,Matches
45,Abdoulaye Ba,sn SEN,DF,Arouca,30,1991,14.9,880,114,541,331,9,7,880,3,2,66.7,1,33.3,503,2071,923,0,0,0,12,0,522,1,Matches
46,Abdoulaye Ba,sn SEN,DF,Moreirense,30,1991,1.0,66,5,34,29,4,3,66,1,1,100.0,0,0.0,24,129,34,0,0,0,1,1,32,1,Matches
47,Marco Baixinho,pt POR,DF,Paços de Ferreira,32,1989,24.3,1378,138,798,565,23,12,1378,2,2,100.0,0,0.0,794,3721,2139,10,3,0,6,2,927,1,Matches
48,Ibrahima Bamba,ci CIV,MF,Vitória,19,2002,3.3,175,8,65,93,18,1,175,1,1,100.0,0,0.0,89,325,130,0,1,0,2,0,104,1,Matches
49,Daniel Bandeira,pt POR,MF,Vitória,21,2000,0.2,16,1,3,7,6,0,16,0,0,,0,,8,38,28,0,0,0,2,0,11,0,Matches
50,Simon Banza,cd COD,FW,Famalicão,24,1996,25.9,807,39,62,333,417,132,805,60,27,45.0,33,55.0,496,2415,958,33,29,20,91,42,652,158,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Yves Baraye,sn SEN,"FW,MF",B-SAD,29,1992,11.8,451,11,79,215,169,41,451,49,19,38.8,30,61.2,264,1841,890,33,22,14,34,18,264,51,Matches
52,Rafael Barbosa,pt POR,"MF,FW",Tondela,25,1996,19.2,889,7,110,471,318,43,889,46,22,47.8,24,52.2,536,2750,1234,37,31,10,37,31,632,89,Matches
53,Romário Baró,pt POR,MF,Estoril,21,2000,4.3,179,6,30,97,57,7,179,19,10,52.6,9,47.4,116,814,401,12,10,2,15,11,133,15,Matches
54,Oscar Barreto,co COL,"FW,MF",Santa Clara,28,1993,3.9,174,5,35,77,67,9,174,8,4,50.0,4,50.0,100,556,273,7,5,3,8,2,100,21,Matches
55,Gil Bastião Dias,pt POR,"DF,FW",Benfica,24,1996,7.3,507,5,75,214,230,24,507,38,23,60.5,15,39.5,316,2508,1354,33,32,9,26,6,345,85,Matches
56,Luís Bastos,pt POR,DF,Paços de Ferreira,19,2001,3.4,245,12,80,117,50,3,245,10,4,40.0,6,60.0,104,642,283,5,5,1,4,1,142,8,Matches
57,Dylan Batubinsika,cd COD,DF,Famalicão,25,1996,16.7,913,104,534,364,20,11,913,9,7,77.8,2,22.2,488,2629,1300,8,5,0,10,1,514,2,Matches
58,Clésio Baúque,mz MOZ,"DF,FW",Marítimo,26,1994,5.3,253,12,75,102,82,4,253,23,14,60.9,9,39.1,151,1273,530,14,15,3,17,11,148,26,Matches
59,Bebeto,br BRA,"DF,MF",Tondela,31,1990,15.4,918,42,360,375,198,8,918,19,11,57.9,8,42.1,404,2008,887,20,20,1,26,8,443,56,Matches
60,Alireza Beiranvand,ir IRN,GK,Boavista,28,1992,7.5,301,272,301,0,0,0,301,4,4,100.0,0,0.0,161,1059,750,0,0,0,2,0,105,0,Matches
61,Stefano Beltrame,it ITA,MF,Marítimo,28,1993,15.4,763,20,160,418,203,9,763,31,18,58.1,13,41.9,440,2431,1251,29,17,1,30,12,510,29,Matches
62,Gilson Benchimol,cv CPV,FW,Estoril,19,2001,0.1,8,0,0,5,3,1,8,0,0,,0,,3,22,4,0,0,0,1,1,3,0,Matches
63,Berna,pt POR,MF,Braga,18,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
64,Paulo Bernardo,pt POR,MF,Benfica,19,2002,8.7,548,11,77,281,195,28,548,24,17,70.8,7,29.2,339,1727,831,17,18,4,21,11,394,40,Matches
65,Beto,gw GNB,FW,Portimonense,23,1998,3.0,69,4,7,26,38,10,69,4,2,50.0,2,50.0,39,227,123,4,6,1,4,4,49,14,Matches
66,Aylton Boa Morte,pt POR,"FW,MF",Portimonense,27,1993,12.3,382,9,47,137,213,35,381,41,22,53.7,19,46.3,268,1708,855,37,21,13,37,13,293,102,Matches
67,Kennedy Boateng,tg TOG,DF,Santa Clara,24,1996,23.3,1160,137,723,409,35,30,1160,4,2,50.0,2,50.0,560,2400,1035,1,1,0,13,0,643,3,Matches
68,Kiko Bondoso,pt POR,FW,Vizela,25,1995,30.2,1232,23,131,536,590,110,1232,62,25,40.3,37,59.7,755,4425,2007,66,53,27,63,37,902,216,Matches
69,Trova Boni,bf BFA,MF,B-SAD,21,1999,4.9,171,14,51,104,19,1,171,10,7,70.0,3,30.0,75,357,127,3,2,0,11,12,73,4,Matches
70,Toni Borevkovic,hr CRO,DF,Vitória,24,1997,22.1,1302,124,623,655,28,19,1302,1,1,100.0,0,0.0,763,3802,2151,8,5,0,7,5,884,3,Matches
71,Gonçalo Borges,pt POR,MF,Porto,20,2001,0.1,5,0,0,1,4,1,5,0,0,,0,,4,36,25,1,0,1,0,0,4,1,Matches
72,Neto Borges,br BRA,"DF,MF",Tondela,24,1996,23.7,1422,69,530,616,295,32,1422,48,36,75.0,12,25.0,674,4224,2181,56,34,11,45,23,725,101,Matches
73,Pedro Borges,br BRA,MF,Tondela,24,1997,22.1,1071,55,315,610,156,18,1071,24,20,83.3,4,16.7,551,2512,977,16,14,0,43,20,648,32,Matches
74,Mohamed Bouldini,ma MAR,FW,Santa Clara,25,1995,1.7,74,5,9,26,39,11,74,3,2,66.7,1,33.3,39,133,36,0,1,1,8,2,59,13,Matches
75,Rafael Bracalli,br BRA,GK,Boavista,40,1981,26.5,902,795,901,2,0,0,902,1,1,100.0,0,0.0,447,2439,1363,0,0,0,2,0,308,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Victor Braga,br BRA,GK,Arouca,29,1992,23.1,833,666,827,8,0,0,833,0,0,,0,,432,2214,1292,0,0,0,0,0,331,1,Matches
77,Daniel Bragança,pt POR,MF,Sporting CP,22,1999,8.7,708,11,87,475,153,15,708,29,22,75.9,7,24.1,410,2137,1005,20,21,3,16,14,548,28,Matches
78,Pedro Brazão,pt POR,"MF,FW",Famalicão,18,2002,4.2,154,1,20,83,57,4,154,20,8,40.0,12,60.0,91,669,310,9,8,0,6,8,105,22,Matches
79,Brunão,br BRA,MF,Arouca,24,1997,0.2,10,3,9,2,0,0,10,0,0,,0,,4,32,29,0,0,0,0,0,5,0,Matches
80,David Bruno,pt POR,DF,Estoril,29,1992,13.5,749,60,275,287,187,4,749,4,0,0.0,4,100.0,341,1424,732,15,14,0,7,5,399,51,Matches
81,Matheus Bueno,br BRA,"MF,FW",Gil Vicente FC,23,1998,7.3,362,1,37,182,146,16,362,9,8,88.9,1,11.1,214,1251,596,20,9,4,13,9,262,40,Matches
82,André Bukia,cd COD,"FW,MF",Arouca,26,1995,28.5,1030,14,110,403,543,61,1030,114,44,38.6,70,61.4,736,4877,2037,81,52,22,100,57,759,200,Matches
83,Leonardo Buta,pt POR,DF,Braga,19,2002,1.5,97,4,17,52,29,2,97,2,0,0.0,2,100.0,45,216,128,3,4,0,3,0,58,7,Matches
84,Adrián Butzke,es ESP,FW,Paços de Ferreira,22,1999,6.4,222,8,14,126,83,22,222,8,4,50.0,4,50.0,120,650,165,4,5,1,18,8,181,34,Matches
85,Jovane Cabral,cv CPV,"MF,FW",Sporting CP,23,1998,3.8,163,1,7,79,79,17,162,6,5,83.3,1,16.7,93,449,222,7,1,6,14,5,119,30,Matches
86,Paulo Henrique Rodrigues Cabral,pt POR,DF,Santa Clara,24,1996,13.9,727,42,253,352,128,14,727,14,10,71.4,4,28.6,366,1563,775,18,8,1,18,5,398,37,Matches
87,Jhonder Cádiz,ve VEN,"FW,DF",Famalicão,26,1995,5.0,200,5,16,78,106,37,200,8,3,37.5,5,62.5,99,331,89,3,0,1,16,13,161,40,Matches
88,João Caiado,pt POR,FW,Gil Vicente FC,22,1999,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
89,Juan Calero,co COL,FW,Gil Vicente FC,22,1998,1.6,66,2,2,33,31,5,66,1,0,0.0,1,100.0,36,132,58,2,0,1,2,2,47,8,Matches
90,Diogo Calila,mz MOZ,"DF,MF",B-SAD,22,1998,21.3,1061,82,387,455,236,16,1061,30,9,30.0,21,70.0,490,2368,1092,35,22,6,17,12,519,79,Matches
91,Rafael Camacho,pt POR,"FW,MF",B-SAD,21,2000,9.8,346,2,38,146,164,18,346,29,15,51.7,14,48.3,225,1496,754,27,19,9,24,13,250,53,Matches
92,Abel Camará,gw GNB,FW,B-SAD,31,1990,17.3,516,15,48,246,225,70,516,16,5,31.3,11,68.8,284,1243,410,18,9,3,61,9,392,79,Matches
93,Ibrahima Camará,gn GUI,MF,Moreirense,22,1999,18.9,925,20,144,568,232,19,924,37,24,64.9,13,35.1,478,2420,1160,25,17,3,16,12,505,29,Matches
94,Gastón Campi,ar ARG,DF,Arouca,30,1991,4.0,204,12,99,101,5,2,204,1,1,100.0,0,0.0,117,653,395,1,0,0,1,1,127,2,Matches
95,Fali Candé,gw GNB,DF,Portimonense,23,1998,14.6,908,63,309,363,241,9,908,20,14,70.0,6,30.0,420,2150,886,23,19,3,22,6,501,51,Matches
96,Francis Cann,gh GHA,"FW,MF",Vizela,23,1998,2.4,93,0,18,47,30,1,93,6,4,66.7,2,33.3,54,235,108,2,2,0,3,1,54,11,Matches
97,Reggie Cannon,us USA,DF,Boavista,23,1998,19.0,1129,63,521,534,80,7,1129,12,11,91.7,1,8.3,581,2614,1249,17,13,0,16,5,703,27,Matches
98,Fábio Cardoso,pt POR,DF,Porto,27,1994,12.0,792,61,379,385,28,12,792,3,2,66.7,1,33.3,530,2063,1116,6,1,1,1,1,610,4,Matches
99,Carlinhos,br BRA,MF,Portimonense,27,1994,25.4,1557,34,267,958,366,25,1556,67,41,61.2,26,38.8,933,5523,2445,44,38,3,50,15,1014,59,Matches
100,Carlos,br BRA,FW,Santa Clara,25,1995,2.0,74,2,6,27,42,11,73,4,2,50.0,2,50.0,38,159,57,1,1,0,6,2,49,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Luíz Carlos,br BRA,MF,Paços de Ferreira,36,1985,28.9,1536,63,352,986,216,12,1536,26,18,69.2,8,30.8,715,3381,1204,24,20,2,36,19,991,43,Matches
102,João Carlos Teixeira,pt POR,"FW,MF",Famalicão,28,1993,8.8,464,5,42,246,184,14,464,39,24,61.5,15,38.5,289,1530,603,16,8,3,25,12,326,45,Matches
103,Zé Carlos,pt POR,DF,Gil Vicente FC,23,1998,27.3,2169,97,640,1007,544,37,2169,62,28,45.2,34,54.8,1056,4660,2446,54,37,12,38,20,1281,152,Matches
104,David Carmo,ao ANG,DF,Braga,22,1999,11.0,809,110,385,409,16,10,809,1,1,100.0,0,0.0,487,2152,1156,1,1,1,6,0,573,0,Matches
105,Carraça,pt POR,"DF,MF",B-SAD,28,1993,24.5,1742,84,514,861,389,9,1742,17,12,70.6,5,29.4,826,3751,1659,25,14,1,18,11,1002,77,Matches
106,Anderson Carvalho,br BRA,MF,Santa Clara,31,1990,21.1,933,31,214,620,111,12,933,19,13,68.4,6,31.6,407,1859,775,11,7,4,22,19,489,16,Matches
107,Duarte Carvalho,pt POR,MF,Estoril,19,2002,0.2,5,0,2,4,0,0,5,1,1,100.0,0,0.0,3,11,0,0,0,0,0,0,1,0,Matches
108,Vitor Carvalho,br BRA,MF,Gil Vicente FC,24,1997,24.8,1521,72,340,984,206,16,1521,19,9,47.4,10,52.6,727,3147,1558,10,23,1,22,11,963,21,Matches
109,Cassiano,br BRA,FW,Vizela,32,1989,17.7,484,12,38,209,243,71,483,16,7,43.8,9,56.3,261,1355,546,26,14,12,39,14,335,86,Matches
110,Mateo Cassierra,co COL,FW,B-SAD,24,1997,1.9,49,0,2,30,17,1,49,3,2,66.7,1,33.3,33,174,56,2,2,0,7,2,40,5,Matches
111,Moises Castillo,co COL,"DF,FW",Marítimo,20,2001,0.2,5,1,4,1,0,0,5,0,0,,0,,3,9,1,0,0,0,0,0,3,0,Matches
112,André Castro,pt POR,MF,Braga,33,1988,12.8,713,23,128,446,149,23,713,9,5,55.6,4,44.4,328,1555,707,17,11,2,17,5,434,27,Matches
113,Fernando Castro,br BRA,GK,Arouca,24,1997,6.9,267,229,267,0,0,0,267,0,0,,0,,147,678,361,0,0,0,1,0,105,0,Matches
114,Tomás Castro,pt POR,MF,B-SAD,22,1999,0.6,42,0,11,20,11,0,42,1,1,100.0,0,0.0,24,71,13,0,0,0,1,1,26,0,Matches
115,Geny Catamo,mz MOZ,DF,Sporting CP,20,2001,0.3,29,0,4,15,10,1,29,1,0,0.0,1,100.0,17,129,50,1,0,1,3,0,14,5,Matches
116,Geny Catamo,mz MOZ,"FW,MF",Vitória,20,2001,2.5,118,1,10,60,51,8,118,13,8,61.5,5,38.5,91,628,408,16,11,3,8,9,102,22,Matches
117,Charles,br BRA,GK,Vizela,27,1994,14.0,450,408,449,1,0,0,450,0,0,,0,,189,908,665,0,0,0,1,0,119,0,Matches
118,Francisco Chico,pt POR,"MF,FW",B-SAD,23,1998,6.1,262,5,48,127,90,7,262,10,5,50.0,5,50.0,133,725,279,8,9,3,8,8,162,32,Matches
119,Fábio China,pt POR,DF,Marítimo,29,1992,6.4,445,23,177,210,67,2,445,20,11,55.0,9,45.0,234,1410,686,10,6,1,16,12,254,18,Matches
120,Chiquinho,pt POR,FW,Estoril,21,2000,9.3,294,5,43,58,198,40,294,39,20,51.3,19,48.7,197,1415,764,37,16,16,25,17,201,78,Matches
121,Chiquinho,pt POR,"MF,FW",Braga,26,1995,2.3,111,5,19,51,42,9,111,9,5,55.6,4,44.4,75,418,237,6,4,0,7,3,88,18,Matches
122,André Clóvis,br BRA,FW,Estoril,23,1997,9.7,243,6,24,96,127,34,242,10,4,40.0,6,60.0,111,556,237,10,4,7,27,10,157,41,Matches
123,Sebastián Coates,uy URU,DF,Sporting CP,30,1990,29.3,2272,124,847,1366,77,58,2272,17,12,70.6,5,29.4,1378,5961,3423,14,4,0,15,9,1675,9,Matches
124,Racine Coly,sn SEN,DF,Estoril,25,1995,1.9,107,2,38,44,25,0,107,0,0,,0,,49,326,145,4,1,0,3,3,62,4,Matches
125,Francisco Conceição,pt POR,"MF,FW",Porto,18,2002,5.5,338,3,20,111,208,58,338,28,15,53.6,13,46.4,236,1544,857,29,16,20,24,9,257,73,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Rodrigo Conceição,pt POR,"DF,MF",Moreirense,21,2000,4.3,270,13,62,112,99,12,270,23,11,47.8,12,52.2,132,823,474,18,11,8,16,6,151,36,Matches
127,Abdu Conté,pt POR,"DF,MF",Moreirense,23,1998,15.3,861,32,230,388,260,22,861,36,23,63.9,13,36.1,447,2547,1445,39,26,5,25,6,500,78,Matches
128,Jeriel Córdova,ve VEN,"FW,MF",Boavista,19,2002,2.3,89,2,5,37,47,10,89,5,3,60.0,2,40.0,47,240,95,4,1,1,5,5,69,16,Matches
129,Jesús Corona,mx MEX,"DF,MF",Porto,28,1993,4.3,339,3,51,156,133,11,339,10,4,40.0,6,60.0,244,889,417,10,17,2,11,6,262,49,Matches
130,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,26,1995,13.4,702,26,201,444,66,3,702,12,5,41.7,7,58.3,462,2118,769,9,6,0,17,10,475,15,Matches
131,Bruno Xavier Almeida Costa,pt POR,"MF,DF",Porto,24,1997,7.5,556,9,102,373,84,6,556,6,3,50.0,3,50.0,350,1191,406,2,2,1,7,2,390,13,Matches
132,Diogo Costa,pt POR,GK,Porto,21,1999,33.0,1260,1009,1257,3,0,0,1260,0,0,,0,,832,3321,1927,0,0,0,0,0,780,0,Matches
133,Edgar Costa,pt POR,"MF,FW",Marítimo,34,1987,14.4,705,12,92,404,222,8,705,20,8,40.0,12,60.0,402,2362,846,16,10,1,26,18,477,57,Matches
134,Matheus Costa,br BRA,DF,Marítimo,26,1995,21.1,1364,163,805,531,42,24,1364,10,7,70.0,3,30.0,720,4211,2331,14,5,2,15,3,878,4,Matches
135,Murilo Costa,br BRA,"FW,MF",Gil Vicente FC,26,1994,9.4,502,15,73,236,204,30,502,55,32,58.2,23,41.8,288,2379,1009,34,19,15,26,19,333,75,Matches
136,Diogo Costa Rodrigues,pt POR,MF,Portimonense,21,1999,0.1,4,1,2,2,0,0,4,0,0,,0,,1,4,1,0,0,0,0,0,2,0,Matches
137,Rui Costa,pt POR,FW,Santa Clara,25,1996,21.8,671,14,64,310,314,60,671,76,29,38.2,47,61.8,391,2211,703,24,19,9,66,28,439,114,Matches
138,Tomás Costa Silva,pt POR,"FW,MF",Vizela,21,1999,0.4,27,1,5,9,13,3,27,1,0,0.0,1,100.0,14,101,47,1,2,0,0,0,19,2,Matches
139,Vitor Costa,br BRA,DF,Marítimo,27,1994,28.4,1897,114,769,873,283,17,1897,40,30,75.0,10,25.0,964,5172,2752,48,30,6,41,14,1050,92,Matches
140,Costinha,pt POR,FW,Santa Clara,28,1992,0.9,44,1,4,21,20,0,44,4,2,50.0,2,50.0,33,148,77,1,3,0,1,1,32,4,Matches
141,Filipe Couto,pt POR,MF,Marítimo,27,1994,0.2,19,1,6,13,0,0,19,0,0,,0,,16,31,7,0,0,0,0,0,17,0,Matches
142,Yan Couto,br BRA,"DF,MF",Braga,19,2002,20.0,1511,24,297,695,534,56,1511,56,32,57.1,24,42.9,838,5560,3137,82,48,25,54,18,986,158,Matches
143,Crespo,pt POR,"MF,FW",Estoril,24,1996,2.9,100,6,20,34,47,6,100,6,2,33.3,4,66.7,62,343,172,5,6,1,5,6,62,16,Matches
144,Sandro Cruz,ao ANG,DF,Benfica,20,2001,1.8,106,7,40,51,15,0,106,1,0,0.0,1,100.0,68,269,138,4,1,0,1,0,63,5,Matches
145,Crysan,br BRA,FW,Santa Clara,25,1996,15.9,752,17,78,411,284,69,751,67,33,49.3,34,50.7,419,2636,1182,42,24,9,56,35,535,89,Matches
146,Lucas Cunha,br BRA,DF,Gil Vicente FC,24,1997,32.0,2441,298,1163,1224,61,12,2441,2,2,100.0,0,0.0,1501,6236,3836,18,7,1,6,3,1818,1,Matches
147,Sessi D'Almeida,bj BEN,MF,Tondela,25,1995,2.4,90,2,28,49,14,2,90,4,3,75.0,1,25.0,40,218,102,1,1,1,3,3,45,0,Matches
148,Oday Dabbagh,ps PLE,"FW,MF",Arouca,22,1998,7.6,306,6,26,112,172,49,306,7,4,57.1,3,42.9,163,759,248,12,8,10,29,14,210,65,Matches
