rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
1,Antonio Adán,es ESP,GK,Sporting CP,34,1987,33.0,23,1,1,1,2,23.7,0.28,+2.7,+0.08,97,246,39.4,909,122,22.2,28.4,189,23.3,28.0,302,14,4.6,36,1.09,15.1,Matches
2,Andrew,br BRA,GK,Gil Vicente FC,20,2001,10.0,14,3,0,1,2,14.9,0.29,+2.9,+0.29,31,91,34.1,201,51,24.4,30.6,90,46.7,38.9,185,12,6.5,5,0.50,10.7,Matches
3,Brian Araújo,fr FRA,GK,Gil Vicente FC,21,2000,1.0,2,1,0,0,0,2.1,0.21,+0.1,+0.05,6,15,40.0,20,3,50.0,39.2,9,55.6,43.7,15,0,0.0,0,0.00,17.0,Matches
4,Alireza Beiranvand,ir IRN,GK,Boavista,28,1992,7.5,15,0,0,1,0,11.0,0.27,-4.0,-0.54,38,126,30.2,220,52,41.8,39.0,57,59.6,45.1,114,13,11.4,20,2.67,15.0,Matches
5,Rafael Bracalli,br BRA,GK,Boavista,40,1981,26.5,37,6,0,5,1,35.1,0.30,-0.9,-0.03,178,450,39.6,624,124,48.1,39.2,205,73.2,52.2,376,41,10.9,41,1.55,14.0,Matches
6,Victor Braga,br BRA,GK,Arouca,29,1992,23.1,33,2,0,2,1,35.4,0.33,+3.4,+0.15,157,398,39.4,604,99,46.2,37.2,163,73.0,51.1,328,25,7.6,51,2.21,17.1,Matches
7,Fernando Castro,br BRA,GK,Arouca,24,1997,6.9,14,1,0,0,0,13.6,0.36,-0.4,-0.05,30,103,29.1,185,30,41.6,38.5,62,41.9,37.8,93,4,4.3,7,1.02,14.3,Matches
8,Charles,br BRA,GK,Vizela,27,1994,14.0,25,4,0,2,1,22.3,0.28,-1.7,-0.12,56,168,33.3,278,91,34.9,35.2,126,56.3,42.9,254,15,5.9,6,0.43,10.5,Matches
9,Diogo Costa,pt POR,GK,Porto,21,1999,33.0,22,2,0,3,0,23.0,0.30,+1.0,+0.03,157,414,37.9,1059,133,33.8,33.8,165,33.9,35.4,283,21,7.4,42,1.27,18.0,Matches
10,Dalberson,br BRA,GK,Famalicão,24,1997,2.0,3,0,0,1,0,1.3,0.33,-1.7,-0.84,14,28,50.0,45,5,35.6,35.4,15,80.0,55.0,22,3,13.6,2,1.00,12.9,Matches
11,Luiz Felipe,br BRA,GK,B-SAD,24,1997,32.0,44,4,0,6,0,50.1,0.30,+6.1,+0.19,166,517,32.1,786,115,42.5,36.3,283,64.7,48.5,499,24,4.8,27,0.84,12.0,Matches
12,Ricardo Fernandes,pt POR,GK,Santa Clara,26,1994,5.9,13,1,0,0,0,11.5,0.35,-1.5,-0.25,20,82,24.4,153,32,43.1,35.0,39,41.0,37.3,87,1,1.1,4,0.67,14.5,Matches
13,André Ferreira,pt POR,GK,Paços de Ferreira,25,1996,32.0,41,4,2,6,0,48.4,0.28,+7.4,+0.23,199,502,39.6,708,113,42.9,37.0,288,68.8,46.2,431,25,5.8,42,1.31,15.6,Matches
14,Daniel Figueira,pt POR,GK,Estoril,23,1998,24.0,24,3,0,2,0,23.6,0.22,-0.4,-0.02,95,273,34.8,843,105,19.7,28.8,242,44.2,39.4,392,15,3.8,18,0.75,13.9,Matches
15,Žiga Frelih,si SVN,GK,Gil Vicente FC,23,1998,19.0,23,4,2,2,0,21.8,0.23,-1.2,-0.06,91,236,38.6,452,85,33.8,34.3,155,53.5,44.7,247,12,4.9,35,1.84,18.3,Matches
16,Rodolfo Furtado,pt POR,GK,Santa Clara,23,1997,0.1,0,0,0,0,0,0.0,,0.0,0.00,0,0,,1,0,0.0,17.0,0,,,0,0,,0,0.00,,Matches
17,Ivo Gonçalves,pt POR,GK,Vizela,37,1984,1.0,4,0,0,0,0,2.8,0.47,-1.2,-1.20,3,9,33.3,9,3,44.4,39.0,5,100.0,57.8,12,2,16.7,0,0.00,6.5,Matches
18,Norbert Haymamba,cm CMR,GK,Arouca,22,1999,3.0,7,1,0,0,1,3.6,0.26,-2.4,-0.80,11,29,37.9,79,14,27.8,29.1,17,41.2,34.8,29,3,10.3,7,2.33,19.0,Matches
19,Lukáš Horníček,cz CZE,GK,Braga,19,2002,1.0,3,0,0,1,0,3.4,0.31,+0.4,+0.42,5,10,50.0,23,7,13.0,28.1,12,58.3,45.4,18,0,0.0,3,3.00,18.4,Matches
20,Jeimes,br BRA,GK,Paços de Ferreira,20,2001,1.9,3,0,1,0,0,3.8,0.31,+0.8,+0.40,16,35,45.7,60,4,41.7,37.2,17,58.8,43.3,30,2,6.7,5,2.60,12.9,Matches
21,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20,2001,31.0,46,6,0,6,2,40.2,0.25,-3.8,-0.12,178,397,44.8,730,171,37.4,35.3,216,57.4,45.6,448,26,5.8,73,2.35,16.6,Matches
