rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
576,Agustín Urzi,ar ARG,"MF,FW",FC Juárez,23,2000,3.8,1,10,6,60.0,2.62,1.57,0.10,0.17,17.1,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
577,Óscar Ustari,ar ARG,GK,Pachuca,37,1986,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
578,Yostin Valadez,mx MEX,MF,Mazatlán,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
579,Diego Valdés,cl CHI,"MF,FW",América,29,1994,19.3,11,65,25,38.5,3.38,1.30,0.17,0.44,19.0,3,0,0,7.5,7.5,0.12,+3.5,+3.5,Matches
580,Carlos Valenzuela,ar ARG,"FW,MF",Tijuana,26,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
581,Diego Valoyes,co COL,MF,FC Juárez,26,1996,2.4,1,6,1,16.7,2.47,0.41,0.17,1.00,18.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
582,Camilo Vargas,co COL,GK,Atlas,34,1989,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
583,Brandon Vazquez,us USA,"FW,MF",Monterrey,24,1998,8.3,6,19,12,63.2,2.29,1.44,0.32,0.50,13.9,0,0,0,2.9,2.9,0.15,+3.1,+3.1,Matches
584,Brayton Vázquez,mx MEX,"DF,MF",Querétaro,25,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
585,Daniel Vázquez,mx MEX,FW,Tijuana,20,2003,0.8,0,1,1,100.0,1.30,1.30,0.00,0.00,14.5,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Matches
586,Ivo Vázquez,mx MEX,DF,Puebla,22,2000,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
587,Mateo Vázquez,mx MEX,DF,UNAM,20,2003,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
588,Alexis Vega,mx MEX,"FW,MF",Toluca,25,1997,10.9,6,25,11,44.0,2.30,1.01,0.24,0.55,19.1,2,0,0,3.2,3.2,0.13,+2.8,+2.8,Matches
589,Alexis Vega,mx MEX,FW,Guadalajara,25,1997,4.3,1,11,6,54.5,2.58,1.41,0.09,0.17,23.5,3,0,1,1.7,1.0,0.09,-0.7,0.0,Matches
590,Jesús Vega,mx MEX,DF,Tijuana,23,2000,4.2,0,6,2,33.3,1.44,0.48,0.00,0.00,26.0,0,0,0,0.2,0.1,0.02,-0.2,-0.1,Matches
591,Luis Vega,mx MEX,MF,Santos,19,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
592,Sebastián Vegas,cl CHI,DF,Monterrey,26,1996,23.9,1,22,3,13.6,0.92,0.13,0.05,0.33,14.4,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
593,Kevin Velasco,co COL,MF,Puebla,26,1997,26.1,2,48,19,39.6,1.84,0.73,0.04,0.11,22.0,0,0,0,3.5,3.5,0.07,-1.5,-1.5,Matches
594,Jesús Venegas,mx MEX,MF,FC Juárez,28,1995,7.3,1,6,2,33.3,0.83,0.28,0.17,0.50,19.7,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
595,Jesús Venegas,mx MEX,MF,Toluca,28,1995,6.7,0,1,0,0.0,0.15,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
596,Duván Vergara,co COL,"FW,MF",Santos,26,1996,14.3,2,32,11,34.4,2.23,0.77,0.06,0.18,22.2,1,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches
597,Néstor Vidrio,mx MEX,DF,Mazatlán,34,1989,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
598,Oscar Villa,mx MEX,DF,León,22,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
599,Patrick Villa,mx MEX,DF,Puebla,19,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
600,Jonatan Villal,us USA,"MF,FW",Atlético,18,2005,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
601,Dieter Villalpando,mx MEX,MF,FC Juárez,31,1991,13.1,0,25,6,24.0,1.91,0.46,0.00,0.00,25.0,4,0,0,1.0,1.0,0.04,-1.0,-1.0,Matches
602,Dieter Villalpando,mx MEX,"MF,FW",Atlético,31,1991,15.7,3,33,16,48.5,2.10,1.02,0.09,0.19,23.6,1,0,0,2.3,2.3,0.07,+0.7,+0.7,Matches
603,Abraham Villegas,,DF,Toluca,20,2002,3.7,1,3,1,33.3,0.82,0.27,0.33,1.00,16.7,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
604,Federico Viñas,uy URU,FW,León,25,1998,25.0,14,90,38,42.2,3.60,1.52,0.13,0.32,14.3,2,2,2,11.5,10.0,0.11,+2.5,+2.0,Matches
605,Isaías Violante,mx MEX,"FW,MF",Toluca,19,2003,1.5,0,3,3,100.0,1.96,1.96,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
606,Vitinho,br BRA,"FW,MF",Atlético,22,2001,18.0,7,59,26,44.1,3.28,1.44,0.12,0.27,21.4,3,0,0,3.5,3.5,0.06,+3.5,+3.5,Matches
607,Tiago Volpi,br BRA,GK,Toluca,32,1990,34.0,9,0,0,,0.00,0.00,,,,0,9,11,8.7,0.0,,+0.3,0.0,Matches
608,Andrija Vukčević,me MNE,"DF,MF",FC Juárez,26,1996,15.5,1,8,2,25.0,0.52,0.13,0.13,0.50,13.0,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
609,Facundo Waller,uy URU,MF,Puebla,26,1997,0.9,0,1,0,0.0,1.08,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
610,Édgar Yoel Bárcenas,pa PAN,"FW,MF",Mazatlán,29,1993,20.5,3,54,18,33.3,2.64,0.88,0.06,0.17,19.3,6,0,0,5.1,5.1,0.09,-2.1,-2.1,Matches
