rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
68,Diego Barbosa,mx MEX,DF,Tijuana,26,1996,24.4,782,1131,69.1,14888,6212,285,349,399,535,88,200,2,1.7,2.2,+0.3,24,81,30,21,74,Matches
69,Martín Barragán,mx MEX,FW,Puebla,32,1991,13.6,224,298,75.2,3622,766,114,144,71,90,25,34,0,0.8,0.4,-0.8,15,22,3,0,27,Matches
70,Jaine Barreiro,co COL,DF,León,29,1994,20.5,775,982,78.9,16985,8200,254,281,388,445,127,233,1,0.5,0.9,+0.5,8,112,8,0,93,Matches
71,Pablo Barrera,mx MEX,"MF,FW",Querétaro,36,1987,30.7,752,1159,64.9,13490,5054,370,449,244,337,115,270,9,8.6,6.9,+0.4,77,84,46,30,111,Matches
72,Sergio Barreto,ar ARG,DF,Pachuca,24,1999,28.8,924,1195,77.3,18629,8264,270,326,530,611,115,227,2,1.1,1.0,+0.9,8,49,3,1,75,Matches
73,Abraham Bass,mx MEX,"MF,FW",Atlas,21,2001,4.4,162,207,78.3,2954,890,74,87,67,80,17,28,0,0.2,0.1,-0.2,5,23,2,0,25,Matches
74,Facundo Batista,uy URU,FW,Necaxa,24,1999,12.3,105,159,66.0,1557,271,59,81,35,56,6,9,1,0.7,0.6,+0.3,9,6,3,1,10,Matches
75,Facundo Batista,uy URU,FW,Querétaro,24,1999,12.5,111,165,67.3,1694,435,61,84,32,36,9,14,2,1.2,0.8,+0.8,10,8,4,1,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Alán Bautista,mx MEX,"MF,FW",Pachuca,20,2002,8.5,211,278,75.9,3495,791,93,110,107,130,8,23,1,1.7,1.3,-0.7,18,24,10,1,31,Matches
77,Eduard Bello,ve VEN,"FW,MF",Mazatlán,27,1995,11.4,313,413,75.8,4801,1530,177,202,109,134,21,33,1,2.0,1.7,-1.0,19,29,10,4,32,Matches
78,Paul Bellón,mx MEX,DF,León,26,1997,14.8,589,679,86.7,11885,4981,167,188,357,379,62,103,0,0.0,0.1,0.0,0,18,0,0,25,Matches
79,Tomás Belmonte,ar ARG,MF,Toluca,25,1998,15.6,812,924,87.9,14462,3591,329,351,391,423,72,108,2,0.8,0.5,+1.2,8,69,7,0,91,Matches
80,Fernando Beltrán,mx MEX,MF,Guadalajara,25,1998,31.2,1274,1482,86.0,20775,5552,679,754,447,500,111,159,1,2.3,3.0,-1.3,31,173,38,12,221,Matches
81,Nicolás Benedetti,co COL,"MF,FW",Mazatlán,26,1997,5.9,172,240,71.7,2911,845,85,99,61,86,20,38,3,2.0,1.1,+1.0,14,12,9,3,29,Matches
82,Pablo Bennevendo Peña,mx MEX,DF,UNAM,23,2000,17.0,622,807,77.1,10479,4283,292,331,268,335,53,109,2,0.7,1.0,+1.3,13,36,18,11,63,Matches
83,Jorge Berlanga,mx MEX,DF,Pachuca,20,2003,11.5,422,532,79.3,7907,3286,152,179,234,264,34,73,0,0.0,0.1,0.0,0,30,5,1,30,Matches
84,Germán Berterame,mx MEX,"FW,MF",Monterrey,24,1998,19.8,374,475,78.7,5320,988,214,247,117,148,17,27,2,1.8,1.6,+0.2,14,33,10,1,41,Matches
85,Unai Bilbao,es ESP,DF,Atlético,29,1994,25.0,1246,1405,88.7,26444,10354,394,414,618,670,227,307,0,0.4,1.0,-0.4,5,68,4,1,61,Matches
86,Alfonso Blanco Antúnez,mx MEX,GK,León,36,1987,2.0,46,55,83.6,1201,827,9,9,22,22,15,24,0,0.0,0.0,0.0,0,0,0,0,0,Matches
87,Domingo Blanco,ar ARG,"MF,FW",Tijuana,28,1995,21.4,377,549,68.7,6384,2335,182,223,134,180,42,87,3,3.1,3.2,-0.1,51,19,21,8,35,Matches
88,Franck Boli,ci CIV,FW,Atlético,29,1993,7.7,87,113,77.0,1195,193,50,63,26,32,3,5,2,0.6,0.2,+1.4,8,2,2,0,11,Matches
89,Léo Bonatini,br BRA,FW,Atlético,29,1994,19.5,322,420,76.7,4956,965,167,203,108,135,23,34,1,0.5,0.8,+0.5,10,22,7,0,35,Matches
90,Juan Brigido,mx MEX,"FW,DF",Guadalajara,21,2001,3.0,65,96,67.7,1140,150,31,38,25,32,8,16,0,0.4,0.3,-0.4,4,5,2,0,6,Matches
91,Antonio Briseño,mx MEX,DF,Guadalajara,29,1994,18.3,663,807,82.2,13525,5840,193,219,386,444,78,132,1,0.3,0.5,+0.7,2,41,1,1,63,Matches
92,Isaác Brizuela,mx MEX,FW,Guadalajara,32,1990,11.7,218,307,71.0,3399,789,126,157,74,100,14,27,2,1.6,1.9,+0.4,18,8,11,6,25,Matches
93,Juan Brunetta,ar ARG,"MF,FW",Santos,26,1997,15.7,522,708,73.7,10551,3714,207,233,194,231,111,208,11,9.4,8.7,+1.6,68,73,41,4,115,Matches
94,Juan Brunetta,ar ARG,MF,UANL,26,1997,13.5,554,676,82.0,9766,2373,243,272,241,270,56,97,4,2.8,2.9,+1.2,33,60,16,4,83,Matches
95,César Bustos,mx MEX,DF,Monterrey,17,2005,3.6,108,140,77.1,1948,776,40,44,59,72,9,17,0,0.0,0.1,0.0,2,12,2,0,16,Matches
96,Gustavo Cabral,ar ARG,DF,Pachuca,37,1985,25.3,1022,1211,84.4,20797,8951,333,369,532,587,144,210,0,0.2,0.5,-0.2,6,53,0,0,64,Matches
97,Sebastián Cáceres,uy URU,DF,América,23,1999,16.2,749,870,86.1,14192,6543,257,283,426,468,60,106,0,0.1,0.1,-0.1,1,26,0,0,21,Matches
98,Jordy Caicedo,ec ECU,FW,Atlas,25,1997,17.9,205,289,70.9,2884,275,130,164,55,77,12,17,1,1.1,1.3,-0.1,16,12,4,0,14,Matches
99,José Caicedo,co COL,MF,UNAM,21,2002,21.2,923,1076,85.8,16278,5035,391,436,425,472,88,130,0,0.7,0.9,-0.7,14,119,8,0,130,Matches
100,Cristian Calderón,mx MEX,DF,América,26,1997,10.7,514,626,82.1,8525,3272,269,289,198,235,40,78,1,1.5,1.2,-0.5,7,27,8,4,35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Cristian Calderón,mx MEX,DF,Guadalajara,26,1997,11.2,361,503,71.8,6483,2891,166,185,139,184,46,108,3,1.4,1.3,+1.6,12,28,16,8,27,Matches
102,Francisco Calvo,cr CRC,DF,FC Juárez,31,1992,14.0,694,857,81.0,14546,6847,208,236,377,431,102,166,1,0.2,0.4,+0.8,7,54,2,0,56,Matches
103,Raúl Camacho,mx MEX,"FW,DF",Mazatlán,21,2002,2.1,32,52,61.5,431,43,12,17,14,21,0,1,0,0.2,0.0,-0.2,2,4,0,0,4,Matches
104,Diber Cambindo,co COL,"FW,MF",Cruz Azul,27,1996,9.2,98,153,64.1,1423,274,53,77,34,47,4,8,1,1.1,0.5,-0.1,7,3,5,1,13,Matches
105,Diber Cambindo,co COL,FW,Necaxa,27,1996,11.7,111,180,61.7,1578,288,71,99,29,50,7,12,3,1.7,1.1,+1.3,13,2,5,1,12,Matches
106,Diego Campillo,mx MEX,"MF,DF",FC Juárez,21,2001,10.4,481,574,83.8,9073,2536,196,218,214,242,61,92,1,0.3,0.6,+0.7,6,62,5,3,76,Matches
107,Omar Campos,mx MEX,DF,Santos,21,2002,18.7,575,746,77.1,10120,4887,270,319,247,316,50,85,1,1.3,1.1,-0.3,14,48,6,3,61,Matches
108,Sergio Canales,es ESP,"MF,FW",Monterrey,32,1991,16.0,714,907,78.7,11960,2865,333,371,294,343,63,133,4,2.5,2.7,+1.5,31,73,28,0,112,Matches
109,Camilo Cándido,uy URU,"DF,FW",Cruz Azul,28,1995,7.1,308,391,78.8,5684,1912,134,151,131,156,37,65,0,0.8,1.4,-0.8,6,27,8,3,37,Matches
110,Alexis Canelo,ar ARG,FW,Tijuana,31,1992,2.7,60,94,63.8,880,269,32,36,24,38,2,11,1,0.6,0.3,+0.4,5,9,2,2,5,Matches
111,Juan Cantú,mx MEX,FW,América,19,2004,0.3,4,5,80.0,64,3,2,3,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
112,Gabriel Carabajal,ar ARG,"MF,FW",Puebla,31,1991,5.5,188,251,74.9,3782,1035,75,89,80,97,31,57,2,1.4,1.2,+0.6,15,26,7,4,32,Matches
113,Luis Cárdenas,mx MEX,GK,Monterrey,29,1993,2.0,98,110,89.1,2236,1642,18,18,63,64,17,27,0,0.0,0.0,0.0,0,1,0,0,0,Matches
114,Rafael Carioca,br BRA,MF,UANL,34,1989,29.5,1764,1953,90.3,32770,9199,660,701,923,983,160,210,3,1.4,1.4,+1.6,24,180,20,6,205,Matches
115,Jan Carmona,mx MEX,"FW,DF",FC Juárez,19,2004,0.5,18,28,64.3,224,72,13,15,5,8,0,2,0,0.1,0.0,-0.1,2,1,0,0,1,Matches
116,Jordan Carrillo,mx MEX,"MF,FW",Santos,21,2001,12.5,531,652,81.4,9121,2631,260,286,201,233,57,107,3,2.4,2.1,+0.6,28,65,11,1,67,Matches
117,Stephano Carrillo,mx MEX,FW,Santos,17,2006,3.9,55,83,66.3,716,59,31,44,20,27,1,3,0,0.1,0.1,-0.1,1,1,1,0,2,Matches
118,Kevin Castañeda,mx MEX,MF,Tijuana,23,1999,15.5,611,775,78.8,11711,3772,219,258,298,344,82,137,2,2.3,3.0,-0.3,35,106,32,4,164,Matches
119,Kevin Castaño,co COL,MF,Cruz Azul,22,2000,8.5,449,526,85.4,7815,2544,211,228,169,190,51,75,1,0.3,0.4,+0.7,3,64,10,0,64,Matches
120,Byron Castillo,ec ECU,DF,Pachuca,24,1998,7.3,255,341,74.8,4333,1673,113,129,117,150,20,42,0,0.5,0.5,-0.5,6,22,6,6,23,Matches
121,Moises Castillo,co COL,DF,FC Juárez,22,2001,23.5,984,1160,84.8,20087,7008,280,309,564,624,126,197,2,0.2,0.2,+1.8,5,46,1,0,67,Matches
122,José Castillo Pérez,mx MEX,DF,Pachuca,21,2001,8.3,385,524,73.5,6151,2784,210,237,139,183,26,65,1,1.2,1.2,-0.2,8,40,9,7,42,Matches
123,José Castillo Pérez,mx MEX,DF,Guadalajara,21,2001,5.7,220,293,75.1,3709,1631,111,126,85,108,18,39,0,0.2,0.3,-0.2,1,14,2,1,16,Matches
124,Manuel Castro,uy URU,"MF,FW",FC Juárez,27,1995,7.1,165,264,62.5,2936,861,86,103,52,86,22,52,3,2.0,1.9,+1.0,15,9,8,6,10,Matches
125,Lucas Cavallini,ca CAN,FW,Puebla,30,1992,9.5,107,170,62.9,1592,270,57,83,37,53,5,7,0,0.4,0.2,-0.4,2,10,0,0,13,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Lucas Cavallini,ca CAN,"FW,MF",Tijuana,30,1992,4.2,52,83,62.7,712,119,35,44,9,22,5,7,0,0.2,0.1,-0.2,7,3,3,1,5,Matches
127,Alan Cervantes,mx MEX,MF,Santos,25,1998,29.5,1151,1308,88.0,19299,5174,563,612,471,522,95,122,1,0.7,0.9,+0.3,18,134,9,2,125,Matches
128,Luís Cervantes,mx MEX,DF,León,22,2001,6.5,201,261,77.0,3078,1269,106,124,81,101,8,21,1,0.3,0.3,+0.7,8,18,5,5,16,Matches
129,Jhon Chancellor,ve VEN,DF,Necaxa,31,1992,4.3,114,139,82.0,2491,1198,37,39,53,57,22,38,0,0.0,0.0,0.0,1,9,0,0,11,Matches
130,Diego Chávez,mx MEX,"FW,MF",FC Juárez,28,1995,12.0,202,315,64.1,3180,995,100,125,77,115,14,38,1,1.3,1.1,-0.3,15,12,7,2,29,Matches
131,Mateo Chávez,mx MEX,DF,Guadalajara,19,2004,8.3,297,403,73.7,4907,1817,156,181,113,148,22,50,0,1.0,0.6,-1.0,12,26,9,5,35,Matches
132,Ricardo Chávez Soto,mx MEX,DF,Atlético,28,1994,28.0,1295,1596,81.1,22552,6965,616,682,554,668,114,190,3,4.1,3.5,-1.1,36,79,26,14,116,Matches
133,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,26,1997,4.7,39,55,70.9,552,29,22,31,11,16,3,5,0,0.0,0.1,0.0,1,1,0,0,0,Matches
134,Josué Colmán,py PAR,"FW,MF",Mazatlán,25,1998,18.2,550,726,75.8,9291,2709,267,313,204,255,58,108,10,5.5,4.2,+4.5,45,56,27,6,85,Matches
135,Andrés Colorado,co COL,MF,Necaxa,24,1998,7.0,184,223,82.5,3380,739,77,87,86,97,20,32,0,0.1,0.1,-0.1,3,19,2,0,27,Matches
136,Bryan Colula,mx MEX,DF,Mazatlán,27,1996,15.2,527,697,75.6,8849,4113,249,285,233,297,36,84,1,1.5,1.2,-0.5,14,43,13,5,56,Matches
137,Ari Contreras,mx MEX,DF,Pachuca,17,2005,1.6,43,61,70.5,627,311,26,31,15,23,1,5,0,0.0,0.0,0.0,1,3,0,0,6,Matches
138,Francisco Contreras,mx MEX,DF,Tijuana,24,1999,23.1,764,1009,75.7,12988,5244,370,419,318,402,67,143,0,1.6,2.0,-1.6,27,76,20,12,84,Matches
139,Nicolás Cordero,ar ARG,FW,Querétaro,24,1999,7.5,107,169,63.3,1428,255,73,98,25,49,3,4,1,0.6,0.3,+0.4,3,9,0,0,8,Matches
140,Jesús Corona,mx MEX,"MF,FW",Monterrey,30,1993,9.9,373,488,76.4,6108,1414,195,224,130,170,37,60,4,2.6,3.0,+1.4,24,23,23,10,50,Matches
141,Joe Corona,us USA,MF,Tijuana,33,1990,3.7,111,145,76.6,1947,548,50,67,50,55,11,16,0,0.3,0.3,-0.3,5,23,3,2,24,Matches
142,José Corona,mx MEX,GK,Tijuana,42,1981,6.5,157,209,75.1,4708,3649,25,26,75,76,57,106,0,0.0,0.0,0.0,0,3,0,0,0,Matches
143,Jair Cortés,mx MEX,"DF,MF",Necaxa,22,2000,10.1,279,433,64.4,5002,2294,127,155,120,173,28,71,0,0.1,0.6,-0.1,2,35,4,3,40,Matches
144,Rogelio Cortéz Pineda,mx MEX,"MF,FW",Necaxa,19,2004,3.3,94,126,74.6,1640,499,42,51,41,47,10,20,0,0.1,0.1,-0.1,3,13,2,0,14,Matches
145,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,27,1996,17.3,653,773,84.5,10169,2612,363,399,225,262,47,63,5,3.2,4.1,+1.8,31,72,34,4,105,Matches
