rk,player,nation,pos,squad,age,born,90s,att,live,dead,fk,tb,sw,crs,ti,ck,in,out,str,cmp,off,blocks,matches
26,Carlos Alonso Vargas,mx MEX,DF,Cruz Azul,24,1999,0.8,49,43,6,0,0,0,4,6,0,0,0,0,34,0,1,Matches
27,Alfonso Alvarado,mx MEX,"MF,FW",León,23,2000,16.5,356,344,12,4,2,5,10,5,1,1,0,0,267,0,16,Matches
28,Roberto Alvarado,mx MEX,"FW,MF",Guadalajara,24,1998,29.4,1386,1236,144,35,7,18,136,23,84,38,31,0,1049,6,37,Matches
29,Ventura Alvarado,us USA,DF,Mazatlán,30,1992,12.7,592,574,17,13,0,1,0,2,0,0,0,0,504,1,6,Matches
30,Alek Álvarez,mx MEX,DF,Necaxa,20,2003,0.1,7,6,1,0,0,0,1,1,0,0,0,0,7,0,0,Matches
31,Daniel Álvarez,mx MEX,"MF,FW",Puebla,29,1994,14.8,464,407,54,15,1,2,70,12,25,9,12,1,301,3,31,Matches
32,Efrain Alvarez,mx MEX,"MF,FW",Tijuana,21,2002,10.5,396,348,46,9,3,2,77,4,33,13,16,0,266,2,12,Matches
33,Jaime Alvarez,mx MEX,MF,Tijuana,20,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
34,Kevin Álvarez,mx MEX,DF,América,24,1999,21.7,1171,988,177,9,1,15,64,168,0,0,0,0,933,6,32,Matches
35,Sergio Álvarez,mx MEX,"FW,DF",Atlas,18,2004,0.4,9,9,0,0,0,0,0,0,0,0,0,0,5,0,1,Matches
36,Luis Amarilla,py PAR,FW,Mazatlán,27,1995,23.6,658,622,33,2,5,2,5,4,0,0,0,0,511,3,12,Matches
37,Fidel Ambríz,mx MEX,MF,León,20,2003,15.8,749,726,19,10,3,4,5,5,1,0,0,0,645,4,11,Matches
38,Bruno Amione,ar ARG,DF,Santos,21,2002,9.7,619,533,86,12,0,7,2,67,0,0,0,0,515,0,9,Matches
39,Esteban Andrada,ar ARG,GK,Monterrey,32,1991,32.0,1363,1102,259,86,0,3,0,0,0,0,0,0,1107,2,1,Matches
40,Alejandro Andrade,mx MEX,MF,Necaxa,21,2001,9.2,261,253,5,4,0,2,4,0,0,0,0,0,182,3,10,Matches
41,Luis Ángel Malagón,mx MEX,GK,América,26,1997,28.5,828,568,259,50,0,2,0,0,0,0,0,0,615,1,0,Matches
42,Brayan Angulo,co COL,DF,Puebla,33,1989,31.4,1741,1410,326,42,4,17,129,253,30,6,16,0,1367,5,37,Matches
43,Jesús Angulo,mx MEX,"MF,FW",Toluca,26,1997,17.2,957,871,82,27,3,11,49,14,41,17,17,0,817,4,12,Matches
44,Jesús Angulo,mx MEX,MF,León,26,1997,1.8,102,98,4,2,0,1,1,2,0,0,0,0,86,0,1,Matches
45,Francisco Antonio Figueroa,mx MEX,"MF,FW",Pachuca,24,1999,2.2,69,66,3,2,0,0,16,0,1,0,0,0,48,0,2,Matches
46,Francisco Antonio Figueroa,mx MEX,FW,Toluca,24,1999,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,2,Matches
