round,wk,day,date,time,home,xg,score,xg_1,away,attendance,venue,referee,match_report,notes
Apertura 2023 Regular Season,3,Fri,2023-07-14,19:00 (03:00),Mazatlán,0.3,0–3,2.6,Monterrey,11462,Estadio El Encanto,Brian Gonzalez,Match Report,
Apertura 2023 Regular Season,3,Fri,2023-07-14,20:10 (05:10),Tijuana,0.7,2–1,0.8,Cruz Azul,28333,Estadio Caliente,Edgar Morales,Match Report,
Apertura 2023 Regular Season,3,Sun,2023-07-16,13:00 (20:00),Toluca,2.0,2–4,1.9,FC Juárez,22931,Estadio Nemesio Díez,Charles Terrazas,Match Report,
Apertura 2023 Regular Season,3,Sat,2023-07-15,20:00 (03:00),América,3.6,3–0,0.9,Puebla,32294,Estadio Azteca,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,3,Sat,2023-07-15,22:05 (05:05),UANL,1.2,1–0,1.2,León,41615,Estadio Universitario de Nuevo León,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,3,Sun,2023-07-16,21:15 (04:15),Pachuca,1.1,1–1,0.7,UNAM,9396,Estadio Hidalgo,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,4,Fri,2023-08-18,20:06 (03:06),León,1.4,2–1,1.9,Mazatlán,23703,Estadio León,Maximiliano Quintero,Match Report,
Apertura 2023 Regular Season,4,Fri,2023-08-18,21:10 (05:10),FC Juárez,1.5,1–1,1.1,Guadalajara,14976,Estadio Olímpico Benito Juárez,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,4,Fri,2023-08-18,22:00 (05:00),UNAM,3.8,1–1,0.9,Toluca,16970,Estadio Olímpico de Universitario,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,4,Fri,2023-08-18,22:06 (05:06),Puebla,1.1,1–2,1.8,Atlético,8700,Estadio Cuauhtémoc,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,4,Sun,2023-08-20,18:00 (01:00),Cruz Azul,2.3,2–2,2.5,Santos,11053,Estadio Azteca,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,4,Sun,2023-08-20,20:06 (03:06),Querétaro,0.6,1–1,1.3,Pachuca,6486,Estadio La Corregidora,Vicente Arce,Match Report,
Apertura 2023 Regular Season,4,Sun,2023-08-20,22:10 (05:10),Necaxa,1.0,0–3,1.4,UANL,13585,Estadio Victoria de Aguascalientes,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,4,Sun,2023-08-20,22:10 (05:10),América,1.8,1–1,0.9,Atlas,17046,Estadio Azteca,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,5,Tue,2023-08-22,19:00 (03:00),Mazatlán,1.2,1–0,0.5,Puebla,7429,Estadio El Encanto,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,5,Tue,2023-08-22,20:00 (03:00),Guadalajara,2.1,1–0,0.1,Tijuana,27547,Estadio Akron,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,5,Tue,2023-08-22,21:06 (05:06),FC Juárez,1.9,4–1,1.7,UNAM,10430,Estadio Olímpico Benito Juárez,Iván López,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-23,20:00 (03:00),América,2.4,3–2,0.6,Necaxa,19085,Estadio Azteca,Marco Ortíz,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-23,20:06 (03:06),Pachuca,0.8,1–0,1.4,Cruz Azul,8242,Estadio Hidalgo,Jesus Lopez,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-23,22:00 (05:00),Atlético,0.6,3–0,1.3,León,12277,Estadio Alfonso Lastras Ramírez,Edgar Morales,Match Report,
Apertura 2023 Regular Season,6,Sat,2023-08-26,18:00 (01:00),Atlas,0.9,0–0,0.8,Toluca,15657,Estadio Jalisco,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,6,Fri,2023-08-25,20:00 (03:00),Puebla,1.3,1–0,0.5,FC Juárez,7806,Estadio Cuauhtémoc,Diego Montaño,Match Report,
Apertura 2023 Regular Season,6,Fri,2023-08-25,20:10 (05:10),Tijuana,0.8,1–1,0.4,Mazatlán,18333,Estadio Caliente,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,6,Sun,2023-08-27,17:00 (00:00),Necaxa,0.4,0–1,1.6,Querétaro,7289,Estadio Victoria de Aguascalientes,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,6,Sat,2023-08-26,20:00 (03:00),América,1.6,1–1,0.7,León,30701,Estadio Azteca,Óscar Macias,Match Report,
Apertura 2023 Regular Season,6,Sat,2023-08-26,22:05 (05:05),Santos,1.7,2–1,0.9,Guadalajara,16176,Estadio Nuevo Corona,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,6,Sun,2023-08-27,19:05 (02:05),UNAM,1.8,2–1,0.4,UANL,17580,Estadio Olímpico de Universitario,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,6,Sun,2023-08-27,21:05 (04:05),Monterrey,1.4,1–2,1.3,Cruz Azul,42313,Estadio BBVA Bancomer,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,6,Mon,2023-08-28,22:10 (05:10),Pachuca,0.9,0–2,1.7,Atlético,8595,Estadio Hidalgo,Jorge Camacho,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-30,20:00 (03:00),Toluca,0.5,1–0,1.2,Monterrey,22432,Estadio Nemesio Díez,Diego Montaño,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-30,20:06 (03:06),Querétaro,1.2,1–2,0.8,Atlas,9140,Estadio La Corregidora,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,5,Wed,2023-08-30,22:00 (05:00),UANL,2.3,3–2,1.7,Santos,39134,Estadio Universitario de Nuevo León,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,7,Sat,2023-09-02,18:00 (01:00),León,1.1,1–1,0.5,Necaxa,17426,Estadio León,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,7,Fri,2023-09-01,19:06 (03:06),FC Juárez,1.4,3–1,1.5,Mazatlán,11066,Estadio Olímpico Benito Juárez,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,7,Fri,2023-09-01,22:10 (05:10),Puebla,1.1,3–0,1.5,Tijuana,7700,Estadio Cuauhtémoc,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,7,Sun,2023-09-03,13:00 (20:00),Toluca,4.2,5–0,0.4,Pachuca,23711,Estadio Nemesio Díez,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,7,Sun,2023-09-03,18:05 (01:05),Guadalajara,0.6,1–2,1.3,Monterrey,37738,Estadio Akron,Óscar Macias,Match Report,
Apertura 2023 Regular Season,7,Sat,2023-09-02,20:00 (03:00),Santos,1.8,2–1,0.9,UNAM,14908,Estadio Nuevo Corona,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,7,Sat,2023-09-02,20:05 (03:05),UANL,3.5,5–0,0.5,Querétaro,40273,Estadio Universitario de Nuevo León,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,7,Sat,2023-09-02,22:10 (05:10),Cruz Azul,1.2,2–3,0.6,América,36500,Estadio Azteca,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,7,Sun,2023-09-03,21:00 (04:00),Atlético,1.3,2–0,0.6,Atlas,18313,Estadio Alfonso Lastras Ramírez,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,8,Sat,2023-09-16,18:00 (01:00),Necaxa,1.4,1–1,0.4,FC Juárez,7195,Estadio Victoria de Aguascalientes,Brian Gonzalez,Match Report,
Apertura 2023 Regular Season,8,Fri,2023-09-15,18:50 (02:50),Mazatlán,2.2,2–2,1.6,Cruz Azul,11002,Estadio El Encanto,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,8,Fri,2023-09-15,20:00 (05:00),Tijuana,1.1,2–1,0.4,Toluca,18633,Estadio Caliente,Erick Miranda,Match Report,
Apertura 2023 Regular Season,8,Sun,2023-09-17,13:00 (20:00),UNAM,2.1,3–2,0.5,Atlético,14186,Estadio Olímpico de Universitario,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,8,Sun,2023-09-17,18:00 (01:00),Querétaro,1.7,1–1,1.8,Puebla,8380,Estadio La Corregidora,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,8,Sat,2023-09-16,20:00 (03:00),Monterrey,1.2,3–1,0.8,León,41807,Estadio BBVA Bancomer,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,8,Sat,2023-09-16,22:10 (05:10),América,1.3,4–0,0.4,Guadalajara,62514,Estadio Azteca,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,8,Sun,2023-09-17,20:00 (03:00),Atlas,1.7,2–0,0.6,UANL,15413,Estadio Jalisco,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,8,Mon,2023-09-18,22:00 (05:00),Pachuca,1.4,3–2,1.7,Santos,4673,Estadio Hidalgo,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,2,Wed,2023-09-20,21:06 (04:06),Querétaro,0.8,1–2,1.0,América,31296,Estadio La Corregidora,Diego Montaño,Match Report,
Apertura 2023 Regular Season,9,Fri,2023-09-22,19:00 (03:00),FC Juárez,1.9,1–2,1.4,Atlas,13802,Estadio Olímpico Benito Juárez,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,9,Fri,2023-09-22,20:00 (03:00),Atlético,1.4,3–2,2.2,Mazatlán,14381,Estadio Alfonso Lastras Ramírez,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,9,Fri,2023-09-22,22:10 (05:10),Puebla,0.7,0–2,2.0,UNAM,20696,Estadio Cuauhtémoc,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,9,Sun,2023-09-24,13:00 (20:00),Toluca,1.5,1–1,2.0,América,27273,Estadio Nemesio Díez,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,9,Sun,2023-09-24,17:00 (00:00),Cruz Azul,2.4,1–3,1.9,Querétaro,23790,Estadio Azteca,Abraham Quirarte,Match Report,
Apertura 2023 Regular Season,9,Sat,2023-09-23,20:00 (03:00),León,1.1,1–0,0.1,Tijuana,16428,Estadio León,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,9,Sat,2023-09-23,20:00 (03:00),Guadalajara,0.7,0–0,0.9,Pachuca,31370,Estadio Akron,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,9,Sat,2023-09-23,22:05 (05:05),UANL,1.6,3–0,1.0,Monterrey,41615,Estadio Universitario de Nuevo León,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,9,Sun,2023-09-24,21:05 (04:05),Santos,3.2,2–5,1.4,Necaxa,10038,Estadio Nuevo Corona,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,11,Tue,2023-09-26,20:05 (03:05),Guadalajara,0.5,1–3,1.5,Mazatlán,23581,Estadio Akron,Edgar Morales,Match Report,
Apertura 2023 Regular Season,10,Thu,2023-09-28,21:00 (04:00),Atlas,1.0,2–3,1.5,Puebla,16390,Estadio Jalisco,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,10,Sat,2023-09-30,18:05 (01:05),Pachuca,1.9,1–1,1.0,Necaxa,8193,Estadio Hidalgo,Charles Terrazas,Match Report,
Apertura 2023 Regular Season,10,Fri,2023-09-29,20:00 (03:00),Querétaro,1.3,1–1,1.1,León,11179,Estadio La Corregidora,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,10,Fri,2023-09-29,20:10 (05:10),Tijuana,2.2,5–1,0.8,FC Juárez,17333,Estadio Caliente,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,10,Fri,2023-09-29,22:00 (05:00),Atlético,1.9,1–2,1.2,Cruz Azul,21180,Estadio Alfonso Lastras Ramírez,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,10,Sun,2023-10-01,18:20 (01:20),Toluca,1.7,1–1,0.7,Guadalajara,27273,Estadio Nemesio Díez,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,10,Sat,2023-09-30,19:06 (03:06),Mazatlán,1.8,2–3,2.0,UANL,13503,Estadio El Encanto,Jesus Lopez,Match Report,
Apertura 2023 Regular Season,10,Sat,2023-09-30,19:40 (02:40),América,1.9,1–0,0.6,UNAM,62707,Estadio Azteca,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,11,Tue,2023-10-03,20:00 (03:00),Puebla,0.6,1–1,2.2,Monterrey,10263,Estadio Cuauhtémoc,Erick Miranda,Match Report,
Apertura 2023 Regular Season,11,Tue,2023-10-03,22:00 (05:00),América,2.9,4–0,0.7,Pachuca,30479,Estadio Azteca,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,11,Wed,2023-10-04,20:00 (03:00),Necaxa,1.3,1–3,2.2,Cruz Azul,10923,Estadio Victoria de Aguascalientes,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,11,Wed,2023-10-04,20:00 (03:00),UNAM,1.9,4–0,0.2,Querétaro,8074,Estadio Olímpico de Universitario,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,11,Wed,2023-10-04,22:00 (05:00),UANL,0.8,2–2,1.1,Toluca,37117,Estadio Universitario de Nuevo León,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,11,Wed,2023-10-04,22:00 (05:00),Santos,2.1,2–1,2.0,Tijuana,7038,Estadio Nuevo Corona,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,12,Sat,2023-10-07,18:00 (01:00),Monterrey,2.0,3–1,1.5,FC Juárez,34921,Estadio BBVA Bancomer,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,12,Fri,2023-10-06,21:00 (05:00),Mazatlán,0.5,1–2,2.3,América,18000,Estadio El Encanto,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,12,Sun,2023-10-08,13:00 (20:00),Toluca,3.6,3–1,1.1,Querétaro,21941,Estadio Nemesio Díez,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,12,Sun,2023-10-08,18:00 (01:00),Necaxa,1.7,1–2,1.1,Puebla,7463,Estadio Victoria de Aguascalientes,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,12,Sat,2023-10-07,20:00 (03:00),Pachuca,1.1,1–1,2.1,UANL,7483,Estadio Hidalgo,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,12,Sat,2023-10-07,20:00 (03:00),Guadalajara,2.0,4–1,0.6,Atlas,38972,Estadio Akron,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,12,Sat,2023-10-07,22:10 (05:10),Cruz Azul,2.0,1–4,1.5,UNAM,28878,Estadio Azteca,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,12,Sun,2023-10-08,20:00 (05:00),Tijuana,1.9,2–1,2.1,Atlético,18333,Estadio Caliente,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,12,Sun,2023-10-08,20:05 (03:05),Santos,0.3,0–2,2.1,León,7429,Estadio Nuevo Corona,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,13,Sat,2023-10-21,18:00 (01:00),León,1.2,1–0,1.3,Toluca,20050,Estadio León,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,13,Fri,2023-10-20,19:06 (03:06),FC Juárez,1.7,0–1,1.4,Pachuca,12078,Estadio Olímpico Benito Juárez,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,13,Fri,2023-10-20,20:00 (03:00),Atlas,2.5,1–3,1.7,Mazatlán,13006,Estadio Jalisco,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,13,Fri,2023-10-20,22:10 (05:10),Puebla,1.5,0–2,1.1,Guadalajara,29026,Estadio Cuauhtémoc,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,13,Sun,2023-10-22,13:00 (20:00),UNAM,1.0,0–1,0.3,Monterrey,26885,Estadio Olímpico de Universitario,Ismael Lopez,Match Report,
Apertura 2023 Regular Season,13,Sat,2023-10-21,20:00 (03:00),América,3.1,4–3,0.9,Santos,39968,Estadio Azteca,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,13,Sat,2023-10-21,20:06 (03:06),Querétaro,1.6,1–0,0.6,Tijuana,7908,Estadio La Corregidora,Óscar Macias,Match Report,
Apertura 2023 Regular Season,13,Sat,2023-10-21,22:10 (05:10),UANL,0.9,2–1,0.6,Cruz Azul,41615,Estadio Universitario de Nuevo León,Edgar Morales,Match Report,
Apertura 2023 Regular Season,13,Sun,2023-10-22,19:00 (02:00),Atlético,1.0,4–0,0.5,Necaxa,14939,Estadio Alfonso Lastras Ramírez,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,11,Tue,2023-10-24,20:00 (03:00),León,1.2,1–1,1.1,Atlas,24899,Estadio León,Diego Montaño,Match Report,
Apertura 2023 Regular Season,4,Wed,2023-10-25,20:00 (03:00),Monterrey,1.9,3–1,0.4,Tijuana,31921,Estadio BBVA Bancomer,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,11,Wed,2023-10-25,21:06 (05:06),FC Juárez,0.7,3–2,0.7,Atlético,7091,Estadio Olímpico Benito Juárez,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,14,Sat,2023-10-28,18:00 (01:00),Cruz Azul,1.4,1–0,0.5,León,11001,Estadio Azteca,Brian Gonzalez,Match Report,
Apertura 2023 Regular Season,14,Fri,2023-10-27,20:00 (03:00),Necaxa,0.9,1–0,0.5,UNAM,12201,Estadio Victoria de Aguascalientes,Abraham Quirarte,Match Report,
Apertura 2023 Regular Season,14,Fri,2023-10-27,21:00 (05:00),Mazatlán,1.8,3–0,1.9,Querétaro,9707,Estadio El Encanto,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,14,Sun,2023-10-29,12:00 (19:00),Toluca,1.5,3–1,0.9,Atlético,23924,Estadio Nemesio Díez,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,14,Sat,2023-10-28,20:00 (02:00),Pachuca,2.5,1–1,1.2,Puebla,7876,Estadio Hidalgo,Jorge Camacho,Match Report,
Apertura 2023 Regular Season,14,Sat,2023-10-28,20:05 (02:05),Guadalajara,0.8,0–4,1.3,UANL,36801,Estadio Jalisco,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,14,Sat,2023-10-28,22:10 (04:10),Monterrey,0.7,0–3,1.0,América,47177,Estadio BBVA Bancomer,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,14,Sun,2023-10-29,19:05 (02:05),Santos,1.9,5–1,0.9,FC Juárez,9037,Estadio Nuevo Corona,Diego Montaño,Match Report,
Apertura 2023 Regular Season,14,Sun,2023-10-29,20:06 (04:06),Tijuana,0.3,2–0,0.7,Atlas,20333,Estadio Caliente,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,15,Tue,2023-10-31,19:00 (02:00),Toluca,1.2,0–1,1.4,Puebla,23808,Estadio Nemesio Díez,Óscar Macias,Match Report,
Apertura 2023 Regular Season,15,Tue,2023-10-31,19:00 (02:00),Querétaro,2.0,1–2,3.3,Guadalajara,23204,Estadio La Corregidora,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,15,Tue,2023-10-31,21:10 (04:10),León,1.3,1–1,0.9,UNAM,22898,Estadio León,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,15,Tue,2023-10-31,21:10 (04:10),Monterrey,1.0,3–0,0.2,Necaxa,25292,Estadio BBVA Bancomer,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,15,Wed,2023-11-01,19:00 (02:00),Cruz Azul,1.2,2–0,0.2,FC Juárez,9358,Estadio Azteca,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,15,Wed,2023-11-01,19:00 (02:00),Atlas,2.0,0–2,1.4,Pachuca,9089,Estadio Jalisco,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,15,Wed,2023-11-01,20:00 (04:00),Mazatlán,1.9,3–1,1.4,Santos,12269,Estadio El Encanto,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,15,Wed,2023-11-01,20:06 (04:06),Tijuana,1.0,2–0,0.8,UANL,24533,Estadio Caliente,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,15,Wed,2023-11-01,21:00 (04:00),Atlético,0.8,0–1,1.1,América,22584,Estadio Alfonso Lastras Ramírez,Edgar Morales,Match Report,
Apertura 2023 Regular Season,16,Sat,2023-11-04,16:55 (23:55),UANL,1.9,2–2,0.8,Atlético,39416,Estadio Universitario de Nuevo León,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,16,Fri,2023-11-03,21:00 (04:00),Puebla,1.4,5–4,3.1,León,12254,Estadio Cuauhtémoc,Edgar Morales,Match Report,
Apertura 2023 Regular Season,16,Sun,2023-11-05,12:00 (19:00),UNAM,3.9,3–0,0.3,Atlas,17297,Estadio Olímpico de Universitario,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,16,Sun,2023-11-05,16:00 (23:00),Necaxa,1.8,4–0,0.9,Mazatlán,6789,Estadio Victoria de Aguascalientes,César Arturo Ramos,Match Report,
Apertura 2023 Regular Season,16,Sat,2023-11-04,19:00 (02:00),América,3.4,3–0,0.2,Tijuana,46046,Estadio Azteca,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,16,Sat,2023-11-04,21:00 (04:00),Pachuca,1.3,0–2,0.5,Monterrey,19805,Estadio Hidalgo,Daniel Quintero,Match Report,
Apertura 2023 Regular Season,16,Sat,2023-11-04,21:05 (04:05),Guadalajara,1.4,1–0,0.9,Cruz Azul,36847,Estadio Akron,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,16,Sun,2023-11-05,18:10 (01:10),Santos,2.3,3–1,1.7,Toluca,12367,Estadio Nuevo Corona,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,16,Sun,2023-11-05,19:06 (03:06),FC Juárez,0.9,0–3,2.2,Querétaro,8640,Estadio Olímpico Benito Juárez,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,10,Wed,2023-11-08,20:00 (03:00),Monterrey,2.0,3–0,0.1,Santos,36678,Estadio BBVA Bancomer,Fernando Guerrero,Match Report,
Apertura 2023 Regular Season,17,Sat,2023-11-11,17:00 (00:00),Atlético,1.3,0–2,1.0,Santos,14479,Estadio Alfonso Lastras Ramírez,Marco Antonio Ortíz,Match Report,
Apertura 2023 Regular Season,17,Sat,2023-11-11,17:00 (00:00),Querétaro,1.6,0–0,0.8,Monterrey,16717,Estadio La Corregidora,Víctor Cáceres,Match Report,
Apertura 2023 Regular Season,17,Fri,2023-11-10,18:06 (02:06),Mazatlán,0.9,1–0,0.5,Toluca,14509,Estadio El Encanto,Adonai Escobedo,Match Report,
Apertura 2023 Regular Season,17,Fri,2023-11-10,19:00 (02:00),Atlas,0.5,0–0,0.5,Necaxa,11128,Estadio Jalisco,Guillermo Pacheco,Match Report,
Apertura 2023 Regular Season,17,Fri,2023-11-10,19:10 (04:10),Tijuana,3.0,2–3,1.1,Pachuca,26333,Estadio Caliente,Fernando Hernández,Match Report,
Apertura 2023 Regular Season,17,Sat,2023-11-11,19:00 (02:00),UNAM,1.1,1–0,1.0,Guadalajara,46823,Estadio Olímpico de Universitario,Oscar Mejia,Match Report,
Apertura 2023 Regular Season,17,Sat,2023-11-11,21:10 (04:10),UANL,0.7,0–0,1.0,América,36783,Estadio Universitario de Nuevo León,Diego Montaño,Match Report,
Apertura 2023 Regular Season,17,Sun,2023-11-12,18:00 (01:00),Cruz Azul,2.2,1–2,1.3,Puebla,18653,Estadio Azteca,Luis Enrique Santander,Match Report,
Apertura 2023 Regular Season,17,Sun,2023-11-12,20:05 (03:05),León,2.0,2–1,0.3,FC Juárez,25288,Estadio León,Ismael Lopez,Match Report,
Apertura — 7-seed match,,Thu,2023-11-23,19:00 (02:00),Atlético,0.6,3–2,1.0,León,11295,Estadio Alfonso Lastras Ramírez,Adonai Escobedo,Match Report,
Apertura — 9/10 match,,Thu,2023-11-23,21:10 (04:10),Santos,2.0,2–1,1.0,Mazatlán,10101,Estadio Corona,Fernando Guerrero,Match Report,
