rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Keyliane Abdallah,fr FRA,FW,Marseille,17,2006,0.0,1,1,100.0,8,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2,Yunis Abdelhamid,ma MAR,DF,Reims,35,1987,30.9,1552,1836,84.5,29618,9672,487,548,893,976,141,252,0,0.3,0.6,-0.3,8,129,3,0,137,Matches
3,Salis Abdul Samed,gh GHA,MF,Lens,23,2000,16.9,796,895,88.9,12470,3008,393,433,330,360,41,54,0,0.5,1.1,-0.5,6,87,5,2,78,Matches
4,Laurent Abergel,fr FRA,MF,Lorient,30,1993,31.8,1551,1836,84.5,27382,8613,629,707,711,802,150,233,1,2.1,1.9,-1.1,30,188,23,3,194,Matches
5,Matthis Abline,fr FRA,FW,Nantes,20,2003,11.6,162,231,70.1,2410,448,91,128,52,68,9,11,0,2.0,0.9,-2.0,17,6,7,2,20,Matches
6,Zakaria Aboukhlal,ma MAR,"MF,FW",Toulouse,23,2000,8.4,140,196,71.4,2025,599,70,95,53,66,6,8,0,0.2,1.1,-0.2,5,10,9,1,20,Matches
7,Akor Adams,ng NGA,FW,Montpellier,23,2000,25.0,250,385,64.9,3676,786,125,185,89,126,14,29,1,1.9,1.4,-0.9,17,14,4,2,17,Matches
8,Nathaniel Adjei,gh GHA,DF,Lorient,20,2002,13.8,578,669,86.4,10635,4097,216,246,294,323,52,73,0,0.1,0.5,-0.1,3,38,1,0,34,Matches
9,Adryelson,br BRA,"DF,FW",Lyon,25,1998,0.1,5,5,100.0,75,28,3,3,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
10,Adson,br BRA,"MF,FW",Nantes,22,2000,2.6,115,130,88.5,1750,378,61,64,40,46,8,10,0,0.1,0.3,-0.1,3,11,4,0,15,Matches
11,Emmanuel Agbadou,ci CIV,DF,Reims,26,1997,28.8,1599,1838,87.0,32774,10984,476,525,855,926,240,343,1,1.5,1.6,-0.5,12,172,5,1,179,Matches
12,Ruben Aguilar,fr FRA,DF,Lens,30,1993,21.4,1044,1282,81.4,15383,5987,594,666,369,443,44,93,3,2.9,4.0,+0.1,26,73,42,14,110,Matches
13,Tosin Aiyegun,bj BEN,"MF,FW",Lorient,25,1998,10.0,154,203,75.9,2377,486,73,98,58,70,10,15,0,0.3,0.3,-0.3,7,7,2,0,16,Matches
14,Sergio Akieme,es ESP,DF,Reims,25,1997,9.1,277,350,79.1,4318,1253,148,163,109,133,14,37,0,0.4,0.4,-0.4,6,15,4,2,20,Matches
15,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,21,2002,17.9,645,833,77.4,9118,2859,380,444,196,246,32,69,4,3.5,3.4,+0.5,38,64,38,3,93,Matches
16,Paul Akouokou,ci CIV,MF,Lyon,25,1997,3.4,158,185,85.4,2723,717,61,73,76,81,14,19,0,0.0,0.1,0.0,0,16,0,0,13,Matches
17,Aboubacar Ali,km COM,"MF,FW",Strasbourg,17,2006,1.4,22,34,64.7,287,51,14,19,7,12,0,0,1,0.1,0.1,+0.9,1,4,1,0,3,Matches
18,Mohamed Ali Cho,fr FRA,FW,Nice,19,2004,9.6,193,268,72.0,3014,731,111,133,66,90,11,27,2,2.0,1.4,0.0,14,10,11,2,25,Matches
19,Nabil Alioui,fr FRA,"MF,FW",Le Havre,24,1999,11.2,228,358,63.7,3856,1464,118,151,64,92,35,83,1,2.2,2.5,-1.2,24,35,15,3,43,Matches
20,Jim Allevinah,ga GAB,"MF,DF",Clermont Foot,28,1995,20.7,589,743,79.3,8314,2195,321,375,206,264,20,42,1,1.2,1.4,-0.2,20,36,20,8,52,Matches
21,Skelly Alvero,fr FRA,MF,Lyon,21,2002,4.7,159,193,82.4,2519,738,83,95,60,75,12,16,0,0.0,0.2,0.0,1,17,3,1,27,Matches
22,Papa Amadou Diallo,sn SEN,FW,Metz,19,2004,9.9,167,257,65.0,2726,899,86,121,64,98,12,24,1,0.9,0.7,+0.1,12,17,6,2,30,Matches
23,Jordan Amavi,fr FRA,DF,Brest,29,1994,1.0,47,54,87.0,858,247,18,20,25,29,4,4,0,0.0,0.0,0.0,0,2,0,0,2,Matches
24,Kelvin Amian,fr FRA,DF,Nantes,25,1998,8.9,268,350,76.6,4336,1782,142,159,100,127,22,45,1,0.6,0.7,+0.4,5,26,4,2,28,Matches
25,Michael Amir Murillo,pa PAN,DF,Marseille,27,1996,11.1,492,602,81.7,8248,2497,220,257,222,268,35,54,2,1.2,1.2,+0.8,7,26,8,2,35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Benjamin André,fr FRA,MF,Lille,32,1990,28.6,1598,1919,83.3,26448,7329,751,860,648,733,123,199,0,1.3,2.2,-1.3,19,173,9,2,180,Matches
27,Komnen Andrić,rs SRB,FW,Clermont Foot,28,1995,1.9,45,59,76.3,600,72,26,33,15,18,1,2,0,0.2,0.1,-0.2,4,4,1,0,5,Matches
28,Ângelo,br BRA,"FW,MF",Strasbourg,18,2004,12.2,300,426,70.4,4918,1875,139,180,129,171,22,49,3,3.3,3.0,-0.3,26,32,25,9,59,Matches
29,Stredair Appuah,fr FRA,"FW,MF",Nantes,19,2004,0.9,14,23,60.9,184,39,5,7,7,7,0,5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
30,Yoël Armougom,fr FRA,"DF,MF",Clermont Foot,25,1998,2.6,97,131,74.0,1282,363,61,70,29,39,2,15,0,0.3,0.2,-0.3,5,5,6,3,12,Matches
31,Hákon Arnar Haraldsson,is ISL,"FW,MF",Lille,20,2003,14.3,451,549,82.1,6644,1432,227,272,165,195,26,33,0,1.5,1.6,-1.5,15,38,11,1,48,Matches
32,Mohamed El Arouch,fr FRA,FW,Lyon,19,2004,0.0,1,1,100.0,22,22,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
33,Marco Asensio,es ESP,"MF,FW",Paris S-G,27,1996,12.4,545,656,83.1,8033,2110,304,334,185,208,27,68,5,5.8,4.3,-0.8,33,49,22,5,71,Matches
34,Joel Asoro,se SWE,"FW,MF",Metz,24,1999,9.4,94,147,63.9,1492,451,47,64,29,40,11,23,1,0.3,0.3,+0.7,8,9,6,3,16,Matches
35,Lorenz Assignon,tg TOG,DF,Rennes,23,2000,11.2,516,600,86.0,8700,2414,220,236,247,284,34,47,1,1.8,1.3,-0.8,20,32,12,5,51,Matches
36,Youcef Atal,dz ALG,DF,Nice,27,1996,4.0,214,238,89.9,3127,832,125,132,67,73,14,19,0,0.8,0.4,-0.8,4,8,3,1,15,Matches
37,Valentin Atangana Edoa,fr FRA,MF,Reims,17,2005,6.2,155,179,86.6,2784,585,50,60,90,97,10,12,0,0.1,0.3,-0.1,2,14,1,1,21,Matches
38,Arthur Atta,fr FRA,"MF,FW",Metz,20,2003,10.3,301,401,75.1,5603,1409,121,154,131,157,39,65,2,1.3,0.5,+0.7,12,37,12,4,48,Matches
39,Pierre-Emerick Aubameyang,ga GAB,FW,Marseille,34,1989,29.1,444,660,67.3,6310,1446,261,357,141,204,16,39,8,5.6,4.4,+2.4,27,29,27,5,58,Matches
40,André Ayew,gh GHA,FW,Le Havre,33,1989,12.3,197,266,74.1,2678,655,127,157,55,72,5,9,0,0.8,0.5,-0.8,8,26,4,1,23,Matches
41,Neil El Aynaoui,ma MAR,MF,Lens,22,2001,17.4,576,670,86.0,8486,2193,302,344,209,230,25,43,2,0.8,0.9,+1.2,16,66,10,1,59,Matches
42,Abdellah Baallal,ma MAR,MF,Clermont Foot,18,2004,0.0,3,4,75.0,40,0,2,3,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
43,Shavy Babicka,ga GAB,"FW,MF",Toulouse,23,2000,4.1,77,127,60.6,1188,236,41,58,27,45,5,6,0,0.1,0.4,-0.1,2,3,7,3,8,Matches
44,Aliou Badara Baldé,gn GUI,"FW,DF",Nice,20,2002,0.8,15,30,50.0,183,33,12,17,2,9,0,1,0,0.0,0.0,0.0,0,0,0,0,2,Matches
45,Tiemoué Bakayoko,fr FRA,MF,Lorient,28,1994,14.6,550,637,86.3,9243,2584,251,282,240,270,42,50,1,0.5,0.3,+0.5,4,55,2,0,54,Matches
46,Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,20,2002,24.2,587,862,68.1,10108,3121,282,345,214,299,64,153,6,6.3,4.6,-0.3,49,50,36,10,92,Matches
47,Carlos Baleba,cm CMR,MF,Lille,19,2004,0.7,39,45,86.7,627,100,20,22,12,13,4,6,0,0.0,0.0,0.0,0,5,0,0,3,Matches
48,Leonardo Balerdi,ar ARG,DF,Marseille,24,1999,25.2,1402,1628,86.1,26569,9543,520,562,678,753,169,260,0,0.2,0.5,-0.2,5,115,3,0,122,Matches
49,Folarin Balogun,us USA,FW,Monaco,22,2001,18.8,263,365,72.1,3304,588,150,187,73,98,5,16,5,3.3,1.9,+1.7,26,20,11,0,30,Matches
50,Mohamed Bamba,ci CIV,FW,Lorient,21,2001,12.6,185,256,72.3,2456,373,96,129,69,88,3,4,3,2.1,1.2,+0.9,14,8,10,0,16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Mamady Bangré,bf BFA,"FW,MF",Toulouse,22,2001,1.1,59,74,79.7,791,234,27,32,21,26,2,4,1,0.7,0.6,+0.3,6,2,5,2,9,Matches
52,Bradley Barcola,fr FRA,FW,Lyon,20,2002,3.0,70,90,77.8,946,275,50,60,18,21,2,4,0,0.3,0.4,-0.3,4,5,3,0,9,Matches
53,Bradley Barcola,fr FRA,"FW,MF",Paris S-G,20,2002,15.2,436,562,77.6,6173,1516,281,339,135,170,10,23,7,5.2,4.2,+1.8,29,26,19,1,56,Matches
54,Melvin Bard,fr FRA,DF,Nice,22,2000,29.5,1457,1784,81.7,23609,6956,719,805,607,702,86,192,2,2.8,2.3,-0.8,18,77,26,14,111,Matches
55,Steven Baseya,fr FRA,DF,Strasbourg,18,2005,0.1,11,12,91.7,203,78,3,3,8,8,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
56,Mohamed Bechikh,fr FRA,"FW,MF",Strasbourg,18,2005,0.2,5,5,100.0,83,0,2,2,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
57,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,22,2001,3.3,70,97,72.2,881,201,37,45,26,36,0,2,0,0.1,0.1,-0.1,2,8,1,0,8,Matches
58,Jérémie Bela,ao ANG,"MF,FW",Clermont Foot,30,1993,2.3,70,100,70.0,1031,311,37,46,26,38,4,8,0,0.1,0.2,-0.1,3,7,3,1,10,Matches
59,Reda Belahyane,ma MAR,MF,Nice,19,2004,0.3,13,15,86.7,183,17,9,10,4,4,0,0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
60,Alaa Bellaarouch,ma MAR,GK,Strasbourg,21,2002,15.0,352,504,69.8,9261,5681,63,63,189,196,97,238,0,0.0,0.0,0.0,1,11,1,0,0,Matches
61,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Strasbourg,25,1998,3.0,67,96,69.8,1138,298,30,38,32,43,5,10,2,1.5,1.1,+0.5,3,10,1,0,11,Matches
62,Jeanuël Belocian,fr FRA,DF,Rennes,18,2005,16.1,759,862,88.1,14203,4121,239,273,415,452,74,94,1,0.4,0.3,+0.6,6,57,3,1,60,Matches
63,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,18,2005,4.8,174,215,80.9,2671,572,90,104,63,75,9,18,1,0.5,0.6,+0.5,5,14,6,1,21,Matches
64,Wissam Ben Yedder,fr FRA,FW,Monaco,32,1990,25.7,555,752,73.8,7382,1881,345,430,149,210,22,33,2,4.3,5.7,-2.3,37,53,34,1,96,Matches
65,Saïd Benrahma,dz ALG,"FW,MF",Lyon,27,1995,8.6,238,349,68.2,3752,1205,120,145,82,124,20,44,3,3.6,3.7,-0.6,23,16,21,11,34,Matches
66,Nabil Bentaleb,dz ALG,MF,Lille,28,1994,21.9,1248,1454,85.8,22387,6885,519,584,545,606,144,199,3,0.9,0.8,+2.1,14,147,9,0,136,Matches
67,Lucas Beraldo,br BRA,DF,Paris S-G,19,2003,11.2,867,968,89.6,15514,5185,309,354,482,513,56,72,0,0.2,0.2,-0.2,4,65,2,0,44,Matches
68,Dimitry Bertaud,cd COD,GK,Montpellier,25,1998,4.0,91,142,64.1,2762,1980,10,10,46,47,35,84,0,0.0,0.0,0.0,0,3,0,0,0,Matches
