rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,689,808,85.3,11024,3341,346,385,273,320,50,65,1,2.3,3.1,-1.3,23,68,22,7,65,Matches
2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,339,426,79.6,5532,1298,167,189,135,155,26,44,0,1.7,2.0,-1.7,27,22,6,1,43,Matches
3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,50,79,63.3,681,203,29,40,16,18,2,9,0,0.1,0.9,-0.1,3,4,1,0,8,Matches
4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,314,453,69.3,5075,1606,169,205,104,147,33,61,5,5.7,4.0,-0.7,31,27,24,12,51,Matches
5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,972,1129,86.1,19469,6137,253,283,605,649,101,158,0,0.4,0.4,-0.4,6,73,3,0,97,Matches
6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,115,185,62.2,1604,266,69,100,34,49,5,11,2,1.3,1.2,+0.7,11,8,2,1,12,Matches
7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,187,252,74.2,2752,655,107,136,60,73,10,12,3,1.9,2.1,+1.1,17,19,12,0,38,Matches
8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,443,682,65.0,7259,2818,224,260,161,266,40,114,2,1.4,2.0,+0.6,15,36,16,7,50,Matches
9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,196,261,75.1,3376,814,96,107,78,103,19,37,0,0.7,0.6,-0.7,5,8,4,2,16,Matches
10,Jordi Altena,nl NED,MF,Vitesse,19,2003,0.1,2,4,50.0,20,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
11,Ben Aissa Ben Amar,ma MAR,DF,Volendam,26,1997,25.2,1105,1265,87.4,23286,7679,296,336,642,693,157,210,0,0.1,0.5,-0.1,2,95,4,0,107,Matches
12,Jaydon Amauri Banel,nl NED,"FW,MF",Ajax,18,2004,1.0,32,40,80.0,330,17,22,24,4,8,0,0,1,0.2,0.0,+0.8,2,0,0,0,1,Matches
13,Pelle van Amersfoort,nl NED,FW,Heerenveen,27,1996,23.7,258,442,58.4,3719,833,143,216,90,147,11,17,1,1.8,1.8,-0.8,18,32,4,0,37,Matches
14,Jamal Amofa,nl NED,DF,Go Ahead Eag,24,1998,18.5,628,775,81.0,12521,5900,217,241,325,371,81,147,0,0.3,0.6,-0.3,5,76,8,0,71,Matches
15,Silas Andersen,dk DEN,FW,Utrecht,19,2004,0.1,9,9,100.0,176,69,3,3,4,4,2,2,0,0.0,0.0,0.0,0,1,0,0,1,Matches
16,Augustin Anello,it ITA,"FW,MF",Sparta R'dam,21,2002,2.5,62,100,62.0,1134,357,32,41,20,36,9,19,0,0.1,0.9,-0.1,2,3,3,2,5,Matches
17,Joey Antonioli,nl NED,MF,Volendam,19,2003,1.1,13,20,65.0,189,52,5,6,6,6,1,3,0,0.0,0.0,0.0,1,0,0,0,1,Matches
18,Carlens Arcus,ht HAI,DF,Vitesse,27,1996,24.2,1232,1509,81.6,22140,8089,540,595,524,625,141,207,4,3.2,3.7,+0.8,30,117,37,19,143,Matches
19,D'Leanu Arts,nl NED,DF,NEC Nijmegen,20,2003,0.3,9,14,64.3,202,154,3,4,4,5,2,4,0,0.0,0.0,0.0,0,1,0,0,3,Matches
20,Gastón Ávila,ar ARG,DF,Ajax,21,2001,3.9,252,296,85.1,4937,1660,71,76,161,178,19,38,0,0.6,0.3,-0.6,3,22,1,0,26,Matches
21,Marouan Azarkan,nl NED,FW,Utrecht,21,2001,8.8,237,342,69.3,3771,1316,119,144,79,111,24,52,1,1.2,1.9,-0.2,15,19,23,7,45,Matches
22,Anouar El Azzouzi,nl NED,MF,Zwolle,22,2001,14.6,686,811,84.6,12270,3047,274,318,354,392,50,76,0,0.7,0.8,-0.7,12,50,8,2,67,Matches
23,Julian Baas,nl NED,MF,Excelsior,21,2002,32.0,1069,1387,77.1,20866,5071,402,471,462,541,171,293,2,3.4,3.6,-1.4,44,93,15,5,95,Matches
24,Youri Baas,nl NED,"DF,FW",NEC Nijmegen,20,2003,19.1,577,757,76.2,9508,2961,300,344,216,288,47,77,3,2.2,2.0,+0.8,19,34,15,6,52,Matches
25,Isaac Babadi,nl NED,MF,PSV Eindhoven,18,2005,3.9,188,233,80.7,2920,815,103,115,62,68,14,27,0,0.2,1.0,-0.2,4,20,10,0,30,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Mio Backhaus,de GER,GK,Volendam,19,2004,32.0,869,1404,61.9,26934,21008,136,139,394,401,339,856,0,0.0,0.1,0.0,1,26,1,0,2,Matches
27,Thibo Baeten,be BEL,"FW,MF",Go Ahead Eag,21,2002,10.1,140,203,69.0,2065,431,79,106,43,61,9,13,2,2.2,1.2,-0.2,13,14,5,1,21,Matches
28,Saïd Bakari,km COM,DF,Sparta R'dam,28,1994,31.7,1126,1439,78.2,20404,6648,484,563,507,616,114,195,2,2.1,2.6,-0.1,23,80,35,18,93,Matches
29,Johan Bakayoko,be BEL,FW,PSV Eindhoven,20,2003,27.7,1112,1364,81.5,15822,3354,691,754,315,390,61,118,9,8.0,10.6,+1.0,68,34,75,21,97,Matches
30,Navajo Bakboord,nl NED,DF,Heracles Almelo,24,1999,18.7,677,847,79.9,12811,4019,253,287,344,400,72,124,1,1.7,1.4,-0.7,10,60,16,9,69,Matches
31,Zakaria Bakkali,be BEL,"MF,FW",RKC Waalwijk,27,1996,8.0,183,269,68.0,2745,557,97,113,65,91,11,35,0,0.8,1.1,-0.8,10,5,6,3,21,Matches
32,Nordin Bakker,nl NED,GK,Almere City,25,1997,28.8,483,1081,44.7,21008,18920,31,32,133,136,318,908,0,0.0,0.2,0.0,0,60,2,0,0,Matches
33,Jesse Bal,nl NED,MF,Sparta R'dam,16,2006,0.1,1,1,100.0,18,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
34,Théo Barbet,fr FRA,DF,Almere City,22,2001,20.2,549,769,71.4,10574,5030,208,255,262,325,68,156,1,1.3,1.8,-0.3,8,64,4,0,58,Matches
35,Vasilios Barkas,gr GRE,GK,Utrecht,29,1994,29.0,709,1026,69.1,19997,14878,132,135,330,337,245,548,0,0.4,0.1,-0.4,1,16,2,0,1,Matches
36,Riechedly Bazoer,cw CUW,DF,AZ Alkmaar,26,1996,27.0,1721,1945,88.5,33205,10721,607,639,917,976,178,293,1,1.0,1.2,0.0,16,159,11,0,167,Matches
37,Sven van Beek,nl NED,DF,Heerenveen,29,1994,29.1,1608,1867,86.1,30537,12301,586,631,832,916,169,279,1,0.8,0.7,+0.2,7,99,5,2,122,Matches
38,Thomas Beelen,nl NED,DF,Feyenoord,22,2001,14.4,1075,1175,91.5,18983,6181,422,449,597,628,49,79,0,0.4,1.1,-0.4,6,102,15,2,120,Matches
39,Kristijan Belic,rs SRB,MF,AZ Alkmaar,22,2001,10.2,450,532,84.6,7808,1894,194,223,192,207,44,64,1,0.4,0.7,+0.6,6,47,10,0,64,Matches
40,Mouhamed Belkheir,fr FRA,"FW,MF",Fortuna Sittard,24,1999,4.7,42,63,66.7,645,162,24,30,11,18,4,7,0,0.0,0.2,0.0,1,5,2,0,8,Matches
41,Armel Bella Kotchap,de GER,DF,PSV Eindhoven,21,2001,1.8,135,152,88.8,2516,818,44,48,82,84,7,16,0,0.0,0.1,0.0,0,24,0,0,13,Matches
42,Mimeirhel Benita,nl NED,DF,Excelsior,19,2003,10.5,361,480,75.2,6532,1974,163,187,153,191,40,79,1,0.5,0.5,+0.5,3,22,5,1,29,Matches
43,Walter Benítez,ar ARG,GK,PSV Eindhoven,30,1993,32.9,883,1031,85.6,21772,14881,232,234,426,431,217,355,0,0.0,0.0,0.0,0,8,0,0,0,Matches
44,Mitchell van Bergen,nl NED,FW,Twente,23,1999,5.8,149,237,62.9,2620,711,80,97,51,81,18,42,1,1.4,1.9,-0.4,17,5,16,7,26,Matches
45,Steven Berghuis,nl NED,"FW,MF",Ajax,31,1991,16.0,756,1012,74.7,13693,4913,355,405,257,335,112,202,8,6.8,7.8,+1.2,41,77,68,12,140,Matches
46,Steven Bergwijn,nl NED,"FW,MF",Ajax,25,1997,21.6,792,926,85.5,11007,2629,462,511,274,310,22,40,4,6.4,6.6,-2.4,50,50,50,4,109,Matches
47,Gijs Besselink,nl NED,"FW,MF",Twente,19,2004,0.6,23,31,74.2,420,210,10,11,8,12,4,4,0,0.0,0.0,0.0,1,4,0,0,5,Matches
48,Justin Bijlow,nl NED,GK,Feyenoord,25,1998,16.2,619,708,87.4,13935,9464,168,168,330,331,120,208,0,0.0,0.0,0.0,0,10,0,0,4,Matches
49,Daan Bisschops,nl NED,FW,Fortuna Sittard,18,2005,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
50,Adrian Blake,eng ENG,"FW,MF",Utrecht,18,2005,0.3,14,16,87.5,298,97,6,7,5,5,3,3,1,0.1,0.1,+0.9,2,2,2,1,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Xander Blomme,be BEL,MF,Go Ahead Eag,21,2002,7.9,194,257,75.5,3382,1452,84,101,86,105,20,34,0,0.1,0.5,-0.1,1,47,4,1,44,Matches
52,Myron Boadu,nl NED,"FW,MF",Twente,22,2001,3.3,45,62,72.6,574,80,30,41,9,12,3,3,0,0.1,0.2,-0.1,2,3,2,0,7,Matches
53,Paweł Bochniewicz,pl POL,DF,Heerenveen,27,1996,25.7,1336,1573,84.9,25247,9915,530,574,627,704,160,254,1,0.4,0.8,+0.6,9,121,12,0,122,Matches
54,Ruben van Bommel,nl NED,FW,AZ Alkmaar,18,2004,17.2,421,601,70.0,6761,1814,219,274,156,203,34,61,1,2.7,2.5,-1.7,20,25,37,10,66,Matches
55,Taylor Booth,us USA,FW,Utrecht,22,2001,9.6,162,259,62.5,2545,635,86,105,63,88,8,37,0,0.7,0.6,-0.7,7,11,12,7,21,Matches
56,Zach Booth,us USA,"MF,FW",Volendam,19,2004,17.3,192,280,68.6,2962,715,112,143,63,84,13,25,2,1.6,1.0,+0.4,7,17,8,4,21,Matches
57,Yvandro Borges Sanches,lu LUX,"FW,MF",NEC Nijmegen,19,2004,2.4,86,102,84.3,1254,238,55,59,23,28,4,6,0,0.4,0.9,-0.4,4,2,6,0,10,Matches
58,Olivier Boscagli,fr FRA,DF,PSV Eindhoven,25,1997,31.5,2474,2847,86.9,54231,21751,635,696,1383,1485,437,608,3,3.1,2.5,-0.1,28,393,26,4,374,Matches
59,Othman Boussaid,be BEL,FW,Utrecht,23,2000,21.9,701,962,72.9,12741,4296,297,346,308,394,80,151,3,4.2,5.8,-1.2,43,87,52,16,156,Matches
60,Amine Boutrah,fr FRA,FW,Vitesse,22,2000,20.2,587,732,80.2,8685,1590,339,393,180,218,38,62,2,1.5,3.1,+0.5,23,49,23,4,63,Matches
61,Can Bozdogan,de GER,MF,Utrecht,22,2001,21.8,832,1043,79.8,14874,3907,352,403,375,437,85,155,1,1.7,1.9,-0.7,20,82,7,5,86,Matches
62,Jayden Braaf,nl NED,"FW,MF",Fortuna Sittard,20,2002,0.5,12,14,85.7,137,11,10,11,2,3,0,0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
63,Mattijs Branderhorst,nl NED,GK,Utrecht,29,1993,5.0,96,145,66.2,2873,2187,19,19,42,46,35,80,0,0.0,0.0,0.0,0,1,0,0,0,Matches
64,Oliver Braude,no NOR,DF,Heerenveen,19,2004,23.5,891,1139,78.2,15783,4339,408,455,385,462,85,162,2,0.8,1.2,+1.2,15,61,21,8,78,Matches
65,Myron van Brederode,nl NED,FW,AZ Alkmaar,20,2003,14.6,434,527,82.4,6535,2145,237,265,159,181,22,35,4,3.2,4.3,+0.8,22,35,33,5,82,Matches
66,Joshua Brenet,cw CUW,DF,Twente,29,1994,12.0,559,693,80.7,8786,3235,302,332,208,251,30,60,2,1.4,2.9,+0.6,15,51,24,2,64,Matches
67,Jakob Breum,dk DEN,FW,Go Ahead Eag,19,2003,16.1,427,584,73.1,6889,1919,212,244,163,201,36,81,2,3.0,2.0,-1.0,28,33,20,3,60,Matches
68,Brian Brobbey,nl NED,FW,Ajax,21,2002,26.7,414,530,78.1,5032,554,272,318,94,125,13,18,8,6.3,5.9,+1.7,45,11,14,0,30,Matches
69,Michael Brouwer,nl NED,GK,Heracles Almelo,30,1993,34.0,840,1353,62.1,24916,18273,156,156,394,399,290,790,1,0.3,0.1,+0.7,3,30,1,0,0,Matches
70,Luuk Brouwers,nl NED,MF,Heerenveen,25,1998,22.5,645,774,83.3,9960,2164,307,354,247,280,46,58,1,4.1,3.0,-3.1,35,50,16,1,79,Matches
71,Damian van Bruggen,nl NED,DF,Almere City,27,1996,27.8,623,860,72.4,13449,4807,160,215,375,440,83,191,0,0.6,0.2,-0.6,4,41,2,0,58,Matches
72,Jordy Bruijn,nl NED,MF,Heracles Almelo,27,1996,7.6,142,223,63.7,2328,570,79,97,40,62,16,45,2,0.8,0.5,+1.2,9,12,1,0,14,Matches
73,Jeffrey Bruma,nl NED,DF,RKC Waalwijk,31,1991,4.4,198,242,81.8,3996,1475,56,65,120,136,21,34,0,0.1,0.0,-0.1,1,14,0,0,24,Matches
74,Max Bruns,nl NED,DF,Twente,20,2002,6.3,289,328,88.1,5661,2074,98,105,163,176,27,40,0,0.0,0.1,0.0,1,18,1,0,30,Matches
75,Thomas Bruns,nl NED,"MF,FW",Heracles Almelo,31,1992,12.0,355,522,68.0,7052,1944,132,174,154,197,60,113,2,2.1,1.6,-0.1,17,39,9,5,54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Charles-Andréas Brym,ca CAN,"FW,MF",Sparta R'dam,24,1998,15.3,283,379,74.7,4305,970,161,189,96,131,19,30,2,2.3,2.7,-0.3,14,21,17,8,40,Matches
77,Thomas Buitink,nl NED,FW,Vitesse,23,2000,5.3,52,79,65.8,1010,218,19,30,22,28,8,13,3,1.6,0.4,+1.4,6,8,6,3,10,Matches
78,Stijn Bultman,nl NED,DF,Heracles Almelo,18,2005,12.4,492,619,79.5,10241,3740,141,165,274,298,75,141,1,0.9,0.1,+0.1,2,20,0,0,18,Matches
79,Oskar Buur,dk DEN,DF,Volendam,25,1998,18.3,483,661,73.1,8104,2830,246,287,179,248,48,92,0,1.6,1.4,-1.6,13,36,15,3,49,Matches
80,Zico Buurmeester,nl NED,MF,Zwolle,21,2002,15.1,475,586,81.1,8169,2303,211,247,203,227,46,72,2,0.9,1.0,+1.1,12,43,5,1,60,Matches
81,Yoann Cathline,fr FRA,"DF,FW",Almere City,21,2002,19.1,353,551,64.1,5227,1731,202,260,106,151,26,64,2,1.6,1.9,+0.4,19,27,20,9,42,Matches
