rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
184,Abderrazak Hamdallah,ma MAR,FW,Al-Shabab,33,1990,25.2,21,90,38,42.2,3.58,1.51,0.14,0.34,,8,10,Matches
185,Abdullah Al Hamdan,sa KSA,MF,Al-Hilal,24,1999,3.8,2,13,6,46.2,3.41,1.57,0.15,0.33,,0,0,Matches
186,Tarek Hamed,eg EGY,MF,Damac,35,1988,6.0,0,4,1,25.0,0.67,0.17,0.00,0.00,,0,0,Matches
187,Rayan Hamidou,sa KSA,DF,Al-Ahli,22,2002,4.1,0,4,2,50.0,0.97,0.49,0.00,0.00,,0,0,Matches
188,Hammam Al Hammami,sa KSA,"MF,FW",Al Kholood Saudi Club,20,2004,20.0,4,35,15,42.9,1.75,0.75,0.11,0.27,,0,0,Matches
189,Saeed Al Hamsal,sa KSA,DF,Al-Khaleej,28,1996,26.2,0,3,1,33.3,0.11,0.04,0.00,0.00,,0,0,Matches
190,Mansor Hamzi,sa KSA,"MF,DF",Al-Khaleej,32,1992,32.0,1,18,7,38.9,0.56,0.22,0.06,0.14,,0,0,Matches
191,Saad Haqawi,sa KSA,FW,Al-Nassr,18,2005,0.7,0,3,0,0.0,4.03,0.00,0.00,,,0,0,Matches
192,Abdulhadi Al-Harajin,sa KSA,"MF,FW",Al-Fayha,29,1994,3.7,0,8,1,12.5,2.16,0.27,0.00,0.00,,0,0,Matches
193,Abdulmalik Al Harbi,sa KSA,MF,Al-Taawoun,19,2005,0.6,0,1,0,0.0,1.61,0.00,0.00,,,0,0,Matches
194,Moteb Al-Harbi,sa KSA,DF,Al-Shabab,24,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
195,Moteb Al-Harbi,sa KSA,DF,Al-Hilal,24,2000,10.4,0,13,5,38.5,1.25,0.48,0.00,0.00,,0,0,Matches
196,Ahmed Haresai,sa KSA,"MF,FW",Damac,23,2000,1.7,0,2,1,50.0,1.15,0.57,0.00,0.00,,0,0,Matches
197,Nawaf Al Harthi,sa KSA,MF,Al-Fayha,25,1998,12.2,0,11,2,18.2,0.90,0.16,0.00,0.00,,0,0,Matches
198,Saleh Al Harthi,sa KSA,MF,Al Okhdood SC,28,1995,0.5,0,1,1,100.0,1.96,1.96,0.00,0.00,,0,0,Matches
199,Ali Al Hassan,sa KSA,MF,Al-Nassr,27,1997,12.0,2,12,4,33.3,1.00,0.33,0.17,0.50,,0,0,Matches
200,Jawad Al Hassan,,FW,Damac,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
201,Abdullah Hassun,sa KSA,DF,Al-Qadsiah,27,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
202,Abdulbasit Hawsawi,sa KSA,GK,Damac,27,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
203,Abduleallah Hawsawi,sa KSA,MF,Al-Ittihad,23,2001,4.9,0,6,1,16.7,1.23,0.21,0.00,0.00,,0,0,Matches
204,Abdullah Hawsawi,sa KSA,DF,Al Kholood Saudi Club,28,1996,25.6,0,9,2,22.2,0.35,0.08,0.00,0.00,,0,0,Matches
205,Ghassan Hawsawi,sa KSA,"MF,DF",Al Okhdood SC,21,2003,5.9,0,4,2,50.0,0.68,0.34,0.00,0.00,,0,0,Matches
206,Murad Al Hawsawi,sa KSA,MF,Al-Khaleej,23,2001,16.0,1,12,1,8.3,0.75,0.06,0.08,1.00,,0,0,Matches
207,Nawaf Al-Hawsawi,,DF,Al-Riyadh SC,,,5.6,0,2,0,0.0,0.36,0.00,0.00,,,0,0,Matches
208,Sanousi Al Hawsawi,sa KSA,DF,Damac,25,1998,9.3,0,4,1,25.0,0.43,0.11,0.00,0.00,,0,0,Matches
209,Arif Al Haydar,sa KSA,DF,Al-Khaleej,27,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
210,Abdullah Hazazi,sa KSA,"DF,MF",Al-Raed,29,1995,11.2,0,4,1,25.0,0.36,0.09,0.00,0.00,,0,0,Matches
211,Ali Hazazi,sa KSA,MF,Al-Qadsiah,30,1994,8.3,1,8,2,25.0,0.96,0.24,0.13,0.50,,0,0,Matches
212,Naif Hazazi,sa KSA,MF,Al-Raed,31,1992,10.3,1,4,1,25.0,0.39,0.10,0.25,1.00,,0,0,Matches
213,Alaa Al Hejji,sa KSA,MF,Al-Wehda,28,1995,18.3,1,15,5,33.3,0.82,0.27,0.07,0.20,,0,0,Matches
214,Jack Hendry,sct SCO,DF,Al-Ettifaq,29,1995,14.2,0,0,0,,0.00,0.00,,,,0,0,Matches
215,Unai Hernandez,es ESP,MF,Al-Ittihad,19,2004,6.6,1,14,4,28.6,2.13,0.61,0.07,0.25,,0,0,Matches
216,Abdulaziz Hetalh,sa KSA,"MF,FW",Al Okhdood SC,25,1999,5.4,0,15,2,13.3,2.78,0.37,0.00,0.00,,0,0,Matches
217,Abdulbasit Hindi,sa KSA,DF,Al-Ettifaq,27,1997,9.7,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
218,Wesley Hoedt,nl NED,DF,Al-Shabab,30,1994,31.0,5,20,9,45.0,0.65,0.29,0.25,0.56,,0,0,Matches
219,Zakaria Al Hosawi,sa KSA,"DF,MF",Al-Raed,23,2001,17.9,0,12,2,16.7,0.67,0.11,0.00,0.00,,0,0,Matches
220,Zeyad Al Hunayti,sa KSA,DF,Al-Orobah,27,1997,3.9,1,2,1,50.0,0.51,0.25,0.50,1.00,,0,0,Matches
221,Bassam Al Hurayji,sa KSA,DF,Al-Ahli,24,2000,3.6,0,2,1,50.0,0.55,0.27,0.00,0.00,,0,0,Matches
222,Mohammed Hurbush,sa KSA,MF,Al-Shabab,21,2003,2.1,0,0,0,,0.00,0.00,,,,0,0,Matches
223,Ali Al Hussien,,MF,Al-Fayha,,,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
224,Roger Ibanez,br BRA,DF,Al-Ahli,25,1998,31.0,5,23,8,34.8,0.74,0.26,0.22,0.63,,0,0,Matches
225,Riyadh Al-Ibrahim,sa KSA,MF,Al Kholood Saudi Club,30,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
226,Odion Ighalo,ng NGA,FW,Al-Wehda,35,1989,26.3,6,50,20,40.0,1.90,0.76,0.12,0.30,,0,0,Matches
227,Mohammed Jahfali,sa KSA,DF,Al Kholood Saudi Club,33,1990,6.4,0,1,0,0.0,0.16,0.00,0.00,,,0,0,Matches
228,Ziyad Al Jari,sa KSA,DF,Al-Fateh,22,2001,2.6,0,0,0,,0.00,0.00,,,,0,0,Matches
229,Ali Al Jassem,sa KSA,MF,Al-Fateh,23,2001,0.6,0,1,1,100.0,1.67,1.67,0.00,0.00,,0,0,Matches
230,Hamad Al-Jizani,sa KSA,"DF,MF",Al-Raed,31,1993,15.5,0,3,1,33.3,0.19,0.06,0.00,0.00,,0,0,Matches
231,Ziyad Al Johani,sa KSA,MF,Al-Ahli,22,2001,24.7,2,31,11,35.5,1.26,0.45,0.06,0.18,,0,0,Matches
232,Ahmed Al Julaydan,sa KSA,"DF,MF",Al-Fateh,20,2004,13.1,0,8,2,25.0,0.61,0.15,0.00,0.00,,0,0,Matches
233,Musab Al Juwayr,sa KSA,MF,Al-Shabab,21,2003,25.9,4,40,12,30.0,1.54,0.46,0.10,0.33,,0,0,Matches
234,Musab Al Juwayr,sa KSA,MF,Al-Hilal,21,2003,0.6,1,2,1,50.0,3.60,1.80,0.50,1.00,,0,0,Matches
235,Khalid Kaabi,sa KSA,MF,Al-Fayha,32,1992,9.8,2,11,2,18.2,1.12,0.20,0.18,1.00,,0,0,Matches
236,Hassan Kadesh,sa KSA,DF,Al-Ittihad,31,1992,25.3,2,7,2,28.6,0.28,0.08,0.29,1.00,,0,0,Matches
237,Lucas Kal,br BRA,"MF,DF",Al-Riyadh SC,28,1996,29.9,3,34,10,29.4,1.14,0.33,0.09,0.30,,0,0,Matches
238,François Kamano,gn GUI,"MF,FW",Damac,28,1996,24.9,4,39,12,30.8,1.57,0.48,0.10,0.33,,0,0,Matches
239,Glen Kamara,fi FIN,MF,Al-Shabab,28,1995,10.7,0,0,0,,0.00,0.00,,,,0,0,Matches
240,Majed Kanabah,sa KSA,MF,Al-Shabab,31,1993,12.7,1,5,2,40.0,0.39,0.16,0.20,0.50,,0,0,Matches
241,Ismaël Kandouss,ma MAR,DF,Al-Orobah,26,1997,28.5,2,11,5,45.5,0.39,0.18,0.18,0.40,,0,0,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,29,1994,14.4,2,17,8,47.1,1.18,0.56,0.12,0.25,,0,0,Matches
243,N'Golo Kanté,fr FRA,MF,Al-Ittihad,33,1991,30.3,4,17,7,41.2,0.56,0.23,0.24,0.57,,0,0,Matches
244,Ahmed Al-Kassar,sa KSA,GK,Al-Qadsiah,33,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
245,Franck Kessié,ci CIV,MF,Al-Ahli,27,1996,28.8,2,43,14,32.6,1.49,0.49,0.02,0.07,,1,1,Matches
246,Mohammed Al-Khabrani,sa KSA,DF,Al-Khaleej,30,1993,27.3,0,6,1,16.7,0.22,0.04,0.00,0.00,,0,0,Matches
247,Abdulelah Al Khaibari,sa KSA,DF,Al-Riyadh SC,28,1996,28.1,0,13,6,46.2,0.46,0.21,0.00,0.00,,0,0,Matches
248,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,27,1996,14.1,0,5,1,20.0,0.35,0.07,0.00,0.00,,0,0,Matches
249,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,34,1989,19.5,0,7,1,14.3,0.36,0.05,0.00,0.00,,0,0,Matches
250,Thamer Al Khaibari,sa KSA,FW,Al-Ettifaq,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
251,Thamer Al Khaibari,sa KSA,FW,Al-Raed,18,2005,5.3,0,8,2,25.0,1.50,0.38,0.00,0.00,,0,0,Matches
252,Osama Al-Khalaf,sa KSA,"DF,MF",Al-Orobah,27,1996,6.4,0,2,1,50.0,0.31,0.16,0.00,0.00,,0,0,Matches
253,Majed Khalifa,sa KSA,FW,Al Kholood Saudi Club,20,2004,1.8,0,1,0,0.0,0.56,0.00,0.00,,,0,0,Matches
254,Awadh Khames,sa KSA,"DF,MF",Al Okhdood SC,36,1988,25.9,0,5,1,20.0,0.19,0.04,0.00,0.00,,0,0,Matches
255,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,29,1995,22.7,1,8,3,37.5,0.35,0.13,0.13,0.33,,0,0,Matches
256,Hamad Al Khorayef,sa KSA,FW,Al-Shabab,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
257,Murad Khudhri,sa KSA,FW,Al-Wehda,21,2003,4.2,3,12,8,66.7,2.88,1.92,0.25,0.38,,0,0,Matches
258,Mohamed Konaté,bf BFA,FW,Al-Riyadh SC,26,1997,18.9,4,37,15,40.5,1.96,0.79,0.08,0.20,,1,2,Matches
259,Ibrahima Koné,ml MLI,FW,Al Okhdood SC,25,1999,9.9,3,26,7,26.9,2.62,0.71,0.08,0.29,,1,1,Matches
260,Kalidou Koulibaly,sn SEN,DF,Al-Hilal,33,1991,28.9,2,19,4,21.1,0.66,0.14,0.11,0.50,,0,0,Matches
261,Dimitrios Kourbelis,gr GRE,"MF,DF",Al-Khaleej,30,1993,17.7,2,14,6,42.9,0.79,0.34,0.14,0.33,,0,0,Matches
262,Mohammed Al Kunaydiri,sa KSA,DF,Al-Fateh,23,2000,10.9,0,5,2,40.0,0.46,0.18,0.00,0.00,,0,0,Matches
263,Mohammed Al-Kwikbi,sa KSA,"FW,MF",Al-Taawoun,29,1994,7.1,0,15,3,20.0,2.11,0.42,0.00,0.00,,0,0,Matches
264,Ali Lajami,sa KSA,DF,Al-Nassr,28,1996,15.9,0,10,2,20.0,0.63,0.13,0.00,0.00,,0,0,Matches
265,Qassem Lajami,sa KSA,DF,Al-Qadsiah,28,1996,6.6,0,2,1,50.0,0.30,0.15,0.00,0.00,,0,0,Matches
266,Aymeric Laporte,es ESP,DF,Al-Nassr,30,1994,17.0,4,19,9,47.4,1.11,0.53,0.21,0.44,,0,0,Matches
267,Leandrinho,br BRA,"MF,DF",Al-Shabab,19,2005,6.3,0,3,0,0.0,0.48,0.00,0.00,,,0,0,Matches
268,Sekou Lega,fr FRA,"FW,MF",Al-Riyadh SC,21,2003,9.3,1,18,5,27.8,1.93,0.54,0.06,0.20,,0,0,Matches
269,Marcos Leonardo,br BRA,"FW,MF",Al-Hilal,21,2003,19.3,17,70,28,40.0,3.62,1.45,0.21,0.54,,2,2,Matches
270,Renan Lodi,br BRA,DF,Al-Hilal,26,1998,21.6,3,19,8,42.1,0.88,0.37,0.16,0.38,,0,0,Matches
271,Renzo López,uy URU,FW,Al-Fayha,30,1994,27.3,8,75,30,40.0,2.75,1.10,0.11,0.27,,0,0,Matches
272,Damion Lowe,jm JAM,DF,Al Okhdood SC,31,1993,21.4,0,12,4,33.3,0.56,0.19,0.00,0.00,,0,0,Matches
273,Matheus Machado,br BRA,"FW,MF",Al-Fateh,21,2003,6.3,2,20,6,30.0,3.20,0.96,0.10,0.33,,0,0,Matches
274,Turki Al Madani,sa KSA,DF,Al-Ettifaq,16,2007,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
275,Abdullah Madu,sa KSA,DF,Al-Ettifaq,31,1993,26.2,1,15,5,33.3,0.57,0.19,0.07,0.20,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
276,Mohammed Al-Mahasneh,sa KSA,GK,Al-Ittihad,,,4.8,0,0,0,,0.00,0.00,,,,0,0,Matches
277,Aschraf El Mahdioui,nl NED,MF,Al-Taawoun,28,1996,28.9,0,10,1,10.0,0.35,0.03,0.00,0.00,,0,0,Matches
278,Ibrahim Mahnashi,sa KSA,DF,Al-Qadsiah,24,1999,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
279,Riyad Mahrez,dz ALG,MF,Al-Ahli,33,1991,29.9,8,56,23,41.1,1.87,0.77,0.13,0.30,,1,1,Matches
280,Mohammed Mahzari,sa KSA,DF,Al-Taawoun,22,2002,11.7,0,0,0,,0.00,0.00,,,,0,0,Matches
281,Mailson,br BRA,GK,Al-Taawoun,27,1996,16.0,0,0,0,,0.00,0.00,,,,0,0,Matches
282,Mohammed Al Majhad,sa KSA,MF,Al-Ahli,26,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
283,Ali Majrashi,sa KSA,DF,Al-Ahli,24,1999,25.7,0,24,7,29.2,0.93,0.27,0.00,0.00,,0,0,Matches
284,Mohamed Al Makaazi,ma MAR,"MF,DF",Al-Wehda,29,1995,22.0,1,1,1,100.0,0.05,0.05,1.00,1.00,,0,0,Matches
285,Ali Makki,sa KSA,DF,Al-Wehda,25,1999,15.1,0,3,0,0.0,0.20,0.00,0.00,,,0,0,Matches
286,Malcom,br BRA,MF,Al-Hilal,27,1997,29.0,9,57,24,42.1,1.97,0.83,0.16,0.38,,0,0,Matches
287,Abdulellah Al-Malki,sa KSA,MF,Al-Ettifaq,29,1994,9.1,0,6,1,16.7,0.66,0.11,0.00,0.00,,0,0,Matches
288,Sadio Mané,sn SEN,"MF,FW",Al-Nassr,32,1992,31.3,14,89,36,40.4,2.84,1.15,0.13,0.33,,2,2,Matches
289,Suwailem Al Manhali,sa KSA,DF,Al-Riyadh SC,20,2004,3.2,0,0,0,,0.00,0.00,,,,0,0,Matches
290,Myziane Maolida,km COM,"MF,FW",Al Kholood Saudi Club,25,1999,31.7,15,104,52,50.0,3.28,1.64,0.12,0.23,,3,3,Matches
291,Hamed Al Maqati,sa KSA,DF,Al-Orobah,31,1993,25.2,0,10,2,20.0,0.40,0.08,0.00,0.00,,0,0,Matches
292,Mohammed Marran,sa KSA,FW,Al-Nassr,23,2001,1.4,1,5,2,40.0,3.57,1.43,0.00,0.00,,1,1,Matches
293,Roger Martínez,co COL,FW,Al-Taawoun,30,1994,14.2,5,38,14,36.8,2.67,0.98,0.11,0.29,,1,1,Matches
294,Fábio Martins,pt POR,MF,Al-Khaleej,31,1993,28.5,7,57,16,28.1,2.00,0.56,0.12,0.44,,0,0,Matches
295,Abdulaziz Masnom,ye YEM,FW,Al-Orobah,18,2006,0.8,0,2,0,0.0,2.57,0.00,0.00,,,0,0,Matches
296,Ali Al Masoud,sa KSA,MF,Al-Fateh,20,2004,2.2,1,10,3,30.0,4.48,1.34,0.10,0.33,,0,0,Matches
297,Naif Masoud,sa KSA,"MF,DF",Al-Fateh,23,2001,2.9,0,2,0,0.0,0.69,0.00,0.00,,,0,0,Matches
298,Mateus,br BRA,FW,Al-Taawoun,29,1994,3.4,0,8,5,62.5,2.32,1.45,0.00,0.00,,0,0,Matches
299,Abdullah Al-Mayouf,sa KSA,GK,Al-Shabab,37,1987,14.5,0,0,0,,0.00,0.00,,,,0,0,Matches
300,Álvaro Medrán,es ESP,MF,Al-Ettifaq,30,1994,24.2,2,44,13,29.5,1.82,0.54,0.05,0.15,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
301,Sultan Mendash,sa KSA,"MF,FW",Al-Taawoun,29,1994,16.9,3,26,6,23.1,1.54,0.36,0.12,0.50,,0,0,Matches
302,Edouard Mendy,sn SEN,GK,Al-Ahli,32,1992,27.0,0,0,0,,0.00,0.00,,,,0,0,Matches
303,Jacob Mendy,sa KSA,MF,Al-Fayha,27,1996,8.4,0,5,1,20.0,0.59,0.12,0.00,0.00,,0,0,Matches
304,Bernard Mensah,gh GHA,"MF,FW",Al-Riyadh SC,29,1994,25.7,5,48,14,29.2,1.87,0.55,0.08,0.29,,1,1,Matches
305,Solomon Midas,lr LBR,MF,Al-Raed,,,9.4,0,14,3,21.4,1.49,0.32,0.00,0.00,,0,0,Matches
306,Sergej Milinković-Savić,rs SRB,MF,Al-Hilal,29,1995,30.2,12,79,32,40.5,2.61,1.06,0.15,0.38,,0,0,Matches
307,Mario Mitaj,al ALB,"DF,MF",Al-Ittihad,20,2003,16.0,1,3,2,66.7,0.19,0.12,0.33,0.50,,0,0,Matches
308,Aleksandar Mitrović,rs SRB,FW,Al-Hilal,29,1994,21.4,19,95,46,48.4,4.44,2.15,0.17,0.35,,3,3,Matches
309,Majed Mohammed,sa KSA,DF,Al-Nassr,22,2001,3.7,0,4,3,75.0,1.09,0.82,0.00,0.00,,0,0,Matches
310,Tariq Mohammed,sa KSA,MF,Damac,28,1995,19.4,0,7,0,0.0,0.36,0.00,0.00,,,0,0,Matches
311,Bader Monshi,sa KSA,MF,Damac,25,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,,0,0,Matches
312,André Moreira,pt POR,GK,Al-Raed,28,1995,13.0,0,0,0,,0.00,0.00,,,,0,0,Matches
313,Saad Al Mosa,sa KSA,DF,Al-Ittihad,21,2002,19.8,0,5,0,0.0,0.25,0.00,0.00,,,0,0,Matches
314,Orlando Mosquera,pa PAN,GK,Al-Fayha,29,1994,29.5,0,0,0,,0.00,0.00,,,,0,0,Matches
315,Nooh Al-Mousa,sa KSA,"MF,DF",Al-Fateh,33,1991,6.1,0,1,0,0.0,0.16,0.00,0.00,,,0,0,Matches
316,Saeed Al Mowalad,sa KSA,DF,Al-Wehda,33,1991,27.3,0,10,0,0.0,0.37,0.00,0.00,,,0,0,Matches
317,Muteb Al Mufarrij,sa KSA,DF,Al-Taawoun,27,1996,13.1,1,4,1,25.0,0.31,0.08,0.25,1.00,,0,0,Matches
318,Abdullah Al Mugren,sa KSA,MF,Damac,27,1996,1.3,0,1,0,0.0,0.76,0.00,0.00,,,0,0,Matches
319,Karlo Muhar,hr CRO,MF,Al-Orobah,28,1996,30.0,0,30,9,30.0,1.00,0.30,0.00,0.00,,0,0,Matches
320,Jackson Muleka,cd COD,FW,Al Kholood Saudi Club,24,1999,26.5,7,80,28,35.0,3.02,1.06,0.05,0.14,,3,4,Matches
321,Thomas Murg,at AUT,MF,Al-Khaleej,29,1994,12.2,1,18,7,38.9,1.48,0.57,0.06,0.14,,0,0,Matches
322,Hassan Al Musallam,sa KSA,DF,Al-Khaleej,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
323,Knowledge Musona,zw ZIM,MF,Al Okhdood SC,34,1990,22.4,5,52,9,17.3,2.32,0.40,0.08,0.44,,1,1,Matches
324,Adel Al Mutairi,sa KSA,DF,Al-Shabab,19,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
325,Eid Al Muwallad,sa KSA,MF,Al Okhdood SC,22,2001,9.6,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
326,Eid Al Muwallad,sa KSA,MF,Al-Ahli,22,2001,1.5,0,0,0,,0.00,0.00,,,,0,0,Matches
327,Fahad Al Muwallad,sa KSA,MF,Al-Shabab,29,1994,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,,0,0,Matches
328,Kévin N'Doram,fr FRA,MF,Al Kholood Saudi Club,28,1996,27.3,0,14,4,28.6,0.51,0.15,0.00,0.00,,0,0,Matches
329,Georges-Kévin N'Koudou,cm CMR,"MF,FW",Damac,29,1995,28.4,13,71,35,49.3,2.50,1.23,0.11,0.23,,5,6,Matches
330,Sumaihan Al-Nabet,sa KSA,MF,Al-Ahli,28,1996,2.9,2,11,4,36.4,3.85,1.40,0.18,0.50,,0,0,Matches
331,Nacho,es ESP,DF,Al-Qadsiah,34,1990,31.0,0,17,6,35.3,0.55,0.19,0.00,0.00,,0,0,Matches
332,Faissal Nahet,,FW,Al-Raed,,,0.1,0,1,0,0.0,11.25,0.00,0.00,,,0,0,Matches
333,Salem Al Najdi,sa KSA,DF,Al-Nassr,21,2003,12.1,1,9,2,22.2,0.75,0.17,0.11,0.50,,0,0,Matches
334,Sami Al-Najei,sa KSA,MF,Al-Nassr,27,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
335,Yahya Naji,sa KSA,"FW,MF",Al-Wehda,25,1999,10.0,1,11,6,54.5,1.10,0.60,0.09,0.17,,0,0,Matches
336,Rakan Najjar,sa KSA,GK,Al Okhdood SC,29,1995,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
337,Nahitan Nández,uy URU,MF,Al-Qadsiah,28,1995,27.7,0,9,4,44.4,0.32,0.14,0.00,0.00,,0,0,Matches
338,Khaled Narey,tg TOG,"MF,FW",Al-Khaleej,30,1994,12.9,3,22,8,36.4,1.71,0.62,0.14,0.38,,0,0,Matches
339,Awad Al Nashri,sa KSA,MF,Al-Ittihad,22,2002,2.9,0,0,0,,0.00,0.00,,,,0,0,Matches
340,Bander Nasser,sa KSA,DF,Al-Khaleej,34,1990,2.7,0,0,0,,0.00,0.00,,,,0,0,Matches
341,Saad Al Nasser,sa KSA,"DF,MF",Al-Taawoun,23,2001,24.0,1,11,2,18.2,0.46,0.08,0.09,0.50,,0,0,Matches
342,Hussain Al Nattar,sa KSA,MF,Al-Qadsiah,24,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
343,Mohamed Nayef,sa KSA,MF,Al Okhdood SC,25,1998,5.5,2,12,5,41.7,2.16,0.90,0.08,0.20,,1,1,Matches
344,Rúben Neves,pt POR,MF,Al-Hilal,27,1997,24.8,1,26,8,30.8,1.05,0.32,0.00,0.00,,1,2,Matches
345,Meshari Al Nimr,sa KSA,"FW,MF",Damac,,,8.4,2,12,2,16.7,1.42,0.24,0.17,1.00,,0,0,Matches
346,Florin Niță,ro ROU,GK,Damac,37,1987,31.0,0,0,0,,0.00,0.00,,,,0,0,Matches
347,Abdulaziz Noor,sa KSA,"FW,MF",Al-Wehda,25,1999,12.5,7,41,16,39.0,3.28,1.28,0.17,0.44,,0,0,Matches
348,Mathias Normann,no NOR,MF,Al-Raed,28,1996,19.6,1,16,6,37.5,0.82,0.31,0.06,0.17,,0,0,Matches
349,Hussain Al Nuweqi,sa KSA,DF,Al-Riyadh SC,28,1995,14.5,0,10,3,30.0,0.69,0.21,0.00,0.00,,0,0,Matches
350,Abdurahman Al-Obaid,sa KSA,"DF,MF",Damac,31,1993,10.4,0,2,0,0.0,0.19,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
351,Ambrose Ochigbo,ng NGA,MF,Al Kholood Saudi Club,20,2003,1.1,0,2,0,0.0,1.84,0.00,0.00,,,0,0,Matches
352,Saleh Al Ohaymid,sa KSA,GK,Al-Raed,26,1998,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
353,Madallah Al-Olayan,sa KSA,"DF,MF",Al-Ettifaq,29,1994,17.8,1,3,1,33.3,0.17,0.06,0.33,1.00,,0,0,Matches
354,Henry Onyekuru,ng NGA,FW,Al-Fayha,27,1997,1.6,0,1,0,0.0,0.62,0.00,0.00,,,0,0,Matches
355,Radi Al Otaibi,sa KSA,"DF,MF",Al-Ettifaq,24,2000,20.4,0,19,6,31.6,0.93,0.29,0.00,0.00,,0,0,Matches
356,Otávio,pt POR,MF,Al-Nassr,29,1995,24.1,1,20,4,20.0,0.83,0.17,0.05,0.25,,0,0,Matches
357,Abdulaziz Al Othman,sa KSA,"MF,FW",Al-Qadsiah,20,2004,9.5,4,21,8,38.1,2.22,0.85,0.19,0.50,,0,0,Matches
358,Othman Al Othman,sa KSA,MF,Al-Fateh,21,2003,8.7,0,15,3,20.0,1.72,0.34,0.00,0.00,,0,0,Matches
359,Meshari Al Oufi,,MF,Al Kholood Saudi Club,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
360,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,32,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
361,Abdullah Al-Owaishir,sa KSA,GK,Al-Wehda,33,1991,26.8,0,0,0,,0.00,0.00,,,,0,0,Matches
362,Raed Ozaybi,sa KSA,GK,Al-Khaleej,22,2001,9.0,0,0,0,,0.00,0.00,,,,0,0,Matches
363,Juan Pedroza,co COL,MF,Al Okhdood SC,25,1999,30.0,1,31,7,22.6,1.03,0.23,0.03,0.14,,0,0,Matches
364,Danilo Pereira,pt POR,DF,Al-Ittihad,32,1991,25.1,2,12,3,25.0,0.48,0.12,0.17,0.67,,0,0,Matches
365,Petros,br BRA,MF,Al Okhdood SC,35,1989,23.1,0,16,4,25.0,0.69,0.17,0.00,0.00,,0,0,Matches
366,Daniel Podence,pt POR,"FW,MF",Al-Shabab,28,1995,15.6,2,29,13,44.8,1.86,0.84,0.07,0.15,,0,0,Matches
367,Alejandro Pozuelo,es ESP,"MF,FW",Al-Fayha,32,1991,25.0,4,22,9,40.9,0.88,0.36,0.18,0.44,,0,0,Matches
