rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
36,Giacomo Satalino,it ITA,GK,Sassuolo,22,1999,0.1,0,0,0,0,0,0.8,0.76,+0.8,+7.56,0,0,,0,0,,,1,0.0,22.0,1,0,0.0,0,0.00,,Matches
37,Adrian Šemper,hr CRO,GK,Genoa,23,1998,1.0,1,0,0,0,0,0.9,0.28,-0.1,-0.06,6,21,28.6,30,3,50.0,38.5,7,85.7,52.0,14,2,14.3,0,0.00,11.2,Matches
38,Luigi Sepe,it ITA,GK,Salernitana,30,1991,15.5,24,3,0,1,0,24.6,0.28,+0.6,+0.04,166,320,51.9,433,45,54.7,40.8,130,63.8,46.4,235,10,4.3,13,0.84,16.0,Matches
39,Marco Silvestri,it ITA,GK,Udinese,30,1991,35.0,50,5,0,4,1,45.5,0.29,-3.5,-0.10,167,430,38.8,677,106,46.1,36.7,252,46.8,38.4,462,16,3.5,10,0.29,11.0,Matches
40,Salvatore Sirigu,it ITA,GK,Genoa,34,1987,37.0,59,4,3,7,2,50.6,0.26,-6.4,-0.17,257,605,42.5,916,100,46.3,36.6,263,68.8,45.9,476,14,2.9,20,0.54,12.9,Matches
41,Łukasz Skorupski,pl POL,GK,Bologna,30,1991,36.0,53,8,1,3,2,53.3,0.26,+2.3,+0.06,193,459,42.0,956,164,39.1,34.0,294,28.9,26.6,498,27,5.4,14,0.39,11.3,Matches
42,Marco Sportiello,it ITA,GK,Atalanta,29,1992,5.0,5,2,0,1,0,5.6,0.20,+0.6,+0.12,8,33,24.2,107,33,14.0,26.0,28,64.3,47.0,45,1,2.2,4,0.80,13.9,Matches
43,Thomas Strakosha,al ALB,GK,Lazio,26,1995,23.0,29,1,1,3,1,28.6,0.32,+0.6,+0.03,79,161,49.1,618,92,22.2,28.5,119,20.2,23.6,283,11,3.9,16,0.70,14.5,Matches
44,Wojciech Szczęsny,pl POL,GK,Juventus,31,1990,33.0,29,3,2,5,0,30.6,0.24,+1.6,+0.05,124,273,45.4,836,159,26.6,30.8,172,29.7,31.5,481,24,5.0,25,0.76,13.5,Matches
45,Ciprian Tătărușanu,ro ROU,GK,Milan,35,1986,6.0,10,2,0,1,1,8.9,0.25,-0.1,-0.02,33,74,44.6,168,14,36.3,33.3,36,36.1,35.0,82,6,7.3,3,0.50,12.5,Matches
46,Pietro Terracciano,it ITA,GK,Fiorentina,31,1990,31.8,43,2,0,2,2,31.6,0.29,-9.4,-0.29,197,464,42.5,1356,141,29.8,32.2,170,35.3,33.7,291,22,7.6,51,1.60,16.7,Matches
47,Guglielmo Vicario,it ITA,GK,Empoli,24,1996,38.0,70,5,1,5,6,65.2,0.28,+1.2,+0.03,133,386,34.5,1066,215,26.2,29.5,257,41.6,37.5,602,35,5.8,38,1.00,13.9,Matches
48,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7.0,19,1,0,3,0,13.1,0.26,-5.9,-0.84,20,69,29.0,182,41,26.9,30.7,54,37.0,37.4,95,2,2.1,6,0.86,16.4,Matches
49,Petar Zovko,ba BIH,GK,Spezia,19,2002,0.3,0,0,0,0,0,0.0,,0.0,0.00,1,4,25.0,8,3,37.5,35.9,2,50.0,35.0,4,0,0.0,2,6.21,28.5,Matches
