rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Rodrigo Abascal,uy URU,DF,Boavista,28,1994,25.5,1162,1474,78.8,25332,11601,337,370,610,685,206,376,2,1.1,1.7,+0.9,10,84,10,4,78,Matches
2,Giorgi Aburjania,ge GEO,MF,Gil Vicente FC,27,1995,17.9,803,982,81.8,12833,4238,386,447,334,376,49,89,1,1.5,1.9,-0.5,17,102,16,1,113,Matches
3,Elias Achouri,tn TUN,MF,Estoril,23,1999,0.1,3,6,50.0,49,0,2,3,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
4,Antonio Adán,es ESP,GK,Sporting CP,35,1987,31.0,864,1027,84.1,19974,11984,167,170,535,540,162,313,1,0.1,0.0,+0.9,2,6,0,0,0,Matches
5,Adriano,br BRA,"MF,DF",Santa Clara,22,1999,24.5,798,986,80.9,15449,5668,304,348,365,411,108,178,1,0.9,0.9,+0.1,14,85,7,1,83,Matches
6,João Afonso Crispim,br BRA,MF,Marítimo,27,1995,16.3,535,655,81.7,10699,2812,167,205,284,323,76,100,0,0.2,0.3,-0.2,7,47,1,0,63,Matches
7,Lucas Áfrico,br BRA,DF,Estoril,27,1995,3.9,154,172,89.5,3183,1164,49,53,83,89,22,29,0,0.0,0.0,0.0,0,7,0,0,10,Matches
8,Martin Agirregabiria,es ESP,"DF,FW",Famalicão,26,1996,4.5,164,214,76.6,2795,1123,68,77,83,98,10,29,1,0.2,0.2,+0.8,3,10,6,4,14,Matches
9,Salvador Agra,pt POR,"FW,MF",Boavista,30,1991,18.3,457,686,66.6,8117,2420,223,269,170,245,52,121,4,3.5,2.4,+0.5,30,47,25,9,59,Matches
10,Mohamed Aidara,ci CIV,"DF,FW",Vizela,25,1996,2.7,88,102,86.3,1554,555,28,29,49,52,7,16,0,0.0,0.0,0.0,0,0,0,0,2,Matches
11,Alemão,br BRA,DF,Portimonense,19,2002,4.0,209,244,85.7,3964,1677,79,82,102,112,24,39,0,0.0,0.0,0.0,0,10,0,0,11,Matches
12,Sotiris Alexandropoulos,gr GRE,MF,Sporting CP,20,2001,1.2,47,62,75.8,704,195,33,35,7,14,5,6,0,0.1,0.1,-0.1,1,5,0,0,6,Matches
13,Ali Alipour,ir IRN,"FW,MF",Gil Vicente FC,26,1995,5.9,104,156,66.7,1394,227,70,88,31,46,2,5,1,1.1,0.8,-0.1,5,3,2,0,8,Matches
14,Allano,br BRA,"FW,MF",Santa Clara,27,1995,12.6,327,493,66.3,5248,1419,175,220,118,164,24,67,0,0.9,1.3,-0.9,11,32,15,7,41,Matches
15,Domingos André Ribeiro Almeida,pt POR,MF,Vitória,22,2000,2.6,93,108,86.1,1460,448,49,52,33,39,6,8,2,0.8,0.7,+1.2,3,12,1,0,13,Matches
16,Jordi Almeida,br BRA,GK,Paços de Ferreira,28,1993,6.0,116,194,59.8,2967,1958,22,24,62,63,31,104,0,0.0,0.0,0.0,0,0,0,0,0,Matches
17,Alejandro Alvarado Jr.,us USA,"FW,MF",Vizela,19,2003,0.8,10,19,52.6,152,57,4,8,4,6,1,1,0,0.0,0.0,0.0,0,1,0,0,2,Matches
18,Pedro Álvaro,pt POR,DF,Estoril,22,2000,28.6,1308,1533,85.3,28998,9874,299,323,802,852,202,332,0,0.3,0.2,-0.3,5,64,3,0,81,Matches
19,Pedro Amaral,pt POR,DF,Rio Ave,24,1997,11.0,504,678,74.3,10164,3695,175,208,253,305,72,136,2,0.6,0.9,+1.4,12,42,10,6,44,Matches
20,André Amaro,pt POR,DF,Vitória,19,2002,26.2,1001,1158,86.4,20004,7212,317,356,545,593,134,185,1,0.2,0.3,+0.8,5,61,2,1,77,Matches
21,Anderson,br BRA,FW,Vitória,24,1997,15.0,112,185,60.5,1410,304,78,113,20,34,6,6,0,0.4,0.2,-0.4,6,11,2,0,15,Matches
22,Anderson,br BRA,"FW,MF",Portimonense,24,1998,4.2,111,140,79.3,1540,459,64,71,30,38,7,10,0,1.0,0.3,-1.0,8,10,6,3,16,Matches
23,Léo Andrade,br BRA,DF,Marítimo,24,1998,11.8,415,516,80.4,8055,3783,154,172,201,229,54,96,0,0.0,0.1,0.0,1,19,1,0,22,Matches
24,André André,pt POR,MF,Vitória,32,1989,15.0,635,733,86.6,10579,3001,311,341,253,282,56,78,0,1.5,1.7,-1.5,15,73,14,4,97,Matches
25,Andrew,br BRA,GK,Gil Vicente FC,21,2001,23.7,760,948,80.2,19400,12781,152,152,391,397,213,393,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Andrezinho,pt POR,"FW,MF",Santa Clara,25,1996,6.0,160,208,76.9,2433,856,83,100,54,68,13,28,0,1.1,1.1,-1.1,12,11,9,2,24,Matches
27,Paulo Vítor Fagundes dos Anjos,br BRA,GK,Chaves,33,1988,30.0,751,1024,73.3,21757,16718,126,126,354,369,268,524,0,0.0,0.1,0.0,2,17,1,0,0,Matches
28,Carnejy Antoine,ht HAI,"FW,MF",Casa Pia,31,1991,1.4,26,39,66.7,373,104,16,23,7,11,2,2,0,0.1,0.2,-0.1,2,2,3,1,5,Matches
