rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Antonio Adán,es ESP,GK,Atlético Madrid,32,1987,0.3,4,6,66.7,100,84,2,2,1,1,1,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2,Aritz Aduriz,es ESP,"FW,MF",Athletic Club,38,1981,2.3,32,57,56.1,419,68,21,32,6,13,2,5,0,0.0,0.0,0.0,0,4,0,0,6,Matches
3,Lumor Agbenyenu,gh GHA,DF,Mallorca,22,1996,20.1,691,972,71.1,10575,4948,376,435,251,340,38,108,0,1.6,1.6,-1.6,16,44,23,12,69,Matches
4,Martin Agirregabiria,es ESP,DF,Alavés,23,1996,23.3,714,1028,69.5,11577,5419,374,449,268,375,52,128,1,0.7,0.8,+0.3,10,37,12,5,56,Matches
5,Joseph Aidoo,gh GHA,DF,Celta Vigo,23,1995,27.8,1078,1250,86.2,21536,7006,305,336,647,708,112,167,1,0.7,0.5,+0.3,3,57,2,0,89,Matches
6,Jordi Alba,es ESP,DF,Barcelona,30,1989,24.3,1858,2149,86.5,26342,7785,1109,1203,566,652,95,137,5,4.3,4.2,+0.7,30,120,40,11,150,Matches
7,Raúl Albiol,es ESP,DF,Villarreal,33,1985,36.0,1635,1954,83.7,36891,12724,388,448,909,990,320,476,0,0.3,0.6,-0.3,4,98,5,1,118,Matches
8,Paco Alcácer,es ESP,FW,Villarreal,25,1993,10.3,179,227,78.9,2197,326,115,132,38,54,6,8,1,1.4,1.3,-0.4,9,5,5,0,15,Matches
9,Rubén Alcaraz,es ESP,MF,Valladolid,28,1991,21.4,830,1066,77.9,17151,5017,316,366,353,406,148,248,2,1.0,1.2,+1.0,16,99,4,1,100,Matches
10,Álex Alegría,es ESP,FW,Mallorca,26,1992,1.2,21,34,61.8,296,29,15,20,2,5,2,2,0,0.0,0.0,0.0,0,1,0,0,3,Matches
11,Carles Aleñá,es ESP,MF,Barcelona,21,1998,1.9,141,157,89.8,2257,556,75,78,47,50,13,19,0,0.0,0.2,0.0,0,17,1,0,16,Matches
12,Carles Aleñá,es ESP,"MF,FW",Betis,21,1998,8.2,333,393,84.7,5830,1277,146,167,144,161,31,39,0,0.1,0.3,-0.1,4,34,2,0,50,Matches
13,Sergio Álvarez,es ESP,"MF,DF",Eibar,27,1992,12.7,308,438,70.3,5993,1672,111,145,154,189,39,86,0,0.1,0.2,-0.1,5,37,2,0,40,Matches
14,Sergio Álvarez,es ESP,GK,Celta Vigo,32,1986,2.0,39,54,72.2,956,636,12,12,15,16,12,26,0,0.0,0.0,0.0,0,0,0,0,0,Matches
15,Yeray Álvarez,es ESP,DF,Athletic Club,24,1995,31.2,1164,1500,77.6,23341,8808,379,443,601,693,164,309,0,0.8,0.4,-0.8,5,76,5,2,110,Matches
