rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
12,Daniel Aguilar,mx MEX,MF,Puebla,22,1998,11.5,513,19,118,299,101,12,513,3,2,66.7,1,33.3,266,1249,648,7,10,3,7,3,319,17,Matches
13,Jorge Aguilar,py PAR,DF,Necaxa,27,1993,4.5,168,21,80,83,5,2,168,1,1,100.0,0,0.0,88,427,215,2,2,1,1,0,81,2,Matches
14,Jorge Aguilar,py PAR,DF,Tijuana,27,1993,6.8,368,37,172,178,24,7,368,6,5,83.3,1,16.7,163,799,458,1,2,0,4,2,212,2,Matches
15,Paul Aguilar,mx MEX,DF,América,34,1986,4.1,222,12,60,114,49,6,222,6,3,50.0,3,50.0,83,330,185,7,2,2,5,0,125,8,Matches
16,Emanuel Aguilera,ar ARG,DF,América,31,1989,20.7,1011,112,519,473,26,14,1005,4,4,100.0,0,0.0,548,3052,1650,4,3,0,5,1,556,0,Matches
17,Eduardo Aguirre,mx MEX,"FW,MF",Santos,21,1998,14.4,449,13,47,149,256,83,449,32,19,59.4,13,40.6,279,1280,409,17,18,11,42,33,319,93,Matches
18,Érick Aguirre,mx MEX,"DF,MF",Pachuca,23,1997,26.1,1501,46,354,726,436,52,1501,43,24,55.8,19,44.2,802,4207,2063,53,34,14,29,18,901,152,Matches
19,Gaddi Aguirre,mx MEX,DF,Atlas,24,1996,1.0,61,7,33,27,1,1,61,1,0,0.0,1,100.0,38,124,66,0,0,0,0,0,46,0,Matches
20,Rodrigo Aguirre,uy URU,FW,Necaxa,25,1994,3.5,119,4,13,48,63,20,118,9,5,55.6,4,44.4,68,467,149,4,6,4,9,3,84,17,Matches
21,Arnaud Ake,ci CIV,"FW,MF",Monterrey,22,1998,8.6,246,3,17,100,132,38,246,14,5,35.7,9,64.3,188,1037,391,17,9,9,29,13,207,67,Matches
22,Nicolás Albarracín,uy URU,MF,Querétaro,27,1993,0.8,47,0,3,24,20,1,47,2,0,0.0,2,100.0,31,144,67,2,5,0,2,0,36,2,Matches
23,Jesús Alberto Angulo,mx MEX,DF,Atlas,22,1998,26.4,1445,76,490,824,145,6,1445,20,9,45.0,11,55.0,725,3692,2021,36,25,1,21,14,757,17,Matches
24,Gil Alcalá,mx MEX,GK,Querétaro,28,1992,24.0,738,621,732,6,0,0,738,0,0,,0,,293,1984,1327,0,0,0,2,0,175,0,Matches
25,Adrián Aldrete,mx MEX,DF,Cruz Azul,32,1988,23.0,1248,61,342,614,309,12,1248,8,6,75.0,2,25.0,593,2672,1159,18,22,0,14,8,683,78,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Daniel Alexis Parra,mx MEX,DF,Monterrey,21,1999,4.0,204,21,67,80,59,8,204,0,0,,0,,81,439,272,7,6,1,4,2,101,16,Matches
27,Luis Alfonso Rodríguez,mx MEX,"DF,MF",UANL,29,1991,24.3,1736,45,424,888,440,17,1736,49,29,59.2,20,40.8,1051,5264,2820,66,45,9,27,13,1123,115,Matches
28,David Alfredo Andrade,mx MEX,DF,Santos,27,1993,16.6,889,23,267,423,211,11,889,28,17,60.7,11,39.3,436,2987,1760,52,39,7,14,9,451,27,Matches
29,Carlos Alonso Vargas,mx MEX,DF,Mazatlán,21,1999,17.1,805,96,405,313,94,8,805,14,9,64.3,5,35.7,372,1841,880,10,6,0,15,5,395,18,Matches
30,Alfonso Alvarado,mx MEX,"FW,MF",Monterrey,20,2000,2.7,89,1,6,33,50,18,89,5,2,40.0,3,60.0,54,286,111,3,3,1,8,4,66,19,Matches
31,Roberto Alvarado,mx MEX,"MF,FW",Cruz Azul,21,1998,17.4,887,20,137,366,393,34,887,50,27,54.0,23,46.0,550,3361,1503,37,36,11,28,12,607,85,Matches
32,Ventura Alvarado,us USA,DF,Atlético,27,1992,11.5,512,59,278,226,10,6,512,3,3,100.0,0,0.0,240,1207,498,2,1,0,5,2,256,1,Matches
33,Daniel Álvarez,mx MEX,"MF,FW",Puebla,26,1994,10.1,426,4,48,175,215,33,424,42,23,54.8,19,45.2,255,1677,948,30,23,8,22,9,302,67,Matches
34,Fabio Álvarez,ar ARG,"MF,FW",UNAM,27,1993,20.7,1045,9,105,641,312,31,1045,32,15,46.9,17,53.1,715,3933,1819,44,37,8,28,36,772,88,Matches
35,Kevin Álvarez,mx MEX,DF,Pachuca,21,1999,24.7,1355,59,402,570,405,40,1355,68,34,50.0,34,50.0,658,4353,2302,66,41,14,33,28,678,95,Matches
36,Daniel Amador,mx MEX,MF,Mazatlán,23,1997,4.1,161,2,16,86,61,4,161,6,3,50.0,3,50.0,124,491,248,5,6,1,9,3,125,26,Matches
37,Fidel Ambríz,mx MEX,MF,León,17,2003,2.0,125,7,41,65,19,3,125,1,1,100.0,0,0.0,63,213,83,2,2,0,0,1,91,1,Matches
38,Alejandro Andrade,mx MEX,MF,Necaxa,18,2001,6.2,204,16,62,115,29,8,204,8,8,100.0,0,0.0,102,428,209,4,4,0,12,6,109,7,Matches
39,Miguel Ángel Fraga,mx MEX,GK,Mazatlán,32,1987,11.0,318,272,318,0,0,0,318,1,1,100.0,0,0.0,168,957,681,0,0,0,0,0,127,0,Matches
40,Miguel Ángel Herrera,mx MEX,DF,Pachuca,31,1989,8.6,385,61,186,182,21,6,385,3,3,100.0,0,0.0,168,1031,606,5,2,1,5,2,181,1,Matches
41,Luis Ángel Malagón,mx MEX,GK,Necaxa,23,1997,24.5,769,711,768,1,0,0,769,1,1,100.0,0,0.0,385,2020,1237,0,0,0,0,0,285,0,Matches
42,Luis Ángel Mendoza,mx MEX,"MF,FW",Mazatlán,30,1990,23.3,1292,24,197,605,503,42,1292,57,28,49.1,29,50.9,747,4083,2079,66,36,16,42,19,883,150,Matches
43,Miguel Ángel Ponce,mx MEX,DF,Guadalajara,31,1989,19.4,1308,51,420,686,213,21,1308,22,14,63.6,8,36.4,695,3175,1487,21,13,4,15,7,842,60,Matches
44,Brayan Angulo,ec ECU,FW,Cruz Azul,24,1995,4.6,129,8,12,57,61,14,129,10,4,40.0,6,60.0,83,334,144,4,2,1,9,1,97,21,Matches
45,Brayan Angulo,co COL,DF,Puebla,30,1989,12.9,771,34,203,401,177,16,771,26,19,73.1,7,26.9,418,2421,1499,37,29,6,11,8,454,37,Matches
46,Brayan Angulo,ec ECU,"FW,MF",Tijuana,24,1995,9.8,283,11,21,128,140,42,279,11,6,54.5,5,45.5,160,913,363,13,6,8,23,9,200,50,Matches
47,Brayan Angulo,co COL,DF,Tijuana,30,1989,16.0,1031,44,246,552,242,28,1031,38,24,63.2,14,36.8,559,2992,1680,35,28,6,20,18,601,64,Matches
48,Jesús Angulo,mx MEX,"MF,FW",Guadalajara,23,1997,21.5,1103,8,131,563,429,43,1103,59,33,55.9,26,44.1,732,4690,1890,50,38,15,50,29,843,127,Matches
49,Francisco Antonio Figueroa,mx MEX,"FW,MF",Pachuca,21,1999,7.6,306,6,45,140,132,12,306,33,22,66.7,11,33.3,245,1983,1007,32,27,5,18,13,234,47,Matches
50,Jorge Antonio Padilla,mx MEX,DF,Mazatlán,26,1993,16.0,862,64,260,393,213,25,862,15,7,46.7,8,53.3,435,2477,1220,36,28,7,15,10,485,72,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,José Antonio Rodríguez,mx MEX,GK,Guadalajara,28,1992,15.0,522,454,522,1,0,0,522,0,0,,0,,240,995,660,0,0,0,0,0,216,0,Matches
52,Uriel Antuna,mx MEX,"FW,MF",Guadalajara,22,1997,25.9,1050,18,96,386,578,66,1050,69,27,39.1,42,60.9,778,5291,2727,112,62,20,59,21,854,285,Matches
53,Javier Aquino,mx MEX,"MF,DF",UANL,30,1990,25.7,1415,27,234,678,533,42,1415,73,45,61.6,28,38.4,936,6268,3505,105,79,21,41,24,1011,192,Matches
54,Pedro Aquino,pe PER,MF,América,25,1995,10.6,550,23,149,364,41,12,550,6,3,50.0,3,50.0,319,1227,505,5,3,0,10,10,346,5,Matches
55,Pedro Aquino,pe PER,MF,León,25,1995,10.3,921,26,196,637,97,5,921,7,4,57.1,3,42.9,583,1925,782,4,11,0,13,9,733,9,Matches
56,Maximiliano Araújo,uy URU,"MF,FW",Puebla,20,2000,10.1,375,6,52,151,182,30,375,37,19,51.4,18,48.6,237,1776,925,33,17,8,23,23,241,60,Matches
57,Fernando Arce Jr.,us USA,MF,Necaxa,23,1996,12.5,564,28,160,330,81,18,564,10,6,60.0,4,40.0,307,1446,656,9,7,1,12,8,355,17,Matches
58,Sagir Arce,us USA,DF,Mazatlán,18,2002,0.0,4,0,1,1,2,0,4,0,0,,0,,2,6,4,0,1,0,1,0,2,0,Matches
59,Omar Arellano,mx MEX,"MF,FW",Querétaro,33,1987,4.3,180,8,26,100,58,13,180,4,4,100.0,0,0.0,117,568,237,7,4,2,4,5,123,23,Matches
60,Fernando Aristeguieta,ve VEN,"FW,MF",Mazatlán,28,1992,18.1,615,18,39,301,277,74,615,22,7,31.8,15,68.2,361,1576,528,18,15,4,50,34,473,76,Matches
61,Blas Armoa,py PAR,"FW,MF",FC Juárez,20,2000,5.4,198,5,25,70,106,18,198,17,4,23.5,13,76.5,128,895,518,20,7,7,15,7,135,55,Matches
62,Daniel Arreola,mx MEX,DF,Puebla,34,1985,11.9,621,62,343,261,22,9,620,3,3,100.0,0,0.0,382,1925,1190,6,6,0,3,0,408,4,Matches
63,Gerardo Arteaga,mx MEX,DF,Santos,21,1998,1.0,50,1,12,25,14,0,50,3,2,66.7,1,33.3,16,105,35,2,1,0,0,0,26,3,Matches
64,Giovanni Augusto,br BRA,"MF,FW",Mazatlán,30,1989,11.6,526,6,76,245,219,31,526,26,17,65.4,9,34.6,381,2784,1384,43,40,9,22,14,379,76,Matches
65,Erick Ávalos,mx MEX,DF,UANL,20,2000,1.4,69,4,34,30,5,0,69,0,0,,0,,39,216,105,2,1,0,4,2,37,2,Matches
66,Hugo Ayala,mx MEX,DF,UANL,33,1987,13.2,752,72,371,367,16,6,752,1,0,0.0,1,100.0,432,1861,1176,3,4,0,3,0,497,0,Matches
67,Rafael Baca,mx MEX,MF,Cruz Azul,30,1989,21.8,1126,45,230,803,105,3,1126,5,4,80.0,1,20.0,611,2756,1309,15,16,0,8,4,715,17,Matches
68,Claudio Baeza,cl CHI,MF,Toluca,26,1993,16.2,822,27,198,513,120,9,822,16,9,56.3,7,43.8,479,1878,741,4,6,1,18,10,525,18,Matches
69,Claudio Baeza,cl CHI,MF,Necaxa,26,1993,11.9,581,17,107,403,84,6,581,24,18,75.0,6,25.0,379,2410,1238,30,14,1,28,15,427,14,Matches
70,Kevin Balanta,co COL,MF,Tijuana,23,1997,6.8,393,22,148,236,15,1,393,4,1,25.0,3,75.0,200,778,330,2,4,0,9,7,232,1,Matches
71,Miguel Barbieri,ar ARG,DF,Toluca,26,1993,15.8,774,94,419,334,28,16,774,2,2,100.0,0,0.0,402,2027,1199,3,4,1,7,1,407,2,Matches
72,Miguel Barbieri,ar ARG,DF,Tijuana,26,1993,11.2,651,102,377,256,22,10,651,5,3,60.0,2,40.0,297,1536,900,5,7,0,7,3,342,5,Matches
73,David Barbona,ar ARG,"MF,FW",Tijuana,25,1995,16.8,957,14,91,527,355,24,957,32,16,50.0,16,50.0,629,3874,1745,56,53,3,34,18,712,89,Matches
74,Diego Barbosa,mx MEX,DF,Atlas,23,1996,19.4,903,39,246,348,317,34,903,39,16,41.0,23,59.0,421,2613,1322,34,29,9,32,8,428,83,Matches
75,Martín Barragán,mx MEX,FW,Necaxa,29,1991,20.1,611,23,45,296,273,84,611,25,13,52.0,12,48.0,367,1628,545,20,22,6,48,27,486,96,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Jaine Barreiro,co COL,DF,León,26,1994,30.8,2032,179,949,1035,62,21,2032,12,9,75.0,3,25.0,1298,5703,3064,13,12,1,20,7,1425,14,Matches
77,Pablo Barrera,mx MEX,"FW,MF",Atlético,33,1987,20.8,1090,8,116,494,507,38,1089,68,33,48.5,35,51.5,649,4772,2453,68,62,16,52,21,667,112,Matches
78,Damián Batallini,ar ARG,"FW,MF",Atlético,24,1996,13.2,576,2,50,278,271,18,576,43,22,51.2,21,48.8,379,2964,1300,41,32,4,32,35,369,91,Matches
79,Fernando Beltrán,mx MEX,MF,Guadalajara,22,1998,11.8,759,9,115,474,174,5,759,28,19,67.9,9,32.1,468,2301,932,14,13,0,25,9,559,27,Matches
80,Nicolás Benedetti,co COL,"MF,FW",América,23,1997,6.4,287,3,38,148,112,31,287,25,11,44.0,14,56.0,213,1562,936,26,23,7,15,4,225,41,Matches
81,Germán Berterame,mx MEX,"FW,MF",Atlético,21,1998,26.5,964,36,117,419,447,83,964,63,34,54.0,29,46.0,567,3686,1576,56,43,12,60,30,644,134,Matches
82,Jonathan Betancourt,ec ECU,"FW,MF",Querétaro,25,1995,3.5,111,1,14,34,65,8,111,24,10,41.7,14,58.3,84,629,326,8,8,4,8,12,78,24,Matches
83,Unai Bilbao,es ESP,DF,Necaxa,26,1994,33.9,1623,247,978,585,69,46,1623,9,6,66.7,3,33.3,803,4130,2027,4,4,0,7,1,843,10,Matches
84,Alfonso Blanco Antúnez,mx MEX,GK,León,33,1987,7.0,212,183,211,1,0,0,212,0,0,,0,,98,502,297,0,0,0,0,0,80,0,Matches
85,Miller Bolaños,ec ECU,"FW,MF",Tijuana,30,1990,4.0,237,0,11,140,92,9,237,16,8,50.0,8,50.0,173,868,381,10,13,1,8,7,200,25,Matches
86,Jonathan Borja,ec ECU,MF,Cruz Azul,26,1994,0.2,21,0,0,11,10,0,21,0,0,,0,,21,104,44,1,2,0,0,2,22,0,Matches
87,Eduardo Bravo,mx MEX,GK,Querétaro,29,1991,3.0,92,58,92,1,0,0,92,0,0,,0,,54,399,202,0,0,0,0,0,29,0,Matches
88,Antonio Briseño,mx MEX,DF,Guadalajara,26,1994,13.5,731,102,418,291,23,18,731,0,0,,0,,293,1309,677,5,0,0,3,0,404,2,Matches
89,Isaác Brizuela,mx MEX,"MF,FW",Guadalajara,29,1990,30.8,1600,19,220,845,571,62,1600,115,78,67.8,37,32.2,1028,6906,3727,111,78,28,54,36,1147,193,Matches
90,Gil Burón,mx MEX,DF,León,26,1994,4.2,269,6,76,142,52,3,269,0,0,,0,,173,648,276,4,4,1,3,1,205,13,Matches
91,Gustavo Cabral,ar ARG,DF,Pachuca,34,1985,32.7,1755,205,767,944,56,19,1755,9,6,66.7,3,33.3,941,4366,2493,9,11,1,12,6,1055,6,Matches
92,David Cabrera Pujol,mx MEX,MF,Necaxa,30,1989,26.0,1559,82,360,930,300,5,1559,4,2,50.0,2,50.0,751,2800,1102,8,12,0,14,16,809,17,Matches
93,Sebastián Cáceres,uy URU,DF,América,20,1999,26.1,1248,125,726,481,47,25,1248,10,9,90.0,1,10.0,688,3606,1807,12,4,0,12,4,742,2,Matches
94,Cadete,es ESP,"DF,MF",Atlético,26,1994,8.5,477,32,180,232,70,0,477,6,5,83.3,1,16.7,225,1086,491,9,9,0,6,7,229,10,Matches
95,Cristian Calderón,mx MEX,"DF,MF",Guadalajara,23,1997,11.4,654,25,140,328,190,24,654,13,4,30.8,9,69.2,363,1801,846,28,13,5,15,9,432,70,Matches
96,Luis Calzadilla,mx MEX,MF,Pachuca,20,2000,0.2,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
97,Joel Campbell,cr CRC,"FW,MF",León,28,1992,16.2,787,3,33,381,383,56,787,62,33,53.2,29,46.8,597,3934,1760,58,60,12,33,32,684,123,Matches
98,Omar Campos,mx MEX,"DF,FW",Santos,18,2002,9.5,434,12,90,194,156,19,434,39,17,43.6,21,53.8,274,2085,1061,33,20,6,31,18,271,53,Matches
99,Joshua Canales,hn HON,FW,Querétaro,20,2000,0.0,5,0,0,3,2,0,5,1,0,0.0,1,100.0,3,37,16,1,0,0,0,0,2,0,Matches
100,Alexis Canelo,ar ARG,"FW,MF",Toluca,28,1992,27.1,962,31,86,437,456,123,957,50,24,48.0,26,52.0,642,3775,1878,77,53,33,63,31,749,184,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Eric Cantú,mx MEX,"DF,MF",Monterrey,21,1999,2.2,67,2,25,33,10,0,67,1,0,0.0,1,100.0,26,118,40,0,1,0,0,0,24,2,Matches
102,Milton Caraglio,ar ARG,FW,Cruz Azul,31,1988,3.7,127,2,5,58,64,25,127,3,2,66.7,1,33.3,78,368,123,2,1,2,4,1,110,31,Matches
103,Milton Caraglio,ar ARG,FW,Atlas,31,1988,13.6,426,14,20,155,253,79,425,5,1,20.0,4,80.0,215,811,268,12,7,7,31,11,342,65,Matches
104,Luis Cárdenas,mx MEX,GK,Monterrey,26,1993,4.0,143,111,143,0,0,0,143,0,0,,0,,80,392,296,0,0,0,0,0,57,0,Matches
105,Edwin Cardona,co COL,MF,Tijuana,27,1992,0.4,17,1,1,10,6,2,17,0,0,,0,,5,39,25,1,0,1,0,0,11,2,Matches
106,Ulises Cardona,mx MEX,MF,Mazatlán,21,1998,0.9,42,2,6,26,11,1,42,2,1,50.0,1,50.0,35,219,101,1,3,0,3,4,34,1,Matches
107,Rafael Carioca,br BRA,MF,UANL,31,1989,27.5,1835,39,301,1196,362,7,1835,44,34,77.3,10,22.7,1217,5204,2257,29,36,3,32,23,1357,30,Matches
108,Jordan Carrillo,mx MEX,"FW,DF",Santos,18,2001,1.0,38,0,2,14,22,3,38,4,1,25.0,3,75.0,29,157,50,2,0,0,6,5,31,10,Matches
109,Bryan Carvallo,cl CHI,"MF,DF",Necaxa,23,1996,1.1,66,1,6,32,28,2,66,5,4,80.0,1,20.0,47,401,251,7,8,1,6,3,51,9,Matches
110,Santiago Cáseres,ar ARG,"MF,DF",América,23,1997,9.4,577,45,204,339,40,7,577,2,2,100.0,0,0.0,297,1701,796,6,5,0,4,2,394,4,Matches
111,Kevin Castañeda,mx MEX,"MF,FW",Toluca,20,1999,12.3,741,5,62,425,261,17,741,16,5,31.3,11,68.8,486,2246,1120,23,16,2,18,15,561,28,Matches
112,Christian Castillo,mx MEX,MF,Tijuana,17,2003,0.2,2,0,0,0,2,0,2,0,0,,0,,1,10,10,0,0,0,0,0,2,2,Matches
113,Erick Castillo,ec ECU,"FW,MF",FC Juárez,25,1995,12.5,419,8,53,179,194,38,418,30,17,56.7,13,43.3,270,1837,876,34,12,19,34,18,293,90,Matches
114,Fabián Castillo,co COL,"FW,MF",Tijuana,28,1992,21.6,1084,11,89,463,577,108,1084,186,116,62.4,70,37.6,775,7357,3798,131,107,49,77,43,795,182,Matches
115,Walter Castillo,mx MEX,"FW,MF",Atlético,22,1997,0.6,29,0,3,16,13,1,29,3,1,33.3,2,66.7,21,151,44,0,1,0,2,1,17,7,Matches
116,Alex Castro,co COL,"MF,FW",Cruz Azul,26,1994,0.7,34,2,5,17,13,3,34,2,1,50.0,1,50.0,18,74,38,1,1,0,1,1,20,7,Matches
117,Elio Castro,mx MEX,DF,FC Juárez,32,1988,0.8,25,2,17,8,0,0,25,0,0,,0,,14,39,15,0,1,0,1,0,10,0,Matches
118,Matías Catalán,cl CHI,DF,Pachuca,27,1992,9.0,515,21,141,228,150,15,515,16,8,50.0,8,50.0,239,1541,977,26,14,6,10,3,280,48,Matches
119,Matías Catalán,cl CHI,"DF,MF",Atlético,27,1992,11.2,573,30,141,267,174,23,573,14,7,50.0,7,50.0,275,1684,965,28,18,5,11,4,328,60,Matches
120,Alan Cervantes,mx MEX,MF,Santos,22,1998,29.3,1629,67,385,968,305,11,1629,50,31,62.0,19,38.0,893,4861,2208,38,35,2,51,38,909,36,Matches
121,Daniel Cervantes,mx MEX,DF,Querétaro,30,1990,26.7,966,137,515,427,35,21,966,5,3,60.0,2,40.0,485,2486,1390,8,5,1,8,5,524,7,Matches
122,Pablo César Aguilar,py PAR,DF,Cruz Azul,33,1987,13.6,653,79,348,286,24,14,653,0,0,,0,,365,1529,893,2,4,0,6,1,397,3,Matches
123,Pablo César López,mx MEX,MF,Atlético,22,1998,8.2,381,5,43,234,107,7,381,5,1,20.0,4,80.0,220,1043,537,10,8,3,11,9,259,26,Matches
124,Aníbal Chalá,ec ECU,DF,Toluca,24,1996,2.0,100,3,21,41,39,4,100,3,1,33.3,2,66.7,54,305,160,6,5,2,1,1,58,10,Matches
125,Luis Chávez,mx MEX,MF,Pachuca,24,1996,27.1,1440,41,223,870,368,16,1439,33,22,66.7,11,33.3,796,4469,2082,42,44,4,34,18,910,62,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Ricardo Chávez Soto,mx MEX,DF,Atlético,25,1994,13.2,680,24,224,328,135,6,680,11,5,45.5,6,54.5,279,1373,726,13,13,0,8,5,311,33,Matches
127,Ricardo Chávez Soto,mx MEX,DF,Necaxa,25,1994,10.4,556,38,175,238,150,7,556,11,8,72.7,3,27.3,267,1324,839,13,12,2,10,3,305,31,Matches
128,Alejandro Chumacero,bo BOL,"MF,FW",Puebla,29,1991,2.5,87,4,19,46,22,3,87,0,0,,0,,48,217,124,1,2,0,1,2,53,8,Matches
129,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,23,1997,1.4,34,0,2,11,24,5,34,2,1,50.0,1,50.0,24,207,58,2,4,0,5,3,29,10,Matches
130,José Cobián,mx MEX,"MF,FW",Necaxa,21,1998,2.5,80,1,20,28,33,3,80,6,4,66.7,2,33.3,49,324,153,5,4,1,1,1,43,15,Matches
131,José Cobián,mx MEX,MF,UNAM,21,1998,0.2,16,0,2,3,11,0,16,0,0,,0,,9,25,4,0,1,0,3,1,10,2,Matches
132,Santiago Colombatto,ar ARG,MF,León,23,1997,7.5,543,15,116,367,65,1,543,7,4,57.1,3,42.9,337,1473,731,8,7,0,2,2,421,5,Matches
133,Bryan Colula,mx MEX,DF,América,24,1996,1.1,72,0,18,32,22,5,72,0,0,,0,,39,194,120,0,2,0,2,0,40,7,Matches
134,Bryan Colula,mx MEX,DF,Tijuana,24,1996,1.5,85,11,35,41,9,1,85,0,0,,0,,40,160,85,1,2,0,0,0,38,3,Matches
135,Germán Conti,ar ARG,DF,Atlas,26,1994,13.6,607,83,373,214,21,17,607,0,0,,0,,263,974,488,0,2,0,4,1,298,2,Matches
136,Francisco Contreras,mx MEX,"MF,FW",FC Juárez,21,1999,7.0,311,6,39,166,112,13,311,5,2,40.0,3,60.0,155,844,361,13,9,1,14,8,187,29,Matches
137,José Corona,mx MEX,GK,Cruz Azul,39,1981,32.0,989,788,988,1,0,0,989,1,0,0.0,1,100.0,462,2576,1800,0,0,0,0,0,358,0,Matches
138,George Corral,mx MEX,DF,Puebla,30,1990,24.8,1448,72,393,661,404,20,1448,25,13,52.0,12,48.0,741,3251,1421,20,16,5,18,17,818,61,Matches
139,Jordi Cortizo,mx MEX,"MF,DF",Tijuana,24,1996,11.3,693,11,89,366,251,28,693,60,42,70.0,18,30.0,493,3227,1449,32,16,7,25,26,528,61,Matches
140,Francisco da Costa,br BRA,"FW,MF",Querétaro,25,1995,4.9,147,1,4,65,80,18,147,8,6,75.0,2,25.0,85,432,202,6,6,1,19,4,111,19,Matches
141,Rodolfo Cota,mx MEX,GK,León,33,1987,27.0,817,746,816,1,0,0,817,0,0,,0,,443,2134,1405,0,0,0,1,0,288,0,Matches
142,Aldo Cruz,mx MEX,"DF,FW",Tijuana,22,1997,6.2,321,18,97,152,75,2,321,8,6,75.0,2,25.0,168,1124,511,14,15,2,7,7,169,21,Matches
143,Aldo Cruz,mx MEX,DF,UANL,22,1997,4.5,273,7,60,147,69,3,273,7,5,71.4,2,28.6,154,785,326,8,10,0,4,2,175,19,Matches
144,Bernardo Cuesta,ar ARG,"FW,MF",Puebla,31,1988,3.4,124,6,18,43,63,10,124,1,0,0.0,1,100.0,71,296,68,2,1,0,8,2,90,25,Matches
145,Jorge Daniel Hernández,mx MEX,MF,Pachuca,31,1989,11.7,612,24,147,432,35,2,612,8,6,75.0,2,25.0,345,1293,559,3,4,1,6,1,393,7,Matches
146,Juan David Castro,mx MEX,MF,Atlético,28,1991,19.9,776,11,119,468,201,11,776,40,22,55.0,18,45.0,476,2737,1161,38,24,2,27,29,477,45,Matches
147,José David Ramírez,mx MEX,"DF,FW",León,24,1995,26.4,1661,44,296,942,441,42,1661,76,45,59.2,31,40.8,1046,6207,3065,79,52,13,35,18,1202,141,Matches
