round,wk,day,date,time,home,xg,score,xg_1,away,attendance,venue,referee,match_report,notes
Guardianes 2021 Regular Season,13,Sun,2021-04-04,12:00 (19:00),UNAM,1.8,2–2,0.8,Pachuca,,Estadio Olímpico de Universitario,Jorge Rojas,Match Report,
Guardianes 2021 Regular Season,13,Sun,2021-04-04,17:00 (00:00),Guadalajara,1.7,1–1,0.8,Santos,,Estadio Akron,Fernando Guerrero,Match Report,
Guardianes 2021 Regular Season,13,Sat,2021-04-03,19:00 (03:00),América,0.7,2–1,1.3,Necaxa,,Estadio Azteca,Erick Yair Miranda,Match Report,
Guardianes 2021 Regular Season,13,Sat,2021-04-03,21:06 (05:06),Monterrey,2.7,2–0,0.7,Atlético,,Estadio BBVA Bancomer,Luis Santander,Match Report,
Guardianes 2021 Regular Season,13,Sun,2021-04-04,19:00 (02:00),Querétaro,1.4,0–1,2.1,UANL,,Estadio La Corregidora,Mario Vargas,Match Report,
Guardianes 2021 Regular Season,13,Sun,2021-04-04,21:05 (04:05),León,3.1,2–1,0.5,Toluca,,Estadio León,Diego Montaño,Match Report,
Guardianes 2021 Regular Season,14,Sat,2021-04-10,17:00 (00:00),Atlas,0.8,1–3,1.9,León,,Estadio Jalisco,Luis Santander,Match Report,
Guardianes 2021 Regular Season,14,Fri,2021-04-09,19:30 (02:30),Necaxa,1.6,0–1,1.0,UNAM,,Estadio Victoria de Aguascalientes,Diego Montaño,Match Report,
Guardianes 2021 Regular Season,14,Fri,2021-04-09,20:30 (04:30),FC Juárez,2.7,2–1,1.3,Atlético,,Estadio Olímpico Benito Juárez,Jorge Pérez,Match Report,
Guardianes 2021 Regular Season,14,Sun,2021-04-11,12:00 (19:00),Toluca,1.8,1–2,1.6,Monterrey,,Estadio Nemesio Díez,Fernando Guerrero,Match Report,
Guardianes 2021 Regular Season,14,Sat,2021-04-10,19:00 (02:00),Cruz Azul,1.6,1–0,0.3,Guadalajara,,Estadio Azteca,Marco Ortíz,Match Report,
Guardianes 2021 Regular Season,14,Sat,2021-04-10,21:05 (04:05),UANL,1.1,1–3,1.4,América,,Estadio Universitario de Nuevo León,César Arturo Ramos,Match Report,
Guardianes 2021 Regular Season,14,Sun,2021-04-11,19:00 (02:00),Querétaro,1.0,1–0,0.8,Santos,,Estadio La Corregidora,Fernando Hernández,Match Report,
Guardianes 2021 Regular Season,14,Sun,2021-04-11,19:06 (04:06),Tijuana,2.0,2–3,2.2,Mazatlán,,Estadio Caliente,Jorge Rojas,Match Report,
Guardianes 2021 Regular Season,14,Mon,2021-04-12,21:00 (04:00),Pachuca,0.9,1–3,1.3,Puebla,,Estadio Hidalgo,Victor Caceres,Match Report,
Guardianes 2021 Regular Season,5,Wed,2021-04-14,20:00 (04:00),FC Juárez,2.1,2–3,1.3,UANL,,Estadio Olímpico Benito Juárez,Erick Yair Miranda,Match Report,
Guardianes 2021 Regular Season,15,Sat,2021-04-17,17:00 (00:00),Atlético,0.7,1–4,2.4,Puebla,,Estadio Alfonso Lastras Ramírez,César Arturo Ramos,Match Report,
Guardianes 2021 Regular Season,15,Fri,2021-04-16,19:30 (02:30),Necaxa,1.4,0–0,0.4,Querétaro,,Estadio Victoria de Aguascalientes,Saul Silva,Match Report,
Guardianes 2021 Regular Season,15,Fri,2021-04-16,20:30 (04:30),Mazatlán,1.3,0–0,0.5,Atlas,,Estadio de Mazatlán,Marco Ortíz,Match Report,
Guardianes 2021 Regular Season,15,Sun,2021-04-18,12:00 (19:00),UNAM,0.9,0–0,1.0,UANL,,Estadio Olímpico de Universitario,Adonai Escobedo,Match Report,
Guardianes 2021 Regular Season,15,Sat,2021-04-17,19:00 (02:00),Guadalajara,3.0,2–0,0.2,Tijuana,,Estadio Akron,Diego Montaño,Match Report,
Guardianes 2021 Regular Season,15,Sat,2021-04-17,21:05 (04:05),América,1.7,1–1,1.1,Cruz Azul,,Estadio Azteca,Fernando Guerrero,Match Report,
Guardianes 2021 Regular Season,15,Sun,2021-04-18,19:00 (02:00),Santos,2.1,3–1,1.1,Toluca,,Estadio Nuevo Corona,Luis Santander,Match Report,
Guardianes 2021 Regular Season,15,Sun,2021-04-18,21:06 (04:06),Monterrey,2.2,0–1,0.9,Pachuca,,Estadio BBVA Bancomer,Jorge Pérez,Match Report,
Guardianes 2021 Regular Season,15,Mon,2021-04-19,21:00 (04:00),León,2.6,2–0,1.2,FC Juárez,,Estadio León,Óscar Macias,Match Report,
Guardianes 2021 Regular Season,12,Wed,2021-04-21,21:00 (04:00),Monterrey,1.3,1–2,1.5,Guadalajara,,Estadio BBVA Bancomer,Eduardo Basulto,Match Report,
Guardianes 2021 Regular Season,16,Sat,2021-04-24,17:00 (00:00),Cruz Azul,1.7,3–2,2.0,Atlético,,Estadio Azteca,Luis Santander,Match Report,
Guardianes 2021 Regular Season,16,Fri,2021-04-23,19:06 (04:06),Tijuana,2.3,1–0,0.7,Necaxa,,Estadio Caliente,Erick Yair Miranda,Match Report,
Guardianes 2021 Regular Season,16,Fri,2021-04-23,19:30 (02:30),Puebla,1.2,0–0,0.9,UNAM,,Estadio Cuauhtémoc,Oscar Mejia,Match Report,
Guardianes 2021 Regular Season,16,Fri,2021-04-23,20:35 (04:35),Mazatlán,1.5,4–3,1.9,León,,Estadio de Mazatlán,César Arturo Ramos,Match Report,
Guardianes 2021 Regular Season,16,Sun,2021-04-25,17:30 (00:30),Toluca,1.5,3–1,1.9,América,,Estadio Nemesio Díez,Óscar Macias,Match Report,
Guardianes 2021 Regular Season,16,Sat,2021-04-24,19:00 (02:00),Atlas,1.0,0–1,0.8,Guadalajara,,Estadio Jalisco,Fernando Hernández,Match Report,
Guardianes 2021 Regular Season,16,Sat,2021-04-24,21:10 (04:10),UANL,1.7,2–1,1.0,Monterrey,,Estadio Universitario de Nuevo León,Marco Ortíz,Match Report,
Guardianes 2021 Regular Season,16,Sun,2021-04-25,19:30 (02:30),Querétaro,0.8,1–0,0.6,FC Juárez,,Estadio La Corregidora,Fernando Guerrero,Match Report,
Guardianes 2021 Regular Season,16,Mon,2021-04-26,21:00 (04:00),Pachuca,1.4,1–0,0.3,Santos,,Estadio Hidalgo,Diego Montaño,Match Report,
Guardianes 2021 Regular Season,17,Thu,2021-04-29,21:00 (04:00),Atlético,0.8,1–5,1.8,Pachuca,5448,Estadio Alfonso Lastras Ramírez,Fernando Hernández,Match Report,
Guardianes 2021 Regular Season,17,Sat,2021-05-01,17:00 (00:00),Guadalajara,1.0,0–0,0.6,UANL,11076,Estadio Akron,Óscar Macias,Match Report,
Guardianes 2021 Regular Season,17,Sat,2021-05-01,17:00 (00:00),León,2.5,2–1,0.6,Querétaro,4888,Estadio León,Jorge Rojas,Match Report,
Guardianes 2021 Regular Season,17,Fri,2021-04-30,19:30 (02:30),Necaxa,0.4,1–5,2.8,Atlas,,Estadio Victoria de Aguascalientes,Fernando Guerrero,Match Report,
Guardianes 2021 Regular Season,17,Fri,2021-04-30,20:30 (04:30),FC Juárez,0.8,1–0,0.6,Toluca,,Estadio Olímpico Benito Juárez,Eduardo Basulto,Match Report,
Guardianes 2021 Regular Season,17,Sat,2021-05-01,19:00 (02:00),Cruz Azul,2.5,1–1,0.7,Tijuana,,Estadio Azteca,Adonai Escobedo,Match Report,
Guardianes 2021 Regular Season,17,Sat,2021-05-01,21:06 (04:06),Monterrey,2.6,1–0,0.3,Mazatlán,,Estadio BBVA Bancomer,Oscar Mejia,Match Report,
Guardianes 2021 Regular Season,17,Sun,2021-05-02,19:06 (02:06),Santos,2.0,0–0,0.8,Puebla,,Estadio Nuevo Corona,Erick Yair Miranda,Match Report,
Guardianes 2021 Regular Season,17,Sun,2021-05-02,21:05 (04:05),UNAM,2.0,0–1,1.4,América,,Estadio Olímpico de Universitario,César Arturo Ramos,Match Report,
Guardianes — Reclassification,,Sat,2021-05-08,19:00 (02:00),Atlas,1.1,1–0,1.0,UANL,,Estadio Jalisco,César Arturo Ramos,Match Report,
Guardianes — Reclassification,,Sat,2021-05-08,21:15 (04:15),Santos,2.6,5–0,0.6,Querétaro,6206,Estadio Nuevo Corona,Fernando Hernández,Match Report,
Guardianes — Reclassification,,Sun,2021-05-09,19:00 (02:00),León,1.8,(2) 2–2 (4),0.8,Toluca,7637,Estadio León,Luis Santander,Match Report,Toluca won on penalty kicks following extra time
Guardianes — Reclassification,,Sun,2021-05-09,21:15 (04:15),Pachuca,2.3,4–2,1.8,Guadalajara,9768,Estadio Hidalgo,Marco Ortíz,Match Report,
Guardianes — Quarter-finals,,Wed,2021-05-12,19:00 (02:00),Toluca,1.8,2–1,0.8,Cruz Azul,,Estadio Nemesio Díez,Marco Ortíz,Match Report,Leg 1 of 2
Guardianes — Quarter-finals,,Wed,2021-05-12,21:05 (04:05),Atlas,1.8,1–0,0.2,Puebla,,Estadio Jalisco,Luis Santander,Match Report,Leg 1 of 2
Guardianes — Quarter-finals,,Thu,2021-05-13,19:00 (02:00),Pachuca,1.9,3–1,0.5,América,9053,Estadio Hidalgo,Eduardo Basulto,Match Report,Leg 1 of 2
Guardianes — Quarter-finals,,Thu,2021-05-13,21:05 (04:05),Santos,1.9,2–1,2.0,Monterrey,9667,Estadio Nuevo Corona,Jorge Rojas,Match Report,Leg 1 of 2
Guardianes — Quarter-finals,,Sat,2021-05-15,18:00 (01:00),Puebla,0.7,1–0,0.8,Atlas,,Estadio Cuauhtémoc,Diego Montaño,Match Report,Leg 2 of 2; Puebla won
Guardianes — Quarter-finals,,Sun,2021-05-16,18:00 (01:00),Monterrey,0.8,1–1,1.4,Santos,15743,Estadio BBVA Bancomer,César Arturo Ramos,Match Report,Leg 2 of 2; Santos won
Guardianes — Quarter-finals,,Sat,2021-05-15,20:05 (03:05),Cruz Azul,2.7,3–1,0.9,Toluca,,Estadio Azteca,Fernando Hernández,Match Report,Leg 2 of 2; Cruz Azul won
Guardianes — Quarter-finals,,Sun,2021-05-16,20:05 (03:05),América,1.8,4–2,1.6,Pachuca,16564,Estadio Azteca,Fernando Guerrero,Match Report,Leg 2 of 2; Pachuca won
Guardianes — Semi-finals,,Wed,2021-05-19,20:30 (03:30),Pachuca,1.1,0–0,0.5,Cruz Azul,12221,Estadio Hidalgo,Luis Santander,Match Report,Leg 1 of 2
Guardianes — Semi-finals,,Thu,2021-05-20,21:00 (04:00),Santos,2.1,3–0,1.2,Puebla,13132,Estadio Nuevo Corona,Marco Ortíz,Match Report,Leg 1 of 2
Guardianes — Semi-finals,,Sat,2021-05-22,20:00 (03:00),Cruz Azul,1.3,1–0,0.5,Pachuca,19807,Estadio Azteca,César Arturo Ramos,Match Report,Leg 2 of 2; Cruz Azul won
Guardianes — Semi-finals,,Sun,2021-05-23,19:00 (02:00),Puebla,1.8,1–0,0.5,Santos,,Estadio Cuauhtémoc,Fernando Guerrero,Match Report,Leg 2 of 2; Santos won
Guardianes — Finals,,Thu,2021-05-27,21:00 (04:00),Santos,0.7,0–1,0.7,Cruz Azul,,Estadio Nuevo Corona,Fernando Guerrero,Match Report,Leg 1 of 2
Guardianes — Finals,,Sun,2021-05-30,20:15 (03:15),Cruz Azul,1.3,1–1,0.8,Santos,,Estadio Azteca,Fernando Hernández,Match Report,Leg 2 of 2; Cruz Azul won
