rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
62,Daniel Arreola,mx MEX,DF,Puebla,34,1985,11.9,11,9,10,1,0,6,10,4,14,11,3,18,29,50,0,Matches
63,Gerardo Arteaga,mx MEX,DF,Santos,21,1998,1.0,2,2,2,0,0,2,2,0,1,0,1,0,2,0,0,Matches
64,Giovanni Augusto,br BRA,"MF,FW",Mazatlán,30,1989,11.6,17,14,7,8,2,5,17,12,9,0,9,6,23,3,0,Matches
65,Erick Ávalos,mx MEX,DF,UANL,20,2000,1.4,2,2,2,0,0,1,5,4,2,0,2,4,6,2,0,Matches
66,Hugo Ayala,mx MEX,DF,UANL,33,1987,13.2,25,19,14,10,1,10,16,6,14,9,5,24,49,42,0,Matches
67,Rafael Baca,mx MEX,MF,Cruz Azul,30,1989,21.8,35,19,14,19,2,12,30,18,17,7,10,27,62,33,0,Matches
68,Claudio Baeza,cl CHI,MF,Toluca,26,1993,16.2,39,18,22,17,0,20,44,24,20,5,15,16,55,17,0,Matches
69,Claudio Baeza,cl CHI,MF,Necaxa,26,1993,11.9,18,10,6,9,3,6,26,20,10,0,10,9,27,11,0,Matches
70,Kevin Balanta,co COL,MF,Tijuana,23,1997,6.8,22,13,19,3,0,11,15,4,7,2,5,14,36,11,0,Matches
71,Miguel Barbieri,ar ARG,DF,Toluca,26,1993,15.8,20,13,14,6,0,13,17,4,25,17,8,23,43,64,1,Matches
72,Miguel Barbieri,ar ARG,DF,Tijuana,26,1993,11.2,19,12,14,4,1,11,18,7,23,12,11,38,57,58,0,Matches
73,David Barbona,ar ARG,"MF,FW",Tijuana,25,1995,16.8,15,9,4,10,1,6,27,21,13,0,13,10,25,15,0,Matches
74,Diego Barbosa,mx MEX,DF,Atlas,23,1996,19.4,47,32,27,17,3,21,43,22,20,1,19,27,74,37,0,Matches
75,Martín Barragán,mx MEX,FW,Necaxa,29,1991,20.1,12,6,1,10,1,4,16,12,17,3,14,5,17,23,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Jaine Barreiro,co COL,DF,León,26,1994,30.8,34,21,25,8,1,8,13,5,32,11,21,38,72,81,2,Matches
77,Pablo Barrera,mx MEX,"FW,MF",Atlético,33,1987,20.8,26,16,12,13,1,14,33,19,15,2,13,9,35,7,0,Matches
78,Damián Batallini,ar ARG,"FW,MF",Atlético,24,1996,13.2,22,11,3,14,5,7,26,19,21,0,21,11,33,0,0,Matches
79,Fernando Beltrán,mx MEX,MF,Guadalajara,22,1998,11.8,17,11,3,12,2,7,22,15,13,1,12,12,29,9,0,Matches
80,Nicolás Benedetti,co COL,"MF,FW",América,23,1997,6.4,4,3,4,0,0,1,9,8,3,1,2,3,7,3,0,Matches
81,Germán Berterame,mx MEX,"FW,MF",Atlético,21,1998,26.5,37,19,11,16,10,14,41,27,32,5,27,30,67,28,1,Matches
82,Jonathan Betancourt,ec ECU,"FW,MF",Querétaro,25,1995,3.5,5,2,4,1,0,2,4,2,6,0,6,1,6,2,0,Matches
83,Unai Bilbao,es ESP,DF,Necaxa,26,1994,33.9,35,22,24,11,0,17,30,13,54,36,18,73,108,141,0,Matches
84,Alfonso Blanco Antúnez,mx MEX,GK,León,33,1987,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,Matches
85,Miller Bolaños,ec ECU,"FW,MF",Tijuana,30,1990,4.0,3,2,0,2,1,0,3,3,3,0,3,0,3,0,0,Matches
86,Jonathan Borja,ec ECU,MF,Cruz Azul,26,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
87,Eduardo Bravo,mx MEX,GK,Querétaro,29,1991,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
88,Antonio Briseño,mx MEX,DF,Guadalajara,26,1994,13.5,17,9,15,2,0,9,12,3,11,9,2,25,42,62,0,Matches
89,Isaác Brizuela,mx MEX,"MF,FW",Guadalajara,29,1990,30.8,45,28,19,24,2,19,42,23,26,2,24,35,80,16,0,Matches
90,Gil Burón,mx MEX,DF,León,26,1994,4.2,5,4,4,1,0,3,3,0,5,3,2,1,6,4,0,Matches
91,Gustavo Cabral,ar ARG,DF,Pachuca,34,1985,32.7,37,23,24,13,0,24,46,22,28,21,7,63,100,113,2,Matches
92,David Cabrera Pujol,mx MEX,MF,Necaxa,30,1989,26.0,50,30,25,23,2,25,59,34,31,10,21,29,79,31,0,Matches
93,Sebastián Cáceres,uy URU,DF,América,20,1999,26.1,40,30,28,10,2,21,33,12,20,7,13,28,68,91,0,Matches
94,Cadete,es ESP,"DF,MF",Atlético,26,1994,8.5,27,16,16,10,1,7,19,12,4,1,3,15,42,31,0,Matches
95,Cristian Calderón,mx MEX,"DF,MF",Guadalajara,23,1997,11.4,7,4,5,2,0,5,9,4,11,7,4,12,19,12,0,Matches
96,Luis Calzadilla,mx MEX,MF,Pachuca,20,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
97,Joel Campbell,cr CRC,"FW,MF",León,28,1992,16.2,16,13,4,9,3,7,18,11,7,0,7,1,17,5,0,Matches
98,Omar Campos,mx MEX,"DF,FW",Santos,18,2002,9.5,12,8,4,6,2,9,18,9,18,2,16,11,23,5,1,Matches
99,Joshua Canales,hn HON,FW,Querétaro,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
100,Alexis Canelo,ar ARG,"FW,MF",Toluca,28,1992,27.1,14,8,4,8,2,4,22,18,15,1,14,12,26,25,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Eric Cantú,mx MEX,"DF,MF",Monterrey,21,1999,2.2,5,2,4,1,0,2,9,7,3,1,2,0,5,3,0,Matches
102,Milton Caraglio,ar ARG,FW,Cruz Azul,31,1988,3.7,1,1,0,0,1,0,1,1,3,0,3,3,4,1,0,Matches
103,Milton Caraglio,ar ARG,FW,Atlas,31,1988,13.6,10,5,0,7,3,7,16,9,7,1,6,1,11,13,0,Matches
104,Luis Cárdenas,mx MEX,GK,Monterrey,26,1993,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Matches
105,Edwin Cardona,co COL,MF,Tijuana,27,1992,0.4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,Matches
106,Ulises Cardona,mx MEX,MF,Mazatlán,21,1998,0.9,1,1,0,1,0,0,1,1,1,0,1,1,2,0,0,Matches
107,Rafael Carioca,br BRA,MF,UANL,31,1989,27.5,40,26,11,25,4,11,32,21,19,6,13,28,68,15,1,Matches
108,Jordan Carrillo,mx MEX,"FW,DF",Santos,18,2001,1.0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,Matches
109,Bryan Carvallo,cl CHI,"MF,DF",Necaxa,23,1996,1.1,4,3,2,1,1,2,3,1,2,0,2,2,6,0,0,Matches
110,Santiago Cáseres,ar ARG,"MF,DF",América,23,1997,9.4,26,12,16,10,0,10,18,8,4,1,3,18,44,12,0,Matches
111,Kevin Castañeda,mx MEX,"MF,FW",Toluca,20,1999,12.3,12,9,3,8,1,6,18,12,3,0,3,9,21,4,0,Matches
112,Christian Castillo,mx MEX,MF,Tijuana,17,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
113,Erick Castillo,ec ECU,"FW,MF",FC Juárez,25,1995,12.5,13,10,3,7,3,6,11,5,10,0,10,6,19,9,0,Matches
114,Fabián Castillo,co COL,"FW,MF",Tijuana,28,1992,21.6,13,10,5,4,4,8,17,9,13,1,12,13,26,4,0,Matches
115,Walter Castillo,mx MEX,"FW,MF",Atlético,22,1997,0.6,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,Matches
116,Alex Castro,co COL,"MF,FW",Cruz Azul,26,1994,0.7,5,3,3,2,0,3,5,2,0,0,0,0,5,1,0,Matches
117,Elio Castro,mx MEX,DF,FC Juárez,32,1988,0.8,2,2,2,0,0,2,4,2,1,0,1,2,4,1,0,Matches
118,Matías Catalán,cl CHI,DF,Pachuca,27,1992,9.0,13,7,6,7,0,5,11,6,4,0,4,11,24,24,0,Matches
119,Matías Catalán,cl CHI,"DF,MF",Atlético,27,1992,11.2,17,9,12,5,0,9,17,8,6,1,5,15,32,22,0,Matches
120,Alan Cervantes,mx MEX,MF,Santos,22,1998,29.3,50,33,21,25,4,15,55,40,42,12,30,40,90,38,1,Matches
121,Daniel Cervantes,mx MEX,DF,Querétaro,30,1990,26.7,25,17,19,5,1,15,25,10,31,16,15,37,62,89,0,Matches
122,Pablo César Aguilar,py PAR,DF,Cruz Azul,33,1987,13.6,17,11,15,2,0,10,13,3,12,7,5,26,43,71,0,Matches
123,Pablo César López,mx MEX,MF,Atlético,22,1998,8.2,10,5,3,5,2,2,11,9,10,0,10,7,17,3,0,Matches
124,Aníbal Chalá,ec ECU,DF,Toluca,24,1996,2.0,2,2,1,1,0,1,4,3,2,0,2,4,6,2,0,Matches
125,Luis Chávez,mx MEX,MF,Pachuca,24,1996,27.1,50,31,24,25,1,17,37,20,15,5,10,28,78,26,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Ricardo Chávez Soto,mx MEX,DF,Atlético,25,1994,13.2,41,25,18,19,4,19,35,16,13,5,8,17,58,27,0,Matches
127,Ricardo Chávez Soto,mx MEX,DF,Necaxa,25,1994,10.4,25,17,14,6,5,13,14,1,21,9,12,7,32,26,0,Matches
128,Alejandro Chumacero,bo BOL,"MF,FW",Puebla,29,1991,2.5,5,2,4,1,0,4,7,3,5,1,4,2,7,0,0,Matches
129,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,23,1997,1.4,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,Matches
130,José Cobián,mx MEX,"MF,FW",Necaxa,21,1998,2.5,2,1,1,1,0,0,2,2,3,0,3,2,4,1,0,Matches
131,José Cobián,mx MEX,MF,UNAM,21,1998,0.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
132,Santiago Colombatto,ar ARG,MF,León,23,1997,7.5,11,8,3,7,1,8,13,5,8,1,7,10,21,10,0,Matches
133,Bryan Colula,mx MEX,DF,América,24,1996,1.1,1,1,1,0,0,0,1,1,3,0,3,3,4,1,0,Matches
134,Bryan Colula,mx MEX,DF,Tijuana,24,1996,1.5,3,3,3,0,0,2,5,3,1,1,0,8,11,10,0,Matches
135,Germán Conti,ar ARG,DF,Atlas,26,1994,13.6,19,11,12,7,0,7,14,7,26,13,13,25,44,75,1,Matches
136,Francisco Contreras,mx MEX,"MF,FW",FC Juárez,21,1999,7.0,12,7,3,5,4,3,6,3,9,0,9,5,17,2,0,Matches
137,José Corona,mx MEX,GK,Cruz Azul,39,1981,32.0,0,0,0,0,0,0,1,1,1,0,1,0,0,8,1,Matches
138,George Corral,mx MEX,DF,Puebla,30,1990,24.8,29,18,19,9,1,15,23,8,23,6,17,36,65,60,0,Matches
139,Jordi Cortizo,mx MEX,"MF,DF",Tijuana,24,1996,11.3,20,14,8,10,2,7,21,14,5,0,5,3,23,8,0,Matches
140,Francisco da Costa,br BRA,"FW,MF",Querétaro,25,1995,4.9,4,2,0,2,2,1,2,1,3,1,2,2,6,0,0,Matches
141,Rodolfo Cota,mx MEX,GK,León,33,1987,27.0,4,2,4,0,0,3,4,1,1,0,1,0,4,9,0,Matches
142,Aldo Cruz,mx MEX,"DF,FW",Tijuana,22,1997,6.2,10,10,8,2,0,6,11,5,9,2,7,7,17,11,0,Matches
143,Aldo Cruz,mx MEX,DF,UANL,22,1997,4.5,5,3,2,2,1,3,4,1,2,1,1,8,13,4,0,Matches
144,Bernardo Cuesta,ar ARG,"FW,MF",Puebla,31,1988,3.4,5,2,2,1,2,0,2,2,1,1,0,1,6,4,0,Matches
145,Jorge Daniel Hernández,mx MEX,MF,Pachuca,31,1989,11.7,22,12,10,10,2,8,27,19,6,2,4,15,37,10,0,Matches
146,Juan David Castro,mx MEX,MF,Atlético,28,1991,19.9,23,11,5,16,2,11,25,14,15,5,10,11,34,12,0,Matches
147,José David Ramírez,mx MEX,"DF,FW",León,24,1995,26.4,35,28,15,16,4,23,43,20,23,4,19,18,53,25,0,Matches
148,Víctor Dávila,cl CHI,FW,Pachuca,22,1997,11.9,4,3,1,0,3,0,2,2,8,1,7,4,8,2,0,Matches
149,Víctor Dávila,cl CHI,"FW,MF",León,22,1997,10.8,3,1,0,2,1,0,3,3,7,0,7,4,7,5,0,Matches
150,Diego De Buen,mx MEX,"MF,DF",Puebla,29,1991,2.3,5,4,2,3,0,3,6,3,1,0,1,4,9,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Ayron del Valle,co COL,"FW,MF",FC Juárez,31,1989,7.3,5,4,1,3,1,1,3,2,4,0,4,0,5,3,0,Matches
152,Juan Delgado,cl CHI,"MF,FW",Necaxa,27,1993,23.1,27,15,11,14,2,14,42,28,27,1,26,7,34,3,0,Matches
153,Benny Díaz,mx MEX,GK,Tijuana,21,1998,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
154,Nicolás Díaz Huincales,cl CHI,DF,Mazatlán,21,1999,25.4,39,26,33,6,0,19,25,6,26,14,12,48,87,101,1,Matches
155,Jonathan Díaz,mx MEX,"DF,MF",Santos,21,1999,4.4,10,1,6,3,1,6,12,6,7,1,6,5,15,8,0,Matches
156,Sergio Díaz,py PAR,"MF,FW",América,22,1998,2.3,2,1,0,2,0,0,3,3,1,0,1,2,4,0,0,Matches
157,Diego,br BRA,DF,Toluca,32,1988,14.7,28,18,13,13,2,14,22,8,3,1,2,24,52,34,0,Matches
158,José Doldán,py PAR,DF,Querétaro,23,1997,15.3,23,14,19,3,1,12,16,4,15,8,7,21,44,52,0,Matches
159,Idekel Domínguez,mx MEX,DF,Necaxa,20,2000,26.7,61,33,41,16,4,42,69,27,34,9,25,38,99,51,0,Matches
160,Julio Domínguez,mx MEX,DF,Cruz Azul,32,1987,30.0,25,16,20,4,1,18,25,7,21,15,6,36,61,103,0,Matches
161,Misael Domínguez,mx MEX,"MF,FW",Cruz Azul,20,1999,3.3,1,1,0,1,0,0,3,3,3,0,3,1,2,0,0,Matches
162,Luis Donaldo Hernández,mx MEX,"DF,MF",FC Juárez,22,1998,1.7,2,2,2,0,0,2,3,1,1,1,0,5,7,6,0,Matches
163,Dória,br BRA,DF,Santos,25,1994,33.0,27,19,19,8,0,16,21,5,37,31,6,48,75,133,0,Matches
164,Giovani dos Santos,mx MEX,"FW,MF",América,31,1989,7.5,10,4,1,3,6,2,4,2,2,0,2,1,11,0,0,Matches
165,Jesús Dueñas,mx MEX,"DF,MF",UANL,31,1989,26.4,41,27,23,16,2,25,46,21,23,8,15,23,64,29,0,Matches
166,Jhon Duque Arias,co COL,MF,Atlético,28,1992,4.5,11,7,2,8,1,2,10,8,5,3,2,10,21,3,0,Matches
167,Jonathan David dos Santos Duré,uy URU,"FW,MF",Querétaro,28,1992,3.3,3,1,0,3,0,0,2,2,1,0,1,1,4,1,0,Matches
168,Javier Eduardo López,mx MEX,"FW,MF",Guadalajara,25,1994,1.6,3,1,1,1,1,2,5,3,0,0,0,0,3,0,0,Matches
169,Jorge Eduardo Sánchez,mx MEX,DF,América,22,1997,28.9,70,44,39,26,5,36,68,32,30,11,19,50,120,61,0,Matches
170,Francisco Eduardo Venegas,mx MEX,"DF,MF",UANL,22,1998,1.7,8,4,4,1,3,4,4,0,2,0,2,3,11,2,0,Matches
171,Jesús Eduardo Zavala,mx MEX,MF,FC Juárez,33,1987,9.8,12,6,3,8,1,6,14,8,3,2,1,10,22,17,0,Matches
172,Alfonso Emilio Sánchez,mx MEX,MF,América,26,1994,3.4,11,7,1,8,2,2,6,4,4,0,4,4,15,4,0,Matches
173,Luis Enrique Quiñones,co COL,"MF,FW",UANL,29,1991,23.5,65,39,20,32,13,22,50,28,26,2,24,10,75,4,0,Matches
174,Carlos Ernesto Cisneros,mx MEX,"MF,DF",Toluca,26,1993,3.0,4,3,2,2,0,2,6,4,4,1,3,4,8,6,0,Matches
175,Carlos Ernesto Cisneros,mx MEX,"DF,MF",Guadalajara,26,1993,0.3,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Dionicio Escalante,mx MEX,DF,Atlético,30,1990,12.2,36,21,19,14,3,16,28,12,16,5,11,15,51,20,0,Matches
177,Kevin Escamilla,mx MEX,MF,Querétaro,26,1994,12.6,14,11,5,7,2,9,20,11,23,9,14,25,39,19,0,Matches
178,Armando Escobar,mx MEX,FW,Atlas,26,1993,0.3,1,1,1,0,0,0,1,1,1,0,1,3,4,0,0,Matches
179,Juan Escobar,py PAR,DF,Cruz Azul,25,1995,29.5,45,25,30,13,2,29,57,28,32,9,23,28,73,89,0,Matches
180,Alonso Escoboza,mx MEX,"DF,MF",América,27,1993,4.8,8,4,4,4,0,4,7,3,3,0,3,8,16,11,0,Matches
181,Amaury Escoto,mx MEX,"FW,MF",Puebla,27,1992,10.1,8,3,2,6,0,4,8,4,9,1,8,7,15,14,0,Matches
182,José Espino,mx MEX,"FW,MF",Querétaro,19,2000,0.8,1,1,0,1,0,0,2,2,1,0,1,0,1,1,0,Matches
183,Michael Estrada,ec ECU,FW,Toluca,24,1996,22.6,9,4,0,6,3,1,11,10,8,0,8,1,10,12,0,Matches
184,Marco Fabián,mx MEX,"FW,MF",FC Juárez,31,1989,18.0,37,22,10,21,6,17,34,17,32,4,28,8,45,7,0,Matches
185,Sebastián Fassi,mx MEX,GK,Necaxa,27,1993,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
