rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Yunis Abdelhamid,ma MAR,DF,Reims,34,1987,37.0,1679,2031,82.7,32967,13407,490,571,1006,1117,155,279,2,1.0,0.9,+1.0,13,155,5,0,215,Matches
2,Himad Abdelli,dz ALG,"MF,FW",Angers,22,1999,23.7,1043,1257,83.0,18273,4649,465,536,421,494,122,169,2,2.9,2.5,-0.9,36,124,26,8,151,Matches
3,Salis Abdul Samed,gh GHA,MF,Lens,22,2000,32.2,1819,1981,91.8,28679,7020,897,964,769,811,92,117,1,1.6,2.3,-0.6,17,182,17,3,165,Matches
4,Laurent Abergel,fr FRA,MF,Lorient,29,1993,26.0,1308,1483,88.2,22287,7579,593,640,562,617,111,160,1,1.3,1.1,-0.3,14,144,11,0,143,Matches
5,Matthis Abline,fr FRA,"FW,MF",Auxerre,19,2003,9.0,69,105,65.7,1187,235,24,36,35,44,5,11,1,0.7,0.3,+0.3,5,7,3,1,8,Matches
6,Matthis Abline,fr FRA,"FW,MF",Rennes,19,2003,1.2,7,15,46.7,129,30,3,6,3,4,1,1,0,0.3,0.2,-0.3,2,1,1,0,2,Matches
7,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,22,2000,27.5,576,777,74.1,7539,1994,373,447,158,208,12,29,5,3.3,2.8,+1.7,22,30,22,4,72,Matches
8,Mohamed Achi,fr FRA,FW,Nantes,20,2002,0.4,18,21,85.7,274,76,7,7,10,12,0,1,0,0.0,0.0,0.0,1,1,0,0,3,Matches
9,Martin Adeline,fr FRA,"MF,FW",Reims,18,2003,1.2,29,41,70.7,390,93,12,18,11,14,1,3,0,0.0,0.0,0.0,0,2,0,0,3,Matches
10,Emmanuel Agbadou,ci CIV,DF,Reims,25,1997,26.5,1281,1493,85.8,27077,9413,360,413,705,764,202,284,3,2.4,1.7,+0.6,13,112,15,1,131,Matches
11,Lucien Agoume,fr FRA,MF,Troyes,20,2002,12.2,619,744,83.2,10977,3466,254,295,285,322,60,89,1,1.1,1.0,-0.1,12,62,15,2,93,Matches
12,Ruben Aguilar,fr FRA,DF,Monaco,29,1993,13.0,696,847,82.2,10933,4515,352,394,291,343,36,68,0,0.9,1.2,-0.9,3,72,11,5,102,Matches
13,Amar Ahmed,se SWE,FW,Troyes,18,2004,0.2,6,10,60.0,79,18,3,5,2,4,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
14,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28,1994,14.4,447,592,75.5,7451,2109,207,255,179,230,38,68,1,1.1,1.3,-0.1,9,53,11,1,50,Matches
15,Ludovic Ajorque,fr FRA,FW,Strasbourg,28,1994,8.6,178,255,69.8,2614,397,103,137,55,79,11,16,0,0.8,0.8,-0.8,10,10,6,0,13,Matches
16,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,20,2002,4.5,130,168,77.4,1613,498,78,91,34,46,3,7,0,0.5,0.5,-0.5,6,12,5,0,16,Matches
17,Doğan Alemdar,tr TUR,GK,Rennes,19,2002,4.5,95,145,65.5,2786,2199,20,20,47,47,28,77,0,0.1,0.0,-0.1,1,2,0,0,0,Matches
18,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,27,1995,24.9,658,848,77.6,9331,2378,388,453,216,273,25,62,1,2.0,2.5,-1.0,18,37,14,9,59,Matches
19,Mickaël Alphonse,gp GLP,DF,Ajaccio,33,1989,15.1,448,686,65.3,7834,3413,197,237,190,272,45,133,0,0.6,0.9,-0.6,11,43,10,5,51,Matches
20,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29,1993,4.7,161,190,84.7,3021,1234,51,56,93,99,13,25,0,0.1,0.0,-0.1,1,4,0,0,5,Matches
21,Ayoub Amraoui,ma MAR,"DF,FW",Nice,18,2004,3.3,155,185,83.8,2237,638,83,86,56,67,6,15,0,0.1,0.1,-0.1,2,10,2,2,13,Matches
22,Benjamin André,fr FRA,MF,Lille,31,1990,32.4,1942,2324,83.6,35130,11527,818,937,809,916,238,335,1,1.8,2.3,-0.8,21,297,24,0,309,Matches
23,Komnen Andrić,rs SRB,FW,Clermont Foot,27,1995,16.1,320,428,74.8,4806,688,174,229,98,124,24,28,3,0.9,0.8,+2.1,15,22,6,0,27,Matches
24,Houssem Aouar,dz ALG,MF,Lyon,24,1998,5.8,299,370,80.8,4682,1089,160,179,101,127,24,36,1,1.1,0.8,-0.1,6,37,4,0,37,Matches
25,Adil Aouchiche,fr FRA,MF,Lorient,20,2002,2.8,115,154,74.7,1969,665,56,62,41,51,12,30,0,0.1,0.1,-0.1,1,15,3,0,23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Dennis Appiah,fr FRA,"DF,MF",Nantes,30,1992,8.8,339,468,72.4,5590,2196,152,191,154,204,22,53,0,0.2,0.3,-0.2,4,30,7,4,39,Matches
27,Stredair Appuah,fr FRA,"DF,MF",Nantes,18,2004,0.7,19,27,70.4,262,52,11,12,5,7,1,3,0,0.2,0.1,-0.2,3,0,1,0,3,Matches
28,Taïryk Arconte,fr FRA,FW,Brest,18,2003,1.4,10,17,58.8,129,32,6,9,3,5,0,1,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
29,Mohamed El Arouch,fr FRA,MF,Lyon,18,2004,0.0,1,2,50.0,17,9,0,0,1,1,0,1,0,0.0,0.0,0.0,0,1,0,0,1,Matches
30,Lorenz Assignon,tg TOG,DF,Rennes,22,2000,2.9,127,155,81.9,2129,587,60,72,60,70,6,11,1,0.3,0.3,+0.7,1,8,0,0,11,Matches
31,Youcef Atal,dz ALG,"DF,MF",Nice,26,1996,8.7,408,509,80.2,6228,1790,232,262,131,157,33,64,0,1.3,1.7,-1.3,11,28,16,7,39,Matches
32,Valentin Atangana Edoa,fr FRA,MF,Reims,16,2005,1.9,41,48,85.4,650,180,20,23,18,18,1,4,0,0.2,0.2,-0.2,3,4,1,1,5,Matches
33,Mathias Autret,fr FRA,"MF,FW",Auxerre,31,1991,14.3,451,597,75.5,9287,2835,172,204,175,219,92,140,2,2.0,2.0,0.0,27,61,16,4,77,Matches
34,Cédric Avinel,gp GLP,DF,Ajaccio,35,1986,19.9,607,714,85.0,12003,4107,174,194,346,388,71,108,0,0.0,0.1,0.0,0,13,0,0,31,Matches
35,Loïc Bade,fr FRA,DF,Rennes,22,2000,1.0,52,59,88.1,1163,396,8,10,35,36,9,13,1,0.1,0.0,+0.9,1,2,0,0,3,Matches
36,Benoît Badiashile,fr FRA,DF,Monaco,21,2001,9.3,403,468,86.1,8296,3424,123,137,210,235,60,83,0,0.4,0.8,-0.4,1,46,3,0,39,Matches
37,Eric Bailly,ci CIV,DF,Marseille,28,1994,6.0,231,274,84.3,4679,1676,72,82,118,141,38,45,0,0.0,0.0,0.0,0,17,0,0,12,Matches
38,Dénys Bain,fr FRA,DF,Auxerre,29,1993,1.4,52,56,92.9,909,276,18,18,32,36,2,2,0,0.0,0.0,0.0,0,1,0,0,3,Matches
39,Brandon Baiye,be BEL,MF,Clermont Foot,21,2000,0.6,27,32,84.4,416,120,14,15,10,13,2,2,0,0.1,0.1,-0.1,1,1,0,0,2,Matches
40,Cédric Bakambu,cd COD,MF,Marseille,31,1991,0.7,19,23,82.6,263,56,12,13,4,5,1,1,1,1.0,0.7,0.0,2,1,0,0,0,Matches
41,Thierno Balde,fr FRA,"DF,MF",Troyes,20,2002,23.9,763,931,82.0,11688,3640,408,467,302,371,34,51,1,1.1,1.5,-0.1,19,34,19,4,60,Matches
42,Carlos Baleba,cm CMR,MF,Lille,18,2004,5.3,249,300,83.0,4837,877,98,114,103,119,41,51,0,0.1,0.1,-0.1,2,33,2,0,33,Matches
43,Leonardo Balerdi,ar ARG,DF,Marseille,23,1999,29.3,1389,1656,83.9,27891,8035,393,449,771,872,189,262,1,0.2,0.4,+0.8,5,105,3,1,97,Matches
44,Folarin Balogun,us USA,FW,Reims,21,2001,33.3,408,582,70.1,5755,1189,235,303,127,180,17,29,2,3.8,3.3,-1.8,36,28,19,1,55,Matches
45,Abdoulaye Bamba,ci CIV,DF,Angers,32,1990,15.2,619,721,85.9,10973,3954,248,266,302,341,53,81,0,0.3,0.6,-0.3,4,46,6,3,36,Matches
46,Jonathan Bamba,ci CIV,FW,Lille,26,1996,30.9,1125,1405,80.1,15835,4358,655,755,336,407,53,95,7,6.5,6.4,+0.5,46,93,59,9,146,Matches
47,Bradley Barcola,fr FRA,"FW,MF",Lyon,19,2002,16.0,324,466,69.5,4152,1140,210,276,85,124,8,17,8,3.9,4.2,+4.1,25,21,20,4,39,Matches
48,Melvin Bard,fr FRA,DF,Nice,21,2000,27.3,1201,1505,79.8,18633,6326,652,739,447,545,66,128,0,0.9,1.3,-0.9,10,70,21,7,96,Matches
49,Ross Barkley,eng ENG,"MF,FW",Nice,28,1993,10.7,391,497,78.7,6687,1994,185,215,148,172,43,79,2,2.4,1.9,-0.4,31,36,8,0,48,Matches
