rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
96,Emmanuel Boateng,gh GHA,"MF,FW",NE Revolution,27,1994,4.2,234,3,28,107,102,12,234,7,4,57.1,3,42.9,152,887,411,15,10,3,13,2,169,33,Matches
97,Blake Bodily,us USA,"FW,DF",Portland Timbers,23,1998,2.3,109,2,20,42,48,4,109,0,0,,0,,62,261,113,3,4,0,5,1,65,18,Matches
98,Jonathan Bond,eng ENG,GK,LA Galaxy,27,1993,31.0,1296,1052,1294,2,0,0,1296,2,2,100.0,0,0.0,764,3823,2305,0,0,0,0,1,633,0,Matches
99,Pablo Bonilla,ve VEN,DF,Portland Timbers,21,1999,15.1,688,67,251,291,151,12,688,19,9,47.4,10,52.6,318,1561,711,12,11,2,26,8,308,37,Matches
100,Alex Bono,us USA,GK,Toronto FC,26,1994,24.0,868,785,865,1,2,1,868,1,1,100.0,0,0.0,449,2731,1645,0,0,0,1,0,284,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Jonathan Bornstein,us USA,"DF,FW",Chicago Fire,36,1984,24.7,1448,171,572,741,147,10,1448,20,17,85.0,3,15.0,704,3343,1959,23,20,1,26,9,790,30,Matches
102,Gustavo Bou,ar ARG,FW,NE Revolution,30,1990,25.8,1099,6,51,322,746,148,1097,63,26,41.3,37,58.7,687,3367,1437,53,38,27,66,36,800,229,Matches
103,Michael Boxall,nz NZL,DF,Minnesota Utd,32,1988,24.3,1131,159,563,539,36,14,1131,7,3,42.9,4,57.1,538,2645,1449,4,8,2,6,1,599,2,Matches
104,Michael Bradley,us USA,MF,Toronto FC,33,1987,29.9,2430,86,635,1429,383,13,2430,27,21,77.8,6,22.2,1524,6994,3493,27,25,1,21,17,1728,35,Matches
105,Zachary Brault-Guillard,ca CAN,DF,CF Montréal,22,1998,22.8,1325,46,312,596,430,63,1325,43,16,37.2,27,62.8,763,4636,2514,81,49,23,50,27,800,171,Matches
106,Claudio Bravo,ar ARG,DF,Portland Timbers,23,1997,22.4,1570,123,549,770,269,17,1570,56,36,64.3,20,35.7,795,4148,2412,40,26,7,30,22,777,55,Matches
107,Brenner,br BRA,FW,FC Cincinnati,21,2000,30.9,1047,22,91,505,467,120,1044,59,29,49.2,30,50.8,624,2965,1024,40,23,24,65,29,745,159,Matches
108,Bressan,br BRA,DF,FC Dallas,28,1993,19.4,1449,254,883,533,38,19,1449,3,3,100.0,0,0.0,886,3995,2312,12,8,0,9,1,1059,2,Matches
109,Sebastian Breza,ca CAN,GK,CF Montréal,22,1998,8.0,250,223,249,1,0,0,250,0,0,,0,,137,629,308,0,0,0,0,0,89,0,Matches
110,Frédéric Brillant,fr FRA,DF,D.C. United,35,1985,14.6,723,140,426,292,9,8,723,3,2,66.7,1,33.3,346,1639,739,2,1,0,5,0,379,2,Matches
111,Andrew Brody,us USA,DF,Real Salt Lake,25,1995,12.0,665,23,156,274,249,18,665,44,27,61.4,17,38.6,387,2910,1624,49,39,6,30,6,402,80,Matches
112,Javain Brown,jm JAM,DF,Vancouver W'caps,21,1999,19.3,1193,55,339,578,288,24,1193,13,5,38.5,8,61.5,550,2100,970,29,23,4,22,13,613,69,Matches
113,Will Bruin,us USA,FW,Seattle Sounders,31,1989,14.3,449,8,24,183,244,62,449,14,9,64.3,5,35.7,258,920,346,16,12,11,46,24,373,96,Matches
114,Tajon Buchanan,ca CAN,"MF,FW",NE Revolution,21,1999,19.4,928,22,133,326,493,114,928,91,39,42.9,51,56.0,634,5037,2661,99,52,34,61,29,670,194,Matches
115,Adam Buksa,pl POL,FW,NE Revolution,24,1996,23.1,792,30,49,376,375,164,792,37,21,56.8,16,43.2,446,2049,809,38,20,18,79,25,615,120,Matches
116,Teal Bunbury,us USA,"FW,MF",NE Revolution,30,1990,12.7,577,27,81,229,274,62,577,26,13,50.0,13,50.0,336,1886,849,31,23,8,34,17,412,127,Matches
117,Cory Burke,jm JAM,"FW,MF",Philadelphia Union,29,1991,10.5,345,11,34,143,178,67,345,30,20,66.7,10,33.3,188,955,330,17,8,4,34,24,247,74,Matches
118,Evan Bush,us USA,GK,Columbus Crew,34,1986,4.0,110,103,109,1,0,0,110,0,0,,0,,55,269,153,0,0,0,0,0,42,0,Matches
119,Gianluca Busio,us USA,MF,Sporting KC,18,2002,12.8,960,21,148,556,271,13,960,23,11,47.8,12,52.2,558,3066,1468,23,15,3,23,15,647,35,Matches
120,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,23,1997,1.1,53,0,4,25,24,6,53,3,2,66.7,1,33.3,24,149,96,3,2,1,6,1,31,9,Matches
121,Brandon Bye,us USA,DF,NE Revolution,25,1995,27.5,1806,98,469,848,509,53,1806,38,18,47.4,20,52.6,890,4549,2223,55,37,12,25,10,983,147,Matches
122,Kevin Cabral,fr FRA,"FW,MF",LA Galaxy,21,1999,22.1,820,7,67,357,409,102,820,48,22,45.8,26,54.2,555,3658,1612,51,39,25,53,30,631,217,Matches
123,Jhonder Cádiz,ve VEN,FW,Nashville SC,25,1995,7.7,260,6,8,127,125,41,260,14,5,35.7,9,64.3,130,699,309,12,12,3,16,17,218,49,Matches
124,Deiber Caicedo,co COL,"FW,MF",Vancouver W'caps,20,2000,25.0,1002,11,90,398,540,70,1002,95,58,61.1,37,38.9,634,4695,2547,98,73,25,61,33,682,192,Matches
125,Luís Caicedo,co COL,MF,NE Revolution,24,1996,2.1,116,10,34,72,10,0,116,0,0,,0,,50,196,103,0,3,0,1,1,63,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Scott Caldwell,us USA,"MF,FW",NE Revolution,29,1991,2.3,122,10,36,68,18,3,122,0,0,,0,,58,258,125,0,2,0,0,1,73,1,Matches
127,Alexander Callens,pe PER,DF,NYCFC,28,1992,23.3,1421,160,809,572,51,18,1421,7,6,85.7,1,14.3,761,3704,2126,15,14,2,16,3,882,6,Matches
128,Francisco Calvo,cr CRC,DF,Chicago Fire,28,1992,16.2,1104,148,573,497,53,24,1104,16,11,68.8,5,31.3,571,2756,1758,15,5,2,8,7,606,6,Matches
129,Rudy Camacho,fr FRA,DF,CF Montréal,29,1991,30.5,2068,342,1201,820,61,23,2068,18,16,88.9,2,11.1,1233,7752,4139,13,10,0,9,5,1273,7,Matches
130,Geoff Cameron,us USA,DF,FC Cincinnati,35,1985,26.3,1530,298,1015,481,44,20,1530,9,7,77.8,2,22.2,888,4071,2387,10,10,2,12,5,950,6,Matches
131,George Campbell,us USA,DF,Atlanta Utd,19,2001,7.0,453,41,233,213,17,4,453,16,15,93.8,1,6.3,285,1455,856,10,5,0,6,3,299,0,Matches
132,Russell Canouse,us USA,MF,D.C. United,25,1995,19.0,979,37,209,600,177,28,979,8,5,62.5,3,37.5,505,1948,800,13,18,1,32,21,561,29,Matches
133,Nathan Cardoso,br BRA,DF,SJ Earthquakes,25,1995,19.2,1322,176,796,487,58,29,1322,19,13,68.4,6,31.6,767,3875,2067,15,7,1,19,6,748,2,Matches
134,Antonio Carlos,br BRA,DF,Orlando City,27,1993,26.8,1685,240,923,734,38,23,1685,3,3,100.0,0,0.0,1010,4933,3059,18,7,0,11,2,1067,3,Matches
135,Wikelman Carmona,ve VEN,"MF,FW",NY Red Bulls,17,2003,13.7,600,7,58,239,319,25,600,50,20,40.0,30,60.0,351,2275,989,34,23,9,52,28,364,72,Matches
136,Julián Carranza,ar ARG,"FW,MF",Inter Miami,20,2000,8.2,297,7,29,163,109,21,297,11,3,27.3,8,72.7,167,831,356,10,8,2,30,13,213,50,Matches
137,Adalberto Carrasquilla,pa PAN,MF,Houston Dynamo,22,1998,6.2,344,9,54,209,90,4,344,17,12,70.6,5,29.4,232,1200,629,13,15,1,9,9,238,16,Matches
138,Javier Casas,us USA,MF,Chicago Fire,17,2003,0.6,38,1,9,25,4,1,38,2,0,0.0,2,100.0,23,143,50,0,0,0,2,0,26,0,Matches
139,Julio Cascante,cr CRC,DF,Austin,27,1993,26.8,1695,264,893,755,51,30,1695,13,10,76.9,3,23.1,1057,5471,3269,20,5,1,10,4,1184,3,Matches
