rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Jeff Attinella,us USA,GK,Portland Timbers,32,1988,1.9,28,41,68.3,1019,879,2,2,13,13,13,26,0,0.0,0.0,0.0,0,2,0,0,0,Matches
52,Eduard Atuesta,co COL,MF,LAFC,23,1997,23.6,1359,1733,78.4,22632,8544,660,733,533,636,108,261,7,4.4,4.9,+2.6,43,209,32,4,218,Matches
53,Auro,br BRA,"DF,MF",Toronto FC,25,1996,22.1,1000,1249,80.1,14889,6150,544,611,336,416,65,123,3,3.2,2.0,-0.2,17,89,17,4,87,Matches
54,Brandon Austin,eng ENG,GK,Orlando City,22,1999,5.0,87,114,76.3,2342,1848,19,19,42,42,26,52,0,0.0,0.0,0.0,0,2,1,0,0,Matches
55,Edison Azcona,do DOM,"FW,MF",Inter Miami,17,2003,0.6,20,23,87.0,296,52,10,11,10,10,0,1,0,0.0,0.0,0.0,0,3,2,0,4,Matches
56,Dominique Badji,sn SEN,FW,Nashville SC,28,1992,2.1,34,49,69.4,474,77,19,24,12,17,1,2,1,0.5,0.0,+0.5,1,3,0,0,4,Matches
57,Dominique Badji,sn SEN,"FW,MF",Colorado Rapids,28,1992,3.6,50,71,70.4,774,96,29,37,11,18,6,9,0,0.0,0.0,0.0,0,6,0,0,3,Matches
58,Zico Bailey,ph PHI,DF,FC Cincinnati,20,2000,7.6,313,370,84.6,5068,1837,161,181,114,134,30,40,1,0.8,1.0,+0.2,8,22,6,1,23,Matches
59,Theo Bair,ca CAN,FW,Vancouver W'caps,21,1999,0.3,7,13,53.8,88,12,4,8,3,5,0,0,0,0.3,0.0,-0.3,2,1,0,0,1,Matches
60,Corey Baird,us USA,FW,Houston Dynamo,25,1996,4.0,68,91,74.7,874,190,42,53,18,23,1,2,0,0.3,0.7,-0.3,4,7,2,0,10,Matches
61,Corey Baird,us USA,FW,LAFC,25,1996,8.3,142,207,68.6,1898,368,92,116,42,64,3,8,2,0.9,0.8,+1.1,7,4,7,0,13,Matches
62,Mateo Bajamich,ar ARG,"FW,MF",Houston Dynamo,21,1999,1.5,29,51,56.9,449,101,18,22,7,15,3,9,1,0.9,0.5,+0.1,6,1,1,0,5,Matches
63,Reed Baker-Whiting,us USA,"MF,FW",Seattle Sounders,15,2005,2.2,37,54,68.5,610,135,16,19,14,18,5,11,0,0.1,0.2,-0.1,3,2,1,0,5,Matches
64,Michael Baldisimo,ph PHI,MF,Vancouver W'caps,20,2000,13.9,612,728,84.1,13155,3991,200,219,302,337,108,159,0,0.1,0.3,-0.1,2,65,2,0,68,Matches
65,Grayson Barber,us USA,FW,Sporting KC,20,2000,2.4,47,65,72.3,585,64,32,42,11,14,1,2,0,0.2,0.2,-0.2,2,4,1,0,4,Matches
66,Esequiel Barco,ar ARG,"FW,MF",Atlanta Utd,21,1999,23.7,939,1150,81.7,14755,3488,510,579,299,356,84,130,6,5.9,4.4,+0.1,52,87,49,2,152,Matches
67,Tom Barlow,us USA,"FW,MF",NY Red Bulls,25,1995,5.5,94,153,61.4,1099,175,61,86,20,31,2,3,0,0.9,0.3,-0.9,8,5,4,1,11,Matches
68,Luis Barraza,us USA,GK,NYCFC,24,1996,5.0,99,131,75.6,2708,1858,22,22,50,50,27,59,1,0.2,0.0,+0.8,1,0,0,0,1,Matches
69,Álvaro Barreal,ar ARG,"FW,MF",FC Cincinnati,20,2000,24.5,620,834,74.3,10497,2569,332,369,203,250,66,156,3,2.0,2.9,+1.0,18,46,22,8,66,Matches
70,Michael Barrios,co COL,"FW,MF",Colorado Rapids,29,1991,23.3,391,573,68.2,6057,1608,227,283,126,183,27,50,5,5.9,3.2,-0.9,39,28,34,12,64,Matches
71,Cole Bassett,us USA,"MF,FW",Colorado Rapids,19,2001,24.6,734,938,78.3,11798,2999,404,456,263,319,53,104,3,3.3,3.2,-0.3,35,62,24,8,105,Matches
72,Zorhan Bassong,ca CAN,DF,CF Montréal,21,1999,13.9,619,759,81.6,9369,3586,363,398,209,258,34,66,1,0.6,0.6,+0.4,8,55,10,3,56,Matches
73,Clement Bayiha,ca CAN,DF,CF Montréal,21,1999,3.2,148,174,85.1,2111,581,85,97,53,60,2,5,0,0.0,0.1,0.0,0,6,1,1,10,Matches
74,Tanner Beason,us USA,DF,SJ Earthquakes,23,1997,21.4,848,1043,81.3,17106,6168,279,320,432,504,129,190,1,0.3,0.3,+0.7,4,30,2,0,51,Matches
75,Alejandro Bedoya,us USA,MF,Philadelphia Union,33,1987,29.5,968,1316,73.6,15351,5000,491,618,387,474,59,92,0,3.6,4.3,-3.6,44,99,35,4,172,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Steven Beitashour,ir IRN,DF,Colorado Rapids,33,1987,6.5,227,281,80.8,3679,1316,121,134,86,115,18,23,1,0.6,0.5,+0.4,4,16,4,1,23,Matches
77,Jon Bell,jm JAM,DF,NE Revolution,23,1997,9.1,280,354,79.1,5549,2280,94,113,152,168,33,64,2,0.5,0.1,+1.5,4,17,0,0,14,Matches
78,George Bello,us USA,"DF,MF",Atlanta Utd,19,2002,27.1,1074,1256,85.5,15456,4111,640,699,371,424,41,68,3,2.3,2.4,+0.7,20,52,12,7,64,Matches
79,Joe Bendik,us USA,GK,Philadelphia Union,31,1989,2.4,34,67,50.7,1325,1009,1,3,11,11,22,53,0,0.0,0.0,0.0,0,1,0,0,0,Matches
80,Nicolas Benezet,fr FRA,"MF,FW",Colorado Rapids,29,1991,3.2,118,151,78.1,1783,551,68,80,36,45,10,11,1,0.5,0.6,+0.5,6,10,7,0,15,Matches
81,Nicolas Benezet,fr FRA,"MF,FW",Seattle Sounders,29,1991,7.4,237,319,74.3,3362,803,138,169,79,98,13,23,1,1.3,1.0,-0.3,14,16,8,2,34,Matches
82,Sebastian Berhalter,us USA,MF,Austin,19,2001,7.3,443,528,83.9,9291,2538,148,165,210,224,78,125,0,0.3,0.9,-0.3,7,63,10,0,67,Matches
83,Robert Berić,si SVN,FW,Chicago Fire,29,1991,24.4,417,556,75.0,5413,697,275,340,107,138,12,21,2,2.9,1.7,-0.9,23,21,12,4,35,Matches
84,Miguel Berry,es ESP,FW,Columbus Crew,23,1997,9.4,103,160,64.4,1396,237,68,91,29,45,2,7,1,0.5,0.3,+0.5,6,8,2,1,11,Matches
85,Matt Besler,us USA,DF,Austin,33,1987,19.4,1271,1410,90.1,24247,9982,456,490,690,739,121,167,0,0.1,0.5,-0.1,4,89,3,1,103,Matches
86,Nick Besler,us USA,MF,Real Salt Lake,27,1993,18.3,678,790,85.8,11841,3053,298,335,308,337,56,80,1,0.3,0.3,+0.7,5,76,3,0,72,Matches
87,Janio Bikel,gw GNB,"MF,DF",Vancouver W'caps,25,1995,25.6,795,939,84.7,14713,3873,331,371,351,391,99,138,1,0.8,0.4,+0.2,7,90,7,0,98,Matches
88,Steve Birnbaum,us USA,DF,D.C. United,30,1991,18.0,447,594,75.3,9364,4321,133,169,242,287,68,121,1,0.6,0.6,+0.4,4,27,1,0,35,Matches
89,José Bizama,cl CHI,DF,Houston Dynamo,26,1994,1.0,30,44,68.2,467,121,16,21,14,18,0,3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
90,Tyler Blackett,eng ENG,DF,FC Cincinnati,26,1994,8.6,315,376,83.8,7004,3166,91,104,160,173,62,89,0,0.0,0.0,0.0,1,18,0,0,17,Matches
91,Jamal Blackman,eng ENG,GK,LAFC,27,1993,8.0,126,193,65.3,3818,2882,20,20,62,64,44,106,0,0.0,0.0,0.0,0,1,0,0,0,Matches
92,Tristan Blackmon,us USA,DF,LAFC,24,1996,14.4,650,810,80.2,11930,5168,265,309,291,346,76,120,0,0.2,0.8,-0.2,3,65,2,0,74,Matches
93,Andre Blake,jm JAM,GK,Philadelphia Union,30,1990,26.0,466,742,62.8,16202,13578,48,49,199,203,218,488,0,0.0,0.1,0.0,0,23,0,0,0,Matches
94,Sebastián Blanco,ar ARG,"MF,FW",Portland Timbers,32,1988,13.1,482,723,66.7,9025,3262,206,252,197,280,67,141,6,5.8,5.8,+0.2,27,62,34,13,106,Matches
95,Latif Blessing,gh GHA,"MF,DF",LAFC,24,1996,24.5,861,1039,82.9,12147,4060,519,589,278,325,31,48,2,2.9,3.6,-0.9,27,106,16,1,112,Matches
96,Emmanuel Boateng,gh GHA,"MF,FW",NE Revolution,27,1994,4.2,153,192,79.7,2760,815,69,78,62,77,18,24,3,1.8,1.5,+1.2,12,18,10,5,23,Matches
97,Blake Bodily,us USA,"FW,DF",Portland Timbers,23,1998,2.3,61,88,69.3,1056,265,28,33,26,39,6,8,0,0.3,0.2,-0.3,4,4,2,2,6,Matches
98,Jonathan Bond,eng ENG,GK,LA Galaxy,27,1993,31.0,1011,1207,83.8,24106,17289,263,264,490,500,253,434,0,0.0,0.0,0.0,1,2,0,0,0,Matches
99,Pablo Bonilla,ve VEN,DF,Portland Timbers,21,1999,15.1,372,509,73.1,6077,2479,171,206,184,239,15,50,1,0.4,0.6,+0.6,5,27,5,3,23,Matches
100,Alex Bono,us USA,GK,Toronto FC,26,1994,24.0,486,807,60.2,13826,11038,111,116,208,213,162,463,0,0.0,0.0,0.0,0,11,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Jonathan Bornstein,us USA,"DF,FW",Chicago Fire,36,1984,24.7,953,1177,81.0,15599,7308,473,521,383,466,75,133,0,0.3,0.6,-0.3,5,100,9,2,99,Matches
102,Gustavo Bou,ar ARG,FW,NE Revolution,30,1990,25.8,549,809,67.9,9375,2324,278,349,189,278,62,105,9,10.0,7.0,-1.0,63,34,33,9,87,Matches
103,Michael Boxall,nz NZL,DF,Minnesota Utd,32,1988,24.3,759,898,84.5,14352,5896,250,289,423,470,68,112,1,0.4,0.2,+0.6,2,46,2,0,58,Matches
104,Michael Bradley,us USA,MF,Toronto FC,33,1987,29.9,1931,2241,86.2,32537,12352,899,975,750,831,203,320,3,3.0,4.1,0.0,30,195,35,2,207,Matches
105,Zachary Brault-Guillard,ca CAN,DF,CF Montréal,22,1998,22.8,823,1070,76.9,13287,3192,436,488,306,368,60,118,2,4.0,3.4,-2.0,27,34,27,12,51,Matches
106,Claudio Bravo,ar ARG,DF,Portland Timbers,23,1997,22.4,923,1227,75.2,16241,6597,410,455,402,536,92,172,1,1.3,2.0,-0.3,16,92,15,5,103,Matches
107,Brenner,br BRA,FW,FC Cincinnati,21,2000,30.9,614,762,80.6,9273,1586,323,374,195,232,48,62,1,2.4,2.2,-1.4,27,32,19,0,65,Matches
108,Bressan,br BRA,DF,FC Dallas,28,1993,19.4,1106,1265,87.4,22331,9038,365,386,580,630,156,229,0,0.3,0.8,-0.3,3,59,2,0,58,Matches
109,Sebastian Breza,ca CAN,GK,CF Montréal,22,1998,8.0,191,231,82.7,4005,2674,65,65,90,96,31,65,0,0.0,0.0,0.0,0,0,0,0,0,Matches
110,Frédéric Brillant,fr FRA,DF,D.C. United,35,1985,14.6,465,553,84.1,9839,3823,104,120,296,332,64,93,0,0.3,0.1,-0.3,3,16,1,0,22,Matches
111,Andrew Brody,us USA,DF,Real Salt Lake,25,1995,12.0,390,532,73.3,6204,1957,216,258,140,187,26,58,1,0.7,1.0,+0.3,10,29,17,7,38,Matches
112,Javain Brown,jm JAM,DF,Vancouver W'caps,21,1999,19.3,717,967,74.1,12545,4731,339,393,280,373,87,157,2,1.3,2.1,+0.7,13,59,17,9,73,Matches
113,Will Bruin,us USA,FW,Seattle Sounders,31,1989,14.3,194,326,59.5,2604,620,123,188,47,75,14,21,3,2.2,1.1,+0.8,18,14,9,0,30,Matches
114,Tajon Buchanan,ca CAN,"MF,FW",NE Revolution,21,1999,19.4,444,601,73.9,6422,1372,277,327,133,177,17,46,5,3.2,3.3,+1.8,18,15,19,8,39,Matches
115,Adam Buksa,pl POL,FW,NE Revolution,24,1996,23.1,342,493,69.4,5130,1154,185,239,114,159,25,42,3,1.8,1.1,+1.2,18,39,8,1,51,Matches
116,Teal Bunbury,us USA,"FW,MF",NE Revolution,30,1990,12.7,307,401,76.6,4284,664,184,219,99,123,13,25,0,1.5,1.1,-1.5,10,10,16,0,35,Matches
117,Cory Burke,jm JAM,"FW,MF",Philadelphia Union,29,1991,10.5,117,212,55.2,1767,479,72,105,25,53,12,18,2,1.7,0.8,+0.3,5,19,3,1,24,Matches
118,Evan Bush,us USA,GK,Columbus Crew,34,1986,4.0,78,108,72.2,2394,1909,17,17,29,32,32,58,0,0.0,0.0,0.0,0,1,0,0,0,Matches
119,Gianluca Busio,us USA,MF,Sporting KC,18,2002,12.8,688,814,84.5,13690,3349,237,263,345,366,99,159,2,2.2,1.9,-0.2,20,60,11,4,75,Matches
120,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,23,1997,1.1,23,35,65.7,311,79,14,17,9,12,0,0,0,0.2,0.2,-0.2,2,2,2,0,4,Matches
121,Brandon Bye,us USA,DF,NE Revolution,25,1995,27.5,1067,1515,70.4,18258,8040,515,612,439,604,95,195,2,3.7,3.8,-1.7,27,115,33,23,125,Matches
122,Kevin Cabral,fr FRA,"FW,MF",LA Galaxy,21,1999,22.1,446,586,76.1,6762,1121,256,311,144,183,28,39,2,2.4,3.1,-0.4,18,35,19,3,42,Matches
123,Jhonder Cádiz,ve VEN,FW,Nashville SC,25,1995,7.7,104,169,61.5,1566,420,57,86,30,52,9,11,2,1.7,1.2,+0.3,9,12,5,2,15,Matches
124,Deiber Caicedo,co COL,"FW,MF",Vancouver W'caps,20,2000,25.0,550,738,74.5,8772,1806,291,333,178,232,51,107,5,3.7,3.2,+1.3,33,41,20,4,61,Matches
125,Luís Caicedo,co COL,MF,NE Revolution,24,1996,2.1,77,91,84.6,1290,301,37,40,32,33,8,14,0,0.1,0.1,-0.1,2,7,2,0,7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Scott Caldwell,us USA,"MF,FW",NE Revolution,29,1991,2.3,81,100,81.0,1400,459,40,44,34,43,7,10,0,0.2,0.1,-0.2,2,8,1,0,6,Matches
127,Alexander Callens,pe PER,DF,NYCFC,28,1992,23.3,1019,1195,85.3,18399,8364,464,496,428,478,115,190,0,0.1,0.3,-0.1,4,53,4,0,92,Matches
128,Francisco Calvo,cr CRC,DF,Chicago Fire,28,1992,16.2,690,909,75.9,13869,7105,249,279,346,407,90,195,0,0.6,0.4,-0.6,5,60,7,1,70,Matches
129,Rudy Camacho,fr FRA,DF,CF Montréal,29,1991,30.5,1547,1758,88.0,29603,12978,553,598,814,881,166,243,0,0.4,0.5,-0.4,6,58,4,1,76,Matches
130,Geoff Cameron,us USA,DF,FC Cincinnati,35,1985,26.3,1063,1247,85.2,20661,8688,355,390,583,632,112,191,3,1.1,0.8,+1.9,7,46,3,1,48,Matches
131,George Campbell,us USA,DF,Atlanta Utd,19,2001,7.0,313,368,85.1,5317,1587,133,144,147,164,23,39,0,0.1,0.0,-0.1,2,9,0,0,13,Matches
132,Russell Canouse,us USA,MF,D.C. United,25,1995,19.0,596,745,80.0,10895,3204,257,314,248,290,76,104,2,0.3,0.7,+1.7,5,68,7,1,82,Matches
133,Nathan Cardoso,br BRA,DF,SJ Earthquakes,25,1995,19.2,830,1006,82.5,17531,5326,212,253,476,522,131,197,0,1.6,0.2,-1.6,8,25,2,0,44,Matches
134,Antonio Carlos,br BRA,DF,Orlando City,27,1993,26.8,1213,1394,87.0,25452,10045,367,391,636,695,202,272,0,0.5,0.5,-0.5,5,76,4,1,93,Matches
135,Wikelman Carmona,ve VEN,"MF,FW",NY Red Bulls,17,2003,13.7,256,370,69.2,3857,1209,137,166,74,96,23,48,1,2.5,1.8,-1.5,23,30,15,1,50,Matches
136,Julián Carranza,ar ARG,"FW,MF",Inter Miami,20,2000,8.2,143,189,75.7,1842,254,98,119,23,34,10,12,0,0.5,0.3,-0.5,3,4,3,0,11,Matches
137,Adalberto Carrasquilla,pa PAN,MF,Houston Dynamo,22,1998,6.2,223,289,77.2,3936,995,101,116,95,117,23,41,0,0.5,0.6,-0.5,4,32,5,1,39,Matches
138,Javier Casas,us USA,MF,Chicago Fire,17,2003,0.6,22,29,75.9,448,86,5,8,14,17,1,1,0,0.0,0.0,0.0,0,2,0,0,2,Matches
139,Julio Cascante,cr CRC,DF,Austin,27,1993,26.8,1281,1439,89.0,25483,10187,371,409,753,812,141,181,1,0.4,0.5,+0.6,7,66,3,0,82,Matches
140,Cristian Cásseres Jr.,ve VEN,"MF,FW",NY Red Bulls,21,2000,22.9,588,865,68.0,8673,2766,355,438,173,260,38,75,3,3.1,3.5,-0.1,26,75,22,9,93,Matches
141,Robert Castellanos,us USA,DF,Nashville SC,22,1998,1.0,49,53,92.5,1156,279,7,7,33,34,9,12,0,0.0,0.0,0.0,0,0,0,0,0,Matches
142,Valentín Castellanos,ar ARG,FW,NYCFC,22,1998,30.5,505,772,65.4,6802,1594,298,411,156,214,18,40,8,5.4,3.7,+2.6,39,29,27,1,71,Matches
143,Juan Castilla,co COL,MF,Houston Dynamo,16,2004,0.1,6,7,85.7,59,0,4,4,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
