rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
76,Fali Candé,gw GNB,DF,Portimonense,22,1998,15.1,27,15,15,9,3,11,22,11,12,5,7,20,47,38,0,Matches
77,Reggie Cannon,us USA,DF,Boavista,22,1998,27.8,48,33,25,16,7,22,37,15,28,9,19,54,102,72,0,Matches
78,Fábio Cardoso,pt POR,DF,Santa Clara,26,1994,27.8,15,6,14,1,0,12,20,8,31,24,7,37,52,114,0,Matches
79,Miguel Filipe Nunes Cardoso,pt POR,"FW,MF",B-SAD,26,1994,27.9,17,12,5,10,2,4,23,19,12,0,12,4,21,10,0,Matches
80,Carlos,br BRA,"FW,MF",Santa Clara,24,1995,30.4,57,34,24,22,11,19,57,38,41,2,39,25,82,53,0,Matches
81,Luíz Carlos,br BRA,MF,Paços de Ferreira,35,1985,28.0,59,37,15,34,10,21,76,55,39,6,33,30,89,27,1,Matches
82,Zé Carlos,pt POR,"DF,MF",Braga,22,1998,2.6,4,1,0,3,1,2,5,3,2,0,2,9,13,7,0,Matches
83,Jonas Carls,de GER,DF,Vitória,23,1997,1.0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,Matches
84,David Carmo,ao ANG,DF,Braga,21,1999,11.1,19,16,9,10,0,8,10,2,10,7,3,19,38,34,2,Matches
85,Carraça,pt POR,DF,Porto,27,1993,0.3,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,Matches
86,Anderson Carvalho,br BRA,MF,Santa Clara,30,1990,22.1,83,48,28,49,6,38,76,38,40,14,26,37,120,45,1,Matches
87,António Filipe de Carvalho,pt POR,GK,Nacional,35,1985,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,Matches
88,Vitor Carvalho,br BRA,MF,Gil Vicente FC,23,1997,12.3,18,7,11,6,1,5,20,15,14,2,12,19,37,17,0,Matches
89,Mateo Cassierra,co COL,FW,B-SAD,23,1997,22.1,6,5,0,3,3,1,10,9,16,1,15,3,9,16,0,Matches
90,Adriano Castanheira,pt POR,"FW,MF",Paços de Ferreira,27,1993,3.8,6,3,3,2,1,3,8,5,2,0,2,2,8,4,0,Matches
91,André Castro,pt POR,MF,Braga,32,1988,15.9,40,25,15,22,3,17,50,33,16,2,14,25,65,12,0,Matches
92,Cristian Castro,co COL,DF,Boavista,19,2001,23.3,15,10,11,3,1,8,14,6,16,11,5,40,55,100,0,Matches
93,Franco Cervi,ar ARG,"MF,DF",Benfica,26,1994,5.2,14,7,3,10,1,5,15,10,9,1,8,9,23,3,0,Matches
94,César,br BRA,DF,Farense,27,1992,14.7,14,10,13,1,0,7,17,10,18,13,5,30,44,95,1,Matches
95,Julio Cesar,br BRA,DF,Nacional,25,1995,13.6,15,9,14,1,0,9,16,7,19,12,7,22,37,82,1,Matches
96,Júlio César,br BRA,"FW,MF",Portimonense,25,1994,2.9,6,1,5,0,1,3,6,3,2,1,1,1,7,1,0,Matches
97,Reynaldo Cesar Moraes,br BRA,DF,Moreirense,23,1997,0.3,1,1,0,0,1,0,0,0,1,0,1,1,2,3,0,Matches
98,Charles,br BRA,GK,Marítimo,26,1994,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,Matches
99,Francisco Chico,pt POR,"FW,MF",B-SAD,22,1998,6.2,16,9,4,9,3,8,18,10,8,0,8,5,21,6,0,Matches
100,Fábio China,pt POR,"DF,MF",Marítimo,28,1992,10.0,13,3,7,4,2,7,17,10,15,3,12,13,26,34,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Chiquinho,pt POR,MF,Benfica,25,1995,4.0,4,4,2,2,0,2,11,9,3,1,2,7,11,0,0,Matches
102,Jean Cléber,br BRA,MF,Marítimo,30,1990,3.1,7,6,2,5,0,4,4,0,2,0,2,4,11,5,0,Matches
103,Matheus dos Santos Clemente,pt POR,MF,Famalicão,22,1998,0.3,1,1,1,0,0,1,2,1,0,0,0,1,2,1,0,Matches
104,Sebastián Coates,uy URU,DF,Sporting CP,29,1990,33.0,44,24,27,15,2,23,40,17,26,18,8,51,95,93,1,Matches
105,Fábio Coentrão,pt POR,"DF,FW",Rio Ave,32,1988,10.3,8,5,4,2,2,3,14,11,11,2,9,16,24,27,0,Matches
106,Francisco Conceição,pt POR,"MF,FW",Porto,17,2002,2.5,5,4,2,2,1,4,8,4,2,0,2,2,7,1,0,Matches
107,Abdu Conté,pt POR,"DF,MF",Moreirense,22,1998,20.5,29,22,19,6,4,16,24,8,21,2,19,13,42,20,0,Matches
108,Jeriel Córdova,ve VEN,FW,Boavista,18,2002,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
109,Jesús Corona,mx MEX,"MF,FW",Porto,27,1993,24.7,23,14,10,8,5,11,23,12,15,1,14,30,53,13,0,Matches
110,Jorge Correa,ar ARG,"MF,FW",Marítimo,27,1993,15.4,31,19,11,13,7,17,35,18,23,1,22,10,41,11,0,Matches
111,Rui Correia,pt POR,DF,Nacional,29,1990,12.9,8,6,5,3,0,7,16,9,11,9,2,24,32,50,1,Matches
112,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,25,1995,11.5,22,15,14,8,0,14,30,16,15,3,12,9,31,8,0,Matches
113,Bruno Xavier Almeida Costa,pt POR,MF,Paços de Ferreira,23,1997,27.3,48,31,21,22,5,15,49,34,26,5,21,27,75,10,0,Matches
114,Diogo Costa,pt POR,GK,Porto,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
115,Edgar Costa,pt POR,"MF,FW",Marítimo,33,1987,12.6,18,13,7,7,4,7,14,7,10,1,9,15,33,15,0,Matches
116,Rui Costa,pt POR,FW,Santa Clara,24,1996,7.2,3,1,0,3,0,2,7,5,5,1,4,0,3,5,0,Matches
117,Tomás Costa Silva,pt POR,MF,Sporting CP,20,1999,0.3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Matches
118,Costinha,pt POR,DF,Rio Ave,20,2000,6.0,15,9,8,5,2,10,16,6,4,1,3,7,22,15,1,Matches
119,Costinha,pt POR,"MF,FW",Santa Clara,27,1992,8.9,16,10,4,11,1,6,20,14,5,0,5,7,23,5,0,Matches
120,Anderson Emanuel Castelo Branco Cruz,ao ANG,"FW,MF",Rio Ave,24,1996,1.7,5,1,3,2,0,1,8,7,3,0,3,4,9,1,0,Matches
121,Crysan,br BRA,FW,Santa Clara,24,1996,14.5,24,16,5,14,5,6,23,17,29,2,27,2,26,7,0,Matches
122,Anthony D'Alberto,be BEL,"DF,MF",Moreirense,25,1994,19.6,45,25,24,16,5,18,40,22,30,10,20,37,82,35,0,Matches
123,Vladan Danilović,ba BIH,MF,Nacional,21,1999,3.3,8,3,5,3,0,6,18,12,2,1,1,3,11,5,1,Matches
124,Rafael Defendi,br BRA,GK,Farense,36,1983,18.5,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,Matches
125,Ruben Del Campo,ch SUI,FW,Famalicão,20,2000,3.2,1,1,1,0,0,0,1,1,2,0,2,0,1,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Dener,br BRA,MF,Portimonense,28,1992,30.4,57,32,16,38,3,28,77,49,48,13,35,63,120,56,0,Matches
127,Denis,br BRA,GK,Gil Vicente FC,33,1987,32.0,0,0,0,0,0,0,2,2,0,0,0,0,0,10,1,Matches
128,Jordan van der Gaag,nl NED,"FW,MF",B-SAD,21,1999,0.4,2,1,1,1,0,0,0,0,0,0,0,0,2,1,0,Matches
129,Lamine Diaby,fr FRA,MF,Paços de Ferreira,23,1996,5.2,17,9,10,7,0,4,18,14,4,1,3,15,32,15,0,Matches
130,Rúben Dias,pt POR,DF,Benfica,23,1997,2.0,1,0,0,1,0,1,2,1,1,0,1,0,1,1,0,Matches
131,Luis Díaz,co COL,"MF,FW",Porto,23,1997,18.2,26,18,12,10,4,12,32,20,17,1,16,13,39,6,1,Matches
132,Dieguinho,br BRA,FW,B-SAD,28,1992,0.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
133,Matchoi Djaló,pt POR,MF,Paços de Ferreira,17,2003,0.8,2,2,1,1,0,2,3,1,2,0,2,0,2,1,0,Matches
134,Bruno Duarte,br BRA,FW,Vitória,24,1996,11.1,10,5,2,6,2,1,7,6,11,0,11,4,14,7,0,Matches
135,Dudu,br BRA,"DF,MF",Nacional,20,1999,0.3,2,1,2,0,0,2,3,1,1,0,1,1,3,1,0,Matches
136,Marcus Edwards,eng ENG,FW,Vitória,21,1998,19.7,10,5,2,4,4,6,18,12,9,1,8,14,24,3,0,Matches
137,Alberth Elis,hn HON,FW,Boavista,24,1996,28.3,15,10,2,8,5,3,21,18,13,1,12,10,25,28,1,Matches
138,Ricardo Esgaio,pt POR,DF,Braga,27,1993,31.9,71,47,25,38,8,37,80,43,44,10,34,48,119,58,0,Matches
139,Tiago Esgaio,pt POR,"DF,MF",B-SAD,24,1995,30.3,67,42,42,18,7,39,67,28,38,15,23,48,115,102,0,Matches
140,Dario Essugo,pt POR,MF,Sporting CP,15,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
141,Oscar Estupiñan,co COL,FW,Vitória,23,1996,19.6,12,6,1,9,2,4,13,9,5,1,4,5,17,20,0,Matches
142,Stephen Eustáquio,ca CAN,MF,Paços de Ferreira,23,1996,31.1,76,52,32,41,3,29,75,46,44,9,35,45,121,45,2,Matches
143,Evanilson,br BRA,FW,Porto,20,1999,5.1,4,4,0,1,3,2,3,1,2,1,1,2,6,3,0,Matches
144,Ewerton,br BRA,MF,Portimonense,27,1992,12.7,25,10,11,11,3,9,25,16,19,4,15,17,42,10,0,Matches
145,Claudio Falcão,br BRA,"DF,MF",Farense,26,1994,14.7,44,32,21,20,3,18,35,17,19,9,10,21,65,58,0,Matches
146,Zouhair Feddal,ma MAR,DF,Sporting CP,31,1989,26.7,26,14,13,12,1,15,23,8,20,11,9,45,71,57,1,Matches
147,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,23,1997,29.5,47,32,35,11,1,26,55,29,34,14,20,51,98,111,1,Matches
148,Lucas Fernandes,br BRA,MF,Portimonense,22,1997,6.4,12,9,3,7,2,4,8,4,1,0,1,5,17,2,0,Matches
149,Patrick Fernandes,cv CPV,FW,Farense,26,1993,3.6,8,2,1,3,4,0,2,2,2,0,2,3,11,1,0,Matches
150,Rúben Fernandes,pt POR,DF,Gil Vicente FC,34,1986,31.0,17,12,9,7,1,10,18,8,30,27,3,36,53,100,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Nahuel Ferraresi,ve VEN,DF,Moreirense,21,1998,21.5,38,26,26,10,2,20,35,15,12,5,7,32,70,70,1,Matches
152,André Ferreira,pt POR,GK,Santa Clara,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
153,Filipe Ferreira,pt POR,DF,Tondela,29,1990,29.7,52,33,29,20,3,30,51,21,33,8,25,43,95,57,1,Matches
154,Fernando Ferreira Fonseca,pt POR,DF,Paços de Ferreira,23,1997,30.1,68,43,47,16,5,26,67,41,27,6,21,46,114,52,1,Matches
155,Hélder Ferreira,pt POR,"FW,MF",Paços de Ferreira,23,1997,22.3,34,20,17,12,5,11,40,29,24,3,21,13,47,36,0,Matches
156,João Ferreira,pt POR,DF,Benfica,19,2001,1.0,3,3,2,1,0,1,3,2,0,0,0,1,4,3,0,Matches
157,Marcelo dos Santos Ferreira,br BRA,DF,Paços de Ferreira,31,1989,25.5,47,28,39,7,1,21,36,15,26,18,8,41,88,103,1,Matches
158,Ricardo Ferreira,ca CAN,"DF,MF",Farense,27,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
159,Ricardo Abel Barbosa Ferreira,pt POR,GK,Portimonense,30,1989,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
160,Facundo Ferreyra,ar ARG,FW,Benfica,29,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
161,Kuku Fidelis,ng NGA,"FW,MF",Boavista,21,1999,0.9,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,Matches
162,Diogo Figueiras,pt POR,DF,Famalicão,29,1991,15.4,32,14,17,14,1,19,37,18,13,4,9,30,62,16,0,Matches
163,Afonso Figueiredo,pt POR,"DF,MF",Moreirense,27,1993,7.7,3,2,3,0,0,0,10,10,4,1,3,9,12,11,0,Matches
164,Tiago Fonseca Morais,pt POR,"MF,DF",Boavista,16,2003,0.8,2,0,0,2,0,0,1,1,1,0,1,0,2,0,0,Matches
165,Rúben Fonseca,pt POR,"FW,MF",Tondela,20,2000,0.7,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,Matches
166,Rui Fonte,pt POR,FW,Braga,30,1990,1.1,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,Matches
167,Lyle Foster,za RSA,FW,Vitória,19,2000,1.4,1,1,0,1,0,0,2,2,0,0,0,1,2,0,0,Matches
168,Gonçalo Franco,pt POR,"MF,FW",Moreirense,19,2000,11.7,25,14,7,16,2,5,26,21,24,2,22,29,54,10,0,Matches
169,Fransérgio,br BRA,"MF,FW",Braga,29,1990,25.3,38,22,12,20,6,8,49,41,27,4,23,17,55,34,0,Matches
170,Rúben Freitas,pt POR,DF,Nacional,27,1993,18.6,33,18,18,11,4,22,34,12,16,1,15,29,62,54,0,Matches
171,Kanya Fujimoto,jp JPN,"FW,MF",Gil Vicente FC,21,1999,11.0,12,9,5,4,3,7,12,5,14,2,12,9,21,3,0,Matches
172,Francois-Xavier Fumu Tamuzo,fr FRA,"MF,FW",Marítimo,25,1995,3.5,4,3,1,2,1,2,9,7,2,0,2,1,5,1,1,Matches
173,Gabriel,br BRA,MF,Benfica,26,1993,11.5,27,15,6,14,7,12,37,25,16,1,15,31,58,14,4,Matches
174,Nicolás Gaitán,ar ARG,"MF,FW",Braga,32,1988,7.3,12,7,3,5,4,7,22,15,7,0,7,9,21,3,0,Matches
175,Jefferson Galego,br BRA,"FW,MF",Moreirense,23,1997,2.1,8,5,4,3,1,2,6,4,3,0,3,2,10,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Galeno,br BRA,"DF,MF",Braga,22,1997,27.5,28,13,16,7,5,12,43,31,24,1,23,38,66,24,0,Matches
177,Javi García,es ESP,MF,Boavista,33,1987,18.4,18,12,7,11,0,8,20,12,15,9,6,16,34,44,2,Matches
178,Ryan Gauld,sct SCO,"MF,FW",Farense,24,1995,31.8,61,34,14,33,14,21,64,43,47,7,40,31,92,19,0,Matches
179,Gelson,ao ANG,"FW,MF",Rio Ave,24,1996,27.8,21,17,4,8,9,7,17,10,11,0,11,6,27,13,0,Matches
180,Francisco Geraldes,pt POR,"MF,FW",Rio Ave,25,1995,21.1,28,17,12,8,8,12,33,21,25,0,25,17,45,5,0,Matches
181,Getterson,br BRA,"MF,FW",Marítimo,29,1991,2.0,5,3,3,2,0,0,5,5,6,3,3,2,7,1,0,Matches
182,Gilberto,br BRA,DF,Benfica,27,1993,16.5,44,33,24,16,4,24,48,24,31,2,29,21,65,24,0,Matches
183,Angel Gomes,eng ENG,"FW,MF",Boavista,19,2000,27.7,34,20,5,20,9,12,51,39,30,1,29,14,48,13,0,Matches
184,Eulânio Ângelo Chipela Gomes,gw GNB,DF,Porto,26,1994,8.2,11,9,8,2,1,4,8,4,7,0,7,6,17,16,1,Matches
185,Eulânio Ângelo Chipela Gomes,gw GNB,MF,Marítimo,26,1994,3.0,4,2,3,1,0,2,3,1,7,0,7,5,9,4,0,Matches
186,Henrique Gomes,pt POR,DF,Gil Vicente FC,24,1995,6.1,10,6,5,5,0,3,9,6,7,0,7,11,21,17,0,Matches
187,Rodrigo Gomes,pt POR,"MF,FW",Braga,17,2003,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
