rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Alaa Abbas,iq IRQ,"FW,MF",Gil Vicente FC,23,1997,1.2,17,23,73.9,198,35,12,15,4,5,0,2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2,Amir Abedzadeh,ir IRN,GK,Marítimo,27,1993,29.0,678,1017,66.7,22018,16287,61,61,303,309,309,633,0,0.0,0.0,0.0,0,20,0,0,1,Matches
3,Abner,br BRA,DF,Farense,24,1996,13.6,342,536,63.8,6740,3189,126,155,163,244,51,111,1,0.3,0.4,+0.7,1,27,5,1,34,Matches
4,Fábio Abreu,ao ANG,FW,Moreirense,27,1993,3.0,21,32,65.6,330,35,10,17,10,12,1,1,0,0.0,0.0,0.0,1,3,0,0,4,Matches
5,Antonio Adán,es ESP,GK,Sporting CP,33,1987,32.0,759,1000,75.9,20046,13002,106,106,427,437,224,454,1,0.2,0.0,+0.8,1,5,0,0,0,Matches
6,João Afonso Crispim,br BRA,"MF,DF",Gil Vicente FC,25,1995,13.5,470,568,82.7,10071,2351,149,184,229,257,87,109,0,0.1,0.2,-0.1,3,45,1,0,47,Matches
7,João Afonso,pt POR,DF,Santa Clara,30,1990,14.8,460,583,78.9,10491,4004,95,114,272,305,90,148,0,0.6,0.1,-0.6,1,21,0,0,37,Matches
8,Lucas Áfrico,br BRA,DF,Marítimo,25,1995,14.9,505,649,77.8,11072,3990,108,134,305,339,86,144,0,0.1,0.2,-0.1,4,19,0,0,29,Matches
9,Salvador Agra,pt POR,"FW,MF",Tondela,28,1991,25.1,559,837,66.8,9875,2575,266,327,209,284,72,164,3,2.9,3.1,+0.1,39,47,23,6,87,Matches
10,Mikel Agu,ng NGA,"MF,DF",Vitória,27,1993,8.7,313,378,82.8,5666,1538,129,147,141,156,35,60,0,0.5,0.2,-0.5,1,18,0,0,20,Matches
11,Chima Akas,ng NGA,DF,B-SAD,26,1994,0.5,11,16,68.8,210,133,2,3,8,11,1,2,0,0.0,0.0,0.0,0,1,0,0,1,Matches
12,Ali Alipour,ir IRN,"FW,MF",Marítimo,24,1995,12.8,140,227,61.7,1980,347,84,117,43,68,7,16,1,0.7,0.5,+0.3,11,8,4,1,12,Matches
13,Allano,br BRA,FW,Santa Clara,25,1995,12.3,308,422,73.0,4855,1333,166,204,115,139,19,50,0,1.4,1.7,-1.4,12,33,14,8,37,Matches
14,André Almeida,pt POR,DF,Benfica,29,1990,3.1,206,248,83.1,3402,1258,105,115,84,99,14,22,1,0.6,0.5,+0.4,7,22,5,3,31,Matches
15,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Vitória,20,2000,18.3,480,574,83.6,7835,1726,232,265,193,218,38,49,0,1.3,0.8,-1.3,15,48,16,3,75,Matches
16,Jordi Almeida,br BRA,GK,Paços de Ferreira,26,1993,32.0,431,851,50.6,16003,13188,50,50,175,183,205,610,0,0.3,0.1,-0.3,2,22,1,0,0,Matches
17,André Almeida Pinto,pt POR,DF,Farense,30,1989,8.6,251,327,76.8,6135,2380,53,69,129,151,67,103,0,0.1,0.1,-0.1,1,11,0,0,7,Matches
18,Álvarinho,pt POR,"FW,MF",Farense,29,1990,0.6,15,17,88.2,188,18,6,6,6,6,0,1,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
19,Ricardo Miguel Martins Alves,pt POR,DF,Tondela,29,1991,13.9,482,587,82.1,10519,3959,104,121,296,323,77,130,1,0.5,0.1,+0.5,3,24,0,0,22,Matches
20,Pedro Amador,pt POR,DF,Moreirense,21,1998,3.7,141,195,72.3,2776,1160,56,65,58,74,23,47,0,0.3,0.6,-0.3,4,6,0,0,7,Matches
21,João Amaral,pt POR,"FW,MF",Paços de Ferreira,28,1991,12.7,230,391,58.8,4242,1210,110,139,77,127,36,89,2,2.0,1.5,0.0,17,23,11,4,23,Matches
22,Pedro Amaral,pt POR,DF,Rio Ave,22,1997,19.7,931,1231,75.6,16900,5330,428,495,386,478,105,205,1,2.2,1.9,-1.2,20,66,21,10,74,Matches
23,André Amaro,pt POR,DF,Vitória,17,2002,9.7,405,459,88.2,8750,3010,98,109,235,253,68,87,0,0.0,0.0,0.0,1,5,0,0,6,Matches
24,Anderson,br BRA,FW,Famalicão,22,1997,12.1,57,93,61.3,731,149,21,31,20,31,3,7,0,0.2,0.1,-0.2,4,5,0,0,7,Matches
25,Anderson,br BRA,"FW,MF",Portimonense,22,1998,16.2,419,542,77.3,6426,1320,239,285,137,159,28,47,3,1.7,1.6,+1.3,17,31,13,2,58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Felipe Anderson,br BRA,"MF,FW",Porto,27,1993,1.5,43,57,75.4,601,194,20,25,18,22,1,2,0,0.1,0.4,-0.1,2,2,0,0,7,Matches
27,Léo Andrade,br BRA,DF,Marítimo,22,1998,20.6,776,981,79.1,16736,5664,192,227,476,545,105,190,1,0.9,0.1,+0.1,3,36,1,0,43,Matches
28,André André,pt POR,MF,Vitória,30,1989,28.9,989,1180,83.8,17445,5175,449,512,403,444,106,151,3,1.9,2.5,+1.1,18,132,24,2,172,Matches
29,Souleymane Anne,mr MTN,"FW,MF",Tondela,22,1997,3.3,33,59,55.9,513,161,18,26,12,23,2,4,0,0.1,0.2,-0.1,2,1,2,2,3,Matches
30,Maurício Antônio,br BRA,DF,Portimonense,28,1992,32.6,1625,1913,84.9,37543,14241,376,420,905,970,337,495,0,0.2,0.4,-0.2,3,94,9,3,99,Matches
31,Vitorino Antunes,pt POR,DF,Sporting CP,33,1987,3.9,175,216,81.0,3005,1199,85,90,71,86,16,32,1,0.2,0.4,+0.8,3,16,8,3,18,Matches
32,Koki Anzai,jp JPN,DF,Portimonense,25,1995,28.6,956,1301,73.5,16473,5902,453,509,389,495,91,213,0,0.7,1.4,-0.7,14,64,17,12,84,Matches
33,Bilel Aouacheria,fr FRA,"MF,FW",Farense,26,1994,10.6,140,204,68.6,2254,477,78,98,48,69,12,19,0,0.6,0.6,-0.6,6,9,7,3,15,Matches
34,Brian Araújo,fr FRA,GK,Gil Vicente FC,20,2000,1.0,18,33,54.5,554,474,5,5,5,6,8,22,0,0.0,0.0,0.0,0,2,0,0,0,Matches
35,Guilherme Araújo Soares,pt POR,DF,Braga,19,2001,1.0,72,86,83.7,1495,652,19,22,45,49,8,14,0,0.0,0.0,0.0,0,1,0,0,1,Matches
36,Telmo Arcanjo,cv CPV,"FW,MF",Tondela,19,2001,3.5,144,182,79.1,2307,550,84,98,38,44,15,25,0,0.1,0.3,-0.1,3,13,2,1,17,Matches
37,Roberto Olabe del Arco,es ESP,"MF,FW",Tondela,24,1996,12.1,473,578,81.8,7635,2167,241,269,172,210,40,62,2,1.4,1.2,+0.6,9,46,7,0,48,Matches
38,Gustavo Assuncao,pt POR,MF,Famalicão,20,2000,21.2,964,1117,86.3,18073,5151,366,416,451,490,114,154,0,0.2,0.6,-0.2,6,77,2,0,90,Matches
39,Filipe Augusto,br BRA,MF,Rio Ave,26,1993,22.5,1205,1424,84.6,22724,6151,446,502,622,687,115,175,0,0.8,0.9,-0.8,15,121,6,0,131,Matches
40,Chidozie Awaziem,ng NGA,DF,Boavista,23,1997,25.0,882,1110,79.5,18590,6865,274,314,442,497,151,267,1,0.7,0.1,+0.3,4,52,0,0,51,Matches
41,Larry Azouni,tn TUN,MF,Nacional,26,1994,20.3,509,674,75.5,9413,2650,222,276,211,260,66,103,3,1.3,0.4,+1.7,12,58,6,0,69,Matches
42,Abdoulaye Ba,sn SEN,DF,Moreirense,29,1991,10.9,308,386,79.8,6469,2163,90,101,170,191,45,86,0,0.0,0.0,0.0,0,8,1,0,18,Matches
43,Srđan Babić,rs SRB,DF,Famalicão,24,1996,26.3,1344,1550,86.7,27610,9102,347,395,826,882,159,247,2,0.6,0.4,+1.4,2,56,1,0,95,Matches
44,Marco Baixinho,pt POR,DF,Paços de Ferreira,31,1989,20.4,654,830,78.8,15514,7053,155,168,347,395,148,249,0,0.1,0.3,-0.1,3,51,2,1,34,Matches
45,Franck-Yves Bambock,fr FRA,MF,Marítimo,25,1995,17.1,564,660,85.5,10715,2997,222,252,261,285,72,100,0,0.5,0.5,-0.5,6,46,5,0,55,Matches
46,Miguel Bandarra,pt POR,"DF,MF",Farense,24,1996,1.4,48,96,50.0,1051,502,20,29,16,32,12,30,0,0.6,0.2,-0.6,6,7,1,1,5,Matches
47,Yves Baraye,sn SEN,"FW,MF",Gil Vicente FC,28,1992,6.7,111,164,67.7,1657,297,65,90,41,51,4,9,2,1.2,0.5,+0.8,8,9,2,0,17,Matches
48,Rafael Barbosa,pt POR,"FW,MF",Tondela,24,1996,18.2,469,649,72.3,8278,1868,215,264,186,237,55,92,2,2.0,1.5,0.0,21,41,20,8,65,Matches
49,Romário Baró,pt POR,"MF,FW",Porto,20,2000,1.9,64,74,86.5,924,199,40,45,18,21,4,4,0,0.1,0.0,-0.1,1,8,0,0,5,Matches
