rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
1,Alaa Abbas,iq IRQ,"FW,MF",Gil Vicente FC,23,1997,4,1,112,1.2,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,1,0,6,0.80,0.00,0.80,0.80,0.80,0.84,0.00,0.84,0.84,0.84,Matches
2,Amir Abedzadeh,ir IRN,GK,Marítimo,27,1993,29,29,2610,29.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
3,Abner,br BRA,DF,Farense,24,1996,14,14,1223,13.6,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,7,34,25,0.00,0.07,0.07,0.00,0.07,0.00,0.02,0.02,0.00,0.02,Matches
4,Fábio Abreu,ao ANG,FW,Moreirense,27,1993,3,3,269,3.0,2,0,2,1,1,1,1,0,2.5,1.7,0.0,1.7,2,4,9,0.67,0.00,0.67,0.33,0.33,0.82,0.01,0.83,0.56,0.57,Matches
5,Antonio Adán,es ESP,GK,Sporting CP,33,1987,32,32,2880,32.0,0,1,1,0,0,0,5,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
6,João Afonso Crispim,br BRA,"MF,DF",Gil Vicente FC,25,1995,20,14,1211,13.5,0,0,0,0,0,0,10,1,0.0,0.0,0.1,0.1,5,47,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
7,João Afonso,pt POR,DF,Santa Clara,30,1990,26,14,1331,14.8,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.5,3,37,2,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches
8,Lucas Áfrico,br BRA,DF,Marítimo,25,1995,17,15,1343,14.9,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.3,7,29,0,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches
9,Salvador Agra,pt POR,"FW,MF",Tondela,28,1991,31,26,2257,25.1,3,3,6,3,0,1,6,2,4.7,3.9,2.9,6.8,63,87,193,0.12,0.12,0.24,0.12,0.24,0.19,0.12,0.30,0.15,0.27,Matches
10,Mikel Agu,ng NGA,"MF,DF",Vitória,27,1993,14,8,781,8.7,0,0,0,0,0,0,2,0,1.0,1.0,0.5,1.4,3,20,4,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,Matches
