rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
27,Günay Güvenç,tr TUR,GK,Galatasaray,33,1991,2.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches
28,Yusuf Karagöz,,GK,Alanyaspor,24,1999,2.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,Matches
29,Vedat Karakuş,tr TUR,GK,Adana Demirspor,26,1998,14.2,36,1,,,,,,,,,,,,,,,,,,,,,,,,Matches
30,Erce Kardeşler,tr TUR,GK,Hatayspor,30,1994,19.0,36,5,,,,,,,,,,,,,,,,,,,,,,,,Matches
31,Okan Kocuk,tr TUR,GK,Samsunspor,29,1995,36.0,41,1,,,,,,,,,,,,,,,,,,,,,,,,Matches
32,Mateusz Lis,pl POL,GK,Göztepe,27,1997,32.0,41,3,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,Dominik Livaković,hr CRO,GK,Fenerbahçe,29,1995,21.4,22,2,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Fernando Muslera,uy URU,GK,Galatasaray,38,1986,34.0,31,6,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Đorđe Nikolić,rs SRB,GK,Sivasspor,27,1997,10.5,20,3,,,,,,,,,,,,,,,,,,,,,,,,Matches
36,Arda Özçimen,tr TUR,GK,Göztepe,22,2002,4.0,9,1,,,,,,,,,,,,,,,,,,,,,,,,Matches
37,Berke Özer,tr TUR,GK,Eyüpspor,24,2000,33.5,44,3,,,,,,,,,,,,,,,,,,,,,,,,Matches
38,Onurcan Piri,tr TUR,GK,Kayserispor,29,1994,11.0,25,1,,,,,,,,,,,,,,,,,,,,,,,,Matches
39,Kenan Pirić,ba BIH,GK,Antalyaspor,30,1994,30.0,53,6,,,,,,,,,,,,,,,,,,,,,,,,Matches
40,Demir Sarıcalı,,GK,Hatayspor,19,2005,1.0,5,0,,,,,,,,,,,,,,,,,,,,,,,,Matches
41,Ali Şaşal Vural,tr TUR,GK,Sivasspor,34,1990,25.5,40,5,,,,,,,,,,,,,,,,,,,,,,,,Matches
42,Muhammed Şengezer,tr TUR,GK,Başakşehir,27,1997,34.0,50,5,,,,,,,,,,,,,,,,,,,,,,,,Matches
43,Jakub Słowik,pl POL,GK,Konyaspor,32,1991,24.0,38,6,,,,,,,,,,,,,,,,,,,,,,,,Matches
44,Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,23,2001,4.0,4,0,,,,,,,,,,,,,,,,,,,,,,,,Matches
45,Ertuğrul Taşkıran,tr TUR,GK,Alanyaspor,34,1989,34.0,48,3,,,,,,,,,,,,,,,,,,,,,,,,Matches
46,Abdullah Yiğiter,,GK,Antalyaspor,24,2000,6.0,9,2,,,,,,,,,,,,,,,,,,,,,,,,Matches
