rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
156,Quentin Daubin,fr FRA,MF,Gaziantep FK,29,1995,19,8,790,8.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
157,Erkan Değişmez,tr TUR,MF,BB Bodrumspor,37,1986,5,4,222,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Cengiz Demir,,DF,Hatayspor,23,2001,19,9,876,9.7,0,1,1,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10,Matches
159,Yusuf Demir,at AUT,MF,Galatasaray,21,2003,8,1,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Adil Demirbağ,tr TUR,DF,Konyaspor,26,1997,33,33,2966,33.0,2,3,5,2,0,0,9,0,0.06,0.09,0.15,0.06,0.15,Matches
161,Ozan Demirbag,tr TUR,"FW,MF",Adana Demirspor,16,2008,29,9,892,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches
162,Kerem Demirbay,de GER,MF,Galatasaray,31,1993,20,5,540,6.0,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
163,Ali Demirbilek,,FW,Antalyaspor,15,2009,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Yusuf Demirkiran,,DF,Adana Demirspor,18,2006,3,2,172,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Anthony Dennis,ng NGA,MF,Göztepe,20,2004,32,32,2659,29.5,0,2,2,0,0,0,10,1,0.00,0.07,0.07,0.00,0.07,Matches
166,Stefano Denswil,sr SUR,DF,Trabzonspor,31,1993,9,8,753,8.4,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
167,Halil Dervişoğlu,tr TUR,"FW,MF",Gaziantep FK,24,1999,29,18,1595,17.7,3,3,6,3,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
168,Enis Destan,tr TUR,"FW,MF",Trabzonspor,22,2002,18,4,509,5.7,0,1,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
169,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,23,2001,2,2,180,2.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Lamine Diack,sn SEN,MF,Hatayspor,23,2000,21,19,1634,18.2,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
171,Soner Dikmen,tr TUR,MF,Antalyaspor,30,1993,29,19,1641,18.2,4,0,4,4,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
172,Deniz Dilmen,,GK,Başakşehir,19,2005,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Landry Dimata,be BEL,"MF,FW",Samsunspor,26,1997,30,17,1590,17.7,7,3,10,7,0,0,8,0,0.40,0.17,0.57,0.40,0.57,Matches
174,Zdravko Dimitrov,bg BUL,MF,BB Bodrumspor,25,1998,29,15,1492,16.6,2,2,4,1,1,1,1,0,0.12,0.12,0.24,0.06,0.18,Matches
175,Sokratis Dioudis,gr GRE,GK,Gaziantep FK,31,1993,20,18,1660,18.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Novatus Dismas,tz TAN,"MF,DF",Göztepe,21,2002,22,16,1526,17.0,4,1,5,4,0,0,4,0,0.24,0.06,0.29,0.24,0.29,Matches
177,Silva Djalma Antonio,br BRA,"MF,DF",Göztepe,29,1994,23,22,1846,20.5,1,2,3,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,Matches
178,Matchoi Djaló,pt POR,MF,Başakşehir,21,2003,9,1,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Moussa Djenepo,ml MLI,"MF,FW",Antalyaspor,26,1998,23,11,1062,11.8,2,0,2,2,0,0,8,0,0.17,0.00,0.17,0.17,0.17,Matches
180,Alexander Djiku,gh GHA,DF,Fenerbahçe,29,1994,25,19,1624,18.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Deniz Donmezer,,GK,Adana Demirspor,15,2008,18,18,1543,17.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Denis Drăguș,ro ROU,"MF,FW",Trabzonspor,25,1999,18,11,911,10.1,2,1,3,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,Matches
183,Rick van Drongelen,nl NED,DF,Samsunspor,25,1998,33,33,2943,32.7,3,0,3,3,0,0,11,1,0.09,0.00,0.09,0.09,0.09,Matches
184,Léo Duarte,br BRA,DF,Başakşehir,28,1996,29,28,2466,27.4,2,0,2,2,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches
185,Leo Dubois,fr FRA,DF,Eyüpspor,29,1994,10,9,753,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Leo Dubois,fr FRA,DF,Galatasaray,29,1994,2,2,158,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Celal Dumanlı,tr TUR,FW,BB Bodrumspor,30,1994,23,1,293,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Tibet Durakçay,,FW,Göztepe,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
189,Abdurrahim Dursun,tr TUR,DF,Antalyaspor,25,1998,17,4,505,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Serdar Dursun,tr TUR,FW,Alanyaspor,32,1991,12,2,334,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Samet Duyur,,FW,Adana Demirspor,14,2009,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Edin Džeko,ba BIH,FW,Fenerbahçe,38,1986,35,24,2243,24.9,14,4,18,11,3,4,1,0,0.56,0.16,0.72,0.44,0.60,Matches
193,Festy Ebosele,ie IRL,DF,Başakşehir,21,2002,7,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Eren Elmalı,tr TUR,DF,Trabzonspor,24,2000,18,17,1515,16.8,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
195,Eren Elmalı,tr TUR,DF,Galatasaray,24,2000,13,10,868,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Bartuğ Elmaz,tr TUR,MF,Fenerbahçe,21,2003,2,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
197,Emersonn,br BRA,FW,Göztepe,20,2004,14,2,461,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
198,Yunus Emre Çift,tr TUR,"DF,MF",Samsunspor,20,2003,14,9,939,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Taha Emre İnce,,DF,Trabzonspor,17,2007,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Ali Emre Yanar,,GK,Kasımpaşa,26,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Youssef En-Nesyri,ma MAR,FW,Fenerbahçe,27,1997,34,22,2001,22.2,20,4,24,20,0,0,4,0,0.90,0.18,1.08,0.90,1.08,Matches
202,Mehmet Eray Özbek,,MF,Kayserispor,21,2003,13,3,317,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Ziya Erdal,tr TUR,"DF,MF",Sivasspor,36,1988,12,5,410,4.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Doğan Erdoğan,tr TUR,MF,Göztepe,27,1996,17,7,654,7.3,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches
205,Yusuf Erdoğan,tr TUR,"MF,FW",Konyaspor,31,1992,34,29,2312,25.7,3,7,10,3,0,0,3,0,0.12,0.27,0.39,0.12,0.39,Matches
206,Adam Eren Kabak,,DF,Konyaspor,23,2000,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Onur Ergün,tr TUR,"MF,DF",Başakşehir,31,1992,17,11,962,10.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Üzeyir Ergün,,DF,BB Bodrumspor,31,1992,25,19,1608,17.9,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
209,Caner Erkin,tr TUR,DF,Eyüpspor,35,1988,26,17,1480,16.4,0,5,5,0,0,0,6,1,0.00,0.30,0.30,0.00,0.30,Matches
210,Burhan Ersoy,,DF,Adana Demirspor,21,2003,18,13,963,10.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,27,1997,17,12,899,10.0,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
212,Deniz Ertaş,tr TUR,GK,Konyaspor,19,2005,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Osman Ertuğrul Çetin,tr TUR,GK,Fenerbahçe,21,2003,2,1,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Murat Eser,,GK,Adana Demirspor,19,2005,8,4,422,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Mustafa Eskihellaç,tr TUR,"DF,MF",Gaziantep FK,27,1997,16,14,1260,14.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
216,Mustafa Eskihellaç,tr TUR,"DF,MF",Trabzonspor,27,1997,14,14,1187,13.2,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches
217,Jhon Espinoza,ec ECU,"DF,MF",Kasımpaşa,25,1999,22,9,1010,11.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,32,1991,36,33,3031,33.7,10,5,15,10,0,0,2,0,0.30,0.15,0.45,0.30,0.45,Matches
219,Ömer Faruk Beyaz,tr TUR,MF,Başakşehir,20,2003,15,3,300,3.3,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
220,Ohis Felix Uduokhai,de GER,DF,Beşiktaş,26,1997,26,25,2171,24.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Gedson Fernandes,pt POR,MF,Beşiktaş,25,1999,34,34,2946,32.7,7,0,7,6,1,2,4,1,0.21,0.00,0.21,0.18,0.18,Matches
222,Joelson Fernandes,pt POR,"MF,FW",Hatayspor,21,2003,34,26,2256,25.1,3,3,6,2,1,1,8,0,0.12,0.12,0.24,0.08,0.20,Matches
223,Diogo Fesnard Sousa,pt POR,GK,BB Bodrumspor,25,1998,32,31,2851,31.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Ali Fidan,,DF,Adana Demirspor,17,2006,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,João Figueiredo,my MAS,"MF,FW",Başakşehir,28,1996,34,13,1452,16.1,7,0,7,5,2,2,2,0,0.43,0.00,0.43,0.31,0.31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Breyton Fougeu,fr FRA,"DF,MF",Adana Demirspor,20,2004,14,3,491,5.5,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
227,Przemysław Frankowski,pl POL,"DF,MF",Galatasaray,29,1995,12,10,782,8.7,0,1,1,0,0,0,2,1,0.00,0.12,0.12,0.00,0.12,Matches
228,Fred,br BRA,MF,Fenerbahçe,31,1993,31,29,2574,28.6,5,4,9,5,0,0,7,0,0.17,0.14,0.31,0.17,0.31,Matches
229,Fredy,ao ANG,MF,BB Bodrumspor,34,1990,34,31,2758,30.6,3,1,4,3,0,0,2,1,0.10,0.03,0.13,0.10,0.13,Matches
230,Mert Furkan Bayram,tr TUR,GK,Alanyaspor,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Adolfo Gaich,ar ARG,FW,Antalyaspor,25,1999,33,10,1304,14.5,8,0,8,7,1,1,4,0,0.55,0.00,0.55,0.48,0.48,Matches
232,Emrehan Gedikli,de GER,FW,Konyaspor,21,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Amar Gerxhaliu,xk KVX,DF,Antalyaspor,22,2002,15,6,617,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Baran Gezek,tr TUR,MF,Kayserispor,18,2005,20,11,984,10.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Beytullah Gezer,,FW,Adana Demirspor,14,2010,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Nevzat Gezer,,MF,Gaziantep FK,18,2006,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Rachid Ghezzal,dz ALG,MF,Rizespor,32,1992,23,17,1451,16.1,3,2,5,1,2,3,5,1,0.19,0.12,0.31,0.06,0.19,Matches
238,Andreas Gianniotis,gr GRE,GK,Kasımpaşa,31,1992,33,33,2970,33.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
239,Yilmaz Gin,,FW,Sivasspor,16,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Emre Gökay,tr TUR,FW,Sivasspor,18,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,Eulânio Ângelo Chipela Gomes,gw GNB,"DF,FW",Samsunspor,30,1994,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Soner Gönül,tr TUR,DF,Samsunspor,27,1997,25,3,468,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Andrew Gravillon,gp GLP,"DF,MF",Adana Demirspor,26,1998,8,8,720,8.0,2,0,2,1,1,1,0,0,0.25,0.00,0.25,0.12,0.12,Matches
244,Ivo Grbić,hr CRO,GK,Rizespor,28,1996,22,22,1979,22.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Gökhan Gül,de GER,MF,Kasımpaşa,26,1998,25,17,1562,17.4,2,3,5,2,0,0,3,0,0.12,0.17,0.29,0.12,0.29,Matches
246,Sefa Gülay,,FW,Adana Demirspor,18,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
247,Semih Güler,,DF,Gaziantep FK,29,1994,13,9,864,9.6,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
248,Semih Güler,,DF,Adana Demirspor,29,1994,21,21,1890,21.0,2,0,2,2,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches
249,Ramazan Gülerce,,DF,Antalyaspor,22,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Sinan Gümüş,de GER,"FW,MF",Eyüpspor,30,1994,3,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Muhammed Gümüskaya,tr TUR,MF,Gaziantep FK,23,2001,3,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Muhammet Güneş,,DF,Gaziantep FK,18,2006,1,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Umut Güneş,tr TUR,MF,Başakşehir,24,2000,12,7,615,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
254,Umut Güneş,tr TUR,MF,Trabzonspor,24,2000,10,6,443,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Mert Günok,tr TUR,GK,Beşiktaş,35,1989,34,34,3060,34.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Koray Günter,de GER,DF,Göztepe,29,1994,25,21,1747,19.4,2,0,2,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches
257,Hamza Güreler,tr TUR,DF,Başakşehir,18,2006,20,11,1141,12.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Serdar Gürler,tr TUR,"MF,FW",Başakşehir,32,1991,12,8,644,7.2,1,1,2,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches
259,Yücel Gürol,,DF,Adana Demirspor,19,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Günay Güvenç,tr TUR,GK,Galatasaray,33,1991,3,2,181,2.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
261,Florent Hadergjonaj,xk KVX,"DF,MF",Alanyaspor,30,1994,33,31,2815,31.3,4,5,9,0,4,4,4,0,0.13,0.16,0.29,0.00,0.16,Matches
262,Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,27,1997,11,7,714,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
263,Amir Hadžiahmetović,ba BIH,MF,Rizespor,27,1997,21,14,1308,14.5,1,1,2,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,Matches
264,Haris Hajradinović,ba BIH,MF,Kasımpaşa,30,1994,34,33,2892,32.1,9,8,17,2,7,7,5,0,0.28,0.25,0.53,0.06,0.31,Matches
265,Mustafa Hekimoğlu,tr TUR,"MF,FW",Beşiktaş,17,2007,20,6,712,7.9,2,1,3,2,0,0,2,0,0.25,0.13,0.38,0.25,0.38,Matches
266,Héliton,br BRA,DF,Göztepe,28,1995,34,33,2926,32.5,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches
267,Christophe Hérelle,mq MTQ,DF,BB Bodrumspor,31,1992,15,9,782,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Armin Hodžić,ba BIH,MF,Hatayspor,24,2000,4,1,85,0.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Carlo Holse,dk DEN,MF,Samsunspor,25,1999,34,34,2859,31.8,7,2,9,7,0,1,7,0,0.22,0.06,0.28,0.22,0.28,Matches
270,Majid Hosseini,ir IRN,DF,Kayserispor,28,1996,14,9,812,9.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
271,Victor Hugo,br BRA,MF,Göztepe,20,2004,29,9,982,10.9,2,0,2,2,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
272,Anel Husic,ch SUI,DF,Gaziantep FK,23,2001,12,12,990,11.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Casper Højer Nielsen,dk DEN,DF,Rizespor,29,1994,27,23,2024,22.5,1,6,7,1,0,0,3,0,0.04,0.27,0.31,0.04,0.31,Matches
274,Melih Ibrahimoglu,tr TUR,MF,Konyaspor,24,2000,29,16,1551,17.2,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
275,Mauro Icardi,ar ARG,FW,Galatasaray,31,1993,7,7,523,5.8,4,1,5,3,1,1,0,0,0.69,0.17,0.86,0.52,0.69,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Hasan İlçin,,MF,Antalyaspor,15,2009,2,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Ahmed Ildiz,tr TUR,MF,Göztepe,27,1996,24,11,1062,11.8,3,1,4,2,1,1,2,0,0.25,0.08,0.34,0.17,0.25,Matches
278,Ciro Immobile,it ITA,FW,Beşiktaş,34,1990,30,26,2011,22.3,15,4,19,7,8,8,4,0,0.67,0.18,0.85,0.31,0.49,Matches
279,Yusuf İnci,,MF,Kasımpaşa,19,2005,4,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Burak Ingenç,tr TUR,DF,Antalyaspor,18,2006,4,2,203,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Tim Jabol-Folcarelli,fr FRA,MF,Trabzonspor,24,1999,7,4,350,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Ismail Jakobs,sn SEN,DF,Galatasaray,24,1999,17,14,1181,13.1,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches
283,Nicolas Janvier,fr FRA,MF,Alanyaspor,25,1998,34,22,2037,22.6,1,4,5,1,0,0,5,0,0.04,0.18,0.22,0.04,0.22,Matches
284,Julian Jeanvier,gn GUI,DF,Kayserispor,32,1992,15,11,946,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
285,Elias Jelert,dk DEN,"DF,MF",Galatasaray,21,2003,21,5,588,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Marko Jevtović,rs SRB,MF,Konyaspor,31,1993,32,28,2334,25.9,3,2,5,3,0,0,8,0,0.12,0.08,0.19,0.12,0.19,Matches
287,Juan,br BRA,MF,Alanyaspor,23,2001,5,0,87,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
288,Václav Jurečka,cz CZE,"MF,FW",Rizespor,30,1994,28,6,743,8.3,1,1,2,1,0,1,2,0,0.12,0.12,0.24,0.12,0.24,Matches
289,Melih Kabasakal,,"MF,DF",Eyüpspor,28,1996,31,31,2670,29.7,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches
290,Tugay Kaçar,tr TUR,DF,Eyüpspor,30,1994,3,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Ferdi Kadioglu,tr TUR,DF,Fenerbahçe,24,1999,2,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,İrfan Kahveci,tr TUR,MF,Fenerbahçe,29,1995,26,9,928,10.3,2,3,5,2,0,0,3,0,0.19,0.29,0.48,0.19,0.48,Matches
293,Tolga Kalender,,DF,Adana Demirspor,22,2001,25,23,2036,22.6,1,1,2,1,0,0,2,1,0.04,0.04,0.09,0.04,0.09,Matches
294,Ali Kalın,,FW,Gaziantep FK,16,2008,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Kubilay Kanatsızkuş,tr TUR,"FW,MF",Göztepe,27,1997,18,10,823,9.1,4,1,5,4,0,0,2,0,0.44,0.11,0.55,0.44,0.55,Matches
296,Burak Kapacak,tr TUR,DF,Fenerbahçe,24,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Emre Kaplan,tr TUR,DF,Başakşehir,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Aytaç Kara,tr TUR,MF,Kasımpaşa,31,1993,29,23,2069,23.0,6,1,7,5,1,1,6,0,0.26,0.04,0.30,0.22,0.26,Matches
299,Ercan Kara,at AUT,FW,Samsunspor,28,1996,8,0,118,1.3,0,1,1,0,0,0,1,0,0.00,0.76,0.76,0.00,0.76,Matches
300,Efecan Karaca,tr TUR,MF,Alanyaspor,34,1989,31,22,1806,20.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Yusuf Karademir,,MF,Alanyaspor,16,2008,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Yusuf Karagöz,,GK,Alanyaspor,24,1999,2,2,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
303,İlker Karakaş,tr TUR,FW,Gaziantep FK,25,1999,4,0,35,0.4,0,1,1,0,0,0,0,0,0.00,2.57,2.57,0.00,2.57,Matches
304,Vedat Karakuş,tr TUR,GK,Adana Demirspor,26,1998,16,14,1275,14.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Ayberk Karapo,tr TUR,DF,Rizespor,20,2004,7,0,67,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Kadir Karayigit,,DF,Adana Demirspor,18,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Erce Kardeşler,tr TUR,GK,Hatayspor,30,1994,19,19,1710,19.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
308,Ali Karimi,ir IRN,MF,Kayserispor,30,1994,29,20,1810,20.1,1,2,3,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,Matches
309,Salih Kavrazlı,tr TUR,"MF,FW",Adana Demirspor,22,2002,16,8,694,7.7,4,0,4,4,0,0,1,0,0.52,0.00,0.52,0.52,0.52,Matches
310,Mehmet Kaya,de GER,FW,Konyaspor,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Muhammed Kaya,tr TUR,MF,Sivasspor,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
312,Yalçın Kayan,tr TUR,MF,Göztepe,25,1999,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Yalçın Kayan,tr TUR,MF,Eyüpspor,25,1999,17,13,1136,12.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
