rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
380,Dries Mertens,be BEL,MF,Galatasaray,37,1987,20.8,5,43,22,51.2,2.06,1.06,0.09,0.18,,1,1,Matches
381,Edouard Michut,fr FRA,MF,Adana Demirspor,21,2003,1.9,0,2,1,50.0,1.08,0.54,0.00,0.00,,0,0,Matches
382,Fredrik Midtsjø,no NOR,MF,Eyüpspor,30,1993,8.5,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
383,Deni Milošević,ba BIH,"FW,MF",Antalyaspor,29,1995,0.9,0,1,0,0.0,1.13,0.00,0.00,,,0,0,Matches
384,Martin Minchev,bg BUL,MF,Rizespor,23,2001,1.7,0,3,0,0.0,1.74,0.00,0.00,,,0,0,Matches
385,Attila Mocsi,hu HUN,DF,Rizespor,24,2000,31.4,0,5,0,0.0,0.16,0.00,0.00,,,0,0,Matches
386,Milad Mohammadi,ir IRN,DF,Adana Demirspor,30,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
387,Musah Mohammed,gh GHA,MF,BB Bodrumspor,22,2002,21.6,0,32,7,21.9,1.48,0.32,0.00,0.00,,0,0,Matches
388,Emre Mor,tr TUR,MF,Eyüpspor,27,1997,11.5,1,18,5,27.8,1.56,0.43,0.06,0.20,,0,0,Matches
389,Álvaro Morata,es ESP,"MF,FW",Galatasaray,31,1992,7.3,6,21,11,52.4,2.88,1.51,0.19,0.36,,2,2,Matches
390,Marius Mouandilmadji,td CHA,FW,Samsunspor,27,1997,27.8,10,67,25,37.3,2.41,0.90,0.15,0.40,,0,0,Matches
391,Samuel Moutoussamy,cd COD,MF,Sivasspor,27,1996,26.9,0,23,7,30.4,0.85,0.26,0.00,0.00,,0,0,Matches
392,Ernest Muçi,al ALB,MF,Beşiktaş,23,2001,14.8,4,45,16,35.6,3.05,1.08,0.09,0.25,,0,0,Matches
393,Arbnor Muja,al ALB,MF,Samsunspor,25,1998,13.5,3,23,10,43.5,1.70,0.74,0.13,0.30,,0,0,Matches
394,Atakan Müjde,,DF,Kasımpaşa,21,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
395,Mert Müldür,tr TUR,DF,Fenerbahçe,25,1999,20.8,3,19,5,26.3,0.91,0.24,0.16,0.60,,0,0,Matches
396,Jackson Muleka,cd COD,"FW,MF",Beşiktaş,24,1999,0.1,0,1,0,0.0,7.50,0.00,0.00,,,0,0,Matches
397,Fernando Muslera,uy URU,GK,Galatasaray,38,1986,34.0,1,1,1,100.0,0.03,0.03,0.00,0.00,,1,1,Matches
398,Almoatasem Al Musrati,ly LBY,MF,Beşiktaş,28,1996,13.0,1,11,4,36.4,0.84,0.31,0.09,0.25,,0,0,Matches
399,Umut Nayir,tr TUR,FW,Konyaspor,31,1993,16.4,6,36,16,44.4,2.19,0.97,0.14,0.31,,1,2,Matches
400,Duckens Nazon,ht HAI,FW,Kayserispor,30,1994,21.7,8,56,24,42.9,2.58,1.10,0.14,0.33,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Alassane Ndao,sn SEN,"MF,DF",Konyaspor,27,1996,23.2,4,23,10,43.5,0.99,0.43,0.17,0.40,,0,0,Matches
402,Badou Ndiaye,sn SEN,MF,Gaziantep FK,33,1990,26.9,1,18,6,33.3,0.67,0.22,0.06,0.17,,0,0,Matches
403,Cher Ndour,it ITA,MF,Beşiktaş,20,2004,7.5,1,5,2,40.0,0.66,0.27,0.20,0.50,,0,0,Matches
404,Victor Nelsson,dk DEN,DF,Galatasaray,25,1998,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,,0,0,Matches
405,Lasse Nielsen,dk DEN,"MF,DF",Göztepe,36,1988,19.5,1,18,3,16.7,0.92,0.15,0.06,0.33,,0,0,Matches
406,Đorđe Nikolić,rs SRB,GK,Sivasspor,27,1997,10.5,0,0,0,,0.00,0.00,,,,0,0,Matches
407,Recep Niyaz,tr TUR,MF,Eyüpspor,28,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
408,Mootez Nourani,tn TUN,FW,Adana Demirspor,22,2002,0.7,0,1,0,0.0,1.36,0.00,0.00,,,0,0,Matches
409,Olivier Ntcham,cm CMR,MF,Samsunspor,28,1996,26.6,6,71,23,32.4,2.67,0.86,0.06,0.17,,2,5,Matches
410,Anthony Nwakaeme,ng NGA,MF,Trabzonspor,35,1989,14.9,1,29,5,17.2,1.95,0.34,0.03,0.20,,0,0,Matches
411,Gabriel Obekpa,ng NGA,MF,BB Bodrumspor,20,2004,1.0,0,3,1,33.3,3.00,1.00,0.00,0.00,,0,0,Matches
412,Prince Obeng Ampem,gh GHA,MF,Eyüpspor,26,1998,24.0,4,32,10,31.3,1.33,0.42,0.13,0.40,,0,0,Matches
413,Enes Öğrüce,,FW,BB Bodrumspor,17,2007,0.8,0,2,1,50.0,2.65,1.32,0.00,0.00,,0,0,Matches
414,David Okereke,ng NGA,"FW,MF",Gaziantep FK,26,1997,23.0,9,60,25,41.7,2.60,1.09,0.15,0.36,,0,0,Matches
415,Jonathan Okita,cd COD,"MF,FW",BB Bodrumspor,28,1995,11.2,0,23,8,34.8,2.06,0.72,0.00,0.00,,0,0,Matches
416,Jonathan Okoronkwo,ng NGA,FW,Hatayspor,20,2003,4.7,3,13,7,53.8,2.78,1.50,0.23,0.43,,0,1,Matches
417,Alaaddin Okumuş,,DF,Sivasspor,28,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
418,Ibrahim Olawoyin,ng NGA,MF,Rizespor,26,1997,30.1,6,45,12,26.7,1.50,0.40,0.13,0.50,,0,0,Matches
419,Kenneth Omeruo,ng NGA,DF,Kasımpaşa,30,1993,1.8,0,1,0,0.0,0.56,0.00,0.00,,,0,0,Matches
420,Abdülkadir Ömür,tr TUR,MF,Rizespor,25,1999,2.6,0,3,1,33.3,1.13,0.38,0.00,0.00,,0,0,Matches
421,Jean Onana,cm CMR,MF,Beşiktaş,24,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
422,Jayden Oosterwolde,nl NED,DF,Fenerbahçe,23,2001,7.8,0,2,2,100.0,0.26,0.26,0.00,0.00,,0,0,Matches
423,Christopher Operi,ci CIV,"DF,MF",Başakşehir,27,1997,10.1,1,9,4,44.4,0.89,0.39,0.11,0.25,,0,0,Matches
424,Jerome Opoku,gh GHA,DF,Başakşehir,25,1998,29.0,3,21,10,47.6,0.72,0.34,0.10,0.20,,1,3,Matches
425,Nicholas Opoku,gh GHA,DF,Kasımpaşa,26,1997,24.4,0,5,1,20.0,0.20,0.04,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Mislav Oršić,hr CRO,MF,Trabzonspor,31,1992,2.2,0,5,3,60.0,2.31,1.38,0.00,0.00,,0,0,Matches
427,Bright Osayi-Samuel,ng NGA,"DF,MF",Fenerbahçe,26,1997,15.2,0,9,3,33.3,0.59,0.20,0.00,0.00,,0,0,Matches
428,Victor Osimhen,ng NGA,FW,Galatasaray,25,1998,26.4,26,137,57,41.6,5.20,2.16,0.15,0.35,,6,6,Matches
429,Haqi Osman,gh GHA,FW,BB Bodrumspor,22,2002,1.0,0,1,0,0.0,0.96,0.00,0.00,,,0,0,Matches
430,Alex Oxlade-Chamberlain,eng ENG,MF,Beşiktaş,30,1993,11.0,1,12,3,25.0,1.09,0.27,0.08,0.33,,0,0,Matches
431,Berkay Özcan,tr TUR,MF,Başakşehir,26,1998,6.4,0,8,2,25.0,1.26,0.31,0.00,0.00,,0,0,Matches
432,Berkay Özcan,tr TUR,MF,Rizespor,26,1998,7.8,1,8,5,62.5,1.03,0.64,0.00,0.00,,1,1,Matches
433,Yasin Özcan,tr TUR,DF,Kasımpaşa,18,2006,30.9,1,15,6,40.0,0.49,0.19,0.07,0.17,,0,0,Matches
434,Ogün Özçiçek,,MF,Gaziantep FK,25,1999,12.2,0,14,3,21.4,1.15,0.25,0.00,0.00,,0,0,Matches
435,Arda Özçimen,tr TUR,GK,Göztepe,22,2002,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
436,Süleyman Özdamar,tr TUR,DF,BB Bodrumspor,31,1993,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
437,Berat Özdemir,tr TUR,MF,Başakşehir,26,1998,23.1,0,10,1,10.0,0.43,0.04,0.00,0.00,,0,0,Matches
438,Yusuf Özdemir,tr TUR,"MF,DF",Alanyaspor,23,2001,29.6,5,24,11,45.8,0.81,0.37,0.21,0.45,,0,0,Matches
439,Berke Özer,tr TUR,GK,Eyüpspor,24,2000,33.5,0,0,0,,0.00,0.00,,,,0,0,Matches
440,Kenan Özer,tr TUR,"FW,MF",BB Bodrumspor,36,1987,1.1,1,4,1,25.0,3.50,0.87,0.00,0.00,,1,1,Matches
441,Batuhan Özgan,,DF,Kayserispor,17,2007,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
442,Taha Özmert,,MF,Antalyaspor,18,2006,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
443,Bahadır Öztürk,tr TUR,DF,Antalyaspor,28,1995,7.2,0,3,0,0.0,0.41,0.00,0.00,,,0,0,Matches
444,Mithat Pala,tr TUR,"MF,DF",Rizespor,23,2000,20.2,0,19,2,10.5,0.94,0.10,0.00,0.00,,0,0,Matches
445,Murat Paluli,tr TUR,DF,Sivasspor,29,1994,30.4,1,11,4,36.4,0.36,0.13,0.09,0.25,,0,0,Matches
446,Giannis Papanikolaou,gr GRE,MF,Rizespor,25,1998,17.6,0,14,4,28.6,0.79,0.23,0.00,0.00,,0,0,Matches
447,Abdülkadir Parmak,tr TUR,MF,Hatayspor,29,1994,19.6,2,21,7,33.3,1.07,0.36,0.10,0.29,,0,0,Matches
448,Gabriel Paulista,br BRA,DF,Beşiktaş,33,1990,18.2,1,9,2,22.2,0.49,0.11,0.11,0.50,,0,0,Matches
449,Pedrinho,br BRA,MF,Konyaspor,27,1996,27.5,4,58,17,29.3,2.11,0.62,0.07,0.24,,0,0,Matches
450,Rui Pedro,pt POR,MF,Hatayspor,26,1998,13.2,1,17,5,29.4,1.29,0.38,0.06,0.20,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Halil Pehlivan,tr TUR,DF,Rizespor,30,1993,3.8,0,0,0,,0.00,0.00,,,,0,0,Matches
452,Dimitris Pelkas,gr GRE,MF,Başakşehir,30,1993,3.2,0,6,1,16.7,1.89,0.32,0.00,0.00,,0,0,Matches
453,Oleksandr Petrusenko,ua UKR,MF,Antalyaspor,26,1998,11.8,0,3,0,0.0,0.25,0.00,0.00,,,0,0,Matches
454,Krzysztof Piątek,pl POL,FW,Başakşehir,29,1995,29.0,21,105,53,50.5,3.62,1.83,0.15,0.30,,5,8,Matches
455,Kamil Piątkowski,pl POL,DF,Kasımpaşa,24,2000,12.2,0,1,0,0.0,0.08,0.00,0.00,,,0,0,Matches
456,Onurcan Piri,tr TUR,GK,Kayserispor,29,1994,11.0,0,0,0,,0.00,0.00,,,,0,0,Matches
457,Kenan Pirić,ba BIH,GK,Antalyaspor,30,1994,30.0,0,0,0,,0.00,0.00,,,,0,0,Matches
458,Achilleas Poungouras,gr GRE,"MF,DF",Sivasspor,28,1995,9.9,0,3,0,0.0,0.30,0.00,0.00,,,0,0,Matches
459,Louka Prip,dk DEN,MF,Konyaspor,27,1997,8.3,1,20,8,40.0,2.40,0.96,0.05,0.13,,0,0,Matches
460,Alex Pritchard,eng ENG,MF,Sivasspor,31,1993,11.8,0,9,3,33.3,0.76,0.25,0.00,0.00,,0,0,Matches
461,George Pușcaș,ro ROU,FW,BB Bodrumspor,28,1996,20.8,8,49,20,40.8,2.36,0.96,0.10,0.25,,3,3,Matches
462,Uroš Radaković,rs SRB,DF,Sivasspor,30,1994,27.2,4,19,8,42.1,0.70,0.29,0.21,0.50,,0,0,Matches
463,Erdal Rakip,mk MKD,MF,Antalyaspor,28,1996,21.3,1,16,4,25.0,0.75,0.19,0.06,0.25,,0,0,Matches
464,Milot Rashica,xk KVX,MF,Beşiktaş,28,1996,22.7,3,31,12,38.7,1.37,0.53,0.10,0.25,,0,0,Matches
465,Richard,br BRA,MF,Alanyaspor,30,1994,29.4,1,22,4,18.2,0.75,0.14,0.05,0.25,,0,0,Matches
466,Rigoberto Rivas,hn HON,"MF,DF",Hatayspor,26,1998,12.0,1,10,2,20.0,0.84,0.17,0.10,0.50,,0,0,Matches
467,Garry Rodrigues,cv CPV,"MF,FW",Sivasspor,33,1990,19.9,4,30,12,40.0,1.51,0.60,0.13,0.33,,0,0,Matches
468,Kévin Rodrigues,pt POR,"DF,MF",Kasımpaşa,30,1994,25.3,1,18,7,38.9,0.71,0.28,0.06,0.14,,0,0,Matches
469,José Rodríguez,es ESP,"MF,DF",Adana Demirspor,29,1994,1.6,0,0,0,,0.00,0.00,,,,0,0,Matches
470,Rômulo,br BRA,FW,Göztepe,22,2002,27.7,13,95,41,43.2,3.43,1.48,0.08,0.20,,5,6,Matches
471,Serdar Saatçı,tr TUR,DF,Trabzonspor,21,2003,6.4,0,3,1,33.3,0.47,0.16,0.00,0.00,,0,0,Matches
472,Enric Saborit,es ESP,DF,Gaziantep FK,32,1992,8.8,1,9,2,22.2,1.02,0.23,0.11,0.50,,0,0,Matches
473,Loret Sadiku,al ALB,MF,Kasımpaşa,33,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
474,Ramzi Safouri,il ISR,MF,Antalyaspor,28,1995,17.4,4,34,13,38.2,1.95,0.75,0.12,0.31,,0,1,Matches
475,Görkem Sağlam,de GER,MF,Hatayspor,26,1998,26.5,4,39,14,35.9,1.47,0.53,0.08,0.21,,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
476,Allan Saint-Maximin,fr FRA,MF,Fenerbahçe,27,1997,13.3,4,41,18,43.9,3.07,1.35,0.10,0.22,,0,0,Matches
477,Samuel Sáiz,es ESP,"MF,FW",Eyüpspor,33,1991,8.0,3,11,9,81.8,1.37,1.12,0.27,0.33,,0,0,Matches
478,Roland Sallai,hu HUN,"MF,DF",Galatasaray,27,1997,19.2,2,36,14,38.9,1.88,0.73,0.06,0.14,,0,0,Matches
479,Braian Samudio,py PAR,"FW,MF",Antalyaspor,28,1995,26.1,7,55,25,45.5,2.11,0.96,0.09,0.20,,2,2,Matches
480,Davinson Sánchez,co COL,DF,Galatasaray,28,1996,30.0,3,23,7,30.4,0.77,0.23,0.13,0.43,,0,0,Matches
481,Nazim Sangaré,tr TUR,"MF,DF",Göztepe,30,1994,8.5,0,7,0,0.0,0.82,0.00,0.00,,,0,0,Matches
482,Juan Santos,br BRA,FW,Göztepe,22,2002,18.3,7,42,13,31.0,2.29,0.71,0.17,0.54,,0,1,Matches
483,Gabriel Sara,br BRA,MF,Galatasaray,25,1999,26.1,2,55,13,23.6,2.10,0.50,0.04,0.15,,0,0,Matches
484,Veysel Sarı,tr TUR,DF,Antalyaspor,36,1988,31.6,1,18,4,22.2,0.57,0.13,0.06,0.25,,0,0,Matches
485,Yusuf Sari,tr TUR,"MF,FW",Başakşehir,25,1998,12.0,4,20,8,40.0,1.66,0.66,0.20,0.50,,0,0,Matches
486,Yusuf Sari,tr TUR,MF,Adana Demirspor,25,1998,10.4,0,30,14,46.7,2.89,1.35,0.00,0.00,,0,2,Matches
487,Talha Sarıarslan,tr TUR,FW,Kayserispor,20,2004,3.0,2,11,3,27.3,3.63,0.99,0.18,0.67,,0,0,Matches
488,Demir Sarıcalı,,GK,Hatayspor,19,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
489,Baran Sarka,,MF,Hatayspor,23,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
490,Ali Şaşal Vural,tr TUR,GK,Sivasspor,34,1990,25.5,0,0,0,,0.00,0.00,,,,0,0,Matches
491,Ľubomír Šatka,sk SVK,DF,Samsunspor,28,1995,30.5,0,9,3,33.3,0.30,0.10,0.00,0.00,,0,0,Matches
492,Stefan Savić,me MNE,DF,Trabzonspor,33,1991,9.3,0,3,0,0.0,0.32,0.00,0.00,,,0,0,Matches
493,Gökhan Sazdağı,tr TUR,DF,Kayserispor,29,1994,29.1,0,21,5,23.8,0.72,0.17,0.00,0.00,,0,0,Matches
494,Kingsley Schindler,gh GHA,MF,Samsunspor,31,1993,18.1,2,21,4,19.0,1.16,0.22,0.10,0.50,,0,0,Matches
495,Taulant Seferi,al ALB,"MF,FW",BB Bodrumspor,27,1996,21.9,3,47,15,31.9,2.14,0.68,0.06,0.20,,0,1,Matches
496,Mehmet Şeker,,MF,Sivasspor,18,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
497,Cenk Şen,tr TUR,DF,BB Bodrumspor,23,2000,28.0,1,4,1,25.0,0.14,0.04,0.25,1.00,,0,0,Matches
498,Muhammed Şengezer,tr TUR,GK,Başakşehir,27,1997,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
499,Cemalil Sertel,tr TUR,DF,Hatayspor,24,2000,26.5,2,15,5,33.3,0.57,0.19,0.13,0.40,,0,0,Matches
500,Yusuf Sertkaya,tr TUR,MF,BB Bodrumspor,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
501,Svit Sešlar,si SVN,MF,Eyüpspor,22,2002,0.2,0,2,0,0.0,8.18,0.00,0.00,,,0,0,Matches
502,Florent Shehu,ch SUI,FW,Adana Demirspor,22,2002,0.5,0,1,0,0.0,1.84,0.00,0.00,,,0,0,Matches
503,Jonjo Shelvey,eng ENG,MF,Eyüpspor,32,1992,2.3,0,1,0,0.0,0.44,0.00,0.00,,,0,0,Matches
504,Danylo Sikan,ua UKR,"MF,FW",Trabzonspor,23,2001,8.6,3,18,7,38.9,2.09,0.81,0.17,0.43,,0,0,Matches
505,Rafa Silva,pt POR,"MF,FW",Beşiktaş,31,1993,34.2,12,89,43,48.3,2.60,1.26,0.13,0.28,,0,0,Matches
506,Veljko Simić,rs SRB,"MF,FW",Sivasspor,29,1995,7.3,1,10,3,30.0,1.38,0.41,0.10,0.33,,0,0,Matches
507,Guilherme Sityá,pt POR,DF,Konyaspor,34,1990,33.3,0,10,3,30.0,0.30,0.09,0.00,0.00,,0,0,Matches
508,Milan Škriniar,sk SVK,DF,Fenerbahçe,29,1995,16.0,3,12,4,33.3,0.75,0.25,0.25,0.75,,0,0,Matches
509,Isaac Solet,cf CTA,MF,Göztepe,23,2001,8.3,2,12,5,41.7,1.44,0.60,0.17,0.40,,0,0,Matches
510,Noah Sonko Sundberg,gm GAM,DF,Sivasspor,28,1996,24.3,2,13,6,46.2,0.54,0.25,0.15,0.33,,0,0,Matches
511,Deian Sorescu,ro ROU,"MF,DF",Gaziantep FK,26,1997,30.6,5,67,24,35.8,2.19,0.78,0.06,0.17,,1,1,Matches
512,Ali Sowe,gm GAM,FW,Rizespor,30,1994,33.1,19,86,41,47.7,2.60,1.24,0.22,0.46,,0,1,Matches
513,Furkan Soyalp,tr TUR,MF,Gaziantep FK,29,1995,6.2,2,10,3,30.0,1.62,0.49,0.20,0.67,,0,0,Matches
514,Çağlar Söyüncü,tr TUR,DF,Fenerbahçe,28,1996,17.8,1,11,4,36.4,0.62,0.23,0.09,0.25,,0,0,Matches
515,Andraž Šporar,si SVN,FW,Alanyaspor,30,1994,7.7,3,16,9,56.3,2.08,1.17,0.13,0.22,,1,1,Matches
516,Taras Stepanenko,ua UKR,MF,Eyüpspor,34,1989,4.1,0,1,1,100.0,0.24,0.24,0.00,0.00,,0,0,Matches
517,Carlos Strandberg,se SWE,"FW,MF",Hatayspor,28,1996,14.2,4,29,12,41.4,2.04,0.85,0.10,0.25,,1,1,Matches
518,Sander van de Streek,nl NED,"MF,FW",Antalyaspor,31,1993,22.1,2,42,12,28.6,1.90,0.54,0.05,0.17,,0,0,Matches
519,Jonas Svensson,no NOR,DF,Beşiktaş,31,1993,30.2,0,6,2,33.3,0.20,0.07,0.00,0.00,,0,0,Matches
520,Sebastian Szymański,pl POL,MF,Fenerbahçe,25,1999,25.5,3,41,11,26.8,1.61,0.43,0.07,0.27,,0,0,Matches
521,Patryk Szysz,pl POL,FW,Başakşehir,26,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
522,Jakub Słowik,pl POL,GK,Konyaspor,32,1991,24.0,0,0,0,,0.00,0.00,,,,0,0,Matches
523,Dušan Tadić,rs SRB,MF,Fenerbahçe,35,1988,27.6,11,41,21,51.2,1.48,0.76,0.20,0.38,,3,3,Matches
524,Muhammet Taha Şahin,,DF,Rizespor,23,2000,33.2,0,17,8,47.1,0.51,0.24,0.00,0.00,,0,0,Matches
525,Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,23,2001,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
526,Flavien Tait,fr FRA,MF,Samsunspor,31,1993,3.7,1,6,3,50.0,1.64,0.82,0.17,0.33,,0,0,Matches
527,Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,24,1999,6.0,0,2,0,0.0,0.33,0.00,0.00,,,0,0,Matches
528,Talisca,br BRA,"FW,MF",Fenerbahçe,30,1994,11.4,9,65,30,46.2,5.72,2.64,0.08,0.17,,4,4,Matches
529,Haluk Tan,tr TUR,DF,Samsunspor,19,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
530,Ali Tarkan,,MF,Samsunspor,18,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
531,Çağan Taş,,MF,Gaziantep FK,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
532,Emre Taşdemir,tr TUR,"DF,MF",Gaziantep FK,28,1995,6.8,1,7,3,42.9,1.03,0.44,0.14,0.33,,0,0,Matches
533,Ilter Tashkin,az AZE,MF,Eyüpspor,30,1994,3.3,0,2,0,0.0,0.60,0.00,0.00,,,0,0,Matches
534,Ertuğrul Taşkıran,tr TUR,GK,Alanyaspor,34,1989,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
535,Selimcan Temel,,"MF,DF",Hatayspor,24,2000,2.3,0,1,0,0.0,0.43,0.00,0.00,,,0,0,Matches
536,Serkan Terzi,tr TUR,DF,Beşiktaş,20,2004,2.4,0,1,0,0.0,0.42,0.00,0.00,,,0,0,Matches
537,David Tijanić,si SVN,MF,Göztepe,27,1997,20.6,5,55,23,41.8,2.67,1.12,0.09,0.22,,0,0,Matches
538,Dorukhan Toköz,tr TUR,"DF,MF",Eyüpspor,28,1996,5.6,0,3,1,33.3,0.53,0.18,0.00,0.00,,0,0,Matches
539,Emir Topçu,tr TUR,DF,Beşiktaş,23,2000,20.2,1,8,3,37.5,0.40,0.15,0.13,0.33,,0,0,Matches
540,Berkay Topdemir,,FW,Antalyaspor,17,2007,0.4,0,1,0,0.0,2.50,0.00,0.00,,,0,0,Matches
541,Lucas Torreira,uy URU,MF,Galatasaray,28,1996,30.6,4,26,9,34.6,0.85,0.29,0.15,0.44,,0,0,Matches
542,Cenk Tosun,tr TUR,"FW,MF",Fenerbahçe,33,1991,1.6,1,6,3,50.0,3.78,1.89,0.17,0.33,,0,0,Matches
543,Andros Townsend,eng ENG,"MF,FW",Antalyaspor,33,1991,7.0,0,7,2,28.6,1.00,0.29,0.00,0.00,,0,0,Matches
544,Umut Toy,,DF,Alanyaspor,20,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
545,Trézéguet,eg EGY,MF,Trabzonspor,29,1994,1.0,0,4,1,25.0,4.00,1.00,0.00,0.00,,0,0,Matches
546,Ozan Tufan,tr TUR,MF,Trabzonspor,29,1995,18.9,4,29,16,55.2,1.53,0.85,0.14,0.25,,0,0,Matches
547,Muhammet Tunahan Taşçı,tr TUR,"MF,FW",Konyaspor,22,2002,5.9,1,11,2,18.2,1.85,0.34,0.09,0.50,,0,0,Matches
548,Gökdeniz Tunç,,DF,Adana Demirspor,17,2006,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
549,Bekír Turaç Böke,,"MF,FW",Sivasspor,25,1999,10.9,4,24,7,29.2,2.21,0.64,0.17,0.57,,0,0,Matches
550,Aziz Turgʻunboyev,uz UZB,"MF,DF",Sivasspor,29,1994,13.4,0,12,2,16.7,0.90,0.15,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
551,Hüseyin Türkmen,tr TUR,DF,Trabzonspor,26,1998,3.4,0,2,0,0.0,0.58,0.00,0.00,,,0,0,Matches
552,Deniz Turuc,tr TUR,"MF,FW",Başakşehir,31,1993,25.0,5,42,15,35.7,1.68,0.60,0.12,0.33,,0,0,Matches
553,Salih Uçan,tr TUR,MF,Beşiktaş,30,1994,5.5,0,10,3,30.0,1.83,0.55,0.00,0.00,,0,0,Matches
554,Hwang Ui-jo,kr KOR,"FW,MF",Alanyaspor,31,1992,16.3,7,44,13,29.5,2.70,0.80,0.16,0.54,,0,0,Matches
555,Oğulcan Ülgün,tr TUR,"MF,DF",Konyaspor,26,1998,17.3,2,14,6,42.9,0.81,0.35,0.14,0.33,,0,0,Matches
556,Cengiz Ünder,tr TUR,"FW,MF",Fenerbahçe,27,1997,0.4,0,2,0,0.0,5.45,0.00,0.00,,,0,0,Matches
557,Arda Ünyay,tr TUR,DF,Galatasaray,17,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
558,Abdurrahman Üresin,,MF,Konyaspor,20,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
559,Arda Usluoğlu,tr TUR,FW,Alanyaspor,17,2006,1.1,1,7,2,28.6,6.12,1.75,0.14,0.50,,0,0,Matches
560,Necip Uysal,tr TUR,"DF,MF",Beşiktaş,33,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
561,Anthony Uzodimma,ng NGA,DF,Kayserispor,25,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
562,Emre Uzun,tr TUR,MF,Antalyaspor,19,2005,0.9,0,1,1,100.0,1.06,1.06,0.00,0.00,,0,0,Matches
563,Emrecan Uzunhan,,DF,Antalyaspor,23,2001,3.1,0,1,0,0.0,0.33,0.00,0.00,,,0,0,Matches
564,Dal Varesanovic,ba BIH,MF,Rizespor,23,2001,22.3,3,56,22,39.3,2.51,0.99,0.05,0.14,,0,0,Matches
565,Rúben Vezo,pt POR,DF,Eyüpspor,30,1994,18.9,0,6,0,0.0,0.32,0.00,0.00,,,0,0,Matches
566,Bruno Viana,br BRA,DF,Gaziantep FK,29,1995,26.2,0,6,1,16.7,0.23,0.04,0.00,0.00,,0,0,Matches
567,Tonny Vilhena,nl NED,MF,Alanyaspor,29,1995,10.5,2,13,6,46.2,1.24,0.57,0.15,0.33,,0,0,Matches
568,Edin Višća,ba BIH,MF,Trabzonspor,34,1990,23.8,4,62,12,19.4,2.61,0.50,0.06,0.33,,0,0,Matches
