rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
20,Joseph Amoah,gh GHA,MF,Vitória,25,1994,1.8,76,2,8,50,19,4,76,5,3,60.0,2,40.0,57,263,153,4,3,3,3,1,44,3,Matches
21,Artur Jorge Marques Amorim,pt POR,DF,Vitória Setúbal,24,1994,28.6,1548,245,1032,489,33,19,1548,4,3,75.0,1,25.0,708,3762,2178,9,7,0,7,1,923,3,Matches
22,Anderson,br BRA,FW,Famalicão,21,1997,9.0,250,8,27,98,135,49,250,24,14,58.3,10,41.7,157,1393,611,25,23,11,45,14,165,52,Matches
23,Anderson,br BRA,FW,Portimonense,21,1998,2.1,96,1,11,29,56,5,96,14,12,85.7,2,14.3,66,546,270,8,7,2,13,6,78,24,Matches
24,André André,pt POR,MF,Vitória,29,1989,13.5,628,10,71,380,185,40,625,18,12,66.7,6,33.3,412,2210,1165,32,10,7,20,14,458,45,Matches
25,Mirko Antonucci,it ITA,"MF,FW",Vitória Setúbal,20,1999,2.0,46,2,14,21,12,4,46,4,3,75.0,1,25.0,36,242,105,4,1,0,4,5,34,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Koki Anzai,jp JPN,"DF,MF",Portimonense,24,1995,20.4,1120,46,270,534,322,28,1120,25,11,44.0,14,56.0,474,2381,947,25,21,5,21,16,606,118,Matches
27,Bilel Aouacheria,fr FRA,"MF,FW",Moreirense,25,1994,20.8,759,8,93,266,423,35,759,54,30,55.6,24,44.4,540,3703,1938,82,39,16,61,42,527,157,Matches
28,Jaílson Araújo,br BRA,DF,Aves,28,1991,12.4,640,29,205,288,160,2,640,16,12,75.0,4,25.0,243,1624,755,19,17,2,16,6,249,23,Matches
29,Telmo Arcanjo,cv CPV,"FW,MF",Tondela,18,2001,0.7,39,1,9,26,5,0,39,2,1,50.0,1,50.0,19,71,34,0,0,0,0,1,22,2,Matches
30,Gustavo Assuncao,pt POR,MF,Famalicão,19,2000,27.0,1459,65,378,990,105,6,1459,30,21,70.0,9,30.0,761,3555,1506,20,16,1,18,14,962,26,Matches
31,Filipe Augusto,br BRA,MF,Rio Ave,25,1993,27.1,2347,50,610,1548,222,14,2341,53,40,75.5,13,24.5,1333,6201,2675,30,16,2,29,32,1631,11,Matches
32,João Aurélio,pt POR,DF,Moreirense,30,1988,27.0,1666,103,540,738,408,14,1666,29,19,65.5,10,34.5,790,3990,2466,70,45,5,20,23,734,96,Matches
33,Marco Baixinho,pt POR,DF,Paços de Ferreira,30,1989,21.7,1129,133,670,437,26,13,1127,1,1,100.0,0,0.0,626,3069,1844,8,7,1,6,2,684,3,Matches
34,Hélder Baldé,pt POR,DF,Aves,20,1998,1.0,44,6,33,11,0,0,44,0,0,,0,,19,92,57,0,0,0,1,0,25,0,Matches
35,Romário Baldé,gw GNB,"FW,MF",Gil Vicente FC,22,1996,2.5,97,2,16,50,36,2,97,15,11,73.3,4,26.7,70,533,208,6,4,1,11,8,73,16,Matches
36,Franck-Yves Bambock,fr FRA,MF,Marítimo,24,1995,19.9,994,45,252,677,72,6,994,20,14,70.0,6,30.0,503,2291,952,11,7,1,24,9,626,7,Matches
37,Zidane Banjaqui,gw GNB,"MF,FW",Aves,20,1998,15.4,559,14,98,275,202,22,559,34,25,73.5,9,26.5,309,1952,915,26,20,8,36,33,336,44,Matches
38,Yves Baraye,sn SEN,"FW,MF",Gil Vicente FC,27,1992,16.3,578,14,83,274,232,44,578,43,19,44.2,24,55.8,360,2192,891,31,21,17,54,33,392,91,Matches
39,Romário Baró,pt POR,MF,Porto,19,2000,4.2,221,4,25,132,66,8,221,11,2,18.2,9,81.8,140,878,345,8,11,1,12,8,157,13,Matches
40,Leandro Barrera,ar ARG,"MF,FW",Marítimo,28,1991,1.0,43,0,9,23,12,1,43,2,1,50.0,1,50.0,32,223,113,4,0,0,0,1,29,8,Matches
41,Rodrigo Battaglia,ar ARG,MF,Sporting CP,28,1991,9.4,678,15,120,465,100,8,678,10,7,70.0,3,30.0,444,2222,1108,17,17,0,12,5,521,8,Matches
42,Bebeto,br BRA,DF,Marítimo,29,1990,13.5,932,48,342,378,225,8,932,13,10,76.9,3,23.1,402,2063,1140,28,23,3,15,8,467,73,Matches
43,Simão Bertelli,br BRA,GK,Paços de Ferreira,26,1993,2.0,73,55,71,2,0,0,73,0,0,,0,,46,249,182,0,0,0,0,0,27,0,Matches
44,Éber Bessa,br BRA,"MF,FW",Vitória Setúbal,27,1992,25.1,1112,16,193,565,381,32,1112,68,43,63.2,25,36.8,620,3140,1387,37,39,7,71,71,678,86,Matches
45,Beto,gw GNB,"FW,MF",Portimonense,21,1998,1.9,56,2,4,18,35,8,56,5,1,20.0,4,80.0,27,151,42,1,1,2,11,4,37,13,Matches
46,Quentin Beunardeau,fr FRA,GK,Aves,25,1994,21.0,612,525,609,1,2,0,612,0,0,,0,,185,1436,1099,0,1,1,1,0,82,0,Matches
47,Aylton Boa Morte,pt POR,"FW,MF",Portimonense,25,1993,27.7,895,16,140,344,432,73,895,77,38,49.4,39,50.6,592,3957,1770,64,44,20,77,72,614,217,Matches
48,Kelvin Boateng,gh GHA,FW,Aves,19,2000,0.2,5,0,0,3,2,1,5,0,0,,0,,3,15,10,1,0,0,1,0,4,0,Matches
49,Yannick Bolasie,cd COD,"FW,MF",Sporting CP,30,1989,12.1,382,9,41,141,206,41,382,32,16,50.0,16,50.0,219,1412,721,28,23,6,37,20,294,81,Matches
50,Léo Bonatini,br BRA,"FW,MF",Vitória,25,1994,10.9,336,7,28,140,169,51,336,10,7,70.0,3,30.0,181,855,272,13,4,4,20,17,239,58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Valeriy Bondarenko,ua UKR,DF,Vitória,25,1994,7.7,434,49,245,180,10,6,434,1,1,100.0,0,0.0,253,1258,697,0,0,0,4,3,278,1,Matches
52,Toni Borevkovic,hr CRO,DF,Rio Ave,22,1997,31.0,2007,188,1087,896,31,9,2007,8,6,75.0,2,25.0,1174,5611,3181,19,6,0,5,3,1446,3,Matches
53,Pedro Borges,br BRA,MF,Tondela,22,1997,2.0,114,4,25,76,13,1,114,2,0,0.0,2,100.0,60,270,68,2,1,0,3,1,73,1,Matches
54,Cristian Borja,co COL,DF,Sporting CP,26,1993,14.8,952,36,348,451,165,3,952,15,11,73.3,4,26.7,555,2819,1456,30,14,2,16,7,627,54,Matches
55,Chahreddine Boukholda,dz ALG,MF,B-SAD,23,1996,0.7,70,0,9,37,24,0,70,1,1,100.0,0,0.0,38,107,62,2,1,0,2,5,40,0,Matches
56,Rafael Bracalli,br BRA,GK,Boavista,38,1981,13.0,419,350,417,2,0,0,419,0,0,,0,,157,1024,856,0,0,0,0,0,108,0,Matches
57,Bruninho,br BRA,"DF,MF",Aves,25,1993,1.2,75,4,15,41,21,1,75,1,1,100.0,0,0.0,28,181,82,3,2,0,3,0,38,2,Matches
58,Charles-Andréas Brym,ca CAN,MF,B-SAD,20,1998,0.1,9,0,1,3,6,0,9,3,1,33.3,2,66.7,5,57,44,1,1,0,2,0,4,2,Matches
59,Jonathan Buatu Mananga,ao ANG,DF,Aves,25,1993,12.0,545,93,347,185,14,10,545,2,2,100.0,0,0.0,250,1109,592,3,1,0,6,2,259,0,Matches
60,Alberto Bueno,es ESP,"MF,FW",Boavista,31,1988,13.4,688,7,88,391,220,25,686,27,13,48.1,14,51.9,387,1892,807,20,12,3,27,17,461,61,Matches
61,Jovane Cabral,cv CPV,"FW,MF",Sporting CP,21,1998,11.6,540,6,53,222,276,64,538,58,36,62.1,22,37.9,342,2347,1042,41,23,19,37,32,399,97,Matches
62,Caju,br BRA,DF,Braga,24,1995,1.0,58,4,13,38,8,0,58,1,0,0.0,1,100.0,19,90,33,1,1,0,1,0,30,3,Matches
63,Diogo Calila,mz MOZ,"DF,MF",B-SAD,20,1998,7.8,428,16,120,194,121,5,428,12,8,66.7,4,33.3,235,1306,643,16,13,3,14,11,243,46,Matches
64,Rafael Camacho,pt POR,"FW,MF",Sporting CP,19,2000,9.6,422,7,74,186,167,23,422,25,18,72.0,7,28.0,265,1944,974,37,18,11,16,18,300,68,Matches
65,Ibrahima Camará,gn GUI,MF,Moreirense,20,1999,2.3,97,4,29,52,17,1,97,4,4,100.0,0,0.0,45,294,121,3,2,0,3,1,54,5,Matches
66,Fali Candé,gw GNB,DF,Portimonense,21,1998,6.9,392,25,127,201,75,2,392,8,7,87.5,1,12.5,184,1015,470,9,13,1,11,4,198,21,Matches
67,Mamadu Candé,gw GNB,DF,Santa Clara,28,1990,14.9,835,46,289,353,200,6,835,16,9,56.3,7,43.8,376,2042,942,21,24,1,16,9,410,45,Matches
68,Fábio Cardoso,pt POR,DF,Santa Clara,25,1994,29.9,1507,204,957,456,98,78,1507,0,0,,0,,651,3255,1623,9,1,0,10,2,913,6,Matches
69,Carlinhos,br BRA,MF,Vitória Setúbal,25,1994,27.0,1350,13,229,839,309,19,1350,75,45,60.0,30,40.0,816,5372,2468,48,45,5,48,38,926,56,Matches
70,Carlos,br BRA,"FW,MF",Santa Clara,23,1995,27.2,968,45,214,369,400,92,967,72,36,50.0,35,48.6,461,2711,1116,33,36,16,78,33,585,178,Matches
71,Luíz Carlos,br BRA,MF,Paços de Ferreira,34,1985,23.2,1123,25,227,740,177,7,1123,17,8,47.1,9,52.9,612,3245,1435,27,19,0,31,18,695,33,Matches
72,João Carlos Teixeira,pt POR,MF,Vitória,26,1993,14.7,636,8,59,271,321,62,636,33,20,60.6,13,39.4,426,2165,820,36,21,17,38,31,465,108,Matches
73,David Carmo,ao ANG,DF,Braga,20,1999,16.4,1253,109,573,660,24,11,1253,4,4,100.0,0,0.0,768,3514,2000,12,2,0,5,0,913,4,Matches
74,Carraça,pt POR,"DF,MF",Boavista,26,1993,28.6,1616,77,475,681,470,19,1615,37,15,40.5,22,59.5,665,3433,1572,43,33,2,28,29,749,94,Matches
75,Anderson Carvalho,br BRA,MF,Santa Clara,29,1990,13.0,611,20,175,389,53,6,611,8,5,62.5,3,37.5,225,1020,406,3,4,0,18,5,274,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Eduardo Carvalho,pt POR,GK,Braga,36,1982,4.0,127,107,127,0,0,0,127,0,0,,0,,68,381,277,0,0,0,0,0,52,0,Matches
77,Vitor Carvalho,br BRA,"MF,FW",Gil Vicente FC,22,1997,2.5,145,1,24,85,38,5,145,4,0,0.0,4,100.0,71,292,93,2,5,0,7,1,101,9,Matches
78,Cassiano,br BRA,"FW,MF",Boavista,30,1989,14.4,395,13,42,192,167,44,395,12,4,33.3,8,66.7,192,1016,429,16,12,3,36,11,270,57,Matches
79,Mateo Cassierra,co COL,FW,B-SAD,22,1997,19.9,671,24,46,304,328,75,671,41,24,58.5,17,41.5,436,2607,886,36,29,10,43,31,499,108,Matches
80,Adriano Castanheira,pt POR,"FW,MF",Paços de Ferreira,26,1993,11.3,428,4,56,187,193,25,427,27,15,55.6,12,44.4,250,1558,693,25,12,9,27,8,271,63,Matches
81,Iury de Castilho,br BRA,"FW,MF",Portimonense,23,1995,5.3,122,1,11,48,63,15,122,3,2,66.7,1,33.3,81,532,161,6,8,2,13,8,98,25,Matches
82,Román Castillo,hn HON,FW,Tondela,27,1991,0.1,5,0,0,1,4,1,5,0,0,,0,,5,11,5,0,0,0,2,0,6,2,Matches
83,Tiago Castro,pt POR,MF,Vitória Setúbal,23,1996,0.8,37,0,8,23,8,0,37,0,0,,0,,16,104,34,1,0,0,0,0,21,0,Matches
84,Tomás Castro,pt POR,MF,B-SAD,20,1999,0.7,19,1,3,12,4,1,19,0,0,,0,,10,117,41,1,1,0,1,1,13,2,Matches
85,Álex Centelles,es ESP,DF,Famalicão,21,1997,19.3,1265,62,463,571,242,13,1265,21,10,47.6,11,52.4,567,2989,1691,40,31,6,21,13,690,76,Matches
86,Franco Cervi,ar ARG,"MF,FW",Benfica,25,1994,17.8,947,12,151,392,412,55,947,36,13,36.1,23,63.9,526,2988,1242,45,39,9,30,20,588,150,Matches
87,César,br BRA,DF,Santa Clara,26,1992,11.3,724,81,360,337,36,8,724,5,5,100.0,0,0.0,330,1958,1155,7,6,0,4,3,409,7,Matches
88,Yago César,br BRA,"FW,MF",Paços de Ferreira,22,1997,1.1,43,0,2,17,24,1,43,3,1,33.3,2,66.7,30,198,95,3,1,0,5,2,32,11,Matches
89,José Cevallos Enríquez,ec ECU,MF,Portimonense,24,1995,3.1,111,4,18,60,34,5,111,0,0,,0,,58,215,83,3,2,0,7,1,75,13,Matches
90,Leonardo Chão,pt POR,MF,Vitória Setúbal,19,1999,0.1,4,0,0,4,0,0,4,1,0,0.0,1,100.0,3,57,53,2,0,0,0,0,3,0,Matches
91,Charles,br BRA,GK,Marítimo,25,1994,9.0,304,260,304,0,0,0,304,0,0,,0,,132,683,521,0,2,2,1,0,88,0,Matches
92,Fábio China,pt POR,"DF,MF",Marítimo,27,1992,13.8,775,42,285,345,158,11,775,23,10,43.5,13,56.5,344,2260,1005,26,24,4,19,12,360,52,Matches
93,Chiquinho,pt POR,"FW,MF",Benfica,24,1995,16.8,774,7,79,376,331,65,774,31,17,54.8,14,45.2,484,2691,1445,46,35,10,35,14,584,143,Matches
94,Ibrahim Cissé,ci CIV,DF,Famalicão,20,1999,1.0,74,14,53,21,0,0,74,0,0,,0,,50,191,159,0,0,0,0,0,53,0,Matches
95,Jhon Cley,br BRA,"FW,MF",Marítimo,25,1994,4.6,155,3,14,69,75,13,155,8,6,75.0,2,25.0,88,535,186,7,6,1,6,7,104,18,Matches
96,Sebastián Coates,uy URU,DF,Sporting CP,28,1990,28.5,1869,165,948,861,70,40,1869,16,13,81.3,3,18.8,1003,4434,2469,19,10,2,11,7,1272,7,Matches
97,Nuno Miguel Prata Coelho,pt POR,DF,B-SAD,31,1987,30.7,1802,227,1031,741,33,17,1801,0,0,,0,,974,4675,2939,15,2,0,1,3,1157,1,Matches
98,Racine Coly,sn SEN,DF,Famalicão,23,1995,9.3,636,29,186,337,121,3,636,12,6,50.0,6,50.0,287,1696,912,26,16,1,14,5,337,34,Matches
99,Abdu Conté,pt POR,DF,Moreirense,21,1998,21.9,1171,52,385,579,220,8,1171,23,16,69.6,7,30.4,640,2610,1466,38,17,7,12,9,618,59,Matches
100,Leo Cordeiro,br BRA,MF,Gil Vicente FC,23,1995,0.2,24,2,4,17,3,0,24,0,0,,0,,13,86,56,2,0,0,0,2,14,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Jesús Corona,mx MEX,"DF,MF",Porto,26,1993,30.6,1947,34,263,908,799,102,1947,136,70,51.5,66,48.5,1103,6713,3106,106,84,33,67,50,1321,313,Matches
102,Jorge Correa,ar ARG,"MF,FW",Marítimo,26,1993,17.9,854,7,113,462,297,21,854,56,32,57.1,24,42.9,511,3802,1758,59,43,5,64,33,593,100,Matches
103,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,24,1995,6.8,367,13,94,210,66,5,367,4,1,25.0,3,75.0,177,841,369,4,2,0,12,3,230,5,Matches
104,Thierry Correia,pt POR,DF,Sporting CP,20,1999,4.0,227,5,68,123,38,3,227,2,0,0.0,2,100.0,101,550,263,7,2,2,5,1,116,8,Matches
105,Bruno Xavier Almeida Costa,pt POR,MF,Porto,22,1997,2.0,151,1,12,96,44,1,151,5,3,60.0,2,40.0,84,398,201,2,3,1,2,2,110,6,Matches
106,Bruno Xavier Almeida Costa,pt POR,MF,Portimonense,22,1997,9.0,638,5,79,418,146,9,638,16,13,81.3,3,18.8,355,1847,934,20,14,2,14,16,446,36,Matches
107,Diogo Costa,pt POR,GK,Porto,19,1999,2.8,115,103,115,0,0,0,115,0,0,,0,,67,285,126,0,0,0,0,0,68,0,Matches
108,Edgar Costa,pt POR,"MF,FW",Marítimo,32,1987,18.1,851,19,127,464,271,14,851,16,13,81.3,3,18.8,442,2102,761,17,18,0,30,19,507,48,Matches
109,Mateus Galiano da Costa,ao ANG,"MF,FW",Boavista,35,1984,12.4,440,10,72,189,192,18,440,49,27,55.1,22,44.9,305,2047,931,33,27,5,38,29,309,70,Matches
110,Murilo Costa,br BRA,"MF,FW",Braga,24,1994,4.2,229,3,43,107,80,8,229,11,5,45.5,6,54.5,131,884,373,12,7,3,13,10,147,35,Matches
111,Rafael Costa,br BRA,MF,Boavista,28,1991,15.4,747,34,172,432,150,11,746,8,6,75.0,2,25.0,336,1522,580,6,14,0,20,7,431,23,Matches
112,Ricardo Costa,pt POR,DF,Boavista,38,1981,29.2,1134,200,705,401,35,23,1134,3,1,33.3,2,66.7,421,1759,752,1,2,0,9,1,554,2,Matches
113,Samu Costa,pt POR,MF,Braga,18,2000,0.5,18,1,5,12,1,0,18,0,0,,0,,10,46,11,0,1,1,0,0,8,1,Matches
114,Costinha,pt POR,"MF,FW",Santa Clara,26,1992,12.6,430,9,80,222,132,12,430,20,14,70.0,6,30.0,179,782,309,6,4,1,18,18,208,24,Matches
115,Crysan,br BRA,FW,Santa Clara,23,1996,3.4,176,12,19,88,73,16,175,20,12,60.0,8,40.0,107,547,219,5,6,1,16,12,121,27,Matches
116,Lucas Cunha,br BRA,DF,Braga,22,1997,2.0,113,6,54,59,0,0,113,0,0,,0,,47,206,113,0,0,0,1,0,79,0,Matches
117,Anthony D'Alberto,be BEL,DF,Moreirense,24,1994,11.0,647,50,258,303,92,3,647,12,8,66.7,4,33.3,335,1404,673,12,12,1,12,7,327,26,Matches
118,Renat Dadaşov,az AZE,FW,Paços de Ferreira,20,1999,3.2,96,4,16,40,42,11,96,6,1,16.7,5,83.3,55,316,113,5,3,2,13,7,73,12,Matches
119,Fernando David Cardozo,py PAR,"MF,FW",Boavista,18,2001,4.5,196,5,29,94,75,11,196,12,7,58.3,5,41.7,116,729,337,16,9,0,16,13,143,31,Matches
120,Rafael Defendi,br BRA,GK,Famalicão,35,1983,17.0,771,587,769,1,1,0,771,0,0,,0,,419,2241,1495,0,0,0,2,0,364,1,Matches
121,Ruben Del Campo,ch SUI,FW,Famalicão,19,2000,0.6,8,0,1,5,2,2,8,0,0,,0,,4,9,1,0,0,0,0,0,6,1,Matches
122,Pedro Delgado,pt POR,"MF,FW",Aves,22,1997,1.1,61,2,9,25,28,4,61,2,1,50.0,1,50.0,29,173,55,1,1,0,3,4,34,7,Matches
123,Dener,br BRA,"MF,FW",Portimonense,27,1992,20.7,1148,32,177,689,295,48,1148,25,11,44.0,14,56.0,539,2429,1025,18,16,3,39,25,747,82,Matches
124,Denílson,br BRA,FW,Tondela,24,1995,9.9,314,11,33,171,114,26,312,23,6,26.1,17,73.9,194,1112,481,14,6,2,31,19,238,47,Matches
125,Denílson,br BRA,FW,Paços de Ferreira,24,1995,7.5,226,6,14,101,114,21,226,18,11,61.1,7,38.9,149,870,325,13,13,5,17,18,189,53,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Denis,br BRA,GK,Gil Vicente FC,32,1987,34.0,1354,982,1348,6,0,0,1354,3,3,100.0,0,0.0,652,3648,2419,0,1,0,2,0,587,0,Matches
127,Abdoulay Diaby,ml MLI,FW,Sporting CP,28,1991,0.9,37,0,10,15,12,1,37,1,1,100.0,0,0.0,26,134,90,3,2,0,2,4,30,5,Matches
128,Lamine Diaby,fr FRA,MF,Paços de Ferreira,22,1996,19.5,997,71,281,623,111,28,997,36,28,77.8,8,22.2,495,2731,1094,17,18,3,31,21,501,10,Matches
129,Oumar Diakhite,sn SEN,DF,Aves,25,1993,15.5,692,111,451,229,20,16,692,5,1,20.0,4,80.0,336,1791,958,6,1,2,14,0,341,1,Matches
130,Abdoulaye Diallo,sn SEN,"MF,FW",Aves,23,1996,0.6,16,0,1,6,9,4,16,4,3,75.0,1,25.0,17,88,31,2,2,0,3,3,19,3,Matches
131,Bernardo Dias,pt POR,MF,B-SAD,22,1997,3.0,129,0,18,72,40,3,129,5,5,100.0,0,0.0,80,558,252,8,5,1,6,5,91,18,Matches
132,Rúben Dias,pt POR,DF,Benfica,22,1997,33.0,2477,173,1025,1366,100,36,2477,9,5,55.6,4,44.4,1634,8459,5417,52,21,1,9,2,1793,23,Matches
133,Luis Díaz,co COL,"MF,FW",Porto,22,1997,19.7,921,8,95,404,449,77,921,72,45,62.5,27,37.5,638,4374,1905,66,46,27,52,38,702,192,Matches
134,Dieguinho,br BRA,"MF,FW",B-SAD,27,1992,1.6,77,0,5,46,29,3,77,1,1,100.0,0,0.0,55,342,156,7,7,2,7,7,58,10,Matches
135,Matchoi Djaló,pt POR,"FW,MF",Paços de Ferreira,16,2003,1.0,34,2,3,22,10,3,34,1,1,100.0,0,0.0,26,145,78,1,1,0,0,0,24,6,Matches
136,Bas Dost,nl NED,FW,Sporting CP,30,1989,0.2,3,0,0,1,2,0,3,0,0,,0,,1,3,0,0,0,0,0,0,2,1,Matches
137,Douglas,br BRA,GK,Vitória,36,1983,29.0,981,752,979,2,0,0,981,1,0,0.0,1,100.0,555,3493,2282,0,0,0,0,0,448,0,Matches
138,Idrissa Doumbia,ci CIV,MF,Sporting CP,21,1998,17.2,1024,26,220,700,112,7,1024,24,17,70.8,7,29.2,590,2705,1039,8,12,3,27,19,752,17,Matches
139,Bruno Duarte,br BRA,FW,Vitória,23,1996,17.6,426,14,22,169,239,81,426,20,13,65.0,7,35.0,233,1258,436,20,18,9,34,27,294,91,Matches
140,Gustavo Dulanto,pe PER,DF,Boavista,23,1995,8.3,353,45,226,116,12,6,353,2,0,0.0,2,100.0,130,495,272,0,0,0,0,0,136,0,Matches
141,Adam Dźwigała,pl POL,DF,Aves,23,1995,14.6,651,96,386,259,12,5,651,2,2,100.0,0,0.0,217,1222,736,2,2,0,3,0,291,1,Matches
142,Wilson Eduardo,ao ANG,"FW,MF",Braga,29,1990,7.9,372,1,31,148,196,38,372,15,9,60.0,6,40.0,218,1252,475,13,9,3,16,10,256,80,Matches
143,Marcus Edwards,eng ENG,"FW,MF",Vitória,20,1998,23.5,971,2,61,291,647,109,971,151,89,58.9,62,41.1,710,5590,2492,91,67,47,59,43,711,226,Matches
144,Jefferson Encada,gw GNB,MF,Vitória,21,1998,0.3,17,0,0,5,12,5,17,3,2,66.7,1,33.3,11,103,55,4,0,2,3,0,13,4,Matches
145,Erick,br BRA,"FW,MF",Gil Vicente FC,21,1997,3.7,173,4,29,79,67,1,173,8,7,87.5,1,12.5,111,602,309,8,7,1,10,10,112,17,Matches
146,Erivaldo,pt POR,"MF,FW",Marítimo,25,1994,4.6,121,1,22,53,49,9,121,9,3,33.3,6,66.7,75,522,269,10,5,5,10,8,77,20,Matches
147,Ricardo Esgaio,pt POR,"DF,MF",Braga,26,1993,28.1,2047,63,488,968,605,34,2047,15,8,53.3,7,46.7,1025,4888,2387,62,40,4,24,16,1164,233,Matches
