rk,player,nation,pos,squad,age,born,mp,starts,min,90s,ga,ga90,sota,saves,save,w,d,l,cs,cs_perf,pkatt,pka,pksv,pkm,save_penalt,matches
27,Mateus Pasinato,br BRA,GK,Moreirense,27,1992,33,33,2970,33.0,43,1.30,150,108,77.3,10,12,11,8,24.2,14,9,1,4,10.0,Matches
28,Zé Pedro,pt POR,GK,Paços de Ferreira,17,2002,1,0,1,0.0,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,Matches
29,Marco André Rocha Pereira,pt POR,GK,Santa Clara,32,1987,31,31,2790,31.0,37,1.19,123,85,73.2,10,8,13,9,29.0,7,4,2,1,33.3,Matches
30,Cláudio Ramos,pt POR,GK,Tondela,27,1991,29,29,2610,29.0,36,1.24,124,89,72.6,7,9,13,9,31.0,2,2,0,0,0.0,Matches
31,Milton Raphael,br BRA,GK,Vitória Setúbal,28,1991,1,1,90,1.0,3,3.00,5,3,60.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches
32,Renan Ribeiro,br BRA,GK,Sporting CP,29,1990,11,11,990,11.0,12,1.09,41,30,80.5,6,2,3,2,18.2,4,4,0,0,0.0,Matches
33,Ricardo Ribeiro,pt POR,GK,Paços de Ferreira,29,1990,31,31,2790,31.0,47,1.52,123,76,68.3,11,4,16,6,19.4,9,8,1,0,11.1,Matches
34,Tiago Sá,pt POR,GK,Braga,24,1995,1,1,90,1.0,1,1.00,1,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
35,Dimitar Sheytanov,bg BUL,GK,Aves,20,1999,2,2,180,2.0,6,3.00,16,10,68.8,0,0,2,0,0.0,1,1,0,0,0.0,Matches
36,João Miguel Macedo Silva,pt POR,GK,Vitória,24,1995,6,6,450,5.0,8,1.60,22,14,63.6,2,1,2,1,16.7,0,0,0,0,,Matches
37,Marco Aurélio Ribeiro Sousa,pt POR,GK,Paços de Ferreira,24,1995,1,1,89,1.0,3,3.03,5,2,40.0,,1,,,,,,,,,Matches
38,Mile Svilar,rs SRB,GK,Benfica,19,1999,1,1,90,1.0,0,0.00,2,2,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
39,Fábio Szymonek,br BRA,GK,Aves,29,1990,6,6,540,6.0,10,1.67,30,20,66.7,0,1,5,1,16.7,1,0,1,0,100.0,Matches
40,Pedro Trigueira,pt POR,GK,Moreirense,31,1988,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,Matches
41,Vaná,br BRA,GK,Famalicão,28,1991,17,16,1524,16.9,18,1.06,49,31,69.4,5,8,3,4,25.0,3,3,0,0,0.0,Matches
42,Odysseas Vlachodimos,gr GRE,GK,Benfica,25,1994,33,33,2970,33.0,26,0.79,100,76,77.0,23,5,5,16,48.5,3,3,0,0,0.0,Matches
