rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Jesús Corona,mx MEX,"DF,MF",Porto,26,1993,30.6,1220,1581,77.2,19907,5655,638,702,414,542,125,226,11,8.9,8.4,+2.1,60,68,58,24,114,Matches
102,Jorge Correa,ar ARG,"MF,FW",Marítimo,26,1993,17.9,462,631,73.2,7740,2093,233,277,171,228,43,86,2,2.3,1.2,-0.3,27,44,15,9,60,Matches
103,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,24,1995,6.8,244,310,78.7,5362,1211,69,81,128,151,46,72,0,0.2,0.2,-0.2,4,24,2,0,39,Matches
104,Thierry Correia,pt POR,DF,Sporting CP,20,1999,4.0,144,186,77.4,2534,1070,62,68,63,76,16,32,0,0.1,0.1,-0.1,1,8,4,3,13,Matches
105,Bruno Xavier Almeida Costa,pt POR,MF,Porto,22,1997,2.0,96,130,73.8,1620,396,48,55,38,44,8,22,0,0.0,0.1,0.0,1,13,0,0,11,Matches
106,Bruno Xavier Almeida Costa,pt POR,MF,Portimonense,22,1997,9.0,455,556,81.8,8394,2795,198,214,187,219,58,98,0,0.6,1.6,-0.6,13,67,8,5,78,Matches
107,Diogo Costa,pt POR,GK,Porto,19,1999,2.8,73,107,68.2,2102,1505,6,6,43,44,24,57,0,0.0,0.0,0.0,0,1,0,0,0,Matches
108,Edgar Costa,pt POR,"MF,FW",Marítimo,32,1987,18.1,416,695,59.9,8008,2455,175,224,164,241,60,179,1,1.9,1.4,-0.9,20,51,6,4,52,Matches
109,Mateus Galiano da Costa,ao ANG,"MF,FW",Boavista,35,1984,12.4,194,287,67.6,3211,916,99,124,73,109,20,35,1,1.9,1.2,-0.9,15,19,12,2,33,Matches
110,Murilo Costa,br BRA,"MF,FW",Braga,24,1994,4.2,133,176,75.6,2251,534,57,68,62,76,11,20,0,0.3,0.4,-0.3,5,8,5,4,7,Matches
111,Rafael Costa,br BRA,MF,Boavista,28,1991,15.4,392,603,65.0,7250,2511,174,216,160,216,51,142,1,1.4,1.1,-0.4,17,48,8,0,67,Matches
112,Ricardo Costa,pt POR,DF,Boavista,38,1981,29.2,683,851,80.3,15902,6404,149,180,382,440,147,209,0,0.1,0.1,-0.1,3,41,2,1,52,Matches
113,Samu Costa,pt POR,MF,Braga,18,2000,0.5,9,11,81.8,129,0,5,5,2,3,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
114,Costinha,pt POR,"MF,FW",Santa Clara,26,1992,12.6,179,306,58.5,3402,1276,71,103,72,107,28,75,4,2.4,1.6,+1.6,17,20,4,2,32,Matches
115,Crysan,br BRA,FW,Santa Clara,23,1996,3.4,80,109,73.4,1189,269,44,55,28,32,4,6,1,0.2,0.3,+0.8,3,5,4,1,12,Matches
116,Lucas Cunha,br BRA,DF,Braga,22,1997,2.0,86,99,86.9,2001,624,15,15,52,55,17,27,0,0.0,0.0,0.0,0,2,0,0,6,Matches
117,Anthony D'Alberto,be BEL,DF,Moreirense,24,1994,11.0,389,541,71.9,7187,2942,157,193,185,243,44,89,2,0.7,0.5,+1.3,5,38,6,3,44,Matches
118,Renat Dadaşov,az AZE,FW,Paços de Ferreira,20,1999,3.2,35,55,63.6,547,150,20,27,13,20,2,4,0,0.2,0.2,-0.2,3,3,1,0,4,Matches
119,Fernando David Cardozo,py PAR,"MF,FW",Boavista,18,2001,4.5,94,139,67.6,1416,313,54,68,36,53,4,7,1,0.1,0.1,+0.9,2,8,3,0,16,Matches
120,Rafael Defendi,br BRA,GK,Famalicão,35,1983,17.0,535,718,74.5,14581,10147,83,85,295,301,156,330,0,0.0,0.0,0.0,0,15,0,0,0,Matches
121,Ruben Del Campo,ch SUI,FW,Famalicão,19,2000,0.6,5,7,71.4,57,17,4,5,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
122,Pedro Delgado,pt POR,"MF,FW",Aves,22,1997,1.1,30,44,68.2,559,152,14,17,10,13,5,10,0,0.0,0.1,0.0,1,1,0,0,0,Matches
123,Dener,br BRA,"MF,FW",Portimonense,27,1992,20.7,663,879,75.4,11796,3160,298,379,270,329,78,121,0,0.9,1.2,-0.9,13,71,14,5,84,Matches
124,Denílson,br BRA,FW,Tondela,24,1995,9.9,148,207,71.5,2216,454,89,116,48,62,8,12,1,0.1,0.5,+0.9,2,16,6,1,26,Matches
125,Denílson,br BRA,FW,Paços de Ferreira,24,1995,7.5,110,155,71.0,1741,265,64,83,35,47,8,10,1,0.4,0.3,+0.6,8,8,2,0,7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Denis,br BRA,GK,Gil Vicente FC,32,1987,34.0,851,1285,66.2,28927,22248,77,78,387,390,386,809,0,0.1,0.1,-0.1,2,31,1,0,0,Matches
127,Abdoulay Diaby,ml MLI,FW,Sporting CP,28,1991,0.9,21,30,70.0,337,66,13,14,7,12,1,2,0,0.0,0.0,0.0,0,3,1,0,3,Matches
128,Lamine Diaby,fr FRA,MF,Paços de Ferreira,22,1996,19.5,545,732,74.5,11010,3265,186,244,263,329,90,127,1,0.3,0.4,+0.7,9,66,2,0,70,Matches
129,Oumar Diakhite,sn SEN,DF,Aves,25,1993,15.5,361,512,70.5,8271,3246,86,106,199,238,75,150,0,0.0,0.2,0.0,1,23,1,0,25,Matches
130,Abdoulaye Diallo,sn SEN,"MF,FW",Aves,23,1996,0.6,9,10,90.0,190,37,6,7,1,1,2,2,0,0.0,0.0,0.0,0,2,0,0,2,Matches
131,Bernardo Dias,pt POR,MF,B-SAD,22,1997,3.0,91,106,85.8,1569,399,42,47,37,41,9,11,0,0.7,0.3,-0.7,5,12,5,1,15,Matches
132,Rúben Dias,pt POR,DF,Benfica,22,1997,33.0,1944,2209,88.0,39586,15228,662,706,979,1048,292,418,2,2.1,2.1,-0.1,16,201,21,4,215,Matches
133,Luis Díaz,co COL,"MF,FW",Porto,22,1997,19.7,569,672,84.7,9045,1581,292,321,207,237,47,63,2,1.6,2.6,+0.4,19,41,23,0,74,Matches
134,Dieguinho,br BRA,"MF,FW",B-SAD,27,1992,1.6,35,52,67.3,504,163,26,31,5,10,2,5,0,0.1,0.1,-0.1,2,7,2,0,8,Matches
135,Matchoi Djaló,pt POR,"FW,MF",Paços de Ferreira,16,2003,1.0,19,27,70.4,347,110,11,12,5,6,3,4,0,0.0,0.0,0.0,0,3,1,0,3,Matches
136,Bas Dost,nl NED,FW,Sporting CP,30,1989,0.2,1,2,50.0,22,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
137,Douglas,br BRA,GK,Vitória,36,1983,29.0,699,928,75.3,19663,14269,95,95,363,369,240,462,0,0.0,0.0,0.0,0,11,0,0,0,Matches
138,Idrissa Doumbia,ci CIV,MF,Sporting CP,21,1998,17.2,813,891,91.2,14397,3343,325,349,385,405,80,95,0,0.2,0.4,-0.2,4,76,3,1,68,Matches
139,Bruno Duarte,br BRA,FW,Vitória,23,1996,17.6,181,264,68.6,2550,418,104,140,57,78,9,18,5,2.3,1.2,+2.7,18,13,6,0,25,Matches
140,Gustavo Dulanto,pe PER,DF,Boavista,23,1995,8.3,177,266,66.5,3983,2094,52,64,88,108,34,85,0,0.0,0.1,0.0,1,15,2,0,10,Matches
141,Adam Dźwigała,pl POL,DF,Aves,23,1995,14.6,361,499,72.3,7724,3884,105,132,193,225,60,132,1,0.8,0.3,+0.2,3,27,0,0,35,Matches
142,Wilson Eduardo,ao ANG,"FW,MF",Braga,29,1990,7.9,181,287,63.1,3002,662,87,113,64,96,18,48,0,0.8,0.7,-0.8,11,15,10,2,32,Matches
