rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
26,Koki Anzai,jp JPN,"DF,MF",Portimonense,24,1995,23,20,1838,20.4,1,1,2,1,0,0,0,0,1.4,1.4,1.7,3.1,25,90,118,0.05,0.05,0.10,0.05,0.10,0.07,0.08,0.15,0.07,0.15,Matches
27,Bilel Aouacheria,fr FRA,"MF,FW",Moreirense,25,1994,29,21,1874,20.8,1,3,4,1,0,0,4,0,2.3,2.3,4.6,6.9,82,67,157,0.05,0.14,0.19,0.05,0.19,0.11,0.22,0.33,0.11,0.33,Matches
28,Jaílson Araújo,br BRA,DF,Aves,28,1991,17,14,1120,12.4,0,0,0,0,0,0,6,0,0.1,0.1,0.9,1.0,19,34,23,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
29,Telmo Arcanjo,cv CPV,"FW,MF",Tondela,18,2001,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
30,Gustavo Assuncao,pt POR,MF,Famalicão,19,2000,30,27,2427,27.0,0,0,0,0,0,0,12,0,0.2,0.2,0.8,1.0,20,111,26,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
31,Filipe Augusto,br BRA,MF,Rio Ave,25,1993,28,27,2441,27.1,4,2,6,1,3,5,11,0,4.7,0.7,2.3,3.0,30,193,11,0.15,0.07,0.22,0.04,0.11,0.17,0.08,0.26,0.03,0.11,Matches
32,João Aurélio,pt POR,DF,Moreirense,30,1988,29,27,2426,27.0,2,2,4,2,0,0,6,0,0.7,0.7,1.9,2.6,70,135,96,0.07,0.07,0.15,0.07,0.15,0.03,0.07,0.10,0.03,0.10,Matches
33,Marco Baixinho,pt POR,DF,Paços de Ferreira,30,1989,25,20,1951,21.7,3,0,3,1,2,2,6,0,2.2,0.7,0.6,1.2,8,86,3,0.14,0.00,0.14,0.05,0.05,0.10,0.03,0.13,0.03,0.06,Matches
34,Hélder Baldé,pt POR,DF,Aves,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
35,Romário Baldé,gw GNB,"FW,MF",Gil Vicente FC,22,1996,7,0,229,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,6,8,16,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.31,0.15,0.31,Matches
36,Franck-Yves Bambock,fr FRA,MF,Marítimo,24,1995,27,22,1794,19.9,2,1,3,2,0,0,6,1,0.8,0.8,0.8,1.6,11,88,7,0.10,0.05,0.15,0.10,0.15,0.04,0.04,0.08,0.04,0.08,Matches
37,Zidane Banjaqui,gw GNB,"MF,FW",Aves,20,1998,23,14,1383,15.4,1,1,2,1,0,0,2,0,2.0,2.0,0.9,2.9,26,32,44,0.07,0.07,0.13,0.07,0.13,0.13,0.06,0.19,0.13,0.19,Matches
38,Yves Baraye,sn SEN,"FW,MF",Gil Vicente FC,27,1992,26,20,1467,16.3,3,0,3,3,0,0,5,0,2.0,2.0,0.1,2.0,31,47,91,0.18,0.00,0.18,0.18,0.18,0.12,0.00,0.13,0.12,0.13,Matches
39,Romário Baró,pt POR,MF,Porto,19,2000,9,4,375,4.2,0,1,1,0,0,0,0,0,0.4,0.4,0.5,0.8,8,12,13,0.00,0.24,0.24,0.00,0.24,0.09,0.11,0.20,0.09,0.20,Matches
40,Leandro Barrera,ar ARG,"MF,FW",Marítimo,28,1991,3,0,86,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,3,8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
41,Rodrigo Battaglia,ar ARG,MF,Sporting CP,28,1991,15,9,848,9.4,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.7,17,41,8,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
42,Bebeto,br BRA,DF,Marítimo,29,1990,15,14,1214,13.5,0,1,1,0,0,0,7,0,0.4,0.4,1.0,1.4,28,34,73,0.00,0.07,0.07,0.00,0.07,0.03,0.08,0.10,0.03,0.10,Matches
43,Simão Bertelli,br BRA,GK,Paços de Ferreira,26,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
44,Éber Bessa,br BRA,"MF,FW",Vitória Setúbal,27,1992,31,25,2263,25.1,2,6,8,2,0,0,6,0,3.1,3.0,3.5,6.5,37,96,86,0.08,0.24,0.32,0.08,0.32,0.12,0.14,0.26,0.12,0.26,Matches
45,Beto,gw GNB,"FW,MF",Portimonense,21,1998,11,0,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,1,13,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches
46,Quentin Beunardeau,fr FRA,GK,Aves,25,1994,21,21,1890,21.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
47,Aylton Boa Morte,pt POR,"FW,MF",Portimonense,25,1993,33,29,2492,27.7,4,4,8,4,0,0,5,0,5.4,5.4,2.5,8.0,64,48,217,0.14,0.14,0.29,0.14,0.29,0.20,0.09,0.29,0.20,0.29,Matches
48,Kelvin Boateng,gh GHA,FW,Aves,19,2000,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
49,Yannick Bolasie,cd COD,"FW,MF",Sporting CP,30,1989,14,12,1086,12.1,1,0,1,1,0,0,1,0,2.2,2.2,0.5,2.7,28,24,81,0.08,0.00,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,Matches
50,Léo Bonatini,br BRA,"FW,MF",Vitória,25,1994,19,10,978,10.9,3,1,4,3,0,0,1,0,5.2,5.2,1.0,6.2,13,32,58,0.28,0.09,0.37,0.28,0.37,0.48,0.09,0.57,0.48,0.57,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Valeriy Bondarenko,ua UKR,DF,Vitória,25,1994,8,8,696,7.7,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,0,21,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
52,Toni Borevkovic,hr CRO,DF,Rio Ave,22,1997,32,31,2788,31.0,0,0,0,0,0,0,7,1,0.2,0.2,0.5,0.7,19,104,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
53,Pedro Borges,br BRA,MF,Tondela,22,1997,7,2,183,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,4,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
54,Cristian Borja,co COL,DF,Sporting CP,26,1993,23,15,1334,14.8,1,0,1,1,0,0,3,0,0.1,0.1,0.8,0.9,30,48,54,0.07,0.00,0.07,0.07,0.07,0.01,0.05,0.06,0.01,0.06,Matches
55,Chahreddine Boukholda,dz ALG,MF,B-SAD,23,1996,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
56,Rafael Bracalli,br BRA,GK,Boavista,38,1981,13,13,1170,13.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
57,Bruninho,br BRA,"DF,MF",Aves,25,1993,4,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,3,2,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
58,Charles-Andréas Brym,ca CAN,MF,B-SAD,20,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
59,Jonathan Buatu Mananga,ao ANG,DF,Aves,25,1993,12,12,1080,12.0,0,0,0,0,0,0,3,0,0.8,0.8,0.1,0.9,3,26,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
60,Alberto Bueno,es ESP,"MF,FW",Boavista,31,1988,19,14,1202,13.4,3,2,5,1,2,2,2,0,2.8,1.2,1.6,2.8,20,55,61,0.22,0.15,0.37,0.07,0.22,0.21,0.12,0.33,0.09,0.21,Matches
61,Jovane Cabral,cv CPV,"FW,MF",Sporting CP,21,1998,16,10,1046,11.6,6,2,8,4,2,2,3,0,4.6,3.0,2.8,5.8,41,43,97,0.52,0.17,0.69,0.34,0.52,0.39,0.24,0.63,0.26,0.50,Matches
62,Caju,br BRA,DF,Braga,24,1995,1,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
63,Diogo Calila,mz MOZ,"DF,MF",B-SAD,20,1998,12,8,704,7.8,0,0,0,0,0,0,4,0,0.6,0.6,0.7,1.3,16,17,46,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.16,0.08,0.16,Matches
64,Rafael Camacho,pt POR,"FW,MF",Sporting CP,19,2000,19,9,864,9.6,0,1,1,0,0,0,1,0,1.8,1.8,1.5,3.3,37,18,68,0.00,0.10,0.10,0.00,0.10,0.19,0.16,0.35,0.19,0.35,Matches
65,Ibrahima Camará,gn GUI,MF,Moreirense,20,1999,8,2,211,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.2,3,6,5,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
66,Fali Candé,gw GNB,DF,Portimonense,21,1998,9,8,622,6.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,9,25,21,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
67,Mamadu Candé,gw GNB,DF,Santa Clara,28,1990,17,15,1345,14.9,0,0,0,0,0,0,7,1,0.4,0.4,1.2,1.5,21,52,45,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.10,0.03,0.10,Matches
68,Fábio Cardoso,pt POR,DF,Santa Clara,25,1994,30,30,2691,29.9,2,0,2,2,0,0,9,0,3.6,3.6,0.9,4.5,9,33,6,0.07,0.00,0.07,0.07,0.07,0.12,0.03,0.15,0.12,0.15,Matches
69,Carlinhos,br BRA,MF,Vitória Setúbal,25,1994,30,28,2428,27.0,4,1,5,4,0,0,11,0,2.8,2.8,2.2,5.0,48,132,56,0.15,0.04,0.19,0.15,0.19,0.10,0.08,0.18,0.10,0.18,Matches
70,Carlos,br BRA,"FW,MF",Santa Clara,23,1995,34,27,2451,27.2,7,3,10,6,1,1,3,0,8.1,7.3,2.5,9.8,33,54,178,0.26,0.11,0.37,0.22,0.33,0.30,0.09,0.39,0.27,0.36,Matches
71,Luíz Carlos,br BRA,MF,Paços de Ferreira,34,1985,28,25,2088,23.2,0,1,1,0,0,0,6,0,1.1,1.1,1.5,2.6,27,113,33,0.00,0.04,0.04,0.00,0.04,0.05,0.06,0.11,0.05,0.11,Matches
72,João Carlos Teixeira,pt POR,MF,Vitória,26,1993,21,14,1323,14.7,8,2,10,8,0,0,4,0,3.9,3.9,4.2,8.0,36,80,108,0.54,0.14,0.68,0.54,0.68,0.26,0.28,0.55,0.26,0.55,Matches
73,David Carmo,ao ANG,DF,Braga,20,1999,18,16,1473,16.4,0,0,0,0,0,0,3,0,0.7,0.7,0.1,0.7,12,84,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches
74,Carraça,pt POR,"DF,MF",Boavista,26,1993,30,28,2571,28.6,2,3,5,2,0,1,3,0,3.4,2.7,2.5,5.1,43,78,94,0.07,0.11,0.18,0.07,0.18,0.12,0.09,0.21,0.09,0.18,Matches
75,Anderson Carvalho,br BRA,MF,Santa Clara,29,1990,16,14,1169,13.0,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.5,3,50,2,0.08,0.00,0.08,0.08,0.08,0.03,0.00,0.04,0.03,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Eduardo Carvalho,pt POR,GK,Braga,36,1982,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
77,Vitor Carvalho,br BRA,"MF,FW",Gil Vicente FC,22,1997,10,0,228,2.5,2,0,2,2,0,0,1,0,1.0,1.0,0.0,1.0,2,13,9,0.79,0.00,0.79,0.79,0.79,0.37,0.02,0.39,0.37,0.39,Matches
78,Cassiano,br BRA,"FW,MF",Boavista,30,1989,27,13,1292,14.4,2,0,2,2,0,0,8,0,2.3,2.3,0.6,2.9,16,16,57,0.14,0.00,0.14,0.14,0.14,0.16,0.04,0.20,0.16,0.20,Matches
79,Mateo Cassierra,co COL,FW,B-SAD,22,1997,29,20,1792,19.9,4,0,4,4,0,0,0,0,4.4,4.4,1.2,5.6,36,45,108,0.20,0.00,0.20,0.20,0.20,0.22,0.06,0.28,0.22,0.28,Matches
80,Adriano Castanheira,pt POR,"FW,MF",Paços de Ferreira,26,1993,16,11,1021,11.3,1,2,3,0,1,1,2,0,2.0,1.3,1.0,2.2,25,51,63,0.09,0.18,0.26,0.00,0.18,0.18,0.08,0.26,0.11,0.19,Matches
81,Iury de Castilho,br BRA,"FW,MF",Portimonense,23,1995,7,5,473,5.3,1,0,1,1,0,0,2,0,1.6,1.6,0.0,1.6,6,10,25,0.19,0.00,0.19,0.19,0.19,0.31,0.00,0.31,0.31,0.31,Matches
82,Román Castillo,hn HON,FW,Tondela,27,1991,1,0,11,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,2,0.00,0.00,0.00,0.00,0.00,2.91,0.25,3.15,2.91,3.15,Matches
83,Tiago Castro,pt POR,MF,Vitória Setúbal,23,1996,1,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
84,Tomás Castro,pt POR,MF,B-SAD,20,1999,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
85,Álex Centelles,es ESP,DF,Famalicão,21,1997,27,19,1739,19.3,0,2,2,0,0,0,5,0,0.2,0.2,2.4,2.6,40,73,76,0.00,0.10,0.10,0.00,0.10,0.01,0.13,0.13,0.01,0.13,Matches
86,Franco Cervi,ar ARG,"MF,FW",Benfica,25,1994,23,19,1603,17.8,2,1,3,2,0,0,4,0,3.1,3.1,2.1,5.2,45,60,150,0.11,0.06,0.17,0.11,0.17,0.18,0.12,0.29,0.18,0.29,Matches
87,César,br BRA,DF,Santa Clara,26,1992,14,11,1018,11.3,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,7,57,7,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.07,0.07,0.07,Matches
88,Yago César,br BRA,"FW,MF",Paços de Ferreira,22,1997,3,0,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,3,11,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.14,0.11,0.14,Matches
89,José Cevallos Enríquez,ec ECU,MF,Portimonense,24,1995,7,4,281,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,9,13,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
90,Leonardo Chão,pt POR,MF,Vitória Setúbal,19,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,Matches
91,Charles,br BRA,GK,Marítimo,25,1994,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,Fábio China,pt POR,"DF,MF",Marítimo,27,1992,14,14,1244,13.8,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,26,30,52,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
93,Chiquinho,pt POR,"FW,MF",Benfica,24,1995,25,17,1512,16.8,2,4,6,2,0,0,2,0,4.1,4.1,4.5,8.6,46,81,143,0.12,0.24,0.36,0.12,0.36,0.24,0.27,0.51,0.24,0.51,Matches
94,Ibrahim Cissé,ci CIV,DF,Famalicão,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
95,Jhon Cley,br BRA,"FW,MF",Marítimo,25,1994,10,4,413,4.6,1,1,2,1,0,0,2,0,0.5,0.5,1.5,2.0,7,14,18,0.22,0.22,0.44,0.22,0.44,0.10,0.34,0.44,0.10,0.44,Matches
96,Sebastián Coates,uy URU,DF,Sporting CP,28,1990,29,28,2562,28.5,4,0,4,4,0,0,10,2,3.2,3.2,0.9,4.1,19,115,7,0.14,0.00,0.14,0.14,0.14,0.11,0.03,0.14,0.11,0.14,Matches
97,Nuno Miguel Prata Coelho,pt POR,DF,B-SAD,31,1987,32,32,2760,30.7,0,0,0,0,0,1,7,0,1.5,0.7,2.0,2.7,15,97,1,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.11,0.02,0.09,Matches
98,Racine Coly,sn SEN,DF,Famalicão,23,1995,14,10,837,9.3,0,2,2,0,0,0,4,1,0.1,0.1,1.1,1.2,26,52,34,0.00,0.22,0.22,0.00,0.22,0.01,0.12,0.13,0.01,0.13,Matches
99,Abdu Conté,pt POR,DF,Moreirense,21,1998,23,22,1974,21.9,0,3,3,0,0,0,5,0,0.1,0.1,1.5,1.7,38,72,59,0.00,0.14,0.14,0.00,0.14,0.00,0.07,0.08,0.00,0.08,Matches
100,Leo Cordeiro,br BRA,MF,Gil Vicente FC,23,1995,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Jesús Corona,mx MEX,"DF,MF",Porto,26,1993,33,33,2750,30.6,4,11,15,4,0,0,7,1,2.2,2.2,8.9,11.1,106,114,313,0.13,0.36,0.49,0.13,0.49,0.07,0.29,0.36,0.07,0.36,Matches
102,Jorge Correa,ar ARG,"MF,FW",Marítimo,26,1993,26,20,1609,17.9,3,2,5,3,0,0,5,0,2.9,2.9,2.3,5.2,59,60,100,0.17,0.11,0.28,0.17,0.28,0.16,0.13,0.29,0.16,0.29,Matches
103,Rui Filipe Cunha Correia,pt POR,MF,Santa Clara,24,1995,18,6,616,6.8,0,0,0,0,0,0,5,0,0.7,0.7,0.2,0.8,4,39,5,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,Matches
104,Thierry Correia,pt POR,DF,Sporting CP,20,1999,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,7,13,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
