rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
32,Jacob Barrett Laursen,dk DEN,DF,Arminia,25,1994,12.3,434,557,77.9,7682,2833,194,231,187,231,43,68,1,1.1,1.1,-0.1,4,34,6,3,30,Matches
33,Oliver Baumann,de GER,GK,Hoffenheim,30,1990,31.0,1049,1349,77.8,24414,16656,298,298,486,495,246,535,0,0.0,0.1,0.0,0,15,0,0,2,Matches
34,Julian Baumgartlinger,at AUT,MF,Leverkusen,32,1988,11.9,557,651,85.6,9471,2357,247,280,215,241,63,79,0,0.2,0.6,-0.2,5,42,5,1,51,Matches
35,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,20,1999,26.3,699,951,73.5,10511,2835,395,492,220,281,51,89,3,3.5,2.7,-0.5,34,65,29,3,110,Matches
36,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,23,1996,0.4,5,12,41.7,70,21,3,5,2,3,0,2,1,0.7,0.5,+0.3,1,0,0,0,0,Matches
37,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,26,1994,24.4,466,630,74.0,6190,1385,293,358,115,164,24,37,7,5.0,2.8,+2.0,39,28,28,13,52,Matches
38,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,25,1995,12.3,202,326,62.0,3200,869,112,146,66,115,15,35,3,3.1,2.5,-0.1,18,8,19,11,22,Matches
39,Timo Becker,de GER,DF,Schalke 04,23,1997,18.2,593,788,75.3,10248,3492,261,312,269,327,51,97,0,0.4,0.3,-0.4,3,28,8,4,44,Matches
40,Brian Behrendt,de GER,DF,Arminia,28,1991,0.9,38,58,65.5,794,301,13,17,19,28,6,10,0,0.0,0.0,0.0,0,4,0,0,2,Matches
41,Maximilian Beier,de GER,"FW,DF",Hoffenheim,17,2002,0.1,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
42,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,28,1992,6.6,104,149,69.8,1249,266,62,75,26,42,3,5,1,0.9,1.4,+0.1,7,6,3,0,8,Matches
43,Stefan Bell,de GER,DF,Mainz 05,28,1991,14.1,438,594,73.7,7986,3489,167,207,225,273,42,98,1,0.8,0.7,+0.2,3,17,3,0,25,Matches
44,Karim Bellarabi,de GER,"FW,MF",Leverkusen,30,1990,8.9,291,410,71.0,4146,1134,171,203,87,125,19,40,0,2.6,2.4,-2.6,16,17,14,8,25,Matches
45,Jude Bellingham,eng ENG,MF,Dortmund,17,2003,18.9,866,1049,82.6,14258,3234,413,478,338,380,74,101,3,3.2,3.4,-0.2,14,74,22,1,93,Matches
46,Lars Bender,de GER,DF,Leverkusen,31,1989,10.4,600,725,82.8,10319,3425,281,316,239,280,65,83,2,0.6,1.0,+1.4,7,44,12,4,55,Matches
47,Sven Bender,de GER,DF,Leverkusen,31,1989,13.0,916,1020,89.8,17906,5459,247,274,576,616,81,112,0,0.2,0.5,-0.2,5,27,2,1,42,Matches
48,László Bénes,sk SVK,MF,Augsburg,22,1997,7.3,166,265,62.6,2556,888,88,113,50,77,17,47,1,0.9,0.7,+0.1,10,13,4,1,19,Matches
49,László Bénes,sk SVK,MF,Gladbach,22,1997,1.7,81,112,72.3,1348,425,45,53,28,35,8,19,1,0.2,0.3,+0.8,4,6,0,0,7,Matches
50,Ramy Bensebaini,dz ALG,DF,Gladbach,25,1995,20.1,997,1237,80.6,16182,6299,492,553,399,480,73,130,0,1.2,1.1,-1.2,10,59,12,4,83,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Nabil Bentaleb,dz ALG,MF,Schalke 04,25,1994,6.1,231,285,81.1,3685,948,118,139,82,98,19,28,0,0.0,0.1,0.0,1,30,2,0,29,Matches
52,Jordan Beyer,de GER,DF,Gladbach,20,2000,2.1,79,99,79.8,1346,478,30,33,40,46,5,11,0,0.0,0.0,0.0,0,3,1,0,5,Matches
53,Bartosz Białek,pl POL,"FW,MF",Wolfsburg,18,2001,3.0,50,74,67.6,867,276,23,33,17,23,8,10,0,0.2,0.2,-0.2,4,8,3,0,12,Matches
54,Ermin Bičakčić,ba BIH,DF,Hoffenheim,30,1990,1.4,53,61,86.9,949,317,20,23,30,31,3,7,0,0.0,0.0,0.0,0,4,0,0,4,Matches
55,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,26,1993,16.8,459,656,70.0,7449,1705,236,286,152,205,47,91,1,1.0,1.5,0.0,17,37,15,7,42,Matches
56,Jérôme Boateng,de GER,DF,Bayern Munich,31,1988,26.3,1775,2030,87.4,38629,13549,403,439,1065,1133,288,422,1,0.5,1.8,+0.5,5,183,16,2,184,Matches
57,Jean-Paul Boëtius,sr SUR,"MF,FW",Mainz 05,26,1994,22.9,559,815,68.6,9103,3042,282,379,192,257,59,102,4,6.1,5.4,-2.1,33,70,30,6,109,Matches
58,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,18,2002,3.1,143,170,84.1,2511,773,60,68,66,73,13,18,1,0.2,0.2,+0.8,5,16,2,1,18,Matches
59,Elias Bördner,de GER,GK,Eint Frankfurt,18,2002,1.0,29,43,67.4,699,549,8,8,16,16,5,19,0,0.0,0.0,0.0,0,0,0,0,0,Matches
60,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,18,2002,0.1,4,5,80.0,53,0,2,2,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
61,Sebastiaan Bornauw,be BEL,DF,Köln,21,1999,23.1,752,922,81.6,16904,5637,164,195,442,488,141,211,1,0.0,0.1,+1.0,1,26,3,1,43,Matches
62,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,21,1999,6.7,120,177,67.8,1581,439,69,88,36,46,4,10,0,0.2,0.5,-0.2,3,14,3,0,22,Matches
63,Dedryck Boyata,be BEL,DF,Hertha BSC,29,1990,17.2,923,1038,88.9,20850,5010,178,196,595,634,150,195,0,0.8,0.9,-0.8,5,33,4,0,44,Matches
64,Can Bozdogan,de GER,"MF,FW",Schalke 04,19,2001,7.2,156,215,72.6,2404,580,78,94,63,79,7,21,2,0.7,0.3,+1.3,5,10,3,1,16,Matches
65,Julian Brandt,de GER,"FW,MF",Dortmund,24,1996,16.6,776,931,83.4,12066,2776,411,477,248,281,71,87,2,2.3,2.5,-0.3,31,62,30,4,102,Matches
66,Fabian Bredlow,de GER,GK,Stuttgart,25,1995,1.0,31,39,79.5,633,412,12,12,12,12,6,14,0,0.0,0.0,0.0,0,0,0,0,0,Matches
67,Josip Brekalo,hr CRO,FW,Wolfsburg,22,1998,20.2,649,873,74.3,11300,2496,284,348,275,344,68,119,3,3.8,3.4,-0.8,38,54,26,7,82,Matches
68,Joshua Brenet,cw CUW,DF,Hoffenheim,26,1994,0.0,0,2,0.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
69,John Brooks,us USA,DF,Wolfsburg,27,1993,30.8,1612,1943,83.0,35222,12537,339,404,1032,1133,230,367,0,0.4,0.6,-0.4,6,112,4,0,144,Matches
70,Daniel Brosinski,de GER,"DF,FW",Mainz 05,32,1988,15.9,531,859,61.8,9620,4858,234,285,213,338,68,189,1,2.9,2.5,-1.9,27,49,20,10,64,Matches
71,Cédric Brunner,ch SUI,DF,Arminia,26,1994,29.5,1022,1455,70.2,18770,7399,448,521,431,572,123,295,1,1.3,2.1,-0.3,16,73,25,16,87,Matches
72,Jacob Bruun Larsen,dk DEN,"MF,FW",Hoffenheim,21,1998,1.0,15,20,75.0,202,3,7,9,5,7,1,1,0,0.0,0.0,0.0,1,0,0,0,0,Matches
73,Marius Bülter,de GER,"FW,MF",Union Berlin,27,1993,10.9,189,317,59.6,3042,766,88,129,67,96,19,37,0,0.9,0.8,-0.9,12,10,11,9,17,Matches
74,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,20,2000,15.3,280,401,69.8,4102,981,157,195,82,119,19,29,0,1.9,1.4,-1.9,14,23,8,1,33,Matches
75,Nishan Burkart,ch SUI,MF,Freiburg,20,2000,0.2,5,7,71.4,59,22,4,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Roman Bürki,ch SUI,GK,Dortmund,29,1990,18.5,514,630,81.6,12846,8711,97,97,277,279,139,252,0,0.0,0.0,0.0,0,4,1,0,1,Matches
77,Kerim Calhanoglu,de GER,DF,Schalke 04,17,2002,3.3,92,142,64.8,1474,459,43,56,41,58,6,16,0,0.0,0.0,0.0,0,4,0,0,9,Matches
78,Daniel Caligiuri,it ITA,"MF,FW",Augsburg,32,1988,29.6,795,1185,67.1,14229,5807,387,475,277,400,106,214,4,4.6,4.2,-0.6,51,63,32,7,114,Matches
79,Emre Can,de GER,"DF,MF",Dortmund,26,1994,23.7,1552,1793,86.6,29259,9149,579,638,799,868,159,244,4,2.9,3.0,+1.1,17,128,21,5,133,Matches
80,Koen Casteels,be BEL,GK,Wolfsburg,28,1992,32.0,951,1253,75.9,27496,19003,139,139,482,485,329,625,0,0.0,0.1,0.0,0,14,0,0,0,Matches
81,Gonzalo Castro,de GER,MF,Stuttgart,33,1987,19.2,661,905,73.0,10794,3675,334,388,224,293,70,133,2,2.8,3.0,-0.8,42,68,26,0,119,Matches
82,Sava Cestic,rs SRB,DF,Köln,19,2001,10.0,314,433,72.5,6547,2490,75,99,204,237,35,88,0,0.1,0.1,-0.1,2,16,1,0,19,Matches
83,Timothy Chandler,us USA,DF,Eint Frankfurt,30,1990,4.8,148,210,70.5,2376,1036,76,91,62,85,7,21,0,0.2,0.4,-0.2,4,13,4,1,19,Matches
84,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,26,1994,2.4,52,67,77.6,755,152,33,35,15,21,3,6,0,0.1,0.1,-0.1,3,3,1,0,6,Matches
85,Tahith Chong,cw CUW,"MF,FW",Werder Bremen,20,1999,4.3,82,132,62.1,1154,401,47,63,24,36,4,8,1,0.6,0.5,+0.4,6,7,3,2,12,Matches
86,Darko Churlinov,mk MKD,"DF,MF",Stuttgart,20,2000,2.4,75,102,73.5,1075,213,48,53,21,30,3,10,1,0.7,0.9,+0.3,2,2,4,1,6,Matches
87,Tim Civeja,al ALB,MF,Augsburg,18,2002,0.4,17,23,73.9,269,79,7,9,8,8,1,2,0,0.0,0.0,0.0,0,1,0,0,2,Matches
88,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,24,1996,19.5,662,844,78.4,10231,1779,358,409,220,280,52,80,10,6.4,7.2,+3.6,45,19,43,21,76,Matches
89,Jhon Córdoba,co COL,FW,Hertha BSC,27,1993,17.1,226,304,74.3,3265,352,126,152,60,81,19,22,1,1.6,1.2,-0.6,24,14,5,2,16,Matches
90,Sergio Córdova,ve VEN,"FW,MF",Arminia,22,1997,12.1,161,251,64.1,2181,625,105,135,32,57,12,20,1,0.9,1.0,+0.1,12,25,2,0,21,Matches
91,Danny da Costa,de GER,"DF,FW",Mainz 05,27,1993,13.4,312,531,58.8,6220,3169,109,152,157,249,42,100,1,2.3,2.0,-1.3,13,38,18,9,48,Matches
92,Danny da Costa,de GER,DF,Eint Frankfurt,27,1993,1.2,34,49,69.4,497,215,20,24,10,14,3,6,0,0.0,0.1,0.0,0,2,3,1,5,Matches
93,Douglas Costa,br BRA,"FW,MF",Bayern Munich,29,1990,3.6,127,185,68.6,2276,622,62,74,43,59,19,32,1,0.8,1.0,+0.2,6,13,6,1,17,Matches
94,Tanguy Coulibaly,fr FRA,"DF,FW",Stuttgart,19,2001,16.7,340,471,72.2,4667,1049,207,259,94,126,15,27,1,2.6,1.9,-1.6,15,17,9,3,29,Matches
95,Mickaël Cuisance,fr FRA,FW,Bayern Munich,20,1999,0.2,9,10,90.0,130,4,4,4,5,5,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
96,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,21,1999,23.9,492,758,64.9,9271,3084,220,289,159,224,91,168,4,4.5,3.9,-0.5,49,65,23,2,85,Matches
97,Rafael Czichos,de GER,DF,Köln,30,1990,25.1,1103,1348,81.8,23181,9992,316,365,604,667,172,283,0,0.1,0.7,-0.1,3,76,7,2,103,Matches
98,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,28,1992,11.1,231,324,71.3,3253,955,130,167,74,88,10,21,0,0.6,1.3,-0.6,13,24,8,3,35,Matches
99,Finn Dahmen,de GER,GK,Mainz 05,22,1998,3.0,68,86,79.1,1428,737,22,22,34,35,11,28,0,0.0,0.0,0.0,0,1,0,0,0,Matches
100,Mahmoud Dahoud,de GER,MF,Dortmund,24,1996,14.0,792,926,85.5,14444,3340,317,345,350,391,94,129,1,1.4,1.6,-0.4,11,82,14,0,93,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Leon Dajaku,de GER,FW,Union Berlin,19,2001,0.4,13,16,81.3,177,38,6,7,5,5,1,2,0,0.0,0.0,0.0,0,2,0,0,1,Matches
102,Tiago Dantas,pt POR,MF,Bayern Munich,19,2000,0.8,26,34,76.5,541,106,9,12,11,13,6,7,0,0.1,0.3,-0.1,1,2,2,0,3,Matches
103,Márton Dárdai,hu HUN,"DF,MF",Hertha BSC,18,2002,9.1,407,515,79.0,9860,3454,81,93,242,265,84,148,1,0.3,0.6,+0.7,4,36,5,1,41,Matches
104,Vladimír Darida,cz CZE,MF,Hertha BSC,29,1990,21.1,735,1029,71.4,14051,3664,280,337,302,384,118,208,6,5.2,4.1,+0.8,34,70,28,6,101,Matches
105,Alphonso Davies,ca CAN,DF,Bayern Munich,19,2000,19.6,1322,1492,88.6,19267,5346,747,809,481,520,46,69,2,1.9,2.2,+0.1,21,107,19,6,123,Matches
106,Thomas Delaney,dk DEN,MF,Dortmund,28,1991,14.3,684,828,82.6,11683,2983,328,368,255,289,69,113,1,0.2,0.4,+0.8,5,58,6,0,58,Matches
107,Kerem Demirbay,de GER,MF,Leverkusen,27,1993,19.4,935,1217,76.8,16156,5375,473,536,291,357,125,230,3,3.7,3.7,-0.7,36,123,21,6,130,Matches
108,Ermedin Demirović,ba BIH,FW,Freiburg,22,1998,16.6,133,258,51.6,1991,725,67,110,51,93,6,15,6,4.3,1.1,+1.7,16,14,11,2,39,Matches
109,Emmanuel Dennis,ng NGA,FW,Köln,22,1997,5.3,95,137,69.3,1223,169,61,70,20,34,6,6,1,0.2,0.4,+0.8,2,5,3,2,4,Matches
110,Mike van der Hoorn,nl NED,DF,Arminia,27,1992,15.1,724,839,86.3,15831,5250,184,201,427,452,109,169,0,0.2,0.3,-0.2,3,29,3,0,36,Matches
111,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,21,1999,26.5,712,946,75.3,11021,2014,395,446,245,314,47,93,11,6.7,6.4,+4.3,44,33,37,17,62,Matches
112,Daniel Didavi,de GER,"MF,FW",Stuttgart,30,1990,10.8,296,412,71.8,4814,1620,143,168,109,143,28,62,3,2.7,2.7,+0.3,26,48,19,2,62,Matches
113,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,22,1998,5.9,128,175,73.1,2140,532,58,70,36,51,20,31,1,0.3,0.4,+0.7,5,11,6,1,18,Matches
114,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,18,2001,1.2,18,23,78.3,191,97,12,15,3,3,0,0,0,0.2,0.1,-0.2,3,2,2,0,4,Matches
115,Jonas Dirkner,de GER,MF,Hertha BSC,18,2002,0.2,1,3,33.3,42,40,0,0,0,0,1,3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
116,Ritsu Doan,jp JPN,"MF,FW",Arminia,22,1998,30.8,518,838,61.8,8608,3365,265,325,166,260,63,173,2,3.6,3.8,-1.6,45,49,28,9,86,Matches
117,Ji Dong-won,kr KOR,FW,Mainz 05,29,1991,0.7,15,29,51.7,181,64,12,19,3,7,0,0,0,0.0,0.0,0.0,1,2,0,0,2,Matches
118,Bas Dost,nl NED,FW,Eint Frankfurt,31,1989,9.1,196,304,64.5,2599,675,122,179,51,79,9,15,2,2.6,2.1,-0.6,11,18,6,0,30,Matches
119,Aleksandar Dragović,at AUT,DF,Leverkusen,29,1991,12.6,952,1076,88.5,18202,6074,356,390,460,506,119,152,0,0.6,0.8,-0.6,6,77,4,3,99,Matches
120,Dominick Drexler,de GER,"MF,FW",Köln,30,1990,13.7,414,547,75.7,6006,1468,232,270,130,168,27,52,1,2.7,2.7,-1.7,16,23,18,5,56,Matches
121,Ondrej Duda,sk SVK,"FW,MF",Köln,25,1994,28.2,888,1253,70.9,15723,4280,409,486,305,407,127,238,5,3.9,4.3,+1.1,42,94,25,10,126,Matches
122,Erik Durm,de GER,DF,Eint Frankfurt,28,1992,16.4,504,732,68.9,8486,3297,256,299,205,296,37,99,2,1.9,1.6,+0.1,14,29,12,7,47,Matches
123,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,22,1998,0.4,11,16,68.8,149,30,6,7,4,7,0,1,0,0.0,0.0,0.0,1,2,0,0,1,Matches
124,Maximilian Eggestein,de GER,MF,Werder Bremen,23,1996,32.7,1034,1367,75.6,17062,5993,521,644,402,492,87,130,5,3.3,2.6,+1.7,30,142,24,2,192,Matches
125,Lilian Egloff,de GER,MF,Stuttgart,17,2002,0.2,4,5,80.0,52,2,2,2,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Kingsley Ehizibue,nl NED,DF,Köln,25,1995,12.6,431,584,73.8,7302,2868,200,245,177,243,41,63,1,0.6,0.9,+0.4,6,20,11,10,30,Matches
127,Nico Elvedi,ch SUI,DF,Gladbach,23,1996,28.2,1734,1902,91.2,31659,10411,638,696,947,1001,133,162,1,0.1,0.3,+0.9,3,32,2,0,69,Matches
128,Breel Embolo,ch SUI,"FW,MF",Gladbach,23,1997,16.0,324,450,72.0,4096,690,214,265,72,101,13,21,2,1.3,1.4,+0.7,16,15,10,1,31,Matches
129,Keita Endo,jp JPN,"MF,FW",Union Berlin,22,1997,5.1,75,111,67.6,1060,332,42,55,27,38,3,8,0,1.9,1.3,-1.9,7,5,4,3,7,Matches
130,Wataru Endo,jp JPN,MF,Stuttgart,27,1993,32.8,1526,1830,83.4,25197,8849,722,815,643,736,114,170,3,1.8,2.2,+1.2,26,172,19,1,187,Matches
131,Patrick Erras,de GER,"FW,MF",Werder Bremen,25,1995,0.3,18,31,58.1,319,67,7,12,7,12,3,5,0,0.0,0.0,0.0,1,1,1,0,1,Matches
132,Ralf Fährmann,de GER,GK,Schalke 04,31,1988,20.8,533,824,64.7,14348,9652,101,101,259,269,169,445,0,0.1,0.0,-0.1,2,8,0,0,0,Matches
133,Ohis Felix Uduokhai,de GER,DF,Augsburg,22,1997,29.0,1215,1491,81.5,23316,8271,452,522,615,683,139,239,0,0.3,1.0,-0.3,3,73,5,2,94,Matches
134,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,24,1996,9.3,266,362,73.5,4828,1822,126,154,106,129,30,62,1,1.3,1.2,-0.3,12,21,6,2,23,Matches
135,Alfreð Finnbogason,is ISL,FW,Augsburg,31,1989,6.0,110,177,62.1,1825,420,51,81,38,58,14,15,1,0.9,0.8,+0.1,9,12,2,0,18,Matches
136,Mark Flekken,nl NED,GK,Freiburg,27,1993,3.0,92,123,74.8,3190,2559,10,10,41,41,41,72,0,0.0,0.0,0.0,0,3,0,0,0,Matches
137,Florian Flick,de GER,MF,Schalke 04,20,2000,4.0,73,95,76.8,1315,402,33,37,26,35,11,15,0,0.0,0.0,0.0,0,6,0,0,6,Matches
138,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,28,1991,17.1,468,616,76.0,6514,1542,258,299,130,161,29,63,4,4.8,4.4,-0.8,36,33,24,1,71,Matches
139,Philipp Förster,de GER,MF,Stuttgart,25,1995,16.8,550,697,78.9,7775,2454,327,376,167,202,26,47,1,2.3,3.6,-1.3,28,61,32,3,93,Matches
140,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,22,1998,4.5,302,357,84.6,5028,1690,154,168,125,140,21,40,0,0.1,0.2,-0.1,2,30,5,3,35,Matches
141,Raphael Framberger,de GER,DF,Augsburg,24,1995,17.1,478,745,64.2,7422,3787,270,328,167,256,31,97,1,2.0,1.4,-1.0,11,31,13,9,36,Matches
142,Marco Friedl,at AUT,DF,Werder Bremen,22,1998,30.9,1370,1724,79.5,28613,10668,490,541,637,723,231,405,0,0.8,1.1,-0.8,8,116,6,3,125,Matches
143,Marvin Friedrich,de GER,DF,Union Berlin,24,1995,34.0,1443,1827,79.0,29849,11963,449,511,762,852,225,404,2,2.5,1.4,-0.5,16,116,8,3,123,Matches
