rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
33,Fabio Álvarez,ar ARG,"FW,MF",UNAM,26,1993,7.3,8,4,2,5,1,2,11,9,11,0,11,3,11,3,0,Matches
34,Kevin Álvarez,mx MEX,DF,Pachuca,20,1999,9.6,24,17,15,6,3,14,28,14,9,1,8,16,40,16,1,Matches
35,Ricky Álvarez,ar ARG,MF,Atlas,31,1988,1.6,2,1,0,2,0,1,4,3,1,0,1,6,8,0,0,Matches
36,Fidel Ambríz,mx MEX,MF,León,16,2003,0.4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches
37,Andrés Andrade,co COL,"FW,MF",Atlas,30,1989,6.0,17,10,8,8,1,7,17,10,8,3,5,4,21,7,0,Matches
38,Miguel Ángel Herrera,mx MEX,DF,León,30,1989,7.6,16,7,14,2,0,12,17,5,6,6,0,8,24,34,0,Matches
39,Luis Ángel Malagón,mx MEX,GK,Morelia,22,1997,5.0,2,2,2,0,0,2,2,0,0,0,0,0,2,4,0,Matches
40,Luis Ángel Mendoza,mx MEX,"MF,FW",Morelia,29,1990,19.8,27,18,13,10,4,15,33,18,12,2,10,9,36,5,1,Matches
41,Miguel Ángel Ponce,mx MEX,"DF,MF",Guadalajara,30,1989,24.1,36,29,26,9,1,22,44,22,22,8,14,29,65,44,0,Matches
42,Brayan Angulo,ec ECU,"FW,MF",Cruz Azul,23,1995,2.2,1,1,0,1,0,0,1,1,2,1,1,2,3,0,0,Matches
43,Brayan Angulo,co COL,DF,Puebla,29,1989,14.7,25,17,16,7,2,15,24,9,10,1,9,22,47,30,0,Matches
44,Brayan Angulo,ec ECU,FW,Tijuana,23,1995,3.4,1,0,0,0,1,0,1,1,1,0,1,1,2,2,0,Matches
45,Jeison Angulo,co COL,DF,UNAM,23,1996,11.6,13,12,5,8,0,8,14,6,10,3,7,14,27,15,0,Matches
46,Jesús Angulo,mx MEX,"MF,FW",Necaxa,22,1997,15.8,17,10,5,8,4,7,18,11,13,0,13,7,24,2,0,Matches
47,Jesús Angulo,mx MEX,"FW,MF",Guadalajara,22,1997,2.0,0,0,0,0,0,0,1,1,1,0,1,2,2,0,0,Matches
48,Francisco Antonio Figueroa,mx MEX,MF,Pachuca,20,1999,2.4,7,3,4,2,1,4,9,5,1,0,1,1,8,0,0,Matches
49,Juan Antonio Portales,mx MEX,DF,Atlético,23,1996,1.6,7,7,4,3,0,4,5,1,2,1,1,1,8,1,0,Matches
50,José Antonio Rodríguez,mx MEX,GK,Guadalajara,27,1992,24.0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
51,Uriel Antuna,mx MEX,FW,Guadalajara,21,1997,7.2,14,10,6,6,2,7,13,6,10,3,7,4,18,11,0,Matches
52,Javier Aquino,mx MEX,"MF,FW",UANL,29,1990,17.2,29,21,7,19,3,15,32,17,14,1,13,14,43,11,0,Matches
53,Pedro Aquino,pe PER,MF,León,24,1995,11.9,28,17,11,17,0,13,34,21,20,4,16,17,45,25,1,Matches
54,Maximiliano Araújo,uy URU,DF,Puebla,19,2000,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
55,Fernando Arce Jr.,us USA,MF,Necaxa,22,1996,5.9,20,14,11,9,0,8,17,9,8,0,8,3,23,14,0,Matches
56,Fernando Arce Jr.,us USA,MF,Tijuana,22,1996,2.0,1,1,0,1,0,1,3,2,4,1,3,5,6,3,0,Matches
57,Sagir Arce,us USA,DF,Morelia,17,2002,0.1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Matches
58,Omar Arellano,mx MEX,"DF,MF",Querétaro,32,1987,3.5,4,1,3,1,0,2,2,0,1,0,1,1,5,2,0,Matches
59,Fernando Aristeguieta,ve VEN,FW,Morelia,27,1992,20.2,12,7,2,8,2,3,31,28,16,4,12,3,15,24,0,Matches
60,Daniel Arreola,mx MEX,DF,Puebla,33,1985,15.6,10,8,7,3,0,4,11,7,7,4,3,33,43,68,0,Matches
61,Gerardo Arteaga,mx MEX,DF,Santos,20,1998,28.0,57,30,36,15,6,31,56,25,12,4,8,50,107,47,1,Matches
62,Hugo Ayala,mx MEX,DF,UANL,32,1987,23.0,46,33,28,17,1,30,48,18,20,15,5,40,86,49,3,Matches
63,Rafael Baca,mx MEX,MF,Cruz Azul,29,1989,19.6,43,20,12,31,0,11,25,14,14,8,6,19,62,24,0,Matches
64,Claudio Baeza,cl CHI,MF,Necaxa,25,1993,24.4,56,37,26,26,4,20,63,43,16,3,13,20,76,24,0,Matches
65,Kevin Balanta,co COL,MF,Tijuana,22,1997,17.7,36,23,18,17,1,11,28,17,12,3,9,25,61,28,1,Matches
66,Manu Balda,ec ECU,MF,Atlas,27,1992,2.3,5,3,1,2,2,3,8,5,0,0,0,0,5,0,0,Matches
67,Eduardo Banda,mx MEX,"FW,MF",Monterrey,18,2001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
68,Miguel Barbieri,ar ARG,DF,Tijuana,25,1993,7.0,15,9,7,8,0,9,9,0,13,9,4,18,33,29,0,Matches
69,Diego Barbosa,mx MEX,DF,Atlas,22,1996,8.0,33,24,23,9,1,16,23,7,10,2,8,12,45,23,1,Matches
70,Facundo Barcelo,uy URU,FW,Atlas,26,1993,12.1,14,10,2,9,3,2,6,4,14,0,14,3,17,14,0,Matches
71,Marcelo Barovero,ar ARG,GK,Monterrey,35,1984,28.0,0,0,0,0,0,0,2,2,0,0,0,1,1,6,3,Matches
72,Martín Barragán,mx MEX,FW,UNAM,28,1991,2.1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,Matches
73,Jaine Barreiro,co COL,DF,Pachuca,25,1994,6.1,10,7,7,3,0,6,8,2,7,4,3,8,18,35,0,Matches
74,Jaine Barreiro,co COL,DF,León,25,1994,8.0,6,2,4,2,0,1,3,2,6,2,4,11,17,25,0,Matches
75,Pablo Barrera,mx MEX,"MF,FW",UNAM,32,1987,16.2,18,13,5,11,2,10,29,19,21,2,19,6,24,4,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Fernando Beltrán,mx MEX,MF,Guadalajara,21,1998,12.8,21,10,14,6,1,8,25,17,8,1,7,8,29,7,0,Matches
77,Nicolás Benedetti,co COL,MF,América,22,1997,2.6,4,3,3,1,0,1,3,2,0,0,0,2,6,0,0,Matches
78,Oscar Benítez,ar ARG,MF,Atlético,26,1993,7.4,15,10,6,8,1,4,18,14,6,1,5,9,24,5,0,Matches
79,Germán Berterame,mx MEX,"FW,MF",Atlético,20,1998,15.0,24,16,3,13,8,5,18,13,13,0,13,7,31,13,0,Matches
80,Unai Bilbao,es ESP,DF,Atlético,25,1994,14.0,24,21,21,3,0,11,18,7,22,19,3,21,45,74,0,Matches
81,Alfonso Blanco Antúnez,mx MEX,GK,Pachuca,32,1987,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Matches
82,Miller Bolaños,ec ECU,"FW,MF",Tijuana,29,1990,25.2,21,14,9,11,1,7,28,21,14,0,14,8,29,3,0,Matches
83,Eder Borelli,mx MEX,DF,FC Juárez,28,1990,5.6,6,3,6,0,0,4,8,4,7,1,6,10,16,9,0,Matches
84,Jonathan Borja,ec ECU,FW,Cruz Azul,25,1994,0.1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Matches
85,Diego Braghieri,ar ARG,DF,Tijuana,32,1987,14.5,16,10,12,4,0,8,18,10,16,10,6,12,28,76,0,Matches
86,Edy Brambila,mx MEX,"MF,FW",FC Juárez,33,1986,5.9,3,3,1,1,1,1,6,5,1,0,1,0,3,4,0,Matches
87,Antonio Briseño,mx MEX,DF,Guadalajara,25,1994,12.3,13,9,12,1,0,4,8,4,14,8,6,26,39,59,0,Matches
88,Isaác Brizuela,mx MEX,"FW,DF",Guadalajara,28,1990,24.6,48,34,23,20,5,19,35,16,21,1,20,18,66,20,0,Matches
89,Gil Burón,mx MEX,DF,León,25,1994,3.0,5,4,4,1,0,3,5,2,1,1,0,0,5,10,0,Matches
90,Gustavo Cabral,ar ARG,DF,Pachuca,33,1985,24.5,44,26,34,10,0,23,45,22,27,17,10,51,95,92,1,Matches
91,David Cabrera Pujol,mx MEX,MF,UNAM,29,1989,6.9,10,6,7,2,1,6,15,9,3,0,3,5,15,5,0,Matches
92,Sebastián Cáceres,uy URU,DF,América,19,1999,0.4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,Matches
93,Cadete,es ESP,DF,Querétaro,25,1994,12.1,15,8,12,2,1,3,11,8,6,3,3,19,34,46,1,Matches
94,Cristian Calderón,mx MEX,DF,Necaxa,22,1997,13.6,26,15,13,11,2,9,20,11,10,1,9,17,43,27,0,Matches
95,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,22,1997,2.6,6,4,4,1,1,3,4,1,3,1,2,1,7,6,0,Matches
96,Luis Calzadilla,mx MEX,MF,Pachuca,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
97,Washington Camacho,uy URU,"MF,FW",Tijuana,33,1986,6.1,20,13,5,10,5,6,17,11,11,0,11,10,30,9,0,Matches
98,Joel Campbell,cr CRC,"FW,MF",León,27,1992,12.6,18,14,9,7,2,11,23,12,8,0,8,3,21,3,0,Matches
99,Alexis Canelo,ar ARG,FW,Toluca,27,1992,20.2,14,5,3,9,2,1,15,14,8,0,8,9,23,38,0,Matches
100,Eric Cantú,mx MEX,MF,Monterrey,20,1999,0.1,1,0,1,0,0,1,2,1,0,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Milton Caraglio,ar ARG,FW,Cruz Azul,30,1988,14.5,8,3,1,7,0,1,5,4,6,1,5,1,9,11,0,Matches
102,Edwin Cardona,co COL,"FW,MF",Pachuca,26,1992,8.0,8,4,3,4,1,2,13,11,4,0,4,4,12,3,0,Matches
103,Edwin Cardona,co COL,"FW,MF",Tijuana,26,1992,1.7,2,1,0,1,1,2,3,1,3,0,3,1,3,1,0,Matches
104,Jown Cardona,co COL,"MF,FW",León,24,1995,2.3,4,2,1,1,2,1,5,4,2,0,2,1,5,1,0,Matches
105,Ulises Cardona,mx MEX,"DF,MF",Atlas,20,1998,8.4,25,17,14,8,3,15,33,18,6,1,5,6,31,11,0,Matches
106,Rafael Carioca,br BRA,MF,UANL,30,1989,23.3,25,17,8,17,0,14,32,18,12,2,10,16,41,16,0,Matches
107,Bryan Carrasco,cl CHI,"MF,FW",Veracruz,28,1991,14.0,18,10,7,8,3,8,18,10,5,0,5,5,23,1,0,Matches
108,Leandro Carrijó,br BRA,FW,FC Juárez,33,1985,1.4,0,0,0,0,0,0,2,2,0,0,0,1,1,3,0,Matches
109,Santiago Cáseres,ar ARG,MF,América,22,1997,2.2,7,3,2,5,0,4,9,5,3,0,3,2,9,2,0,Matches
110,Kevin Castañeda,mx MEX,"FW,MF",Toluca,19,1999,3.3,4,2,2,2,0,3,6,3,0,0,0,1,5,3,0,Matches
111,Erick Castillo,ec ECU,"MF,FW",Santos,24,1995,22.5,22,16,12,5,5,7,22,15,25,4,21,11,33,17,0,Matches
112,Fabián Castillo,co COL,"FW,MF",Querétaro,27,1992,20.2,13,8,4,6,3,6,15,9,5,0,5,2,15,1,0,Matches
113,Nicolás Castillo,cl CHI,FW,América,26,1993,3.8,2,2,0,1,1,1,6,5,1,0,1,1,3,1,0,Matches
114,Alex Castro,co COL,"FW,MF",Cruz Azul,25,1994,1.8,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,Matches
115,Alexis Castro,ar ARG,"MF,FW",Tijuana,24,1994,3.3,2,1,1,1,0,2,11,9,4,0,4,2,4,4,0,Matches
116,Elio Castro,mx MEX,DF,FC Juárez,31,1988,9.7,17,12,11,6,0,7,12,5,15,11,4,14,31,53,2,Matches
117,Matías Catalán,cl CHI,"DF,MF",Atlético,26,1992,25.3,43,27,27,14,2,18,40,22,18,6,12,28,71,58,1,Matches
118,Martín Cauteruccio,uy URU,"MF,FW",Cruz Azul,32,1987,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
119,Lucas Cavallini,ca CAN,FW,Puebla,26,1992,13.5,10,6,1,5,4,2,5,3,9,3,6,3,13,10,0,Matches
120,Ricardo Centurión,ar ARG,"MF,FW",Atlético,26,1993,3.1,1,0,0,0,1,1,3,2,0,0,0,1,2,1,0,Matches
121,Pablo Ceppelini,uy URU,"FW,MF",Cruz Azul,27,1991,1.2,2,0,2,0,0,1,3,2,0,0,0,1,3,1,0,Matches
122,Alan Cervantes,mx MEX,MF,Santos,21,1998,0.2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Matches
123,Alan Cervantes,mx MEX,MF,Guadalajara,21,1998,6.7,8,7,3,5,0,2,11,9,5,2,3,5,13,4,0,Matches
124,Pablo César Aguilar,py PAR,DF,Cruz Azul,32,1987,24.0,19,11,17,2,0,15,28,13,23,16,7,43,62,129,1,Matches
125,Pablo César López,mx MEX,MF,Pachuca,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Aníbal Chalá,ec ECU,DF,Toluca,23,1996,22.7,30,20,17,11,2,11,29,18,24,7,17,30,60,33,2,Matches
127,Diego Chávez,mx MEX,"FW,MF",Veracruz,24,1995,7.4,6,3,0,4,2,2,11,9,6,1,5,4,10,2,0,Matches
128,Diego Chávez,mx MEX,"FW,MF",Necaxa,24,1995,2.8,7,2,1,5,1,2,5,3,6,0,6,1,8,2,0,Matches
129,Luis Chávez,mx MEX,MF,Pachuca,23,1996,9.1,9,2,5,3,1,5,21,16,3,1,2,13,22,13,0,Matches
130,Ricardo Chávez Soto,mx MEX,DF,Necaxa,24,1994,23.7,76,53,44,29,3,28,54,26,25,10,15,24,100,54,0,Matches
131,Alejandro Chumacero,bo BOL,"MF,DF",Puebla,28,1991,12.3,13,9,9,4,0,6,36,30,8,0,8,6,19,10,0,Matches
132,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,22,1997,1.5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Matches
133,José Cobián,mx MEX,MF,Necaxa,20,1998,1.1,4,3,2,2,0,0,0,0,1,0,1,2,6,2,0,Matches
134,Germán Conti,ar ARG,DF,Atlas,25,1994,7.0,9,8,5,4,0,4,5,1,15,10,5,18,27,32,0,Matches
135,Rodrigo Contreras,ar ARG,"FW,MF",Necaxa,23,1995,0.8,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Matches
136,Jonathan Copete,co COL,"MF,FW",Pachuca,31,1988,8.7,21,13,9,4,8,7,19,12,6,2,4,2,23,10,0,Matches
137,José Corona,mx MEX,GK,Cruz Azul,38,1981,28.0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,Matches
138,George Corral,mx MEX,DF,Querétaro,29,1990,9.1,13,9,11,1,1,8,12,4,7,5,2,9,22,22,0,Matches
139,Jair Cortés,mx MEX,MF,Necaxa,18,2000,1.7,7,3,2,5,0,2,5,3,2,1,1,1,8,2,0,Matches
140,Javier Cortés,mx MEX,MF,Atlético,30,1989,4.1,5,3,1,3,1,0,5,5,4,0,4,1,6,2,0,Matches
141,Jordi Cortizo,mx MEX,"MF,FW",Querétaro,23,1996,3.5,11,7,5,4,2,3,9,6,2,0,2,2,13,2,0,Matches
142,Rodolfo Cota,mx MEX,GK,León,32,1987,26.0,0,0,0,0,0,0,6,6,1,0,1,0,0,14,1,Matches
143,Aldo Cruz,mx MEX,DF,Tijuana,21,1997,17.0,28,10,11,14,3,10,22,12,27,8,19,21,49,37,0,Matches
144,Mauricio Cuero,co COL,"FW,MF",Atlas,26,1993,11.1,11,6,3,6,2,4,11,7,5,1,4,1,12,1,0,Matches
145,Christian Cueva,pe PER,MF,Pachuca,27,1991,0.4,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,Matches
146,Jürgen Damm,mx MEX,"MF,FW",UANL,26,1992,3.9,6,5,6,0,0,0,3,3,3,0,3,1,7,4,0,Matches
147,Jorge Daniel Hernández,mx MEX,MF,Pachuca,30,1989,27.6,53,32,24,27,2,22,69,47,26,13,13,34,87,26,0,Matches
148,Juan David Castro,mx MEX,"MF,FW",Atlético,27,1991,14.2,15,14,10,5,0,11,21,10,8,0,8,9,24,8,0,Matches
149,Víctor Dávila,cl CHI,"MF,FW",Pachuca,21,1997,10.2,6,5,2,4,0,2,6,4,3,2,1,6,12,1,0,Matches
150,Diego De Buen,mx MEX,MF,Santos,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Eduardo Del Ángel,mx MEX,"MF,FW",Morelia,19,2000,3.5,9,5,3,6,0,4,8,4,7,0,7,5,14,2,0,Matches
152,Ayron del Valle,co COL,"FW,MF",Querétaro,30,1989,11.2,2,2,0,0,2,0,4,4,3,0,3,1,3,12,0,Matches
153,Juan Delgado,cl CHI,"MF,FW",Necaxa,26,1993,21.9,31,20,7,19,5,15,52,37,20,0,20,9,40,10,0,Matches
154,Jair Díaz,mx MEX,DF,UANL,20,1998,4.9,15,12,7,6,2,11,16,5,2,0,2,7,22,7,0,Matches
155,Jonathan Díaz,mx MEX,DF,Santos,20,1999,1.0,1,1,0,0,1,0,0,0,1,0,1,1,2,1,0,Matches
156,Diego,br BRA,"MF,FW",Toluca,31,1988,10.7,14,8,4,10,0,1,6,5,5,1,4,6,20,6,0,Matches
157,José Doldán,py PAR,DF,Necaxa,22,1997,4.9,7,5,6,1,0,5,7,2,2,2,0,7,14,10,0,Matches
158,Idekel Domínguez,mx MEX,DF,UNAM,19,2000,1.0,5,2,1,3,1,2,5,3,1,0,1,1,6,1,0,Matches
159,Julio Domínguez,mx MEX,DF,Cruz Azul,31,1987,26.8,19,10,12,7,0,7,17,10,18,11,7,26,45,76,0,Matches
160,Misael Domínguez,mx MEX,"FW,MF",Cruz Azul,19,1999,2.6,3,2,0,2,1,2,4,2,3,0,3,2,5,1,0,Matches
161,Luis Donaldo Hernández,mx MEX,"DF,MF",Toluca,21,1998,21.9,49,34,40,7,2,31,46,15,24,14,10,14,63,78,0,Matches
162,Dória,br BRA,DF,Santos,24,1994,22.7,19,11,15,4,0,9,14,5,41,30,11,35,54,69,0,Matches
163,Giovani dos Santos,mx MEX,"MF,FW",América,30,1989,10.9,11,8,2,5,4,3,14,11,6,0,6,1,12,1,0,Matches
164,Jesús Dueñas,mx MEX,"DF,MF",UANL,30,1989,21.7,41,26,25,14,2,29,47,18,13,4,9,16,57,33,0,Matches
165,Javier Eduardo López,mx MEX,MF,Guadalajara,24,1994,14.7,20,12,6,10,4,8,20,12,6,0,6,7,27,6,0,Matches
166,Jorge Eduardo Sánchez,mx MEX,DF,América,21,1997,16.5,26,14,15,8,3,10,24,14,23,4,19,30,56,37,0,Matches
167,Francisco Eduardo Venegas,mx MEX,"DF,MF",UANL,21,1998,1.1,1,1,0,1,0,0,1,1,0,0,0,0,1,2,0,Matches
168,Jesús Eduardo Zavala,mx MEX,"MF,DF",Puebla,32,1987,18.3,17,8,5,10,2,9,23,14,14,8,6,19,36,64,0,Matches
169,Alfonso Emilio Sánchez,mx MEX,MF,Tijuana,25,1994,3.5,12,8,3,6,3,4,11,7,5,1,4,4,16,6,0,Matches
170,Luis Enrique Quiñones,co COL,"FW,MF",UANL,28,1991,17.2,57,39,15,36,6,19,50,31,18,0,18,17,74,3,0,Matches
171,Carlos Ernesto Cisneros,mx MEX,"MF,FW",Toluca,25,1993,0.6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Matches
172,Dionicio Escalante,mx MEX,DF,Atlético,29,1990,14.8,26,17,18,5,3,11,23,12,16,8,8,21,47,50,0,Matches
173,Kevin Escamilla,mx MEX,MF,Toluca,25,1994,3.3,7,5,4,3,0,4,7,3,2,1,1,5,12,5,0,Matches
174,Kevin Escamilla,mx MEX,"MF,FW",UNAM,25,1994,5.7,7,6,3,4,0,5,13,8,5,0,5,10,17,2,0,Matches
175,Juan Escobar,py PAR,DF,Cruz Azul,24,1995,19.4,44,29,33,8,3,22,41,19,15,4,11,25,69,72,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Alonso Escoboza,mx MEX,"MF,FW",América,26,1993,2.8,2,1,0,1,1,0,3,3,3,1,2,2,4,2,0,Matches
177,Alonso Escoboza,mx MEX,"DF,MF",Querétaro,26,1993,17.9,21,12,11,9,1,8,19,11,11,1,10,8,29,21,0,Matches
178,Michael Estrada,ec ECU,"FW,MF",Toluca,23,1996,2.9,3,2,0,0,3,1,4,3,0,0,0,0,3,3,0,Matches
179,Cesar Falletti,uy URU,MF,Tijuana,26,1992,4.8,6,5,2,3,1,6,8,2,7,1,6,0,6,1,1,Matches
180,Carlos Felipe Rodríguez,mx MEX,GK,Atlético,30,1989,27.0,0,0,0,0,0,0,2,2,0,0,0,0,0,17,2,Matches
181,Omar Fernández Frasica,co COL,"MF,FW",Puebla,26,1993,22.4,10,6,4,6,0,2,17,15,14,0,14,6,16,14,0,Matches
182,Leonardo Fernández,uy URU,"MF,FW",Toluca,20,1998,8.9,7,3,2,3,2,1,10,9,2,0,2,6,13,2,0,Matches
183,Mauro Fernández,ar ARG,"FW,MF",FC Juárez,30,1989,20.4,26,17,15,9,2,16,31,15,10,2,8,10,36,12,0,Matches
184,Luis Fernando Fuentes,mx MEX,DF,América,32,1986,8.7,10,7,6,3,1,8,13,5,9,5,4,20,30,24,1,Matches
185,Luis Fernando Fuentes,mx MEX,DF,Tijuana,32,1986,2.1,9,8,3,6,0,4,7,3,1,0,1,5,14,5,0,Matches
186,Luis Fernando León,ec ECU,DF,Atlético,26,1993,10.0,16,13,12,4,0,11,20,9,2,2,0,12,28,37,0,Matches
