rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
44,Brayan Angulo,ec ECU,FW,Tijuana,23,1995,3.4,1,5,1,20.0,1.48,0.30,0.00,0.00,40.0,0,1,2,1.7,0.2,0.03,-0.7,-0.2,Matches
45,Jeison Angulo,co COL,DF,UNAM,23,1996,11.6,1,4,1,25.0,0.34,0.09,0.25,1.00,15.8,0,0,0,0.7,0.7,0.17,+0.3,+0.3,Matches
46,Jesús Angulo,mx MEX,"MF,FW",Necaxa,22,1997,15.8,4,30,11,36.7,1.89,0.69,0.13,0.36,19.3,0,0,0,2.8,2.8,0.09,+1.2,+1.2,Matches
47,Jesús Angulo,mx MEX,"FW,MF",Guadalajara,22,1997,2.0,0,3,0,0.0,1.52,0.00,0.00,,24.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
48,Francisco Antonio Figueroa,mx MEX,MF,Pachuca,20,1999,2.4,0,4,0,0.0,1.66,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
49,Juan Antonio Portales,mx MEX,DF,Atlético,23,1996,1.6,0,2,0,0.0,1.26,0.00,0.00,,32.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
50,José Antonio Rodríguez,mx MEX,GK,Guadalajara,27,1992,24.0,1,1,1,100.0,0.04,0.04,1.00,1.00,97.7,0,0,0,0.0,0.0,0.01,+1.0,+1.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Uriel Antuna,mx MEX,FW,Guadalajara,21,1997,7.2,0,12,6,50.0,1.68,0.84,0.00,0.00,20.9,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
52,Javier Aquino,mx MEX,"MF,FW",UANL,29,1990,17.2,4,31,10,32.3,1.81,0.58,0.13,0.40,20.4,0,0,0,2.9,2.9,0.10,+1.1,+1.1,Matches
53,Pedro Aquino,pe PER,MF,León,24,1995,11.9,0,8,2,25.0,0.67,0.17,0.00,0.00,21.5,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
54,Maximiliano Araújo,uy URU,DF,Puebla,19,2000,0.2,0,1,0,0.0,4.50,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
55,Fernando Arce Jr.,us USA,MF,Necaxa,22,1996,5.9,0,3,0,0.0,0.51,0.00,0.00,,11.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
56,Fernando Arce Jr.,us USA,MF,Tijuana,22,1996,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,14.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
57,Sagir Arce,us USA,DF,Morelia,17,2002,0.1,0,1,0,0.0,9.00,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
58,Omar Arellano,mx MEX,"DF,MF",Querétaro,32,1987,3.5,0,5,0,0.0,1.41,0.00,0.00,,21.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
59,Fernando Aristeguieta,ve VEN,FW,Morelia,27,1992,20.2,7,66,27,40.9,3.27,1.34,0.11,0.26,14.3,0,0,0,10.2,10.2,0.16,-3.2,-3.2,Matches
60,Daniel Arreola,mx MEX,DF,Puebla,33,1985,15.6,1,13,2,15.4,0.83,0.13,0.08,0.50,23.1,2,0,1,1.5,0.8,0.06,-0.5,+0.2,Matches
61,Gerardo Arteaga,mx MEX,DF,Santos,20,1998,28.0,1,14,4,28.6,0.50,0.14,0.07,0.25,26.1,0,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
62,Hugo Ayala,mx MEX,DF,UANL,32,1987,23.0,0,7,1,14.3,0.30,0.04,0.00,0.00,10.7,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
63,Rafael Baca,mx MEX,MF,Cruz Azul,29,1989,19.6,0,4,2,50.0,0.20,0.10,0.00,0.00,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
64,Claudio Baeza,cl CHI,MF,Necaxa,25,1993,24.4,1,19,7,36.8,0.78,0.29,0.05,0.14,27.3,3,0,0,1.0,1.0,0.05,0.0,0.0,Matches
65,Kevin Balanta,co COL,MF,Tijuana,22,1997,17.7,1,6,3,50.0,0.34,0.17,0.17,0.33,24.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
66,Manu Balda,ec ECU,MF,Atlas,27,1992,2.3,1,3,2,66.7,1.30,0.87,0.33,0.50,25.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
67,Eduardo Banda,mx MEX,"FW,MF",Monterrey,18,2001,0.4,0,1,0,0.0,2.50,0.00,0.00,,22.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
68,Miguel Barbieri,ar ARG,DF,Tijuana,25,1993,7.0,0,6,0,0.0,0.86,0.00,0.00,,8.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
69,Diego Barbosa,mx MEX,DF,Atlas,22,1996,8.0,1,4,2,50.0,0.50,0.25,0.25,0.50,25.5,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
70,Facundo Barcelo,uy URU,FW,Atlas,26,1993,12.1,4,21,10,47.6,1.73,0.82,0.19,0.40,12.5,0,0,1,3.1,2.3,0.11,+0.9,+1.7,Matches
71,Marcelo Barovero,ar ARG,GK,Monterrey,35,1984,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
72,Martín Barragán,mx MEX,FW,UNAM,28,1991,2.1,0,7,1,14.3,3.28,0.47,0.00,0.00,14.2,0,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
73,Jaine Barreiro,co COL,DF,Pachuca,25,1994,6.1,0,3,2,66.7,0.49,0.33,0.00,0.00,10.0,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
74,Jaine Barreiro,co COL,DF,León,25,1994,8.0,0,2,1,50.0,0.25,0.12,0.00,0.00,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
75,Pablo Barrera,mx MEX,"MF,FW",UNAM,32,1987,16.2,2,31,10,32.3,1.91,0.62,0.00,0.00,21.5,5,2,2,4.2,2.6,0.09,-2.2,-2.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Fernando Beltrán,mx MEX,MF,Guadalajara,21,1998,12.8,2,12,5,41.7,0.94,0.39,0.17,0.40,24.8,0,0,0,0.4,0.4,0.04,+1.6,+1.6,Matches
77,Nicolás Benedetti,co COL,MF,América,22,1997,2.6,1,5,1,20.0,1.92,0.38,0.20,1.00,18.0,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
78,Oscar Benítez,ar ARG,MF,Atlético,26,1993,7.4,1,8,1,12.5,1.08,0.13,0.13,1.00,26.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
79,Germán Berterame,mx MEX,"FW,MF",Atlético,20,1998,15.0,6,45,20,44.4,3.00,1.34,0.13,0.30,20.4,2,0,0,3.1,3.1,0.07,+2.9,+2.9,Matches
80,Unai Bilbao,es ESP,DF,Atlético,25,1994,14.0,1,6,1,16.7,0.43,0.07,0.17,1.00,9.4,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
81,Alfonso Blanco Antúnez,mx MEX,GK,Pachuca,32,1987,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82,Miller Bolaños,ec ECU,"FW,MF",Tijuana,29,1990,25.2,1,45,17,37.8,1.79,0.68,0.00,0.00,26.5,8,1,2,3.7,2.1,0.05,-2.7,-2.1,Matches
83,Eder Borelli,mx MEX,DF,FC Juárez,28,1990,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Jonathan Borja,ec ECU,FW,Cruz Azul,25,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Diego Braghieri,ar ARG,DF,Tijuana,32,1987,14.5,0,13,2,15.4,0.90,0.14,0.00,0.00,16.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
86,Edy Brambila,mx MEX,"MF,FW",FC Juárez,33,1986,5.9,0,1,0,0.0,0.17,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
87,Antonio Briseño,mx MEX,DF,Guadalajara,25,1994,12.3,1,5,4,80.0,0.41,0.33,0.20,0.25,9.1,0,0,0,0.7,0.7,0.13,+0.3,+0.3,Matches
88,Isaác Brizuela,mx MEX,"FW,DF",Guadalajara,28,1990,24.6,1,25,5,20.0,1.02,0.20,0.04,0.20,19.2,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
89,Gil Burón,mx MEX,DF,León,25,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Gustavo Cabral,ar ARG,DF,Pachuca,33,1985,24.5,1,13,3,23.1,0.53,0.12,0.08,0.33,11.9,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Matches
91,David Cabrera Pujol,mx MEX,MF,UNAM,29,1989,6.9,1,12,6,50.0,1.74,0.87,0.00,0.00,29.6,3,1,1,1.2,0.4,0.04,-0.2,-0.4,Matches
92,Sebastián Cáceres,uy URU,DF,América,19,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Cadete,es ESP,DF,Querétaro,25,1994,12.1,0,4,0,0.0,0.33,0.00,0.00,,17.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
94,Cristian Calderón,mx MEX,DF,Necaxa,22,1997,13.6,3,16,4,25.0,1.18,0.30,0.19,0.75,23.1,3,0,0,1.0,1.0,0.06,+2.0,+2.0,Matches
95,Cristian Calderón,mx MEX,"DF,FW",Guadalajara,22,1997,2.6,0,4,1,25.0,1.57,0.39,0.00,0.00,21.7,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
96,Luis Calzadilla,mx MEX,MF,Pachuca,19,2000,0.2,0,1,0,0.0,5.63,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
97,Washington Camacho,uy URU,"MF,FW",Tijuana,33,1986,6.1,2,10,3,30.0,1.65,0.49,0.20,0.67,18.4,0,0,0,2.1,2.1,0.21,-0.1,-0.1,Matches
98,Joel Campbell,cr CRC,"FW,MF",León,27,1992,12.6,1,24,10,41.7,1.90,0.79,0.04,0.10,18.3,1,0,0,3.6,3.6,0.16,-2.6,-2.6,Matches
99,Alexis Canelo,ar ARG,FW,Toluca,27,1992,20.2,3,50,12,24.0,2.47,0.59,0.06,0.25,18.0,0,0,0,5.1,5.1,0.10,-2.1,-2.1,Matches
100,Eric Cantú,mx MEX,MF,Monterrey,20,1999,0.1,0,1,0,0.0,12.86,0.00,0.00,,30.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Milton Caraglio,ar ARG,FW,Cruz Azul,30,1988,14.5,5,50,13,26.0,3.44,0.89,0.08,0.31,16.6,0,1,3,5.9,3.8,0.08,-0.9,+0.2,Matches
102,Edwin Cardona,co COL,"FW,MF",Pachuca,26,1992,8.0,2,26,7,26.9,3.25,0.87,0.08,0.29,26.4,3,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
103,Edwin Cardona,co COL,"FW,MF",Tijuana,26,1992,1.7,0,9,3,33.3,5.19,1.73,0.00,0.00,20.2,1,0,0,1.1,1.1,0.12,-1.1,-1.1,Matches
104,Jown Cardona,co COL,"MF,FW",León,24,1995,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,22.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
105,Ulises Cardona,mx MEX,"DF,MF",Atlas,20,1998,8.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
106,Rafael Carioca,br BRA,MF,UANL,30,1989,23.3,1,11,3,27.3,0.47,0.13,0.09,0.33,22.6,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
107,Bryan Carrasco,cl CHI,"MF,FW",Veracruz,28,1991,14.0,3,10,3,30.0,0.72,0.21,0.10,0.33,21.6,0,2,3,3.3,0.8,0.08,-0.3,+0.2,Matches
108,Leandro Carrijó,br BRA,FW,FC Juárez,33,1985,1.4,1,4,2,50.0,2.93,1.46,0.25,0.50,9.8,0,0,0,1.2,1.2,0.31,-0.2,-0.2,Matches
109,Santiago Cáseres,ar ARG,MF,América,22,1997,2.2,0,1,0,0.0,0.46,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
110,Kevin Castañeda,mx MEX,"FW,MF",Toluca,19,1999,3.3,1,11,3,27.3,3.36,0.92,0.09,0.33,23.2,1,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
111,Erick Castillo,ec ECU,"MF,FW",Santos,24,1995,22.5,3,38,17,44.7,1.69,0.76,0.08,0.18,17.9,0,0,0,5.2,5.2,0.14,-2.2,-2.2,Matches
112,Fabián Castillo,co COL,"FW,MF",Querétaro,27,1992,20.2,5,41,16,39.0,2.03,0.79,0.12,0.31,18.6,0,0,0,5.1,5.1,0.12,-0.1,-0.1,Matches
113,Nicolás Castillo,cl CHI,FW,América,26,1993,3.8,4,19,6,31.6,5.03,1.59,0.16,0.50,19.5,4,1,1,4.3,3.5,0.19,-0.3,-0.5,Matches
114,Alex Castro,co COL,"FW,MF",Cruz Azul,25,1994,1.8,0,1,0,0.0,0.56,0.00,0.00,,17.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
115,Alexis Castro,ar ARG,"MF,FW",Tijuana,24,1994,3.3,2,4,3,75.0,1.23,0.92,0.50,0.67,12.6,0,0,0,1.6,1.6,0.42,+0.4,+0.4,Matches
116,Elio Castro,mx MEX,DF,FC Juárez,31,1988,9.7,0,5,1,20.0,0.52,0.10,0.00,0.00,14.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
117,Matías Catalán,cl CHI,"DF,MF",Atlético,26,1992,25.3,2,18,5,27.8,0.71,0.20,0.11,0.40,16.5,2,0,0,2.4,2.4,0.13,-0.4,-0.4,Matches
118,Martín Cauteruccio,uy URU,"MF,FW",Cruz Azul,32,1987,0.8,0,1,0,0.0,1.27,0.00,0.00,,8.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
119,Lucas Cavallini,ca CAN,FW,Puebla,26,1992,13.5,5,44,12,27.3,3.26,0.89,0.11,0.42,13.1,0,0,1,5.9,5.1,0.12,-0.9,-0.1,Matches
120,Ricardo Centurión,ar ARG,"MF,FW",Atlético,26,1993,3.1,0,5,0,0.0,1.60,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
121,Pablo Ceppelini,uy URU,"FW,MF",Cruz Azul,27,1991,1.2,0,1,0,0.0,0.81,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
122,Alan Cervantes,mx MEX,MF,Santos,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Alan Cervantes,mx MEX,MF,Guadalajara,21,1998,6.7,0,11,4,36.4,1.64,0.60,0.00,0.00,25.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
124,Pablo César Aguilar,py PAR,DF,Cruz Azul,32,1987,24.0,5,32,8,25.0,1.33,0.33,0.16,0.63,12.6,0,0,0,4.4,4.4,0.15,+0.6,+0.6,Matches
125,Pablo César López,mx MEX,MF,Pachuca,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Aníbal Chalá,ec ECU,DF,Toluca,23,1996,22.7,0,3,0,0.0,0.13,0.00,0.00,,21.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
127,Diego Chávez,mx MEX,"FW,MF",Veracruz,24,1995,7.4,2,13,5,38.5,1.77,0.68,0.15,0.40,19.9,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
128,Diego Chávez,mx MEX,"FW,MF",Necaxa,24,1995,2.8,1,3,1,33.3,1.08,0.36,0.33,1.00,18.6,0,0,0,0.9,0.9,0.30,+0.1,+0.1,Matches
129,Luis Chávez,mx MEX,MF,Pachuca,23,1996,9.1,2,30,6,20.0,3.30,0.66,0.07,0.33,25.8,7,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
130,Ricardo Chávez Soto,mx MEX,DF,Necaxa,24,1994,23.7,0,11,3,27.3,0.46,0.13,0.00,0.00,19.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
131,Alejandro Chumacero,bo BOL,"MF,DF",Puebla,28,1991,12.3,0,15,4,26.7,1.22,0.32,0.00,0.00,21.1,0,0,0,1.6,1.6,0.11,-1.6,-1.6,Matches
132,Ronaldo Cisneros,mx MEX,"FW,MF",Guadalajara,22,1997,1.5,0,4,3,75.0,2.65,1.99,0.00,0.00,21.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
133,José Cobián,mx MEX,MF,Necaxa,20,1998,1.1,0,2,1,50.0,1.87,0.94,0.00,0.00,22.8,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
134,Germán Conti,ar ARG,DF,Atlas,25,1994,7.0,0,5,1,20.0,0.71,0.14,0.00,0.00,10.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
135,Rodrigo Contreras,ar ARG,"FW,MF",Necaxa,23,1995,0.8,0,2,0,0.0,2.40,0.00,0.00,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
136,Jonathan Copete,co COL,"MF,FW",Pachuca,31,1988,8.7,1,18,10,55.6,2.06,1.15,0.06,0.10,14.1,0,0,0,2.7,2.7,0.17,-1.7,-1.7,Matches
137,José Corona,mx MEX,GK,Cruz Azul,38,1981,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,George Corral,mx MEX,DF,Querétaro,29,1990,9.1,0,5,0,0.0,0.55,0.00,0.00,,18.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
139,Jair Cortés,mx MEX,MF,Necaxa,18,2000,1.7,0,2,1,50.0,1.20,0.60,0.00,0.00,20.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
