rk,player,nation,pos,squad,age,born,90s,ga,pka,fk,ck,og,psxg,psxg_sot,psxg_exp,90,cmp,att,cmp_launch,att_gk,thr,launch,avglen,att_goal_k,launch_goal_k,avglen_goal_k,opp,stp,stp_crosse,opa,opa_90,avgdist,matches
1,Carlos Acevedo,mx MEX,GK,Santos,23,1996,3.0,4,0,0,0,0,2.6,0.24,-1.4,-0.48,17,40,42.5,44,8,45.5,40.5,29,69.0,51.3,25,1,4.0,0,0.00,9.1,Matches
2,Gil Alcalá,mx MEX,GK,Querétaro,27,1992,28.0,34,5,0,3,1,36.7,0.28,+3.7,+0.13,146,318,45.9,461,82,40.6,37.4,224,58.5,47.5,329,7,2.1,14,0.50,13.1,Matches
3,Ángel Alonzo,mx MEX,GK,Necaxa,19,2000,1.0,3,0,0,0,0,3.2,0.45,+0.2,+0.17,3,7,42.9,16,2,31.3,29.6,5,40.0,38.4,11,0,0.0,1,1.00,32.0,Matches
4,Luis Ángel Malagón,mx MEX,GK,Morelia,22,1997,5.0,9,1,0,2,0,8.7,0.29,-0.3,-0.06,14,35,40.0,137,23,19.0,28.6,28,32.1,33.3,65,1,1.5,4,0.80,14.9,Matches
5,José Antonio Rodríguez,mx MEX,GK,Guadalajara,27,1992,24.0,33,7,2,5,0,33.6,0.26,+0.6,+0.02,77,276,27.9,419,90,34.6,35.4,224,58.5,46.3,352,3,0.9,10,0.42,13.5,Matches
6,Marcelo Barovero,ar ARG,GK,Monterrey,35,1984,28.0,40,3,1,5,0,36.4,0.29,-3.6,-0.13,115,273,42.1,473,103,39.5,35.4,180,47.8,38.4,361,9,2.5,25,0.89,15.3,Matches
7,Alfonso Blanco Antúnez,mx MEX,GK,Pachuca,32,1987,5.0,8,2,0,1,0,7.8,0.25,-0.2,-0.03,17,38,44.7,113,20,23.0,30.4,39,30.8,34.4,46,5,10.9,4,0.80,13.0,Matches
8,José Corona,mx MEX,GK,Cruz Azul,38,1981,28.0,38,2,2,2,0,32.6,0.29,-5.4,-0.19,187,383,48.8,481,82,43.7,37.3,266,65.0,47.8,404,11,2.7,11,0.39,13.0,Matches
9,Rodolfo Cota,mx MEX,GK,León,32,1987,26.0,34,7,0,2,0,38.3,0.26,+4.3,+0.17,90,225,40.0,466,128,26.2,31.5,229,45.0,40.1,384,14,3.6,30,1.15,14.2,Matches
10,Carlos Felipe Rodríguez,mx MEX,GK,Atlético,30,1989,27.0,43,5,0,10,2,36.0,0.28,-5.0,-0.19,176,369,47.7,472,89,48.9,40.7,223,61.9,48.1,376,8,2.1,8,0.30,10.9,Matches
11,Hugo González Durán,mx MEX,GK,Necaxa,28,1990,24.1,32,2,0,2,0,35.1,0.28,+3.1,+0.13,171,334,51.2,472,115,45.1,37.7,185,65.4,52.1,308,12,3.9,16,0.67,13.1,Matches
12,Raúl Gudiño,mx MEX,GK,Guadalajara,23,1996,4.0,6,2,0,0,0,5.1,0.29,-0.9,-0.22,17,33,51.5,70,17,17.1,26.8,45,46.7,40.4,34,0,0.0,8,2.00,19.5,Matches
13,Yosgart Gutiérrez,mx MEX,GK,Necaxa,38,1981,2.9,4,0,0,1,1,1.0,0.14,-2.0,-0.69,25,57,43.9,51,10,66.7,43.0,31,74.2,51.8,37,1,2.7,3,1.02,14.5,Matches
14,Nahuel Guzmán,ar ARG,GK,UANL,33,1986,28.0,24,4,1,2,0,26.6,0.24,+2.6,+0.09,159,345,46.1,802,119,33.3,32.6,211,37.0,34.7,256,16,6.3,38,1.36,15.6,Matches
15,Carlos Higuera,mx MEX,GK,Tijuana,18,2000,1.0,2,1,0,0,0,1.4,0.24,-0.6,-0.64,4,14,28.6,15,2,46.7,38.6,10,70.0,47.1,17,0,0.0,1,1.00,17.5,Matches
16,Oscar Jiménez,mx MEX,GK,América,30,1988,3.0,1,0,0,0,0,0.8,0.13,-0.2,-0.05,17,41,41.5,69,15,40.6,38.9,26,50.0,38.7,34,4,11.8,2,0.67,11.2,Matches
17,Sebastián Jurado,mx MEX,GK,Veracruz,21,1997,18.0,45,2,3,3,1,34.1,0.29,-9.9,-0.55,94,266,35.3,251,43,54.6,41.4,158,81.6,57.8,291,6,2.1,2,0.11,9.6,Matches
18,Gibran Lajud,mx MEX,GK,Tijuana,25,1993,27.0,50,8,3,5,1,39.5,0.29,-9.5,-0.35,155,380,40.8,466,72,53.9,40.4,219,58.9,46.0,330,9,2.7,11,0.41,12.5,Matches
19,Agustín Marchesín,ar ARG,GK,América,31,1988,2.0,2,0,0,0,0,3.4,0.38,+1.4,+0.72,14,36,38.9,57,7,33.3,34.7,24,70.8,50.4,15,0,0.0,0,0.00,10.3,Matches
