rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
46,Alessandro Berardi,it ITA,GK,Hellas Verona,29,1991,0.3,12,12,12,0,0,0,12,0,0,,0,,6,42,33,0,0,0,0,0,4,0,Matches
47,Domenico Berardi,it ITA,FW,Sassuolo,25,1994,27.5,1661,41,193,615,879,121,1653,63,30,47.6,33,52.4,1006,6320,3125,101,59,36,54,31,1213,272,Matches
48,Álex Berenguer,es ESP,MF,Torino,25,1995,1.5,63,3,4,32,28,1,63,2,2,100.0,0,0.0,30,257,181,5,3,0,3,2,44,3,Matches
49,Bartosz Bereszyński,pl POL,DF,Sampdoria,28,1992,29.0,1788,133,632,809,368,15,1788,33,18,54.5,15,45.5,803,3982,2045,42,36,7,27,15,958,81,Matches
50,Federico Bernardeschi,it ITA,"MF,DF",Juventus,26,1994,10.8,707,23,139,277,297,29,707,32,22,68.8,10,31.3,416,2620,1257,37,26,5,27,12,481,85,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Marco Bertini,it ITA,MF,Lazio,17,2002,0.1,4,0,2,2,0,0,4,1,1,100.0,0,0.0,1,13,4,0,0,0,0,0,1,0,Matches
52,Daniel Bessa,it ITA,MF,Hellas Verona,27,1993,6.8,368,3,37,170,163,15,368,5,3,60.0,2,40.0,247,1306,619,19,19,4,18,12,287,39,Matches
53,Cristiano Biraghi,it ITA,DF,Fiorentina,27,1992,31.1,1966,87,413,742,828,56,1966,29,13,44.8,16,55.2,996,4986,2656,91,52,8,32,5,1166,225,Matches
54,Davide Biraschi,it ITA,DF,Genoa,26,1994,10.2,626,39,247,328,59,4,626,15,6,40.0,9,60.0,343,1328,711,9,7,0,12,5,384,20,Matches
55,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,23,1997,19.8,1017,21,135,356,547,74,1017,153,87,56.9,66,43.1,691,5253,2472,78,71,30,57,31,830,169,Matches
56,Giacomo Bonaventura,it ITA,MF,Fiorentina,30,1989,25.1,1208,32,197,594,443,37,1208,60,40,66.7,20,33.3,710,4013,1906,49,48,7,36,30,843,91,Matches
57,Federico Bonazzoli,it ITA,FW,Torino,23,1997,6.3,223,3,15,113,100,25,223,15,8,53.3,7,46.7,130,728,223,7,9,3,15,8,160,36,Matches
58,Federico Bonazzoli,it ITA,FW,Sampdoria,23,1997,1.5,35,0,4,14,19,6,35,2,2,100.0,0,0.0,19,156,103,5,3,1,3,3,26,7,Matches
59,Kevin Bonifazi,it ITA,DF,Udinese,24,1996,27.4,1613,262,872,678,74,22,1613,16,13,81.3,3,18.8,1020,5282,2586,15,14,2,19,3,1047,5,Matches
60,Leonardo Bonucci,it ITA,DF,Juventus,33,1987,22.5,1702,225,770,875,64,20,1702,5,4,80.0,1,20.0,984,4599,2705,6,8,1,5,2,1290,4,Matches
61,Mehdi Bourabia,ma MAR,MF,Sassuolo,28,1991,5.9,444,27,113,257,77,4,444,15,8,53.3,7,46.7,225,977,483,5,11,0,9,4,308,5,Matches
62,Edoardo Bove,it ITA,MF,Roma,18,2002,0.1,12,1,4,8,0,0,12,0,0,,0,,9,43,27,0,0,0,0,0,9,0,Matches
63,Jayden Braaf,nl NED,FW,Udinese,17,2002,1.3,41,1,3,15,23,7,41,5,4,80.0,1,20.0,30,182,43,2,0,1,6,1,28,11,Matches
64,Gleison Bremer,br BRA,DF,Torino,23,1997,32.6,2059,226,1048,932,97,41,2059,12,6,50.0,6,50.0,1152,6003,3257,28,17,1,24,8,1250,9,Matches
65,Marcelo Brozović,hr CRO,MF,Inter,27,1992,28.7,2549,121,605,1473,491,8,2549,12,10,83.3,2,16.7,1448,7360,3308,35,48,1,26,17,1887,32,Matches
66,Gastón Brugman,uy URU,MF,Parma,27,1992,18.0,1288,56,353,749,204,4,1288,19,16,84.2,3,15.8,701,3614,1818,22,24,1,20,9,831,17,Matches
67,Juan Brunetta,ar ARG,"FW,MF",Parma,23,1997,5.3,255,1,19,141,99,17,255,25,13,52.0,12,48.0,166,1212,599,23,12,3,17,8,185,34,Matches
68,Gianluigi Buffon,it ITA,GK,Juventus,42,1978,8.0,321,288,320,1,0,0,321,0,0,,0,,174,695,434,0,0,0,0,0,182,0,Matches
69,Alessandro Buongiorno,it ITA,DF,Torino,21,1999,9.5,550,69,237,292,22,5,550,3,3,100.0,0,0.0,312,1726,1108,9,2,0,13,2,340,3,Matches
70,Maxime Busi,be BEL,DF,Parma,20,1999,13.3,937,48,293,470,183,11,937,28,12,42.9,16,57.1,538,2527,1488,28,13,4,21,5,602,63,Matches
71,Martín Cáceres,uy URU,DF,Fiorentina,33,1987,24.9,1224,101,361,641,234,24,1224,8,3,37.5,5,62.5,633,3123,1851,26,25,1,14,10,749,60,Matches
72,Felipe Caicedo,ec ECU,FW,Lazio,31,1988,10.3,376,5,25,185,171,50,375,19,9,47.4,10,52.6,206,794,346,6,7,2,27,6,298,57,Matches
73,Arturo Calabresi,it ITA,"DF,FW",Bologna,24,1996,0.2,7,3,6,1,0,0,7,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
74,Arturo Calabresi,it ITA,DF,Cagliari,24,1996,0.2,21,0,4,5,12,0,21,1,1,100.0,0,0.0,10,69,50,2,1,0,0,0,10,1,Matches
75,Davide Calabria,it ITA,DF,Milan,23,1996,29.4,2139,114,639,1088,430,34,2139,35,20,57.1,15,42.9,999,4870,2954,60,46,7,29,14,1260,110,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Riccardo Calafiori,it ITA,DF,Roma,18,2002,0.7,55,2,21,23,12,0,55,1,0,0.0,1,100.0,25,156,101,2,0,0,2,1,30,3,Matches
77,Mattia Caldara,it ITA,DF,Atalanta,26,1994,1.2,77,6,39,36,4,3,77,0,0,,0,,35,155,27,0,0,0,1,1,37,1,Matches
78,Luca Caldirola,it ITA,DF,Benevento,29,1991,17.5,956,120,496,424,39,14,956,0,0,,0,,508,3327,2305,18,7,0,3,3,592,6,Matches
79,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,26,1994,29.0,1936,25,172,865,919,73,1935,59,36,61.0,23,39.0,1062,5839,2937,88,70,21,76,35,1373,193,Matches
80,Fabrizio Caligara,it ITA,"MF,FW",Cagliari,20,2000,2.0,87,7,25,35,27,1,87,3,1,33.3,2,66.7,42,214,63,1,2,0,5,3,51,2,Matches
81,José Callejón,es ESP,"FW,MF",Fiorentina,33,1987,7.4,336,8,31,157,152,14,336,9,6,66.7,3,33.3,173,723,376,13,14,0,10,6,232,41,Matches
82,Drissa Camara,ci CIV,MF,Parma,18,2002,0.2,12,0,2,7,3,0,12,2,1,50.0,1,50.0,8,43,14,0,0,0,0,0,8,0,Matches
83,Antonio Candreva,it ITA,MF,Sampdoria,33,1987,27.8,1891,45,277,821,817,52,1889,51,29,56.9,22,43.1,1146,7741,4000,122,80,9,48,11,1303,180,Matches
84,Elio Capradossi,ug UGA,DF,Spezia,24,1996,1.0,59,15,46,10,3,2,59,0,0,,0,,21,80,41,0,0,0,1,0,35,1,Matches
85,Gianluca Caprari,it ITA,"MF,FW",Benevento,27,1993,20.7,1000,8,129,418,477,74,999,95,52,54.7,43,45.3,582,4354,1809,65,40,34,71,50,642,130,Matches
86,Francesco Caputo,it ITA,FW,Sassuolo,32,1987,18.9,535,4,29,246,262,95,532,14,6,42.9,8,57.1,262,924,367,12,7,11,37,12,437,128,Matches
87,Andrea Carboni,it ITA,DF,Cagliari,19,2001,12.1,749,71,305,377,75,9,749,6,3,50.0,3,50.0,379,1786,1178,19,12,3,4,2,471,18,Matches
88,Giuseppe Caso,it ITA,"DF,FW",Genoa,21,1998,0.6,28,0,6,14,8,1,28,4,2,50.0,2,50.0,20,199,115,4,3,1,4,0,17,4,Matches
89,Francesco Cassata,it ITA,"DF,FW",Genoa,23,1997,2.5,119,5,39,51,33,0,119,3,3,100.0,0,0.0,66,312,191,3,5,0,4,3,63,4,Matches
90,Samu Castillejo,es ESP,FW,Milan,25,1995,13.1,614,9,84,274,269,43,614,47,30,63.8,17,36.2,394,2598,1189,41,30,16,21,23,428,90,Matches
91,Gaetano Castrovilli,it ITA,MF,Fiorentina,23,1997,25.9,1076,30,162,450,477,57,1076,65,30,46.2,35,53.8,649,4182,2265,74,54,11,67,51,724,124,Matches
92,Danilo Cataldi,it ITA,MF,Lazio,25,1994,6.3,466,18,96,268,106,8,466,9,8,88.9,1,11.1,266,1416,682,12,9,1,6,2,321,14,Matches
93,Federico Ceccherini,it ITA,DF,Hellas Verona,28,1992,19.3,1110,91,455,563,97,25,1110,15,11,73.3,4,26.7,585,2529,1360,17,16,1,15,6,648,27,Matches
94,Federico Ceccherini,it ITA,DF,Fiorentina,28,1992,3.0,153,23,96,58,1,1,153,0,0,,0,,82,429,198,0,0,0,2,0,82,0,Matches
95,Luca Ceppitelli,it ITA,DF,Cagliari,30,1989,16.3,989,119,462,472,61,14,989,2,2,100.0,0,0.0,512,2183,1297,10,3,0,9,2,641,4,Matches
96,Alberto Cerri,it ITA,FW,Cagliari,24,1996,4.1,216,7,17,77,122,43,216,13,8,61.5,5,38.5,110,481,134,3,2,2,15,11,168,50,Matches
97,Julian Chabot,de GER,DF,Spezia,22,1998,18.4,1268,91,596,653,32,12,1268,11,11,100.0,0,0.0,763,3970,2198,11,9,2,11,4,813,4,Matches
98,Giorgio Chiellini,it ITA,DF,Juventus,35,1984,15.4,1262,158,562,659,44,14,1262,4,2,50.0,2,50.0,690,3677,2096,20,14,0,5,1,928,2,Matches
99,Federico Chiesa,it ITA,DF,Fiorentina,22,1997,2.7,158,6,41,41,79,22,158,13,6,46.2,7,53.8,100,591,351,13,5,10,5,5,104,16,Matches
100,Federico Chiesa,it ITA,"MF,DF",Juventus,22,1997,24.6,1085,20,146,419,542,109,1085,84,48,57.1,36,42.9,642,4728,2847,92,48,40,40,23,752,179,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Vlad Chiricheș,ro ROU,DF,Sassuolo,30,1989,20.4,1828,216,804,958,77,17,1828,15,11,73.3,4,26.7,1202,5365,2975,10,21,2,11,5,1348,9,Matches
102,Luca Cigarini,it ITA,MF,Crotone,34,1986,10.3,858,31,194,529,141,4,858,12,8,66.7,4,33.3,443,1865,1016,14,7,2,10,10,618,8,Matches
103,Antonio Cioffi,it ITA,FW,Napoli,17,2002,0.1,13,0,3,8,3,0,13,1,1,100.0,0,0.0,9,36,12,0,0,0,1,0,9,2,Matches
104,Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,20,2000,8.2,371,2,27,155,196,34,371,31,18,58.1,13,41.9,260,1909,805,28,34,8,34,19,301,95,Matches
105,Omar Colley,gm GAM,DF,Sampdoria,27,1992,28.8,1679,232,919,717,53,21,1679,3,2,66.7,1,33.3,909,4439,2389,12,8,0,8,1,993,0,Matches
106,Simone Colombi,it ITA,GK,Parma,29,1991,2.0,58,50,57,1,0,0,58,0,0,,0,,28,112,86,0,0,0,0,0,22,0,Matches
107,Lorenzo Colombo,it ITA,FW,Milan,18,2002,1.0,26,2,4,12,11,5,26,2,1,50.0,1,50.0,13,138,100,4,1,1,2,1,15,3,Matches
108,Andrea Consigli,it ITA,GK,Sassuolo,33,1987,37.0,1464,1075,1444,20,0,0,1464,0,0,,0,,859,4714,3211,0,0,0,1,0,712,0,Matches
109,Andrea Conti,it ITA,DF,Milan,26,1994,0.3,29,2,8,17,4,0,29,2,2,100.0,0,0.0,17,109,77,3,1,0,2,0,20,0,Matches
110,Andrea Conti,it ITA,DF,Parma,26,1994,9.0,556,29,195,269,96,14,556,5,2,40.0,3,60.0,252,1236,811,20,12,0,6,4,312,21,Matches
111,Alex Cordaz,it ITA,GK,Crotone,37,1983,36.0,1529,1287,1521,8,0,0,1529,1,1,100.0,0,0.0,841,4267,2352,0,0,0,1,0,720,0,Matches
112,Andreas Cornelius,dk DEN,FW,Parma,27,1993,21.1,781,26,66,399,320,90,781,19,11,57.9,8,42.1,390,1608,419,12,8,4,56,34,625,135,Matches
113,Joaquín Correa,ar ARG,FW,Lazio,25,1994,21.5,999,15,55,386,570,142,998,84,35,41.7,49,58.3,665,4048,2078,66,59,34,65,37,824,187,Matches
114,Félix Correia,pt POR,MF,Juventus,19,2001,0.1,9,1,3,2,4,0,9,0,0,,0,,4,23,12,0,0,0,0,0,5,0,Matches
115,Douglas Costa,br BRA,"MF,FW",Juventus,29,1990,0.5,31,0,4,17,11,0,31,0,0,,0,,17,93,47,0,1,0,2,1,20,6,Matches
116,Angelo da Costa Júnior,br BRA,GK,Bologna,36,1983,6.0,298,251,298,0,0,0,298,0,0,,0,,171,1033,734,0,0,0,1,0,165,0,Matches
117,Mamadou Coulibaly,sn SEN,MF,Udinese,21,1999,2.0,110,1,11,63,36,2,110,3,2,66.7,1,33.3,51,237,68,1,0,0,6,4,63,22,Matches
118,Alessio Cragno,it ITA,GK,Cagliari,26,1994,34.0,1048,919,1041,7,0,0,1048,0,0,,0,,482,2806,1987,0,1,1,1,0,344,0,Matches
119,Gian Crespi,it ITA,GK,Crotone,19,2001,1.0,40,37,40,0,0,0,40,0,0,,0,,17,57,45,0,0,0,0,0,20,0,Matches
120,Domenico Criscito,it ITA,DF,Genoa,33,1986,19.2,1279,120,521,639,132,6,1278,8,4,50.0,4,50.0,681,3548,2217,39,19,0,10,4,792,18,Matches
121,Bryan Cristante,it ITA,"DF,MF",Roma,25,1995,23.9,1694,148,611,926,170,22,1694,27,23,85.2,4,14.8,1016,5818,3200,24,21,1,19,5,1252,33,Matches
122,Giovanni Crociata,it ITA,DF,Crotone,22,1997,0.3,21,1,3,8,11,1,21,2,2,100.0,0,0.0,12,133,51,3,1,0,3,1,15,2,Matches
123,Juan Cuadrado,co COL,"DF,MF",Juventus,32,1988,24.2,2028,42,426,923,705,71,2027,68,45,66.2,23,33.8,1217,6466,4037,93,68,37,47,20,1492,217,Matches
124,Giuseppe Cuomo,it ITA,DF,Crotone,22,1998,8.9,623,48,314,289,21,4,623,9,3,33.3,6,66.7,306,1545,867,6,4,0,6,7,378,5,Matches
125,Patrick Cutrone,it ITA,FW,Fiorentina,22,1998,2.2,75,1,2,35,39,7,75,0,0,,0,,39,210,75,1,1,1,4,7,57,22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Wylan Cyprien,fr FRA,MF,Parma,25,1995,4.6,345,16,106,185,57,1,345,5,2,40.0,3,60.0,191,836,388,4,3,0,5,4,238,2,Matches
127,Lennart-Marten Czyborra,de GER,DF,Genoa,21,1999,13.0,685,35,201,301,185,14,685,12,5,41.7,7,58.3,326,1577,748,14,16,1,15,7,389,34,Matches
128,Danilo D'Ambrosio,it ITA,DF,Inter,31,1988,7.8,544,51,220,259,66,10,544,7,4,57.1,3,42.9,326,1351,776,5,5,0,9,3,400,20,Matches
129,Bryan Dabo,bf BFA,MF,Benevento,28,1992,12.4,703,29,127,402,185,21,703,29,19,65.5,10,34.5,371,2196,1118,25,24,3,29,8,478,44,Matches
130,Diogo Dalot,pt POR,DF,Milan,21,1999,12.1,773,54,241,363,177,17,773,12,9,75.0,3,25.0,347,1937,1204,28,12,7,16,4,415,47,Matches
131,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,19.7,1033,15,139,453,468,52,1033,87,51,58.6,36,41.4,568,3304,1701,45,40,14,54,29,683,131,Matches
132,Danilo,br BRA,"DF,MF",Juventus,29,1991,32.4,2744,148,843,1565,364,23,2744,25,22,88.0,3,12.0,1511,7130,4081,59,39,5,18,9,2011,55,Matches
133,Andrea Danzi,it ITA,DF,Hellas Verona,21,1999,1.2,7,2,6,1,0,0,7,0,0,,0,,3,11,7,0,0,0,0,0,5,0,Matches
134,Ebrima Darboe,gm GAM,MF,Roma,19,2001,3.6,289,5,65,201,27,0,289,4,3,75.0,1,25.0,193,910,415,3,2,0,3,1,212,2,Matches
135,Matteo Darmian,it ITA,DF,Parma,30,1989,2.3,125,7,57,48,21,0,125,1,1,100.0,0,0.0,43,161,72,1,1,0,1,1,70,7,Matches
136,Matteo Darmian,it ITA,DF,Inter,30,1989,12.9,634,44,192,217,228,26,634,9,2,22.2,7,77.8,269,1155,660,19,7,5,7,5,359,79,Matches
137,Paweł Dawidowicz,pl POL,DF,Hellas Verona,25,1995,20.7,1111,127,550,463,103,20,1111,9,7,77.8,2,22.2,557,2374,1195,12,14,0,14,3,589,23,Matches
138,Sebastien De Maio,fr FRA,DF,Udinese,33,1987,9.5,471,62,229,233,13,7,471,0,0,,0,,240,1176,472,3,2,1,5,2,237,2,Matches
139,Rodrigo De Paul,ar ARG,MF,Udinese,26,1994,35.6,2548,21,351,1257,996,59,2545,182,122,67.0,60,33.0,1675,12061,6259,167,142,21,93,56,1855,135,Matches
140,Mattia De Sciglio,it ITA,DF,Juventus,27,1992,0.3,14,1,4,4,6,1,14,0,0,,0,,6,30,14,1,0,0,0,0,13,4,Matches
141,Lorenzo De Silvestri,it ITA,DF,Bologna,32,1988,23.8,1506,90,507,725,285,25,1506,4,3,75.0,1,25.0,742,3530,1694,28,21,2,13,13,876,52,Matches
142,Grégoire Defrel,mq MTQ,"MF,FW",Sassuolo,29,1991,14.8,549,8,57,244,255,45,549,26,14,53.8,12,46.2,323,1817,671,23,23,5,33,14,403,82,Matches
143,Alessandro Deiola,it ITA,MF,Spezia,24,1995,4.0,184,8,35,96,56,7,184,2,2,100.0,0,0.0,104,448,151,3,2,1,6,2,122,16,Matches
144,Alessandro Deiola,it ITA,MF,Cagliari,24,1995,6.8,310,17,94,160,60,3,310,1,1,100.0,0,0.0,129,718,257,5,2,1,7,4,177,9,Matches
145,Lorenzo Del Pinto,it ITA,MF,Benevento,30,1990,0.1,8,0,3,5,0,0,8,0,0,,0,,3,16,0,0,0,0,0,1,8,0,Matches
146,Cristian Dell'Orco,it ITA,DF,Spezia,26,1994,2.9,171,20,77,79,18,2,171,0,0,,0,,72,419,253,2,2,0,3,1,90,2,Matches
147,Merih Demiral,tr TUR,DF,Juventus,22,1998,10.4,735,95,388,326,25,10,735,4,2,50.0,2,50.0,378,1960,792,2,3,0,3,2,535,2,Matches
