rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Riccardo Calafiori,it ITA,DF,Roma,18,2002,0.7,35,45,77.8,577,189,17,21,15,18,3,3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
77,Mattia Caldara,it ITA,DF,Atalanta,26,1994,1.2,52,59,88.1,1106,329,13,15,29,29,10,12,0,0.0,0.0,0.0,0,4,0,0,4,Matches
78,Luca Caldirola,it ITA,DF,Benevento,29,1991,17.5,681,806,84.5,13020,5025,250,274,347,387,72,127,0,0.2,0.2,-0.2,4,46,4,1,48,Matches
79,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,26,1994,29.0,1240,1614,76.8,21124,6728,643,730,378,471,170,311,9,9.1,8.5,-0.1,98,131,57,11,175,Matches
80,Fabrizio Caligara,it ITA,"MF,FW",Cagliari,20,2000,2.0,43,58,74.1,765,234,21,25,15,19,6,10,0,0.3,0.2,-0.3,2,2,1,0,3,Matches
81,José Callejón,es ESP,"FW,MF",Fiorentina,33,1987,7.4,210,279,75.3,3471,780,113,127,66,93,21,29,1,1.1,1.0,-0.1,5,17,11,6,25,Matches
82,Drissa Camara,ci CIV,MF,Parma,18,2002,0.2,7,9,77.8,81,0,7,8,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
83,Antonio Candreva,it ITA,MF,Sampdoria,33,1987,27.8,1093,1640,66.6,20366,7427,548,611,336,513,180,385,8,5.9,6.2,+2.1,63,120,67,24,196,Matches
84,Elio Capradossi,ug UGA,DF,Spezia,24,1996,1.0,37,45,82.2,596,106,17,21,18,21,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
85,Gianluca Caprari,it ITA,"MF,FW",Benevento,27,1993,20.7,507,711,71.3,8148,2103,259,309,170,225,50,119,6,3.0,2.3,+3.0,35,38,22,5,65,Matches
86,Francesco Caputo,it ITA,FW,Sassuolo,32,1987,18.9,318,411,77.4,3838,691,203,241,80,98,4,9,5,2.1,1.7,+2.9,16,13,11,0,29,Matches
87,Andrea Carboni,it ITA,DF,Cagliari,19,2001,12.1,470,610,77.0,8663,2885,175,200,239,291,48,99,1,1.1,1.1,-0.1,4,40,8,6,40,Matches
88,Giuseppe Caso,it ITA,"DF,FW",Genoa,21,1998,0.6,10,18,55.6,133,22,6,8,2,3,1,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
89,Francesco Cassata,it ITA,"DF,FW",Genoa,23,1997,2.5,67,96,69.8,941,367,36,43,25,32,2,6,0,0.0,0.0,0.0,1,4,1,0,10,Matches
90,Samu Castillejo,es ESP,FW,Milan,25,1995,13.1,356,451,78.9,5632,1329,183,210,122,142,32,53,0,0.7,0.8,-0.7,10,25,16,5,41,Matches
91,Gaetano Castrovilli,it ITA,MF,Fiorentina,23,1997,25.9,573,759,75.5,8905,2696,342,398,150,195,55,85,3,2.5,3.0,+0.5,18,56,33,8,108,Matches
92,Danilo Cataldi,it ITA,MF,Lazio,25,1994,6.3,351,429,81.8,5783,1975,168,180,140,163,31,67,0,0.3,0.7,-0.3,5,40,7,3,43,Matches
93,Federico Ceccherini,it ITA,DF,Hellas Verona,28,1992,19.3,733,915,80.1,12780,4479,312,363,328,390,65,111,0,0.6,0.3,-0.6,5,63,3,0,69,Matches
94,Federico Ceccherini,it ITA,DF,Fiorentina,28,1992,3.0,99,115,86.1,1960,772,36,38,48,52,15,24,0,0.0,0.0,0.0,0,6,0,0,4,Matches
95,Luca Ceppitelli,it ITA,DF,Cagliari,30,1989,16.3,703,846,83.1,13465,4685,259,297,355,386,78,135,0,0.1,0.2,-0.1,2,53,5,1,51,Matches
96,Alberto Cerri,it ITA,FW,Cagliari,24,1996,4.1,88,146,60.3,1351,238,42,66,33,49,6,10,0,0.6,1.0,-0.6,7,4,4,0,9,Matches
97,Julian Chabot,de GER,DF,Spezia,22,1998,18.4,917,1082,84.8,19285,5922,278,313,494,542,136,204,1,0.5,0.3,+0.5,6,51,1,0,57,Matches
98,Giorgio Chiellini,it ITA,DF,Juventus,35,1984,15.4,1025,1121,91.4,20096,6505,322,328,585,620,105,143,1,0.6,0.2,+0.4,2,67,2,0,63,Matches
99,Federico Chiesa,it ITA,DF,Fiorentina,22,1997,2.7,90,116,77.6,1603,447,48,56,29,36,11,17,1,0.7,0.3,+0.3,5,5,4,2,8,Matches
100,Federico Chiesa,it ITA,"MF,DF",Juventus,22,1997,24.6,605,798,75.8,9899,2894,305,363,224,279,55,88,8,7.8,4.0,+0.2,45,51,40,14,79,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Vlad Chiricheș,ro ROU,DF,Sassuolo,30,1989,20.4,1505,1610,93.5,26044,8573,631,661,745,778,106,131,1,0.4,0.5,+0.6,8,66,2,1,67,Matches
102,Luca Cigarini,it ITA,MF,Crotone,34,1986,10.3,628,757,83.0,11941,4614,269,289,253,295,93,135,0,1.7,1.0,-1.7,16,89,11,2,90,Matches
103,Antonio Cioffi,it ITA,FW,Napoli,17,2002,0.1,9,10,90.0,117,8,5,5,3,3,0,0,0,0.0,0.0,0.0,1,0,1,0,1,Matches
104,Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,20,2000,8.2,183,255,71.8,2449,447,119,144,47,71,7,12,0,0.7,0.8,-0.7,7,16,6,0,22,Matches
105,Omar Colley,gm GAM,DF,Sampdoria,27,1992,28.8,1098,1360,80.7,22524,8809,323,376,596,662,160,286,0,0.1,0.2,-0.1,2,91,0,0,87,Matches
106,Simone Colombi,it ITA,GK,Parma,29,1991,2.0,38,52,73.1,1288,1156,10,10,8,9,19,32,0,0.0,0.0,0.0,0,0,0,0,0,Matches
107,Lorenzo Colombo,it ITA,FW,Milan,18,2002,1.0,7,13,53.8,73,25,4,6,2,3,0,0,0,0.0,0.1,0.0,0,0,2,1,1,Matches
108,Andrea Consigli,it ITA,GK,Sassuolo,33,1987,37.0,1102,1358,81.1,24274,16006,418,421,397,410,274,510,0,0.0,0.0,0.0,0,18,0,0,1,Matches
109,Andrea Conti,it ITA,DF,Milan,26,1994,0.3,21,24,87.5,406,122,7,7,13,16,1,1,0,0.1,0.1,-0.1,1,1,1,0,3,Matches
110,Andrea Conti,it ITA,DF,Parma,26,1994,9.0,373,461,80.9,6512,2536,160,180,176,213,30,48,0,0.5,0.5,-0.5,7,29,10,6,42,Matches
111,Alex Cordaz,it ITA,GK,Crotone,37,1983,36.0,1045,1441,72.5,27128,20701,263,266,447,467,330,699,0,0.0,0.0,0.0,1,14,0,0,1,Matches
112,Andreas Cornelius,dk DEN,FW,Parma,27,1993,21.1,397,591,67.2,5646,961,232,323,119,162,20,32,4,3.5,1.7,+0.5,24,36,9,1,45,Matches
113,Joaquín Correa,ar ARG,FW,Lazio,25,1994,21.5,579,718,80.6,8706,1673,309,349,192,223,43,58,3,2.2,2.2,+0.8,29,42,22,0,69,Matches
114,Félix Correia,pt POR,MF,Juventus,19,2001,0.1,7,8,87.5,93,28,4,5,3,3,0,0,0,0.0,0.0,0.0,0,0,0,0,3,Matches
115,Douglas Costa,br BRA,"MF,FW",Juventus,29,1990,0.5,19,25,76.0,257,65,12,13,5,8,1,2,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
116,Angelo da Costa Júnior,br BRA,GK,Bologna,36,1983,6.0,248,283,87.6,5919,3779,59,59,132,132,56,91,0,0.0,0.0,0.0,0,2,0,0,0,Matches
117,Mamadou Coulibaly,sn SEN,MF,Udinese,21,1999,2.0,59,80,73.8,943,252,28,37,19,23,7,8,0,0.1,0.2,-0.1,2,9,3,1,12,Matches
118,Alessio Cragno,it ITA,GK,Cagliari,26,1994,34.0,671,964,69.6,18986,15706,175,176,227,233,259,541,0,0.0,0.0,0.0,0,8,0,0,0,Matches
119,Gian Crespi,it ITA,GK,Crotone,19,2001,1.0,35,40,87.5,815,686,11,11,14,14,9,14,0,0.0,0.0,0.0,0,0,0,0,0,Matches
120,Domenico Criscito,it ITA,DF,Genoa,33,1986,19.2,872,1086,80.3,16300,6632,353,390,395,454,106,199,0,0.4,0.8,-0.4,6,89,12,4,83,Matches
121,Bryan Cristante,it ITA,"DF,MF",Roma,25,1995,23.9,1224,1481,82.6,25163,9483,394,445,630,679,186,304,3,1.3,1.6,+1.7,16,112,21,3,142,Matches
122,Giovanni Crociata,it ITA,DF,Crotone,22,1997,0.3,11,15,73.3,163,62,7,8,4,7,0,0,0,0.1,0.0,-0.1,1,2,1,0,4,Matches
123,Juan Cuadrado,co COL,"DF,MF",Juventus,32,1988,24.2,1466,1788,82.0,26948,7280,621,685,661,743,168,290,10,8.2,5.8,+1.8,60,94,35,8,132,Matches
124,Giuseppe Cuomo,it ITA,DF,Crotone,22,1998,8.9,412,516,79.8,7409,2875,155,175,224,249,28,71,0,0.0,0.1,0.0,0,15,1,0,44,Matches
125,Patrick Cutrone,it ITA,FW,Fiorentina,22,1998,2.2,39,53,73.6,433,49,26,32,10,13,0,3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Wylan Cyprien,fr FRA,MF,Parma,25,1995,4.6,248,299,82.9,4730,1033,94,105,119,130,30,52,0,0.2,0.3,-0.2,4,18,3,1,20,Matches
127,Lennart-Marten Czyborra,de GER,DF,Genoa,21,1999,13.0,416,574,72.5,5970,2030,246,282,137,200,17,54,0,0.3,0.6,-0.3,4,18,11,6,26,Matches
128,Danilo D'Ambrosio,it ITA,DF,Inter,31,1988,7.8,431,476,90.5,7052,2371,180,191,200,210,27,37,0,0.2,0.2,-0.2,3,35,1,1,35,Matches
129,Bryan Dabo,bf BFA,MF,Benevento,28,1992,12.4,437,570,76.7,7007,1927,229,277,158,197,33,53,0,0.3,0.5,-0.3,7,45,8,2,60,Matches
130,Diogo Dalot,pt POR,DF,Milan,21,1999,12.1,467,620,75.3,8777,3113,195,224,208,270,61,102,1,0.9,1.0,+0.1,9,44,14,8,39,Matches
131,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,19.7,512,750,68.3,7508,2431,300,377,153,221,33,81,4,2.4,2.3,+1.6,25,56,22,3,80,Matches
132,Danilo,br BRA,"DF,MF",Juventus,29,1991,32.4,2184,2479,88.1,39579,12379,873,937,1094,1196,191,271,4,3.2,3.0,+0.8,25,220,35,14,240,Matches
133,Andrea Danzi,it ITA,DF,Hellas Verona,21,1999,1.2,3,5,60.0,43,26,2,2,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
134,Ebrima Darboe,gm GAM,MF,Roma,19,2001,3.6,248,264,93.9,4397,1416,102,107,119,123,24,27,0,0.0,0.1,0.0,2,26,0,0,23,Matches
135,Matteo Darmian,it ITA,DF,Parma,30,1989,2.3,77,104,74.0,1219,368,41,47,32,37,4,13,0,0.0,0.0,0.0,1,2,0,0,6,Matches
136,Matteo Darmian,it ITA,DF,Inter,30,1989,12.9,418,515,81.2,6743,2233,225,247,158,186,27,50,3,0.9,1.1,+2.1,10,13,14,8,25,Matches
137,Paweł Dawidowicz,pl POL,DF,Hellas Verona,25,1995,20.7,741,901,82.2,12832,4243,326,368,344,399,61,102,0,1.0,0.8,-1.0,5,35,4,0,48,Matches
138,Sebastien De Maio,fr FRA,DF,Udinese,33,1987,9.5,310,368,84.2,5849,2117,106,117,166,183,31,54,0,0.0,0.2,0.0,0,6,1,0,17,Matches
139,Rodrigo De Paul,ar ARG,MF,Udinese,26,1994,35.6,1549,2134,72.6,30867,10628,597,707,639,817,267,475,9,11.2,10.3,-2.2,82,210,86,24,308,Matches
140,Mattia De Sciglio,it ITA,DF,Juventus,27,1992,0.3,9,12,75.0,126,12,5,6,4,4,0,1,0,0.0,0.0,0.0,0,0,0,0,1,Matches
141,Lorenzo De Silvestri,it ITA,DF,Bologna,32,1988,23.8,954,1283,74.4,16289,7527,441,507,406,535,87,179,0,0.7,1.0,-0.7,13,94,18,9,104,Matches
142,Grégoire Defrel,mq MTQ,"MF,FW",Sassuolo,29,1991,14.8,360,413,87.2,4719,942,222,240,90,102,13,18,3,1.0,1.1,+2.0,19,22,11,0,51,Matches
143,Alessandro Deiola,it ITA,MF,Spezia,24,1995,4.0,117,156,75.0,2153,449,51,57,45,55,16,29,0,0.3,0.3,-0.3,8,7,0,0,12,Matches
144,Alessandro Deiola,it ITA,MF,Cagliari,24,1995,6.8,197,241,81.7,3340,872,104,121,67,77,23,32,0,0.8,0.2,-0.8,6,16,3,3,14,Matches
