rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Luis Abram,pe PER,DF,Granada,25,1996,6.2,191,226,84.5,3666,1177,56,67,113,119,18,28,0,0.0,0.0,0.0,0,8,0,0,10,Matches
2,Marcos Acuña,ar ARG,DF,Sevilla,29,1991,25.1,1543,1963,78.6,29328,10206,662,722,640,767,219,392,3,2.9,4.1,+0.1,43,115,43,27,131,Matches
3,Martin Agirregabiria,es ESP,DF,Alavés,25,1996,18.0,547,792,69.1,9008,4537,279,349,216,294,44,110,1,0.7,0.7,+0.3,14,51,20,12,57,Matches
4,Julen Agirrezabala,es ESP,GK,Athletic Club,20,2000,4.0,62,82,75.6,1721,1232,11,11,34,34,17,37,0,0.0,0.0,0.0,0,1,0,0,0,Matches
5,Sergio Agüero,ar ARG,FW,Barcelona,33,1988,1.7,30,42,71.4,396,45,14,20,12,15,0,0,0,0.1,0.2,-0.1,1,3,0,0,3,Matches
6,Álvaro Aguirre,es ESP,FW,Rayo Vallecano,21,2000,0.1,3,3,100.0,35,0,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
7,Joseph Aidoo,gh GHA,DF,Celta Vigo,25,1995,29.3,1270,1567,81.0,26020,8332,359,420,740,830,159,278,0,0.3,0.5,-0.3,6,101,5,1,110,Matches
8,Carlos Akapo,gq EQG,DF,Cádiz,28,1993,20.5,611,832,73.4,10222,3920,291,341,246,322,52,109,0,0.3,1.1,-0.3,7,38,14,11,51,Matches
9,Ilias Akhomach,ma MAR,FW,Barcelona,17,2004,1.4,45,55,81.8,581,186,29,32,13,15,1,2,0,0.6,0.8,-0.6,4,4,7,2,11,Matches
10,Paul Akouokou,ci CIV,MF,Betis,23,1997,5.7,284,325,87.4,4724,1363,142,156,121,136,17,24,0,0.1,0.3,-0.1,3,32,2,1,30,Matches
11,David Alaba,at AUT,DF,Real Madrid,29,1992,29.4,1788,1968,90.9,29585,10903,831,870,804,859,102,161,3,2.2,3.0,+0.8,21,143,15,3,154,Matches
12,Tomás Alarcón,cl CHI,MF,Cádiz,22,1999,15.8,398,572,69.6,7977,2385,159,193,139,185,82,143,1,1.1,1.4,-0.1,14,41,7,4,55,Matches
13,Jordi Alba,es ESP,DF,Barcelona,32,1989,29.4,2334,2795,83.5,36392,12699,1218,1329,868,995,154,273,10,7.1,5.8,+2.9,58,212,60,18,291,Matches
14,Raúl Albiol,es ESP,DF,Villarreal,35,1985,27.4,1339,1560,85.8,28053,9682,355,392,780,850,186,277,0,0.1,0.2,-0.1,4,63,1,0,90,Matches
15,Paco Alcácer,es ESP,FW,Villarreal,27,1993,8.7,123,175,70.3,1444,197,73,99,25,33,5,8,3,1.6,1.2,+1.4,7,4,5,0,10,Matches
16,Rubén Alcaraz,es ESP,MF,Cádiz,30,1991,12.3,556,667,83.4,10541,3267,247,267,201,226,91,138,0,0.9,1.2,-0.9,14,85,12,3,87,Matches
17,Omar Alderete,py PAR,DF,Valencia,24,1996,26.7,580,961,60.4,13798,6805,153,200,276,378,141,350,0,0.1,0.5,-0.1,4,78,7,0,89,Matches
18,Iván Alejo,es ESP,"MF,FW",Cádiz,26,1995,11.8,193,329,58.7,3129,1194,103,129,54,85,23,76,2,1.8,2.1,+0.2,20,19,23,23,25,Matches
19,Carles Aleñá,es ESP,MF,Getafe,23,1998,25.8,683,869,78.6,11604,2454,330,382,266,309,62,106,2,1.3,1.4,+0.7,20,66,14,5,81,Matches
20,Hugo Álvarez,es ESP,FW,Celta Vigo,18,2003,0.1,1,3,33.3,12,0,1,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
21,Yeray Álvarez,es ESP,DF,Athletic Club,26,1995,20.7,832,1019,81.6,16426,6655,290,322,436,484,98,180,0,0.1,0.3,-0.1,4,49,2,0,64,Matches
22,Dani Alves,br BRA,DF,Barcelona,38,1983,12.2,915,1089,84.0,13852,4399,545,580,264,313,75,141,3,2.3,3.1,+0.7,22,85,27,15,72,Matches
23,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,19,2001,0.9,26,39,66.7,425,161,11,15,12,18,2,4,1,0.1,0.0,+0.9,1,1,0,0,4,Matches
24,Amath,sn SEN,"FW,MF",Mallorca,25,1996,9.8,159,202,78.7,2044,508,89,107,44,54,7,8,1,0.9,0.5,+0.1,6,11,5,1,19,Matches
25,Florin Andone,ro ROU,FW,Cádiz,28,1993,2.0,25,38,65.8,283,21,14,19,7,11,0,1,0,0.1,0.0,-0.1,3,2,0,0,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Marcos André,br BRA,"FW,MF",Valencia,24,1996,10.8,122,184,66.3,1764,430,63,81,46,65,6,14,3,2.6,1.2,+0.4,13,12,6,0,20,Matches
27,José Ángel,es ESP,DF,Osasuna,31,1989,12.0,590,785,75.2,12280,5279,242,278,228,298,117,191,1,1.5,1.8,-0.5,8,72,23,13,98,Matches
28,Josep Antoni Gayá,es ESP,DF,Mallorca,21,2000,0.6,23,28,82.1,347,131,8,11,9,10,2,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
29,Mauro Arambarri,uy URU,MF,Getafe,25,1995,29.6,933,1266,73.7,19318,5465,347,418,364,456,200,325,5,2.2,2.7,+2.8,45,87,8,5,79,Matches
30,Néstor Araujo,mx MEX,DF,Celta Vigo,29,1991,29.1,1326,1555,85.3,26401,6871,399,443,752,814,156,253,0,0.2,0.4,-0.2,2,57,3,1,83,Matches
31,Ronald Araújo,uy URU,DF,Barcelona,22,1999,25.2,1491,1662,89.7,28250,8838,511,544,828,876,133,209,0,1.2,0.8,-1.2,8,74,4,3,91,Matches
32,Jesús Areso,es ESP,DF,Osasuna,22,1999,2.1,49,73,67.1,904,504,21,24,23,34,5,15,0,0.0,0.0,0.0,1,4,0,0,3,Matches
33,Matias Arezo,uy URU,"FW,MF",Granada,18,2002,1.8,18,38,47.4,187,69,13,20,4,11,0,1,0,0.3,0.1,-0.3,6,3,1,0,3,Matches
34,Santiago Arias,co COL,DF,Granada,29,1992,4.9,153,218,70.2,2480,1038,75,92,64,91,12,23,0,0.4,0.2,-0.4,5,10,3,3,11,Matches
35,Santiago Arzamendia,py PAR,MF,Cádiz,23,1998,5.2,105,170,61.8,1588,457,59,71,32,43,8,38,0,0.0,0.2,0.0,1,4,4,3,3,Matches
36,Sergio Asenjo,es ESP,GK,Villarreal,32,1989,6.0,185,228,81.1,4206,2778,43,43,103,104,37,76,0,0.0,0.0,0.0,0,1,0,0,0,Matches
37,Alejandro Asensio,es ESP,FW,Rayo Vallecano,20,2000,0.1,7,8,87.5,156,37,5,6,0,0,2,2,0,0.0,0.0,0.0,1,1,1,1,1,Matches
38,Marco Asensio,es ESP,"FW,MF",Real Madrid,25,1996,19.2,731,894,81.8,10841,2086,415,452,221,261,55,102,0,2.4,3.0,-2.4,31,59,19,2,80,Matches
39,Iago Aspas,es ESP,FW,Celta Vigo,33,1987,34.3,968,1371,70.6,13844,2606,542,664,266,378,75,148,5,5.9,5.8,-0.9,57,60,42,7,108,Matches
40,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,32,1989,12.0,176,238,73.9,2279,294,106,135,47,61,7,10,1,1.1,0.6,-0.1,8,8,9,0,16,Matches
41,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,27,1994,8.8,437,551,79.3,6682,2082,247,269,148,175,29,79,1,0.8,0.6,+0.2,9,16,8,6,19,Matches
42,Serge Aurier,ci CIV,DF,Villarreal,28,1992,11.2,623,742,84.0,10097,3419,309,346,266,306,32,48,1,1.4,1.0,-0.4,6,35,11,4,59,Matches
43,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,27,1994,20.8,307,556,55.2,5848,1808,132,199,111,184,51,111,1,1.6,2.0,-0.6,18,24,27,18,47,Matches
44,Iddrisu Baba,gh GHA,MF,Mallorca,25,1996,21.5,617,779,79.2,11335,3758,239,291,285,331,75,111,0,0.6,0.9,-0.6,10,58,7,1,73,Matches
45,Carlos Bacca,co COL,FW,Granada,34,1986,5.7,62,99,62.6,913,279,34,51,23,37,3,5,1,1.3,0.4,-0.3,7,6,4,0,10,Matches
46,Édgar Badía,es ESP,GK,Elche,29,1992,24.0,565,830,68.1,18595,14474,77,78,229,233,257,514,0,0.0,0.0,0.0,0,11,0,0,0,Matches
47,Miguel Baeza,es ESP,DF,Celta Vigo,21,2000,0.0,4,5,80.0,56,7,2,2,2,2,0,1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
48,Alejandro Balde,es ESP,"DF,FW",Barcelona,17,2003,2.1,138,150,92.0,1779,312,93,96,37,41,3,6,0,0.0,0.2,0.0,1,6,3,2,7,Matches
49,Gareth Bale,wls WAL,FW,Real Madrid,32,1989,3.1,45,65,69.2,668,177,25,31,16,21,3,5,0,0.1,0.1,-0.1,2,3,3,2,8,Matches
50,Mikel Balenziaga,es ESP,DF,Athletic Club,33,1988,22.5,765,1013,75.5,11605,4473,430,484,256,349,48,112,0,0.4,0.7,-0.4,8,49,13,7,68,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Iván Balliu,al ALB,DF,Rayo Vallecano,29,1992,35.0,1350,1796,75.2,22969,10202,663,741,521,672,135,269,2,3.5,4.8,-1.5,44,97,36,27,134,Matches
52,Barbero,es ESP,"FW,MF",Osasuna,22,1998,0.2,7,11,63.6,59,7,5,8,1,2,0,0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
53,Barcia,es ESP,DF,Granada,20,2000,0.8,8,22,36.4,167,11,2,4,5,10,1,8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
54,Enis Bardhi,mk MKD,"MF,FW",Levante,26,1995,18.9,529,749,70.6,8708,2774,278,330,153,220,66,130,3,3.0,3.0,0.0,42,54,17,1,103,Matches
55,Keidi Bare,al ALB,MF,Espanyol,23,1997,16.5,761,886,85.9,12983,3403,351,387,308,343,72,94,1,0.5,0.5,+0.5,8,81,6,1,67,Matches
56,Kike Barja,es ESP,"MF,FW",Osasuna,24,1997,9.6,249,374,66.6,3893,923,142,172,78,121,20,42,0,0.5,0.6,-0.5,5,23,8,0,35,Matches
57,Antonio Barragán,es ESP,DF,Elche,34,1987,11.3,423,542,78.0,7372,3246,182,206,182,223,42,87,0,0.1,0.2,-0.1,2,27,4,2,41,Matches
58,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,19,2001,6.1,129,184,70.1,1869,529,74,90,43,61,5,12,1,0.8,1.1,+0.2,6,6,10,0,22,Matches
