rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
226,Mauro Da Luz,uy URU,"FW,MF",Colón,24,1994,11,4,458,5.1,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,21,8,44,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.21,0.20,0.21,Matches
227,Israel Damonte,ar ARG,MF,Banfield,37,1982,4,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
228,Juan Daniel Galeano,ar ARG,MF,Cen. Córdoba–SdE,30,1989,16,12,960,10.7,1,0,1,1,0,0,1,0,0.8,0.8,1.5,2.3,17,56,28,0.09,0.00,0.09,0.09,0.09,0.08,0.14,0.22,0.08,0.22,Matches
229,Jesús Dátolo,ar ARG,"MF,FW",Banfield,35,1984,14,12,1020,11.3,3,4,7,2,1,2,2,0,3.2,1.6,2.3,3.9,29,65,49,0.26,0.35,0.62,0.18,0.53,0.28,0.20,0.48,0.15,0.34,Matches
230,Héctor David Martínez,py PAR,DF,Defensa y Just,21,1998,20,19,1734,19.3,2,1,3,2,0,0,3,0,0.7,0.7,1.0,1.7,27,117,2,0.10,0.05,0.16,0.10,0.16,0.04,0.05,0.09,0.04,0.09,Matches
231,Nicolás De La Cruz,uy URU,MF,River Plate,22,1997,17,16,1342,14.9,4,5,9,4,0,1,4,1,5.5,4.8,2.7,7.4,76,104,159,0.27,0.34,0.60,0.27,0.60,0.37,0.18,0.55,0.32,0.50,Matches
232,Hernán De La Fuente,ar ARG,DF,Vélez Sarsfield,22,1997,4,4,332,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,8,16,26,0.00,0.00,0.00,0.00,0.00,0.04,0.17,0.21,0.04,0.21,Matches
233,Pedro De la Vega,ar ARG,"FW,MF",Lanús,18,2001,17,1,374,4.2,4,0,4,4,0,0,3,0,3.1,3.1,0.1,3.3,23,14,49,0.96,0.00,0.96,0.96,0.96,0.76,0.03,0.78,0.76,0.78,Matches
234,Matías De los Santos,uy URU,DF,Vélez Sarsfield,26,1992,6,3,305,3.4,0,0,0,0,0,0,2,0,0.2,0.2,0.9,1.1,1,14,2,0.00,0.00,0.00,0.00,0.00,0.05,0.27,0.33,0.05,0.33,Matches
235,Daniele De Rossi,it ITA,MF,Boca Juniors,36,1983,5,4,344,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,20,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
