rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
72,David Barbona,ar ARG,"MF,FW",Racing Club,24,1995,7.6,499,6,47,217,245,24,499,35,22,62.9,13,37.1,246,1492,619,23,19,2,22,13,328,65,Matches
73,Alexander Barboza,ar ARG,DF,Independiente,24,1995,8.4,543,78,280,242,27,12,543,3,2,66.7,1,33.3,262,1108,722,5,2,0,3,3,307,3,Matches
74,Facundo Barboza,ar ARG,"MF,FW",Godoy Cruz,23,1996,1.6,70,4,21,44,10,2,70,3,3,100.0,0,0.0,40,284,164,2,0,0,1,0,41,3,Matches
75,Adam Bareiro,py PAR,FW,San Lorenzo,23,1996,5.9,240,7,18,116,110,28,239,12,7,58.3,5,41.7,135,624,185,3,5,1,27,15,217,46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Mariano Bareiro,ar ARG,"MF,DF",Huracán,24,1995,22.0,1088,117,498,568,35,13,1088,5,3,60.0,2,40.0,436,2331,1262,9,6,0,22,4,468,2,Matches
77,Mauro Barraza,ar ARG,MF,Cen. Córdoba–SdE,23,1996,0.4,21,0,2,12,7,1,21,3,1,33.3,2,66.7,12,58,40,2,2,0,2,1,16,0,Matches
78,Álvaro Barreal,ar ARG,FW,Vélez Sarsfield,18,2000,1.3,99,0,6,54,40,2,99,12,5,41.7,7,58.3,67,361,149,2,2,0,5,3,75,20,Matches
79,José Barreto,ar ARG,"FW,MF",Patronato,19,2000,1.6,72,2,6,34,34,9,72,2,1,50.0,1,50.0,31,205,105,4,2,1,6,0,43,12,Matches
80,Sergio Barreto,ar ARG,DF,Independiente,20,1999,3.2,187,13,71,113,3,2,187,1,1,100.0,0,0.0,100,523,239,1,0,0,2,2,103,0,Matches
81,Lucas Barrios,py PAR,FW,Huracán,34,1984,6.3,271,4,14,144,114,30,271,8,1,12.5,7,87.5,93,360,69,2,4,1,21,8,201,22,Matches
82,Lucas Barrios,py PAR,FW,Gimnasia–LP,34,1984,2.3,102,3,8,55,39,11,101,3,2,66.7,1,33.3,44,147,13,0,1,0,11,2,78,6,Matches
83,Nahuel Barrios,ar ARG,"MF,FW",San Lorenzo,21,1998,6.0,428,1,27,193,219,19,428,43,20,46.5,23,53.5,311,1805,818,28,27,5,24,8,318,77,Matches
84,Nahuel Barrios,ar ARG,"DF,MF",Defensa y Just,21,1998,0.6,39,1,12,12,15,0,39,1,0,0.0,1,100.0,22,121,76,3,4,0,1,0,27,3,Matches
85,Damián Batallini,ar ARG,"FW,MF",Arg Juniors,23,1996,17.6,712,4,41,253,429,45,712,23,13,56.5,10,43.5,458,2548,1147,45,34,1,60,35,483,141,Matches
86,Jonathan Bay,ar ARG,DF,Cen. Córdoba–SdE,26,1993,20.4,1047,50,350,439,265,10,1047,38,25,65.8,13,34.2,341,1752,833,18,15,2,21,7,377,62,Matches
87,Nicolás Bazzana,ar ARG,DF,Aldosivi,23,1996,7.2,374,36,173,196,8,3,374,3,3,100.0,0,0.0,190,1155,822,10,3,0,4,4,210,0,Matches
88,José Luis Rodríguez Bebanz,uy URU,DF,Racing Club,22,1997,0.5,31,1,4,18,9,1,31,1,0,0.0,1,100.0,7,28,22,1,0,0,1,0,13,4,Matches
89,Pablo Becker,ar ARG,MF,Aldosivi,27,1992,1.4,51,2,10,29,15,0,51,2,0,0.0,2,100.0,26,129,35,1,2,0,6,0,30,3,Matches
90,Fernando Belluschi,ar ARG,MF,Lanús,35,1983,1.4,111,2,11,76,25,0,111,4,3,75.0,1,25.0,58,299,164,3,2,0,2,2,73,6,Matches
91,Fernando Belluschi,ar ARG,MF,San Lorenzo,35,1983,7.2,445,6,37,251,164,12,445,19,11,57.9,8,42.1,222,977,532,13,12,1,13,15,279,20,Matches
92,Tomás Belmonte,ar ARG,MF,Lanús,21,1998,7.2,399,19,126,229,46,10,399,7,4,57.1,3,42.9,202,970,371,8,7,0,11,9,218,3,Matches
93,Carlos Benavídez,uy URU,MF,Independiente,21,1998,1.8,92,6,15,64,15,1,92,2,0,0.0,2,100.0,40,142,60,1,4,0,2,4,33,0,Matches
94,Marcelo Benitez,ar ARG,MF,Defensa y Just,28,1991,7.0,466,24,116,245,109,6,466,10,3,30.0,7,70.0,227,1018,398,4,7,1,11,6,280,13,Matches
95,Martín Benítez,ar ARG,"MF,FW",Independiente,25,1994,7.6,429,11,45,223,166,13,429,28,17,60.7,11,39.3,271,1461,826,20,22,3,24,9,315,53,Matches
96,Alexandro Bernabei,ar ARG,"DF,FW",Lanús,18,2000,10.5,553,24,152,255,164,18,553,48,26,54.2,22,45.8,302,2356,1330,43,27,8,28,7,300,51,Matches
