rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
13,Allan,br BRA,MF,Atlético Mineiro,23,1997,29.8,0,27,10,37.0,0.91,0.34,0.00,0.00,29.5,0,0,0,1.1,1.1,0.04,-1.1,-1.1,Matches
14,Henrique Almeida,br BRA,FW,Chapecoense,29,1991,6.0,0,13,4,30.8,2.17,0.67,0.00,0.00,20.2,0,0,0,1.4,1.4,0.11,-1.4,-1.4,Matches
15,Júnior Alonso,py PAR,DF,Atlético Mineiro,27,1993,22.0,1,16,4,25.0,0.73,0.18,0.06,0.25,14.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
16,Jaime Alvarado,co COL,MF,Ath Paranaense,21,1999,0.8,0,1,0,0.0,1.29,0.00,0.00,,37.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
17,Dani Alves,br BRA,"DF,FW",São Paulo,37,1983,5.5,0,3,0,0.0,0.55,0.00,0.00,,17.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
18,Diego Alves,br BRA,GK,Flamengo,35,1985,25.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
19,Felipe Alves Raymundo,br BRA,GK,Fortaleza,32,1988,19.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
20,Thonny Anderson,br BRA,"MF,FW",Bahia,23,1997,5.2,0,8,2,25.0,1.55,0.39,0.00,0.00,20.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
21,Yago Andrade,br BRA,FW,Palmeiras,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
22,André,br BRA,MF,Fluminense,19,2001,21.2,1,16,5,31.3,0.76,0.24,0.06,0.20,27.0,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
23,André,br BRA,FW,Sport Recife,30,1990,15.1,2,27,4,14.8,1.78,0.26,0.04,0.25,18.3,1,1,1,2.9,2.1,0.08,-0.9,-1.1,Matches
24,Ângelo,br BRA,"FW,MF",Santos,16,2004,6.5,0,8,3,37.5,1.24,0.46,0.00,0.00,21.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
25,Guilherme Arana,br BRA,DF,Atlético Mineiro,23,1997,25.4,1,35,12,34.3,1.38,0.47,0.03,0.08,25.3,0,0,0,1.8,1.8,0.05,-0.8,-0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Willian Arão,br BRA,"MF,DF",Flamengo,28,1992,28.7,1,16,3,18.8,0.56,0.10,0.06,0.33,16.1,0,0,0,1.6,1.6,0.10,-0.6,-0.6,Matches
27,Ángelo Araos,cl CHI,"MF,FW",Corinthians,24,1997,3.7,0,3,2,66.7,0.81,0.54,0.00,0.00,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
28,Lucas Araujo,br BRA,MF,Bahia,21,1999,5.1,0,3,0,0.0,0.59,0.00,0.00,,28.8,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
29,Robert Arboleda,ec ECU,DF,São Paulo,29,1991,17.0,1,10,3,30.0,0.59,0.18,0.10,0.33,16.0,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
30,Jhon Arias,co COL,"FW,MF",Fluminense,23,1997,10.1,1,14,3,21.4,1.39,0.30,0.07,0.33,18.6,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
31,Arnaldo,br BRA,DF,Atl Goianiense,28,1992,14.0,0,7,2,28.6,0.50,0.14,0.00,0.00,16.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
32,Arthur,br BRA,"MF,FW",Atl Goianiense,22,1998,8.0,1,18,7,38.9,2.25,0.87,0.06,0.14,21.7,5,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
33,Artur,br BRA,"FW,MF",RB Bragantino,22,1998,27.7,12,76,28,36.8,2.74,1.01,0.13,0.36,20.1,7,2,2,8.7,7.1,0.09,+3.3,+2.9,Matches
34,Felipe Augusto,br BRA,FW,Corinthians,16,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
35,Leo Augusto Pereira,br BRA,"FW,MF",Grêmio,20,2000,6.4,0,13,2,15.4,2.02,0.31,0.00,0.00,20.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
36,Renato Augusto,br BRA,"MF,FW",Corinthians,32,1988,16.5,4,37,13,35.1,2.25,0.79,0.11,0.31,21.1,0,0,0,2.7,2.7,0.07,+1.3,+1.3,Matches
37,Auremir,br BRA,MF,Cuiabá,29,1991,14.3,0,7,1,14.3,0.49,0.07,0.00,0.00,23.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
38,Felipe Azevedo,br BRA,"FW,MF",América (MG),34,1987,25.8,5,61,20,32.8,2.36,0.77,0.08,0.25,19.5,0,0,1,6.0,5.2,0.09,-1.0,-0.2,Matches
39,Gui Azevedo,br BRA,FW,Grêmio,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
40,Márcio Azevedo,br BRA,"DF,MF",Ath Paranaense,34,1986,4.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
41,Matheus Babi,br BRA,FW,Ath Paranaense,23,1997,7.8,3,22,9,40.9,2.82,1.16,0.14,0.33,11.4,0,0,0,3.2,3.2,0.14,-0.2,-0.2,Matches
42,Matheus Bahia,br BRA,DF,Bahia,21,1999,25.4,2,18,3,16.7,0.71,0.12,0.11,0.67,23.0,1,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
43,Léo Baptistão,br BRA,FW,Santos,28,1992,6.0,0,11,3,27.3,1.83,0.50,0.00,0.00,17.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
44,Gabriel Baralhas,br BRA,MF,Atl Goianiense,22,1998,19.1,4,25,10,40.0,1.31,0.52,0.16,0.40,24.5,1,0,0,1.2,1.2,0.05,+2.8,+2.8,Matches
45,Danilo Barbosa,br BRA,"MF,DF",Palmeiras,24,1996,5.0,0,2,0,0.0,0.40,0.00,0.00,,25.3,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
46,Diogo Barbosa,br BRA,DF,Grêmio,28,1992,10.1,1,3,1,33.3,0.30,0.10,0.33,1.00,22.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
47,Gabriel Barbosa,br BRA,FW,Flamengo,24,1996,16.5,12,61,29,47.5,3.70,1.76,0.15,0.31,16.7,0,3,4,13.1,9.9,0.16,-1.1,-0.9,Matches
48,Matheus Barbosa,br BRA,"MF,FW",Atl Goianiense,26,1994,4.3,1,9,4,44.4,2.10,0.93,0.11,0.25,29.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
49,Danilo Barcelos,br BRA,DF,Fluminense,29,1991,11.7,0,6,2,33.3,0.51,0.17,0.00,0.00,23.8,4,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
50,Leandro Barcia,uy URU,"FW,MF",Sport Recife,28,1992,1.4,1,3,2,66.7,2.08,1.38,0.33,0.50,11.0,0,0,0,0.7,0.7,0.22,+0.3,+0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Gabriel Batista,br BRA,GK,Flamengo,22,1998,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,Muriel Becker,br BRA,GK,Fluminense,33,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,Ramiro Benetti,br BRA,"MF,FW",Corinthians,27,1993,2.6,0,5,3,60.0,1.95,1.17,0.00,0.00,26.3,0,0,0,1.0,1.0,0.20,-1.0,-1.0,Matches
54,Martín Benítez,ar ARG,"MF,FW",São Paulo,26,1994,9.6,2,22,9,40.9,2.30,0.94,0.09,0.22,25.4,1,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
55,Bento,br BRA,GK,Ath Paranaense,21,1999,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
56,Orlando Berrío,co COL,FW,América (MG),29,1991,0.3,0,1,0,0.0,3.10,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
57,Betinho,br BRA,MF,Sport Recife,28,1992,1.7,0,2,1,50.0,1.20,0.60,0.00,0.00,36.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
58,Pedro Bicalho,br BRA,"MF,DF",Palmeiras,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
59,Biel,br BRA,"FW,MF",Fluminense,19,2001,11.0,1,17,3,17.6,1.54,0.27,0.06,0.33,20.5,0,0,0,2.1,2.1,0.13,-1.1,-1.1,Matches
60,Rafael Bilu,br BRA,"DF,FW",Juventude,21,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
61,Guilherme Bissoli,br BRA,FW,Ath Paranaense,23,1998,11.2,3,29,11,37.9,2.58,0.98,0.07,0.18,17.8,2,1,1,2.5,1.7,0.06,+0.5,+0.3,Matches
62,Raúl Bobadilla,py PAR,FW,Fluminense,33,1987,6.3,3,25,8,32.0,3.98,1.27,0.12,0.38,13.9,1,0,0,2.7,2.7,0.11,+0.3,+0.3,Matches
63,Victor Bobsin,br BRA,MF,Grêmio,21,2000,8.8,0,6,0,0.0,0.68,0.00,0.00,,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
64,Marcelo Boeck,br BRA,GK,Fortaleza,36,1984,18.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,Paulinho Bóia,br BRA,"FW,MF",Juventude,22,1998,14.8,3,32,13,40.6,2.17,0.88,0.06,0.15,23.9,1,1,1,2.4,1.6,0.05,+0.6,+0.4,Matches
66,Dani Bolt,br BRA,DF,Fluminense,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
67,Douglas Borel,br BRA,"DF,MF",Bahia,18,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
68,Hélio Borges,br BRA,FW,Ceará,20,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
69,Leonardo Borges,br BRA,"DF,FW",Internacional,20,2001,3.1,0,1,0,0.0,0.32,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
70,Marllon Borges,br BRA,DF,Cuiabá,28,1992,25.5,2,9,2,22.2,0.35,0.08,0.22,1.00,9.7,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
71,Miguel Borja,co COL,FW,Grêmio,28,1993,11.7,5,46,12,26.1,3.95,1.03,0.07,0.25,16.3,1,2,4,10.2,7.1,0.15,-5.2,-4.1,Matches
72,Dylan Borrero,co COL,"FW,MF",Atlético Mineiro,19,2002,5.6,2,15,3,20.0,2.66,0.53,0.13,0.67,17.8,0,0,0,1.8,1.8,0.12,+0.2,+0.2,Matches
73,Gabriel Boschilia,br BRA,MF,Internacional,24,1996,5.9,0,16,3,18.8,2.73,0.51,0.00,0.00,28.3,4,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
74,Danilo Boza,br BRA,DF,Santos,22,1998,16.2,0,4,0,0.0,0.25,0.00,0.00,,10.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
75,Lucas Braga,br BRA,"FW,MF",Santos,24,1996,25.6,1,36,14,38.9,1.41,0.55,0.03,0.07,20.1,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,David Braz,br BRA,DF,Fluminense,33,1987,16.0,2,12,5,41.7,0.75,0.31,0.17,0.40,24.4,4,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
77,Brenno,br BRA,GK,Grêmio,21,1999,13.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Breno,br BRA,"FW,MF",Palmeiras,25,1996,8.4,7,18,12,66.7,2.14,1.43,0.39,0.58,15.3,0,0,0,2.8,2.8,0.16,+4.2,+4.2,Matches
79,Bruninho,br BRA,"MF,FW",Juventude,20,2000,2.3,0,9,3,33.3,3.84,1.28,0.00,0.00,26.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
80,Bruninho,br BRA,"MF,FW",RB Bragantino,17,2003,0.7,1,1,1,100.0,1.34,1.34,1.00,1.00,2.5,0,0,0,0.6,0.6,0.65,+0.4,+0.4,Matches
81,Fabrício Bruno,br BRA,DF,RB Bragantino,24,1996,30.8,0,17,4,23.5,0.55,0.13,0.00,0.00,12.7,0,0,0,1.7,1.7,0.10,-1.7,-1.7,Matches
82,Ricardo Bueno,br BRA,FW,Juventude,33,1987,17.5,7,42,16,38.1,2.40,0.92,0.14,0.38,17.8,0,1,2,6.1,4.5,0.11,+0.9,+1.5,Matches
83,Vitor Bueno,br BRA,"FW,MF",São Paulo,26,1994,8.0,1,24,8,33.3,2.99,1.00,0.04,0.13,17.6,1,0,0,2.4,2.4,0.10,-1.4,-1.4,Matches
84,Busanello,br BRA,DF,Chapecoense,22,1998,26.9,1,29,11,37.9,1.08,0.41,0.03,0.09,24.3,6,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
85,Patric Cabral Lalau,br BRA,DF,América (MG),31,1989,23.7,1,29,5,17.2,1.22,0.21,0.03,0.20,21.7,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
86,Patric Cabral Lalau,br BRA,DF,Sport Recife,31,1989,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
87,Yesus Cabrera,co COL,"MF,FW",Cuiabá,30,1990,4.0,0,5,2,40.0,1.24,0.49,0.00,0.00,23.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
88,Matheus Cadorini,br BRA,"FW,MF",Internacional,18,2002,2.1,2,8,4,50.0,3.73,1.87,0.25,0.50,13.0,0,0,0,0.9,0.9,0.11,+1.1,+1.1,Matches
89,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,29,1991,14.8,3,8,4,50.0,0.54,0.27,0.25,0.50,19.8,0,1,1,1.4,0.7,0.08,+1.6,+1.3,Matches
90,Rodrigo Caio,br BRA,DF,Flamengo,27,1993,18.2,0,15,4,26.7,0.82,0.22,0.00,0.00,10.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
91,Calebe,br BRA,"MF,FW",Atlético Mineiro,20,2000,3.1,0,3,0,0.0,0.98,0.00,0.00,,32.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
92,Lucas Calegari,br BRA,DF,Fluminense,18,2002,12.4,0,5,1,20.0,0.40,0.08,0.00,0.00,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
93,Jonathan Calleri,ar ARG,FW,São Paulo,27,1993,9.6,5,28,10,35.7,2.91,1.04,0.14,0.40,13.6,0,1,1,4.6,3.8,0.14,+0.4,+0.2,Matches
94,Guilherme Camacho,br BRA,MF,Santos,30,1990,25.1,0,12,2,16.7,0.48,0.08,0.00,0.00,27.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
95,Guilherme Camacho,br BRA,MF,Corinthians,30,1990,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
96,Camilo,br BRA,MF,Cuiabá,21,1999,20.9,0,19,4,21.1,0.91,0.19,0.00,0.00,23.2,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
97,Jaminton Campaz,co COL,MF,Grêmio,20,2000,10.1,2,41,11,26.8,4.07,1.09,0.05,0.18,22.5,1,0,0,2.9,2.9,0.07,-0.9,-0.9,Matches
98,Luan Cândido,br BRA,DF,RB Bragantino,19,2001,15.7,3,29,7,24.1,1.85,0.45,0.10,0.43,26.1,10,0,0,1.2,1.2,0.04,+1.8,+1.8,Matches
99,Fernando Canesin,br BRA,"MF,FW",Ath Paranaense,28,1992,6.7,1,7,2,28.6,1.05,0.30,0.14,0.50,17.4,0,0,0,0.9,0.9,0.12,+0.1,+0.1,Matches
100,Víctor Cantillo,co COL,MF,Corinthians,27,1993,16.0,2,7,2,28.6,0.44,0.12,0.29,1.00,20.9,0,0,0,0.4,0.4,0.05,+1.6,+1.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Capixaba,br BRA,"FW,MF",Juventude,24,1997,17.0,0,22,3,13.6,1.29,0.18,0.00,0.00,21.4,1,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
102,Juninho Capixaba,br BRA,"DF,FW",Bahia,23,1997,21.0,0,23,7,30.4,1.10,0.33,0.00,0.00,19.9,3,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
103,Johnny Cardoso,us USA,MF,Internacional,19,2001,13.5,0,12,1,8.3,0.89,0.07,0.00,0.00,20.4,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
104,Igor Cariús,br BRA,DF,Atl Goianiense,27,1993,22.1,1,16,4,25.0,0.72,0.18,0.06,0.25,23.5,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
105,Carlinhos,br BRA,DF,Fortaleza,34,1986,2.0,0,2,2,100.0,1.02,1.02,0.00,0.00,17.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
106,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,20,2000,3.5,1,10,4,40.0,2.85,1.14,0.10,0.25,10.7,1,0,0,1.8,1.8,0.19,-0.8,-0.8,Matches
107,João Carlos,br BRA,GK,Cuiabá,32,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Marcelo Carné,br BRA,GK,Juventude,30,1990,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
109,Guilherme Carvalho,br BRA,MF,Juventude,21,1999,29.1,4,55,15,27.3,1.89,0.51,0.07,0.27,23.0,15,0,0,5.0,5.0,0.09,-1.0,-1.0,Matches
110,Cássio,br BRA,GK,Corinthians,33,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
111,Nicolás Castillo,cl CHI,"FW,DF",Juventude,27,1993,0.3,0,1,0,0.0,2.90,0.00,0.00,,23.0,1,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
112,Cauê,br BRA,FW,Corinthians,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Matheus Cavichioli,br BRA,GK,América (MG),34,1986,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Juan Cazares,ec ECU,"MF,FW",Fluminense,28,1992,8.8,1,15,10,66.7,1.71,1.14,0.07,0.10,25.7,4,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
115,Júlio César,br BRA,GK,RB Bragantino,36,1984,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
116,Ronaldo Cesar,br BRA,"FW,MF",Bahia,20,2000,4.0,0,6,0,0.0,1.50,0.00,0.00,,13.0,0,0,0,1.4,1.4,0.24,-1.4,-1.4,Matches
117,Kayky Chagas,br BRA,"FW,MF",Fluminense,17,2003,2.9,0,1,0,0.0,0.34,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
118,Gabriel Chapecó,br BRA,GK,Grêmio,20,2000,23.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Chico,br BRA,"MF,FW",Juventude,29,1991,13.4,1,19,7,36.8,1.42,0.52,0.00,0.00,24.5,2,1,1,1.9,1.1,0.06,-0.9,-1.1,Matches
120,Chico,br BRA,DF,Sport Recife,22,1998,11.8,1,9,1,11.1,0.76,0.08,0.11,1.00,17.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
121,Christian,br BRA,MF,Ath Paranaense,20,2000,23.5,2,28,6,21.4,1.19,0.26,0.07,0.33,22.2,0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
122,Léo Chú,br BRA,"FW,DF",Grêmio,20,2000,1.2,0,4,1,25.0,3.21,0.80,0.00,0.00,17.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
123,Diego Churín,ar ARG,FW,Grêmio,31,1989,1.3,0,3,0,0.0,2.23,0.00,0.00,,10.1,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
124,Léo Cittadini,br BRA,MF,Ath Paranaense,26,1994,18.9,0,18,6,33.3,0.95,0.32,0.00,0.00,21.2,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
125,Luccas Claro,br BRA,DF,Fluminense,29,1991,27.0,0,11,3,27.3,0.41,0.11,0.00,0.00,10.4,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Claudinho,br BRA,MF,RB Bragantino,24,1997,5.0,0,15,2,13.3,3.02,0.40,0.00,0.00,21.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
127,Mateus Claus,br BRA,GK,Bahia,26,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
128,Clayson,br BRA,"MF,FW",Cuiabá,25,1995,27.8,2,52,17,32.7,1.87,0.61,0.04,0.12,21.8,4,0,0,4.5,4.5,0.09,-2.5,-2.5,Matches
129,Cléber,br BRA,FW,Ceará,24,1996,15.7,3,44,17,38.6,2.80,1.08,0.07,0.18,15.8,0,0,1,5.2,4.4,0.10,-2.2,-1.4,Matches
130,Cleberson,br BRA,DF,Juventude,28,1992,1.5,0,1,0,0.0,0.65,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
131,Anderson Conceição,br BRA,DF,Cuiabá,31,1989,4.3,0,2,0,0.0,0.46,0.00,0.00,,10.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
132,Germán Conti,ar ARG,DF,Bahia,26,1994,27.2,0,12,2,16.7,0.44,0.07,0.00,0.00,10.0,0,0,0,1.8,1.8,0.15,-1.8,-1.8,Matches
133,Uillian Correia,br BRA,MF,Cuiabá,31,1989,10.9,1,10,5,50.0,0.92,0.46,0.10,0.20,25.8,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
134,Bruno Cortez,br BRA,DF,Grêmio,33,1987,16.1,0,3,1,33.3,0.19,0.06,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
135,Tiago Coser,br BRA,"DF,MF",Chapecoense,17,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Bruno Costa,br BRA,"FW,MF",Chapecoense,20,2000,12.1,0,29,11,37.9,2.39,0.91,0.00,0.00,18.0,0,0,0,3.2,3.2,0.11,-3.2,-3.2,Matches
137,Diego Costa,es ESP,FW,Atlético Mineiro,32,1988,8.6,4,26,8,30.8,3.02,0.93,0.15,0.50,13.6,0,0,0,3.3,3.3,0.13,+0.7,+0.7,Matches
138,Douglas Costa,br BRA,"FW,MF",Grêmio,30,1990,20.1,3,43,15,34.9,2.14,0.75,0.07,0.20,23.4,4,0,0,3.2,3.2,0.07,-0.2,-0.2,Matches
139,Talles Costa,br BRA,MF,São Paulo,18,2002,2.0,0,2,0,0.0,1.02,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
140,Matheus Cotulio Bossa,br BRA,MF,Juventude,27,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
141,Lucas Crispim,br BRA,DF,Fortaleza,26,1994,21.8,1,38,9,23.7,1.74,0.41,0.03,0.11,29.7,12,0,1,2.4,1.6,0.04,-1.4,-0.6,Matches
142,Cristiano,br BRA,FW,Ceará,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
