rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
41,Matheus Babi,br BRA,FW,Ath Paranaense,23,1997,7.8,217,7,18,112,89,34,217,3,2,66.7,1,33.3,93,459,150,6,3,0,22,6,133,29,Matches
42,Matheus Bahia,br BRA,DF,Bahia,21,1999,25.4,1531,65,501,680,367,23,1531,64,33,51.6,31,48.4,805,4684,2788,61,37,7,54,15,799,104,Matches
43,Léo Baptistão,br BRA,FW,Santos,28,1992,6.0,211,5,12,115,87,11,211,13,6,46.2,7,53.8,114,653,328,14,11,2,8,11,152,26,Matches
44,Gabriel Baralhas,br BRA,MF,Atl Goianiense,22,1998,19.1,1124,52,282,655,193,15,1124,15,5,33.3,10,66.7,580,2322,974,9,19,0,11,10,730,32,Matches
45,Danilo Barbosa,br BRA,"MF,DF",Palmeiras,24,1996,5.0,268,21,87,146,37,2,268,13,7,53.8,6,46.2,140,644,260,5,4,1,12,4,139,5,Matches
46,Diogo Barbosa,br BRA,DF,Grêmio,28,1992,10.1,667,22,164,309,203,10,667,11,5,45.5,6,54.5,351,2191,1226,32,25,2,9,2,382,53,Matches
47,Gabriel Barbosa,br BRA,FW,Flamengo,24,1996,16.5,639,0,10,241,392,82,635,24,8,33.3,16,66.7,433,2200,1007,32,24,15,25,12,523,124,Matches
48,Matheus Barbosa,br BRA,"MF,FW",Atl Goianiense,26,1994,4.3,235,11,45,143,50,6,235,9,6,66.7,3,33.3,122,488,198,4,2,1,9,5,167,8,Matches
49,Danilo Barcelos,br BRA,DF,Fluminense,29,1991,11.7,782,31,242,323,226,9,782,9,4,44.4,5,55.6,343,1339,688,14,7,1,10,3,393,49,Matches
50,Leandro Barcia,uy URU,"FW,MF",Sport Recife,28,1992,1.4,44,0,5,16,23,3,44,0,0,,0,,19,131,70,3,1,0,1,0,21,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Gabriel Batista,br BRA,GK,Flamengo,22,1998,5.0,146,132,146,0,0,0,146,0,0,,0,,71,296,170,0,0,0,0,0,72,0,Matches
52,Muriel Becker,br BRA,GK,Fluminense,33,1987,2.0,45,39,45,0,0,0,45,0,0,,0,,18,97,72,0,0,0,0,0,11,0,Matches
53,Ramiro Benetti,br BRA,"MF,FW",Corinthians,27,1993,2.6,174,6,23,101,51,9,174,0,0,,0,,71,241,112,0,2,0,8,3,108,18,Matches
54,Martín Benítez,ar ARG,"MF,FW",São Paulo,26,1994,9.6,587,2,42,289,268,17,587,39,23,59.0,16,41.0,389,2198,1121,32,40,5,23,17,455,56,Matches
55,Bento,br BRA,GK,Ath Paranaense,21,1999,9.0,281,245,280,1,0,0,281,0,0,,0,,126,619,339,0,0,0,0,0,109,0,Matches
56,Orlando Berrío,co COL,FW,América (MG),29,1991,0.3,11,0,0,4,7,2,11,0,0,,0,,7,43,22,1,1,0,0,0,10,3,Matches
57,Betinho,br BRA,MF,Sport Recife,28,1992,1.7,111,3,22,81,8,0,111,1,1,100.0,0,0.0,68,384,243,3,2,0,4,0,79,1,Matches
58,Pedro Bicalho,br BRA,"MF,DF",Palmeiras,19,2001,0.4,18,4,9,7,2,0,18,1,1,100.0,0,0.0,3,10,8,0,0,0,0,0,3,0,Matches
59,Biel,br BRA,"FW,MF",Fluminense,19,2001,11.0,429,7,58,204,181,27,429,34,13,38.2,21,61.8,304,2126,1015,31,30,3,28,10,322,75,Matches
60,Rafael Bilu,br BRA,"DF,FW",Juventude,21,1999,0.6,49,0,3,16,31,3,49,1,1,100.0,0,0.0,29,191,67,3,3,0,7,1,35,7,Matches
61,Guilherme Bissoli,br BRA,FW,Ath Paranaense,23,1998,11.2,290,8,22,121,150,36,289,13,7,53.8,6,46.2,140,522,158,3,10,0,18,10,195,45,Matches
62,Raúl Bobadilla,py PAR,FW,Fluminense,33,1987,6.3,238,7,16,89,134,43,238,7,3,42.9,4,57.1,121,450,132,2,4,0,22,16,187,48,Matches
63,Victor Bobsin,br BRA,MF,Grêmio,21,2000,8.8,659,16,105,436,122,13,659,11,8,72.7,3,27.3,439,1862,774,8,10,1,8,16,502,9,Matches
64,Marcelo Boeck,br BRA,GK,Fortaleza,36,1984,18.5,563,486,562,1,0,0,563,0,0,,0,,250,1431,1090,0,0,0,1,0,211,0,Matches
65,Paulinho Bóia,br BRA,"FW,MF",Juventude,22,1998,14.8,595,7,78,281,250,28,594,76,52,68.4,24,31.6,424,3393,1586,46,46,13,38,18,442,92,Matches
66,Dani Bolt,br BRA,DF,Fluminense,21,1999,0.2,18,0,5,6,7,0,18,0,0,,0,,5,43,26,1,0,0,1,0,8,2,Matches
67,Douglas Borel,br BRA,"DF,MF",Bahia,18,2002,0.3,23,1,4,4,15,0,23,0,0,,0,,16,63,25,1,0,0,3,0,16,5,Matches
68,Hélio Borges,br BRA,FW,Ceará,20,2000,0.1,10,0,0,4,6,2,10,2,2,100.0,0,0.0,9,76,40,2,1,1,3,0,10,3,Matches
69,Leonardo Borges,br BRA,"DF,FW",Internacional,20,2001,3.1,185,8,59,89,44,3,185,5,4,80.0,1,20.0,75,445,231,6,5,1,5,1,78,13,Matches
70,Marllon Borges,br BRA,DF,Cuiabá,28,1992,25.5,1269,209,693,569,15,9,1269,5,4,80.0,1,20.0,710,3743,2213,8,5,1,6,2,787,1,Matches
71,Miguel Borja,co COL,FW,Grêmio,28,1993,11.7,373,6,14,159,205,68,369,10,6,60.0,4,40.0,210,882,372,15,16,9,39,10,290,61,Matches
72,Dylan Borrero,co COL,"FW,MF",Atlético Mineiro,19,2002,5.6,284,5,44,115,131,23,284,13,10,76.9,3,23.1,158,942,503,14,12,3,16,5,183,51,Matches
73,Gabriel Boschilia,br BRA,MF,Internacional,24,1996,5.9,396,9,51,247,101,4,396,6,6,100.0,0,0.0,247,1361,617,11,5,0,13,6,269,14,Matches
74,Danilo Boza,br BRA,DF,Santos,22,1998,16.2,1026,118,433,567,41,7,1026,7,5,71.4,2,28.6,558,3761,2207,24,14,0,12,5,580,5,Matches
75,Lucas Braga,br BRA,"FW,MF",Santos,24,1996,25.6,1145,28,153,402,619,93,1145,119,68,57.1,51,42.9,810,7414,4021,141,82,43,65,32,861,260,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,David Braz,br BRA,DF,Fluminense,33,1987,16.0,1009,117,509,463,42,10,1009,9,7,77.8,2,22.2,570,2460,1446,7,10,1,1,0,708,2,Matches
77,Brenno,br BRA,GK,Grêmio,21,1999,13.4,315,280,315,0,0,0,315,0,0,,0,,146,729,462,0,0,0,2,0,103,0,Matches
78,Breno,br BRA,"FW,MF",Palmeiras,25,1996,8.4,366,5,39,160,179,32,366,11,6,54.5,5,45.5,241,1857,1073,41,17,12,10,4,263,87,Matches
79,Bruninho,br BRA,"MF,FW",Juventude,20,2000,2.3,142,3,13,75,57,4,142,23,11,47.8,12,52.2,98,574,287,10,3,2,14,6,106,16,Matches
80,Bruninho,br BRA,"MF,FW",RB Bragantino,17,2003,0.7,42,1,3,13,26,5,42,7,5,71.4,2,28.6,31,140,57,2,3,1,5,3,33,7,Matches
81,Fabrício Bruno,br BRA,DF,RB Bragantino,24,1996,30.8,1970,293,1006,908,69,22,1970,7,4,57.1,3,42.9,1183,6269,3924,22,12,1,15,3,1251,3,Matches
82,Ricardo Bueno,br BRA,FW,Juventude,33,1987,17.5,632,19,58,321,264,53,630,31,20,64.5,11,35.5,406,1939,644,18,25,4,46,26,523,100,Matches
83,Vitor Bueno,br BRA,"FW,MF",São Paulo,26,1994,8.0,304,6,28,114,167,35,304,8,2,25.0,6,75.0,191,1084,441,16,9,5,12,9,224,55,Matches
84,Busanello,br BRA,DF,Chapecoense,22,1998,26.9,1706,120,648,712,360,20,1706,40,31,77.5,9,22.5,872,4544,2277,37,25,5,26,8,888,67,Matches
85,Patric Cabral Lalau,br BRA,DF,América (MG),31,1989,23.7,1475,72,371,653,467,42,1475,32,12,37.5,20,62.5,719,3630,1925,49,39,6,32,20,773,107,Matches
86,Patric Cabral Lalau,br BRA,DF,Sport Recife,31,1989,1.2,125,5,34,45,46,1,125,2,1,50.0,1,50.0,80,384,245,8,7,0,2,1,83,14,Matches
87,Yesus Cabrera,co COL,"MF,FW",Cuiabá,30,1990,4.0,210,2,23,114,74,5,210,2,2,100.0,0,0.0,123,501,181,3,4,0,6,4,155,14,Matches
88,Matheus Cadorini,br BRA,"FW,MF",Internacional,18,2002,2.1,68,3,3,28,37,13,68,1,0,0.0,1,100.0,33,161,51,3,2,0,2,2,51,15,Matches
89,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,29,1991,14.8,596,17,109,245,257,34,595,50,21,42.0,29,58.0,395,2255,910,25,18,11,61,26,423,128,Matches
90,Rodrigo Caio,br BRA,DF,Flamengo,27,1993,18.2,1287,111,510,744,42,26,1287,7,6,85.7,1,14.3,813,4692,2810,17,10,0,6,5,881,2,Matches
91,Calebe,br BRA,"MF,FW",Atlético Mineiro,20,2000,3.1,195,1,22,124,51,1,195,5,5,100.0,0,0.0,127,489,285,5,9,3,4,4,145,12,Matches
92,Lucas Calegari,br BRA,DF,Fluminense,18,2002,12.4,775,25,215,402,164,13,775,27,14,51.9,13,48.1,420,2217,1200,29,14,4,11,10,436,46,Matches
93,Jonathan Calleri,ar ARG,FW,São Paulo,27,1993,9.6,303,9,17,118,170,57,302,16,11,68.8,5,31.3,147,666,277,15,10,3,28,12,214,55,Matches
94,Guilherme Camacho,br BRA,MF,Santos,30,1990,25.1,1954,74,490,1231,253,7,1954,29,21,72.4,8,27.6,1250,6487,3859,35,43,4,21,11,1411,17,Matches
95,Guilherme Camacho,br BRA,MF,Corinthians,30,1990,0.9,55,2,16,32,7,2,55,1,0,0.0,1,100.0,21,106,17,0,0,0,3,2,34,3,Matches
96,Camilo,br BRA,MF,Cuiabá,21,1999,20.9,957,49,259,555,166,16,957,19,13,68.4,6,31.6,461,2313,1085,15,22,1,44,21,484,34,Matches
97,Jaminton Campaz,co COL,MF,Grêmio,20,2000,10.1,613,1,19,256,349,45,613,31,21,67.7,10,32.3,363,1694,779,27,24,10,31,16,454,95,Matches
98,Luan Cândido,br BRA,DF,RB Bragantino,19,2001,15.7,906,51,265,449,196,11,906,10,6,60.0,4,40.0,403,1708,984,14,11,0,18,7,470,44,Matches
99,Fernando Canesin,br BRA,"MF,FW",Ath Paranaense,28,1992,6.7,251,5,43,128,81,19,251,8,5,62.5,3,37.5,149,703,280,9,5,1,13,10,168,25,Matches
100,Víctor Cantillo,co COL,MF,Corinthians,27,1993,16.0,1213,36,298,820,108,6,1213,11,8,72.7,3,27.3,801,3599,1923,13,16,0,16,10,876,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Capixaba,br BRA,"FW,MF",Juventude,24,1997,17.0,654,10,118,248,306,22,654,61,36,59.0,25,41.0,412,3290,1730,57,45,11,54,31,435,99,Matches
102,Juninho Capixaba,br BRA,"DF,FW",Bahia,23,1997,21.0,1389,54,323,628,455,32,1389,40,24,60.0,16,40.0,784,4714,2505,69,34,12,38,20,816,138,Matches
103,Johnny Cardoso,us USA,MF,Internacional,19,2001,13.5,722,42,168,440,115,13,722,20,12,60.0,8,40.0,371,1610,757,11,10,2,24,9,461,25,Matches
104,Igor Cariús,br BRA,DF,Atl Goianiense,27,1993,22.1,1357,107,537,568,261,20,1357,13,8,61.5,5,38.5,638,3312,1653,27,18,3,26,10,675,51,Matches
105,Carlinhos,br BRA,DF,Fortaleza,34,1986,2.0,80,2,12,39,30,3,80,2,1,50.0,1,50.0,50,240,141,5,2,0,1,0,51,11,Matches
106,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,20,2000,3.5,122,2,10,53,61,25,122,11,6,54.5,5,45.5,61,243,97,5,2,0,16,10,87,17,Matches
107,João Carlos,br BRA,GK,Cuiabá,32,1988,4.0,106,86,106,0,0,0,106,0,0,,0,,55,239,134,0,0,0,0,0,47,0,Matches
108,Marcelo Carné,br BRA,GK,Juventude,30,1990,21.0,654,590,653,1,0,0,654,1,1,100.0,0,0.0,322,1771,1153,0,0,0,1,0,245,0,Matches
109,Guilherme Carvalho,br BRA,MF,Juventude,21,1999,29.1,1504,46,259,776,481,49,1504,43,19,44.2,24,55.8,771,3895,1691,34,24,13,49,25,957,90,Matches
110,Cássio,br BRA,GK,Corinthians,33,1987,37.0,1082,947,1080,2,0,0,1082,0,0,,0,,540,3312,2291,0,0,0,1,0,319,0,Matches
111,Nicolás Castillo,cl CHI,"FW,DF",Juventude,27,1993,0.3,3,0,1,1,1,0,3,0,0,,0,,1,11,0,0,0,0,0,1,1,0,Matches
112,Cauê,br BRA,FW,Corinthians,18,2002,0.1,6,0,0,3,3,0,6,0,0,,0,,4,23,16,1,0,0,0,0,6,1,Matches
113,Matheus Cavichioli,br BRA,GK,América (MG),34,1986,35.0,1106,914,1099,7,0,0,1106,1,1,100.0,0,0.0,611,3943,2871,0,0,0,1,0,327,0,Matches
114,Juan Cazares,ec ECU,"MF,FW",Fluminense,28,1992,8.8,692,3,60,381,257,7,692,12,4,33.3,8,66.7,404,1557,752,13,16,1,12,9,535,71,Matches
115,Júlio César,br BRA,GK,RB Bragantino,36,1984,4.0,158,134,157,1,0,0,158,0,0,,0,,76,309,190,0,0,0,0,0,70,0,Matches
116,Ronaldo Cesar,br BRA,"FW,MF",Bahia,20,2000,4.0,161,5,42,53,71,13,161,16,10,62.5,6,37.5,96,503,262,5,6,1,22,9,96,36,Matches
117,Kayky Chagas,br BRA,"FW,MF",Fluminense,17,2003,2.9,131,6,34,43,55,9,131,17,11,64.7,6,35.3,90,625,346,12,9,4,9,5,86,13,Matches
118,Gabriel Chapecó,br BRA,GK,Grêmio,20,2000,23.6,527,444,525,2,0,0,527,0,0,,0,,264,1482,994,0,0,0,0,0,152,0,Matches
119,Chico,br BRA,"MF,FW",Juventude,29,1991,13.4,680,9,72,349,265,18,679,23,11,47.8,12,52.2,428,2380,883,24,18,2,33,14,456,72,Matches
120,Chico,br BRA,DF,Sport Recife,22,1998,11.8,694,70,326,317,58,11,694,2,2,100.0,0,0.0,382,1844,1171,8,8,0,2,2,408,9,Matches
121,Christian,br BRA,MF,Ath Paranaense,20,2000,23.5,1146,26,195,688,270,30,1146,14,8,57.1,6,42.9,669,2906,1178,23,22,6,31,21,812,70,Matches
122,Léo Chú,br BRA,"FW,DF",Grêmio,20,2000,1.2,68,0,6,17,46,7,68,6,2,33.3,4,66.7,49,324,194,6,4,3,4,0,56,17,Matches
123,Diego Churín,ar ARG,FW,Grêmio,31,1989,1.3,62,2,3,25,34,7,62,1,0,0.0,1,100.0,24,61,30,0,0,0,3,1,44,9,Matches
124,Léo Cittadini,br BRA,MF,Ath Paranaense,26,1994,18.9,948,33,172,611,179,14,948,22,14,63.6,8,36.4,575,2738,1202,20,20,4,29,12,655,34,Matches
125,Luccas Claro,br BRA,DF,Fluminense,29,1991,27.0,1324,171,696,602,32,22,1324,6,6,100.0,0,0.0,734,2929,1463,5,3,1,14,1,862,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Claudinho,br BRA,MF,RB Bragantino,24,1997,5.0,352,1,34,141,181,20,352,11,5,45.5,6,54.5,235,1080,418,8,9,4,14,8,266,45,Matches
127,Mateus Claus,br BRA,GK,Bahia,26,1994,6.0,156,137,156,0,0,0,156,1,1,100.0,0,0.0,64,443,259,0,0,0,0,0,39,0,Matches
128,Clayson,br BRA,"MF,FW",Cuiabá,25,1995,27.8,1394,20,186,573,666,65,1394,136,62,45.6,74,54.4,898,6733,2950,111,84,27,88,51,1015,172,Matches
129,Cléber,br BRA,FW,Ceará,24,1996,15.7,582,12,35,289,263,74,581,29,16,55.2,13,44.8,270,1070,407,14,11,9,50,19,384,104,Matches
130,Cleberson,br BRA,DF,Juventude,28,1992,1.5,54,7,29,23,2,1,54,0,0,,0,,26,131,58,0,0,0,0,0,26,0,Matches
131,Anderson Conceição,br BRA,DF,Cuiabá,31,1989,4.3,342,40,139,197,6,4,342,1,1,100.0,0,0.0,215,914,577,0,0,0,1,0,222,0,Matches
132,Germán Conti,ar ARG,DF,Bahia,26,1994,27.2,1485,193,711,732,46,20,1485,3,1,33.3,2,66.7,839,3633,2361,23,7,1,6,1,924,6,Matches
133,Uillian Correia,br BRA,MF,Cuiabá,31,1989,10.9,681,42,156,457,72,2,681,12,7,58.3,5,41.7,432,2448,929,10,12,1,9,6,491,15,Matches
134,Bruno Cortez,br BRA,DF,Grêmio,33,1987,16.1,897,39,236,493,179,14,897,19,7,36.8,12,63.2,463,2894,1782,46,27,4,15,10,487,51,Matches
135,Tiago Coser,br BRA,"DF,MF",Chapecoense,17,2004,0.3,5,0,1,4,0,0,5,0,0,,0,,2,9,8,0,0,0,0,0,2,0,Matches
136,Bruno Costa,br BRA,"FW,MF",Chapecoense,20,2000,12.1,334,3,45,98,204,51,334,39,16,41.0,23,59.0,220,2055,944,39,21,16,36,8,206,84,Matches
137,Diego Costa,es ESP,FW,Atlético Mineiro,32,1988,8.6,301,3,13,130,162,50,301,25,13,52.0,12,48.0,193,1031,297,11,11,3,22,15,247,79,Matches
138,Douglas Costa,br BRA,"FW,MF",Grêmio,30,1990,20.1,1123,5,74,457,620,48,1123,101,71,70.3,30,29.7,763,5464,3089,108,86,19,53,28,855,176,Matches
139,Talles Costa,br BRA,MF,São Paulo,18,2002,2.0,133,1,12,77,47,11,133,1,1,100.0,0,0.0,95,524,182,3,5,1,6,3,100,18,Matches
140,Matheus Cotulio Bossa,br BRA,MF,Juventude,27,1993,0.2,15,0,1,12,3,0,15,0,0,,0,,10,109,42,0,0,0,0,0,12,0,Matches
141,Lucas Crispim,br BRA,DF,Fortaleza,26,1994,21.8,1371,55,287,719,383,11,1370,36,25,69.4,11,30.6,735,4699,2260,48,38,1,16,8,791,87,Matches
142,Cristiano,br BRA,FW,Ceará,21,1999,0.1,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
143,Cristiano,br BRA,"FW,MF",Sport Recife,19,2001,1.8,88,0,11,29,49,15,88,5,3,60.0,2,40.0,62,331,158,8,1,3,10,4,66,27,Matches
144,Daniel Cruz,br BRA,MF,Ath Paranaense,19,2001,0.1,4,0,1,1,2,0,4,1,0,0.0,1,100.0,4,27,20,0,0,0,0,1,3,1,Matches
145,Tomás Cuello,ar ARG,"FW,MF",RB Bragantino,20,2000,22.0,1159,27,177,454,555,52,1159,91,62,68.1,29,31.9,744,5829,2840,81,62,16,61,36,763,202,Matches
146,Juan Cuesta,co COL,"FW,MF",Internacional,18,2002,1.4,47,1,2,23,22,5,47,2,1,50.0,1,50.0,29,76,36,0,0,0,6,1,30,8,Matches
147,Víctor Cuesta,ar ARG,DF,Internacional,32,1988,34.3,2043,184,872,1033,162,22,2043,26,18,69.2,8,30.8,1252,6121,3389,24,35,2,18,5,1356,10,Matches
148,Robert Piris Da Motta,py PAR,"MF,FW",Flamengo,26,1994,1.5,96,4,14,67,15,1,96,1,1,100.0,0,0.0,61,230,84,1,1,0,0,1,66,2,Matches
149,Daniel,br BRA,GK,Internacional,26,1994,23.0,714,626,713,1,0,0,714,0,0,,0,,358,2105,1283,0,0,0,3,0,248,0,Matches
