rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
1,Abner,br BRA,"DF,MF",Ath Paranaense,20,2000,21.6,945,1231,76.8,17270,5528,399,444,422,531,106,183,3,2.8,2.8,+0.2,34,83,30,17,87,Matches
2,Luiz Adriano,br BRA,FW,Palmeiras,33,1987,10.4,120,159,75.5,1779,314,60,75,44,53,5,8,2,1.7,1.0,+0.3,11,9,2,0,10,Matches
3,Adson,br BRA,"FW,MF",Corinthians,20,2000,6.2,264,319,82.8,3631,592,168,186,79,96,8,16,1,0.4,0.5,+0.6,6,21,4,0,27,Matches
4,Airton,br BRA,FW,Ceará,21,1999,1.7,15,25,60.0,205,69,12,16,2,3,1,2,0,0.0,0.0,0.0,0,0,1,0,3,Matches
5,Marcelo Ajul,br BRA,DF,Sport Recife,18,2002,0.2,7,8,87.5,95,24,4,5,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
6,Carlos Alberto,br BRA,"FW,MF",América (MG),18,2002,2.3,22,26,84.6,287,17,15,17,7,8,0,0,0,0.1,0.1,-0.1,1,1,0,0,2,Matches
7,Yuri Alberto,br BRA,FW,Internacional,19,2001,29.9,466,673,69.2,5741,1096,301,381,119,163,9,23,3,4.7,2.3,-1.7,28,18,10,1,40,Matches
8,Ale,br BRA,MF,América (MG),30,1990,22.3,994,1164,85.4,16754,4839,466,522,409,455,92,119,1,2.8,2.2,-1.8,33,103,10,2,121,Matches
9,Alerrandro,br BRA,FW,RB Bragantino,21,2000,8.6,115,150,76.7,1561,256,68,80,37,47,4,5,2,1.0,1.3,+1.0,8,6,3,0,10,Matches
10,Alesson,br BRA,MF,Bahia,21,1999,0.2,2,4,50.0,63,43,0,0,1,1,1,2,0,0.1,0.1,-0.1,2,0,0,0,0,Matches
11,Alison,br BRA,"MF,DF",Santos,27,1993,4.7,375,403,93.1,6522,1877,160,169,175,183,34,41,0,0.1,0.1,-0.1,2,29,0,0,32,Matches
12,Alisson,br BRA,"FW,MF",Grêmio,27,1993,20.8,740,946,78.2,11044,2859,439,499,217,282,53,96,1,2.9,3.1,-1.9,34,58,20,8,79,Matches
13,Allan,br BRA,MF,Atlético Mineiro,23,1997,29.8,1788,2038,87.7,33625,10560,712,763,852,921,206,307,0,0.4,1.1,-0.4,11,226,14,1,201,Matches
14,Henrique Almeida,br BRA,FW,Chapecoense,29,1991,6.0,118,148,79.7,1911,362,55,68,39,45,14,16,0,0.2,0.4,-0.2,5,6,2,1,7,Matches
15,Júnior Alonso,py PAR,DF,Atlético Mineiro,27,1993,22.0,1275,1450,87.9,23696,8579,470,503,668,741,120,173,0,0.8,0.6,-0.8,9,93,0,0,102,Matches
16,Jaime Alvarado,co COL,MF,Ath Paranaense,21,1999,0.8,32,33,97.0,621,153,9,9,18,18,4,5,0,0.0,0.0,0.0,0,1,1,0,1,Matches
17,Dani Alves,br BRA,"DF,FW",São Paulo,37,1983,5.5,321,403,79.7,4687,1865,190,211,102,121,17,42,0,0.5,0.7,-0.5,9,24,9,5,40,Matches
18,Diego Alves,br BRA,GK,Flamengo,35,1985,25.3,500,604,82.8,11867,7986,113,114,238,245,131,227,0,0.0,0.0,0.0,0,2,0,0,0,Matches
19,Felipe Alves Raymundo,br BRA,GK,Fortaleza,32,1988,19.5,421,588,71.6,11344,8059,93,95,173,174,147,306,0,0.0,0.0,0.0,0,7,0,0,1,Matches
20,Thonny Anderson,br BRA,"MF,FW",Bahia,23,1997,5.2,123,165,74.5,1766,520,75,87,36,51,6,13,1,1.1,0.8,-0.1,5,20,1,0,26,Matches
21,Yago Andrade,br BRA,FW,Palmeiras,17,2003,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
22,André,br BRA,MF,Fluminense,19,2001,21.2,1096,1205,91.0,18628,5587,540,575,430,457,106,127,1,0.8,0.7,+0.2,11,103,7,0,124,Matches
23,André,br BRA,FW,Sport Recife,30,1990,15.1,285,376,75.8,3935,792,170,207,92,120,11,19,0,0.6,0.4,-0.6,9,24,4,0,39,Matches
24,Ângelo,br BRA,"FW,MF",Santos,16,2004,6.5,107,160,66.9,1578,482,57,67,37,55,7,15,0,0.9,0.6,-0.9,5,10,5,2,17,Matches
25,Guilherme Arana,br BRA,DF,Atlético Mineiro,23,1997,25.4,1291,1570,82.2,20561,7391,681,755,497,583,86,156,5,3.6,4.2,+1.4,35,124,45,16,168,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Willian Arão,br BRA,"MF,DF",Flamengo,28,1992,28.7,1690,1890,89.4,32850,11560,599,645,845,915,219,281,0,0.8,0.9,-0.8,8,254,6,1,187,Matches
27,Ángelo Araos,cl CHI,"MF,FW",Corinthians,24,1997,3.7,136,166,81.9,2039,282,78,86,47,58,6,8,0,0.1,0.1,-0.1,1,3,1,0,8,Matches
28,Lucas Araujo,br BRA,MF,Bahia,21,1999,5.1,141,175,80.6,2427,774,60,75,67,72,10,15,0,0.0,0.1,0.0,1,10,1,0,14,Matches
