rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
204,Nouha Dicko,ml MLI,FW,Gaziantep FK,28,1992,21.5,4,0,0,49,28,18,24,7,5,,,0,Matches
205,Erdi Dikmen,tr TUR,DF,Ankaragücü,23,1997,16.6,0,0,0,25,16,3,1,33,19,,,0,Matches
206,Soner Dikmen,tr TUR,MF,Gençlerbirliği,26,1993,27.0,7,0,0,40,22,3,54,49,28,,,0,Matches
207,Emir Dilaver,at AUT,DF,Rizespor,29,1991,20.0,4,0,0,18,21,0,3,41,9,,,0,Matches
208,Ismaël Diomandé,ci CIV,MF,Konyaspor,27,1992,9.1,6,0,0,18,8,0,6,9,5,,,0,Matches
209,Assane Dioussé,sn SEN,MF,Ankaragücü,22,1997,9.4,3,0,0,16,12,1,13,12,9,,,0,Matches
210,Mix Diskerud,us USA,MF,Denizlispor,29,1990,12.5,1,0,0,10,10,0,2,18,18,,,0,Matches
211,Djaniny,cv CPV,FW,Trabzonspor,29,1991,24.5,4,0,0,41,28,14,27,16,16,,,0,Matches
212,Papy Djilobodji,sn SEN,DF,Gaziantep FK,31,1988,35.5,7,0,0,47,18,3,7,84,30,,,0,Matches
213,Adem Dogan,tr TUR,DF,Kayserispor,18,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
214,Mitchell Donald,sr SUR,MF,Erzurum BB,31,1988,9.7,2,0,0,11,7,1,6,16,5,,,0,Matches
215,Ryan Donk,sr SUR,DF,Galatasaray,34,1986,24.3,4,1,0,23,26,1,4,28,21,,,0,Matches
216,Godfred Donsah,gh GHA,MF,Rizespor,24,1996,16.0,3,0,0,19,11,1,4,22,22,,,0,Matches
217,Mathieu Dossevi,tg TOG,"MF,FW",Denizlispor,32,1988,5.9,0,0,0,9,8,1,39,4,6,,,0,Matches
218,Danny Drinkwater,eng ENG,MF,Kasımpaşa,30,1990,5.8,1,0,0,7,10,0,4,5,5,,,0,Matches
219,Jean-Armel Drolé,ci CIV,MF,Antalyaspor,22,1997,0.5,0,0,0,0,0,1,0,0,1,,,0,Matches
220,Léo Duarte,br BRA,DF,Başakşehir,24,1996,14.2,3,0,0,12,5,0,3,19,6,,,0,Matches
221,Yasin Dülger,,FW,Kasımpaşa,24,1995,2.0,0,0,0,2,7,0,4,0,3,,,0,Matches
222,Abdullah Durak,tr TUR,MF,Rizespor,33,1987,19.3,4,0,0,25,32,1,2,27,23,,,0,Matches
223,Jimmy Durmaz,se SWE,"MF,DF",Fatih Karagümrük,31,1989,15.9,2,1,0,20,21,4,53,19,16,,,0,Matches
224,Jimmy Durmaz,se SWE,MF,Galatasaray,31,1989,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
225,Abdurrahim Dursun,tr TUR,MF,Trabzonspor,21,1998,1.5,0,0,0,4,3,1,0,2,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Emem Eduok,ng NGA,"FW,MF",Konyaspor,26,1994,1.7,2,0,0,6,1,1,2,0,4,,,0,Matches
227,Muhammed Egemen Pehlivan,,MF,Fatih Karagümrük,20,2000,1.6,0,0,0,4,0,0,2,0,6,,,0,Matches
228,Vegar Eggen Hedenstad,no NOR,DF,Fatih Karagümrük,29,1991,14.0,2,0,0,17,7,0,31,15,13,,,0,Matches
229,Caleb Ekuban,gh GHA,"MF,FW",Trabzonspor,26,1994,30.3,3,0,0,39,57,3,36,19,30,,,0,Matches
230,Omar Elabdellaoui,no NOR,DF,Galatasaray,28,1991,9.1,2,0,0,13,3,1,24,21,8,,,0,Matches
231,Eren Elmalı,tr TUR,DF,Kasımpaşa,20,2000,2.5,0,0,0,1,6,0,3,3,4,,,0,Matches
232,Bartuğ Elmaz,tr TUR,MF,Galatasaray,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
233,Doğukan Emeksiz,,FW,Yeni Mal'spor,20,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
234,Muhammed Emin Sarıkaya,tr TUR,DF,Başakşehir,18,2002,2.3,0,0,0,4,1,0,5,8,2,,,0,Matches
235,Berkan Emir,tr TUR,DF,Göztepe,32,1988,31.1,5,1,1,19,42,3,233,33,26,,,0,Matches
236,Celal Emir Dede,,MF,Rizespor,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
237,Hasan Emre Yeşilyurt,,MF,Kasımpaşa,19,2000,0.4,0,0,0,2,0,0,0,2,2,,,0,Matches
238,Alexandru Epureanu,md MDA,DF,Başakşehir,33,1986,26.6,3,1,0,21,17,0,9,29,24,,,0,Matches
239,Ziya Erdal,tr TUR,"DF,MF",Sivasspor,32,1988,9.3,2,0,0,11,9,0,20,17,16,,,0,Matches
240,Alparslan Erdem,tr TUR,"DF,MF",Fatih Karagümrük,31,1988,6.1,2,0,0,2,5,1,27,16,5,,,0,Matches
241,Mehmet Erdem Uğurlu,tr TUR,MF,Gaziantep FK,32,1988,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
242,Mevlüt Erdinç,tr TUR,"FW,MF",Fatih Karagümrük,33,1987,11.5,3,0,0,11,13,9,3,3,4,,,0,Matches
243,Doğan Erdoğan,tr TUR,MF,Rizespor,23,1996,8.3,2,0,0,16,12,0,14,7,14,,,0,Matches
244,Ferhat Erdoğan,tr TUR,MF,Denizlispor,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
245,Kayacan Erdoğan,tr TUR,GK,Erzurum BB,32,1988,4.9,1,0,0,2,3,0,1,0,1,,,0,Matches
246,Yusuf Erdoğan,tr TUR,"MF,FW",Kasımpaşa,27,1992,23.1,5,0,0,38,33,6,112,32,18,,,0,Matches
247,Ali Eren İyican,tr TUR,DF,Antalyaspor,21,1999,3.6,1,0,0,7,4,0,5,10,6,,,0,Matches
248,Muhammed Eren Kiryolcu,,MF,Denizlispor,17,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
249,Caner Erkin,tr TUR,DF,Fenerbahçe,31,1988,30.0,8,0,0,35,10,2,378,57,31,,,0,Matches
250,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,23,1997,3.4,1,0,0,6,0,2,1,3,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Erten Ersu,tr TUR,GK,Konyaspor,26,1994,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
252,Anderson Esiti,ng NGA,MF,Göztepe,26,1994,9.0,2,0,0,20,13,0,1,10,20,,,0,Matches
253,Mustafa Eskihellaç,tr TUR,MF,Yeni Mal'spor,23,1997,12.2,2,0,0,11,14,0,41,18,15,,,0,Matches
254,Oghenekaro Etebo,ng NGA,MF,Galatasaray,24,1995,13.7,5,1,1,15,38,0,4,26,14,,,0,Matches
255,Fayçal Fajr,ma MAR,MF,Sivasspor,31,1988,34.3,6,0,0,36,59,3,218,27,34,,,0,Matches
256,Radamel Falcao,co COL,FW,Galatasaray,34,1986,9.7,3,1,1,15,19,11,0,1,5,,,0,Matches
257,Fabien Farnolle,bj BEN,GK,Erzurum BB,35,1984,12.5,0,0,0,0,3,0,0,1,0,,,0,Matches
258,Ömer Faruk Beyaz,tr TUR,MF,Fenerbahçe,16,2003,0.1,0,0,0,1,0,0,0,1,0,,,0,Matches
259,Sofiane Feghouli,dz ALG,MF,Galatasaray,30,1989,13.0,0,0,0,14,6,1,47,20,6,,,0,Matches
260,Jorge Félix,es ESP,FW,Sivasspor,28,1991,3.1,0,0,0,7,4,0,2,2,5,,,0,Matches
261,Gedson Fernandes,pt POR,MF,Galatasaray,21,1999,15.4,2,0,0,22,33,0,55,19,33,,,0,Matches
262,Junior Fernándes,cl CHI,MF,Başakşehir,32,1988,3.3,2,0,0,4,5,2,12,3,6,,,0,Matches
263,Manuel Fernandes,pt POR,MF,Kayserispor,34,1986,5.4,1,0,0,4,14,0,20,5,4,,,0,Matches
264,Fernando,br BRA,MF,Rizespor,27,1993,14.0,6,1,1,31,31,5,17,7,15,,,0,Matches
265,Mehmet Feyzi Yıldırım,tr TUR,DF,Kasımpaşa,24,1996,4.7,2,0,0,5,1,0,5,8,10,,,0,Matches
266,Volkan Fındıklı,tr TUR,"DF,MF",Konyaspor,29,1990,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
267,Flávio,br BRA,MF,Trabzonspor,24,1996,19.1,5,2,2,25,27,0,17,26,30,,,0,Matches
268,Moryké Fofana,ci CIV,MF,Yeni Mal'spor,28,1991,18.3,2,0,0,21,26,3,25,7,15,,,0,Matches
269,Fredy,ao ANG,MF,Antalyaspor,30,1990,30.1,10,0,0,57,56,3,74,33,48,,,0,Matches
270,Kerim Frei,tr TUR,MF,Başakşehir,26,1993,1.8,1,0,0,0,4,0,12,2,1,,,0,Matches
271,Michael Frey,ch SUI,FW,Fenerbahçe,26,1994,1.0,0,0,0,3,1,0,4,0,0,,,0,Matches
272,Dominik Furman,pl POL,MF,Gençlerbirliği,28,1992,12.0,4,0,0,36,8,0,62,10,10,,,0,Matches
273,Lamine Gassama,sn SEN,DF,Göztepe,30,1989,12.9,1,0,0,10,12,1,29,26,15,,,0,Matches
274,Geraldo,ao ANG,MF,Ankaragücü,28,1991,7.7,2,1,0,16,14,1,17,1,3,,,0,Matches
275,Rachid Ghezzal,dz ALG,MF,Beşiktaş,28,1992,26.7,5,0,0,35,47,0,218,17,32,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,23,1997,6.2,1,0,0,11,8,0,2,10,3,,,0,Matches
277,Gerard Gohou,rw RWA,FW,Kasımpaşa,31,1988,1.0,0,0,0,2,0,2,0,0,0,,,0,Matches
278,Marcelo Goiano,br BRA,DF,Sivasspor,32,1987,8.0,2,0,0,10,7,0,16,17,18,,,0,Matches
279,Doğan Gölpek,nl NED,FW,Konyaspor,25,1994,0.4,0,0,0,1,1,0,2,0,1,,,0,Matches
280,Ricardo Jorge Pires Gomes,cv CPV,FW,Erzurum BB,28,1991,24.4,3,0,0,43,30,10,11,5,3,,,0,Matches
281,Cenk Gönen,tr TUR,GK,Denizlispor,32,1988,15.5,1,0,0,1,3,0,0,0,0,,,0,Matches
282,Gökhan Gönül,tr TUR,DF,Fenerbahçe,35,1985,19.0,4,1,0,19,12,3,79,47,18,,,0,Matches
283,Zafer Görgen,,GK,Rizespor,20,2000,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
284,Max Gradel,ci CIV,"MF,FW",Sivasspor,32,1987,37.5,4,1,1,54,69,12,215,14,26,,,0,Matches
285,Guilherme,br BRA,MF,Göztepe,29,1991,8.0,1,0,0,24,17,3,31,3,6,,,0,Matches
286,Guilherme,br BRA,MF,Trabzonspor,29,1991,1.0,0,0,0,0,2,0,3,1,1,,,0,Matches
287,Ahmet Gülay,tr TUR,DF,Alanyaspor,17,2003,2.4,0,0,0,3,3,0,2,4,3,,,0,Matches
288,Fredrik Gulbrandsen,no NOR,"FW,MF",Başakşehir,27,1992,12.9,1,0,0,27,14,9,4,10,3,,,0,Matches
289,Ceyhun Gülselam,tr TUR,MF,Alanyaspor,32,1987,6.9,5,0,0,24,4,1,6,6,11,,,0,Matches
290,Ersan Gülüm,tr TUR,DF,Antalyaspor,33,1987,8.4,3,1,1,8,12,1,0,14,9,,,0,Matches
291,Sinan Gümüş,de GER,MF,Fenerbahçe,26,1994,6.4,5,1,1,10,12,2,11,4,5,,,0,Matches
292,Atakan Gündüz,tr TUR,DF,Trabzonspor,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
293,Umut Güneş,tr TUR,MF,Alanyaspor,20,2000,5.2,1,0,0,11,8,0,5,5,10,,,0,Matches
294,Mert Günok,tr TUR,GK,Başakşehir,31,1989,21.0,0,0,0,0,0,0,0,1,2,,,0,Matches
295,Emre Güral,tr TUR,"MF,FW",Ankaragücü,31,1989,9.7,4,0,0,10,10,0,19,1,2,,,0,Matches
296,Berke Gürbüz,,MF,Ankaragücü,17,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
297,Serdar Gürler,tr TUR,MF,Antalyaspor,28,1991,4.0,0,0,0,3,7,4,10,3,1,,,0,Matches
298,Luiz Gustavo,br BRA,MF,Fenerbahçe,33,1987,26.5,6,0,0,43,38,0,17,49,34,,,0,Matches
299,İsmail Güven,tr TUR,MF,Konyaspor,26,1994,0.5,0,0,0,1,0,0,0,0,0,,,0,Matches
300,Günay Güvenç,tr TUR,GK,Gaziantep FK,29,1991,38.0,2,0,0,1,7,0,0,0,0,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Oussama Haddadi,tn TUN,DF,Kasımpaşa,28,1992,33.4,3,1,0,29,22,9,132,47,29,,,0,Matches
302,Teenage Hadebe,zw ZIM,DF,Yeni Mal'spor,24,1995,26.3,7,1,0,19,21,0,17,42,14,,,0,Matches
303,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,26,1994,35.4,3,1,0,17,28,2,123,69,26,,,1,Matches
304,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,23,1997,29.8,4,0,0,33,50,1,19,40,33,,,0,Matches
305,Karim Hafez,eg EGY,DF,Yeni Mal'spor,24,1996,31.6,7,1,0,44,42,0,176,58,29,,,0,Matches
306,Haris Hajradinović,ba BIH,MF,Kasımpaşa,26,1994,34.4,5,0,0,63,79,4,165,17,39,,,0,Matches
307,Jugurtha Hamroun,dz ALG,MF,Erzurum BB,31,1989,1.7,0,0,0,5,1,1,13,0,1,,,0,Matches
308,Mevlüt Han Ekelik,,MF,Antalyaspor,15,2004,0.7,1,0,0,1,0,0,0,0,1,,,0,Matches
309,Ajdin Hasić,ba BIH,MF,Beşiktaş,18,2001,2.4,0,0,0,3,3,0,2,1,3,,,0,Matches
310,Dogucan Haspolat,tr TUR,MF,Kasımpaşa,20,2000,3.2,0,0,0,8,6,0,1,11,5,,,0,Matches
311,Hasan Hatipoğlu,tr TUR,DF,Erzurum BB,31,1989,21.8,6,1,0,15,15,3,1,40,12,,,0,Matches
312,Pedro Henrique,br BRA,"MF,FW",Kayserispor,30,1990,28.0,10,1,1,86,40,27,51,18,28,,,0,Matches
313,Guido Herrera,ar ARG,GK,Yeni Mal'spor,28,1992,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
314,Armin Hodžić,ba BIH,"FW,MF",Kasımpaşa,25,1994,17.0,2,0,0,34,29,4,17,7,11,,,0,Matches
315,Majid Hosseini,ir IRN,DF,Trabzonspor,24,1996,8.3,2,0,0,4,5,1,1,17,12,,,0,Matches
316,Vitor Hugo,br BRA,DF,Trabzonspor,29,1991,29.4,8,1,1,32,10,0,0,44,19,,,0,Matches
317,Paolo Hurtado,pe PER,FW,Konyaspor,30,1990,2.7,0,0,0,3,7,3,8,1,2,,,0,Matches
318,Hasan Hüseyin Acar,tr TUR,MF,Alanyaspor,25,1994,1.0,0,0,0,0,0,0,4,0,0,,,0,Matches
319,Hasan Hüseyin Acar,tr TUR,MF,Kayserispor,25,1994,7.7,1,0,0,7,9,0,29,5,6,,,0,Matches
320,Mustafa Hüseyin Seyhan,,MF,Gençlerbirliği,24,1996,1.7,0,0,0,1,4,0,1,3,3,,,0,Matches
321,Atiba Hutchinson,ca CAN,MF,Beşiktaş,37,1983,32.5,4,0,0,31,43,3,6,33,26,,,0,Matches
322,Brown Ideye,ng NGA,FW,Göztepe,31,1988,12.1,2,0,0,31,17,3,2,2,8,,,0,Matches
323,Edgar Ié,gw GNB,DF,Trabzonspor,26,1994,35.9,6,0,0,22,13,1,6,47,31,,,1,Matches
324,Ahmed Ildiz,tr TUR,MF,Yeni Mal'spor,23,1996,19.3,3,0,0,26,15,2,26,26,16,,,0,Matches
325,Selim Ilgaz,,MF,Hatayspor,25,1995,13.0,0,0,0,9,14,3,32,8,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Omar Imeri,al ALB,"DF,MF",Antalyaspor,20,1999,6.7,0,0,0,8,4,0,7,15,12,,,0,Matches
327,Adis Jahović,mk MKD,FW,Antalyaspor,33,1987,10.0,0,1,0,18,11,5,1,3,3,,,0,Matches
328,Adis Jahović,mk MKD,FW,Göztepe,33,1987,12.6,2,0,0,20,14,8,4,9,5,,,0,Matches
329,Julian Jeanvier,gn GUI,DF,Kasımpaşa,28,1992,3.5,1,0,0,7,1,0,0,6,1,,,0,Matches
330,Jefferson,br BRA,MF,Gaziantep FK,26,1994,16.2,3,1,0,32,24,0,8,17,20,,,0,Matches
331,Marko Jevtović,rs SRB,MF,Konyaspor,27,1993,31.7,9,0,0,58,35,1,18,58,31,,,1,Matches
332,Mattias Johansson,se SWE,DF,Gençlerbirliği,28,1992,28.1,4,1,0,37,31,3,30,43,28,,,0,Matches
333,Dušan Jovančić,rs SRB,MF,Rizespor,29,1990,0.5,0,0,0,2,2,0,0,1,1,,,0,Matches
334,Juanfran,es ESP,DF,Alanyaspor,31,1988,32.2,2,0,0,13,34,1,213,47,25,,,0,Matches
335,Mathias Jørgensen,dk DEN,DF,Fenerbahçe,30,1990,2.0,0,0,0,4,0,0,0,1,2,,,0,Matches
336,Ali Kaan Güneren,tr TUR,"DF,MF",Ankaragücü,20,2000,3.2,0,0,0,4,2,0,6,0,8,,,0,Matches
337,Moestafa El Kabir,ma MAR,FW,Erzurum BB,31,1988,5.8,2,0,0,10,17,8,6,2,1,,,0,Matches
338,Bora Kadioglu,,MF,Fatih Karagümrük,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
339,Ferdi Kadioglu,tr TUR,MF,Fenerbahçe,20,1999,8.2,3,0,0,16,16,1,24,6,10,,,0,Matches
340,Damian Kądzior,pl POL,"MF,FW",Alanyaspor,28,1992,6.5,0,0,0,8,19,5,86,0,4,,,0,Matches
341,Oğuz Kağan Güçtekin,tr TUR,MF,Konyaspor,21,1999,8.4,3,0,0,8,5,1,3,14,12,,,0,Matches
342,İrfan Kahveci,tr TUR,MF,Fenerbahçe,25,1995,7.4,1,0,0,8,8,2,15,9,12,,,0,Matches
343,İrfan Kahveci,tr TUR,MF,Başakşehir,25,1995,16.4,7,2,2,25,25,1,64,10,12,,,0,Matches
344,Berat Kalkan,mk MKD,FW,Kasımpaşa,17,2003,0.0,0,0,0,1,1,0,0,0,0,,,0,Matches
345,Kesselly Kamara,lr LBR,MF,Hatayspor,22,1997,7.4,4,0,0,18,16,2,10,8,8,,,1,Matches
346,Jean-Armel Kana-Biyik,cm CMR,DF,Gaziantep FK,31,1989,15.7,2,0,0,6,12,0,0,22,7,,,0,Matches
347,Kaan Kanak,tr TUR,"DF,MF",Erzurum BB,29,1990,11.9,4,0,0,8,8,0,44,17,9,,,0,Matches
348,Kubilay Kanatsızkuş,tr TUR,"MF,FW",Yeni Mal'spor,23,1997,18.5,1,1,0,25,30,5,9,16,18,,,0,Matches
349,Wilfried Kanga,ci CIV,FW,Kayserispor,22,1998,10.1,1,0,0,13,6,12,2,1,2,,,0,Matches
350,Ferhat Kaplan,tr TUR,GK,Antalyaspor,31,1989,5.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Aytaç Kara,tr TUR,MF,Kasımpaşa,27,1993,25.2,12,1,1,40,49,1,17,23,25,,,0,Matches
352,Emre Karaal,,,Başakşehir,17,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
353,Efecan Karaca,tr TUR,MF,Alanyaspor,30,1989,24.0,4,0,0,32,51,10,49,12,21,,,0,Matches
354,Ahmet Karademir,,FW,Konyaspor,16,2004,0.3,0,0,0,2,0,0,0,0,1,,,0,Matches
355,Gökhan Karadeniz,tr TUR,"MF,FW",Hatayspor,30,1990,5.0,2,2,1,13,7,1,9,4,4,,,0,Matches
356,İlker Karakaş,tr TUR,"FW,MF",Gençlerbirliği,21,1999,4.6,0,0,0,9,10,7,6,2,5,,,0,Matches
357,Oltan Karakullukçu,tr TUR,FW,Erzurum BB,29,1991,5.7,5,0,0,14,6,5,2,0,1,,,0,Matches
358,Enes Karakuş,,FW,Başakşehir,19,2001,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
359,Cebrail Karayel,tr TUR,DF,Ankaragücü,25,1994,1.2,0,0,0,2,2,0,3,2,0,,,0,Matches
360,Gökhan Kardes,tr TUR,DF,Erzurum BB,23,1997,10.3,3,0,0,11,3,0,1,15,7,,,0,Matches
361,Erce Kardeşler,tr TUR,GK,Trabzonspor,26,1994,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
362,Erkan Kaş,tr TUR,DF,Yeni Mal'spor,28,1991,1.7,0,0,0,1,4,0,10,1,3,,,0,Matches
363,Emirhan Kascioglu,,DF,Denizlispor,19,2001,1.6,1,0,0,1,0,0,0,6,3,,,0,Matches
364,Alexandros Katranis,gr GRE,DF,Hatayspor,22,1998,16.9,3,0,0,24,13,0,95,24,17,,,0,Matches
365,Erdogan Kaya,tr TUR,DF,Beşiktaş,19,2001,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
366,Semih Kaya,tr TUR,DF,Yeni Mal'spor,29,1991,29.3,2,1,0,14,18,0,4,40,16,,,1,Matches
367,Yalçın Kayan,tr TUR,MF,Göztepe,21,1999,10.6,7,0,0,12,5,0,2,30,14,,,0,Matches
368,Olarenwaju Kayode,ng NGA,FW,Sivasspor,27,1993,17.9,2,0,0,31,48,8,20,8,12,,,0,Matches
369,Isaac Kiese Thelin,se SWE,FW,Kasımpaşa,28,1992,18.9,4,0,0,49,10,9,2,3,2,,,0,Matches
370,Emre Kılınç,tr TUR,MF,Galatasaray,25,1994,25.5,0,1,0,33,29,4,107,15,22,,,0,Matches
371,Safa Kınalı,,MF,Trabzonspor,21,1999,1.2,1,0,0,3,2,0,0,2,3,,,0,Matches
372,Batuhan Kırdaroğlu,,FW,Göztepe,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
373,Serkan Kırıntılı,tr TUR,GK,Alanyaspor,35,1985,3.0,0,0,0,0,2,0,0,0,0,,,0,Matches
374,Stelios Kitsiou,gr GRE,DF,Ankaragücü,26,1993,28.0,11,0,0,37,64,0,52,42,65,,,0,Matches
375,Arda Kızıldağ,tr TUR,DF,Gençlerbirliği,21,1998,27.0,8,0,0,28,40,3,3,72,48,,,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Alberk Koç,,DF,Rizespor,23,1997,1.5,0,0,0,2,0,0,14,2,0,,,0,Matches
377,Anıl Koç,tr TUR,MF,Kasımpaşa,25,1995,8.2,0,1,0,16,11,2,28,7,2,,,0,Matches
378,Okan Kocuk,tr TUR,GK,Galatasaray,25,1995,10.0,1,0,0,0,1,0,0,1,0,,,0,Matches
379,Bengali-Fodé Koita,gn GUI,"FW,MF",Kasımpaşa,29,1990,7.5,2,0,0,13,19,8,0,0,0,,,0,Matches
380,Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,28,1991,35.0,6,0,0,26,11,1,2,56,16,,,0,Matches
381,Arouna Koné,ci CIV,"MF,FW",Sivasspor,36,1983,6.4,1,0,0,3,7,6,3,1,2,,,0,Matches
382,Youssouf Koné,ml MLI,DF,Hatayspor,25,1995,1.1,0,1,0,2,1,0,9,3,1,,,0,Matches
383,Gilbert Koomson,gh GHA,MF,Kasımpaşa,25,1994,13.0,0,0,0,15,10,3,35,17,12,,,0,Matches
384,Nurettin Korkmaz,tr TUR,FW,Kayserispor,18,2002,1.6,2,0,0,4,2,0,8,2,2,,,0,Matches
385,Ramazan Köse,tr TUR,GK,Kasımpaşa,32,1988,20.0,3,0,0,1,4,0,0,1,3,,,0,Matches
386,İsmail Köybaşı,tr TUR,DF,Rizespor,31,1989,13.8,3,0,0,22,8,5,39,42,17,,,0,Matches
387,Zvonimir Kožulj,ba BIH,MF,Gaziantep FK,26,1993,5.3,2,0,0,13,12,0,14,4,6,,,0,Matches
388,Artem Kravets,ua UKR,FW,Konyaspor,31,1989,16.9,4,0,0,17,21,2,8,4,10,,,0,Matches
389,Fyodor Kudryashov,ru RUS,DF,Antalyaspor,33,1987,34.9,5,1,1,24,22,0,25,55,30,,,0,Matches
390,Furkan Külekçi,,FW,Kasımpaşa,19,2001,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
391,Ante Kulušić,hr CRO,DF,Ankaragücü,34,1986,17.8,3,0,0,16,5,2,3,28,14,,,2,Matches
392,Fatih Kuruçuk,tr TUR,DF,Fatih Karagümrük,22,1998,14.0,4,0,0,13,13,2,1,20,5,,,0,Matches
393,Berkan Kutlu,tr TUR,MF,Alanyaspor,22,1998,27.0,5,0,0,40,19,1,25,27,31,,,0,Matches
394,Zoran Kvržić,ba BIH,"DF,MF",Kayserispor,31,1988,32.3,5,0,0,30,28,3,97,56,32,,,1,Matches
395,Cyle Larin,ca CAN,"MF,FW",Beşiktaş,25,1995,32.0,5,1,1,57,65,17,13,23,17,,,0,Matches
396,Joseph Larweh Attamah,gh GHA,"MF,DF",Kayserispor,26,1994,25.3,3,0,0,20,19,0,9,40,20,,,0,Matches
397,Fabiano Leismann,br BRA,DF,Denizlispor,28,1991,29.9,8,0,0,31,19,1,14,47,32,,,0,Matches
398,Mauricio Lemos,uy URU,DF,Fenerbahçe,24,1995,7.2,3,1,1,8,5,0,3,8,13,,,0,Matches
399,Aaron Lennon,eng ENG,MF,Kayserispor,33,1987,29.6,4,1,1,29,27,5,80,18,23,,,0,Matches
400,Jeremain Lens,nl NED,MF,Fatih Karagümrük,32,1987,7.0,2,0,0,18,14,5,26,3,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Jeremain Lens,nl NED,"FW,MF",Beşiktaş,32,1987,0.5,1,0,0,2,0,0,0,0,0,,,0,Matches
402,Eric Lichaj,us USA,DF,Fatih Karagümrük,31,1988,8.2,1,0,0,7,5,0,7,23,7,,,1,Matches
403,Alan Lima Cariús,br BRA,"MF,FW",Kasımpaşa,23,1997,7.7,1,0,0,20,8,2,16,3,5,,,0,Matches
404,Sandro Lima,br BRA,"FW,MF",Gençlerbirliği,29,1990,14.3,4,0,0,35,30,8,9,3,7,,,0,Matches
405,Martin Linnes,no NOR,DF,Galatasaray,28,1991,17.2,1,0,0,15,22,0,59,22,20,,,0,Matches
406,Adem Ljajić,rs SRB,MF,Beşiktaş,28,1991,12.2,3,0,0,4,12,3,47,6,1,,,0,Matches
407,Saba Lobzhanidze,ge GEO,MF,Ankaragücü,25,1994,30.2,1,0,0,17,14,9,60,20,9,,,0,Matches
408,Miguel Lopes,pt POR,DF,Kayserispor,33,1986,12.1,2,1,1,15,15,4,26,14,18,,,0,Matches
409,Tiago Jorge Oliveira Lopes,pt POR,"DF,MF",Denizlispor,31,1989,21.5,4,0,0,31,45,2,71,52,24,,,0,Matches
