rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
156,Alpay Çelebi,tr TUR,DF,Alanyaspor,21,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Muğdat Çelik,tr TUR,"FW,MF",Kayserispor,30,1990,14,8,543,6.0,1,0,1,1,0,0,5,1,0.17,0.00,0.17,0.17,0.17,Matches
158,Osman Çelik,tr TUR,"MF,DF",Erzurum BB,28,1991,27,14,1466,16.3,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
159,Korcan Çelikay,tr TUR,GK,Ankaragücü,32,1987,17,16,1443,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Sahverdi Cetin,de GER,MF,Ankaragücü,19,2000,17,2,416,4.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Tarık Çetin,tr TUR,GK,Rizespor,23,1997,8,6,604,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Bülent Cevahir,tr TUR,DF,Yeni Mal'spor,28,1992,10,4,416,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Oğuz Ceylan,tr TUR,"DF,MF",Gaziantep FK,29,1990,28,24,2006,22.3,0,2,2,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,Matches
164,Nacer Chadli,be BEL,"MF,FW",Başakşehir,30,1989,18,12,1083,12.0,3,3,6,2,1,1,2,0,0.25,0.25,0.50,0.17,0.42,Matches
165,Aatif Chahechouhe,ma MAR,"MF,FW",Erzurum BB,34,1986,15,15,1293,14.4,4,1,5,2,2,3,3,0,0.28,0.07,0.35,0.14,0.21,Matches
166,Aatif Chahechouhe,ma MAR,MF,Fatih Karagümrük,34,1986,14,5,552,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Dimitris Chatziisaias,gr GRE,DF,Rizespor,27,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Issam Chebake,ma MAR,DF,Yeni Mal'spor,30,1989,35,33,2956,32.8,0,2,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches
169,Nadir Çiftçi,nl NED,FW,Rizespor,28,1992,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Uğur Çiftçi,tr TUR,DF,Sivasspor,28,1992,35,33,2979,33.1,0,3,3,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches
171,Sadık Çiftpınar,tr TUR,DF,Fenerbahçe,27,1993,6,5,438,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Tolga Ciğerci,tr TUR,MF,Fenerbahçe,28,1992,4,2,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Tolga Ciğerci,tr TUR,MF,Başakşehir,28,1992,14,10,925,10.3,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
174,Mirza Cihan,,FW,Gaziantep FK,19,2000,4,0,42,0.5,0,1,1,0,0,0,0,0,0.00,2.14,2.14,0.00,2.14,Matches
175,Sokol Cikalleshi,al ALB,"FW,MF",Konyaspor,30,1990,35,29,2461,27.3,8,3,11,8,0,1,3,0,0.29,0.11,0.40,0.29,0.40,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Orkan Çınar,tr TUR,MF,Ankaragücü,24,1996,17,2,286,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,İsmail Çipe,tr TUR,GK,Kayserispor,25,1995,5,4,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Papiss Cissé,sn SEN,FW,Fenerbahçe,35,1985,25,5,771,8.6,5,1,6,5,0,0,2,0,0.58,0.12,0.70,0.58,0.70,Matches
179,Ramazan Civelek,tr TUR,"DF,MF",Kayserispor,24,1996,18,5,640,7.1,0,2,2,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
180,Ramazan Civelek,tr TUR,"DF,MF",Fatih Karagümrük,24,1996,16,9,868,9.6,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches
181,Isaac Cofie,gh GHA,MF,Sivasspor,28,1991,25,16,1458,16.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Emre Çolak,tr TUR,MF,Fatih Karagümrük,29,1991,9,0,153,1.7,0,1,1,0,0,0,1,0,0.00,0.59,0.59,0.00,0.59,Matches
183,Kamil Çörekçi,tr TUR,"DF,MF",Trabzonspor,28,1992,19,10,876,9.7,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
184,Manuel da Costa,ma MAR,DF,Erzurum BB,34,1986,14,14,1259,14.0,2,0,2,2,0,0,1,1,0.14,0.00,0.14,0.14,0.14,Matches
185,Enzo Crivelli,fr FRA,FW,Başakşehir,25,1995,36,21,1956,21.7,2,1,3,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches
186,Christian Cueva,pe PER,MF,Yeni Mal'spor,28,1991,8,7,553,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches
187,Robert Piris Da Motta,py PAR,MF,Gençlerbirliği,26,1994,36,36,3181,35.3,6,1,7,1,5,5,12,0,0.17,0.03,0.20,0.03,0.06,Matches
188,Erdon Daci,mk MKD,"FW,MF",Konyaspor,22,1998,19,6,707,7.9,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
189,Abdulsamed Damlu,tr TUR,GK,Yeni Mal'spor,21,1999,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Brahim Darri,nl NED,"FW,MF",Erzurum BB,25,1994,4,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Brahim Darri,nl NED,MF,Fatih Karagümrük,25,1994,6,4,316,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
192,Emre Demir,tr TUR,MF,Kayserispor,16,2004,14,1,224,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches
193,Mete-Kaan Demir,tr TUR,MF,Başakşehir,22,1998,4,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Muhammet Demir,tr TUR,FW,Gaziantep FK,28,1992,31,24,2025,22.5,15,5,20,14,1,1,5,0,0.67,0.22,0.89,0.62,0.84,Matches
195,Adil Demirbağ,tr TUR,DF,Konyaspor,22,1997,23,15,1256,14.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Uğur Demirok,tr TUR,DF,Kayserispor,32,1988,16,12,1062,11.8,2,0,2,2,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches
197,Uğur Demirok,tr TUR,DF,Konyaspor,32,1988,9,6,628,7.0,4,0,4,0,4,4,2,0,0.57,0.00,0.57,0.00,0.00,Matches
198,İlhan Depe,tr TUR,MF,Kayserispor,27,1992,4,0,55,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Halil Dervişoğlu,tr TUR,"FW,MF",Galatasaray,20,1999,12,6,579,6.4,3,1,4,3,0,0,1,0,0.47,0.16,0.62,0.47,0.62,Matches
200,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,19,2001,35,35,3114,34.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Fousseni Diabaté,ml MLI,MF,Göztepe,24,1995,18,13,1081,12.0,2,3,5,2,0,0,3,0,0.17,0.25,0.42,0.17,0.42,Matches
202,Fousseni Diabaté,ml MLI,MF,Trabzonspor,24,1995,6,2,173,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Mbaye Diagne,sn SEN,FW,Galatasaray,28,1991,15,10,851,9.5,9,0,9,5,4,4,1,1,0.95,0.00,0.95,0.53,0.53,Matches
204,Nouha Dicko,ml MLI,FW,Gaziantep FK,28,1992,28,23,1931,21.5,4,0,4,3,1,1,4,0,0.19,0.00,0.19,0.14,0.14,Matches
205,Erdi Dikmen,tr TUR,DF,Ankaragücü,23,1997,25,15,1494,16.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Soner Dikmen,tr TUR,MF,Gençlerbirliği,26,1993,34,28,2426,27.0,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches
207,Emir Dilaver,at AUT,DF,Rizespor,29,1991,23,20,1802,20.0,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
208,Ismaël Diomandé,ci CIV,MF,Konyaspor,27,1992,15,10,818,9.1,1,0,1,1,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
209,Assane Dioussé,sn SEN,MF,Ankaragücü,22,1997,20,9,844,9.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Mix Diskerud,us USA,MF,Denizlispor,29,1990,18,14,1125,12.5,2,0,2,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
211,Djaniny,cv CPV,FW,Trabzonspor,29,1991,30,25,2205,24.5,8,1,9,7,1,1,4,0,0.33,0.04,0.37,0.29,0.33,Matches
212,Papy Djilobodji,sn SEN,DF,Gaziantep FK,31,1988,36,36,3195,35.5,2,1,3,2,0,0,7,0,0.06,0.03,0.08,0.06,0.08,Matches
213,Adem Dogan,tr TUR,DF,Kayserispor,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Mitchell Donald,sr SUR,MF,Erzurum BB,31,1988,16,8,873,9.7,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
215,Ryan Donk,sr SUR,DF,Galatasaray,34,1986,32,24,2189,24.3,2,3,5,2,0,0,4,1,0.08,0.12,0.21,0.08,0.21,Matches
216,Godfred Donsah,gh GHA,MF,Rizespor,24,1996,24,18,1444,16.0,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
217,Mathieu Dossevi,tg TOG,"MF,FW",Denizlispor,32,1988,18,4,527,5.9,0,2,2,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches
218,Danny Drinkwater,eng ENG,MF,Kasımpaşa,30,1990,11,6,518,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Jean-Armel Drolé,ci CIV,MF,Antalyaspor,22,1997,2,1,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
220,Léo Duarte,br BRA,DF,Başakşehir,24,1996,17,15,1282,14.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Yasin Dülger,,FW,Kasımpaşa,24,1995,11,0,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Abdullah Durak,tr TUR,MF,Rizespor,33,1987,29,19,1736,19.3,0,2,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
223,Jimmy Durmaz,se SWE,"MF,DF",Fatih Karagümrük,31,1989,29,15,1435,15.9,3,3,6,3,0,0,2,1,0.19,0.19,0.38,0.19,0.38,Matches
224,Jimmy Durmaz,se SWE,MF,Galatasaray,31,1989,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Abdurrahim Dursun,tr TUR,MF,Trabzonspor,21,1998,2,1,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Emem Eduok,ng NGA,"FW,MF",Konyaspor,26,1994,4,0,153,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
227,Muhammed Egemen Pehlivan,,MF,Fatih Karagümrük,20,2000,8,1,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Vegar Eggen Hedenstad,no NOR,DF,Fatih Karagümrük,29,1991,18,15,1264,14.0,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches
229,Caleb Ekuban,gh GHA,"MF,FW",Trabzonspor,26,1994,32,32,2729,30.3,10,4,14,9,1,2,3,0,0.33,0.13,0.46,0.30,0.43,Matches
230,Omar Elabdellaoui,no NOR,DF,Galatasaray,28,1991,10,9,818,9.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Eren Elmalı,tr TUR,DF,Kasımpaşa,20,2000,4,3,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Bartuğ Elmaz,tr TUR,MF,Galatasaray,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Doğukan Emeksiz,,FW,Yeni Mal'spor,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Muhammed Emin Sarıkaya,tr TUR,DF,Başakşehir,18,2002,4,2,207,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Berkan Emir,tr TUR,DF,Göztepe,32,1988,33,33,2798,31.1,1,5,6,1,0,0,5,1,0.03,0.16,0.19,0.03,0.19,Matches
236,Celal Emir Dede,,MF,Rizespor,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Hasan Emre Yeşilyurt,,MF,Kasımpaşa,19,2000,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Alexandru Epureanu,md MDA,DF,Başakşehir,33,1986,30,29,2398,26.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
239,Ziya Erdal,tr TUR,"DF,MF",Sivasspor,32,1988,19,8,840,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
240,Alparslan Erdem,tr TUR,"DF,MF",Fatih Karagümrük,31,1988,11,6,553,6.1,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
241,Mehmet Erdem Uğurlu,tr TUR,MF,Gaziantep FK,32,1988,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Mevlüt Erdinç,tr TUR,"FW,MF",Fatih Karagümrük,33,1987,30,9,1031,11.5,3,1,4,3,0,0,3,0,0.26,0.09,0.35,0.26,0.35,Matches
243,Doğan Erdoğan,tr TUR,MF,Rizespor,23,1996,19,9,751,8.3,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
244,Ferhat Erdoğan,tr TUR,MF,Denizlispor,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Kayacan Erdoğan,tr TUR,GK,Erzurum BB,32,1988,6,5,437,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
246,Yusuf Erdoğan,tr TUR,"MF,FW",Kasımpaşa,27,1992,29,24,2080,23.1,9,2,11,7,2,2,5,0,0.39,0.09,0.48,0.30,0.39,Matches
247,Ali Eren İyican,tr TUR,DF,Antalyaspor,21,1999,8,3,322,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Muhammed Eren Kiryolcu,,MF,Denizlispor,17,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Caner Erkin,tr TUR,DF,Fenerbahçe,31,1988,34,30,2699,30.0,0,9,9,0,0,1,8,0,0.00,0.30,0.30,0.00,0.30,Matches
250,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,23,1997,6,4,306,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Erten Ersu,tr TUR,GK,Konyaspor,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Anderson Esiti,ng NGA,MF,Göztepe,26,1994,20,7,812,9.0,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
253,Mustafa Eskihellaç,tr TUR,MF,Yeni Mal'spor,23,1997,25,11,1097,12.2,2,3,5,2,0,0,2,0,0.16,0.25,0.41,0.16,0.41,Matches
254,Oghenekaro Etebo,ng NGA,MF,Galatasaray,24,1995,24,14,1236,13.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
255,Fayçal Fajr,ma MAR,MF,Sivasspor,31,1988,36,36,3090,34.3,4,5,9,4,0,1,6,0,0.12,0.15,0.26,0.12,0.26,Matches
256,Radamel Falcao,co COL,FW,Galatasaray,34,1986,17,9,869,9.7,9,2,11,4,5,5,3,1,0.93,0.21,1.14,0.41,0.62,Matches
257,Fabien Farnolle,bj BEN,GK,Erzurum BB,35,1984,13,13,1125,12.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Ömer Faruk Beyaz,tr TUR,MF,Fenerbahçe,16,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Sofiane Feghouli,dz ALG,MF,Galatasaray,30,1989,22,16,1170,13.0,2,4,6,2,0,0,0,0,0.15,0.31,0.46,0.15,0.46,Matches
260,Jorge Félix,es ESP,FW,Sivasspor,28,1991,17,1,279,3.1,2,0,2,2,0,0,0,0,0.65,0.00,0.65,0.65,0.65,Matches
261,Gedson Fernandes,pt POR,MF,Galatasaray,21,1999,17,17,1390,15.4,0,3,3,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches
262,Junior Fernándes,cl CHI,MF,Başakşehir,32,1988,9,3,293,3.3,1,0,1,1,0,0,2,0,0.31,0.00,0.31,0.31,0.31,Matches
263,Manuel Fernandes,pt POR,MF,Kayserispor,34,1986,11,7,488,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
264,Fernando,br BRA,MF,Rizespor,27,1993,29,16,1256,14.0,2,3,5,2,0,0,6,1,0.14,0.21,0.36,0.14,0.36,Matches
265,Mehmet Feyzi Yıldırım,tr TUR,DF,Kasımpaşa,24,1996,10,3,425,4.7,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
266,Volkan Fındıklı,tr TUR,"DF,MF",Konyaspor,29,1990,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Flávio,br BRA,MF,Trabzonspor,24,1996,31,17,1717,19.1,1,2,3,1,0,0,5,2,0.05,0.10,0.16,0.05,0.16,Matches
268,Moryké Fofana,ci CIV,MF,Yeni Mal'spor,28,1991,31,20,1649,18.3,2,1,3,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matches
269,Fredy,ao ANG,MF,Antalyaspor,30,1990,32,31,2706,30.1,8,5,13,4,4,4,10,0,0.27,0.17,0.43,0.13,0.30,Matches
270,Kerim Frei,tr TUR,MF,Başakşehir,26,1993,7,1,166,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Michael Frey,ch SUI,FW,Fenerbahçe,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Dominik Furman,pl POL,MF,Gençlerbirliği,28,1992,21,14,1084,12.0,0,3,3,0,0,0,4,0,0.00,0.25,0.25,0.00,0.25,Matches
273,Lamine Gassama,sn SEN,DF,Göztepe,30,1989,18,15,1161,12.9,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
274,Geraldo,ao ANG,MF,Ankaragücü,28,1991,16,7,695,7.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
275,Rachid Ghezzal,dz ALG,MF,Beşiktaş,28,1992,31,30,2401,26.7,8,17,25,5,3,3,5,0,0.30,0.64,0.94,0.19,0.82,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,23,1997,11,6,560,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Gerard Gohou,rw RWA,FW,Kasımpaşa,31,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Marcelo Goiano,br BRA,DF,Sivasspor,32,1987,10,9,716,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
279,Doğan Gölpek,nl NED,FW,Konyaspor,25,1994,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Ricardo Jorge Pires Gomes,cv CPV,FW,Erzurum BB,28,1991,31,27,2199,24.4,5,0,5,5,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches
281,Cenk Gönen,tr TUR,GK,Denizlispor,32,1988,16,16,1391,15.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Gökhan Gönül,tr TUR,DF,Fenerbahçe,35,1985,21,19,1706,19.0,2,1,3,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,Matches
283,Zafer Görgen,,GK,Rizespor,20,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Max Gradel,ci CIV,"MF,FW",Sivasspor,32,1987,39,39,3376,37.5,11,12,23,7,4,5,4,1,0.29,0.32,0.61,0.19,0.51,Matches
285,Guilherme,br BRA,MF,Göztepe,29,1991,10,8,724,8.0,2,1,3,1,1,1,1,0,0.25,0.12,0.37,0.12,0.25,Matches
286,Guilherme,br BRA,MF,Trabzonspor,29,1991,2,1,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
287,Ahmet Gülay,tr TUR,DF,Alanyaspor,17,2003,4,2,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
288,Fredrik Gulbrandsen,no NOR,"FW,MF",Başakşehir,27,1992,29,11,1161,12.9,7,0,7,7,0,0,1,0,0.54,0.00,0.54,0.54,0.54,Matches
289,Ceyhun Gülselam,tr TUR,MF,Alanyaspor,32,1987,21,6,625,6.9,1,2,3,1,0,0,5,0,0.14,0.29,0.43,0.14,0.43,Matches
290,Ersan Gülüm,tr TUR,DF,Antalyaspor,33,1987,14,9,753,8.4,0,1,1,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches
291,Sinan Gümüş,de GER,MF,Fenerbahçe,26,1994,18,5,576,6.4,3,1,4,3,0,0,5,1,0.47,0.16,0.62,0.47,0.62,Matches
292,Atakan Gündüz,tr TUR,DF,Trabzonspor,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Umut Güneş,tr TUR,MF,Alanyaspor,20,2000,16,5,472,5.2,0,2,2,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,Matches
294,Mert Günok,tr TUR,GK,Başakşehir,31,1989,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Emre Güral,tr TUR,"MF,FW",Ankaragücü,31,1989,26,8,877,9.7,4,3,7,3,1,1,4,0,0.41,0.31,0.72,0.31,0.62,Matches
296,Berke Gürbüz,,MF,Ankaragücü,17,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Serdar Gürler,tr TUR,MF,Antalyaspor,28,1991,15,3,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Luiz Gustavo,br BRA,MF,Fenerbahçe,33,1987,34,25,2383,26.5,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
299,İsmail Güven,tr TUR,MF,Konyaspor,26,1994,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Günay Güvenç,tr TUR,GK,Gaziantep FK,29,1991,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Oussama Haddadi,tn TUN,DF,Kasımpaşa,28,1992,35,34,3008,33.4,0,1,1,0,0,0,3,1,0.00,0.03,0.03,0.00,0.03,Matches
302,Teenage Hadebe,zw ZIM,DF,Yeni Mal'spor,24,1995,30,26,2367,26.3,2,1,3,2,0,0,7,1,0.08,0.04,0.11,0.08,0.11,Matches
303,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,26,1994,36,36,3183,35.4,2,2,4,0,2,2,3,1,0.06,0.06,0.11,0.00,0.06,Matches
304,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,23,1997,34,29,2681,29.8,4,0,4,4,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
305,Karim Hafez,eg EGY,DF,Yeni Mal'spor,24,1996,33,31,2843,31.6,0,9,9,0,0,0,7,1,0.00,0.28,0.28,0.00,0.28,Matches
306,Haris Hajradinović,ba BIH,MF,Kasımpaşa,26,1994,36,35,3100,34.4,5,5,10,5,0,1,5,0,0.15,0.15,0.29,0.15,0.29,Matches
307,Jugurtha Hamroun,dz ALG,MF,Erzurum BB,31,1989,7,2,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
308,Mevlüt Han Ekelik,,MF,Antalyaspor,15,2004,3,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
309,Ajdin Hasić,ba BIH,MF,Beşiktaş,18,2001,8,2,212,2.4,2,0,2,2,0,0,0,0,0.85,0.00,0.85,0.85,0.85,Matches
310,Dogucan Haspolat,tr TUR,MF,Kasımpaşa,20,2000,12,2,289,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Hasan Hatipoğlu,tr TUR,DF,Erzurum BB,31,1989,26,21,1960,21.8,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches
