rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
153,Faisal Al Ghamdi,sa KSA,MF,Al-Ettifaq,21,2001,5,4,381,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Faisal Al Ghamdi,sa KSA,MF,Al-Ittihad,21,2001,18,17,1346,15.0,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
155,Feras Al Ghamdi,sa KSA,"MF,FW",Al-Raed,23,1999,16,5,543,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Hamed Al-Ghamdi,sa KSA,"MF,FW",Al-Ettifaq,24,1999,13,3,437,4.9,1,2,3,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,Matches
157,Hazzaa Al Ghamdi,sa KSA,"FW,MF",Al-Wehda,22,2001,22,7,645,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Mohammed Al Ghamdi,sa KSA,DF,Al-Taawoun,31,1992,17,10,903,10.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
159,Raed Al-Ghamdi,sa KSA,FW,Al-Raed,29,1994,12,1,210,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Sultan Al-Ghanam,sa KSA,DF,Al-Nassr,29,1994,23,22,1978,22.0,1,7,8,1,0,0,0,1,0.05,0.32,0.36,0.05,0.36,Matches
161,Khalid Al Ghannam,sa KSA,MF,Al-Ettifaq,22,2000,6,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Khalid Al Ghannam,sa KSA,MF,Al-Nassr,22,2000,8,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Abdulrahman Ghareeb,sa KSA,"MF,FW",Al-Nassr,26,1997,27,15,1384,15.4,4,6,10,3,1,2,2,0,0.26,0.39,0.65,0.20,0.59,Matches
164,Andrei Girotto,br BRA,DF,Al-Taawoun,31,1992,28,28,2520,28.0,2,1,3,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,Matches
165,Saviour Godwin,ng NGA,"MF,FW",Al Okhdood SC,26,1996,27,26,2226,24.7,6,1,7,6,0,0,3,0,0.24,0.04,0.28,0.24,0.28,Matches
166,Oumar Gonzalez,cm CMR,DF,Al-Raed,25,1998,31,31,2651,29.5,3,0,3,3,0,0,7,1,0.10,0.00,0.10,0.10,0.10,Matches
167,Craig Goodwin,au AUS,"MF,FW",Al-Wehda,31,1991,22,19,1637,18.2,6,3,9,6,0,0,2,0,0.33,0.16,0.49,0.33,0.49,Matches
168,Andre Gray,jm JAM,FW,Al-Riyadh SC,32,1991,26,21,2018,22.4,7,2,9,7,0,0,3,0,0.31,0.09,0.40,0.31,0.40,Matches
169,Demarai Gray,jm JAM,FW,Al-Ettifaq,27,1996,23,21,1807,20.1,4,3,7,4,0,0,2,2,0.20,0.15,0.35,0.20,0.35,Matches
170,Marcelo Grohe,br BRA,GK,Al-Ittihad,36,1987,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Cristian Guanca,ar ARG,"MF,FW",Al-Taawoun,30,1993,14,11,861,9.6,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
172,Nawaf Al Habashi,sa KSA,"FW,MF",Al-Hazem,25,1998,28,5,883,9.8,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
173,Ahmed Al-Habib,sa KSA,DF,Abha,30,1993,10,5,481,5.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
174,Hassan Al-Habib,sa KSA,"MF,DF",Al Okhdood SC,28,1994,14,7,739,8.2,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
175,Abdullah Al-Hafith,sa KSA,DF,Al-Wehda,30,1992,24,20,1984,22.0,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Marwan Al Haidari,sa KSA,GK,Al-Khaleej,27,1996,8,7,655,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Asiri Haitham,sa KSA,FW,Al-Ahli,22,2001,6,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Adeeb Al Haizan,sa KSA,FW,Al-Ta'ee,22,2001,19,4,563,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Talal Haji,sa KSA,FW,Al-Ittihad,15,2007,9,3,298,3.3,2,3,5,2,0,0,1,0,0.60,0.91,1.51,0.60,1.51,Matches
180,Fahad Al Hamad,sa KSA,DF,Al-Ahli,25,1998,4,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Hamam Al Hamami,,MF,Al-Ittihad,,,3,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Abderrazak Hamdallah,ma MAR,FW,Al-Ittihad,32,1990,24,22,1971,21.9,19,3,22,14,5,6,6,0,0.87,0.14,1.00,0.64,0.78,Matches
183,Abdullah Al Hamdan,sa KSA,"MF,FW",Al-Hilal,23,1999,21,4,488,5.4,3,0,3,2,1,1,1,0,0.55,0.00,0.55,0.37,0.37,Matches
184,Tarek Hamed,eg EGY,MF,Damac,34,1988,22,22,1958,21.8,0,2,2,0,0,0,9,0,0.00,0.09,0.09,0.00,0.09,Matches
185,Rayan Hamidou,sa KSA,DF,Al-Ahli,21,2002,11,7,604,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Bassam Hamoud,sy SYR,FW,Al-Raed,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Saeed Al Hamsal,sa KSA,DF,Al-Khaleej,27,1996,30,27,2216,24.6,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
188,Mansor Hamzi,sa KSA,MF,Al-Khaleej,31,1992,30,19,1679,18.7,2,2,4,2,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches
189,Yousef Haqawi,sa KSA,DF,Al-Fayha,20,2002,6,1,159,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Abdulaziz Al Harabi,sa KSA,MF,Al-Ta'ee,26,1997,14,2,348,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,Matches
191,Abdulhadi Al-Harajin,sa KSA,"MF,FW",Al-Riyadh SC,28,1994,29,14,1430,15.9,2,0,2,2,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches
192,Abdulaziz Al Harbi,sa KSA,"MF,DF",Al-Hazem,19,2003,3,2,150,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
193,Fahad Al Harbi,sa KSA,DF,Al-Fateh,26,1997,13,8,785,8.7,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
194,Moteb Al-Harbi,sa KSA,"MF,DF",Al-Shabab,23,2000,20,16,1454,16.2,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
195,Yousef Al Harbi,sa KSA,MF,Al-Wehda,26,1997,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Ahmed Haresai,sa KSA,"MF,FW",Damac,22,2000,12,4,427,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
197,Abdulrahman Al Harthi,sa KSA,MF,Al-Ta'ee,24,1998,21,4,528,5.9,0,2,2,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,Matches
198,Nawaf Al Harthi,sa KSA,"MF,FW",Al-Fayha,24,1998,25,12,926,10.3,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches
199,Saleh Al Harthi,sa KSA,"FW,DF",Al Okhdood SC,27,1995,24,8,885,9.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Abbas Al Hassan,sa KSA,"MF,FW",Al-Fateh,19,2004,25,13,1150,12.8,2,1,3,2,0,0,3,0,0.16,0.08,0.23,0.16,0.23,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Ali Al Hassan,sa KSA,MF,Al-Nassr,26,1997,19,4,561,6.2,0,3,3,0,0,0,1,0,0.00,0.48,0.48,0.00,0.48,Matches
202,Rayan Hatan,,MF,Al Okhdood SC,,,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Abdulbasit Hawsawi,sa KSA,GK,Damac,26,1996,6,5,515,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Abduleallah Hawsawi,sa KSA,MF,Al-Khaleej,22,2001,26,17,1479,16.4,1,1,2,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,Matches
205,Abdullah Hawsawi,sa KSA,"MF,DF",Damac,27,1996,7,4,386,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Islam Hawsawi,sa KSA,DF,Al-Wehda,21,2001,32,29,2337,26.0,0,1,1,0,0,0,1,1,0.00,0.04,0.04,0.00,0.04,Matches
207,Omar Hawsawi,sa KSA,DF,Al-Ittihad,37,1985,12,9,819,9.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Sanousi Al Hawsawi,sa KSA,DF,Al-Ettifaq,24,1998,4,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Sanousi Al Hawsawi,sa KSA,DF,Damac,24,1998,24,24,1984,22.0,0,2,2,0,0,0,5,2,0.00,0.09,0.09,0.00,0.09,Matches
210,Moaiad Al Hawti,sa KSA,MF,Al-Riyadh SC,17,2005,4,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Arif Al Haydar,sa KSA,DF,Al-Khaleej,26,1997,21,4,508,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
212,Hazaa Al-Hazaa,sa KSA,FW,Al-Ta'ee,31,1991,9,2,231,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Ali Hazazi,sa KSA,MF,Al-Ettifaq,29,1994,24,20,1748,19.4,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
214,Naif Hazazi,sa KSA,MF,Al-Raed,30,1992,18,2,395,4.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Ahmed Hegazi,eg EGY,DF,Al-Ittihad,32,1991,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Alaa Al Hejji,sa KSA,MF,Al-Wehda,27,1995,30,15,1454,16.2,0,1,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,Matches
217,Jordan Henderson,eng ENG,MF,Al-Ettifaq,33,1990,17,17,1527,17.0,0,4,4,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches
218,Jack Hendry,sct SCO,DF,Al-Ettifaq,28,1995,34,34,3060,34.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
219,Abdulaziz Hetalh,sa KSA,MF,Al Okhdood SC,24,1999,14,2,277,3.1,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
220,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,26,1997,24,22,1970,21.9,2,0,2,2,0,0,7,2,0.09,0.00,0.09,0.09,0.09,Matches
221,Zakaria Al Hosawi,sa KSA,"DF,MF",Al-Ittihad,22,2001,10,7,604,6.7,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches
222,Bassam Al Hurayji,sa KSA,DF,Al-Ahli,23,2000,16,10,883,9.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Mohammed Hurbush,sa KSA,DF,Al-Shabab,20,2003,8,3,271,3.0,0,1,1,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches
224,Roger Ibanez,br BRA,DF,Al-Ahli,24,1998,30,30,2615,29.1,3,0,3,3,0,0,15,2,0.10,0.00,0.10,0.10,0.10,Matches
225,Didier Ibrahim Ndong,ga GAB,MF,Al-Riyadh SC,29,1994,30,29,2533,28.1,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Riyadh Al-Ibrahim,sa KSA,MF,Al-Khaleej,29,1993,2,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches
227,Odion Ighalo,ng NGA,FW,Al-Wehda,34,1989,31,29,2630,29.2,15,0,15,10,5,5,4,0,0.51,0.00,0.51,0.34,0.34,Matches
228,Turki Al Jaadi,sa KSA,DF,Al-Ittihad,20,2003,6,2,204,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Mohammed Jahfali,sa KSA,DF,Al-Hilal,32,1990,5,3,272,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Ziyad Al Jari,sa KSA,DF,Al-Fateh,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Ahmed Al Jaweed,sa KSA,MF,Al-Hazem,28,1995,10,5,397,4.4,0,1,1,0,0,0,1,1,0.00,0.23,0.23,0.00,0.23,Matches
232,Hamad Al-Jizani,sa KSA,"DF,MF",Al-Raed,30,1993,28,24,2158,24.0,0,4,4,0,0,0,11,0,0.00,0.17,0.17,0.00,0.17,Matches
233,Fahad Al-Johani,sa KSA,FW,Damac,31,1991,14,4,422,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Safwan Al Johani,sa KSA,"DF,MF",Al-Ta'ee,20,2003,14,12,997,11.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Ziyad Al Johani,sa KSA,MF,Al-Ahli,21,2001,22,10,927,10.3,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
236,Jota,pt POR,"FW,MF",Al-Ittihad,24,1999,16,9,981,10.9,4,0,4,4,0,1,0,0,0.37,0.00,0.37,0.37,0.37,Matches
237,Abdullah Al-Jouei,sa KSA,FW,Al-Shabab,28,1995,4,2,149,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Juanmi,es ESP,"MF,FW",Al-Riyadh SC,30,1993,16,13,1050,11.7,1,2,3,1,0,0,2,0,0.09,0.17,0.26,0.09,0.26,Matches
239,Ali Al Jubaya,sa KSA,FW,Al-Fayha,20,2003,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Ahmed Al Julaydan,sa KSA,DF,Al-Fateh,19,2004,2,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,Musab Al Juwayr,sa KSA,"MF,FW",Al-Shabab,20,2003,15,10,830,9.2,3,2,5,3,0,0,1,0,0.33,0.22,0.54,0.33,0.54,Matches
242,Musab Al Juwayr,sa KSA,MF,Al-Hilal,20,2003,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Khalid Kaabi,sa KSA,MF,Al-Fayha,31,1992,5,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Hassan Kadesh,sa KSA,DF,Al-Taawoun,30,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Hassan Kadesh,sa KSA,DF,Al-Ittihad,30,1992,24,23,2056,22.8,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
246,François Kamano,gn GUI,"MF,FW",Abha,27,1996,31,25,2088,23.2,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matches
247,Majed Kanabah,sa KSA,MF,Al-Shabab,30,1993,24,4,623,6.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Mohamed Kanno,sa KSA,MF,Al-Hilal,28,1994,30,11,991,11.0,4,1,5,4,0,0,2,0,0.36,0.09,0.45,0.36,0.45,Matches
249,N'Golo Kanté,fr FRA,MF,Al-Ittihad,32,1991,30,30,2635,29.3,2,5,7,2,0,0,2,0,0.07,0.17,0.24,0.07,0.24,Matches
250,Ahmed Al-Kassar,sa KSA,GK,Al-Fayha,32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Franck Kessié,ci CIV,MF,Al-Ahli,26,1996,31,31,2693,29.9,10,4,14,9,1,1,7,0,0.33,0.13,0.47,0.30,0.43,Matches
252,Mohammed Al-Khabrani,sa KSA,DF,Al-Khaleej,29,1993,27,27,2424,26.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Abdulelah Al Khaibari,sa KSA,"DF,MF",Al-Riyadh SC,27,1996,28,27,2330,25.9,0,2,2,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,Matches
254,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,26,1996,26,22,1857,20.6,1,2,3,1,0,0,7,0,0.05,0.10,0.15,0.05,0.15,Matches
255,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,33,1989,20,20,1792,19.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Thamer Al Khaibari,sa KSA,FW,Al-Ettifaq,17,2005,7,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Osama Al-Khalaf,sa KSA,"MF,DF",Al-Fayha,26,1996,18,7,651,7.2,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
258,Amer Khalil,,FW,Al-Ta'ee,,,2,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Awadh Khames,sa KSA,"DF,MF",Al Okhdood SC,35,1988,25,19,1683,18.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,28,1995,30,20,1929,21.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Murad Khudhri,sa KSA,FW,Al Okhdood SC,20,2003,6,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Naif Kireiri,sa KSA,MF,Al-Wehda,25,1998,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
263,Ghislain Konan,ci CIV,DF,Al-Nassr,27,1995,5,5,435,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
264,Ghislain Konan,ci CIV,"DF,MF",Al-Fayha,27,1995,26,25,2247,25.0,0,5,5,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
265,Kalidou Koulibaly,sn SEN,DF,Al-Hilal,32,1991,30,30,2643,29.4,2,1,3,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches
266,Grzegorz Krychowiak,pl POL,MF,Abha,33,1990,33,31,2632,29.2,9,1,10,7,2,4,8,0,0.31,0.03,0.34,0.24,0.27,Matches
267,Mohammed Al Kunaydiri,sa KSA,"MF,DF",Abha,22,2000,23,7,854,9.5,0,3,3,0,0,0,2,0,0.00,0.32,0.32,0.00,0.32,Matches
268,Amiri Kurdi,sa KSA,DF,Al-Riyadh SC,31,1991,11,2,296,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Saba Kvirkvelia,ge GEO,DF,Al Okhdood SC,31,1992,33,32,2784,30.9,1,1,2,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,Matches
270,Mohammed Al-Kwikbi,sa KSA,FW,Al-Ettifaq,28,1994,16,7,788,8.8,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches
271,Mohammed Al-Kwikbi,sa KSA,"FW,MF",Al-Taawoun,28,1994,15,13,1143,12.7,3,6,9,3,0,0,1,0,0.24,0.47,0.71,0.24,0.71,Matches
272,Ali Lajami,sa KSA,DF,Al-Nassr,27,1996,18,17,1460,16.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Qassem Lajami,sa KSA,DF,Al-Fateh,27,1996,21,17,1577,17.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Aymeric Laporte,es ESP,DF,Al-Nassr,29,1994,27,27,2392,26.6,4,1,5,4,0,0,4,1,0.15,0.04,0.19,0.15,0.19,Matches
275,Satam Al Lehiyani,sa KSA,FW,Al-Fayha,19,2004,4,1,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Renan Lodi,br BRA,"DF,MF",Al-Hilal,25,1998,11,10,777,8.6,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
277,Lisandro López,ar ARG,DF,Al-Khaleej,33,1989,31,31,2674,29.7,2,0,2,2,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches
278,Mamadou Loum,sn SEN,"DF,MF",Al-Raed,26,1996,29,27,2438,27.1,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches
279,Iyad Madani,sa KSA,MF,Al-Taawoun,22,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Abdullah Madu,sa KSA,DF,Al-Ettifaq,30,1993,12,12,1053,11.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Abdullah Madu,sa KSA,DF,Al-Nassr,30,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Abdullah Magrashi,sa KSA,DF,Al-Raed,25,1997,4,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
283,Mohammed Al-Mahasneh,sa KSA,GK,Al-Ittihad,,,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Mohammed Al-Mahasneh,sa KSA,GK,Damac,,,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
285,Aschraf El Mahdioui,nl NED,MF,Al-Taawoun,27,1996,33,33,2848,31.6,4,3,7,2,2,3,3,0,0.13,0.09,0.22,0.06,0.16,Matches
286,Adam Maher,nl NED,MF,Damac,30,1993,4,2,160,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
287,Riyad Mahrez,dz ALG,MF,Al-Ahli,32,1991,32,32,2764,30.7,11,13,24,8,3,3,2,0,0.36,0.42,0.78,0.26,0.68,Matches
288,Mohammed Mahzari,sa KSA,MF,Al-Ettifaq,21,2002,11,2,214,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Mohammed Mahzari,sa KSA,"MF,DF",Al-Taawoun,21,2002,7,2,231,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Mailson,br BRA,GK,Al-Taawoun,26,1996,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Mohammed Al Majhad,sa KSA,MF,Al-Ahli,25,1998,27,20,1619,18.0,0,2,2,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches
292,Abdulaziz Majrashi,sa KSA,DF,Al-Ta'ee,32,1991,18,11,1001,11.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Abdulaziz Majrashi,sa KSA,MF,Damac,32,1991,20,3,403,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Ali Majrashi,sa KSA,DF,Al-Ahli,23,1999,21,18,1635,18.2,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
295,Hussam Majrashi,sa KSA,DF,Al-Fayha,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
296,Mohammed Majrashi,sa KSA,FW,Al-Fayha,32,1991,6,0,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Ali Makki,sa KSA,DF,Al-Wehda,24,1999,15,12,969,10.8,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
298,Mustafa Malayekah,sa KSA,GK,Al-Fateh,37,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Mustafa Malayekah,sa KSA,GK,Al-Shabab,37,1986,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Malcom,br BRA,MF,Al-Hilal,26,1997,31,31,2643,29.4,15,6,21,15,0,0,3,0,0.51,0.20,0.72,0.51,0.72,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Abdulellah Al-Malki,sa KSA,MF,Al-Hilal,28,1994,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Sadio Mané,sn SEN,"MF,FW",Al-Nassr,31,1992,32,31,2661,29.6,13,8,21,12,1,2,5,0,0.44,0.27,0.71,0.41,0.68,Matches
303,Suwailem Al Manhali,sa KSA,DF,Al-Ittihad,19,2004,9,2,251,2.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
304,Hamad Al Mansour,sa KSA,"DF,MF",Al Okhdood SC,30,1993,20,16,1342,14.9,1,2,3,1,0,0,4,1,0.07,0.13,0.20,0.07,0.20,Matches
305,Mohammed Marran,sa KSA,FW,Al-Nassr,22,2001,4,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
