rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
16,Allan,br BRA,"MF,FW",Botafogo (RJ),34-293,1991,8.2,558,19,144,342,79,5,558,6,2,33.3,3,50.0,314,1324,689,5,5,2,9,4,404,16,Matches
17,Allanzinho,br BRA,"MF,FW",Fortaleza,25-207,2000,2.8,129,0,14,39,81,17,129,19,8,42.1,10,52.6,90,645,305,13,6,5,12,7,92,24,Matches
18,Júnior Alonso,py PAR,DF,Atlético Mineiro,32-261,1993,22.6,1727,165,755,847,132,18,1727,3,2,66.7,1,33.3,1020,5014,2945,23,18,2,6,4,1160,16,Matches
19,Matheus Alves,br BRA,"MF,FW",São Paulo,20-237,2005,4.1,184,1,43,82,62,7,184,17,8,47.1,9,52.9,109,644,274,10,8,2,23,8,129,17,Matches
20,Francis Amuzu,be BEL,FW,Grêmio,26-066,1999,7.9,300,1,26,101,179,21,300,28,12,42.9,14,50.0,208,1583,854,31,27,6,17,10,236,58,Matches
21,Felipe Anderson,br BRA,"MF,FW",Palmeiras,32-196,1993,15.8,926,20,168,436,346,30,926,64,29,45.3,30,46.9,491,2597,1443,44,43,8,29,10,593,88,Matches
22,Kervin Andrade,ve VEN,"FW,MF",Fortaleza,20-198,2005,1.8,85,0,6,38,45,12,85,7,3,42.9,4,57.1,62,419,247,9,5,4,6,4,69,20,Matches
23,André,br BRA,"MF,FW",Corinthians,19-130,2006,1.4,58,0,9,40,12,1,58,3,0,0.0,2,66.7,33,149,88,1,2,0,2,1,35,2,Matches
24,José Andrés Martínez,ve VEN,MF,Corinthians,31-082,1994,13.0,690,13,123,415,160,5,690,25,11,44.0,10,40.0,389,1803,850,16,10,0,16,6,468,50,Matches
25,Wilker Ángel,ve VEN,DF,Juventude,32-224,1993,13.7,700,136,439,245,17,10,700,2,1,50.0,0,0.0,352,1458,600,2,2,0,2,0,429,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Fabrizio Angileri,ar ARG,DF,Corinthians,31-227,1994,13.8,1030,60,378,492,170,14,1030,15,9,60.0,6,40.0,567,2689,1490,28,19,4,10,8,634,54,Matches
27,Anthoni,br BRA,GK,Internacional,23-278,2002,16.5,442,374,438,4,0,0,442,0,0,,0,,201,1149,687,0,0,0,3,0,165,0,Matches
28,Marcos Antônio,br BRA,MF,São Paulo,25-137,2000,16.8,1044,32,216,599,234,21,1044,11,3,27.3,8,72.7,702,3023,1385,26,20,4,30,12,821,81,Matches
29,Léo Aragão,br BRA,GK,Cruzeiro,23-192,2002,2.7,73,68,73,0,0,0,73,0,0,,0,,26,175,131,0,0,0,0,0,16,0,Matches
30,Guilherme Arana,br BRA,DF,Atlético Mineiro,28-197,1997,12.0,847,36,199,366,292,37,847,16,5,31.3,10,62.5,526,2614,1404,37,15,5,11,6,575,97,Matches
31,Willian Arão,br BRA,MF,Santos,32-329,1992,1.0,66,4,15,40,12,1,66,1,0,0.0,1,100.0,27,111,54,1,0,0,2,2,38,0,Matches
32,Luiz Araújo,br BRA,"FW,MF",Flamengo,29-148,1996,15.5,865,13,87,331,458,51,865,38,13,34.2,22,57.9,462,2203,954,28,28,9,32,20,591,113,Matches
33,Matheus Araújo,br BRA,"MF,FW",Ceará,23-159,2002,3.0,120,1,12,56,53,8,120,4,1,25.0,3,75.0,66,342,156,7,5,1,9,4,86,18,Matches
34,Michel Araujo,uy URU,"MF,FW",Bahia,29-030,1996,7.5,436,17,84,203,156,26,436,42,17,40.5,23,54.8,227,1451,686,23,20,4,16,11,280,36,Matches
35,Alexander Aravena,cl CHI,"FW,MF",Grêmio,23-052,2002,5.8,226,7,34,100,95,23,226,17,3,17.6,13,76.5,149,889,361,16,10,1,13,5,175,29,Matches
36,Robert Arboleda,ec ECU,DF,São Paulo,34-006,1991,18.2,1140,211,632,484,29,20,1140,0,0,,0,,635,2149,907,1,3,0,5,1,764,1,Matches
37,Lucas Arcanjo,br BRA,GK,Vitória,27-081,1998,28.3,869,732,864,5,0,0,869,0,0,,0,,412,2289,1424,0,0,0,1,0,289,0,Matches
38,Matias Arezo,uy URU,FW,Grêmio,22-341,2002,3.0,86,3,6,34,48,13,86,6,3,50.0,3,50.0,44,177,79,4,4,1,6,1,50,17,Matches
39,Jhon Arias,co COL,FW,Fluminense,28-037,1997,12.0,864,5,86,368,420,33,863,61,27,44.3,22,36.1,574,3191,1590,48,36,8,24,46,663,106,Matches
40,Santiago Arias,co COL,DF,Bahia,33-288,1992,9.8,728,35,238,337,161,7,728,6,1,16.7,2,33.3,386,1897,1126,17,12,2,1,4,471,40,Matches
41,Keny Arroyo,ec ECU,FW,Cruzeiro,19-256,2006,3.2,152,1,14,41,98,11,152,13,5,38.5,6,46.2,98,670,313,13,6,4,9,1,114,35,Matches
42,Arthur,br BRA,FW,Sport Recife,22-230,2003,2.2,52,0,0,24,29,12,52,0,0,,0,,35,151,46,1,2,0,8,4,40,11,Matches
43,Artur,br BRA,"FW,MF",Botafogo (RJ),27-255,1998,15.4,615,3,51,223,356,65,615,52,25,48.1,24,46.2,393,2465,1436,54,33,20,30,14,443,149,Matches
44,Rodrigo Atencio,ar ARG,"MF,FW",Sport Recife,23-120,2002,6.0,410,4,42,187,186,12,410,24,12,50.0,11,45.8,251,1424,655,18,11,6,23,10,287,45,Matches
45,Loide Augusto,ao ANG,"FW,MF",Vasco da Gama,25-244,2000,2.1,109,1,14,35,63,9,109,9,3,33.3,4,44.4,81,673,389,15,5,5,3,1,86,28,Matches
46,Leo Augusto Pereira,br BRA,"FW,MF",Vitória,25-121,2000,1.8,52,1,6,16,30,5,52,7,2,28.6,2,28.6,35,261,104,4,2,0,8,5,39,16,Matches
47,Leo Augusto Pereira,br BRA,FW,Sport Recife,25-121,2000,6.0,174,2,19,47,113,22,174,20,5,25.0,12,60.0,109,876,394,17,9,11,22,8,113,43,Matches
48,Renato Augusto,br BRA,"MF,FW",Fluminense,37-262,1988,0.2,4,0,0,3,1,0,4,0,0,,0,,4,20,0,0,0,0,0,1,4,3,Matches
49,Gastón Ávila,ar ARG,DF,Fortaleza,24-028,2001,16.8,966,98,394,478,98,15,966,11,5,45.5,4,36.4,510,2232,1223,10,9,1,14,4,578,15,Matches
50,Aylon,br BRA,"FW,MF",Ceará,33-204,1992,7.5,265,5,42,136,89,24,265,17,10,58.8,6,35.3,129,684,304,7,8,2,16,8,162,41,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Matheus Babi,br BRA,FW,Juventude,28-102,1997,4.6,125,5,17,60,48,16,125,4,1,25.0,3,75.0,67,245,94,1,1,0,15,5,88,16,Matches
52,Bahia,br BRA,MF,Corinthians,19-299,2006,0.5,32,2,12,18,3,2,32,1,0,0.0,1,100.0,14,48,16,0,0,0,0,1,16,1,Matches
53,Gabriel Bahia,br BRA,DF,Botafogo (RJ),26-338,1998,1.6,124,12,49,73,3,0,124,5,5,100.0,0,0.0,76,426,283,1,1,0,2,2,88,1,Matches
54,Matheus Bahia,br BRA,DF,Ceará,26-078,1999,19.5,1064,66,338,471,270,18,1064,39,14,35.9,18,46.2,544,2796,1539,35,32,6,21,7,599,73,Matches
55,Fabián Balbuena,py PAR,DF,Grêmio,34-066,1991,2.5,206,25,93,108,6,4,206,2,1,50.0,1,50.0,109,465,300,3,0,0,2,0,135,1,Matches
56,Gabriel Baralhas,br BRA,MF,Vitória,27-018,1998,19.5,898,53,247,527,141,12,898,28,16,57.1,11,39.3,393,1971,867,12,14,1,23,19,469,23,Matches
57,Danilo Barbosa,br BRA,"DF,MF",Botafogo (RJ),29-242,1996,0.4,23,5,10,10,3,0,23,1,0,0.0,1,100.0,11,67,51,2,1,0,2,0,12,1,Matches
58,Diogo Barbosa,br BRA,DF,Fortaleza,33-072,1992,8.7,427,29,120,190,122,12,427,15,5,33.3,7,46.7,199,1040,595,12,14,0,12,3,223,39,Matches
59,Gabriel Barbosa,br BRA,"FW,MF",Cruzeiro,29-059,1996,8.6,287,3,17,113,157,35,285,14,6,42.9,7,50.0,166,889,398,12,9,4,8,4,209,37,Matches
60,Lucas Barbosa,br BRA,"FW,MF",RB Bragantino,24-248,2001,18.6,793,44,168,296,343,65,793,36,13,36.1,18,50.0,430,2314,1003,34,28,8,55,22,485,121,Matches
61,Alexander Barboza,ar ARG,DF,Botafogo (RJ),30-226,1995,18.9,1400,244,740,621,46,22,1400,10,4,40.0,5,50.0,776,3500,2094,16,3,0,9,6,898,9,Matches
62,Adam Bareiro,py PAR,FW,Fortaleza,29-094,1996,3.5,131,2,5,58,68,29,130,5,1,20.0,4,80.0,65,330,87,2,2,2,10,5,98,23,Matches
63,Chrystian Barletta,br BRA,"FW,MF",Sport Recife,24-115,2001,15.3,686,12,60,283,360,78,686,91,33,36.3,51,56.0,433,3194,1617,61,29,21,45,35,505,133,Matches
64,Álvaro Barreal,ar ARG,"FW,MF",Santos,25-072,2000,18.5,965,22,156,417,407,56,964,48,17,35.4,28,58.3,553,2802,1102,23,19,7,31,19,643,140,Matches
65,Jordan Barrera,co COL,FW,Botafogo (RJ),19-200,2006,0.0,3,0,3,0,0,0,3,0,0,,0,,2,14,6,0,0,0,0,0,0,0,Matches
66,Cauan Barros,br BRA,MF,Vasco da Gama,21-175,2004,8.8,602,59,211,347,46,4,602,11,8,72.7,3,27.3,318,1435,652,2,6,0,6,9,407,2,Matches
67,Enmerson Batalla,co COL,"FW,MF",Juventude,24-120,2001,14.6,512,6,69,232,219,32,512,46,13,28.3,26,56.5,314,1591,755,22,25,7,36,25,345,76,Matches
68,Paulo Baya,br BRA,FW,Ceará,26-094,1999,3.3,127,2,10,46,72,8,127,3,0,0.0,2,66.7,81,470,233,5,5,2,7,3,90,21,Matches
69,Paulo Baya,br BRA,"MF,FW",Fluminense,26-094,1999,0.4,22,0,0,10,12,1,22,0,0,,0,,16,115,41,2,1,1,2,1,21,4,Matches
70,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,28-228,1997,13.2,827,44,234,362,235,29,827,14,7,50.0,7,50.0,457,1747,850,16,17,1,13,11,534,90,Matches
71,Erick Belé,br BRA,MF,Palmeiras,18-280,2007,0.1,10,0,2,7,1,0,10,1,0,0.0,1,100.0,6,30,16,0,0,0,1,0,6,0,Matches
72,Luis Benedetti,br BRA,DF,Palmeiras,19-143,2006,2.0,105,15,38,65,2,1,105,0,0,,0,,53,195,96,0,1,0,1,0,71,0,Matches
73,Alan Benítez,py PAR,"DF,FW",Internacional,31-276,1994,6.1,366,25,116,152,101,14,366,4,3,75.0,1,25.0,179,762,421,14,9,3,4,3,222,33,Matches
74,Alexandro Bernabei,ar ARG,DF,Internacional,25-034,2000,20.7,1549,44,345,690,536,48,1549,63,28,44.4,33,52.4,818,3495,1621,46,36,11,30,29,908,136,Matches
75,Facundo Bernal,uy URU,MF,Fluminense,22-068,2003,10.1,605,23,152,373,84,7,605,7,3,42.9,4,57.1,339,1193,463,3,7,0,7,5,415,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Bernard,br BRA,"MF,FW",Atlético Mineiro,33-050,1992,7.3,470,0,36,217,224,15,470,22,11,50.0,9,40.9,304,1659,876,33,29,7,12,5,356,54,Matches
77,Matheus Bianqui,br BRA,"MF,FW",Mirassol,27-270,1998,1.6,76,4,16,31,29,11,76,2,0,0.0,2,100.0,27,112,43,2,3,0,5,4,41,12,Matches
78,Matheus Bidu,br BRA,DF,Corinthians,26-177,1999,16.4,1185,42,335,546,314,37,1185,36,21,58.3,11,30.6,658,3296,1749,34,29,4,30,22,738,105,Matches
79,Biel,br BRA,"FW,MF",Atlético Mineiro,24-210,2001,5.5,238,2,26,82,134,28,238,20,6,30.0,12,60.0,163,1052,598,21,12,7,16,11,180,50,Matches
80,Rafael Bilu,br BRA,"MF,FW",Juventude,26-190,1999,4.3,182,1,21,73,93,11,182,22,10,45.5,6,27.3,118,672,299,13,8,3,12,7,139,28,Matches
81,Damián Bobadilla,py PAR,MF,São Paulo,24-109,2001,17.7,1140,24,173,696,279,28,1140,21,8,38.1,11,52.4,724,2907,1227,16,22,2,20,9,841,40,Matches
82,Yannick Bolasie,cd COD,"FW,MF",Cruzeiro,36-157,1989,1.6,90,8,21,32,38,10,90,6,2,33.3,3,50.0,38,190,56,2,0,0,12,2,51,12,Matches
83,Gabriel Bontempo,br BRA,"MF,FW",Santos,20-285,2005,10.2,543,26,131,259,158,16,543,20,9,45.0,8,40.0,319,1821,981,21,21,7,25,11,356,25,Matches
84,Thiago Borbas,uy URU,"FW,MF",RB Bragantino,23-204,2002,6.2,200,8,20,88,94,22,200,7,4,57.1,3,42.9,89,345,111,2,3,2,13,11,128,30,Matches
85,Daniel Borges,br BRA,DF,Mirassol,32-219,1993,8.5,542,39,183,227,137,9,542,10,2,20.0,8,80.0,253,1260,632,9,7,2,10,5,311,27,Matches
86,Marllon Borges,br BRA,DF,Ceará,33-195,1992,22.0,909,158,490,404,20,11,909,1,0,0.0,1,100.0,434,1795,907,3,3,0,9,1,508,1,Matches
87,Pedro Borges,br BRA,MF,Fortaleza,28-239,1997,0.4,29,0,4,24,2,0,29,0,0,,0,,21,83,15,0,0,0,2,1,22,0,Matches
88,Pedro Borges,br BRA,MF,Sport Recife,28-239,1997,3.9,211,14,58,120,36,6,211,3,0,0.0,2,66.7,122,622,292,4,2,0,4,7,138,4,Matches
89,Rafael Borré,co COL,FW,Internacional,30-043,1995,15.0,442,13,42,229,176,58,441,22,9,40.9,11,50.0,255,1132,370,15,13,9,28,23,309,80,Matches
90,Lucas Braga,br BRA,"FW,DF",Vitória,28-352,1996,9.6,387,11,63,193,138,18,387,25,8,32.0,13,52.0,242,1659,771,22,19,2,23,9,276,44,Matches
91,Bilal Brahimi,dz ALG,FW,Santos,25-228,2000,0.2,15,0,0,6,9,1,15,0,0,,0,,8,49,5,0,0,0,1,0,12,4,Matches
92,Martin Braithwaite,dk DEN,FW,Grêmio,34-145,1991,16.2,398,12,32,194,179,67,394,30,11,36.7,15,50.0,205,999,355,12,9,8,22,23,269,57,Matches
93,Gabriel Brazão,br BRA,GK,Santos,25-023,2000,28.7,745,658,743,2,0,0,745,0,0,,0,,328,1582,951,0,0,0,1,0,264,0,Matches
94,Brenno,br BRA,GK,Fortaleza,26-210,1999,6.0,164,139,164,0,0,0,164,0,0,,0,,68,390,268,0,0,0,0,0,58,0,Matches
95,Breno,br BRA,"FW,MF",Fortaleza,29-277,1996,17.7,708,1,31,279,409,57,708,38,15,39.5,15,39.5,492,3753,2015,77,53,29,24,20,542,140,Matches
96,Breno,br BRA,MF,Corinthians,20-250,2005,23.4,1324,21,209,871,264,13,1324,61,26,42.6,23,37.7,819,3771,1526,30,29,2,41,38,957,58,Matches
97,Emanuel Brítez,ar ARG,DF,Fortaleza,33-216,1992,11.7,675,58,231,357,91,17,675,6,2,33.3,3,50.0,348,1651,926,5,6,0,9,1,391,15,Matches
98,Bruninho,br BRA,MF,Fortaleza,20-139,2005,0.8,48,1,10,29,11,0,48,2,1,50.0,1,50.0,29,188,85,0,2,0,3,1,32,3,Matches
99,Fabrício Bruno,br BRA,DF,Cruzeiro,29-258,1996,26.8,1540,275,824,672,55,24,1540,3,2,66.7,1,33.3,787,3580,2014,9,2,1,9,1,901,2,Matches
100,Gustavo Caballero,py PAR,"FW,DF",Santos,24-037,2001,3.4,121,6,28,33,65,11,121,8,2,25.0,2,25.0,80,567,264,9,9,3,5,8,76,29,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Arthur Cabral,br BRA,FW,Botafogo (RJ),27-186,1998,11.4,270,13,34,115,126,51,270,17,9,52.9,7,41.2,135,667,275,12,8,6,23,11,178,31,Matches
102,Cacá,br BRA,DF,Corinthians,26-186,1999,14.9,1119,102,545,544,33,13,1119,7,3,42.9,2,28.6,753,3718,2157,8,8,1,5,3,863,3,Matches
103,Raúl Cáceres,py PAR,DF,Vitória,34-040,1991,14.0,702,70,241,276,189,18,702,15,5,33.3,9,60.0,315,1557,804,18,13,1,10,3,374,60,Matches
104,Calebe,br BRA,MF,Fortaleza,25-181,2000,2.5,116,1,15,48,53,11,116,7,2,28.6,5,71.4,63,334,172,5,3,2,7,2,76,18,Matches
105,Jonathan Calleri,ar ARG,FW,São Paulo,32-035,1993,1.3,24,0,0,11,13,6,23,1,0,0.0,1,100.0,15,62,24,1,0,0,2,3,19,3,Matches
106,Camilo,br BRA,"MF,DF",Grêmio,26-247,1999,7.8,354,28,117,185,53,1,354,12,6,50.0,6,50.0,142,629,311,5,4,0,15,7,167,8,Matches
107,Camutanga,br BRA,DF,Vitória,32-031,1993,7.8,314,46,137,164,15,5,314,3,1,33.3,2,66.7,138,654,326,2,2,0,5,1,162,1,Matches
108,Luan Cândido,br BRA,DF,Sport Recife,24-268,2001,7.6,433,38,125,216,94,11,433,4,3,75.0,1,25.0,182,843,497,12,6,2,6,3,238,20,Matches
109,Germán Cano,ar ARG,FW,Fluminense,37-268,1988,16.4,450,6,48,248,156,45,449,6,4,66.7,2,33.3,231,774,262,6,8,2,27,7,316,57,Matches
110,Agustín Canobbio,uy URU,"FW,MF",Fluminense,27-027,1998,15.9,728,11,117,264,359,52,728,46,16,34.8,25,54.3,454,2616,1172,50,28,13,38,25,525,130,Matches
111,Aitor Cantalapiedra,es ESP,"MF,FW",Vitória,29-260,1996,8.3,293,5,38,117,141,21,293,10,3,30.0,7,70.0,148,745,321,11,10,4,13,7,183,42,Matches
112,Juninho Capixaba,br BRA,DF,RB Bragantino,28-114,1997,15.3,1163,65,364,566,249,22,1163,35,8,22.9,21,60.0,590,3520,2034,27,19,2,19,12,689,70,Matches
113,Johan Carbonero,co COL,"FW,MF",Internacional,26-100,1999,12.5,559,2,39,229,303,47,558,56,21,37.5,23,41.1,435,2649,1158,38,40,16,46,33,480,116,Matches
114,Felipe Cardoso,br BRA,FW,Vitória,22-238,2003,0.9,32,0,9,9,17,1,32,8,5,62.5,3,37.5,25,301,189,6,6,0,3,0,23,7,Matches
115,Edson Carioca,br BRA,FW,Mirassol,28-116,1997,13.0,418,14,64,155,207,64,418,46,20,43.5,25,54.3,239,1650,828,36,14,14,45,32,270,72,Matches
116,Igor Cariús,br BRA,DF,Sport Recife,32-180,1993,14.9,861,58,241,370,256,35,861,16,2,12.5,8,50.0,368,1855,1020,28,17,1,16,6,434,65,Matches
117,Carlinhos,br BRA,FW,Vitória,28-258,1997,1.8,64,3,10,27,28,11,64,5,1,20.0,4,80.0,17,90,17,0,0,1,5,4,37,3,Matches
118,Antonio Carlos,br BRA,DF,Sport Recife,32-235,1993,3.0,152,29,83,66,3,1,152,1,1,100.0,0,0.0,80,413,237,2,0,0,0,1,91,0,Matches
119,Jean Carlos Vicente,br BRA,"MF,FW",Juventude,33-255,1992,2.3,85,3,13,40,32,3,85,1,1,100.0,0,0.0,46,296,104,2,1,1,5,5,53,12,Matches
120,Ruan Carneiro,br BRA,GK,Juventude,35-214,1990,3.0,100,94,100,0,0,0,100,0,0,,0,,43,178,114,0,0,0,0,0,48,0,Matches
121,Jorge Carrascal,co COL,"FW,MF",Flamengo,27-156,1998,4.4,259,2,18,110,134,15,259,20,10,50.0,10,50.0,149,853,357,11,9,3,11,8,177,26,Matches
122,André Carrillo,pe PER,MF,Corinthians,34-136,1991,10.9,821,11,126,514,187,21,821,16,7,43.8,8,50.0,540,2425,1042,25,14,4,14,10,662,67,Matches
123,Gabriel Carvalho,br BRA,FW,Internacional,18-072,2007,0.8,50,1,6,24,22,3,50,3,2,66.7,1,33.3,22,117,63,3,0,2,2,1,31,1,Matches
124,Cássio,br BRA,GK,Cruzeiro,38-144,1987,27.3,638,548,635,3,0,0,638,0,0,,0,,276,1698,1211,0,0,0,0,0,147,0,Matches
125,Iury de Castilho,br BRA,FW,Mirassol,30-052,1995,5.5,149,4,14,82,56,13,149,13,0,0.0,9,69.2,93,515,256,10,3,2,16,6,107,26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Caue,br BRA,DF,RB Bragantino,18-319,2006,0.5,33,2,11,20,2,0,33,0,0,,0,,17,72,36,1,0,0,0,0,19,0,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,28-215,1997,12.9,802,73,351,405,54,17,802,5,3,60.0,2,40.0,443,1943,1011,2,3,0,12,4,532,5,Matches
128,Julio Cesar,br BRA,DF,Fluminense,18-356,2006,2.0,124,3,25,65,36,6,124,4,3,75.0,0,0.0,56,460,340,11,9,3,1,2,80,4,Matches
129,Kayky Chagas,br BRA,"FW,MF",Bahia,22-139,2003,9.4,482,5,65,194,224,36,482,36,21,58.3,13,36.1,314,1799,1059,43,21,15,26,11,376,90,Matches
130,Gabriel Chapecó,br BRA,GK,Grêmio,25-213,2000,5.0,159,143,158,1,0,0,159,0,0,,0,,58,260,166,0,0,0,0,0,45,0,Matches
131,Chico,br BRA,"MF,FW",Mirassol,34-164,1991,3.1,155,3,15,84,57,5,155,5,1,20.0,2,40.0,94,424,195,6,5,1,9,7,112,14,Matches
132,Chico,br BRA,DF,Sport Recife,27-044,1998,11.8,724,77,308,374,46,11,724,5,2,40.0,2,40.0,330,1762,972,15,11,0,9,2,412,5,Matches
133,Christian,br BRA,FW,Cruzeiro,24-313,2000,20.9,696,27,112,289,299,63,696,37,7,18.9,23,62.2,383,1750,783,27,20,6,31,21,445,124,Matches
134,Cipriano,br BRA,DF,Juventude,22-354,2002,2.1,82,9,44,38,2,1,82,0,0,,0,,43,162,84,0,0,0,0,0,46,0,Matches
135,Claudinho,br BRA,DF,Vitória,25-034,2000,10.0,626,32,182,298,152,16,626,12,6,50.0,5,41.7,325,1992,1259,29,16,4,13,5,347,42,Matches
136,Clayson,br BRA,FW,Mirassol,30-223,1995,2.8,143,1,16,48,83,11,143,23,12,52.2,11,47.8,103,763,375,14,13,3,8,3,105,37,Matches
137,Clayton,br BRA,DF,Internacional,25-207,2000,7.6,496,39,199,274,25,6,496,4,3,75.0,0,0.0,274,1171,613,3,5,0,5,2,327,1,Matches
138,Cleiton,br BRA,DF,Flamengo,22-186,2003,0.9,64,8,27,36,1,1,64,0,0,,0,,38,154,71,0,0,0,2,0,42,0,Matches
139,Mateus Cocão,br BRA,MF,Vasco da Gama,23-224,2002,5.4,448,16,121,287,43,2,448,4,2,50.0,2,50.0,283,1231,557,2,6,0,8,6,355,8,Matches
140,Igor Coronado,br BRA,MF,Corinthians,33-071,1992,3.8,302,3,13,158,133,8,302,19,8,42.1,10,52.6,200,1121,571,13,20,4,9,7,245,37,Matches
141,Joaquín Correa,ar ARG,"MF,FW",Botafogo (RJ),31-076,1994,7.2,376,0,23,190,170,25,376,19,10,52.6,6,31.6,251,1416,688,14,19,5,15,6,297,58,Matches
142,Francisco da Costa,br BRA,FW,Mirassol,30-176,1995,9.7,237,12,19,99,121,34,237,15,5,33.3,10,66.7,121,421,165,5,4,4,14,13,164,26,Matches
143,Philippe Coutinho,br BRA,MF,Vasco da Gama,33-138,1992,21.0,1405,20,178,809,438,37,1405,60,26,43.3,26,43.3,930,5390,2782,65,41,4,29,35,1119,94,Matches
144,Lucas Crispim,br BRA,MF,Fortaleza,31-131,1994,2.4,119,1,11,57,53,3,119,3,2,66.7,0,0.0,72,309,115,1,4,0,1,1,82,10,Matches
145,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,29-074,1996,10.4,519,5,61,254,210,31,519,27,11,40.7,11,40.7,286,1292,607,16,12,2,22,18,356,44,Matches
146,Gustavo Cuellar,co COL,MF,Grêmio,33-014,1992,6.3,396,22,104,239,58,2,396,10,4,40.0,4,40.0,219,873,396,2,8,0,5,7,271,10,Matches
