rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
160,Deyverson,br BRA,FW,Fortaleza,34-173,1991,10.7,3,3,1,0,2,1,4,3,3,0,3,5,8,12,0,Matches
161,Enzo Díaz,ar ARG,DF,São Paulo,29-325,1995,18.9,70,47,42,21,7,34,54,20,23,7,16,19,89,56,0,Matches
162,Lautaro Díaz,ar ARG,"FW,MF",Cruzeiro,27-160,1998,0.9,0,0,0,0,0,0,2,2,2,0,2,0,0,1,0,Matches
163,Lautaro Díaz,ar ARG,FW,Santos,27-160,1998,7.2,4,0,0,1,3,2,2,0,7,0,7,3,7,4,0,Matches
164,Dieguinho,br BRA,MF,Ceará,29-362,1995,23.9,50,27,24,26,0,19,40,21,19,9,10,29,79,54,5,Matches
165,Dieguinho,br BRA,"FW,MF",Corinthians,18-104,2007,1.6,2,2,0,1,1,2,4,2,2,0,2,0,2,4,0,Matches
166,Diogenes,br BRA,GK,Santos,24-295,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
167,Dodi,br BRA,MF,Grêmio,29-194,1996,20.6,42,24,20,19,3,25,41,16,21,6,15,20,62,39,0,Matches
168,Fabricio Domínguez,uy URU,MF,Sport Recife,27-126,1998,1.1,2,1,2,0,0,1,3,2,1,0,1,1,3,0,0,Matches
169,Matheus Donelli,br BRA,GK,Corinthians,23-164,2002,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
170,Mailton dos Santos,br BRA,DF,São Paulo,27-150,1998,3.1,2,1,1,1,0,2,4,2,3,1,2,2,4,9,0,Matches
171,Thiago dos Santos,br BRA,MF,Fluminense,36-053,1989,2.2,9,7,2,7,0,3,9,6,2,1,1,2,11,3,0,Matches
172,Alexis Duarte,py PAR,DF,Santos,25-230,2000,3.5,8,2,4,4,0,3,4,1,1,1,0,1,9,18,0,Matches
173,David Duarte,br BRA,DF,Bahia,30-277,1995,20.9,17,10,13,4,0,7,11,4,24,21,3,13,30,137,0,Matches
174,Dudu,br BRA,"FW,MF",Cruzeiro,33-294,1992,2.4,2,1,0,1,1,1,3,2,3,0,3,1,3,0,0,Matches
175,Dudu,br BRA,MF,Vitória,26-145,1999,1.7,9,4,2,6,1,5,9,4,2,0,2,0,9,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Dudu,br BRA,"MF,FW",Atlético Mineiro,33-294,1992,4.7,2,1,1,0,1,0,0,0,0,0,0,1,3,2,0,Matches
177,Edenílson,br BRA,MF,Grêmio,35-314,1989,15.3,15,13,4,8,3,4,9,5,16,4,12,10,25,6,1,Matches
178,Eder,br BRA,DF,Ceará,30-206,1995,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,Matches
179,EDU,br BRA,DF,Vitória,25-134,2000,8.6,22,13,19,2,1,13,16,3,11,6,5,7,29,69,0,Matches
180,Carlos Eduardo,br BRA,"MF,FW",Cruzeiro,36-011,1989,7.6,11,4,3,6,2,5,16,11,15,4,11,6,17,10,0,Matches
181,Carlos Eduardo,br BRA,FW,Mirassol,29-018,1996,5.1,8,5,3,1,4,5,10,5,4,0,4,5,13,10,0,Matches
182,Carlos Eduardo,br BRA,"FW,DF",Vitória,29-018,1996,0.5,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,Matches
183,Alysson Edward,br BRA,"FW,MF",Grêmio,19-176,2006,14.6,39,19,17,16,6,18,29,11,26,1,25,12,51,10,0,Matches
184,Rodrigo Ely,br BRA,DF,Grêmio,31-359,1993,0.4,1,1,1,0,0,0,0,0,1,1,0,1,2,0,0,Matches
