rk,player,nation,pos,squad,age,born,90s,att,live,dead,fk,tb,sw,crs,ti,ck,in,out,str,cmp,off,blocks,matches
134,Cipriano,br BRA,DF,Juventude,22-354,2002,2.1,67,64,3,3,0,0,0,0,0,0,0,0,51,0,0,Matches
135,Claudinho,br BRA,DF,Vitória,25-034,2000,10.0,521,431,89,12,0,2,46,74,3,0,1,0,391,1,12,Matches
136,Clayson,br BRA,FW,Mirassol,30-223,1995,2.8,104,97,7,1,0,3,22,1,5,3,2,0,72,0,5,Matches
137,Clayton,br BRA,DF,Internacional,25-207,2000,7.6,405,394,10,9,0,0,2,1,0,0,0,0,358,1,2,Matches
138,Cleiton,br BRA,DF,Flamengo,22-186,2003,0.9,47,43,4,1,0,0,0,1,0,0,0,0,42,0,1,Matches
139,Mateus Cocão,br BRA,MF,Vasco da Gama,23-224,2002,5.4,394,390,4,3,0,0,1,1,0,0,0,0,364,0,5,Matches
140,Igor Coronado,br BRA,MF,Corinthians,33-071,1992,3.8,255,237,18,6,0,7,28,5,7,2,4,0,197,0,8,Matches
141,Joaquín Correa,ar ARG,"MF,FW",Botafogo (RJ),31-076,1994,7.2,319,297,20,6,1,1,15,5,9,4,2,0,257,2,9,Matches
142,Francisco da Costa,br BRA,FW,Mirassol,30-176,1995,9.7,160,138,20,0,1,0,2,0,0,0,0,0,110,2,5,Matches
143,Philippe Coutinho,br BRA,MF,Vasco da Gama,33-138,1992,21.0,1221,1096,122,49,3,9,96,5,62,21,28,1,1016,3,19,Matches
144,Lucas Crispim,br BRA,MF,Fortaleza,31-131,1994,2.4,106,93,13,2,0,0,13,0,7,4,2,0,85,0,0,Matches
145,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,29-074,1996,10.4,422,366,52,26,4,3,54,3,23,10,12,0,314,4,10,Matches
146,Gustavo Cuellar,co COL,MF,Grêmio,33-014,1992,6.3,338,325,13,11,1,0,3,2,0,0,0,0,299,0,6,Matches
