rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
55,Fabián Balbuena,py PAR,DF,Grêmio,34-066,1991,2.5,143,167,85.6,2729,1151,50,57,73,80,16,25,0,0.0,0.0,0.0,1,9,0,0,7,Matches
56,Gabriel Baralhas,br BRA,MF,Vitória,27-018,1998,19.5,550,665,82.7,9417,2727,263,298,236,268,41,62,1,0.4,0.7,+0.6,11,61,11,1,66,Matches
57,Danilo Barbosa,br BRA,"DF,MF",Botafogo (RJ),29-242,1996,0.4,12,12,100.0,199,101,6,6,5,5,1,1,0,0.0,0.0,0.0,0,0,0,0,2,Matches
58,Diogo Barbosa,br BRA,DF,Fortaleza,33-072,1992,8.7,259,318,81.4,3866,1477,141,150,96,118,11,29,0,0.8,0.8,-0.8,10,21,5,2,28,Matches
59,Gabriel Barbosa,br BRA,"FW,MF",Cruzeiro,29-059,1996,8.6,177,212,83.5,2661,660,105,115,45,53,16,23,2,1.1,0.9,+0.9,9,16,7,1,29,Matches
60,Lucas Barbosa,br BRA,"FW,MF",RB Bragantino,24-248,2001,18.6,337,505,66.7,5589,1249,163,214,145,196,23,53,2,1.2,1.0,+0.8,11,21,10,4,33,Matches
61,Alexander Barboza,ar ARG,DF,Botafogo (RJ),30-226,1995,18.9,967,1152,83.9,19101,7869,309,331,530,585,115,209,0,0.1,0.3,-0.1,2,88,3,0,81,Matches
62,Adam Bareiro,py PAR,FW,Fortaleza,29-094,1996,3.5,53,80,66.3,751,134,30,40,16,24,3,4,0,0.0,0.3,0.0,0,3,2,0,7,Matches
63,Chrystian Barletta,br BRA,"FW,MF",Sport Recife,24-115,2001,15.3,311,450,69.1,4146,1315,201,242,74,107,16,38,0,1.8,2.9,-1.8,12,30,17,3,43,Matches
64,Álvaro Barreal,ar ARG,"FW,MF",Santos,25-072,2000,18.5,548,737,74.4,9714,2920,282,330,195,244,62,126,1,2.9,2.5,-1.9,34,45,16,7,53,Matches
65,Jordan Barrera,co COL,FW,Botafogo (RJ),19-200,2006,0.0,1,1,100.0,68,37,0,0,0,0,1,1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
66,Cauan Barros,br BRA,MF,Vasco da Gama,21-175,2004,8.8,421,481,87.5,7504,2144,179,203,204,218,31,48,0,0.1,0.2,-0.1,5,44,0,0,36,Matches
67,Enmerson Batalla,co COL,"FW,MF",Juventude,24-120,2001,14.6,237,340,69.7,4022,1003,116,137,86,120,27,54,2,0.7,0.9,+1.3,13,22,13,7,34,Matches
68,Paulo Baya,br BRA,FW,Ceará,26-094,1999,3.3,68,96,70.8,1149,266,37,45,22,32,8,16,0,0.3,0.3,-0.3,4,4,4,2,5,Matches
69,Paulo Baya,br BRA,"MF,FW",Fluminense,26-094,1999,0.4,14,18,77.8,174,34,10,11,4,5,0,0,1,0.0,0.0,+1.0,1,0,1,0,1,Matches
70,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,28-228,1997,13.2,565,694,81.4,8949,2001,317,348,203,251,35,71,2,1.6,2.2,+0.4,15,30,13,9,33,Matches
71,Erick Belé,br BRA,MF,Palmeiras,18-280,2007,0.1,3,4,75.0,68,56,1,1,1,2,1,1,0,0.0,0.0,0.0,0,0,0,0,1,Matches
72,Luis Benedetti,br BRA,DF,Palmeiras,19-143,2006,2.0,80,86,93.0,1497,447,24,26,47,49,8,9,0,0.0,0.3,0.0,1,5,2,0,8,Matches
73,Alan Benítez,py PAR,"DF,FW",Internacional,31-276,1994,6.1,242,309,78.3,4060,1606,113,125,103,131,20,32,0,0.5,0.5,-0.5,7,18,7,2,22,Matches
74,Alexandro Bernabei,ar ARG,DF,Internacional,25-034,2000,20.7,964,1264,76.3,15972,5725,489,549,380,482,77,153,4,4.4,3.3,-0.4,38,71,28,17,93,Matches
75,Facundo Bernal,uy URU,MF,Fluminense,22-068,2003,10.1,427,501,85.2,7484,1986,194,215,178,198,41,66,0,0.3,0.8,-0.3,5,48,4,0,31,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Bernard,br BRA,"MF,FW",Atlético Mineiro,33-050,1992,7.3,325,404,80.4,5093,1240,172,196,118,139,25,35,0,1.2,1.2,-1.2,21,25,16,5,46,Matches
77,Matheus Bianqui,br BRA,"MF,FW",Mirassol,27-270,1998,1.6,22,38,57.9,274,69,16,21,5,8,1,3,0,0.5,0.2,-0.5,1,0,1,0,2,Matches
78,Matheus Bidu,br BRA,DF,Corinthians,26-177,1999,16.4,790,1005,78.6,13737,4873,350,400,370,430,63,121,2,3.7,3.0,-1.7,26,55,13,8,57,Matches
79,Biel,br BRA,"FW,MF",Atlético Mineiro,24-210,2001,5.5,126,162,77.8,1800,375,73,84,43,47,4,7,2,2.2,1.5,-0.2,9,10,4,2,13,Matches
80,Rafael Bilu,br BRA,"MF,FW",Juventude,26-190,1999,4.3,93,125,74.4,1459,462,47,57,36,47,5,10,0,0.4,0.5,-0.4,6,10,3,1,20,Matches
81,Damián Bobadilla,py PAR,MF,São Paulo,24-109,2001,17.7,845,962,87.8,14719,4061,384,418,357,394,84,101,1,0.9,1.6,+0.1,14,99,27,2,102,Matches
82,Yannick Bolasie,cd COD,"FW,MF",Cruzeiro,36-157,1989,1.6,22,49,44.9,357,119,10,20,9,17,1,3,1,0.3,0.0,+0.7,1,2,0,0,2,Matches
83,Gabriel Bontempo,br BRA,"MF,FW",Santos,20-285,2005,10.2,349,409,85.3,5531,1611,181,200,148,167,16,23,1,1.6,0.8,-0.6,11,31,6,1,52,Matches
84,Thiago Borbas,uy URU,"FW,MF",RB Bragantino,23-204,2002,6.2,88,131,67.2,1204,243,55,71,27,38,4,7,1,0.8,0.3,+0.2,8,5,2,0,8,Matches
85,Daniel Borges,br BRA,DF,Mirassol,32-219,1993,8.5,352,442,79.6,5933,2188,176,193,140,172,28,55,2,1.7,1.6,+0.3,16,15,10,7,19,Matches
86,Marllon Borges,br BRA,DF,Ceará,33-195,1992,22.0,598,691,86.5,12277,4678,172,185,338,367,83,123,0,0.0,0.1,0.0,2,25,1,0,36,Matches
87,Pedro Borges,br BRA,MF,Fortaleza,28-239,1997,0.4,23,25,92.0,410,90,9,9,12,13,2,2,0,0.0,0.0,0.0,0,3,1,0,3,Matches
88,Pedro Borges,br BRA,MF,Sport Recife,28-239,1997,3.9,140,163,85.9,2222,583,70,78,64,69,4,11,0,0.1,0.1,-0.1,2,13,3,0,12,Matches
89,Rafael Borré,co COL,FW,Internacional,30-043,1995,15.0,224,296,75.7,3121,513,127,155,72,89,11,19,1,1.2,1.0,-0.2,12,16,1,0,17,Matches
90,Lucas Braga,br BRA,"FW,DF",Vitória,28-352,1996,9.6,218,272,80.1,3380,920,115,132,79,96,16,26,0,0.7,0.8,-0.7,5,17,5,0,26,Matches
91,Bilal Brahimi,dz ALG,FW,Santos,25-228,2000,0.2,9,13,69.2,162,69,3,3,5,7,1,3,0,0.0,0.0,0.0,1,1,0,0,3,Matches
92,Martin Braithwaite,dk DEN,FW,Grêmio,34-145,1991,16.2,201,265,75.8,3067,569,109,136,72,92,12,16,1,0.8,0.8,+0.2,16,18,5,0,27,Matches
93,Gabriel Brazão,br BRA,GK,Santos,25-023,2000,28.7,472,654,72.2,13115,9100,90,90,239,242,142,317,0,0.2,0.0,-0.2,1,5,0,0,0,Matches
94,Brenno,br BRA,GK,Fortaleza,26-210,1999,6.0,105,150,70.0,3059,2556,19,19,45,46,41,84,0,0.0,0.0,0.0,1,2,0,0,0,Matches
95,Breno,br BRA,"FW,MF",Fortaleza,29-277,1996,17.7,441,574,76.8,7005,1233,231,259,162,201,35,68,0,1.6,1.4,-1.6,28,41,14,5,58,Matches
96,Breno,br BRA,MF,Corinthians,20-250,2005,23.4,927,1078,86.0,16059,3732,425,469,395,429,83,118,1,2.0,1.2,-1.0,23,103,10,3,112,Matches
97,Emanuel Brítez,ar ARG,DF,Fortaleza,33-216,1992,11.7,454,550,82.5,8210,3537,193,209,218,245,38,76,1,0.1,0.3,+0.9,4,46,4,2,38,Matches
98,Bruninho,br BRA,MF,Fortaleza,20-139,2005,0.8,24,30,80.0,360,60,16,17,6,8,1,3,0,0.1,0.0,-0.1,1,2,0,0,1,Matches
99,Fabrício Bruno,br BRA,DF,Cruzeiro,29-258,1996,26.8,1057,1229,86.0,22459,9386,304,332,549,591,189,266,0,0.6,0.5,-0.6,5,89,5,1,90,Matches
100,Gustavo Caballero,py PAR,"FW,DF",Santos,24-037,2001,3.4,47,76,61.8,699,139,29,36,8,19,5,7,1,0.7,0.6,+0.3,1,1,5,3,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Arthur Cabral,br BRA,FW,Botafogo (RJ),27-186,1998,11.4,120,149,80.5,1752,373,68,78,42,50,6,10,2,0.7,0.3,+1.3,12,8,6,0,19,Matches
102,Cacá,br BRA,DF,Corinthians,26-186,1999,14.9,929,982,94.6,18850,5435,219,231,594,610,107,127,0,0.2,0.4,-0.2,2,35,1,0,36,Matches
103,Raúl Cáceres,py PAR,DF,Vitória,34-040,1991,14.0,396,547,72.4,7031,3083,184,209,160,211,43,94,1,1.4,0.7,-0.4,10,36,10,7,40,Matches
104,Calebe,br BRA,MF,Fortaleza,25-181,2000,2.5,67,84,79.8,931,280,40,47,20,27,4,6,0,0.4,0.3,-0.4,5,8,1,0,6,Matches
105,Jonathan Calleri,ar ARG,FW,São Paulo,32-035,1993,1.3,12,14,85.7,181,41,9,10,2,2,1,1,0,0.1,0.1,-0.1,1,1,1,0,2,Matches
106,Camilo,br BRA,"MF,DF",Grêmio,26-247,1999,7.8,179,234,76.5,3061,1038,84,99,77,98,14,26,0,0.1,0.1,-0.1,1,20,2,0,15,Matches
107,Camutanga,br BRA,DF,Vitória,32-031,1993,7.8,199,227,87.7,3776,1348,65,67,116,123,16,30,0,0.0,0.1,0.0,0,8,2,0,14,Matches
108,Luan Cândido,br BRA,DF,Sport Recife,24-268,2001,7.6,273,337,81.0,4553,1689,125,134,124,144,19,43,0,0.4,0.3,-0.4,8,24,4,3,30,Matches
109,Germán Cano,ar ARG,FW,Fluminense,37-268,1988,16.4,256,344,74.4,3951,667,151,188,71,88,24,38,0,0.7,0.8,-0.7,9,19,5,2,27,Matches
110,Agustín Canobbio,uy URU,"FW,MF",Fluminense,27-027,1998,15.9,406,518,78.4,5374,1344,269,306,102,131,15,32,2,2.0,1.1,0.0,18,19,17,3,37,Matches
111,Aitor Cantalapiedra,es ESP,"MF,FW",Vitória,29-260,1996,8.3,157,229,68.6,2773,926,80,92,56,77,18,47,2,1.7,1.5,+0.3,15,12,9,5,24,Matches
112,Juninho Capixaba,br BRA,DF,RB Bragantino,28-114,1997,15.3,752,945,79.6,14364,5904,289,339,352,418,97,144,0,2.4,3.0,-2.4,22,80,21,7,104,Matches
113,Johan Carbonero,co COL,"FW,MF",Internacional,26-100,1999,12.5,300,378,79.4,4339,1139,183,222,91,109,16,26,2,3.2,2.1,-1.2,22,25,15,2,58,Matches
114,Felipe Cardoso,br BRA,FW,Vitória,22-238,2003,0.9,14,19,73.7,245,130,7,8,6,8,1,1,0,0.1,0.1,-0.1,1,0,3,2,1,Matches
115,Edson Carioca,br BRA,FW,Mirassol,28-116,1997,13.0,157,218,72.0,2089,650,91,119,50,69,6,9,2,1.8,2.1,+0.2,18,12,13,4,31,Matches
116,Igor Cariús,br BRA,DF,Sport Recife,32-180,1993,14.9,465,661,70.3,7731,3446,222,269,202,269,32,80,0,0.7,1.5,-0.7,10,33,16,7,60,Matches
117,Carlinhos,br BRA,FW,Vitória,28-258,1997,1.8,26,36,72.2,341,104,15,19,8,11,0,0,0,0.0,0.0,0.0,0,6,0,0,6,Matches
118,Antonio Carlos,br BRA,DF,Sport Recife,32-235,1993,3.0,112,121,92.6,2317,830,22,23,77,80,10,11,0,0.0,0.0,0.0,0,3,0,0,4,Matches
119,Jean Carlos Vicente,br BRA,"MF,FW",Juventude,33-255,1992,2.3,40,70,57.1,726,286,19,23,15,19,6,23,0,0.6,0.5,-0.6,5,8,0,0,6,Matches
120,Ruan Carneiro,br BRA,GK,Juventude,35-214,1990,3.0,67,96,69.8,1929,1050,1,1,45,45,21,49,0,0.0,0.0,0.0,0,0,0,0,0,Matches
121,Jorge Carrascal,co COL,"FW,MF",Flamengo,27-156,1998,4.4,146,193,75.6,2240,686,87,103,33,42,19,30,4,0.8,1.0,+3.2,9,16,8,4,20,Matches
122,André Carrillo,pe PER,MF,Corinthians,34-136,1991,10.9,645,734,87.9,11922,2882,254,274,304,338,75,91,0,1.4,1.9,-1.4,14,70,9,4,64,Matches
123,Gabriel Carvalho,br BRA,FW,Internacional,18-072,2007,0.8,34,40,85.0,505,163,16,18,9,10,4,4,0,0.0,0.0,0.0,0,4,1,0,6,Matches
124,Cássio,br BRA,GK,Cruzeiro,38-144,1987,27.3,436,595,73.3,12224,7771,61,61,215,218,157,311,0,0.0,0.0,0.0,1,8,0,0,0,Matches
125,Iury de Castilho,br BRA,FW,Mirassol,30-052,1995,5.5,69,87,79.3,1034,256,38,41,21,27,5,7,0,0.2,0.2,-0.2,3,5,3,0,14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Caue,br BRA,DF,RB Bragantino,18-319,2006,0.5,27,29,93.1,517,121,12,12,12,14,3,3,1,0.1,0.0,+0.9,1,1,1,1,4,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,28-215,1997,12.9,577,663,87.0,12091,4582,154,177,337,359,81,109,1,0.8,0.8,+0.2,5,57,3,3,45,Matches
128,Julio Cesar,br BRA,DF,Fluminense,18-356,2006,2.0,81,103,78.6,1145,420,49,52,27,37,2,5,1,0.2,0.1,+0.8,4,3,2,2,3,Matches
129,Kayky Chagas,br BRA,"FW,MF",Bahia,22-139,2003,9.4,289,359,80.5,4116,848,180,211,87,101,16,21,2,1.4,1.9,+0.6,14,19,14,1,30,Matches
130,Gabriel Chapecó,br BRA,GK,Grêmio,25-213,2000,5.0,89,136,65.4,2737,1959,16,16,37,37,35,82,0,0.0,0.0,0.0,1,1,0,0,0,Matches
131,Chico,br BRA,"MF,FW",Mirassol,34-164,1991,3.1,87,113,77.0,1190,387,61,71,18,26,5,10,0,0.1,0.4,-0.1,3,10,7,1,14,Matches
132,Chico,br BRA,DF,Sport Recife,27-044,1998,11.8,461,559,82.5,8487,3140,181,200,238,273,38,70,0,0.2,0.2,-0.2,3,45,1,0,42,Matches
133,Christian,br BRA,FW,Cruzeiro,24-313,2000,20.9,339,462,73.4,4546,1256,203,244,102,133,11,28,2,3.2,0.7,-1.2,17,24,8,0,45,Matches
134,Cipriano,br BRA,DF,Juventude,22-354,2002,2.1,51,67,76.1,1029,241,16,20,28,33,7,14,0,0.0,0.0,0.0,0,0,0,0,0,Matches
135,Claudinho,br BRA,DF,Vitória,25-034,2000,10.0,391,521,75.0,7115,2732,157,185,186,233,41,82,0,1.2,1.5,-1.2,10,48,14,9,45,Matches
136,Clayson,br BRA,FW,Mirassol,30-223,1995,2.8,72,104,69.2,1194,407,42,50,18,23,9,20,1,0.4,0.9,+0.6,6,7,1,1,8,Matches
137,Clayton,br BRA,DF,Internacional,25-207,2000,7.6,358,405,88.4,6673,1821,113,119,210,223,30,52,0,0.0,0.1,0.0,0,27,0,0,19,Matches
138,Cleiton,br BRA,DF,Flamengo,22-186,2003,0.9,42,47,89.4,708,202,21,23,17,19,2,3,0,0.0,0.0,0.0,0,3,0,0,1,Matches
139,Mateus Cocão,br BRA,MF,Vasco da Gama,23-224,2002,5.4,364,394,92.4,5952,1876,158,171,178,185,17,20,0,0.0,0.1,0.0,1,33,0,0,33,Matches
140,Igor Coronado,br BRA,MF,Corinthians,33-071,1992,3.8,197,255,77.3,3591,829,97,107,70,91,26,40,0,0.2,0.7,-0.2,4,21,8,2,33,Matches
141,Joaquín Correa,ar ARG,"MF,FW",Botafogo (RJ),31-076,1994,7.2,257,319,80.6,3838,903,143,163,91,106,14,25,0,0.6,0.8,-0.6,14,24,12,1,33,Matches
142,Francisco da Costa,br BRA,FW,Mirassol,30-176,1995,9.7,110,160,68.8,1337,229,68,93,30,39,3,4,0,0.4,0.8,-0.4,5,3,1,0,9,Matches
143,Philippe Coutinho,br BRA,MF,Vasco da Gama,33-138,1992,21.0,1016,1221,83.2,16760,5617,523,562,376,428,90,171,3,3.2,3.5,-0.2,44,142,24,5,136,Matches
