rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
47,Dominique Badji,sn SEN,FW,Nashville SC,27,1992,8.3,211,10,16,72,126,30,211,5,3,60.0,2,40.0,134,968,436,17,14,7,26,10,167,46,Matches
48,Zico Bailey,ph PHI,DF,FC Cincinnati,19,2000,3.3,209,10,84,89,38,3,209,4,2,50.0,2,50.0,102,471,229,5,8,1,5,4,121,5,Matches
49,Theo Bair,ca CAN,"FW,MF",Vancouver W'caps,20,1999,4.9,136,5,23,62,52,13,136,5,4,80.0,1,20.0,68,346,189,6,3,3,14,4,97,20,Matches
50,Corey Baird,us USA,"FW,MF",Real Salt Lake,24,1996,17.0,731,14,87,305,351,65,731,44,13,29.5,31,70.5,445,2495,1170,40,31,13,46,12,529,115,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Michael Baldisimo,ph PHI,MF,Vancouver W'caps,19,2000,7.8,495,16,166,275,59,0,495,11,9,81.8,2,18.2,282,1093,447,4,2,0,7,9,338,8,Matches
52,Esequiel Barco,ar ARG,"MF,FW",Atlanta Utd,20,1999,11.5,697,1,46,322,347,25,696,46,29,63.0,17,37.0,500,3962,1965,53,56,10,21,14,552,92,Matches
53,Tom Barlow,us USA,FW,NY Red Bulls,24,1995,10.8,336,7,24,121,197,63,336,18,10,55.6,8,44.4,186,857,252,13,8,12,32,16,250,70,Matches
54,Álvaro Barreal,ar ARG,"FW,MF",FC Cincinnati,19,2000,3.6,145,1,26,70,52,5,145,24,8,33.3,16,66.7,92,626,246,7,8,2,9,11,93,16,Matches
55,Michael Barrios,co COL,"FW,MF",FC Dallas,28,1991,18.6,757,7,81,246,445,87,757,36,18,50.0,18,50.0,492,3233,1768,63,29,29,37,21,522,176,Matches
56,Cole Bassett,us USA,MF,Colorado Rapids,18,2001,10.9,541,15,57,275,220,30,541,18,9,50.0,9,50.0,336,2179,1203,41,32,6,18,17,423,53,Matches
57,Clement Bayiha,ca CAN,"DF,FW",Montreal Impact,20,1999,0.8,41,1,14,18,11,3,41,1,1,100.0,0,0.0,26,165,98,3,1,1,0,0,22,3,Matches
58,Tanner Beason,us USA,DF,SJ Earthquakes,22,1997,9.0,606,87,403,191,16,10,606,0,0,,0,,352,1556,749,4,5,1,6,1,393,0,Matches
59,Brayan Beckeles,hn HON,DF,Nashville SC,34,1985,0.8,42,4,14,19,9,0,42,2,1,50.0,1,50.0,16,80,37,1,1,0,0,1,21,1,Matches
60,Kyle Beckerman,us USA,MF,Real Salt Lake,37,1982,4.3,263,5,58,170,38,4,263,4,2,50.0,2,50.0,128,522,160,0,3,0,8,2,170,4,Matches
61,Alejandro Bedoya,us USA,MF,Philadelphia Union,32,1987,20.3,1244,39,177,597,482,61,1244,10,3,30.0,7,70.0,658,3521,1615,47,34,11,17,13,854,131,Matches
62,George Bello,us USA,DF,Atlanta Utd,18,2002,18.3,1093,45,315,525,263,28,1093,42,26,61.9,16,38.1,669,3463,1708,36,34,6,30,23,702,91,Matches
63,Jordan Bender,us USA,"MF,FW",Orlando City,18,2001,0.5,17,1,3,4,10,4,17,1,0,0.0,1,100.0,14,85,34,2,1,2,1,1,14,5,Matches
64,Joe Bendik,us USA,GK,Philadelphia Union,30,1989,1.0,27,18,27,0,0,0,27,0,0,,0,,9,77,51,0,0,0,0,0,8,0,Matches
65,Nicolas Benezet,fr FRA,FW,Colorado Rapids,28,1991,5.5,339,7,37,140,168,17,339,17,8,47.1,9,52.9,253,1778,893,24,24,5,22,6,271,52,Matches
66,Sebastian Berhalter,us USA,MF,Columbus Crew,18,2001,4.4,326,12,80,188,64,2,326,9,7,77.8,2,22.2,210,917,436,6,10,1,7,0,230,6,Matches
67,Robert Berić,si SVN,FW,Chicago Fire,28,1991,21.4,704,11,45,272,389,108,702,24,12,50.0,12,50.0,472,2238,706,31,11,11,61,40,555,143,Matches
68,Matt Besler,us USA,DF,Sporting KC,32,1987,9.0,731,67,289,423,22,1,731,1,1,100.0,0,0.0,474,2768,1854,15,8,0,1,0,511,0,Matches
69,Nick Besler,us USA,"MF,DF",Real Salt Lake,26,1993,6.3,347,16,92,195,61,6,347,5,3,60.0,2,40.0,200,866,431,8,9,1,4,7,220,10,Matches
70,Janio Bikel,gw GNB,"MF,DF",Vancouver W'caps,24,1995,10.5,505,32,153,284,72,1,505,11,7,63.6,4,36.4,259,1279,513,7,7,0,11,10,278,14,Matches
71,Noah Billingsley,nz NZL,DF,Minnesota Utd,22,1997,0.1,10,2,8,2,0,0,10,0,0,,0,,3,9,7,0,0,0,0,0,2,0,Matches
72,David Bingham,us USA,GK,LA Galaxy,30,1989,18.0,519,468,519,0,0,0,519,0,0,,0,,241,1630,959,0,1,0,0,0,150,0,Matches
73,Luis Binks,eng ENG,DF,Montreal Impact,18,2001,19.6,1182,209,661,507,25,9,1182,9,9,100.0,0,0.0,641,3766,2239,13,7,0,4,1,738,2,Matches
74,Steve Birnbaum,us USA,DF,D.C. United,29,1991,10.0,631,82,339,260,36,21,631,0,0,,0,,310,1205,584,3,2,0,3,0,403,6,Matches
75,José Bizama,cl CHI,DF,Houston Dynamo,25,1994,6.3,339,31,127,140,73,11,339,4,2,50.0,2,50.0,151,965,662,16,9,3,3,1,181,17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Tristan Blackmon,us USA,DF,LAFC,23,1996,10.9,759,53,260,387,118,4,759,20,14,70.0,6,30.0,364,2024,1225,17,11,0,12,4,416,18,Matches
77,Andre Blake,jm JAM,GK,Philadelphia Union,29,1990,21.0,682,597,681,1,0,0,682,0,0,,0,,348,2074,1289,0,0,0,0,0,228,0,Matches
78,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,31,1988,7.4,530,3,72,251,212,39,530,25,15,60.0,10,40.0,343,2145,1105,37,23,15,11,6,402,72,Matches
79,Latif Blessing,gh GHA,"MF,DF",LAFC,23,1996,19.1,1295,33,253,678,382,50,1295,50,32,64.0,18,36.0,735,3460,1771,47,28,12,60,29,764,94,Matches
80,Emmanuel Boateng,gh GHA,"FW,MF",Columbus Crew,26,1994,3.6,156,2,32,40,86,17,156,5,5,100.0,0,0.0,95,598,349,13,7,5,11,7,100,28,Matches
81,Pablo Bonilla,ve VEN,DF,Portland Timbers,20,1999,9.8,522,37,160,240,122,4,522,16,9,56.3,7,43.8,220,1182,622,16,10,1,14,6,255,21,Matches
82,Alex Bono,us USA,GK,Toronto FC,25,1994,3.0,124,107,124,0,0,0,124,1,1,100.0,0,0.0,64,412,264,0,0,0,0,0,36,0,Matches
83,Jonathan Bornstein,us USA,DF,Chicago Fire,35,1984,12.7,727,47,247,322,166,9,727,6,6,100.0,0,0.0,323,1607,766,19,20,3,13,8,336,48,Matches
84,Gustavo Bou,ar ARG,"MF,FW",NE Revolution,29,1990,14.8,679,3,31,239,421,76,679,64,40,62.5,24,37.5,450,2539,902,40,14,26,56,40,507,128,Matches
85,Michael Boxall,nz NZL,DF,Minnesota Utd,31,1988,19.0,907,150,522,378,17,9,907,1,1,100.0,0,0.0,424,1879,979,6,7,0,2,2,468,0,Matches
86,Michael Bradley,us USA,MF,Toronto FC,32,1987,11.8,1059,37,260,696,114,2,1059,8,5,62.5,3,37.5,733,3299,1495,14,11,0,12,10,798,9,Matches
87,Zachary Brault-Guillard,ca CAN,DF,Montreal Impact,21,1998,19.9,1182,58,293,498,404,46,1182,58,29,50.0,29,50.0,652,4215,2456,82,59,21,30,13,723,131,Matches
88,Bressan,br BRA,DF,FC Dallas,27,1993,13.0,926,121,562,343,28,10,926,2,2,100.0,0,0.0,513,2219,1235,3,7,0,3,0,612,2,Matches
89,Frédéric Brillant,fr FRA,DF,D.C. United,34,1985,18.7,1091,164,656,406,31,16,1091,0,0,,0,,572,2523,1383,4,5,0,5,2,660,4,Matches
90,Brandt Bronico,us USA,"DF,MF",Chicago Fire,24,1995,3.1,224,8,50,139,37,2,224,5,4,80.0,1,20.0,110,355,125,2,1,0,2,1,129,7,Matches
91,Will Bruin,us USA,FW,Seattle Sounders,30,1989,6.3,188,2,5,92,92,36,188,12,5,41.7,7,58.3,109,625,242,8,6,4,12,9,149,43,Matches
92,Tajon Buchanan,ca CAN,"FW,DF",NE Revolution,20,1999,12.1,564,10,71,200,300,72,564,60,28,46.7,32,53.3,383,2369,1007,42,26,19,40,33,400,102,Matches
93,Adam Buksa,pl POL,FW,NE Revolution,23,1996,16.7,484,14,27,223,241,85,483,31,18,58.1,13,41.9,247,1121,345,12,11,8,49,25,342,75,Matches
94,Teal Bunbury,us USA,"FW,MF",NE Revolution,29,1990,16.2,673,12,66,301,316,77,673,28,16,57.1,12,42.9,398,1811,680,16,25,9,50,23,479,117,Matches
95,Cory Burke,jm JAM,FW,Philadelphia Union,28,1991,1.3,59,2,5,23,32,10,59,2,1,50.0,1,50.0,29,138,47,3,0,3,1,2,41,13,Matches
96,Evan Bush,us USA,GK,Vancouver W'caps,33,1986,8.0,281,232,281,0,0,0,281,0,0,,0,,167,884,578,0,0,0,0,0,125,0,Matches
97,Gianluca Busio,us USA,"MF,FW",Sporting KC,17,2002,14.1,897,13,126,484,294,23,897,22,12,54.5,10,45.5,531,3085,1539,42,37,5,32,16,563,38,Matches
98,Alexander Büttner,nl NED,DF,NE Revolution,30,1989,13.9,1001,29,217,491,302,6,1001,25,11,44.0,14,56.0,511,2438,991,29,30,1,21,14,539,76,Matches
99,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,22,1997,0.5,21,0,0,9,12,1,21,1,1,100.0,0,0.0,16,66,42,0,3,0,2,0,16,3,Matches
100,Handwalla Bwana,so SOM,"FW,MF",Seattle Sounders,22,1997,2.0,89,2,12,25,53,10,89,3,1,33.3,2,66.7,63,237,117,2,4,2,3,4,65,16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Brandon Bye,us USA,DF,NE Revolution,24,1995,18.2,1295,67,298,599,410,36,1295,43,20,46.5,23,53.5,561,2846,1450,36,42,6,30,18,638,98,Matches
102,Víctor Cabrera,ar ARG,DF,Houston Dynamo,26,1993,7.3,521,80,327,182,16,9,521,5,5,100.0,0,0.0,288,1584,954,1,4,0,5,0,337,0,Matches
103,Chris Cadden,sct SCO,DF,Columbus Crew,23,1996,3.9,248,16,50,120,80,4,248,6,3,50.0,3,50.0,130,623,352,7,5,1,1,2,140,20,Matches
104,Jhonder Cádiz,ve VEN,FW,Nashville SC,24,1995,2.5,92,2,2,40,52,22,92,13,7,53.8,6,46.2,50,276,162,4,2,4,7,8,70,18,Matches
105,Scott Caldwell,us USA,MF,NE Revolution,28,1991,12.8,794,21,199,522,78,3,794,6,1,16.7,5,83.3,474,2070,791,5,5,1,9,6,538,10,Matches
106,Alexander Callens,pe PER,DF,NYCFC,27,1992,21.5,1399,132,788,577,40,14,1399,7,5,71.4,2,28.6,829,4447,2327,21,14,1,9,5,917,6,Matches
107,Eric Calvillo,sv SLV,"MF,DF",SJ Earthquakes,22,1998,2.1,114,2,27,59,29,3,114,2,1,50.0,1,50.0,67,291,92,2,3,0,1,0,84,4,Matches
108,Francisco Calvo,cr CRC,DF,Chicago Fire,27,1992,21.2,1622,185,837,742,56,18,1622,11,10,90.9,1,9.1,957,5080,3316,13,6,0,20,8,1037,5,Matches
109,Rudy Camacho,fr FRA,DF,Montreal Impact,28,1991,13.2,859,105,447,383,38,11,859,4,2,50.0,2,50.0,486,2678,1364,7,2,0,7,2,527,0,Matches
110,George Campbell,us USA,DF,Atlanta Utd,18,2001,0.5,51,5,15,35,1,0,51,0,0,,0,,38,171,68,0,0,0,0,1,41,1,Matches
111,Reggie Cannon,us USA,DF,FC Dallas,21,1998,5.0,283,17,60,134,93,6,283,7,6,85.7,1,14.3,167,904,508,21,12,3,11,9,181,30,Matches
112,Russell Canouse,us USA,"MF,DF",D.C. United,24,1995,13.7,802,53,267,427,114,10,802,8,7,87.5,1,12.5,425,1681,817,11,13,0,16,14,494,15,Matches
113,Antonio Carlos,br BRA,DF,Orlando City,26,1993,18.2,1053,142,543,488,25,13,1053,3,2,66.7,1,33.3,582,3198,1762,7,4,2,6,2,654,0,Matches
114,Julián Carranza,ar ARG,FW,Inter Miami,19,2000,6.1,176,4,12,82,84,20,176,7,2,28.6,5,71.4,103,490,111,4,5,2,31,6,113,28,Matches
115,Julio Cascante,cr CRC,DF,Portland Timbers,26,1993,4.5,185,23,93,83,9,8,185,1,1,100.0,0,0.0,90,561,327,2,1,0,2,1,100,0,Matches
116,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,20,2000,14.6,879,24,191,509,196,13,879,38,21,55.3,17,44.7,440,1922,1001,18,23,5,24,23,504,27,Matches
117,Valentín Castellanos,ar ARG,FW,NYCFC,21,1998,14.9,552,10,31,196,334,115,550,32,12,37.5,20,62.5,336,1830,814,31,16,19,43,32,449,124,Matches
118,Edgar Castillo,us USA,DF,Atlanta Utd,33,1986,1.6,123,7,31,64,29,5,123,3,3,100.0,0,0.0,67,507,365,8,6,2,6,0,75,3,Matches
119,Manuel Castro,uy URU,"FW,MF",Atlanta Utd,24,1995,2.9,102,0,9,42,54,13,102,6,2,33.3,4,66.7,69,553,239,10,2,3,12,3,79,25,Matches
120,Lucas Cavallini,ca CAN,FW,Vancouver W'caps,27,1992,16.2,451,12,30,220,202,74,449,25,12,48.0,13,52.0,259,1147,240,9,10,6,62,24,359,66,Matches
121,Darwin Cerén,sv SLV,MF,Houston Dynamo,30,1989,17.0,989,33,217,581,203,22,988,12,8,66.7,4,33.3,532,1993,805,10,12,0,25,16,647,42,Matches
122,Edwin Cerrillo,us USA,MF,FC Dallas,19,2000,0.2,7,0,4,3,0,0,7,0,0,,0,,5,13,1,0,0,0,1,1,5,0,Matches
123,Thomás Chacón,uy URU,FW,Minnesota Utd,19,2000,1.9,65,3,9,24,33,0,65,9,3,33.3,6,66.7,34,175,54,1,1,0,4,0,36,12,Matches
124,Maikel Chang,cu CUB,"FW,MF",Real Salt Lake,28,1991,12.3,558,14,106,206,254,46,558,26,13,50.0,13,50.0,339,1889,835,26,13,5,33,14,372,116,Matches
125,Maxime Chanot,lu LUX,DF,NYCFC,30,1989,19.0,1249,186,682,523,54,23,1249,7,5,71.4,2,28.6,671,4497,2552,35,11,0,13,3,719,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Jay Chapman,ca CAN,"MF,DF",Inter Miami,26,1994,2.3,126,2,13,85,29,3,126,1,1,100.0,0,0.0,90,461,199,4,2,0,1,2,96,3,Matches
127,Diego Chará,co COL,MF,Portland Timbers,33,1986,20.0,1345,76,431,809,115,7,1345,23,17,73.9,6,26.1,799,3657,1923,23,11,4,19,13,890,19,Matches
128,Yimmi Chará,co COL,"FW,MF",Portland Timbers,28,1991,13.7,726,13,145,280,316,62,726,33,20,60.6,13,39.4,505,2439,1100,25,24,11,34,22,547,129,Matches
129,José Cifuentes,ec ECU,MF,LAFC,20,1999,12.7,918,16,105,511,312,30,918,46,33,71.7,13,28.3,580,2709,1415,28,29,7,34,19,661,63,Matches
130,Laurent Ciman,be BEL,DF,Toronto FC,34,1985,6.0,363,59,220,139,6,1,363,2,1,50.0,1,50.0,228,921,412,0,2,0,4,0,220,1,Matches
131,Caden Clark,us USA,"FW,MF",NY Red Bulls,16,2003,3.1,120,4,19,50,53,11,120,6,2,33.3,4,66.7,60,343,95,2,1,0,9,4,75,24,Matches
132,Steve Clark,us USA,GK,Portland Timbers,33,1986,20.0,845,647,843,3,0,0,845,0,0,,0,,472,2668,1884,0,0,0,0,0,364,0,Matches
133,Elliot Collier,nz NZL,"FW,MF",Chicago Fire,24,1995,5.9,240,11,28,84,129,42,240,32,15,46.9,17,53.1,148,1139,674,27,11,14,17,18,172,53,Matches
134,Tomás Conechny,ar ARG,"MF,FW",Portland Timbers,21,1998,2.1,110,1,15,45,53,5,110,4,3,75.0,1,25.0,60,404,207,4,5,0,10,10,77,16,Matches
135,Derek Cornelius,ca CAN,DF,Vancouver W'caps,22,1997,11.3,607,112,392,201,16,14,607,2,1,50.0,1,50.0,353,1528,678,2,0,0,7,1,392,0,Matches
136,Joe Corona,us USA,MF,LA Galaxy,29,1990,10.9,716,15,145,459,123,13,716,27,13,48.1,14,51.9,415,1744,732,7,13,1,18,20,468,22,Matches
137,Cade Cowell,us USA,"MF,FW",SJ Earthquakes,16,2003,5.3,193,10,33,71,98,24,193,23,13,56.5,10,43.5,130,1095,640,21,15,10,18,11,131,41,Matches
138,Warren Creavalle,us USA,MF,Philadelphia Union,29,1990,4.3,218,13,53,121,45,4,218,6,3,50.0,3,50.0,107,430,189,4,5,0,7,6,120,4,Matches
139,Maxime Crépeau,ca CAN,GK,Vancouver W'caps,25,1994,3.6,143,121,143,0,0,0,143,0,0,,0,,58,268,199,0,0,0,0,0,70,0,Matches
140,Allan Cruz,cr CRC,"MF,FW",FC Cincinnati,23,1996,8.4,322,4,38,181,105,12,322,6,2,33.3,4,66.7,185,1038,379,10,11,2,17,7,239,37,Matches
141,Emil Cuello,us USA,"MF,FW",LA Galaxy,23,1997,2.7,120,1,19,53,51,4,120,6,2,33.3,4,66.7,67,401,198,6,4,1,8,3,78,16,Matches
142,Cristián Dajome,co COL,"MF,FW",Vancouver W'caps,26,1994,17.7,761,16,122,328,324,53,761,35,18,51.4,17,48.6,475,2973,1424,53,25,19,44,26,555,137,Matches
143,Rashawn Dally,jm JAM,"FW,MF",FC Cincinnati,23,1997,0.8,21,1,4,6,11,2,21,3,1,33.3,2,66.7,16,100,56,3,1,1,1,1,19,4,Matches
144,Jürgen Damm,mx MEX,FW,Atlanta Utd,27,1992,7.0,306,6,47,101,162,32,306,29,17,58.6,12,41.4,217,1597,717,27,17,13,18,8,230,73,Matches
145,Mario Daniel Vega,ar ARG,GK,SJ Earthquakes,35,1984,12.0,434,412,434,0,0,0,434,0,0,,0,,234,1161,628,0,0,0,1,0,206,1,Matches
