rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
50,Corey Baird,us USA,"FW,MF",Real Salt Lake,24,1996,17.0,16,10,5,7,4,4,21,17,14,0,14,5,21,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
51,Michael Baldisimo,ph PHI,MF,Vancouver W'caps,19,2000,7.8,15,7,8,6,1,8,16,8,11,1,10,10,25,10,0,Matches
52,Esequiel Barco,ar ARG,"MF,FW",Atlanta Utd,20,1999,11.5,10,7,4,4,2,3,10,7,9,0,9,2,12,1,0,Matches
53,Tom Barlow,us USA,FW,NY Red Bulls,24,1995,10.8,8,2,2,3,3,1,9,8,5,3,2,0,8,2,0,Matches
54,Álvaro Barreal,ar ARG,"FW,MF",FC Cincinnati,19,2000,3.6,10,6,5,2,3,6,14,8,7,0,7,4,14,1,0,Matches
55,Michael Barrios,co COL,"FW,MF",FC Dallas,28,1991,18.6,14,10,3,6,5,5,20,15,19,3,16,8,22,5,1,Matches
56,Cole Bassett,us USA,MF,Colorado Rapids,18,2001,10.9,12,9,4,5,3,6,14,8,9,2,7,3,15,11,0,Matches
57,Clement Bayiha,ca CAN,"DF,FW",Montreal Impact,20,1999,0.8,2,1,1,0,1,0,0,0,0,0,0,5,7,0,0,Matches
58,Tanner Beason,us USA,DF,SJ Earthquakes,22,1997,9.0,16,8,12,4,0,11,18,7,22,13,9,21,37,34,2,Matches
59,Brayan Beckeles,hn HON,DF,Nashville SC,34,1985,0.8,1,1,0,1,0,0,2,2,0,0,0,1,2,4,0,Matches
60,Kyle Beckerman,us USA,MF,Real Salt Lake,37,1982,4.3,7,2,4,2,1,2,9,7,2,0,2,6,13,6,0,Matches
61,Alejandro Bedoya,us USA,MF,Philadelphia Union,32,1987,20.3,43,19,16,19,8,12,28,16,23,8,15,31,74,21,0,Matches
62,George Bello,us USA,DF,Atlanta Utd,18,2002,18.3,50,32,30,15,5,12,22,10,15,4,11,18,68,19,0,Matches
63,Jordan Bender,us USA,"MF,FW",Orlando City,18,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
64,Joe Bendik,us USA,GK,Philadelphia Union,30,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
65,Nicolas Benezet,fr FRA,FW,Colorado Rapids,28,1991,5.5,9,7,2,3,4,4,10,6,2,0,2,4,13,3,0,Matches
66,Sebastian Berhalter,us USA,MF,Columbus Crew,18,2001,4.4,9,5,2,7,0,3,11,8,6,1,5,6,15,5,0,Matches
67,Robert Berić,si SVN,FW,Chicago Fire,28,1991,21.4,11,7,3,5,3,4,23,19,14,1,13,7,18,7,0,Matches
68,Matt Besler,us USA,DF,Sporting KC,32,1987,9.0,13,8,9,4,0,7,9,2,9,4,5,12,25,29,0,Matches
69,Nick Besler,us USA,"MF,DF",Real Salt Lake,26,1993,6.3,12,6,5,6,1,7,19,12,11,3,8,11,23,8,1,Matches
70,Janio Bikel,gw GNB,"MF,DF",Vancouver W'caps,24,1995,10.5,35,22,25,10,0,12,19,7,12,4,8,11,46,20,1,Matches
71,Noah Billingsley,nz NZL,DF,Minnesota Utd,22,1997,0.1,1,0,0,1,0,0,1,1,0,0,0,1,2,2,0,Matches
72,David Bingham,us USA,GK,LA Galaxy,30,1989,18.0,1,1,1,0,0,1,1,0,0,0,0,0,1,8,1,Matches
73,Luis Binks,eng ENG,DF,Montreal Impact,18,2001,19.6,24,11,19,5,0,11,22,11,21,14,7,46,70,101,1,Matches
74,Steve Birnbaum,us USA,DF,D.C. United,29,1991,10.0,4,3,1,2,1,1,5,4,7,6,1,18,22,53,0,Matches
75,José Bizama,cl CHI,DF,Houston Dynamo,25,1994,6.3,7,4,6,1,0,2,13,11,7,4,3,13,20,18,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
76,Tristan Blackmon,us USA,DF,LAFC,23,1996,10.9,20,12,11,8,1,12,19,7,13,3,10,33,53,34,0,Matches
77,Andre Blake,jm JAM,GK,Philadelphia Union,29,1990,21.0,1,1,1,0,0,1,1,0,0,0,0,0,1,13,1,Matches
78,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,31,1988,7.4,7,5,4,2,1,3,14,11,6,0,6,10,17,5,1,Matches
79,Latif Blessing,gh GHA,"MF,DF",LAFC,23,1996,19.1,49,32,20,23,6,16,40,24,29,4,25,34,83,22,0,Matches
80,Emmanuel Boateng,gh GHA,"FW,MF",Columbus Crew,26,1994,3.6,3,3,2,0,1,1,2,1,4,1,3,4,7,4,0,Matches
81,Pablo Bonilla,ve VEN,DF,Portland Timbers,20,1999,9.8,18,11,13,4,1,9,21,12,5,2,3,11,29,27,0,Matches
82,Alex Bono,us USA,GK,Toronto FC,25,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Matches
83,Jonathan Bornstein,us USA,DF,Chicago Fire,35,1984,12.7,31,18,19,11,1,13,30,17,14,2,12,28,59,39,0,Matches
84,Gustavo Bou,ar ARG,"MF,FW",NE Revolution,29,1990,14.8,14,10,0,9,5,5,15,10,14,1,13,11,25,1,0,Matches
85,Michael Boxall,nz NZL,DF,Minnesota Utd,31,1988,19.0,31,19,25,6,0,17,28,11,29,19,10,38,69,92,0,Matches
86,Michael Bradley,us USA,MF,Toronto FC,32,1987,11.8,19,13,10,9,0,10,21,11,9,1,8,10,29,14,0,Matches
87,Zachary Brault-Guillard,ca CAN,DF,Montreal Impact,21,1998,19.9,29,15,17,8,4,10,27,17,7,6,1,26,55,40,0,Matches
88,Bressan,br BRA,DF,FC Dallas,27,1993,13.0,20,12,14,5,1,14,24,10,16,8,8,35,55,52,0,Matches
89,Frédéric Brillant,fr FRA,DF,D.C. United,34,1985,18.7,35,23,29,6,0,24,41,17,30,21,9,25,60,100,1,Matches
90,Brandt Bronico,us USA,"DF,MF",Chicago Fire,24,1995,3.1,3,2,1,2,0,1,6,5,7,2,5,4,7,6,0,Matches
91,Will Bruin,us USA,FW,Seattle Sounders,30,1989,6.3,5,3,0,4,1,2,4,2,1,0,1,0,5,2,0,Matches
92,Tajon Buchanan,ca CAN,"FW,DF",NE Revolution,20,1999,12.1,22,10,8,10,4,6,16,10,19,2,17,9,31,5,0,Matches
93,Adam Buksa,pl POL,FW,NE Revolution,23,1996,16.7,9,5,1,6,2,2,14,12,11,0,11,4,13,13,0,Matches
94,Teal Bunbury,us USA,"FW,MF",NE Revolution,29,1990,16.2,16,13,2,9,5,3,18,15,18,3,15,20,36,8,0,Matches
95,Cory Burke,jm JAM,FW,Philadelphia Union,28,1991,1.3,2,0,0,2,0,0,1,1,1,0,1,0,2,4,0,Matches
96,Evan Bush,us USA,GK,Vancouver W'caps,33,1986,8.0,1,0,1,0,0,1,1,0,1,0,1,0,1,3,0,Matches
97,Gianluca Busio,us USA,"MF,FW",Sporting KC,17,2002,14.1,39,29,14,20,5,17,35,18,19,1,18,19,58,7,0,Matches
98,Alexander Büttner,nl NED,DF,NE Revolution,30,1989,13.9,30,18,19,8,3,13,31,18,10,2,8,31,61,24,0,Matches
99,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,22,1997,0.5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Matches
100,Handwalla Bwana,so SOM,"FW,MF",Seattle Sounders,22,1997,2.0,3,1,1,0,2,0,1,1,3,0,3,1,4,2,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Brandon Bye,us USA,DF,NE Revolution,24,1995,18.2,21,10,11,7,3,11,17,6,22,6,16,25,46,56,0,Matches
102,Víctor Cabrera,ar ARG,DF,Houston Dynamo,26,1993,7.3,15,9,9,6,0,9,20,11,11,8,3,22,37,38,0,Matches
103,Chris Cadden,sct SCO,DF,Columbus Crew,23,1996,3.9,5,3,4,1,0,1,2,1,4,1,3,2,7,11,0,Matches
104,Jhonder Cádiz,ve VEN,FW,Nashville SC,24,1995,2.5,4,2,0,3,1,4,5,1,0,0,0,0,4,2,0,Matches
105,Scott Caldwell,us USA,MF,NE Revolution,28,1991,12.8,19,10,10,7,2,10,26,16,18,3,15,28,47,9,0,Matches
106,Alexander Callens,pe PER,DF,NYCFC,27,1992,21.5,36,20,22,13,1,17,24,7,24,12,12,33,69,74,1,Matches
107,Eric Calvillo,sv SLV,"MF,DF",SJ Earthquakes,22,1998,2.1,1,0,1,0,0,0,0,0,6,0,6,4,5,2,0,Matches
108,Francisco Calvo,cr CRC,DF,Chicago Fire,27,1992,21.2,35,27,23,10,2,17,30,13,28,21,7,77,112,90,2,Matches
109,Rudy Camacho,fr FRA,DF,Montreal Impact,28,1991,13.2,21,13,14,7,0,11,17,6,17,11,6,26,47,56,2,Matches
110,George Campbell,us USA,DF,Atlanta Utd,18,2001,0.5,1,0,1,0,0,1,1,0,2,2,0,1,2,2,0,Matches
111,Reggie Cannon,us USA,DF,FC Dallas,21,1998,5.0,5,3,5,0,0,2,3,1,3,0,3,3,8,7,0,Matches
112,Russell Canouse,us USA,"MF,DF",D.C. United,24,1995,13.7,36,22,18,12,6,20,35,15,18,9,9,21,57,31,0,Matches
113,Antonio Carlos,br BRA,DF,Orlando City,26,1993,18.2,14,10,11,3,0,6,15,9,15,13,2,43,57,103,0,Matches
114,Julián Carranza,ar ARG,FW,Inter Miami,19,2000,6.1,16,10,2,7,7,8,19,11,10,2,8,5,21,2,0,Matches
115,Julio Cascante,cr CRC,DF,Portland Timbers,26,1993,4.5,4,2,2,2,0,3,5,2,3,2,1,3,7,19,0,Matches
116,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,20,2000,14.6,53,30,25,20,8,21,48,27,28,2,26,32,85,13,0,Matches
117,Valentín Castellanos,ar ARG,FW,NYCFC,21,1998,14.9,16,9,1,8,7,7,22,15,12,0,12,3,19,8,0,Matches
118,Edgar Castillo,us USA,DF,Atlanta Utd,33,1986,1.6,7,5,4,1,2,4,8,4,3,0,3,1,8,6,0,Matches
119,Manuel Castro,uy URU,"FW,MF",Atlanta Utd,24,1995,2.9,8,4,2,5,1,3,6,3,1,0,1,1,9,0,0,Matches
120,Lucas Cavallini,ca CAN,FW,Vancouver W'caps,27,1992,16.2,14,9,2,8,4,0,8,8,10,0,10,6,20,12,0,Matches
121,Darwin Cerén,sv SLV,MF,Houston Dynamo,30,1989,17.0,38,24,13,18,7,15,32,17,21,5,16,34,72,13,0,Matches
122,Edwin Cerrillo,us USA,MF,FC Dallas,19,2000,0.2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
123,Thomás Chacón,uy URU,FW,Minnesota Utd,19,2000,1.9,3,1,0,3,0,0,6,6,4,0,4,3,6,1,0,Matches
124,Maikel Chang,cu CUB,"FW,MF",Real Salt Lake,28,1991,12.3,20,9,10,5,5,9,25,16,15,0,15,15,35,8,0,Matches
125,Maxime Chanot,lu LUX,DF,NYCFC,30,1989,19.0,39,25,26,11,2,14,19,5,27,17,10,40,79,101,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Jay Chapman,ca CAN,"MF,DF",Inter Miami,26,1994,2.3,4,3,1,2,1,2,4,2,5,1,4,1,5,0,0,Matches
127,Diego Chará,co COL,MF,Portland Timbers,33,1986,20.0,41,27,24,15,2,13,33,20,38,8,30,33,74,27,1,Matches
128,Yimmi Chará,co COL,"FW,MF",Portland Timbers,28,1991,13.7,22,12,10,7,5,9,20,11,6,0,6,12,34,3,0,Matches
129,José Cifuentes,ec ECU,MF,LAFC,20,1999,12.7,43,24,13,23,7,16,35,19,23,1,22,13,56,7,0,Matches
130,Laurent Ciman,be BEL,DF,Toronto FC,34,1985,6.0,7,6,6,1,0,6,11,5,7,5,2,13,20,28,0,Matches
131,Caden Clark,us USA,"FW,MF",NY Red Bulls,16,2003,3.1,7,6,6,1,0,1,5,4,8,2,6,3,10,3,0,Matches
132,Steve Clark,us USA,GK,Portland Timbers,33,1986,20.0,2,1,2,0,0,2,3,1,0,0,0,0,2,13,1,Matches
133,Elliot Collier,nz NZL,"FW,MF",Chicago Fire,24,1995,5.9,7,4,2,2,3,1,6,5,8,1,7,3,10,5,0,Matches
134,Tomás Conechny,ar ARG,"MF,FW",Portland Timbers,21,1998,2.1,3,2,1,1,1,0,6,6,1,0,1,1,4,2,0,Matches
135,Derek Cornelius,ca CAN,DF,Vancouver W'caps,22,1997,11.3,21,12,19,2,0,11,17,6,20,11,9,9,30,57,0,Matches
136,Joe Corona,us USA,MF,LA Galaxy,29,1990,10.9,25,12,11,14,0,12,35,23,11,2,9,21,46,14,0,Matches
137,Cade Cowell,us USA,"MF,FW",SJ Earthquakes,16,2003,5.3,13,6,4,3,6,4,10,6,3,0,3,3,16,6,0,Matches
138,Warren Creavalle,us USA,MF,Philadelphia Union,29,1990,4.3,9,9,2,6,1,2,12,10,9,1,8,22,31,9,0,Matches
139,Maxime Crépeau,ca CAN,GK,Vancouver W'caps,25,1994,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,Matches
140,Allan Cruz,cr CRC,"MF,FW",FC Cincinnati,23,1996,8.4,13,7,0,11,2,3,15,12,5,0,5,4,17,5,0,Matches
141,Emil Cuello,us USA,"MF,FW",LA Galaxy,23,1997,2.7,3,1,1,2,0,1,5,4,5,1,4,6,9,2,0,Matches
142,Cristián Dajome,co COL,"MF,FW",Vancouver W'caps,26,1994,17.7,40,26,18,13,9,14,44,30,19,3,16,14,54,10,1,Matches
143,Rashawn Dally,jm JAM,"FW,MF",FC Cincinnati,23,1997,0.8,2,1,2,0,0,1,2,1,0,0,0,0,2,1,0,Matches
144,Jürgen Damm,mx MEX,FW,Atlanta Utd,27,1992,7.0,6,3,3,1,2,4,10,6,3,0,3,4,10,3,0,Matches
145,Mario Daniel Vega,ar ARG,GK,SJ Earthquakes,35,1984,12.0,0,0,0,0,0,0,1,1,1,0,1,0,0,12,2,Matches
146,Abu Danladi,gh GHA,FW,Nashville SC,24,1995,6.4,14,10,4,6,4,3,19,16,8,1,7,7,21,0,0,Matches
147,Jesús David Murillo,co COL,DF,LAFC,25,1994,4.5,8,3,5,2,1,5,12,7,2,2,0,11,19,20,0,Matches
148,Sean Davis,us USA,MF,NY Red Bulls,26,1993,12.0,23,13,8,11,4,13,28,15,24,9,15,23,46,10,0,Matches
149,Jack De Vries,us USA,MF,Philadelphia Union,17,2002,0.2,2,1,0,1,1,1,2,1,0,0,0,0,2,0,0,Matches
150,Alex DeJohn,us USA,DF,Orlando City,28,1991,0.6,0,0,0,0,0,0,1,1,1,1,0,1,1,6,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,A.J. DeLaGarza,gu GUM,DF,Inter Miami,32,1987,4.7,8,7,6,2,0,4,4,0,5,5,0,4,12,11,0,Matches
152,Antonio Delamea Mlinar,si SVN,DF,NE Revolution,28,1991,3.6,6,3,4,2,0,4,6,2,3,2,1,6,12,17,1,Matches
153,Jordy Delem,mq MTQ,MF,Seattle Sounders,26,1993,8.2,14,9,6,7,1,6,7,1,8,5,3,16,30,13,0,Matches
154,Nick DeLeon,us USA,"FW,MF",Toronto FC,29,1990,10.3,15,10,7,6,2,5,14,9,14,1,13,12,27,6,0,Matches
155,Marky Delgado,us USA,MF,Toronto FC,24,1995,16.0,30,15,9,14,7,15,32,17,21,5,16,29,59,11,0,Matches
156,Mathieu Deplagne,fr FRA,DF,FC Cincinnati,28,1991,13.0,26,20,18,8,0,14,24,10,10,4,6,19,45,31,1,Matches
157,Nick DePuy,us USA,DF,LA Galaxy,25,1994,15.7,25,18,18,7,0,16,20,4,21,14,7,31,56,67,0,Matches
158,Maikel van der Werff,nl NED,DF,FC Cincinnati,30,1989,10.8,13,9,11,1,1,7,15,8,19,12,7,20,33,35,1,Matches
159,Joey DeZart,jm JAM,MF,Orlando City,21,1998,4.2,4,3,1,3,0,3,7,4,5,0,5,5,9,6,0,Matches
160,Justin Dhillon,us USA,FW,Seattle Sounders,24,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
161,Amadou Dia,us USA,DF,Sporting KC,26,1993,9.4,20,12,13,6,1,3,11,8,8,0,8,22,42,27,0,Matches
162,Luis Díaz,cr CRC,"FW,MF",Columbus Crew,21,1998,13.0,13,9,7,2,4,7,17,10,18,0,18,11,24,6,0,Matches
163,Bakaye Dibassy,ml MLI,DF,Minnesota Utd,30,1989,9.5,10,7,7,3,0,6,9,3,11,8,3,22,32,40,1,Matches
164,Daryl Dike,us USA,FW,Orlando City,19,2000,13.5,10,6,2,6,2,3,8,5,9,1,8,1,11,17,0,Matches
165,Adama Diomande,no NOR,FW,LAFC,29,1990,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
166,Clément Diop,sn SEN,GK,Montreal Impact,26,1993,20.0,1,0,1,0,0,0,3,3,1,0,1,1,2,9,2,Matches
167,Ethan Dobbelaere,us USA,FW,Seattle Sounders,17,2002,0.6,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,Matches
168,Griffin Dorsey,us USA,DF,Toronto FC,20,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches
169,Jonathan dos Santos,mx MEX,MF,LA Galaxy,29,1990,7.8,8,4,4,4,0,3,20,17,7,0,7,11,19,2,0,Matches
170,Thiago dos Santos,br BRA,MF,FC Dallas,30,1989,18.0,60,33,33,27,0,28,61,33,23,7,16,22,82,38,1,Matches
171,Hassani Dotson,us USA,"MF,DF",Minnesota Utd,22,1997,13.5,37,20,15,18,4,14,27,13,25,8,17,25,62,20,1,Matches
172,Erik Duenas,us USA,"DF,MF",LAFC,15,2004,0.4,1,0,0,0,1,1,3,2,0,0,0,1,2,0,0,Matches
173,Bryce Duke,us USA,MF,LAFC,18,2001,2.7,6,3,2,2,2,2,7,5,5,1,4,2,8,0,0,Matches
174,Cameron Duke,us USA,MF,Sporting KC,18,2001,2.5,4,2,0,2,2,1,7,6,6,0,6,2,6,2,0,Matches
175,Cameron Dunbar,us USA,MF,LA Galaxy,17,2002,0.9,1,1,0,1,0,1,3,2,2,0,2,1,2,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Kyle Duncan,us USA,DF,NY Red Bulls,22,1997,21.2,44,25,18,15,11,24,42,18,35,7,28,48,92,56,0,Matches
177,Chris Duvall,us USA,DF,Portland Timbers,28,1991,8.3,12,9,10,1,1,10,19,9,6,2,4,7,19,38,0,Matches
178,Dom Dwyer,us USA,FW,Orlando City,29,1990,1.4,1,1,0,0,1,0,1,1,1,1,0,1,2,1,0,Matches
179,Jeremy Ebobisse,us USA,"FW,MF",Portland Timbers,22,1997,11.8,6,4,0,2,4,6,18,12,9,2,7,6,12,13,1,Matches
180,Bobby Edwards,us USA,GK,FC Cincinnati,24,1995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
181,Raheem Edwards,ca CAN,"FW,MF",Minnesota Utd,24,1995,3.0,5,4,5,0,0,4,8,4,3,0,3,5,10,0,0,Matches
182,Mandela Egbo,eng ENG,DF,NY Red Bulls,22,1997,5.0,5,5,1,4,0,3,8,5,4,0,4,8,13,10,0,Matches
183,Alberth Elis,hn HON,FW,Houston Dynamo,23,1996,4.2,6,3,1,2,3,1,3,2,3,0,3,3,9,3,0,Matches
