rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
12,Ali Adnan Kadhim,iq IRQ,"DF,MF",Vancouver W'caps,26,1993,19.6,2,14,5,35.7,0.71,0.25,0.14,0.40,28.3,7,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
13,Harrison Afful,gh GHA,DF,Columbus Crew,33,1986,20.0,1,11,3,27.3,0.55,0.15,0.09,0.33,31.0,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
14,Juan Agudelo,us USA,FW,Inter Miami,27,1992,9.4,3,19,4,21.1,2.02,0.43,0.16,0.75,12.6,0,0,0,3.2,3.2,0.17,-0.2,-0.2,Matches
15,Matheus Aiás,br BRA,"FW,MF",Orlando City,23,1996,0.2,1,1,1,100.0,4.50,4.50,1.00,1.00,12.7,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
16,José Aja,uy URU,DF,Minnesota Utd,26,1993,11.9,1,11,3,27.3,0.93,0.25,0.09,0.33,11.8,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
17,Jacob Akanyirige,us USA,DF,SJ Earthquakes,18,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
18,Tesho Akindele,ca CAN,FW,Orlando City,27,1992,9.1,3,12,6,50.0,1.31,0.66,0.25,0.50,14.4,0,0,0,2.9,2.9,0.24,+0.1,+0.1,Matches
19,Ayo Akinola,ca CAN,"FW,MF",Toronto FC,20,2000,11.8,9,36,18,50.0,3.06,1.53,0.25,0.50,12.4,0,0,0,8.0,8.0,0.22,+1.0,+1.0,Matches
20,Oswaldo Alanís,mx MEX,DF,SJ Earthquakes,30,1989,13.2,2,13,4,30.8,0.98,0.30,0.15,0.50,22.3,6,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
21,Fatai Alashe,us USA,MF,Columbus Crew,26,1993,4.8,1,8,1,12.5,1.65,0.21,0.13,1.00,12.3,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
22,Fatai Alashe,us USA,MF,FC Cincinnati,26,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Ignacio Aliseda,ar ARG,"FW,MF",Chicago Fire,19,2000,15.5,1,26,6,23.1,1.67,0.39,0.04,0.17,21.2,0,0,0,2.4,2.3,0.09,-1.4,-1.3,Matches
24,Osvaldo Alonso,cu CUB,MF,Minnesota Utd,34,1985,8.3,0,6,1,16.7,0.72,0.12,0.00,0.00,34.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
25,Jozy Altidore,us USA,FW,Toronto FC,30,1989,8.3,2,28,14,50.0,3.39,1.69,0.07,0.14,14.9,1,0,0,3.8,3.8,0.14,-1.8,-1.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Alexander Alvarado,ec ECU,"FW,MF",Orlando City,20,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
27,Efrain Alvarez,mx MEX,"FW,MF",LA Galaxy,17,2002,8.0,1,17,3,17.6,2.11,0.37,0.06,0.33,20.3,0,0,0,2.1,2.1,0.13,-1.1,-1.1,Matches
28,Luis Amarilla,py PAR,FW,Minnesota Utd,24,1995,4.7,2,15,4,26.7,3.19,0.85,0.13,0.50,14.1,0,0,1,3.0,2.2,0.15,-1.0,-0.2,Matches
29,Frankie Amaya,us USA,MF,FC Cincinnati,19,2000,19.3,1,21,6,28.6,1.09,0.31,0.05,0.17,23.3,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
30,Mikey Ambrose,us USA,DF,Inter Miami,26,1993,3.4,1,1,1,100.0,0.30,0.30,1.00,1.00,28.4,0,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
31,José Andrés Martínez,ve VEN,MF,Philadelphia Union,25,1994,12.7,0,20,3,15.0,1.57,0.24,0.00,0.00,30.3,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
32,Jalil Anibaba,us USA,DF,Nashville SC,31,1988,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,12.6,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
33,Brian Anunga,cm CMR,MF,Nashville SC,23,1996,8.7,0,3,0,0.0,0.35,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
34,Julian Araujo,mx MEX,"DF,FW",LA Galaxy,18,2001,14.3,1,8,3,37.5,0.56,0.21,0.13,0.33,14.8,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
35,Luis Argudo,us USA,MF,Inter Miami,24,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
36,Daniel Armando Ríos,mx MEX,FW,Nashville SC,24,1995,7.8,4,25,8,32.0,3.21,1.03,0.16,0.50,15.3,1,0,0,4.2,4.2,0.17,-0.2,-0.2,Matches
37,Xavier Arreaga,ec ECU,DF,Seattle Sounders,25,1994,12.7,0,3,1,33.3,0.24,0.08,0.00,0.00,29.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
38,Paul Arriola,us USA,"DF,MF",D.C. United,24,1995,0.2,0,3,0,0.0,12.27,0.00,0.00,,18.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
39,Artur,br BRA,MF,Columbus Crew,23,1996,20.3,2,11,6,54.5,0.54,0.29,0.18,0.33,18.2,0,0,0,1.1,1.1,0.10,+0.9,+0.9,Matches
40,Yamil Asad,ar ARG,"MF,FW",D.C. United,25,1994,17.5,3,17,5,29.4,0.97,0.29,0.06,0.20,24.7,0,2,2,2.9,1.3,0.07,+0.1,-0.3,Matches
41,Dairon Asprilla,co COL,"FW,MF",Portland Timbers,27,1992,0.5,0,2,0,0.0,3.67,0.00,0.00,,13.8,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
42,Joshua Atencio,us USA,"MF,DF",Seattle Sounders,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
43,Jeff Attinella,us USA,GK,Portland Timbers,31,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
44,Eduard Atuesta,co COL,MF,LAFC,22,1997,14.7,1,31,3,9.7,2.10,0.20,0.00,0.00,25.7,13,1,1,2.3,1.5,0.05,-1.3,-1.5,Matches
45,Auro,br BRA,DF,Toronto FC,24,1996,16.6,0,4,3,75.0,0.24,0.18,0.00,0.00,20.0,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
46,Micheal Azira,ug UGA,"MF,DF",Chicago Fire,32,1987,1.4,0,1,0,0.0,0.70,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
47,Dominique Badji,sn SEN,FW,Nashville SC,27,1992,8.3,1,18,5,27.8,2.18,0.61,0.06,0.20,16.5,0,0,0,2.9,2.9,0.16,-1.9,-1.9,Matches
48,Zico Bailey,ph PHI,DF,FC Cincinnati,19,2000,3.3,0,1,0,0.0,0.31,0.00,0.00,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
49,Theo Bair,ca CAN,"FW,MF",Vancouver W'caps,20,1999,4.9,1,6,2,33.3,1.21,0.40,0.17,0.50,12.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
50,Corey Baird,us USA,"FW,MF",Real Salt Lake,24,1996,17.0,2,29,4,13.8,1.71,0.24,0.07,0.50,16.0,1,0,0,3.7,3.7,0.13,-1.7,-1.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Michael Baldisimo,ph PHI,MF,Vancouver W'caps,19,2000,7.8,1,4,3,75.0,0.51,0.38,0.25,0.33,29.5,1,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
52,Esequiel Barco,ar ARG,"MF,FW",Atlanta Utd,20,1999,11.5,2,30,13,43.3,2.61,1.13,0.07,0.15,25.8,9,0,1,3.7,2.9,0.10,-1.7,-0.9,Matches
53,Tom Barlow,us USA,FW,NY Red Bulls,24,1995,10.8,3,39,18,46.2,3.61,1.66,0.08,0.17,13.0,0,0,0,6.7,6.7,0.18,-3.7,-3.7,Matches
54,Álvaro Barreal,ar ARG,"FW,MF",FC Cincinnati,19,2000,3.6,0,6,0,0.0,1.67,0.00,0.00,,20.2,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
55,Michael Barrios,co COL,"FW,MF",FC Dallas,28,1991,18.6,1,35,8,22.9,1.88,0.43,0.03,0.13,16.2,0,0,0,4.7,4.7,0.13,-3.7,-3.7,Matches
56,Cole Bassett,us USA,MF,Colorado Rapids,18,2001,10.9,5,22,9,40.9,2.02,0.83,0.23,0.56,16.6,0,0,0,2.7,2.7,0.12,+2.3,+2.3,Matches
57,Clement Bayiha,ca CAN,"DF,FW",Montreal Impact,20,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
58,Tanner Beason,us USA,DF,SJ Earthquakes,22,1997,9.0,0,5,0,0.0,0.56,0.00,0.00,,14.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
59,Brayan Beckeles,hn HON,DF,Nashville SC,34,1985,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
60,Kyle Beckerman,us USA,MF,Real Salt Lake,37,1982,4.3,0,4,1,25.0,0.92,0.23,0.00,0.00,21.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
61,Alejandro Bedoya,us USA,MF,Philadelphia Union,32,1987,20.3,3,31,12,38.7,1.53,0.59,0.10,0.25,15.5,0,0,0,2.6,2.6,0.08,+0.4,+0.4,Matches
62,George Bello,us USA,DF,Atlanta Utd,18,2002,18.3,1,8,2,25.0,0.44,0.11,0.13,0.50,18.1,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
63,Jordan Bender,us USA,"MF,FW",Orlando City,18,2001,0.5,0,1,0,0.0,1.96,0.00,0.00,,17.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
64,Joe Bendik,us USA,GK,Philadelphia Union,30,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,Nicolas Benezet,fr FRA,FW,Colorado Rapids,28,1991,5.5,0,9,3,33.3,1.65,0.55,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
66,Sebastian Berhalter,us USA,MF,Columbus Crew,18,2001,4.4,0,6,0,0.0,1.36,0.00,0.00,,28.2,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
67,Robert Berić,si SVN,FW,Chicago Fire,28,1991,21.4,12,60,26,43.3,2.80,1.21,0.18,0.42,15.8,0,1,2,10.8,9.2,0.15,+1.2,+1.8,Matches
68,Matt Besler,us USA,DF,Sporting KC,32,1987,9.0,0,1,0,0.0,0.11,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
69,Nick Besler,us USA,"MF,DF",Real Salt Lake,26,1993,6.3,0,3,1,33.3,0.47,0.16,0.00,0.00,11.4,0,0,0,1.0,0.6,0.20,-1.0,-0.6,Matches
70,Janio Bikel,gw GNB,"MF,DF",Vancouver W'caps,24,1995,10.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Noah Billingsley,nz NZL,DF,Minnesota Utd,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
72,David Bingham,us USA,GK,LA Galaxy,30,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Luis Binks,eng ENG,DF,Montreal Impact,18,2001,19.6,0,10,1,10.0,0.51,0.05,0.00,0.00,15.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
74,Steve Birnbaum,us USA,DF,D.C. United,29,1991,10.0,0,7,0,0.0,0.70,0.00,0.00,,10.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
75,José Bizama,cl CHI,DF,Houston Dynamo,25,1994,6.3,0,3,0,0.0,0.47,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Tristan Blackmon,us USA,DF,LAFC,23,1996,10.9,0,4,1,25.0,0.37,0.09,0.00,0.00,13.5,0,0,0,0.8,0.8,0.21,-0.8,-0.8,Matches
77,Andre Blake,jm JAM,GK,Philadelphia Union,29,1990,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,31,1988,7.4,2,22,7,31.8,2.98,0.95,0.09,0.29,20.9,0,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
79,Latif Blessing,gh GHA,"MF,DF",LAFC,23,1996,19.1,1,15,6,40.0,0.78,0.31,0.07,0.17,14.5,0,0,0,2.7,2.7,0.18,-1.7,-1.7,Matches
80,Emmanuel Boateng,gh GHA,"FW,MF",Columbus Crew,26,1994,3.6,0,3,1,33.3,0.82,0.27,0.00,0.00,15.6,0,0,0,0.5,0.5,0.18,-0.5,-0.5,Matches
81,Pablo Bonilla,ve VEN,DF,Portland Timbers,20,1999,9.8,0,4,0,0.0,0.41,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
82,Alex Bono,us USA,GK,Toronto FC,25,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
83,Jonathan Bornstein,us USA,DF,Chicago Fire,35,1984,12.7,1,4,3,75.0,0.32,0.24,0.25,0.33,22.1,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
84,Gustavo Bou,ar ARG,"MF,FW",NE Revolution,29,1990,14.8,5,64,22,34.4,4.33,1.49,0.08,0.23,21.3,6,0,0,5.7,5.7,0.09,-0.7,-0.7,Matches
85,Michael Boxall,nz NZL,DF,Minnesota Utd,31,1988,19.0,0,8,3,37.5,0.42,0.16,0.00,0.00,8.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
86,Michael Bradley,us USA,MF,Toronto FC,32,1987,11.8,0,7,2,28.6,0.59,0.17,0.00,0.00,21.5,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
87,Zachary Brault-Guillard,ca CAN,DF,Montreal Impact,21,1998,19.9,0,10,0,0.0,0.50,0.00,0.00,,17.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
88,Bressan,br BRA,DF,FC Dallas,27,1993,13.0,0,4,1,25.0,0.31,0.08,0.00,0.00,14.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
89,Frédéric Brillant,fr FRA,DF,D.C. United,34,1985,18.7,2,6,3,50.0,0.32,0.16,0.33,0.67,12.2,0,0,0,0.3,0.3,0.05,+1.7,+1.7,Matches
90,Brandt Bronico,us USA,"DF,MF",Chicago Fire,24,1995,3.1,0,1,0,0.0,0.32,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
91,Will Bruin,us USA,FW,Seattle Sounders,30,1989,6.3,1,13,4,30.8,2.07,0.64,0.08,0.25,12.1,0,0,0,2.1,2.1,0.16,-1.1,-1.1,Matches
92,Tajon Buchanan,ca CAN,"FW,DF",NE Revolution,20,1999,12.1,2,30,12,40.0,2.48,0.99,0.07,0.17,14.9,0,0,0,4.0,4.0,0.14,-2.0,-2.0,Matches
93,Adam Buksa,pl POL,FW,NE Revolution,23,1996,16.7,6,58,23,39.7,3.48,1.38,0.10,0.26,14.5,0,0,1,8.2,7.2,0.13,-2.2,-1.2,Matches
94,Teal Bunbury,us USA,"FW,MF",NE Revolution,29,1990,16.2,8,43,12,27.9,2.65,0.74,0.19,0.67,13.8,0,0,0,5.0,5.0,0.12,+3.0,+3.0,Matches
95,Cory Burke,jm JAM,FW,Philadelphia Union,28,1991,1.3,2,9,5,55.6,7.04,3.91,0.22,0.40,12.7,0,0,0,1.5,1.5,0.16,+0.5,+0.5,Matches
96,Evan Bush,us USA,GK,Vancouver W'caps,33,1986,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97,Gianluca Busio,us USA,"MF,FW",Sporting KC,17,2002,14.1,1,36,6,16.7,2.55,0.42,0.03,0.17,24.3,5,0,0,1.6,1.6,0.05,-0.6,-0.6,Matches
98,Alexander Büttner,nl NED,DF,NE Revolution,30,1989,13.9,0,14,1,7.1,1.01,0.07,0.00,0.00,26.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
99,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,22,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
100,Handwalla Bwana,so SOM,"FW,MF",Seattle Sounders,22,1997,2.0,1,5,3,60.0,2.53,1.52,0.20,0.33,7.5,0,0,0,1.7,1.7,0.35,-0.7,-0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Brandon Bye,us USA,DF,NE Revolution,24,1995,18.2,0,13,1,7.7,0.72,0.06,0.00,0.00,13.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
102,Víctor Cabrera,ar ARG,DF,Houston Dynamo,26,1993,7.3,0,5,1,20.0,0.69,0.14,0.00,0.00,9.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
103,Chris Cadden,sct SCO,DF,Columbus Crew,23,1996,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Jhonder Cádiz,ve VEN,FW,Nashville SC,24,1995,2.5,2,15,6,40.0,6.03,2.41,0.13,0.33,14.6,0,0,0,1.7,1.7,0.11,+0.3,+0.3,Matches
105,Scott Caldwell,us USA,MF,NE Revolution,28,1991,12.8,0,2,0,0.0,0.16,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
106,Alexander Callens,pe PER,DF,NYCFC,27,1992,21.5,2,9,3,33.3,0.42,0.14,0.22,0.67,12.3,0,0,0,1.1,1.1,0.12,+0.9,+0.9,Matches
107,Eric Calvillo,sv SLV,"MF,DF",SJ Earthquakes,22,1998,2.1,0,2,1,50.0,0.95,0.48,0.00,0.00,10.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
108,Francisco Calvo,cr CRC,DF,Chicago Fire,27,1992,21.2,1,16,3,18.8,0.75,0.14,0.06,0.33,13.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
109,Rudy Camacho,fr FRA,DF,Montreal Impact,28,1991,13.2,1,7,1,14.3,0.53,0.08,0.14,1.00,12.1,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
110,George Campbell,us USA,DF,Atlanta Utd,18,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
111,Reggie Cannon,us USA,DF,FC Dallas,21,1998,5.0,0,4,2,50.0,0.80,0.40,0.00,0.00,19.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
112,Russell Canouse,us USA,"MF,DF",D.C. United,24,1995,13.7,2,5,3,60.0,0.36,0.22,0.40,0.67,13.3,0,0,0,1.0,1.0,0.20,+1.0,+1.0,Matches
113,Antonio Carlos,br BRA,DF,Orlando City,26,1993,18.2,1,8,2,25.0,0.44,0.11,0.13,0.50,10.7,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
114,Julián Carranza,ar ARG,FW,Inter Miami,19,2000,6.1,2,12,4,33.3,1.97,0.66,0.17,0.50,13.2,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Matches
115,Julio Cascante,cr CRC,DF,Portland Timbers,26,1993,4.5,1,5,2,40.0,1.11,0.44,0.20,0.50,10.2,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
116,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,20,2000,14.6,2,13,7,53.8,0.89,0.48,0.15,0.29,26.1,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
117,Valentín Castellanos,ar ARG,FW,NYCFC,21,1998,14.9,6,73,32,43.8,4.89,2.14,0.05,0.13,16.6,0,2,2,10.7,9.1,0.12,-4.7,-5.1,Matches
118,Edgar Castillo,us USA,DF,Atlanta Utd,33,1986,1.6,0,2,1,50.0,1.23,0.62,0.00,0.00,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
119,Manuel Castro,uy URU,"FW,MF",Atlanta Utd,24,1995,2.9,0,7,2,28.6,2.40,0.69,0.00,0.00,15.8,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
120,Lucas Cavallini,ca CAN,FW,Vancouver W'caps,27,1992,16.2,6,42,16,38.1,2.60,0.99,0.14,0.38,14.1,0,0,2,8.5,6.9,0.17,-2.5,-0.9,Matches
121,Darwin Cerén,sv SLV,MF,Houston Dynamo,30,1989,17.0,1,13,5,38.5,0.76,0.29,0.00,0.00,22.6,0,1,1,1.5,0.8,0.06,-0.5,-0.8,Matches
122,Edwin Cerrillo,us USA,MF,FC Dallas,19,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Thomás Chacón,uy URU,FW,Minnesota Utd,19,2000,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,28.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
124,Maikel Chang,cu CUB,"FW,MF",Real Salt Lake,28,1991,12.3,1,14,4,28.6,1.14,0.33,0.07,0.25,14.5,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
125,Maxime Chanot,lu LUX,DF,NYCFC,30,1989,19.0,0,19,4,21.1,1.00,0.21,0.00,0.00,11.6,0,0,0,1.8,1.8,0.10,-1.8,-1.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Jay Chapman,ca CAN,"MF,DF",Inter Miami,26,1994,2.3,0,2,0,0.0,0.88,0.00,0.00,,8.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
127,Diego Chará,co COL,MF,Portland Timbers,33,1986,20.0,1,3,1,33.3,0.15,0.05,0.33,1.00,18.7,0,0,0,0.6,0.6,0.21,+0.4,+0.4,Matches
128,Yimmi Chará,co COL,"FW,MF",Portland Timbers,28,1991,13.7,4,23,12,52.2,1.68,0.88,0.17,0.33,16.0,0,0,0,2.6,2.6,0.11,+1.4,+1.4,Matches
129,José Cifuentes,ec ECU,MF,LAFC,20,1999,12.7,1,34,9,26.5,2.67,0.71,0.03,0.11,23.2,2,0,0,1.7,1.7,0.05,-0.7,-0.7,Matches
130,Laurent Ciman,be BEL,DF,Toronto FC,34,1985,6.0,0,2,1,50.0,0.34,0.17,0.00,0.00,29.2,2,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
131,Caden Clark,us USA,"FW,MF",NY Red Bulls,16,2003,3.1,2,5,2,40.0,1.61,0.65,0.40,1.00,19.9,0,0,0,0.2,0.2,0.05,+1.8,+1.8,Matches
132,Steve Clark,us USA,GK,Portland Timbers,33,1986,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
133,Elliot Collier,nz NZL,"FW,MF",Chicago Fire,24,1995,5.9,0,20,6,30.0,3.37,1.01,0.00,0.00,14.9,0,0,0,2.2,2.2,0.11,-2.2,-2.2,Matches
134,Tomás Conechny,ar ARG,"MF,FW",Portland Timbers,21,1998,2.1,0,4,1,25.0,1.94,0.48,0.00,0.00,27.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
135,Derek Cornelius,ca CAN,DF,Vancouver W'caps,22,1997,11.3,0,7,1,14.3,0.62,0.09,0.00,0.00,10.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
136,Joe Corona,us USA,MF,LA Galaxy,29,1990,10.9,1,10,5,50.0,0.92,0.46,0.10,0.20,19.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
137,Cade Cowell,us USA,"MF,FW",SJ Earthquakes,16,2003,5.3,1,14,7,50.0,2.65,1.33,0.07,0.14,17.6,0,0,0,1.3,1.3,0.10,-0.3,-0.3,Matches
