rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
58,Tanner Beason,us USA,DF,SJ Earthquakes,22,1997,9.0,410,495,82.8,8735,3448,116,135,227,253,64,96,0,0.1,0.1,-0.1,1,14,0,0,15,Matches
59,Brayan Beckeles,hn HON,DF,Nashville SC,34,1985,0.8,28,35,80.0,540,313,12,13,11,13,5,7,0,0.0,0.0,0.0,0,5,1,0,5,Matches
60,Kyle Beckerman,us USA,MF,Real Salt Lake,37,1982,4.3,189,218,86.7,3125,731,89,98,76,83,16,25,0,0.8,0.3,-0.8,3,18,1,1,15,Matches
61,Alejandro Bedoya,us USA,MF,Philadelphia Union,32,1987,20.3,829,1051,78.9,13295,4703,456,538,307,371,55,81,2,4.1,3.7,-2.1,30,108,24,3,132,Matches
62,George Bello,us USA,DF,Atlanta Utd,18,2002,18.3,762,911,83.6,11828,3450,405,462,310,351,36,65,1,0.3,0.6,+0.7,7,62,11,3,80,Matches
63,Jordan Bender,us USA,"MF,FW",Orlando City,18,2001,0.5,7,11,63.6,114,52,4,5,2,4,1,1,0,0.1,0.0,-0.1,2,0,1,1,0,Matches
64,Joe Bendik,us USA,GK,Philadelphia Union,30,1989,1.0,11,26,42.3,491,431,0,0,4,4,7,22,0,0.0,0.0,0.0,0,1,0,0,0,Matches
65,Nicolas Benezet,fr FRA,FW,Colorado Rapids,28,1991,5.5,214,270,79.3,3186,843,122,142,79,97,8,20,1,1.6,1.2,-0.6,13,22,14,4,37,Matches
66,Sebastian Berhalter,us USA,MF,Columbus Crew,18,2001,4.4,235,281,83.6,4788,1104,85,97,109,121,39,53,0,0.2,0.2,-0.2,5,23,1,0,21,Matches
67,Robert Berić,si SVN,FW,Chicago Fire,28,1991,21.4,321,481,66.7,4376,720,172,232,99,138,16,31,1,2.2,2.0,-1.2,24,24,16,4,39,Matches
68,Matt Besler,us USA,DF,Sporting KC,32,1987,9.0,570,662,86.1,12150,4580,160,174,334,364,76,121,0,0.0,0.5,0.0,1,84,2,0,74,Matches
69,Nick Besler,us USA,"MF,DF",Real Salt Lake,26,1993,6.3,231,283,81.6,4114,1231,95,107,103,125,26,40,0,0.1,0.2,-0.1,2,24,3,1,24,Matches
70,Janio Bikel,gw GNB,"MF,DF",Vancouver W'caps,24,1995,10.5,330,397,83.1,5646,1955,159,173,131,155,31,47,0,0.0,0.2,0.0,0,23,2,0,37,Matches
71,Noah Billingsley,nz NZL,DF,Minnesota Utd,22,1997,0.1,5,6,83.3,111,78,1,1,4,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
72,David Bingham,us USA,GK,LA Galaxy,30,1989,18.0,290,474,61.2,10316,8661,36,36,106,109,148,323,1,0.1,0.0,+0.9,1,10,0,0,0,Matches
73,Luis Binks,eng ENG,DF,Montreal Impact,18,2001,19.6,815,960,84.9,17369,6939,227,257,463,495,120,184,0,0.1,0.2,-0.1,1,57,2,0,48,Matches
74,Steve Birnbaum,us USA,DF,D.C. United,29,1991,10.0,455,532,85.5,8831,3825,162,181,240,264,50,78,1,0.1,0.3,+0.9,1,29,1,1,25,Matches
75,José Bizama,cl CHI,DF,Houston Dynamo,25,1994,6.3,212,277,76.5,3307,1144,111,125,79,107,14,26,0,0.6,0.4,-0.6,4,14,3,3,18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Tristan Blackmon,us USA,DF,LAFC,23,1996,10.9,498,632,78.8,9249,3838,223,265,192,231,72,108,0,0.4,0.8,-0.4,7,51,7,1,57,Matches
77,Andre Blake,jm JAM,GK,Philadelphia Union,29,1990,21.0,371,628,59.1,13134,10822,44,45,141,143,186,440,0,0.0,0.0,0.0,1,8,0,0,0,Matches
78,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,31,1988,7.4,305,444,68.7,5793,1691,120,155,143,196,39,74,4,2.3,2.3,+1.7,12,38,12,3,48,Matches
79,Latif Blessing,gh GHA,"MF,DF",LAFC,23,1996,19.1,865,1024,84.5,12730,4073,505,558,311,357,29,47,2,2.1,2.2,-0.1,25,78,20,3,112,Matches
80,Emmanuel Boateng,gh GHA,"FW,MF",Columbus Crew,26,1994,3.6,89,115,77.4,1262,319,54,64,29,36,3,4,0,0.3,0.7,-0.3,6,2,1,0,5,Matches
81,Pablo Bonilla,ve VEN,DF,Portland Timbers,20,1999,9.8,297,410,72.4,5047,2190,133,159,137,190,21,44,1,0.8,0.7,+0.2,8,27,8,5,29,Matches
82,Alex Bono,us USA,GK,Toronto FC,25,1994,3.0,59,108,54.6,1846,1636,20,20,14,15,24,70,0,0.0,0.0,0.0,0,2,0,0,0,Matches
83,Jonathan Bornstein,us USA,DF,Chicago Fire,35,1984,12.7,425,583,72.9,6499,3043,241,288,145,200,27,60,1,0.9,1.0,+0.1,6,24,11,8,31,Matches
84,Gustavo Bou,ar ARG,"MF,FW",NE Revolution,29,1990,14.8,305,462,66.0,5350,1553,142,194,97,141,46,76,1,3.7,2.3,-2.7,32,34,18,5,49,Matches
85,Michael Boxall,nz NZL,DF,Minnesota Utd,31,1988,19.0,600,698,86.0,11967,4798,205,228,310,346,79,109,0,0.1,0.2,-0.1,1,26,2,0,38,Matches
86,Michael Bradley,us USA,MF,Toronto FC,32,1987,11.8,881,978,90.1,14849,5114,419,450,357,386,84,107,0,0.2,0.7,-0.2,6,85,12,0,88,Matches
87,Zachary Brault-Guillard,ca CAN,DF,Montreal Impact,21,1998,19.9,704,977,72.1,12204,4090,328,387,300,390,64,130,0,2.8,2.6,-2.8,19,38,20,9,64,Matches
88,Bressan,br BRA,DF,FC Dallas,27,1993,13.0,689,795,86.7,13639,4936,240,258,346,381,94,137,1,0.7,0.2,+0.3,1,26,1,0,40,Matches
89,Frédéric Brillant,fr FRA,DF,D.C. United,34,1985,18.7,722,875,82.5,14669,6106,224,251,398,449,94,156,0,0.1,0.1,-0.1,1,46,1,0,34,Matches
90,Brandt Bronico,us USA,"DF,MF",Chicago Fire,24,1995,3.1,147,197,74.6,2457,809,64,75,70,83,8,24,0,0.0,0.1,0.0,1,9,1,1,12,Matches
91,Will Bruin,us USA,FW,Seattle Sounders,30,1989,6.3,95,137,69.3,1398,254,52,67,25,36,9,11,0,0.3,0.4,-0.3,5,11,1,0,10,Matches
92,Tajon Buchanan,ca CAN,"FW,DF",NE Revolution,20,1999,12.1,259,360,71.9,3499,531,153,188,80,105,8,22,2,1.6,2.1,+0.4,12,5,7,3,15,Matches
93,Adam Buksa,pl POL,FW,NE Revolution,23,1996,16.7,201,284,70.8,3103,744,112,142,67,93,17,22,1,2.2,1.2,-1.2,16,22,6,1,33,Matches
94,Teal Bunbury,us USA,"FW,MF",NE Revolution,29,1990,16.2,356,479,74.3,4841,772,217,269,100,140,19,27,1,1.5,1.6,-0.5,15,19,9,0,32,Matches
95,Cory Burke,jm JAM,FW,Philadelphia Union,28,1991,1.3,23,36,63.9,318,95,12,15,10,15,0,0,0,0.0,0.0,0.0,0,3,1,0,4,Matches
96,Evan Bush,us USA,GK,Vancouver W'caps,33,1986,8.0,206,267,77.2,6243,4597,24,24,110,114,72,128,0,0.0,0.0,0.0,0,3,0,0,0,Matches
97,Gianluca Busio,us USA,"MF,FW",Sporting KC,17,2002,14.1,581,718,80.9,11101,2953,220,247,275,313,74,120,3,1.7,1.8,+1.3,16,75,19,1,96,Matches
98,Alexander Büttner,nl NED,DF,NE Revolution,30,1989,13.9,622,833,74.7,11619,4015,289,335,235,295,88,164,3,2.2,2.1,+0.8,26,58,19,13,71,Matches
99,Handwalla Bwana,so SOM,"FW,MF",Nashville SC,22,1997,0.5,12,14,85.7,200,51,5,6,7,8,0,0,0,0.2,0.5,-0.2,1,1,1,1,2,Matches
100,Handwalla Bwana,so SOM,"FW,MF",Seattle Sounders,22,1997,2.0,51,70,72.9,728,126,33,38,11,17,5,6,0,0.4,0.1,-0.4,3,1,1,0,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Brandon Bye,us USA,DF,NE Revolution,24,1995,18.2,754,1054,71.5,12214,5704,395,463,288,396,55,124,1,4.0,3.3,-3.0,17,71,24,13,101,Matches
102,Víctor Cabrera,ar ARG,DF,Houston Dynamo,26,1993,7.3,350,423,82.7,7548,2818,105,116,183,201,61,98,0,0.0,0.1,0.0,1,13,1,0,21,Matches
103,Chris Cadden,sct SCO,DF,Columbus Crew,23,1996,3.9,176,221,79.6,3108,1278,74,77,85,112,15,26,0,0.2,0.2,-0.2,3,15,3,2,20,Matches
104,Jhonder Cádiz,ve VEN,FW,Nashville SC,24,1995,2.5,32,50,64.0,413,62,24,30,7,15,1,1,0,0.0,0.0,0.0,0,1,0,0,4,Matches
105,Scott Caldwell,us USA,MF,NE Revolution,28,1991,12.8,601,687,87.5,11401,3507,216,246,300,328,71,87,0,0.3,1.0,-0.3,4,70,4,0,74,Matches
106,Alexander Callens,pe PER,DF,NYCFC,27,1992,21.5,1012,1195,84.7,18828,8281,424,462,465,511,104,180,0,0.1,0.2,-0.1,1,68,1,0,86,Matches
107,Eric Calvillo,sv SLV,"MF,DF",SJ Earthquakes,22,1998,2.1,81,96,84.4,1477,350,34,36,34,40,9,15,0,0.1,0.1,-0.1,2,13,2,0,10,Matches
108,Francisco Calvo,cr CRC,DF,Chicago Fire,27,1992,21.2,1073,1352,79.4,23658,9910,283,325,585,661,195,329,1,2.2,0.7,-1.2,7,90,7,0,90,Matches
109,Rudy Camacho,fr FRA,DF,Montreal Impact,28,1991,13.2,620,714,86.8,12532,5603,219,241,306,339,90,121,0,0.1,0.3,-0.1,3,65,4,0,66,Matches
110,George Campbell,us USA,DF,Atlanta Utd,18,2001,0.5,37,44,84.1,716,171,10,11,22,26,4,5,0,0.0,0.0,0.0,0,3,0,0,5,Matches
111,Reggie Cannon,us USA,DF,FC Dallas,21,1998,5.0,206,245,84.1,3222,847,103,110,87,105,10,19,1,0.6,0.5,+0.4,3,14,7,4,12,Matches
112,Russell Canouse,us USA,"MF,DF",D.C. United,24,1995,13.7,538,657,81.9,9652,3276,245,280,218,243,65,103,0,0.4,0.3,-0.4,5,40,4,4,45,Matches
113,Antonio Carlos,br BRA,DF,Orlando City,26,1993,18.2,711,865,82.2,15180,6576,205,232,377,421,126,193,1,0.3,0.2,+0.7,1,46,3,0,53,Matches
114,Julián Carranza,ar ARG,FW,Inter Miami,19,2000,6.1,52,75,69.3,828,143,29,41,17,19,5,7,0,0.4,0.1,-0.4,4,6,0,0,8,Matches
115,Julio Cascante,cr CRC,DF,Portland Timbers,26,1993,4.5,108,143,75.5,2575,994,27,31,55,62,26,47,0,0.1,0.1,-0.1,2,10,0,0,10,Matches
116,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,20,2000,14.6,520,679,76.6,7818,3016,285,328,179,229,32,56,2,0.9,0.8,+1.1,9,85,7,2,85,Matches
117,Valentín Castellanos,ar ARG,FW,NYCFC,21,1998,14.9,235,350,67.1,3258,658,136,179,61,94,16,24,2,3.0,2.5,-1.0,20,11,16,0,29,Matches
118,Edgar Castillo,us USA,DF,Atlanta Utd,33,1986,1.6,76,92,82.6,1217,339,33,39,33,38,5,8,0,0.0,0.1,0.0,0,6,2,1,9,Matches
119,Manuel Castro,uy URU,"FW,MF",Atlanta Utd,24,1995,2.9,47,68,69.1,680,76,26,33,19,24,1,3,0,0.1,0.0,-0.1,2,1,0,0,3,Matches
120,Lucas Cavallini,ca CAN,FW,Vancouver W'caps,27,1992,16.2,163,253,64.4,2493,384,95,135,50,73,14,19,0,1.2,0.3,-1.2,8,11,3,0,17,Matches
121,Darwin Cerén,sv SLV,MF,Houston Dynamo,30,1989,17.0,686,824,83.3,13044,3584,280,327,293,322,99,129,2,1.0,1.1,+1.0,14,77,13,1,81,Matches
122,Edwin Cerrillo,us USA,MF,FC Dallas,19,2000,0.2,4,5,80.0,56,16,1,1,2,2,0,0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
123,Thomás Chacón,uy URU,FW,Minnesota Utd,19,2000,1.9,27,39,69.2,470,106,13,15,11,14,2,7,0,0.0,0.2,0.0,0,1,3,1,6,Matches
124,Maikel Chang,cu CUB,"FW,MF",Real Salt Lake,28,1991,12.3,296,428,69.2,5114,1651,153,185,100,137,33,71,4,4.9,3.7,-0.9,35,26,27,14,45,Matches
125,Maxime Chanot,lu LUX,DF,NYCFC,30,1989,19.0,844,991,85.2,16602,6579,276,306,467,511,93,153,0,0.6,0.9,-0.6,5,73,2,0,72,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Jay Chapman,ca CAN,"MF,DF",Inter Miami,26,1994,2.3,101,113,89.4,1634,454,50,54,40,44,9,12,0,0.4,0.3,-0.4,2,18,2,0,17,Matches
127,Diego Chará,co COL,MF,Portland Timbers,33,1986,20.0,1000,1141,87.6,18587,7501,407,445,469,499,110,165,4,1.7,1.6,+2.3,11,137,12,1,126,Matches
128,Yimmi Chará,co COL,"FW,MF",Portland Timbers,28,1991,13.7,516,606,85.1,7699,2089,306,336,165,189,33,44,4,2.6,3.1,+1.4,17,34,24,5,62,Matches
129,José Cifuentes,ec ECU,MF,LAFC,20,1999,12.7,580,714,81.2,9651,2852,276,318,243,286,42,67,2,3.8,2.7,-1.8,25,97,16,2,105,Matches
130,Laurent Ciman,be BEL,DF,Toronto FC,34,1985,6.0,257,304,84.5,5305,1924,71,80,147,157,34,56,0,0.0,0.0,0.0,0,7,0,0,11,Matches
131,Caden Clark,us USA,"FW,MF",NY Red Bulls,16,2003,3.1,40,76,52.6,540,132,21,32,14,23,2,6,0,0.1,0.1,-0.1,1,6,1,0,5,Matches
132,Steve Clark,us USA,GK,Portland Timbers,33,1986,20.0,585,800,73.1,16689,11754,89,89,270,274,224,432,0,0.0,0.0,0.0,0,5,0,0,0,Matches
133,Elliot Collier,nz NZL,"FW,MF",Chicago Fire,24,1995,5.9,84,145,57.9,1099,335,48,67,30,56,2,7,0,1.0,0.4,-1.0,4,9,1,0,8,Matches
134,Tomás Conechny,ar ARG,"MF,FW",Portland Timbers,21,1998,2.1,58,83,69.9,928,247,35,43,16,20,6,10,0,0.2,0.1,-0.2,3,6,0,0,5,Matches
135,Derek Cornelius,ca CAN,DF,Vancouver W'caps,22,1997,11.3,406,480,84.6,8182,3209,130,142,221,233,54,96,0,0.0,0.0,0.0,0,12,1,0,12,Matches
136,Joe Corona,us USA,MF,LA Galaxy,29,1990,10.9,481,593,81.1,7891,2418,245,284,190,226,38,56,0,0.9,0.7,-0.9,12,61,6,4,66,Matches
137,Cade Cowell,us USA,"MF,FW",SJ Earthquakes,16,2003,5.3,73,108,67.6,1080,298,43,50,24,34,5,14,1,0.6,0.6,+0.4,7,5,4,0,12,Matches
138,Warren Creavalle,us USA,MF,Philadelphia Union,29,1990,4.3,121,150,80.7,2096,529,59,67,46,56,13,21,0,0.1,0.2,-0.1,3,15,4,1,16,Matches
139,Maxime Crépeau,ca CAN,GK,Vancouver W'caps,25,1994,3.6,96,129,74.4,3009,2249,8,8,49,50,39,71,0,0.0,0.0,0.0,0,1,0,0,0,Matches
140,Allan Cruz,cr CRC,"MF,FW",FC Cincinnati,23,1996,8.4,178,245,72.7,2972,782,94,108,56,79,21,37,0,1.7,0.7,-1.7,11,18,3,2,24,Matches
141,Emil Cuello,us USA,"MF,FW",LA Galaxy,23,1997,2.7,63,91,69.2,1031,324,31,38,19,23,8,19,0,0.7,0.6,-0.7,4,5,2,1,4,Matches
142,Cristián Dajome,co COL,"MF,FW",Vancouver W'caps,26,1994,17.7,415,563,73.7,6615,1559,214,249,152,202,31,58,3,3.0,2.0,0.0,25,29,13,4,46,Matches
143,Rashawn Dally,jm JAM,"FW,MF",FC Cincinnati,23,1997,0.8,8,15,53.3,137,28,5,7,2,3,1,3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
