rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
14,Jorge Agustín Rodríguez,ar ARG,"MF,DF",Monterrey,28,1995,26.5,1849,129,523,1145,187,15,1849,16,10,62.5,5,31.3,957,3201,1322,3,12,0,13,8,1199,22,Matches
15,Arnaud Ake,ci CIV,FW,Querétaro,26,1998,2.6,76,1,3,38,38,6,76,2,1,50.0,1,50.0,43,225,80,4,3,3,14,4,59,21,Matches
16,Jesús Alberto Angulo,mx MEX,DF,UANL,26,1998,26.3,1852,119,683,956,234,9,1852,25,11,44.0,13,52.0,977,4307,2242,27,24,3,19,11,1117,27,Matches
17,Gil Alcalá,mx MEX,GK,UNAM,32,1992,4.0,155,132,155,0,0,0,155,0,0,,0,,101,463,228,0,0,0,0,0,67,0,Matches
18,Jesús Alcantar,mx MEX,DF,Necaxa,21,2003,6.8,333,47,184,139,12,5,333,0,0,,0,,134,651,377,6,2,0,5,1,159,1,Matches
19,Jordy Alcivar,ec ECU,"MF,FW",León,24,1999,4.4,233,6,54,144,39,2,233,8,3,37.5,5,62.5,128,639,298,5,4,0,10,5,131,7,Matches
20,Luis Alfonso Rodríguez,mx MEX,DF,Pachuca,33,1991,15.3,1157,30,288,629,248,3,1157,18,9,50.0,9,50.0,605,2943,1336,28,25,2,19,7,681,49,Matches
21,Guillermo Allison,mx MEX,GK,Querétaro,33,1990,25.0,822,701,821,1,0,0,822,1,0,0.0,0,0.0,367,1907,1206,0,0,0,0,2,231,0,Matches
22,Facundo Almada,ar ARG,DF,Mazatlán,26,1998,19.5,1021,120,539,448,41,15,1021,2,2,100.0,0,0.0,521,2370,1028,6,4,1,9,2,599,4,Matches
23,Carlos Alonso Vargas,mx MEX,"DF,FW",Cruz Azul,25,1999,0.6,49,0,14,20,15,1,49,0,0,,0,,17,66,5,0,0,0,2,0,22,1,Matches
24,Alfonso Alvarado,mx MEX,"FW,MF",Monterrey,24,2000,4.1,112,0,3,54,55,18,112,6,4,66.7,2,33.3,73,374,159,3,2,3,8,3,79,26,Matches
25,Alfonso Alvarado,mx MEX,"FW,MF",León,24,2000,8.4,229,5,22,116,94,22,229,8,4,50.0,4,50.0,121,527,202,9,4,3,14,11,152,33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Daniel Alvarado,mx MEX,MF,América,19,2004,0.0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
27,Roberto Alvarado,mx MEX,"MF,FW",Guadalajara,25,1998,26.3,1549,21,161,716,698,67,1545,109,54,49.5,55,50.5,966,6043,2622,76,73,19,74,50,1093,182,Matches
28,Ventura Alvarado,us USA,DF,Mazatlán,31,1992,4.4,202,27,119,81,4,0,202,0,0,,0,,112,506,179,0,1,1,2,1,124,0,Matches
29,Antonio Álvarez,mx MEX,"FW,MF",América,20,2003,1.3,61,1,7,28,26,3,61,4,3,75.0,0,0.0,45,248,99,2,2,2,4,3,46,7,Matches
30,Daniel Álvarez,mx MEX,"MF,FW",Puebla,30,1994,5.9,244,8,26,91,136,18,244,31,17,54.8,13,41.9,138,1022,563,19,19,9,11,6,163,40,Matches
31,Efrain Alvarez,mx MEX,"FW,MF",Tijuana,22,2002,24.9,1490,2,158,618,734,102,1490,94,41,43.6,52,55.3,989,5263,2048,72,40,53,65,43,1128,217,Matches
32,Gael Álvarez,mx MEX,FW,Pachuca,18,2006,2.5,129,2,19,48,63,9,129,14,4,28.6,9,64.3,78,520,253,12,4,6,11,4,83,22,Matches
33,Jaime Alvarez,mx MEX,"FW,MF",FC Juárez,21,2003,0.5,7,0,0,2,6,2,7,0,0,,0,,5,36,14,1,1,1,1,0,4,3,Matches
34,Jaime Alvarez,mx MEX,"FW,MF",Tijuana,21,2003,3.8,194,1,10,75,115,15,194,19,7,36.8,12,63.2,147,1147,579,22,16,10,18,6,155,44,Matches
35,Kevin Álvarez,mx MEX,DF,América,25,1999,15.2,841,28,215,355,278,25,841,49,21,42.9,28,57.1,435,2843,1566,60,33,12,13,15,488,76,Matches
36,Luis Amarilla,py PAR,FW,Mazatlán,28,1995,15.5,606,16,47,348,217,50,604,27,14,51.9,13,48.1,327,1594,685,15,19,5,41,20,434,63,Matches
37,Frankie Amaya,us USA,MF,Toluca,23,2000,4.0,245,8,52,150,48,4,245,3,0,0.0,3,100.0,136,812,424,8,7,1,4,2,161,12,Matches
38,Fidel Ambríz,mx MEX,MF,Monterrey,21,2003,13.3,738,39,196,486,61,7,738,11,5,45.5,6,54.5,384,1820,682,7,5,0,17,8,455,7,Matches
39,Fidel Ambríz,mx MEX,MF,León,21,2003,4.7,283,11,62,172,51,7,283,5,3,60.0,2,40.0,166,884,441,9,7,2,5,1,187,16,Matches
40,Bruno Amione,ar ARG,DF,Santos,22,2002,16.9,1001,106,530,417,63,17,1001,15,2,13.3,12,80.0,508,2461,1199,15,13,1,9,1,574,11,Matches
41,Esteban Andrada,ar ARG,GK,Monterrey,33,1991,24.0,995,754,989,7,0,0,995,2,2,100.0,0,0.0,628,3558,2343,0,0,0,3,0,470,0,Matches
42,Alejandro Andrade,mx MEX,"MF,DF",Necaxa,22,2001,5.7,252,22,102,115,37,2,252,8,5,62.5,3,37.5,114,569,301,3,3,0,2,2,117,6,Matches
43,Luis Ángel Malagón,mx MEX,GK,América,27,1997,28.5,1009,909,1005,3,1,0,1009,1,1,100.0,0,0.0,527,2149,897,0,0,0,1,0,468,0,Matches
44,Brayan Angulo,co COL,"DF,MF",Puebla,34,1989,28.1,1716,65,450,894,408,33,1716,92,40,43.5,51,55.4,890,5247,2962,57,48,9,33,20,1012,83,Matches
45,Jesús Angulo,mx MEX,"MF,FW",Toluca,27,1997,20.1,1199,3,83,663,469,60,1199,45,22,48.9,23,51.1,801,4679,2074,56,46,11,44,37,950,96,Matches
46,José Antonio Rodríguez,mx MEX,GK,Tijuana,32,1992,20.9,1066,693,1049,18,0,0,1066,1,1,100.0,0,0.0,676,2673,1471,0,1,1,0,0,660,0,Matches
47,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,26,1997,2.6,107,0,2,28,77,13,107,3,0,0.0,3,100.0,58,245,98,3,3,2,11,1,83,33,Matches
48,Uriel Antuna,mx MEX,"FW,MF",UANL,26,1997,8.7,473,6,35,169,275,52,473,18,4,22.2,12,66.7,283,1490,749,28,9,12,25,10,337,117,Matches
49,Javier Aquino,mx MEX,DF,UANL,34,1990,29.0,2123,73,571,1008,560,27,2123,36,21,58.3,13,36.1,1062,4759,2489,48,39,6,41,11,1227,161,Matches
50,Pedro Aquino,pe PER,MF,Santos,29,1995,7.4,530,34,146,358,32,2,530,2,1,50.0,1,50.0,298,1032,377,2,0,0,7,8,362,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Diego Araujo,mx MEX,MF,Querétaro,21,2003,1.2,56,0,15,38,3,0,56,0,0,,0,,32,169,63,2,1,0,0,2,32,0,Matches
52,Maximiliano Araújo,uy URU,FW,Toluca,24,2000,1.1,53,1,12,13,29,7,53,5,2,40.0,3,60.0,39,257,102,2,5,0,5,0,41,8,Matches
53,Néstor Araujo,mx MEX,DF,América,32,1991,13.4,790,113,473,310,14,10,790,1,1,100.0,0,0.0,460,2323,1230,4,2,0,6,1,482,0,Matches
54,Fernando Arce Jr.,us USA,"MF,FW",Puebla,27,1996,2.2,74,4,22,40,12,2,74,0,0,,0,,26,133,70,2,0,0,3,1,37,3,Matches
55,Fernando Arce Jr.,us USA,MF,Necaxa,27,1996,11.5,473,22,150,271,57,10,473,6,2,33.3,4,66.7,169,685,300,7,8,1,4,5,241,8,Matches
56,Ramiro Árciga,mx MEX,"MF,FW",Tijuana,19,2004,3.3,168,3,28,66,77,8,168,8,2,25.0,6,75.0,95,598,224,5,4,2,10,13,101,19,Matches
57,Ramiro Árciga,mx MEX,"MF,FW",Mazatlán,19,2004,10.6,579,6,62,216,312,39,579,39,11,28.2,28,71.8,368,2324,1109,46,35,10,32,28,413,120,Matches
58,Eduardo Armenta,mx MEX,MF,Querétaro,22,2001,2.3,100,2,17,64,20,1,100,6,3,50.0,3,50.0,48,243,68,1,2,0,4,4,64,3,Matches
59,Aarón Arredondo,mx MEX,MF,América,21,2003,2.0,118,6,30,77,13,0,118,1,1,100.0,0,0.0,83,387,189,1,2,0,3,0,87,2,Matches
60,Diego Arriaga,mx MEX,"FW,MF",América,20,2004,1.6,37,0,1,15,23,7,37,7,4,57.1,3,42.9,29,131,37,0,1,0,3,4,30,14,Matches
61,Gerardo Arteaga,mx MEX,DF,Monterrey,25,1998,25.5,1553,55,349,761,457,39,1553,48,17,35.4,28,58.3,862,4113,2262,46,34,6,51,19,981,158,Matches
62,Víctor Arteaga,mx MEX,MF,Toluca,20,2004,9.2,528,14,142,335,57,3,528,7,3,42.9,4,57.1,334,1539,607,5,6,0,15,3,372,5,Matches
63,Ali Ávila,mx MEX,"FW,MF",UNAM,20,2003,2.5,109,2,7,50,54,12,109,6,1,16.7,5,83.3,78,300,121,6,4,1,13,6,85,22,Matches
64,Ettson Ayon,mx MEX,FW,León,23,2001,5.8,157,2,6,74,79,16,157,10,4,40.0,6,60.0,97,487,185,7,7,4,31,17,120,25,Matches
65,Angel Azuaje,ve VEN,DF,UNAM,19,2004,2.4,156,24,101,54,3,2,156,1,0,0.0,1,100.0,80,498,259,0,0,0,0,0,92,0,Matches
66,Tomás Badaloni,ar ARG,FW,Necaxa,24,2000,10.3,341,15,23,127,194,52,341,8,5,62.5,3,37.5,165,613,244,12,4,7,36,26,258,66,Matches
67,Claudio Baeza,cl CHI,"MF,DF",Toluca,30,1993,11.3,725,32,219,451,59,3,725,8,3,37.5,5,62.5,449,2100,967,7,11,0,5,3,517,8,Matches
68,Kevin Balanta,co COL,DF,Tijuana,27,1997,7.6,550,54,303,238,17,4,550,4,2,50.0,2,50.0,313,1423,848,7,5,0,8,3,336,1,Matches
69,Fidel Barajas,mx MEX,"MF,FW",Guadalajara,18,2006,1.0,61,0,1,20,40,3,61,7,2,28.6,5,71.4,45,381,150,5,3,2,4,1,46,23,Matches
70,Víctor Barajas,mx MEX,DF,León,21,2003,0.0,5,0,0,1,4,0,5,1,1,100.0,0,0.0,3,39,21,2,0,0,0,0,4,3,Matches
71,Diego Barbosa,mx MEX,DF,Toluca,27,1996,10.8,685,15,229,332,130,13,685,22,10,45.5,12,54.5,330,1384,547,11,11,3,13,10,360,45,Matches
72,Diego Barbosa,mx MEX,DF,Tijuana,27,1996,2.7,148,5,53,70,26,0,148,7,5,71.4,2,28.6,64,297,127,2,3,0,5,2,73,7,Matches
73,Jaine Barreiro,co COL,DF,León,30,1994,33.7,2180,305,1229,892,90,43,2180,8,2,25.0,6,75.0,1191,6600,3838,20,15,1,16,6,1327,8,Matches
74,Pablo Barrera,mx MEX,"MF,FW",Querétaro,37,1987,23.4,1063,9,140,460,481,35,1062,53,14,26.4,36,67.9,584,3514,1492,42,38,7,42,20,711,131,Matches
75,Sergio Barreto,ar ARG,DF,Pachuca,25,1999,18.2,993,102,560,418,18,12,993,2,1,50.0,1,50.0,452,1769,932,4,0,0,7,2,556,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Bruno Barticciotto,cl CHI,FW,Santos,23,2001,7.4,248,10,16,110,122,39,248,11,8,72.7,3,27.3,147,745,207,10,7,7,19,16,177,48,Matches
77,Abraham Bass,mx MEX,MF,Atlas,22,2001,0.1,3,0,1,1,1,0,3,0,0,,0,,1,1,0,0,0,0,1,0,2,1,Matches
78,Borja Bastón,es ESP,FW,Pachuca,31,1992,3.9,92,10,14,45,34,11,91,4,0,0.0,4,100.0,47,146,35,1,3,0,6,2,55,10,Matches
79,Alán Bautista,mx MEX,MF,Pachuca,21,2002,9.9,584,13,80,342,171,14,584,19,8,42.1,11,57.9,341,1928,1006,21,16,3,22,12,370,48,Matches
80,Paul Bellón,mx MEX,DF,León,27,1997,28.3,1558,212,898,643,27,11,1558,4,2,50.0,2,50.0,787,3270,1548,8,6,0,10,5,979,1,Matches
81,Fernando Beltrán,mx MEX,"MF,FW",Guadalajara,26,1998,20.4,1261,14,145,791,343,22,1261,61,26,42.6,32,52.5,860,4728,2096,53,36,4,41,22,959,83,Matches
82,Nicolás Benedetti,co COL,"FW,MF",Mazatlán,27,1997,14.2,773,4,59,374,365,43,772,67,23,34.3,41,61.2,493,3133,1502,55,38,17,42,28,531,85,Matches
83,Darío Benedetto,ar ARG,FW,Querétaro,34,1990,4.7,159,5,10,63,87,29,159,4,2,50.0,2,50.0,83,413,169,6,3,3,16,3,112,30,Matches
84,Pablo Bennevendo Peña,mx MEX,DF,UNAM,24,2000,27.0,1552,106,563,740,264,26,1552,30,20,66.7,9,30.0,721,3295,1657,22,25,3,40,12,819,79,Matches
85,Jorge Berlanga,mx MEX,DF,Pachuca,21,2003,11.2,592,47,264,272,62,4,592,4,1,25.0,3,75.0,285,1269,531,6,6,1,5,2,321,10,Matches
86,Germán Berterame,mx MEX,FW,Monterrey,25,1998,26.0,776,14,39,373,377,130,776,25,11,44.0,13,52.0,454,2385,1042,34,27,12,57,19,539,138,Matches
87,Unai Bilbao,es ESP,DF,Tijuana,30,1994,26.2,2073,318,1161,870,52,19,2073,5,4,80.0,1,20.0,1143,5304,2589,11,6,0,9,0,1310,4,Matches
88,Alfonso Blanco Antúnez,mx MEX,GK,León,37,1987,26.0,1004,884,995,10,1,0,1004,0,0,,0,,519,3009,1737,0,0,0,2,0,384,0,Matches
89,Domingo Blanco,ar ARG,"FW,MF",Tijuana,29,1995,16.7,745,8,61,216,472,78,745,73,29,39.7,41,56.2,482,2975,1484,58,21,37,57,35,502,159,Matches
90,Rodrigo Bogarín,py PAR,"MF,FW",Querétaro,27,1997,7.9,342,22,88,190,66,3,342,7,4,57.1,3,42.9,161,832,359,6,4,0,8,5,209,7,Matches
91,Mateusz Bogusz,pl POL,"MF,FW",Cruz Azul,22,2001,8.0,350,5,26,143,190,30,350,20,5,25.0,15,75.0,245,1539,556,16,22,1,18,12,270,69,Matches
92,Franck Boli,ci CIV,FW,Atlético,30,1993,9.0,243,6,14,101,134,56,242,28,6,21.4,21,75.0,156,1009,387,16,14,14,28,19,189,50,Matches
93,Léo Bonatini,br BRA,FW,Atlético,30,1994,11.8,373,9,23,183,168,43,372,17,5,29.4,11,64.7,206,877,350,6,6,4,26,15,270,50,Matches
94,Cristian Borja,co COL,DF,América,31,1993,14.7,944,24,271,435,251,19,944,14,9,64.3,5,35.7,534,2769,1563,38,25,6,18,12,571,74,Matches
95,Frank Boya,cm CMR,MF,Tijuana,28,1996,8.2,417,17,118,251,54,15,417,6,5,83.3,1,16.7,195,768,353,5,9,1,9,4,250,9,Matches
96,Juan Brigido,mx MEX,"FW,MF",Pachuca,22,2001,0.6,41,1,4,21,17,0,41,1,1,100.0,0,0.0,33,246,148,4,6,0,3,1,32,3,Matches
97,Antonio Briseño,mx MEX,DF,Toluca,30,1994,3.2,276,33,151,123,3,2,276,1,1,100.0,0,0.0,194,754,341,0,0,0,0,0,203,0,Matches
98,Antonio Briseño,mx MEX,DF,Guadalajara,30,1994,6.0,321,47,177,138,7,6,321,2,1,50.0,0,0.0,192,750,421,1,0,0,5,0,190,0,Matches
99,Isaác Brizuela,mx MEX,"MF,DF",Guadalajara,33,1990,1.4,116,3,22,43,53,11,116,7,3,42.9,4,57.1,75,416,202,6,1,3,2,0,73,15,Matches
100,Juan Brunetta,ar ARG,MF,UANL,27,1997,24.7,1516,9,99,757,693,91,1516,99,48,48.5,49,49.5,947,6111,2998,102,68,27,80,52,1136,163,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Gustavo Cabral,ar ARG,DF,Pachuca,38,1985,12.1,659,67,312,333,16,9,659,3,0,0.0,2,66.7,366,1547,772,5,5,0,7,5,372,2,Matches
102,Luciano Cabral,cl CHI,"FW,MF",León,29,1995,11.9,674,16,73,392,217,13,674,33,17,51.5,16,48.5,368,1699,723,12,13,0,24,17,465,57,Matches
103,Sebastián Cáceres,uy URU,DF,América,24,1999,9.1,616,58,375,231,13,8,616,4,2,50.0,2,50.0,339,1512,677,0,1,0,8,1,370,1,Matches
104,Jhonder Cádiz,ve VEN,FW,León,29,1995,23.3,673,29,38,314,325,124,671,17,7,41.2,10,58.8,350,1695,743,28,19,18,63,27,504,114,Matches
105,José Caicedo,co COL,MF,UNAM,22,2002,31.9,2106,85,453,1459,205,25,2106,27,13,48.1,14,51.9,1189,5189,2503,21,36,1,28,20,1501,32,Matches
106,Cristian Calderón,mx MEX,DF,América,27,1997,18.3,1255,62,424,572,270,25,1255,23,8,34.8,15,65.2,611,2649,1236,11,13,2,21,12,730,76,Matches
107,Francisco Calvo,cr CRC,DF,FC Juárez,32,1992,3.0,187,26,96,87,7,5,187,3,2,66.7,1,33.3,108,524,292,1,0,0,3,1,118,0,Matches
108,Raúl Camacho,mx MEX,"FW,DF",Mazatlán,22,2002,3.8,100,3,9,44,48,13,100,4,0,0.0,4,100.0,44,171,31,2,3,0,10,4,60,10,Matches
109,Hugo Camberos,mx MEX,"FW,MF",Guadalajara,18,2006,9.7,445,7,52,181,220,24,445,40,18,45.0,21,52.5,264,1726,848,38,25,13,24,13,276,63,Matches
110,Diber Cambindo,co COL,FW,Necaxa,28,1996,24.0,660,17,31,251,392,120,660,58,24,41.4,33,56.9,361,2046,951,39,32,25,98,50,495,141,Matches
111,Diego Campillo,mx MEX,MF,FC Juárez,22,2001,24.5,1241,65,298,796,161,13,1241,35,20,57.1,13,37.1,695,4096,1920,28,35,1,27,22,759,31,Matches
112,Omar Campos,mx MEX,DF,Cruz Azul,22,2002,1.6,95,6,26,32,37,2,95,3,0,0.0,3,100.0,57,465,249,8,4,0,2,3,59,14,Matches
113,Sergio Canales,es ESP,"MF,FW",Monterrey,33,1991,29.3,2120,7,139,1007,992,77,2114,61,29,47.5,31,50.8,1316,7817,3550,91,93,15,54,36,1601,209,Matches
114,Luis Cañamar,mx MEX,DF,Atlético,22,2002,1.0,69,1,18,42,10,1,69,5,2,40.0,3,60.0,31,202,38,1,0,0,2,2,38,3,Matches
115,Camilo Cándido,uy URU,"DF,MF",Cruz Azul,29,1995,2.5,209,8,53,106,54,7,209,5,5,100.0,0,0.0,88,354,174,2,4,1,1,3,133,16,Matches
116,Luis Cárdenas,mx MEX,GK,Monterrey,30,1993,10.0,354,292,352,2,0,0,354,0,0,,0,,182,907,607,0,0,0,0,0,140,0,Matches
117,Rafael Carioca,br BRA,MF,UANL,35,1989,15.7,1140,34,265,754,139,0,1140,14,8,57.1,6,42.9,636,2484,1171,9,12,0,15,10,792,12,Matches
118,Jan Carmona,mx MEX,"MF,FW",FC Juárez,20,2004,1.2,37,0,9,19,9,0,37,3,0,0.0,3,100.0,17,88,14,1,0,0,0,3,21,1,Matches
119,Héctor Carranza,mx MEX,MF,Santos,20,2004,0.1,6,0,1,3,2,0,6,0,0,,0,,3,6,2,0,0,0,0,0,4,0,Matches
120,Adalberto Carrasquilla,pa PAN,MF,UNAM,25,1998,11.2,623,6,65,371,198,14,622,28,17,60.7,11,39.3,369,2011,1128,30,30,5,23,19,474,39,Matches
121,Jordan Carrillo,mx MEX,"MF,FW",Santos,22,2001,15.4,992,8,121,592,297,25,992,88,52,59.1,34,38.6,652,3802,1723,41,35,4,38,24,743,80,Matches
122,Stephano Carrillo,mx MEX,"FW,MF",Santos,18,2006,4.5,147,2,7,78,65,16,147,10,4,40.0,6,60.0,102,550,185,10,4,7,17,3,114,32,Matches
123,Guilherme Carvalho,br BRA,MF,FC Juárez,24,1999,24.2,1283,56,244,597,453,34,1283,30,6,20.0,21,70.0,577,2805,1295,30,33,5,40,26,752,68,Matches
124,Kevin Castañeda,mx MEX,"MF,FW",Tijuana,24,1999,21.9,1523,7,93,851,589,46,1522,38,15,39.5,23,60.5,1004,5421,2587,68,59,8,39,20,1234,115,Matches
125,Christian Castillo,mx MEX,FW,Querétaro,21,2003,0.5,8,1,1,3,4,2,8,0,0,,0,,5,42,26,1,1,0,0,0,5,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Klever Castillo,mx MEX,FW,Toluca,18,2005,0.8,50,0,4,26,21,0,50,2,1,50.0,1,50.0,35,109,50,0,2,0,4,0,38,2,Matches
127,Moises Castillo,co COL,DF,FC Juárez,23,2001,21.5,1248,152,684,551,32,6,1248,10,6,60.0,4,40.0,647,3450,1976,19,10,1,19,11,758,4,Matches
128,José Castillo Pérez,mx MEX,DF,Guadalajara,22,2001,25.0,1414,75,483,711,232,20,1414,27,15,55.6,12,44.4,721,3047,1527,30,22,2,16,9,818,49,Matches
129,Raúl Castillo,mx MEX,"MF,FW",Puebla,22,2001,16.6,795,6,82,380,345,25,795,32,7,21.9,25,78.1,425,2658,1019,32,24,8,41,21,510,73,Matches
130,Christopher Castro,mx MEX,DF,Mazatlán,19,2005,1.2,48,2,29,20,0,0,48,2,2,100.0,0,0.0,18,85,16,0,1,0,4,0,23,0,Matches
131,Manuel Castro,uy URU,"MF,FW",FC Juárez,28,1995,1.0,42,2,12,17,14,2,42,2,0,0.0,2,100.0,20,119,41,1,2,1,2,1,27,4,Matches
132,Lucas Cavallini,ca CAN,FW,Puebla,31,1992,3.6,124,2,3,59,62,23,122,10,1,10.0,7,70.0,67,246,59,2,4,0,11,3,92,17,Matches
133,Alan Cervantes,mx MEX,MF,Santos,26,1998,1.0,62,2,19,38,5,1,62,0,0,,0,,38,163,39,0,0,0,1,0,46,2,Matches
134,Alan Cervantes,mx MEX,MF,América,26,1998,14.4,930,20,240,583,114,13,930,12,6,50.0,5,41.7,546,2579,1125,11,12,0,13,10,676,14,Matches
135,Luís Cervantes,mx MEX,DF,León,23,2001,0.4,22,2,11,6,5,0,22,1,0,0.0,1,100.0,9,27,2,0,0,0,1,0,13,2,Matches
136,Ángel Chávez,mx MEX,DF,Necaxa,19,2005,0.1,16,0,6,8,2,0,16,0,0,,0,,11,40,25,1,0,0,0,0,11,0,Matches
137,Mateo Chávez,mx MEX,DF,Guadalajara,20,2004,19.9,1258,44,400,550,328,26,1258,43,18,41.9,25,58.1,596,3794,2093,53,33,9,27,18,643,81,Matches
138,Ricardo Chávez Soto,mx MEX,"DF,MF",Atlético,29,1994,13.7,848,38,205,367,280,33,848,19,9,47.4,9,47.4,395,2116,1000,34,14,7,20,7,522,100,Matches
139,Ricardo Chávez Soto,mx MEX,DF,Monterrey,29,1994,11.3,810,30,187,406,220,19,810,7,3,42.9,4,57.1,440,1868,916,20,15,2,12,5,503,64,Matches
140,Ronaldo Cisneros,mx MEX,FW,Querétaro,27,1997,8.2,213,8,21,97,97,32,213,7,3,42.9,4,57.1,115,574,155,4,3,2,21,9,137,33,Matches
141,Matías Cóccaro,uy URU,"FW,MF",Atlas,26,1997,2.4,95,4,10,29,56,13,95,4,1,25.0,3,75.0,48,202,76,3,1,3,8,4,69,20,Matches
142,Josué Colmán,py PAR,"MF,FW",Querétaro,26,1998,8.4,348,5,44,155,155,14,347,31,13,41.9,18,58.1,189,1309,667,23,21,3,16,11,220,20,Matches
143,Josué Colmán,py PAR,"MF,DF",Mazatlán,26,1998,6.1,318,1,15,99,207,20,318,28,13,46.4,15,53.6,199,1361,658,21,22,4,10,16,221,41,Matches
144,Bryan Colula,mx MEX,DF,Mazatlán,28,1996,24.5,1449,49,383,704,373,35,1449,12,3,25.0,7,58.3,673,3042,1610,29,24,6,21,15,832,110,Matches
145,Francisco Contreras,mx MEX,"DF,MF",Tijuana,25,1999,7.3,577,17,157,324,100,7,577,9,3,33.3,6,66.7,337,1679,680,14,15,3,8,4,368,20,Matches
146,Mario Cordero,mx MEX,FW,Santos,20,2003,0.1,8,0,0,6,2,2,8,1,0,0.0,1,100.0,4,9,0,0,0,0,1,0,5,1,Matches
147,Jesús Corona,mx MEX,"FW,MF",Monterrey,31,1993,14.6,912,1,51,320,551,77,912,92,40,43.5,49,53.3,623,3891,1812,64,47,31,61,33,732,222,Matches
