rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
26,Daniel Alvarado,mx MEX,MF,América,19,2004,0.0,0,1,1,100.0,90.00,90.00,0.00,0.00,21.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
27,Roberto Alvarado,mx MEX,"MF,FW",Guadalajara,25,1998,26.3,9,34,11,32.4,1.29,0.42,0.18,0.55,21.9,4,3,4,7.0,3.9,0.11,+2.0,+2.1,Matches
28,Ventura Alvarado,us USA,DF,Mazatlán,31,1992,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29,Antonio Álvarez,mx MEX,"FW,MF",América,20,2003,1.3,1,5,2,40.0,3.98,1.59,0.20,0.50,25.5,0,0,0,1.0,1.0,0.19,0.0,0.0,Matches
30,Daniel Álvarez,mx MEX,"MF,FW",Puebla,30,1994,5.9,0,12,4,33.3,2.05,0.68,0.00,0.00,21.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
31,Efrain Alvarez,mx MEX,"FW,MF",Tijuana,22,2002,24.9,4,59,26,44.1,2.37,1.05,0.07,0.15,21.0,8,0,0,3.0,3.0,0.05,+1.0,+1.0,Matches
32,Gael Álvarez,mx MEX,FW,Pachuca,18,2006,2.5,0,4,0,0.0,1.59,0.00,0.00,,19.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
33,Jaime Alvarez,mx MEX,"FW,MF",FC Juárez,21,2003,0.5,0,2,0,0.0,4.39,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
34,Jaime Alvarez,mx MEX,"FW,MF",Tijuana,21,2003,3.8,1,7,4,57.1,1.86,1.06,0.14,0.25,15.7,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
35,Kevin Álvarez,mx MEX,DF,América,25,1999,15.2,0,11,3,27.3,0.72,0.20,0.00,0.00,21.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
36,Luis Amarilla,py PAR,FW,Mazatlán,28,1995,15.5,3,31,8,25.8,2.00,0.52,0.06,0.25,20.8,0,1,2,5.1,3.5,0.11,-2.1,-1.5,Matches
37,Frankie Amaya,us USA,MF,Toluca,23,2000,4.0,0,7,2,28.6,1.75,0.50,0.00,0.00,27.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
38,Fidel Ambríz,mx MEX,MF,Monterrey,21,2003,13.3,1,11,4,36.4,0.83,0.30,0.09,0.25,19.5,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
39,Fidel Ambríz,mx MEX,MF,León,21,2003,4.7,0,5,1,20.0,1.07,0.21,0.00,0.00,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
40,Bruno Amione,ar ARG,DF,Santos,22,2002,16.9,0,7,3,42.9,0.41,0.18,0.00,0.00,12.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
41,Esteban Andrada,ar ARG,GK,Monterrey,33,1991,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
42,Alejandro Andrade,mx MEX,"MF,DF",Necaxa,22,2001,5.7,0,2,1,50.0,0.35,0.17,0.00,0.00,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
43,Luis Ángel Malagón,mx MEX,GK,América,27,1997,28.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
44,Brayan Angulo,co COL,"DF,MF",Puebla,34,1989,28.1,0,20,4,20.0,0.71,0.14,0.00,0.00,18.5,0,0,0,1.3,1.3,0.06,-1.3,-1.3,Matches
45,Jesús Angulo,mx MEX,"MF,FW",Toluca,27,1997,20.1,8,44,21,47.7,2.18,1.04,0.18,0.38,21.0,1,0,0,5.7,5.7,0.13,+2.3,+2.3,Matches
46,José Antonio Rodríguez,mx MEX,GK,Tijuana,32,1992,20.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Uriel Antuna,mx MEX,"FW,MF",Cruz Azul,26,1997,2.6,0,6,4,66.7,2.34,1.56,0.00,0.00,12.7,0,0,0,1.2,1.2,0.21,-1.2,-1.2,Matches
48,Uriel Antuna,mx MEX,"FW,MF",UANL,26,1997,8.7,0,21,7,33.3,2.41,0.80,0.00,0.00,15.5,0,0,0,1.8,1.8,0.09,-1.8,-1.8,Matches
49,Javier Aquino,mx MEX,DF,UANL,34,1990,29.0,0,7,1,14.3,0.24,0.03,0.00,0.00,24.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
50,Pedro Aquino,pe PER,MF,Santos,29,1995,7.4,0,4,2,50.0,0.54,0.27,0.00,0.00,15.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Diego Araujo,mx MEX,MF,Querétaro,21,2003,1.2,0,1,0,0.0,0.83,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
52,Maximiliano Araújo,uy URU,FW,Toluca,24,2000,1.1,1,4,1,25.0,3.50,0.87,0.25,1.00,17.0,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
53,Néstor Araujo,mx MEX,DF,América,32,1991,13.4,0,10,4,40.0,0.74,0.30,0.00,0.00,14.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
54,Fernando Arce Jr.,us USA,"MF,FW",Puebla,27,1996,2.2,0,2,0,0.0,0.91,0.00,0.00,,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
55,Fernando Arce Jr.,us USA,MF,Necaxa,27,1996,11.5,2,13,6,46.2,1.13,0.52,0.15,0.33,17.0,0,0,0,1.8,1.8,0.14,+0.2,+0.2,Matches
56,Ramiro Árciga,mx MEX,"MF,FW",Tijuana,19,2004,3.3,0,2,1,50.0,0.61,0.30,0.00,0.00,13.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
57,Ramiro Árciga,mx MEX,"MF,FW",Mazatlán,19,2004,10.6,0,19,5,26.3,1.79,0.47,0.00,0.00,20.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
58,Eduardo Armenta,mx MEX,MF,Querétaro,22,2001,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
59,Aarón Arredondo,mx MEX,MF,América,21,2003,2.0,0,3,0,0.0,1.51,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
60,Diego Arriaga,mx MEX,"FW,MF",América,20,2004,1.6,0,4,1,25.0,2.47,0.62,0.00,0.00,16.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
61,Gerardo Arteaga,mx MEX,DF,Monterrey,25,1998,25.5,1,17,4,23.5,0.67,0.16,0.06,0.25,19.2,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
62,Víctor Arteaga,mx MEX,MF,Toluca,20,2004,9.2,0,5,1,20.0,0.55,0.11,0.00,0.00,23.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
63,Ali Ávila,mx MEX,"FW,MF",UNAM,20,2003,2.5,1,8,2,25.0,3.16,0.79,0.13,0.50,23.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
64,Ettson Ayon,mx MEX,FW,León,23,2001,5.8,1,7,3,42.9,1.21,0.52,0.14,0.33,14.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
65,Angel Azuaje,ve VEN,DF,UNAM,19,2004,2.4,0,2,0,0.0,0.83,0.00,0.00,,8.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
66,Tomás Badaloni,ar ARG,FW,Necaxa,24,2000,10.3,4,43,17,39.5,4.16,1.65,0.09,0.24,14.5,0,0,0,4.9,4.9,0.11,-0.9,-0.9,Matches
67,Claudio Baeza,cl CHI,"MF,DF",Toluca,30,1993,11.3,0,4,1,25.0,0.35,0.09,0.00,0.00,21.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
68,Kevin Balanta,co COL,DF,Tijuana,27,1997,7.6,0,3,1,33.3,0.40,0.13,0.00,0.00,12.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
69,Fidel Barajas,mx MEX,"MF,FW",Guadalajara,18,2006,1.0,0,4,1,25.0,4.14,1.03,0.00,0.00,21.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
70,Víctor Barajas,mx MEX,DF,León,21,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Diego Barbosa,mx MEX,DF,Toluca,27,1996,10.8,0,6,0,0.0,0.56,0.00,0.00,,23.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
72,Diego Barbosa,mx MEX,DF,Tijuana,27,1996,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Jaine Barreiro,co COL,DF,León,30,1994,33.7,1,25,7,28.0,0.74,0.21,0.04,0.14,14.5,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
74,Pablo Barrera,mx MEX,"MF,FW",Querétaro,37,1987,23.4,5,27,8,29.6,1.16,0.34,0.15,0.50,20.3,3,1,1,2.8,2.0,0.07,+2.2,+2.0,Matches
75,Sergio Barreto,ar ARG,DF,Pachuca,25,1999,18.2,0,6,0,0.0,0.33,0.00,0.00,,13.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Bruno Barticciotto,cl CHI,FW,Santos,23,2001,7.4,6,25,9,36.0,3.36,1.21,0.24,0.67,15.6,0,0,0,3.1,3.1,0.13,+2.9,+2.9,Matches
77,Abraham Bass,mx MEX,MF,Atlas,22,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
78,Borja Bastón,es ESP,FW,Pachuca,31,1992,3.9,0,6,0,0.0,1.53,0.00,0.00,,16.5,0,0,1,1.6,0.8,0.13,-1.6,-0.8,Matches
79,Alán Bautista,mx MEX,MF,Pachuca,21,2002,9.9,1,11,4,36.4,1.11,0.40,0.09,0.25,22.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
80,Paul Bellón,mx MEX,DF,León,27,1997,28.3,1,8,3,37.5,0.28,0.11,0.13,0.33,11.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
81,Fernando Beltrán,mx MEX,"MF,FW",Guadalajara,26,1998,20.4,1,23,9,39.1,1.13,0.44,0.04,0.11,23.8,0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
82,Nicolás Benedetti,co COL,"FW,MF",Mazatlán,27,1997,14.2,4,24,8,33.3,1.69,0.56,0.13,0.38,24.2,5,1,1,2.3,1.6,0.06,+1.7,+1.4,Matches
83,Darío Benedetto,ar ARG,FW,Querétaro,34,1990,4.7,0,17,5,29.4,3.58,1.05,0.00,0.00,15.9,1,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
84,Pablo Bennevendo Peña,mx MEX,DF,UNAM,24,2000,27.0,1,10,2,20.0,0.37,0.07,0.10,0.50,17.3,0,0,0,1.0,1.0,0.10,0.0,0.0,Matches
85,Jorge Berlanga,mx MEX,DF,Pachuca,21,2003,11.2,0,1,0,0.0,0.09,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
86,Germán Berterame,mx MEX,FW,Monterrey,25,1998,26.0,13,81,39,48.1,3.12,1.50,0.16,0.33,13.8,0,0,0,14.6,14.5,0.18,-1.6,-1.5,Matches
87,Unai Bilbao,es ESP,DF,Tijuana,30,1994,26.2,1,14,4,28.6,0.54,0.15,0.07,0.25,15.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
88,Alfonso Blanco Antúnez,mx MEX,GK,León,37,1987,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Domingo Blanco,ar ARG,"FW,MF",Tijuana,29,1995,16.7,3,42,13,31.0,2.52,0.78,0.07,0.23,18.2,0,0,0,3.1,3.1,0.07,-0.1,-0.1,Matches
90,Rodrigo Bogarín,py PAR,"MF,FW",Querétaro,27,1997,7.9,1,7,2,28.6,0.89,0.25,0.14,0.50,26.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
91,Mateusz Bogusz,pl POL,"MF,FW",Cruz Azul,22,2001,8.0,1,24,7,29.2,2.99,0.87,0.04,0.14,19.7,3,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
92,Franck Boli,ci CIV,FW,Atlético,30,1993,9.0,4,34,12,35.3,3.76,1.33,0.09,0.25,14.6,0,1,1,5.5,4.7,0.14,-1.5,-1.7,Matches
93,Léo Bonatini,br BRA,FW,Atlético,30,1994,11.8,3,19,6,31.6,1.62,0.51,0.11,0.33,13.9,0,1,1,4.2,3.4,0.18,-1.2,-1.4,Matches
94,Cristian Borja,co COL,DF,América,31,1993,14.7,1,5,2,40.0,0.34,0.14,0.20,0.50,19.4,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
95,Frank Boya,cm CMR,MF,Tijuana,28,1996,8.2,2,12,5,41.7,1.46,0.61,0.17,0.40,25.9,0,0,0,0.5,0.5,0.04,+1.5,+1.5,Matches
96,Juan Brigido,mx MEX,"FW,MF",Pachuca,22,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
97,Antonio Briseño,mx MEX,DF,Toluca,30,1994,3.2,1,2,1,50.0,0.62,0.31,0.50,1.00,6.9,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Matches
98,Antonio Briseño,mx MEX,DF,Guadalajara,30,1994,6.0,0,5,0,0.0,0.83,0.00,0.00,,11.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
99,Isaác Brizuela,mx MEX,"MF,DF",Guadalajara,33,1990,1.4,0,2,0,0.0,1.42,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
100,Juan Brunetta,ar ARG,MF,UANL,27,1997,24.7,10,84,23,27.4,3.41,0.93,0.12,0.43,22.0,8,0,0,9.6,9.6,0.11,+0.4,+0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Gustavo Cabral,ar ARG,DF,Pachuca,38,1985,12.1,0,5,0,0.0,0.41,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
102,Luciano Cabral,cl CHI,"FW,MF",León,29,1995,11.9,1,9,1,11.1,0.76,0.08,0.11,1.00,15.7,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
103,Sebastián Cáceres,uy URU,DF,América,24,1999,9.1,0,4,1,25.0,0.44,0.11,0.00,0.00,10.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
104,Jhonder Cádiz,ve VEN,FW,León,29,1995,23.3,12,91,41,45.1,3.91,1.76,0.12,0.27,15.2,0,1,2,12.9,11.3,0.13,-0.9,-0.3,Matches
105,José Caicedo,co COL,MF,UNAM,22,2002,31.9,2,39,13,33.3,1.22,0.41,0.05,0.15,22.8,0,0,0,1.7,1.7,0.04,+0.3,+0.3,Matches
106,Cristian Calderón,mx MEX,DF,América,27,1997,18.3,1,9,3,33.3,0.49,0.16,0.11,0.33,20.6,2,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
107,Francisco Calvo,cr CRC,DF,FC Juárez,32,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
108,Raúl Camacho,mx MEX,"FW,DF",Mazatlán,22,2002,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,10.7,0,0,0,1.5,1.5,0.19,+0.5,+0.5,Matches
109,Hugo Camberos,mx MEX,"FW,MF",Guadalajara,18,2006,9.7,1,22,7,31.8,2.27,0.72,0.05,0.14,21.1,0,0,0,1.1,1.1,0.05,-0.1,-0.1,Matches
110,Diber Cambindo,co COL,FW,Necaxa,28,1996,24.0,16,88,37,42.0,3.67,1.54,0.18,0.43,15.9,0,0,0,10.7,10.7,0.12,+5.3,+5.3,Matches
111,Diego Campillo,mx MEX,MF,FC Juárez,22,2001,24.5,1,20,4,20.0,0.81,0.16,0.05,0.25,23.8,0,0,0,0.7,0.7,0.03,+0.3,+0.3,Matches
112,Omar Campos,mx MEX,DF,Cruz Azul,22,2002,1.6,0,1,0,0.0,0.64,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
113,Sergio Canales,es ESP,"MF,FW",Monterrey,33,1991,29.3,14,86,35,40.7,2.94,1.19,0.10,0.26,24.1,12,5,6,11.0,6.4,0.07,+3.0,+2.6,Matches
114,Luis Cañamar,mx MEX,DF,Atlético,22,2002,1.0,0,1,0,0.0,1.01,0.00,0.00,,15.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
115,Camilo Cándido,uy URU,"DF,MF",Cruz Azul,29,1995,2.5,0,7,1,14.3,2.75,0.39,0.00,0.00,15.7,0,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
116,Luis Cárdenas,mx MEX,GK,Monterrey,30,1993,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Rafael Carioca,br BRA,MF,UANL,35,1989,15.7,0,7,1,14.3,0.45,0.06,0.00,0.00,30.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
118,Jan Carmona,mx MEX,"MF,FW",FC Juárez,20,2004,1.2,0,1,1,100.0,0.87,0.87,0.00,0.00,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
119,Héctor Carranza,mx MEX,MF,Santos,20,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Adalberto Carrasquilla,pa PAN,MF,UNAM,25,1998,11.2,1,16,4,25.0,1.43,0.36,0.00,0.00,24.0,0,1,1,1.7,1.0,0.06,-0.7,-1.0,Matches
121,Jordan Carrillo,mx MEX,"MF,FW",Santos,22,2001,15.4,0,23,8,34.8,1.49,0.52,0.00,0.00,22.9,2,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
122,Stephano Carrillo,mx MEX,"FW,MF",Santos,18,2006,4.5,0,8,1,12.5,1.76,0.22,0.00,0.00,18.8,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
123,Guilherme Carvalho,br BRA,MF,FC Juárez,24,1999,24.2,5,40,16,40.0,1.66,0.66,0.13,0.31,24.6,10,0,0,2.6,2.6,0.06,+2.4,+2.4,Matches
124,Kevin Castañeda,mx MEX,"MF,FW",Tijuana,24,1999,21.9,7,79,24,30.4,3.61,1.10,0.08,0.25,25.1,6,1,1,4.8,4.0,0.05,+2.2,+2.0,Matches
125,Christian Castillo,mx MEX,FW,Querétaro,21,2003,0.5,0,2,0,0.0,4.00,0.00,0.00,,12.4,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Klever Castillo,mx MEX,FW,Toluca,18,2005,0.8,0,3,1,33.3,3.86,1.29,0.00,0.00,26.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
127,Moises Castillo,co COL,DF,FC Juárez,23,2001,21.5,0,7,1,14.3,0.33,0.05,0.00,0.00,24.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
128,José Castillo Pérez,mx MEX,DF,Guadalajara,22,2001,25.0,0,12,1,8.3,0.48,0.04,0.00,0.00,16.6,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
129,Raúl Castillo,mx MEX,"MF,FW",Puebla,22,2001,16.6,1,41,10,24.4,2.47,0.60,0.02,0.10,24.9,8,0,0,1.5,1.5,0.04,-0.5,-0.5,Matches
130,Christopher Castro,mx MEX,DF,Mazatlán,19,2005,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
131,Manuel Castro,uy URU,"MF,FW",FC Juárez,28,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
132,Lucas Cavallini,ca CAN,FW,Puebla,31,1992,3.6,4,15,6,40.0,4.12,1.65,0.13,0.33,13.5,0,2,2,3.4,1.9,0.13,+0.6,+0.1,Matches
133,Alan Cervantes,mx MEX,MF,Santos,26,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
134,Alan Cervantes,mx MEX,MF,América,26,1998,14.4,1,11,5,45.5,0.77,0.35,0.09,0.20,20.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
135,Luís Cervantes,mx MEX,DF,León,23,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Ángel Chávez,mx MEX,DF,Necaxa,19,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Mateo Chávez,mx MEX,DF,Guadalajara,20,2004,19.9,0,7,0,0.0,0.35,0.00,0.00,,19.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
138,Ricardo Chávez Soto,mx MEX,"DF,MF",Atlético,29,1994,13.7,1,14,3,21.4,1.03,0.22,0.07,0.33,16.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
139,Ricardo Chávez Soto,mx MEX,DF,Monterrey,29,1994,11.3,2,12,5,41.7,1.07,0.44,0.17,0.40,13.4,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches
