rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
154,Léo Chú,br BRA,"FW,MF",Seattle Sounders,21,2000,9.1,1,0,0,14,9,1,33,6,12,0,0,0,32,4,5,44.4,Matches
155,Kadin Chung,ca CAN,DF,Toronto FC,23,1998,5.0,1,0,0,2,6,0,12,8,10,0,1,0,25,7,10,41.2,Matches
156,José Cifuentes,ec ECU,MF,LAFC,22,1999,26.1,8,0,0,40,16,0,46,19,33,0,0,0,184,25,29,46.3,Matches
157,Ronaldo Cisneros,mx MEX,FW,Atlanta Utd,25,1997,19.2,1,0,0,9,4,14,8,3,1,0,0,0,28,12,32,27.3,Matches
158,Abdoulaye Cissoko,fr FRA,DF,Seattle Sounders,22,1999,4.5,0,0,0,5,4,0,0,8,5,0,0,0,31,4,7,36.4,Matches
159,Caden Clark,us USA,"FW,MF",NY Red Bulls,18,2003,5.4,2,0,0,19,7,2,2,3,12,0,0,0,17,5,12,29.4,Matches
160,Steve Clark,us USA,GK,Houston Dynamo,35,1986,32.3,2,0,0,2,6,0,0,0,1,0,2,0,36,7,1,87.5,Matches
161,Stefan Cleveland,us USA,GK,Seattle Sounders,27,1994,7.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches
162,Jackson Conway,us USA,"FW,MF",Atlanta Utd,20,2001,0.4,1,0,0,2,1,0,0,0,0,0,0,0,0,1,4,20.0,Matches
163,Gabriele Corbo,it ITA,DF,CF Montréal,22,2000,12.6,3,0,0,11,3,0,6,13,14,0,0,0,66,12,10,54.5,Matches
164,Sergio Córdova,ve VEN,"FW,MF",Real Salt Lake,24,1997,25.3,2,0,0,29,45,16,13,5,16,1,0,0,51,63,89,41.4,Matches
165,Carlos Coronel,py PAR,GK,NY Red Bulls,25,1996,33.0,2,0,0,0,1,0,0,0,0,0,0,0,47,13,0,100.0,Matches
166,Washington Corozo,ec ECU,"MF,FW",Austin,23,1998,0.6,0,0,0,1,0,2,3,0,1,0,0,0,0,1,0,100.0,Matches
167,Guzmán Corujo,uy URU,DF,Charlotte,25,1996,22.9,4,0,0,21,18,0,1,40,26,0,0,0,115,34,35,49.3,Matches
168,Douglas Costa,br BRA,"MF,FW",LA Galaxy,31,1990,15.6,3,2,0,24,16,4,82,3,3,0,0,0,60,5,9,35.7,Matches
169,Séga Coulibaly,fr FRA,DF,LA Galaxy,25,1996,23.9,8,0,0,28,24,1,1,28,21,0,0,0,143,27,18,60.0,Matches
170,Cade Cowell,us USA,"FW,MF",SJ Earthquakes,18,2003,17.3,2,0,0,18,6,2,27,7,11,0,0,0,63,7,23,23.3,Matches
171,Brandan Craig,us USA,MF,Philadelphia Union,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
172,Maxime Crépeau,ca CAN,GK,LAFC,27,1994,33.0,3,0,0,1,3,0,0,2,0,0,0,0,38,8,1,88.9,Matches
173,Domenico Criscito,it ITA,DF,Toronto FC,35,1986,13.2,4,0,0,9,23,0,40,23,22,0,0,0,90,10,4,71.4,Matches
