rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
15,Daniel Aguirre,us USA,"MF,DF",LA Galaxy,22,1999,4.2,250,7,48,138,66,10,250,2,1,50.0,1,50.0,132,584,345,10,3,4,6,2,177,15,Matches
16,Ali Ahmed,ca CAN,DF,Vancouver W'caps,21,2000,0.6,35,0,9,13,13,3,35,0,0,,0,,21,118,59,2,2,1,1,1,24,5,Matches
17,Arnaud Ake,ci CIV,"FW,MF",Nashville SC,23,1998,3.5,114,0,12,43,62,17,114,15,8,53.3,7,46.7,60,383,162,6,5,1,21,6,80,29,Matches
18,Tesho Akindele,ca CAN,FW,Orlando City,29,1992,6.8,284,9,41,102,144,42,284,9,2,22.2,7,77.8,121,477,212,9,9,5,19,9,196,52,Matches
19,Matai Akinmboni,us USA,DF,D.C. United,15,2006,1.3,71,7,34,38,0,0,71,0,0,,0,,36,161,109,0,0,0,1,0,52,0,Matches
20,Ayo Akinola,ca CAN,FW,Toronto FC,22,2000,13.8,323,11,26,122,178,57,323,16,9,56.3,7,43.8,173,890,286,13,6,8,32,15,242,91,Matches
21,Jordy Alcivar,ec ECU,MF,Charlotte,22,1999,11.3,625,10,98,341,195,8,624,15,8,53.3,7,46.7,351,1832,692,15,15,2,16,16,394,19,Matches
22,Caio Alexandre,br BRA,"MF,DF",Vancouver W'caps,22,1999,0.9,58,1,11,34,13,0,58,1,0,0.0,1,100.0,36,174,75,2,1,0,4,1,43,3,Matches
23,Tony Alfaro,us USA,DF,D.C. United,28,1993,10.5,696,78,342,328,32,5,696,4,2,50.0,2,50.0,353,1827,979,6,3,0,7,2,419,2,Matches
24,Noah Allen,gr GRE,"DF,MF",Inter Miami,17,2004,3.6,190,13,67,68,57,5,190,2,0,0.0,2,100.0,95,431,243,5,5,0,8,0,103,24,Matches
25,Thiago Almada,ar ARG,"MF,FW",Atlanta Utd,20,2001,26.4,1941,13,215,982,782,60,1941,101,72,71.3,26,25.7,1254,7834,3803,94,116,12,57,54,1532,185,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Osvaldo Alonso,cu CUB,MF,Atlanta Utd,36,1985,3.7,264,14,67,185,14,1,264,5,5,100.0,0,0.0,180,963,424,3,2,0,2,3,190,6,Matches
27,Jozy Altidore,us USA,"FW,MF",NE Revolution,32,1989,6.6,215,5,14,88,114,28,215,2,2,100.0,0,0.0,103,308,99,4,5,2,9,4,161,34,Matches
28,Efrain Alvarez,mx MEX,"MF,FW",LA Galaxy,19,2002,15.5,939,4,94,351,499,64,939,47,17,36.2,30,63.8,614,3461,1443,50,35,21,35,26,698,117,Matches
29,Luis Amarilla,py PAR,FW,Minnesota Utd,26,1995,26.1,877,33,59,387,441,109,877,53,27,50.9,22,41.5,482,2467,1050,41,26,17,67,21,627,171,Matches
30,Frankie Amaya,us USA,MF,NY Red Bulls,21,2000,22.0,1009,46,217,575,237,13,1009,28,23,82.1,5,17.9,451,2268,1192,24,20,8,24,13,487,15,Matches
31,Mikey Ambrose,us USA,DF,Atlanta Utd,28,1993,0.5,40,1,14,20,7,1,40,0,0,,0,,14,66,33,2,1,0,1,0,27,1,Matches
32,Malte Amundsen,dk DEN,DF,NYCFC,23,1998,23.3,1556,58,474,652,445,41,1556,27,9,33.3,17,63.0,838,3538,1846,44,29,9,26,14,913,142,Matches
33,Max Anchor,ca CAN,GK,Vancouver W'caps,17,2004,1.0,23,23,23,0,0,0,23,0,0,,0,,11,72,34,0,0,0,0,0,9,0,Matches
34,Sebastian Anderson,us USA,"DF,MF",Colorado Rapids,19,2002,0.1,8,0,1,3,4,0,8,0,0,,0,,3,8,2,0,0,0,0,0,4,0,Matches
35,José Andrés Martínez,ve VEN,MF,Philadelphia Union,27,1994,28.0,1595,80,501,958,165,4,1595,63,35,55.6,27,42.9,888,4637,1995,24,15,2,44,25,933,29,Matches
36,Iván Angulo,co COL,FW,Orlando City,22,1999,6.1,236,2,23,88,129,26,236,19,4,21.1,12,63.2,152,1181,572,15,20,9,15,5,165,33,Matches
37,Jalil Anibaba,us USA,DF,Columbus Crew,33,1988,2.5,141,24,84,57,1,1,141,0,0,,0,,92,339,150,1,0,0,0,0,103,0,Matches
38,Themi Antonoglou,ca CAN,DF,Toronto FC,20,2001,0.5,21,0,2,9,10,1,21,1,1,100.0,0,0.0,12,57,33,1,1,0,0,0,14,3,Matches
39,Brian Anunga,cm CMR,MF,Nashville SC,25,1996,9.4,509,17,171,274,68,5,509,10,7,70.0,3,30.0,254,1157,396,6,7,1,12,9,324,4,Matches
40,Cristian Arango,co COL,FW,LAFC,26,1995,26.0,816,28,58,288,485,152,814,74,36,48.6,36,48.6,484,3275,1553,60,47,25,75,42,578,180,Matches
41,César Araujo,uy URU,MF,Orlando City,20,2001,27.3,1757,69,478,1087,205,9,1757,16,7,43.8,8,50.0,905,4088,2023,22,26,3,19,15,1134,17,Matches
42,Julian Araujo,mx MEX,DF,LA Galaxy,20,2001,30.5,2133,114,572,945,632,37,2133,37,15,40.5,22,59.5,1116,4703,2426,44,48,9,40,23,1337,201,Matches
43,Luiz Araújo,br BRA,"FW,MF",Atlanta Utd,25,1996,24.3,1289,13,137,513,676,109,1288,143,84,58.7,49,34.3,849,6893,3406,116,91,41,51,47,957,196,Matches
44,Daniel Armando Ríos,mx MEX,FW,Charlotte,26,1995,15.7,509,14,28,223,263,77,508,24,13,54.2,11,45.8,311,1552,520,17,13,8,33,27,419,96,Matches
45,Adam Armour,us USA,MF,Charlotte,19,2002,0.9,57,3,12,23,24,4,57,3,1,33.3,2,66.7,34,235,118,5,3,0,4,0,38,5,Matches
46,Xavier Arreaga,ec ECU,DF,Seattle Sounders,27,1994,24.1,1447,194,768,649,38,14,1447,4,4,100.0,0,0.0,907,5030,3229,12,11,2,5,2,1003,1,Matches
47,Kervin Arriaga,hn HON,MF,Minnesota Utd,24,1998,21.0,1242,64,290,789,176,22,1242,30,14,46.7,16,53.3,730,3765,1797,20,15,1,33,9,800,17,Matches
48,Paul Arriola,us USA,FW,FC Dallas,26,1995,28.5,1162,19,123,433,614,100,1162,55,16,29.1,34,61.8,678,4050,1814,59,37,19,64,22,856,269,Matches
49,Artur,br BRA,MF,Columbus Crew,25,1996,18.2,1084,38,260,610,222,21,1084,15,9,60.0,5,33.3,612,2593,988,10,10,2,16,16,724,31,Matches
50,Dairon Asprilla,co COL,"FW,MF",Portland Timbers,29,1992,20.5,887,22,140,366,400,75,883,57,18,31.6,36,63.2,545,3163,1496,46,37,11,56,26,630,146,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Isaac Atanga,gh GHA,DF,FC Cincinnati,21,2000,0.5,14,1,6,8,2,0,14,2,1,50.0,1,50.0,8,100,80,2,0,0,1,1,8,0,Matches
52,Joshua Atencio,us USA,MF,Seattle Sounders,20,2002,8.1,613,17,135,387,100,6,613,13,11,84.6,2,15.4,374,1829,695,15,17,1,10,2,432,14,Matches
53,Roberto Avila,us USA,"FW,MF",Houston Dynamo,21,2000,1.8,60,3,11,24,25,4,60,5,2,40.0,3,60.0,38,227,123,4,2,1,9,1,42,11,Matches
54,David Ayala,ar ARG,MF,Portland Timbers,19,2002,8.2,556,29,124,346,90,5,556,28,21,75.0,6,21.4,309,1759,746,9,5,0,16,9,371,11,Matches
55,Edison Azcona,do DOM,MF,Inter Miami,18,2003,0.2,6,0,1,2,4,1,6,1,1,100.0,0,0.0,4,38,10,1,1,0,1,2,4,2,Matches
56,Dominique Badji,sn SEN,FW,FC Cincinnati,29,1992,12.2,377,22,63,158,161,44,377,16,8,50.0,8,50.0,211,1362,516,28,7,18,23,17,238,67,Matches
57,Zico Bailey,ph PHI,"DF,MF",FC Cincinnati,21,2000,0.9,53,8,21,18,14,0,53,3,1,33.3,2,66.7,29,156,67,1,2,0,0,2,25,4,Matches
58,Corey Baird,us USA,FW,Houston Dynamo,26,1996,14.9,503,16,86,198,223,33,503,21,5,23.8,16,76.2,294,1530,620,17,16,5,25,13,336,78,Matches
59,Esmir Bajraktarevic,ba BIH,"MF,FW",NE Revolution,16,2005,1.4,62,1,12,34,17,3,62,4,3,75.0,1,25.0,47,233,93,4,2,2,2,1,46,10,Matches
60,Reed Baker-Whiting,us USA,MF,Seattle Sounders,16,2005,1.1,32,3,5,16,11,3,32,2,1,50.0,1,50.0,18,99,50,0,1,0,2,1,21,5,Matches
61,Michael Baldisimo,ph PHI,MF,Vancouver W'caps,21,2000,5.1,286,17,85,160,46,3,286,9,7,77.8,2,22.2,149,679,254,3,4,2,5,9,185,6,Matches
62,Gareth Bale,wls WAL,FW,LAFC,32,1989,3.9,192,6,29,79,85,20,192,9,4,44.4,4,44.4,109,574,290,11,2,6,6,2,139,18,Matches
63,Tom Barlow,us USA,FW,NY Red Bulls,26,1995,12.2,394,13,30,161,205,44,393,16,8,50.0,7,43.8,216,777,252,11,6,7,48,18,301,77,Matches
64,Álvaro Barreal,ar ARG,"DF,MF",FC Cincinnati,21,2000,24.4,1549,44,312,654,598,68,1549,62,26,41.9,31,50.0,775,3685,1643,42,35,17,52,33,917,154,Matches
65,Michael Barrios,co COL,"FW,MF",Colorado Rapids,30,1991,21.2,769,7,63,250,468,129,769,74,31,41.9,41,55.4,491,3376,1847,74,40,34,52,21,547,215,Matches
66,Ethan Bartlow,us USA,"DF,MF",Houston Dynamo,21,2000,10.1,563,94,322,225,17,1,563,2,0,0.0,2,100.0,348,2149,1555,5,4,0,7,1,401,0,Matches
67,Zorhan Bassong,ca CAN,DF,CF Montréal,22,1999,2.1,136,8,35,51,52,3,136,3,1,33.3,2,66.7,77,366,181,7,6,0,2,0,85,17,Matches
68,Tanner Beason,us USA,DF,SJ Earthquakes,24,1997,24.9,1574,169,812,699,72,16,1574,4,3,75.0,1,25.0,864,3422,1515,4,8,0,14,3,1026,8,Matches
69,Simon Becher,us USA,FW,Vancouver W'caps,22,1999,0.1,2,0,0,1,1,1,2,0,0,,0,,1,7,4,0,0,0,0,0,1,0,Matches
70,Alejandro Bedoya,us USA,MF,Philadelphia Union,34,1987,26.9,1385,46,255,648,494,86,1385,11,4,36.4,7,63.6,756,3746,1880,49,30,3,37,14,931,157,Matches
71,Steven Beitashour,ir IRN,"DF,MF",Colorado Rapids,34,1987,14.6,751,36,259,358,138,8,751,3,2,66.7,1,33.3,355,1434,758,15,6,0,8,2,435,31,Matches
72,Jon Bell,jm JAM,DF,NE Revolution,24,1997,11.7,661,95,362,265,36,7,661,3,1,33.3,2,66.7,342,1344,681,5,3,0,9,3,430,12,Matches
73,Ben Bender,us USA,MF,Charlotte,20,2001,18.3,863,12,119,417,335,37,863,36,17,47.2,19,52.8,523,2630,957,34,25,4,60,22,599,90,Matches
74,Alan Benítez,py PAR,DF,Minnesota Utd,28,1994,6.3,384,28,125,106,155,11,384,10,4,40.0,6,60.0,191,1088,646,18,13,3,5,2,220,57,Matches
75,Christian Benteke,be BEL,FW,D.C. United,31,1990,6.2,202,7,11,89,103,48,201,14,6,42.9,8,57.1,97,457,119,4,4,4,14,13,164,36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Sebastian Berhalter,us USA,MF,Vancouver W'caps,20,2001,11.4,698,28,168,388,148,10,698,10,7,70.0,3,30.0,319,1350,697,12,12,1,12,5,397,19,Matches
77,Federico Bernardeschi,it ITA,FW,Toronto FC,27,1994,12.2,606,8,41,192,382,44,601,70,28,40.0,30,42.9,401,3161,1361,48,26,21,39,21,455,113,Matches
78,Miguel Berry,es ESP,"FW,MF",D.C. United,24,1997,7.9,167,5,12,85,70,25,167,10,1,10.0,8,80.0,79,408,129,6,3,2,14,6,113,24,Matches
79,Miguel Berry,es ESP,FW,Columbus Crew,24,1997,10.8,299,12,22,133,146,48,299,22,9,40.9,13,59.1,159,738,194,9,4,5,32,18,200,47,Matches
80,Matt Bersano,us USA,GK,SJ Earthquakes,29,1992,1.5,46,40,45,1,0,0,46,0,0,,0,,21,48,24,0,0,0,0,0,23,0,Matches
81,Nick Besler,us USA,"MF,DF",Real Salt Lake,28,1993,2.8,156,6,40,100,17,5,156,0,0,,0,,57,260,121,0,0,0,3,2,104,3,Matches
82,Victor Bezerra,us USA,"FW,DF",Chicago Fire,21,2000,0.5,17,0,1,11,5,0,17,0,0,,0,,8,27,12,0,0,0,2,0,11,3,Matches
83,David Bingham,us USA,GK,Portland Timbers,32,1989,2.0,75,52,74,1,0,0,75,0,0,,0,,43,238,151,0,0,0,0,0,26,0,Matches
84,Steve Birnbaum,us USA,DF,D.C. United,31,1991,31.7,1723,238,909,732,88,59,1723,2,2,100.0,0,0.0,712,2827,1462,5,4,1,9,1,961,14,Matches
85,Tyler Blackett,eng ENG,DF,FC Cincinnati,27,1994,14.9,794,79,376,388,37,12,794,2,2,100.0,0,0.0,491,2278,1279,7,4,0,5,2,524,7,Matches
86,Tristan Blackmon,us USA,DF,Vancouver W'caps,25,1996,23.7,1397,171,708,631,69,23,1397,13,7,53.8,5,38.5,766,4022,2561,30,12,1,10,1,851,3,Matches
87,Andre Blake,jm JAM,GK,Philadelphia Union,31,1990,34.0,1025,904,1020,4,1,0,1025,0,0,,0,,484,2887,1525,0,1,0,2,0,320,0,Matches
88,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,33,1988,20.2,1228,8,87,567,582,83,1227,42,19,45.2,23,54.8,816,4537,2510,72,53,22,48,19,984,178,Matches
89,Latif Blessing,gh GHA,"MF,FW",LAFC,25,1996,14.8,761,27,127,387,258,37,761,40,24,60.0,15,37.5,438,2107,1016,25,24,11,39,28,461,62,Matches
90,Emmanuel Boateng,gh GHA,"FW,MF",NE Revolution,28,1994,11.1,526,8,60,190,283,46,526,18,11,61.1,7,38.9,309,2086,1093,35,21,9,27,6,387,119,Matches
91,Blake Bodily,us USA,"FW,DF",Portland Timbers,24,1998,0.2,12,0,1,7,4,0,12,0,0,,0,,7,33,0,0,0,0,0,0,9,3,Matches
92,Isaac Boehmer,us USA,GK,Vancouver W'caps,20,2001,2.5,81,78,81,0,0,0,81,0,0,,0,,40,367,202,0,1,0,0,0,16,0,Matches
93,Jonathan Bond,eng ENG,GK,LA Galaxy,28,1993,34.0,1287,1073,1280,8,0,0,1287,1,1,100.0,0,0.0,723,3454,2127,0,0,0,1,0,600,0,Matches
94,Pablo Bonilla,ve VEN,DF,Portland Timbers,22,1999,2.8,146,13,59,65,24,0,146,3,1,33.3,2,66.7,58,291,166,4,2,0,2,0,56,6,Matches
95,Alex Bono,us USA,GK,Toronto FC,27,1994,24.0,928,787,919,9,0,0,928,1,0,0.0,1,100.0,476,2739,1746,0,0,0,0,0,319,0,Matches
96,Jonathan Bornstein,us USA,"DF,MF",Chicago Fire,37,1984,13.3,635,33,201,292,143,16,635,4,1,25.0,3,75.0,272,1275,587,12,11,3,23,8,355,33,Matches
97,Dylan Borrero,co COL,FW,NE Revolution,20,2002,6.7,279,3,35,122,129,27,279,24,12,50.0,12,50.0,186,1495,806,27,13,8,13,9,205,62,Matches
98,Gustavo Bou,ar ARG,FW,NE Revolution,31,1990,17.8,686,5,40,237,418,83,685,43,26,60.5,16,37.2,423,2188,1007,33,17,16,54,22,493,143,Matches
99,Denis Bouanga,ga GAB,FW,LAFC,27,1994,5.5,282,6,45,96,146,44,282,36,15,41.7,16,44.4,168,1188,723,21,7,13,15,11,189,54,Matches
100,Ousseni Bouda,bf BFA,"FW,MF",SJ Earthquakes,21,2000,1.3,76,3,10,32,34,9,76,2,0,0.0,2,100.0,47,307,132,8,3,1,4,3,50,7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Michael Boxall,nz NZL,DF,Minnesota Utd,33,1988,31.0,1471,235,857,567,54,19,1471,6,3,50.0,2,33.3,770,4073,2388,14,9,1,12,7,808,1,Matches
102,Michael Bradley,us USA,MF,Toronto FC,34,1987,33.9,2345,119,612,1438,317,19,2345,28,17,60.7,9,32.1,1276,6582,3167,30,36,2,26,22,1536,22,Matches
103,Chris Brady,us USA,GK,Chicago Fire,17,2004,1.0,39,36,39,0,0,0,39,0,0,,0,,18,52,35,0,0,0,0,0,17,0,Matches
104,Zachary Brault-Guillard,ca CAN,DF,CF Montréal,23,1998,7.0,460,6,80,205,180,16,460,19,3,15.8,16,84.2,241,1286,655,21,15,4,6,7,283,63,Matches
105,Claudio Bravo,ar ARG,DF,Portland Timbers,24,1997,24.5,1817,132,588,855,396,40,1817,49,30,61.2,18,36.7,908,5107,2949,59,43,7,37,18,936,73,Matches
106,Brenner,br BRA,FW,FC Cincinnati,22,2000,22.8,899,8,63,372,470,113,898,43,20,46.5,22,51.2,557,2501,979,27,17,15,59,35,686,151,Matches
107,Sebastian Breza,ca CAN,GK,CF Montréal,23,1998,23.0,662,559,656,6,0,0,662,0,0,,0,,352,1677,1007,0,0,0,1,0,261,0,Matches
108,Emiliano Brienza,ca CAN,FW,Vancouver W'caps,19,2002,0.0,8,0,1,5,2,1,8,0,0,,0,,4,20,9,0,0,0,0,0,6,1,Matches
109,Andrew Brody,us USA,DF,Real Salt Lake,26,1995,32.8,1955,113,489,894,595,47,1955,74,33,44.6,36,48.6,1026,7303,3955,115,74,16,49,16,1177,142,Matches
110,Brandt Bronico,us USA,MF,Charlotte,26,1995,31.2,1890,92,500,1153,252,19,1890,37,19,51.4,15,40.5,1024,4727,2179,31,34,5,25,19,1254,44,Matches
111,Javain Brown,jm JAM,DF,Vancouver W'caps,22,1999,20.6,1271,126,505,580,193,23,1271,16,8,50.0,8,50.0,633,2603,1402,13,12,1,15,8,729,61,Matches
112,Gastón Brugman,uy URU,MF,LA Galaxy,29,1992,12.5,1106,25,222,704,190,9,1106,23,13,56.5,8,34.8,676,3239,1752,25,28,3,11,7,857,22,Matches
113,Will Bruin,us USA,FW,Seattle Sounders,32,1989,9.6,291,5,9,147,138,32,291,8,3,37.5,4,50.0,165,603,190,6,4,3,22,18,244,55,Matches
114,Noel Buck,eng ENG,"MF,FW",NE Revolution,16,2005,3.2,131,1,16,60,58,4,131,7,4,57.1,2,28.6,79,408,244,5,5,0,5,7,94,14,Matches
115,Adam Buksa,pl POL,FW,NE Revolution,25,1996,9.1,271,12,17,141,113,54,271,14,10,71.4,4,28.6,143,726,216,7,3,4,31,18,207,46,Matches
116,Teal Bunbury,us USA,"FW,MF",Nashville SC,31,1990,7.3,270,6,24,125,123,37,270,6,3,50.0,3,50.0,134,530,149,4,4,2,23,8,198,48,Matches
117,Cory Burke,jm JAM,FW,Philadelphia Union,30,1991,13.3,482,19,49,185,262,102,482,45,17,37.8,26,57.8,255,1405,661,29,15,16,50,16,325,78,Matches
118,Kendall Burks,us USA,DF,Chicago Fire,22,1999,2.0,107,20,67,36,5,3,107,0,0,,0,,58,280,177,0,1,0,0,0,60,0,Matches
119,Handwalla Bwana,so SOM,FW,Nashville SC,24,1997,0.1,9,0,1,3,5,0,9,1,1,100.0,0,0.0,6,54,40,1,1,0,0,0,9,2,Matches
120,Brandon Bye,us USA,DF,NE Revolution,26,1995,28.5,1897,109,523,808,575,70,1897,44,21,47.7,18,40.9,950,4810,2264,61,35,10,41,15,1130,232,Matches
121,Nathan Byrne,eng ENG,DF,Charlotte,29,1992,3.2,221,12,62,120,39,2,221,4,1,25.0,2,50.0,100,465,289,7,3,0,6,1,136,2,Matches
122,Kevin Cabral,fr FRA,"FW,MF",LA Galaxy,22,1999,18.7,758,7,83,292,388,112,758,57,23,40.4,29,50.9,471,2661,1197,48,24,27,53,17,564,187,Matches
123,Martín Cáceres,uy URU,DF,LA Galaxy,34,1987,4.8,346,23,159,182,7,2,346,0,0,,0,,233,1072,661,1,2,1,1,0,277,1,Matches
124,Deiber Caicedo,co COL,"FW,MF",Vancouver W'caps,21,2000,10.9,384,1,31,143,216,40,384,26,15,57.7,11,42.3,237,1499,633,31,8,10,19,9,267,73,Matches
125,Scott Caldwell,us USA,MF,Real Salt Lake,30,1991,15.1,732,20,151,480,107,7,732,4,1,25.0,3,75.0,362,1472,588,5,10,1,13,4,456,15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Drake Callender,us USA,GK,Inter Miami,24,1997,24.0,839,782,839,0,0,0,839,0,0,,0,,460,2479,1586,0,0,0,1,1,351,0,Matches
127,Alexander Callens,pe PER,DF,NYCFC,29,1992,26.5,1883,199,987,767,140,38,1883,15,7,46.7,8,53.3,1184,6363,3743,47,39,4,15,12,1298,31,Matches
128,Francisco Calvo,cr CRC,DF,SJ Earthquakes,29,1992,13.0,1104,83,528,541,50,19,1104,24,19,79.2,5,20.8,742,4477,2979,12,9,0,19,7,736,3,Matches
129,Rudy Camacho,fr FRA,DF,CF Montréal,30,1991,27.5,2004,227,971,994,60,19,2004,9,8,88.9,1,11.1,1193,7421,3950,18,14,0,7,2,1329,6,Matches
130,Geoff Cameron,us USA,DF,FC Cincinnati,36,1985,23.5,1082,170,581,479,30,16,1082,8,5,62.5,3,37.5,500,2616,1089,3,2,0,13,1,530,3,Matches
131,Leonardo Campana,ec ECU,FW,Inter Miami,21,2000,17.6,551,23,43,251,263,72,551,26,9,34.6,17,65.4,305,1267,356,17,14,6,44,18,424,85,Matches
132,George Campbell,us USA,DF,Atlanta Utd,20,2001,16.4,1158,128,510,601,59,12,1158,16,9,56.3,7,43.8,689,3526,2037,21,17,2,13,10,765,6,Matches
133,Russell Canouse,us USA,MF,D.C. United,26,1995,13.2,565,31,122,324,127,19,565,13,7,53.8,5,38.5,303,1331,617,11,10,1,13,17,340,26,Matches
134,Nathan Cardoso,br BRA,DF,SJ Earthquakes,26,1995,25.2,1772,231,994,741,62,33,1772,36,15,41.7,17,47.2,1057,5959,3364,17,12,1,30,6,1145,3,Matches
135,Antonio Carlos,br BRA,DF,Orlando City,28,1993,18.1,1071,175,577,460,39,19,1071,4,1,25.0,2,50.0,627,3429,2172,16,6,1,6,0,676,5,Matches
136,Wikelman Carmona,ve VEN,"MF,FW",NY Red Bulls,18,2003,0.5,23,0,4,15,4,0,23,1,0,0.0,1,100.0,9,52,10,0,0,0,2,0,12,3,Matches
137,Julián Carranza,ar ARG,FW,Philadelphia Union,21,2000,24.6,955,26,68,421,479,132,952,45,19,42.2,24,53.3,512,2393,838,28,21,14,83,29,690,190,Matches
138,Adalberto Carrasquilla,pa PAN,MF,Houston Dynamo,23,1998,26.6,1533,47,289,934,344,21,1533,76,53,69.7,21,27.6,936,5278,2887,57,50,5,42,20,1062,43,Matches
139,Wilder Cartagena,pe PER,MF,Orlando City,27,1994,3.7,226,4,62,135,32,1,226,2,0,0.0,2,100.0,130,506,230,2,3,0,1,5,142,1,Matches
140,Javier Casas,us USA,MF,Chicago Fire,18,2003,0.4,31,1,3,24,4,0,31,0,0,,0,,22,94,30,1,0,0,2,2,23,0,Matches
141,Julio Cascante,cr CRC,DF,Austin,28,1993,30.2,2170,276,1091,944,141,69,2170,8,7,87.5,1,12.5,1331,7280,4269,22,18,0,14,7,1527,11,Matches
142,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,22,2000,24.4,1307,34,179,765,383,44,1307,65,38,58.5,26,40.0,639,3160,1646,38,35,6,40,28,723,67,Matches
143,Valentín Castellanos,ar ARG,FW,NYCFC,23,1998,16.2,662,22,37,233,396,142,656,31,15,48.4,16,51.6,404,1769,798,30,11,19,48,23,507,149,Matches
144,Lucas Cavallini,ca CAN,FW,Vancouver W'caps,29,1992,16.8,672,16,53,303,322,92,670,59,23,39.0,35,59.3,424,2243,741,27,17,10,76,26,536,120,Matches
145,Roman Celentano,us USA,GK,FC Cincinnati,21,2000,27.0,744,656,742,1,1,1,744,0,0,,0,,354,2404,1508,0,0,0,0,1,184,0,Matches
