rk,player,nation,pos,squad,age,born,mp,starts,min,90s,ga,ga90,sota,saves,save,w,d,l,cs,cs_perf,pkatt,pka,pksv,pkm,save_penalt,matches
1,Rúnar Alex Rúnarsson,is ISL,GK,Cardiff City,28,1995,6,6,540,6.0,8,1.33,24,16,66.7,2,0,4,1,16.7,0,0,0,0,,Matches
2,Ryan Allsop,eng ENG,GK,Hull City,31,1992,37,37,3321,36.9,46,1.25,146,100,70.5,15,11,11,10,27.0,3,3,0,0,0.0,Matches
3,Jak Alnwick,eng ENG,GK,Cardiff City,30,1993,24,24,2160,24.0,33,1.37,95,63,65.3,10,4,10,7,29.2,1,0,0,1,,Matches
4,Daniel Bachmann,at AUT,GK,Watford,29,1994,27,27,2429,27.0,32,1.19,106,74,70.8,6,12,9,11,40.7,3,1,2,0,66.7,Matches
5,Gavin Bazunu,ie IRL,GK,Southampton,21,2002,41,41,3690,41.0,54,1.32,143,89,63.6,24,9,8,11,26.8,3,2,0,1,0.0,Matches
6,James Beadle,eng ENG,GK,Sheffield Weds,19,2004,19,19,1710,19.0,24,1.26,75,52,68.0,9,4,6,8,42.1,1,0,0,1,,Matches
7,Asmir Begović,ba BIH,GK,QPR,36,1987,45,45,4049,45.0,57,1.27,178,122,68.5,14,11,20,13,28.9,1,1,0,0,0.0,Matches
8,Bartosz Białkowski,pl POL,GK,Millwall,36,1987,14,14,1260,14.0,21,1.50,63,42,69.8,3,5,6,4,28.6,2,2,0,0,0.0,Matches
9,Nathan Bishop,eng ENG,GK,Sunderland,23,1999,1,1,90,1.0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches
10,Jack Bonham,ie IRL,GK,Stoke City,29,1993,14,14,1260,14.0,19,1.36,59,41,72.9,2,7,5,5,35.7,3,3,0,0,0.0,Matches
11,Jacob Chapman,au AUS,GK,Huddersfield,22,2000,2,1,139,1.5,2,1.29,4,1,50.0,0,0,1,1,100.0,1,0,1,0,100.0,Matches
12,Bradley Collins,eng ENG,GK,Coventry City,26,1997,28,28,2520,28.0,33,1.18,132,102,76.5,13,7,8,8,28.6,2,2,0,0,0.0,Matches
