rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
23,Harry Arter,ie IRL,MF,Nott'ham Forest,30,1989,13,8,716,8.0,0,0,0,0,0,0,3,0,1.0,1.0,0.4,1.4,7,33,11,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18,Matches
24,Britt Assombalonga,cd COD,FW,Middlesbrough,27,1992,31,19,1725,19.2,5,0,5,4,1,1,2,0,9.1,8.3,0.4,8.8,9,16,108,0.26,0.00,0.26,0.21,0.21,0.48,0.02,0.50,0.44,0.46,Matches
25,Charlie Austin,eng ENG,FW,QPR,31,1989,21,19,1414,15.7,8,1,9,8,0,0,3,0,6.2,6.2,1.4,7.5,9,48,77,0.51,0.06,0.57,0.51,0.57,0.39,0.09,0.48,0.39,0.48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,Daniel Ayala,es ESP,DF,Blackburn,29,1990,10,8,785,8.7,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,4,14,1,0.00,0.11,0.11,0.00,0.11,0.05,0.05,0.10,0.05,0.10,Matches
27,André Ayew,gh GHA,FW,Swansea City,30,1989,43,41,3652,40.6,16,4,20,11,5,5,4,0,14.3,10.3,4.3,14.7,81,114,265,0.39,0.10,0.49,0.27,0.37,0.35,0.11,0.46,0.25,0.36,Matches
28,Femi Azeez,eng ENG,MF,Reading,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
29,Fouad Bachirou,km COM,MF,Nott'ham Forest,30,1990,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
30,Daniel Bachmann,at AUT,GK,Watford,26,1994,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
31,Juninho Bacuna,cw CUW,"MF,FW",Huddersfield,22,1997,43,37,3314,36.8,5,4,9,5,0,1,5,0,4.9,4.1,3.2,7.4,55,160,123,0.14,0.11,0.24,0.14,0.24,0.13,0.09,0.22,0.11,0.20,Matches
32,Leandro Bacuna,cw CUW,"DF,MF",Cardiff City,28,1991,42,32,2920,32.4,2,1,3,2,0,0,8,0,2.1,2.1,1.4,3.5,34,73,70,0.06,0.03,0.09,0.06,0.09,0.07,0.04,0.11,0.07,0.11,Matches
33,Joel Bagan,ie IRL,DF,Cardiff City,20,2000,7,5,464,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,19,9,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
34,Amadou Bakayoko,sl SLE,"FW,MF",Coventry City,24,1996,14,2,316,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0,7,22,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18,Matches
35,Nathan Baker,eng ENG,DF,Bristol City,29,1991,3,2,200,2.2,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.5,0,4,0,0.00,0.45,0.45,0.00,0.45,0.05,0.15,0.20,0.05,0.20,Matches
36,Tyreeq Bakinson,eng ENG,MF,Bristol City,21,1998,34,20,2065,22.9,4,1,5,4,0,0,2,0,1.2,1.2,0.8,2.0,13,138,28,0.17,0.04,0.22,0.17,0.22,0.05,0.04,0.09,0.05,0.09,Matches
37,Sam Baldock,eng ENG,FW,Reading,31,1989,20,4,514,5.7,0,2,2,0,0,0,1,0,1.2,1.2,0.9,2.1,6,10,32,0.00,0.35,0.35,0.00,0.35,0.21,0.15,0.36,0.21,0.36,Matches
38,Dominic Ball,eng ENG,MF,QPR,24,1995,39,24,2183,24.3,1,0,1,1,0,0,9,0,2.1,2.1,1.6,3.7,29,123,38,0.04,0.00,0.04,0.04,0.04,0.09,0.07,0.15,0.09,0.15,Matches
39,Sol Bamba,ci CIV,DF,Cardiff City,35,1985,6,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
40,Beni Baningime,cd COD,MF,Derby County,21,1998,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,4,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
41,Barry Bannan,sct SCO,MF,Sheffield Weds,30,1989,46,46,4012,44.6,2,5,7,0,2,3,9,0,4.3,2.0,8.9,10.9,60,280,69,0.04,0.11,0.16,0.00,0.11,0.10,0.20,0.30,0.04,0.24,Matches
42,Will Bapaga,eng ENG,"MF,FW",Coventry City,17,2002,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
43,Shandon Baptiste,gd GRN,MF,Brentford,22,1998,1,0,10,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,0,0.00,9.00,9.00,0.00,9.00,0.00,0.68,0.68,0.00,0.68,Matches
44,Yoann Barbet,fr FRA,DF,QPR,27,1993,46,46,4140,46.0,2,2,4,2,0,0,7,0,2.9,2.9,1.7,4.6,37,197,21,0.04,0.04,0.09,0.04,0.09,0.06,0.04,0.10,0.06,0.10,Matches
45,Daniel Barden,wls WAL,GK,Norwich City,19,2001,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
46,Tom Barkhuizen,eng ENG,"FW,DF",Preston,27,1993,45,29,2681,29.8,4,2,6,4,0,0,0,1,4.6,4.6,2.9,7.5,63,68,183,0.13,0.07,0.20,0.13,0.20,0.15,0.10,0.25,0.15,0.25,Matches
47,Daniel Barlaser,tr TUR,MF,Rotherham Utd,23,1997,33,29,2394,26.6,3,4,7,0,3,3,3,0,3.2,0.8,5.5,6.3,8,120,24,0.11,0.15,0.26,0.00,0.15,0.12,0.21,0.33,0.03,0.24,Matches
48,Danny Batth,eng ENG,DF,Stoke City,29,1990,29,27,2344,26.0,1,0,1,1,0,0,7,0,1.8,1.8,0.1,2.0,1,42,2,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08,Matches
49,Patrick Bauer,de GER,DF,Preston,27,1992,12,12,1034,11.5,1,1,2,1,0,0,1,0,1.3,1.3,1.4,2.7,4,23,4,0.09,0.09,0.17,0.09,0.17,0.11,0.12,0.23,0.11,0.23,Matches
50,Tom Bayliss,eng ENG,"MF,FW",Preston,21,1999,11,2,257,2.9,1,0,1,1,0,0,0,0,1.1,1.1,0.1,1.2,2,11,6,0.35,0.00,0.35,0.35,0.35,0.39,0.03,0.42,0.39,0.42,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
51,Mads Bech Sørensen,dk DEN,DF,Brentford,21,1999,32,29,2679,29.8,2,0,2,2,0,0,2,0,0.6,0.6,0.6,1.2,22,77,13,0.07,0.00,0.07,0.07,0.07,0.02,0.02,0.04,0.02,0.04,Matches
52,Asmir Begović,ba BIH,GK,Bournemouth,33,1987,45,45,4050,45.0,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,Matches
53,Jérémie Bela,ao ANG,"FW,MF",Birmingham City,27,1993,35,26,2252,25.0,3,6,9,1,2,2,2,0,4.8,3.2,4.4,7.6,73,62,164,0.12,0.24,0.36,0.04,0.28,0.19,0.18,0.37,0.13,0.30,Matches
54,Amari'i Bell,jm JAM,DF,Blackburn,26,1994,19,15,1527,17.0,0,0,0,0,0,0,1,0,1.0,1.0,1.3,2.3,52,74,66,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.14,0.06,0.14,Matches
55,Sam Bell,eng ENG,"MF,FW",Bristol City,18,2002,4,1,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.29,0.15,0.29,Matches
56,Steven Benda,de GER,GK,Swansea City,21,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
57,Filip Benković,hr CRO,DF,Cardiff City,23,1997,1,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
58,Elliott Bennett,eng ENG,"DF,FW",Blackburn,31,1988,9,2,250,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,10,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
59,Joe Bennett,eng ENG,DF,Cardiff City,30,1990,28,28,2382,26.5,1,2,3,1,0,0,6,0,1.2,1.2,1.1,2.3,28,81,64,0.04,0.08,0.11,0.04,0.11,0.04,0.04,0.09,0.04,0.09,Matches
60,Mason Bennett,eng ENG,"FW,MF",Millwall,24,1996,37,29,2298,25.5,6,2,8,6,0,0,0,0,5.4,5.4,2.1,7.5,65,62,149,0.23,0.08,0.31,0.23,0.31,0.21,0.08,0.29,0.21,0.29,Matches
61,Ryan Bennett,eng ENG,DF,Swansea City,30,1990,28,28,2420,26.9,0,0,0,0,0,0,8,0,0.3,0.3,0.1,0.5,8,57,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
62,Saïd Benrahma,dz ALG,"MF,FW",Brentford,24,1995,2,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,3,3,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.29,0.14,0.29,Matches
63,Daniel Bentley,eng ENG,GK,Bristol City,27,1993,43,43,3870,43.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
64,Luke Berry,eng ENG,MF,Luton Town,28,1992,31,22,1869,20.8,2,1,3,2,0,0,4,0,3.3,3.3,2.4,5.7,23,78,85,0.10,0.05,0.14,0.10,0.14,0.16,0.11,0.27,0.16,0.27,Matches
65,Faysal Bettache,eng ENG,MF,QPR,20,2000,6,0,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,7,5,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
66,Marcus Bettinelli,eng ENG,GK,Middlesbrough,28,1992,41,41,3690,41.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
67,Maxime Biamou,fr FRA,FW,Coventry City,29,1990,34,20,2014,22.4,5,2,7,5,0,0,3,0,8.3,8.3,2.0,10.3,26,27,168,0.22,0.09,0.31,0.22,0.31,0.37,0.09,0.46,0.37,0.46,Matches
68,Bartosz Białkowski,pl POL,GK,Millwall,33,1987,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
69,Mads Bidstrup,dk DEN,"MF,FW",Brentford,19,2001,4,1,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,7,2,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Matches
70,Jake Bidwell,eng ENG,DF,Swansea City,27,1993,39,36,3142,34.9,1,8,9,1,0,0,5,0,3.3,3.3,5.8,9.1,29,114,204,0.03,0.23,0.26,0.03,0.26,0.10,0.17,0.26,0.10,0.26,Matches
71,Krystian Bielik,pl POL,MF,Derby County,22,1998,13,13,1091,12.1,2,0,2,2,0,0,4,0,0.7,0.7,1.4,2.1,21,93,8,0.16,0.00,0.16,0.16,0.16,0.06,0.12,0.18,0.06,0.18,Matches
72,Philip Billing,dk DEN,MF,Bournemouth,24,1996,34,23,2070,23.0,8,4,12,8,0,0,9,0,4.0,4.0,4.0,8.0,40,112,111,0.35,0.17,0.52,0.35,0.52,0.18,0.17,0.35,0.18,0.35,Matches
73,Max Bird,eng ENG,MF,Derby County,19,2000,33,21,2071,23.0,0,0,0,0,0,0,2,0,1.3,1.3,1.5,2.8,16,94,28,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12,Matches
74,Tyler Blackett,eng ENG,DF,Nott'ham Forest,26,1994,14,9,844,9.4,0,0,0,0,0,0,0,0,0.2,0.2,1.0,1.2,22,31,32,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13,Matches
75,Jamal Blackman,eng ENG,GK,Rotherham Utd,26,1993,26,25,2334,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
76,Matt Bloomfield,eng ENG,"MF,FW",Wycombe,36,1984,16,8,690,7.7,1,0,1,1,0,0,1,0,1.2,1.2,0.0,1.3,2,8,16,0.13,0.00,0.13,0.13,0.13,0.16,0.00,0.16,0.16,0.16,Matches
77,Billy Bodin,wls WAL,"FW,MF",Preston,28,1992,4,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
78,Marc Bola,eng ENG,"DF,FW",Middlesbrough,22,1997,41,41,3606,40.1,1,1,2,1,0,0,7,0,0.8,0.8,3.3,4.1,66,140,90,0.02,0.02,0.05,0.02,0.05,0.02,0.08,0.10,0.02,0.10,Matches
79,Yannick Bolasie,cd COD,"FW,MF",Middlesbrough,31,1989,15,12,924,10.3,3,3,6,3,0,0,1,0,2.4,2.4,1.6,4.0,28,18,53,0.29,0.29,0.58,0.29,0.58,0.23,0.15,0.39,0.23,0.39,Matches
80,Gaëtan Bong,cm CMR,DF,Nott'ham Forest,32,1988,10,9,785,8.7,0,1,1,0,0,0,3,0,0.2,0.2,0.4,0.5,14,20,16,0.00,0.11,0.11,0.00,0.11,0.02,0.04,0.06,0.02,0.06,Matches
81,Macauley Bonne,zw ZIM,FW,QPR,24,1995,34,8,1098,12.2,3,1,4,3,0,0,6,0,5.1,5.1,0.5,5.6,16,19,77,0.25,0.08,0.33,0.25,0.33,0.42,0.04,0.46,0.42,0.46,Matches
82,Julian Börner,de GER,DF,Sheffield Weds,29,1991,26,25,2101,23.3,3,0,3,3,0,0,5,1,3.8,3.8,0.6,4.5,13,71,9,0.13,0.00,0.13,0.13,0.13,0.16,0.03,0.19,0.16,0.19,Matches
83,Caolan Boyd-Munce,nir NIR,DF,Birmingham City,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
84,Sonny Bradley,eng ENG,DF,Luton Town,28,1991,37,36,3285,36.5,0,1,1,0,0,0,6,0,1.7,1.7,1.2,2.9,28,98,7,0.00,0.03,0.03,0.00,0.03,0.05,0.03,0.08,0.05,0.08,Matches
85,Tom Bradshaw,wls WAL,"FW,MF",Millwall,28,1992,29,12,1049,11.7,4,0,4,4,0,0,0,0,4.9,4.9,0.4,5.3,13,11,80,0.34,0.00,0.34,0.34,0.34,0.42,0.03,0.45,0.42,0.45,Matches
86,Jarrad Branthwaite,eng ENG,DF,Blackburn,18,2002,10,10,900,10.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,24,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
87,James Bree,eng ENG,DF,Luton Town,22,1997,24,16,1603,17.8,1,0,1,1,0,0,0,0,0.4,0.4,2.4,2.8,35,80,86,0.06,0.00,0.06,0.06,0.06,0.02,0.13,0.16,0.02,0.16,Matches
88,Luke Brennan,eng ENG,FW,Blackburn,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
89,Ben Brereton,cl CHI,FW,Blackburn,21,1999,40,30,2430,27.0,7,4,11,7,0,0,1,0,6.7,6.7,4.8,11.5,73,54,222,0.26,0.15,0.41,0.26,0.41,0.25,0.18,0.43,0.25,0.43,Matches
90,Callum Brittain,eng ENG,"DF,MF",Barnsley,22,1998,40,40,3547,39.4,0,4,4,0,0,0,3,0,2.2,2.2,4.4,6.6,75,144,187,0.00,0.10,0.10,0.00,0.10,0.06,0.11,0.17,0.06,0.17,Matches
91,Louis Britton,eng ENG,FW,Bristol City,19,2001,1,0,19,0.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,0,0,1,4.74,0.00,4.74,4.74,4.74,1.45,0.00,1.45,1.45,1.45,Matches
92,David Brooks,wls WAL,"FW,MF",Bournemouth,23,1997,32,25,2146,23.8,5,5,10,5,0,0,3,0,4.8,4.8,5.0,9.8,61,104,156,0.21,0.21,0.42,0.21,0.42,0.20,0.21,0.41,0.20,0.41,Matches
93,Ciaron Brown,nir NIR,DF,Cardiff City,22,1998,12,11,1043,11.6,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,5,42,11,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
94,Izzy Brown,eng ENG,MF,Sheffield Weds,23,1997,19,4,542,6.0,0,1,1,0,0,0,1,0,0.2,0.2,1.1,1.3,15,32,29,0.00,0.17,0.17,0.00,0.17,0.04,0.18,0.21,0.04,0.21,Matches
95,Jacob Brown,sct SCO,FW,Stoke City,22,1998,41,27,2425,26.9,5,0,5,5,0,0,8,0,4.3,4.3,1.8,6.2,43,42,205,0.19,0.00,0.19,0.19,0.19,0.16,0.07,0.23,0.16,0.23,Matches
96,Jaden Brown,eng ENG,"DF,FW",Huddersfield,21,1999,13,1,245,2.7,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,4,5,10,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
97,Alan Browne,ie IRL,"MF,DF",Preston,25,1995,38,37,3241,36.0,4,2,6,3,1,1,6,1,2.8,2.0,1.6,3.7,38,139,110,0.11,0.06,0.17,0.08,0.14,0.08,0.05,0.12,0.06,0.10,Matches
98,Marcus Browne,eng ENG,FW,Middlesbrough,22,1997,5,1,142,1.6,2,1,3,2,0,0,0,0,0.8,0.8,0.5,1.3,5,4,9,1.27,0.63,1.90,1.27,1.90,0.54,0.32,0.86,0.54,0.86,Matches
99,Chris Brunt,nir NIR,MF,Bristol City,35,1984,12,5,512,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,1,24,3,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
100,Lee Buchanan,eng ENG,"DF,MF",Derby County,19,2001,35,28,2579,28.7,0,3,3,0,0,0,7,0,1.3,1.3,3.2,4.5,69,92,110,0.00,0.10,0.10,0.00,0.10,0.05,0.11,0.16,0.05,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,John Buckley,eng ENG,"MF,FW",Blackburn,20,1999,28,7,997,11.1,1,1,2,1,0,0,1,0,1.7,1.7,2.3,3.9,23,75,40,0.09,0.09,0.18,0.09,0.18,0.15,0.21,0.35,0.15,0.35,Matches
102,Emi Buendía,ar ARG,FW,Norwich City,23,1996,39,39,3316,36.8,15,15,30,14,1,1,8,2,11.7,10.9,13.2,24.1,98,288,224,0.41,0.41,0.81,0.38,0.79,0.32,0.36,0.68,0.30,0.65,Matches
