rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
133,Matthew Clarke,eng ENG,DF,Derby County,23,1996,41.0,0,37,10,27.0,0.90,0.24,0.00,0.00,10.5,0,0,0,3.5,3.5,0.10,-3.5,-3.5,Matches
134,Trevor Clarke,ie IRL,"DF,MF",Rotherham Utd,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,13.7,0,0,0,0.5,0.5,0.15,-0.5,-0.5,Matches
135,Jake Clarke-Salter,eng ENG,DF,Birmingham City,22,1997,8.8,0,2,0,0.0,0.23,0.00,0.00,,5.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
136,Adam Clayton,eng ENG,MF,Birmingham City,31,1989,9.7,0,2,0,0.0,0.21,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
137,Tom Cleverley,eng ENG,MF,Watford,30,1989,28.9,4,38,7,18.4,1.31,0.24,0.11,0.57,21.4,4,0,0,4.0,4.0,0.10,0.0,0.0,Matches
138,Sam Clucas,eng ENG,MF,Stoke City,29,1990,17.9,2,20,6,30.0,1.12,0.33,0.10,0.33,19.0,0,0,0,1.8,1.8,0.09,+0.2,+0.2,Matches
139,Josh Coburn,eng ENG,"FW,MF",Middlesbrough,17,2002,0.6,1,2,1,50.0,3.40,1.70,0.50,1.00,8.7,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
140,Josh Cogley,eng ENG,"DF,FW",Birmingham City,24,1996,4.3,0,1,0,0.0,0.23,0.00,0.00,,21.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
141,Jack Colback,eng ENG,MF,Nott'ham Forest,30,1989,12.2,0,1,1,100.0,0.08,0.08,0.00,0.00,6.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
142,Maxime Colin,fr FRA,DF,Birmingham City,28,1991,39.0,1,11,4,36.4,0.28,0.10,0.09,0.25,18.7,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
143,Bradley Collins,eng ENG,GK,Barnsley,23,1997,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
144,James Collins,ie IRL,FW,Luton Town,29,1990,29.5,10,64,17,26.6,2.17,0.58,0.13,0.47,12.8,0,2,4,15.5,12.7,0.20,-5.5,-4.7,Matches
145,Nathan Collins,ie IRL,DF,Stoke City,19,2001,19.6,2,6,2,33.3,0.31,0.10,0.33,1.00,11.3,0,0,0,0.7,0.7,0.11,+1.3,+1.3,Matches
146,Rubin Colwill,wls WAL,MF,Cardiff City,18,2002,2.1,0,3,1,33.3,1.41,0.47,0.00,0.00,14.5,0,0,0,0.4,0.4,0.15,-0.4,-0.4,Matches
147,Tommy Conway,sct SCO,"FW,MF",Bristol City,17,2002,3.0,1,4,2,50.0,1.34,0.67,0.25,0.50,13.1,0,0,0,0.9,0.9,0.23,+0.1,+0.1,Matches
148,Lewis Cook,eng ENG,MF,Bournemouth,23,1997,27.8,1,26,4,15.4,0.93,0.14,0.04,0.25,27.0,1,0,0,0.8,0.8,0.03,+0.2,+0.2,Matches
149,Steve Cook,eng ENG,DF,Bournemouth,29,1991,40.6,0,18,3,16.7,0.44,0.07,0.00,0.00,14.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
150,Brandon Cooper,wls WAL,FW,Swansea City,20,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
151,Jake Cooper,eng ENG,DF,Millwall,25,1995,41.2,1,35,8,22.9,0.85,0.19,0.03,0.13,12.1,1,0,0,2.2,2.2,0.06,-1.2,-1.2,Matches
152,Oliver Cooper,wls WAL,FW,Swansea City,20,1999,0.6,0,2,0,0.0,3.40,0.00,0.00,,25.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
153,Harry Cornick,eng ENG,"FW,MF",Luton Town,25,1995,28.4,1,30,7,23.3,1.06,0.25,0.03,0.14,16.1,0,0,0,2.9,2.9,0.10,-1.9,-1.9,Matches
154,Sam Cosgrove,eng ENG,FW,Birmingham City,23,1996,2.6,0,2,0,0.0,0.76,0.00,0.00,,18.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
155,Nuno da Costa,cv CPV,FW,Nott'ham Forest,29,1991,1.1,0,1,0,0.0,0.91,0.00,0.00,,15.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
156,Hayden Coulson,eng ENG,"FW,MF",Middlesbrough,22,1998,7.0,0,7,1,14.3,1.00,0.14,0.00,0.00,20.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
157,Jordan Cousins,eng ENG,MF,Stoke City,26,1994,9.4,0,5,1,20.0,0.53,0.11,0.00,0.00,17.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
158,Martin Cranie,eng ENG,DF,Luton Town,33,1986,19.3,0,2,1,50.0,0.10,0.05,0.00,0.00,7.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
159,Cameron Cresswell,eng ENG,"FW,DF",Derby County,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
160,Romoney Crichlow-Noble,eng ENG,DF,Huddersfield,21,1999,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
161,Matt Crooks,eng ENG,"MF,FW",Rotherham Utd,26,1994,34.3,6,58,10,17.2,1.69,0.29,0.10,0.60,14.5,0,0,0,8.2,8.0,0.14,-2.2,-2.0,Matches
162,Daniel Crowley,eng ENG,"MF,FW",Birmingham City,22,1997,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
163,Liam Cullen,wls WAL,FW,Swansea City,21,1999,5.6,1,14,3,21.4,2.51,0.54,0.07,0.33,13.7,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
164,Greg Cunningham,ie IRL,DF,Preston,29,1991,10.1,1,4,1,25.0,0.39,0.10,0.25,1.00,19.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
165,Greg Cunningham,ie IRL,DF,Cardiff City,29,1991,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,Fankaty Dabo,eng ENG,"DF,MF",Coventry City,24,1995,22.1,0,7,2,28.6,0.32,0.09,0.00,0.00,28.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
167,Bradley Dack,eng ENG,"MF,FW",Blackburn,26,1993,9.0,3,17,3,17.6,1.90,0.33,0.18,1.00,13.7,1,0,0,2.2,2.2,0.13,+0.8,+0.8,Matches
168,Julien Dacosta,fr FRA,DF,Coventry City,24,1996,10.3,0,3,1,33.3,0.29,0.10,0.00,0.00,9.5,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
169,Henrik Dalsgaard,dk DEN,DF,Brentford,31,1989,33.5,2,26,6,23.1,0.78,0.18,0.08,0.33,14.1,0,0,0,3.2,3.2,0.12,-1.2,-1.2,Matches
170,Matty Daly,eng ENG,"FW,MF",Huddersfield,19,2001,0.8,0,2,0,0.0,2.50,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
171,Luke Daniels,eng ENG,GK,Brentford,32,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
172,Arnaut Danjuma,nl NED,FW,Bournemouth,23,1997,27.7,15,71,32,45.1,2.57,1.16,0.21,0.47,18.1,6,0,0,7.5,7.5,0.11,+7.5,+7.5,Matches
173,Jay Dasilva,wls WAL,DF,Bristol City,22,1998,9.0,1,1,1,100.0,0.11,0.11,1.00,1.00,3.3,0,0,0,0.7,0.7,0.72,+0.3,+0.3,Matches
174,Josh Dasilva,eng ENG,MF,Brentford,21,1998,23.7,5,36,12,33.3,1.52,0.51,0.14,0.42,20.7,0,0,0,2.8,2.8,0.08,+2.2,+2.2,Matches
175,Jacob Davenport,eng ENG,MF,Blackburn,21,1998,6.8,1,7,2,28.6,1.03,0.29,0.14,0.50,21.4,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
176,Adam Davies,wls WAL,GK,Stoke City,28,1992,16.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
177,Ben Davies,eng ENG,DF,Preston,24,1995,18.8,0,5,0,0.0,0.27,0.00,0.00,,13.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
178,Curtis Davies,sl SLE,DF,Derby County,35,1985,10.8,0,8,1,12.5,0.74,0.09,0.00,0.00,13.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
179,Cameron Dawson,eng ENG,GK,Sheffield Weds,25,1995,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
180,Jón Daði Böðvarsson,is ISL,FW,Millwall,28,1992,15.4,1,24,9,37.5,1.55,0.58,0.04,0.11,14.6,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
181,Harlee Dean,eng ENG,DF,Birmingham City,29,1991,41.9,4,38,9,23.7,0.91,0.21,0.11,0.44,14.6,0,0,0,2.1,2.1,0.06,+1.9,+1.9,Matches
182,Troy Deeney,eng ENG,FW,Watford,32,1988,14.2,7,23,7,30.4,1.62,0.49,0.04,0.14,18.4,0,6,6,7.5,2.8,0.12,-0.5,-1.8,Matches
183,Fisayo Dele-Bashiru,ng NGA,MF,Sheffield Weds,19,2001,3.2,0,2,0,0.0,0.62,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
184,Tom Dele-Bashiru,ng NGA,MF,Watford,20,1999,0.7,0,3,1,33.3,4.22,1.41,0.00,0.00,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
185,Sepp van den Berg,nl NED,DF,Preston,18,2001,15.0,0,5,3,60.0,0.33,0.20,0.00,0.00,10.6,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
186,Kiernan Dewsbury-Hall,eng ENG,MF,Luton Town,21,1998,35.8,3,48,15,31.3,1.34,0.42,0.06,0.20,23.1,5,0,0,2.6,2.6,0.05,+0.4,+0.4,Matches
187,Yan Dhanda,eng ENG,MF,Swansea City,21,1998,14.6,1,26,5,19.2,1.78,0.34,0.04,0.20,25.9,5,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
188,Adama Diakhaby,fr FRA,FW,Huddersfield,24,1996,6.7,0,13,1,7.7,1.93,0.15,0.00,0.00,20.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
189,Brahima Diarra,ml MLI,FW,Huddersfield,17,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
190,Robert Dickie,eng ENG,DF,QPR,24,1996,42.3,3,23,9,39.1,0.54,0.21,0.13,0.33,13.0,0,0,0,1.9,1.9,0.08,+1.1,+1.1,Matches
191,Famara Diedhiou,sn SEN,FW,Bristol City,27,1992,23.6,8,35,18,51.4,1.48,0.76,0.23,0.44,17.0,0,0,0,3.9,3.9,0.11,+4.1,+4.1,Matches
192,Seny Dieng,sn SEN,GK,QPR,25,1994,41.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
193,Anfernee Dijksteel,sr SUR,DF,Middlesbrough,23,1996,28.1,0,6,0,0.0,0.21,0.00,0.00,,27.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
194,Daryl Dike,us USA,FW,Barnsley,20,2000,14.3,9,31,12,38.7,2.16,0.84,0.29,0.75,14.0,0,0,1,5.2,4.4,0.14,+3.8,+4.6,Matches
195,Tyrhys Dolan,eng ENG,FW,Blackburn,18,2001,14.1,3,23,9,39.1,1.64,0.64,0.13,0.33,15.2,0,0,0,2.7,2.7,0.12,+0.3,+0.3,Matches
196,Barry Douglas,sct SCO,DF,Blackburn,30,1989,27.0,0,14,1,7.1,0.52,0.04,0.00,0.00,23.4,5,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
197,Kieran Dowell,eng ENG,"MF,FW",Norwich City,22,1997,10.4,5,32,13,40.6,3.09,1.26,0.16,0.38,20.7,6,0,0,2.4,2.4,0.07,+2.6,+2.6,Matches
198,Stewart Downing,eng ENG,MF,Blackburn,36,1984,6.1,0,6,2,33.3,0.99,0.33,0.00,0.00,23.0,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
199,Demeaco Duhaney,eng ENG,DF,Huddersfield,21,1998,7.3,0,2,1,50.0,0.28,0.14,0.00,0.00,10.8,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
200,Stephen Duke-McKenna,gy GUY,FW,QPR,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
201,Chey Dunkley,eng ENG,DF,Sheffield Weds,28,1992,9.3,0,3,0,0.0,0.32,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
202,Lyndon Dykes,sct SCO,FW,QPR,24,1995,34.0,12,55,19,34.5,1.62,0.56,0.15,0.42,13.8,0,4,5,14.0,10.0,0.18,-2.0,-2.0,Matches
203,Josh Earl,eng ENG,DF,Preston,21,1998,3.9,0,6,2,33.3,1.53,0.51,0.00,0.00,11.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
204,Festy Ebosele,ie IRL,"MF,DF",Derby County,17,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
205,Josh Eccles,eng ENG,"DF,MF",Coventry City,20,2000,3.9,0,2,2,100.0,0.52,0.52,0.00,0.00,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
206,Rarmani Edmonds-Green,eng ENG,DF,Huddersfield,21,1999,16.4,2,7,2,28.6,0.43,0.12,0.29,1.00,13.6,0,0,0,1.1,1.1,0.16,+0.9,+0.9,Matches
207,George Edmundson,eng ENG,DF,Derby County,22,1997,8.3,1,5,2,40.0,0.60,0.24,0.20,0.50,8.7,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
208,Opi Edwards,eng ENG,"MF,DF",Bristol City,21,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,Owura Edwards,eng ENG,"FW,MF",Bristol City,19,2001,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
210,Carel Eiting,nl NED,MF,Huddersfield,22,1998,17.3,3,18,6,33.3,1.04,0.35,0.17,0.50,19.5,1,0,0,1.0,1.0,0.06,+2.0,+2.0,Matches
211,Ovie Ejaria,eng ENG,FW,Reading,22,1997,34.9,3,44,13,29.5,1.26,0.37,0.07,0.23,20.4,2,0,0,2.4,2.4,0.05,+0.6,+0.6,Matches
212,Harvey Elliott,eng ENG,"FW,MF",Blackburn,17,2003,30.6,7,42,14,33.3,1.37,0.46,0.17,0.50,19.4,0,0,0,3.5,3.5,0.08,+3.5,+3.5,Matches
213,Tomás Esteves,pt POR,"DF,FW",Reading,18,2002,13.8,1,14,4,28.6,1.02,0.29,0.07,0.25,21.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
214,Neil Etheridge,ph PHI,GK,Birmingham City,30,1990,43.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
215,Ched Evans,wls WAL,FW,Preston,31,1988,18.3,5,38,11,28.9,2.07,0.60,0.13,0.45,15.0,1,0,1,6.1,5.3,0.14,-1.1,-0.3,Matches
216,Corry Evans,nir NIR,MF,Blackburn,30,1990,9.0,0,9,2,22.2,1.00,0.22,0.00,0.00,20.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
217,George Evans,eng ENG,"DF,MF",Derby County,25,1994,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,3.4,0,0,0,0.6,0.6,0.63,-0.6,-0.6,Matches
218,George Evans,eng ENG,"DF,MF",Millwall,25,1994,18.8,1,9,1,11.1,0.48,0.05,0.11,1.00,17.9,1,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
219,Kiko Femenía,es ESP,DF,Watford,29,1991,33.6,0,11,1,9.1,0.33,0.03,0.00,0.00,25.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
220,Shane Ferguson,nir NIR,"FW,MF",Millwall,29,1991,2.7,0,4,0,0.0,1.47,0.00,0.00,,24.5,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
221,Sam Field,eng ENG,MF,QPR,22,1998,10.8,1,6,2,33.3,0.55,0.18,0.17,0.50,21.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
222,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,26,1994,31.5,0,12,4,33.3,0.38,0.13,0.00,0.00,9.7,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
223,Darnell Fisher,eng ENG,DF,Preston,26,1994,12.8,1,2,1,50.0,0.16,0.08,0.50,1.00,19.7,0,0,0,0.4,0.4,0.20,+0.6,+0.6,Matches
224,Darnell Fisher,eng ENG,"DF,FW",Middlesbrough,26,1994,10.0,0,2,0,0.0,0.20,0.00,0.00,,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
225,Ashley Fletcher,eng ENG,FW,Middlesbrough,24,1995,5.6,2,12,5,41.7,2.16,0.90,0.08,0.20,14.6,0,1,1,2.0,1.2,0.10,0.0,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
226,Steven Fletcher,sct SCO,FW,Stoke City,33,1987,26.1,9,65,20,30.8,2.49,0.77,0.12,0.40,14.2,4,1,1,11.4,10.6,0.17,-2.4,-2.6,Matches
227,Aden Flint,eng ENG,DF,Cardiff City,31,1989,22.0,1,19,4,21.1,0.86,0.18,0.05,0.25,11.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
228,Aden Flint,eng ENG,DF,Sheffield Weds,31,1989,3.2,0,1,0,0.0,0.31,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
229,Samuel Folarin,ng NGA,"FW,MF",Middlesbrough,19,2000,0.3,0,2,1,50.0,6.92,3.46,0.00,0.00,14.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
230,William Forrester,eng ENG,DF,Stoke City,19,2001,1.0,1,2,1,50.0,2.00,1.00,0.50,1.00,8.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
231,Marcus Forss,fi FIN,"FW,MF",Brentford,21,1999,12.3,7,36,13,36.1,2.93,1.06,0.19,0.54,14.0,0,0,0,7.9,7.9,0.22,-0.9,-0.9,Matches
232,Craig Forsyth,sct SCO,DF,Derby County,31,1989,18.1,0,9,1,11.1,0.50,0.06,0.00,0.00,16.5,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
233,Ben Foster,eng ENG,GK,Watford,37,1983,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
234,Tariqe Fosu,gh GHA,"FW,MF",Brentford,24,1995,20.0,4,26,9,34.6,1.30,0.45,0.15,0.44,18.4,1,0,0,2.1,2.1,0.08,+1.9,+1.9,Matches
235,Morgan Fox,wls WAL,DF,Stoke City,26,1993,19.3,0,4,0,0.0,0.21,0.00,0.00,,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
236,Luke Freeman,eng ENG,"FW,MF",Nott'ham Forest,28,1992,14.1,1,18,2,11.1,1.27,0.14,0.06,0.50,20.2,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
237,Nick Freeman,eng ENG,MF,Wycombe,24,1995,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,27.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
238,George Friend,eng ENG,DF,Birmingham City,32,1987,21.4,0,11,1,9.1,0.51,0.05,0.00,0.00,15.1,0,0,0,1.2,1.2,0.11,-1.2,-1.2,Matches
239,Dominik Frieser,at AUT,"MF,FW",Barnsley,26,1993,23.6,3,24,10,41.7,1.02,0.42,0.13,0.30,14.0,0,0,0,3.5,3.5,0.15,-0.5,-0.5,Matches
240,Dael Fry,eng ENG,DF,Middlesbrough,22,1997,29.6,1,9,1,11.1,0.30,0.03,0.11,1.00,7.9,0,0,0,2.5,2.5,0.27,-1.5,-1.5,Matches
241,Jay Fulton,sct SCO,MF,Swansea City,26,1994,30.2,3,16,4,25.0,0.53,0.13,0.19,0.75,16.8,0,0,0,1.3,1.3,0.08,+1.7,+1.7,Matches
242,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,21,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
243,Paul Gallagher,sct SCO,MF,Preston,35,1984,6.3,0,6,1,16.7,0.95,0.16,0.00,0.00,27.9,3,0,1,1.1,0.3,0.05,-1.1,-0.3,Matches
244,Sam Gallagher,eng ENG,FW,Blackburn,24,1995,24.6,8,47,19,40.4,1.91,0.77,0.17,0.42,14.4,0,0,0,6.7,6.7,0.14,+1.3,+1.3,Matches
245,Dominic Gape,eng ENG,MF,Wycombe,25,1994,9.6,0,2,0,0.0,0.21,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
246,Gary Gardner,eng ENG,MF,Birmingham City,28,1992,24.9,2,35,8,22.9,1.40,0.32,0.06,0.25,17.3,3,0,0,2.8,2.8,0.08,-0.8,-0.8,Matches
247,James Garner,eng ENG,MF,Watford,19,2001,12.6,0,21,6,28.6,1.67,0.48,0.00,0.00,24.7,4,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
248,James Garner,eng ENG,MF,Nott'ham Forest,19,2001,18.9,4,31,8,25.8,1.64,0.42,0.13,0.50,23.2,5,0,0,1.7,1.7,0.05,+2.3,+2.3,Matches
249,Jordan Garrick,eng ENG,"FW,MF",Swansea City,22,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
250,Saman Ghoddos,ir IRN,"MF,FW",Brentford,26,1993,16.4,3,33,11,33.3,2.02,0.67,0.09,0.27,19.2,3,0,0,3.3,3.3,0.10,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
251,Dimitris Giannoulis,gr GRE,DF,Norwich City,24,1995,14.5,0,11,2,18.2,0.76,0.14,0.00,0.00,17.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
252,Morgan Gibbs-White,eng ENG,MF,Swansea City,20,2000,3.5,1,8,4,50.0,2.26,1.13,0.13,0.25,16.7,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
253,Ben Gibson,eng ENG,DF,Norwich City,27,1993,26.2,0,8,1,12.5,0.31,0.04,0.00,0.00,14.0,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches
254,Lewis Gibson,eng ENG,DF,Reading,20,2000,8.3,0,9,1,11.1,1.08,0.12,0.00,0.00,20.3,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
255,Ryan Giles,eng ENG,"DF,MF",Rotherham Utd,20,2000,13.0,2,7,4,57.1,0.54,0.31,0.29,0.50,19.9,0,0,0,0.4,0.4,0.05,+1.6,+1.6,Matches
256,Ryan Giles,eng ENG,"DF,MF",Coventry City,20,2000,15.1,0,14,4,28.6,0.92,0.26,0.00,0.00,24.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
257,Robert Glatzel,de GER,FW,Cardiff City,26,1994,10.2,3,21,10,47.6,2.05,0.98,0.14,0.30,15.8,0,0,1,3.1,2.3,0.11,-0.1,+0.7,Matches
258,Matthew Godden,eng ENG,FW,Coventry City,29,1991,16.1,6,36,14,38.9,2.23,0.87,0.11,0.29,15.3,0,2,2,5.6,4.0,0.11,+0.4,0.0,Matches
259,Ben Godfrey,eng ENG,DF,Norwich City,22,1998,3.0,0,2,0,0.0,0.67,0.00,0.00,,25.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
260,Charlie Goode,eng ENG,DF,Brentford,24,1995,4.9,0,3,0,0.0,0.62,0.00,0.00,,8.1,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
261,Anthony Gordon,eng ENG,FW,Preston,19,2001,5.7,0,11,3,27.3,1.93,0.53,0.00,0.00,19.7,3,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
262,Kaide Gordon,eng ENG,MF,Derby County,15,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
263,Nico Gordon,ms MSR,DF,Birmingham City,18,2002,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
264,Dan Gosling,eng ENG,MF,Watford,30,1990,6.5,2,15,4,26.7,2.30,0.61,0.13,0.50,15.8,0,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches
265,Dan Gosling,eng ENG,MF,Bournemouth,30,1990,8.6,2,11,4,36.4,1.28,0.47,0.18,0.50,16.3,0,0,0,1.5,1.5,0.13,+0.5,+0.5,Matches
266,Lewis Grabban,eng ENG,FW,Nott'ham Forest,32,1988,22.1,6,48,11,22.9,2.17,0.50,0.08,0.36,15.2,0,2,3,10.2,7.9,0.16,-4.2,-3.9,Matches
267,Andre Gray,jm JAM,FW,Watford,29,1991,14.2,5,37,19,51.4,2.61,1.34,0.14,0.26,10.4,0,0,0,10.8,10.8,0.30,-5.8,-5.8,Matches
268,André Green,eng ENG,"FW,MF",Sheffield Weds,22,1998,3.4,0,2,0,0.0,0.59,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
269,Lee Gregory,eng ENG,FW,Stoke City,31,1988,2.8,1,3,1,33.3,1.07,0.36,0.33,1.00,3.8,0,0,0,1.6,1.6,0.54,-0.6,-0.6,Matches
270,Lee Gregory,eng ENG,"FW,MF",Derby County,31,1988,6.3,3,12,5,41.7,1.91,0.80,0.25,0.60,9.4,0,0,0,4.1,4.1,0.35,-1.1,-1.1,Matches
271,Matt Grimes,eng ENG,MF,Swansea City,25,1995,43.1,2,43,11,25.6,1.00,0.26,0.05,0.18,27.3,4,0,0,1.5,1.5,0.03,+0.5,+0.5,Matches
272,Jack Grimmer,sct SCO,DF,Wycombe,26,1994,38.3,0,10,1,10.0,0.26,0.03,0.00,0.00,23.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
