rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
154,Mohamed Fouzair,ma MAR,MF,Al-Raed,27,1991,28,28,2422,26.9,10,4,14,4,6,8,5,0,0.37,0.15,0.52,0.15,0.30,Matches
155,Moslem Al Freej,sa KSA,GK,Al-Fayha,31,1988,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Mohammed Al-Fuhaid,sa KSA,MF,Al-Fateh,29,1990,25,23,1778,19.8,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
157,Reuben Gabriel,ng NGA,MF,Abha,28,1990,16,16,1383,15.4,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
158,Gegé,cv CPV,DF,Al-Fayha,31,1988,24,22,2036,22.6,1,0,1,1,0,0,0,1,0.04,0.00,0.04,0.04,0.04,Matches
159,Savvas Gentsoglou,gr GRE,"MF,DF",Al-Adalah,28,1990,13,13,1074,11.9,1,0,1,0,1,1,5,0,0.08,0.00,0.08,0.00,0.00,Matches
160,Abdullah Al Ghamdi,sa KSA,GK,Damac,29,1990,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Abdulrahman Al-Ghamdi,sa KSA,FW,Al-Ittihad,24,1994,4,0,55,0.6,1,0,1,1,0,0,0,0,1.64,0.00,1.64,1.64,1.64,Matches
162,Hamed Al-Ghamdi,sa KSA,"MF,FW",Al-Ettifaq,20,1999,18,7,706,7.8,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
163,Khalid Al-Ghamdi,sa KSA,DF,Al-Faisaly,31,1988,23,22,1886,21.0,3,0,3,3,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches
164,Raed Al-Ghamdi,sa KSA,FW,Al-Raed,25,1994,27,13,1319,14.7,6,2,8,6,0,0,4,0,0.41,0.14,0.55,0.41,0.55,Matches
165,Sultan Al-Ghanam,sa KSA,DF,Al-Nassr,25,1994,28,28,2403,26.7,2,6,8,2,0,0,5,0,0.07,0.22,0.30,0.07,0.30,Matches
166,Khalid Al Ghannam,sa KSA,"MF,FW",Al-Nassr,18,2000,13,3,431,4.8,1,1,2,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,Matches
167,Abdulrahman Ghareeb,sa KSA,"MF,FW",Al-Ahli,22,1997,19,10,904,10.0,2,3,5,2,0,0,0,0,0.20,0.30,0.50,0.20,0.50,Matches
168,Fahad Ghazi,sa KSA,DF,Al-Ettifaq,25,1994,2,2,153,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches
169,Fahad Ghazi,sa KSA,"MF,DF",Al-Shabab,25,1994,2,2,156,1.7,0,1,1,0,0,0,0,0,0.00,0.58,0.58,0.00,0.58,Matches
170,Khalid Al Ghuwainem,sa KSA,MF,Al-Nassr,20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Leonardo Gil,ar ARG,MF,Al-Ittihad,28,1991,13,9,843,9.4,1,1,2,1,0,0,6,0,0.11,0.11,0.21,0.11,0.21,Matches
172,Sebastian Giovinco,it ITA,MF,Al-Hilal,32,1987,26,19,1736,19.3,7,7,14,7,0,0,4,0,0.36,0.36,0.73,0.36,0.73,Matches
173,Élton José Xavier Gomes,br BRA,MF,Al-Wehda,33,1986,12,10,741,8.2,0,3,3,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,Matches
174,Bafétimbi Gomis,fr FRA,FW,Al-Hilal,33,1985,29,25,2144,23.8,27,4,31,19,8,9,1,0,1.13,0.17,1.30,0.80,0.97,Matches
175,Craig Goodwin,au AUS,"MF,FW",Al-Wehda,27,1991,29,29,2516,28.0,4,8,12,3,1,1,5,0,0.14,0.29,0.43,0.11,0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Marcelo Grohe,br BRA,GK,Al-Ittihad,32,1987,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Cristian Guanca,ar ARG,"MF,FW",Al-Shabab,26,1993,30,29,2611,29.0,11,5,16,10,1,3,2,0,0.38,0.17,0.55,0.34,0.52,Matches
178,Guilherme,br BRA,MF,Al-Faisaly,24,1995,17,14,1226,13.6,5,0,5,4,1,1,2,0,0.37,0.00,0.37,0.29,0.29,Matches
179,Marcos Guilherme,br BRA,"MF,FW",Al-Wehda,23,1995,11,10,854,9.5,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches
180,Ahmed Al-Habib,sa KSA,DF,Abha,26,1993,7,6,556,6.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Hassan Al-Habib,sa KSA,MF,Al-Hazem,24,1994,19,10,1002,11.1,1,4,5,1,0,1,2,0,0.09,0.36,0.45,0.09,0.45,Matches
182,Musab Habkour,sa KSA,MF,Abha,20,1999,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Oussama Haddadi,tn TUN,DF,Al-Ettifaq,27,1992,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Zakaria Hadraf,ma MAR,"MF,FW",Damac,29,1990,13,12,1042,11.6,1,2,3,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matches
185,Abdullah Al-Hafith,sa KSA,DF,Al-Hilal,26,1992,15,13,1176,13.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Marwan Al Haidari,sa KSA,GK,Al-Shabab,23,1996,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Asiri Haitham,sa KSA,FW,Al-Ahli,18,2001,2,0,13,0.1,1,1,2,1,0,0,3,1,6.92,6.92,13.85,6.92,13.85,Matches
188,Mohammed Al-Haiti,sa KSA,GK,Al-Ettifaq,23,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
189,Othman Al Haj,sa KSA,MF,Al-Fayha,25,1994,14,1,269,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
190,Muteb Al-Hamaad,sa KSA,FW,Damac,20,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Fahad Al Hamad,sa KSA,DF,Al-Taawoun,21,1998,5,4,338,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Abdullah Al Hamaien,sa KSA,MF,Al-Adalah,31,1988,10,4,299,3.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
193,Abderrazak Hamdallah,ma MAR,FW,Al-Nassr,28,1990,27,27,2409,26.8,29,3,32,20,9,10,6,0,1.08,0.11,1.20,0.75,0.86,Matches
194,Abdullah Al Hamdan,sa KSA,FW,Al-Shabab,19,1999,19,15,1189,13.2,3,2,5,3,0,1,3,0,0.23,0.15,0.38,0.23,0.38,Matches
195,Yassin Hamzah,sa KSA,DF,Al-Wehda,28,1990,6,2,253,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Mansor Hamzi,sa KSA,MF,Al-Hazem,27,1992,26,10,1091,12.1,2,1,3,2,0,0,1,0,0.16,0.08,0.25,0.16,0.25,Matches
197,Mansoor Al-Harbi,sa KSA,DF,Al-Ittihad,31,1987,22,21,1932,21.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Yousef Al Harbi,sa KSA,MF,Al-Ahli,22,1997,10,3,244,2.7,1,1,2,1,0,0,1,0,0.37,0.37,0.74,0.37,0.74,Matches
199,Ali Al Hassan,sa KSA,MF,Al-Fateh,22,1997,22,18,1623,18.0,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
200,Abdullah Hassun,sa KSA,DF,Al-Ahli,22,1997,19,14,1245,13.8,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Motaz Hawsawi,sa KSA,DF,Al-Ahli,27,1992,8,6,539,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Omar Hawsawi,sa KSA,DF,Al-Nassr,33,1985,7,6,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Hazaa Al-Hazaa,sa KSA,FW,Al-Ettifaq,27,1991,23,8,905,10.1,6,2,8,6,0,0,1,0,0.60,0.20,0.80,0.60,0.80,Matches
204,Ali Hazazi,sa KSA,MF,Al-Ettifaq,25,1994,25,14,1309,14.5,1,2,3,1,0,0,5,0,0.07,0.14,0.21,0.07,0.21,Matches
205,Majed Hazazi,sa KSA,DF,Damac,31,1988,22,22,1980,22.0,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches
206,Naif Hazazi,sa KSA,FW,Al-Adalah,31,1988,10,4,456,5.1,2,0,2,1,1,1,1,0,0.39,0.00,0.39,0.20,0.20,Matches
207,Waleed Hazem,sa KSA,MF,Al-Shabab,24,1994,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,20,1999,6,5,502,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Saeed Hezam,sa KSA,"MF,FW",Damac,29,1990,7,3,294,3.3,0,1,1,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,Matches
210,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,22,1997,13,12,1101,12.2,3,0,3,3,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
211,Ayman Yusef Al-Hujaili,it ITA,MF,Damac,21,1998,13,4,497,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Jehad Al-Hussain,sy SYR,"MF,FW",Al-Raed,37,1982,27,19,1785,19.8,3,4,7,2,1,1,1,0,0.15,0.20,0.35,0.10,0.30,Matches
213,Saif Hussain,sa KSA,DF,Al-Hazem,26,1993,20,17,1510,16.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Khaleem Hyland,tt TRI,MF,Al-Faisaly,30,1989,25,25,2151,23.9,3,2,5,3,0,0,12,0,0.13,0.08,0.21,0.13,0.21,Matches
215,Jang Hyun-soo,kr KOR,DF,Al-Hilal,27,1991,22,22,1980,22.0,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
216,Mouhcine Iajour,ma MAR,FW,Damac,34,1985,12,12,1048,11.6,3,0,3,3,0,1,0,0,0.26,0.00,0.26,0.26,0.26,Matches
217,Faneva Imà Andriatsima,mg MAD,FW,Abha,35,1984,11,10,885,9.8,5,1,6,5,0,0,2,0,0.51,0.10,0.61,0.51,0.61,Matches
218,Faneva Imà Andriatsima,mg MAD,FW,Al-Fayha,35,1984,13,13,1059,11.8,1,2,3,1,0,0,1,0,0.08,0.17,0.25,0.08,0.25,Matches
219,Hassan Jaafari,sa KSA,MF,Al-Fayha,28,1991,10,0,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
220,Abdulwahab Jaafer,sa KSA,MF,Damac,25,1993,16,6,654,7.3,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,Matches
221,Abdullah Al Jadani,sa KSA,GK,Al-Wehda,27,1991,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Mohammed Jahfali,sa KSA,DF,Al-Hilal,28,1990,13,13,1134,12.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Abdulaziz Al-Jamaan,sa KSA,MF,Abha,23,1996,3,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Michał Janota,pl POL,MF,Al-Fateh,29,1990,11,9,743,8.3,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches
225,Hussain Al Jasim,sa KSA,FW,Al-Adalah,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Youssef El Jebli,nl NED,MF,Al-Faisaly,26,1992,29,27,2282,25.4,9,12,21,5,4,5,2,0,0.35,0.47,0.83,0.20,0.67,Matches
227,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Nassr,29,1990,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Luis Jiménez,cl CHI,"MF,FW",Al-Ittihad,35,1984,2,2,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Hamad Al-Jizani,sa KSA,DF,Al-Wehda,26,1993,13,13,1167,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Hamad Al-Jizani,sa KSA,"DF,MF",Damac,26,1993,12,12,1080,12.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Jonas,br BRA,DF,Al-Ittihad,27,1991,2,2,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Brad Jones,au AUS,GK,Al-Nassr,37,1982,29,29,2584,28.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
233,Abdullah Al-Jouei,sa KSA,MF,Damac,24,1995,14,8,680,7.6,2,2,4,2,0,0,1,0,0.26,0.26,0.53,0.26,0.53,Matches
234,Saša Jovanović,rs SRB,"FW,MF",Al-Fateh,27,1991,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Hamad Al-Juhaim,sa KSA,FW,Al-Fayha,31,1987,14,2,380,4.2,1,0,1,1,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches
236,Khalid Kaabi,sa KSA,MF,Al-Faisaly,27,1992,25,14,1331,14.8,2,2,4,2,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matches
237,Hassan Kadesh,sa KSA,"DF,MF",Al-Taawoun,26,1992,9,6,455,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Hassan Kadesh,sa KSA,DF,Al-Hilal,26,1992,6,6,500,5.6,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
239,Bashkim Kadrii,dk DEN,"FW,MF",Al-Fateh,28,1991,14,11,874,9.7,2,3,5,2,0,0,0,0,0.21,0.31,0.51,0.21,0.51,Matches
240,Majed Kanabah,sa KSA,MF,Al-Fateh,26,1993,13,6,583,6.5,0,1,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches
241,Abdullah Kanno,sa KSA,DF,Al-Fayha,29,1990,5,2,197,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,24,1994,20,14,1210,13.4,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches
243,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,28,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Sami Kassar,sa KSA,"MF,DF",Damac,29,1990,5,5,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,25,1993,22,22,1901,21.1,0,1,1,0,0,0,6,2,0.00,0.05,0.05,0.00,0.05,Matches
246,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,22,1996,18,18,1417,15.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
247,Ali Al Khaibari,sa KSA,DF,Al-Ettifaq,30,1989,1,1,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,29,1989,24,24,2128,23.6,2,1,3,2,0,0,2,0,0.08,0.04,0.13,0.08,0.13,Matches
249,Abdulmalek Al-Khaibri,sa KSA,MF,Al-Shabab,33,1986,20,12,1116,12.4,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches
250,Saad Al Khairi,sa KSA,DF,Al-Ettifaq,24,1995,13,8,764,8.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Osama Al-Khalaf,sa KSA,DF,Al-Hazem,22,1996,26,22,2044,22.7,3,2,5,3,0,0,4,0,0.13,0.09,0.22,0.13,0.22,Matches
252,Awadh Khames,sa KSA,DF,Al-Nassr,31,1988,16,11,924,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Omar Kharbin,sy SYR,"MF,FW",Al-Hilal,25,1994,16,7,679,7.5,6,3,9,5,1,1,0,0,0.80,0.40,1.19,0.66,1.06,Matches
254,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,24,1995,12,9,895,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Khalid Al-Khathlan,sa KSA,DF,Abha,22,1996,26,26,2290,25.4,0,2,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
256,Awadh Khrees,sa KSA,"DF,MF",Al-Adalah,28,1991,9,8,649,7.2,0,1,1,0,0,0,4,1,0.00,0.14,0.14,0.00,0.14,Matches
257,Awadh Khrees,sa KSA,DF,Al-Faisaly,28,1991,4,3,258,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Ayman Al-Khulaif,sa KSA,MF,Al-Wehda,22,1997,11,7,507,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Filip Kiss,sk SVK,"MF,DF",Al-Ettifaq,28,1990,25,24,2094,23.3,7,0,7,1,6,6,4,0,0.30,0.00,0.30,0.04,0.04,Matches
260,Aubin Kouakou,ci CIV,"DF,MF",Damac,27,1992,4,4,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Maksym Koval,ua UKR,GK,Al-Fateh,26,1992,18,18,1620,18.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Amiri Kurdi,sa KSA,DF,Al-Hilal,27,1991,5,4,360,4.0,0,1,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches
263,Mohammed Al-Kwikbi,sa KSA,MF,Al-Ettifaq,24,1994,22,19,1779,19.8,2,4,6,1,1,1,2,0,0.10,0.20,0.30,0.05,0.25,Matches
264,Ali Lajami,sa KSA,DF,Al-Fateh,23,1996,22,22,1891,21.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
265,Lucas Lima,br BRA,DF,Al-Ahli,27,1991,23,23,2029,22.5,1,2,3,1,0,0,5,1,0.04,0.09,0.13,0.04,0.13,Matches
266,Raïs M'Bolhi,dz ALG,GK,Al-Ettifaq,33,1986,28,28,2519,28.0,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches
267,Ricardo Machado,pt POR,DF,Al-Taawoun,30,1988,28,28,2470,27.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Mousa Madkhali,sa KSA,FW,Al-Wehda,31,1987,1,1,63,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Abdullah Madu,sa KSA,DF,Al-Nassr,26,1993,17,17,1410,15.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
270,Ali Maedi,ee EST,DF,Al-Faisaly,28,1991,5,1,133,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Abdullah Magrashi,sa KSA,"MF,FW",Al-Raed,21,1997,10,2,281,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Ibrahim Mahnashi,sa KSA,"MF,DF",Al-Ettifaq,19,1999,26,24,2109,23.4,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
273,Maicon,br BRA,DF,Al-Nassr,30,1988,28,28,2520,28.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Mohammed Al Majhad,sa KSA,MF,Al-Ahli,21,1998,8,5,462,5.1,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
275,Abdulaziz Majrashi,sa KSA,"DF,MF",Al-Adalah,28,1991,11,7,628,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Abdulaziz Majrashi,sa KSA,"MF,DF",Al-Hazem,28,1991,6,4,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Fahad Majrashi,sa KSA,FW,Al-Ahli,17,2001,4,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Mohammed Majrashi,sa KSA,"FW,MF",Al-Fateh,28,1991,18,5,644,7.2,2,0,2,2,0,0,7,0,0.28,0.00,0.28,0.28,0.28,Matches
279,Mustafa Malayekah,sa KSA,GK,Al-Faisaly,33,1986,28,28,2520,28.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
280,Abdulellah Al-Malki,sa KSA,MF,Al-Ittihad,24,1994,26,23,2058,22.9,2,3,5,2,0,0,9,1,0.09,0.13,0.22,0.09,0.22,Matches
281,Ass Mandaw Sy,sn SEN,DF,Al-Adalah,30,1989,14,13,1225,13.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Sandro Manoel,br BRA,MF,Al-Taawoun,31,1988,29,28,2530,28.1,3,0,3,1,2,2,4,0,0.11,0.00,0.11,0.04,0.04,Matches
283,Hamad Al Mansour,sa KSA,DF,Al-Nassr,26,1993,4,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Marko Marin,de GER,MF,Al-Ahli,30,1989,9,7,574,6.4,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
285,Rayan Al Marshoud,sa KSA,FW,Al-Raed,20,1999,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Naif Al Mas,sa KSA,DF,Al-Nassr,19,2000,4,3,334,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
287,Aymen Mathlouthi,tn TUN,GK,Al-Adalah,34,1984,10,10,874,9.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
288,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,32,1987,27,27,2430,27.0,1,0,1,0,1,1,0,0,0.04,0.00,0.04,0.00,0.00,Matches
289,Ali Al-Mazidi,sa KSA,GK,Al-Adalah,33,1985,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Sultan Mendash,sa KSA,"MF,FW",Al-Taawoun,24,1994,10,7,656,7.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Sultan Mendash,sa KSA,MF,Al-Ahli,24,1994,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Abdelali Mhamdi,ma MAR,GK,Abha,27,1991,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Salman Al-Moasher,sa KSA,"MF,FW",Al-Ahli,30,1988,22,15,1285,14.3,2,2,4,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
294,Tariq Mohammed,sa KSA,DF,Al-Ittihad,23,1995,3,2,190,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Mohammed Mohsen Harzan,sa KSA,MF,Al-Taawoun,30,1989,5,0,54,0.6,0,1,1,0,0,0,0,0,0.00,1.67,1.67,0.00,1.67,Matches
296,Mohammed Mohsen Harzan,sa KSA,MF,Damac,30,1989,15,8,641,7.1,1,4,5,1,0,0,1,0,0.14,0.56,0.70,0.14,0.70,Matches
297,Hussain Al Moqahwi,sa KSA,MF,Al-Ahli,31,1988,15,9,890,9.9,2,1,3,2,0,0,3,0,0.20,0.10,0.30,0.20,0.30,Matches
298,Mohamed Al Moqahwi,sa KSA,GK,Al-Adalah,24,1995,3,2,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Anselmo de Moraes,br BRA,MF,Al-Wehda,30,1989,25,25,2153,23.9,10,3,13,10,0,0,10,0,0.42,0.13,0.54,0.42,0.54,Matches
300,Danilo Moreno Asprilla,co COL,"MF,FW",Al-Shabab,30,1989,29,28,2477,27.5,7,6,13,7,0,0,3,0,0.25,0.22,0.47,0.25,0.47,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Yasser Al Mosailem,sa KSA,GK,Al-Ahli,35,1984,17,16,1431,15.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Ahmed Mostafa,eg EGY,MF,Al-Adalah,21,1997,5,4,293,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
303,Ahmed Mostafa,eg EGY,MF,Abha,21,1997,5,3,254,2.8,0,1,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,Matches
304,Naif Al-Mousa,sa KSA,"DF,MF",Al-Hazem,32,1986,10,10,759,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Nooh Al-Mousa,sa KSA,MF,Al-Ahli,28,1991,7,5,430,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Ryan Al-Mousa,sa KSA,MF,Al-Taawoun,25,1994,16,11,858,9.5,0,1,1,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches
307,Saeed Al Mowalad,sa KSA,DF,Al-Ahli,28,1991,18,13,1233,13.7,0,3,3,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
