rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
71,Mohammed Al Baqawi,sa KSA,DF,Al-Shabab,24,1995,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
72,Mohammed Al Baqawi,sa KSA,DF,Al-Fayha,24,1995,10.8,0,0,0,,0.00,0.00,,,,0,0,Matches
73,Basim Al Baqi,sa KSA,GK,Al-Ahli,29,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
74,Abdulrahman Al-Barakah,sa KSA,MF,Al-Fayha,28,1990,21.5,0,18,6,33.3,0.84,0.28,0.00,0.00,,0,0,Matches
75,Khaled Al-Barakah,sa KSA,DF,Al-Ettifaq,28,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
76,Karam Barnawi,sa KSA,DF,Abha,32,1987,20.9,0,3,0,0.0,0.14,0.00,0.00,,,0,0,Matches
77,Yassin Barnawi,sa KSA,"DF,MF",Al-Taawoun,25,1993,12.0,0,3,0,0.0,0.25,0.00,0.00,,,0,0,Matches
78,Mohammad Al Bassas,sa KSA,DF,Al-Ahli,20,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,Matches
79,Mustafa Bassas,sa KSA,"FW,MF",Al-Ahli,26,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
80,Mustafa Bassas,sa KSA,"MF,FW",Al-Faisaly,26,1993,1.8,0,2,1,50.0,1.08,0.54,0.00,0.00,,0,0,Matches
81,Zaid Al Bawardi,sa KSA,GK,Al-Nassr,22,1997,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
82,Youcef Belaïli,dz ALG,MF,Al-Ahli,27,1992,10.6,2,16,9,56.3,1.51,0.85,0.00,0.00,,2,2,Matches
83,Hatim Belal,sa KSA,DF,Al-Wehda,25,1994,0.6,0,1,1,100.0,1.73,1.73,0.00,0.00,,0,0,Matches
84,Farouk Ben Mustapha,tn TUN,GK,Al-Shabab,30,1989,24.3,0,0,0,,0.00,0.00,,,,0,0,Matches
85,Sofiane Bendebka,dz ALG,MF,Al-Fateh,26,1992,13.2,5,23,8,34.8,1.74,0.60,0.22,0.63,,0,0,Matches
86,Djamel Benlamri,dz ALG,DF,Al-Shabab,29,1989,8.2,0,2,0,0.0,0.24,0.00,0.00,,,0,0,Matches
87,Saad Bguir,tn TUN,"MF,FW",Abha,25,1994,28.1,12,62,22,35.5,2.20,0.78,0.13,0.36,,4,4,Matches
88,Fahad bin Jumayah,sa KSA,"MF,DF",Al-Nassr,24,1995,5.2,0,7,2,28.6,1.35,0.39,0.00,0.00,,0,0,Matches
89,Mohammed bin Nukhaylan,sa KSA,DF,Al-Faisaly,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
90,Abdulaziz Al-Bishi,sa KSA,MF,Al-Ittihad,25,1994,14.5,1,21,9,42.9,1.45,0.62,0.05,0.11,,0,0,Matches
91,Medwine Biteghe,ga GAB,MF,Al-Adalah,22,1996,27.3,2,32,8,25.0,1.17,0.29,0.06,0.25,,0,1,Matches
92,Roly Bonevacia,cw CUW,MF,Al-Faisaly,27,1991,19.0,2,35,16,45.7,1.85,0.84,0.06,0.13,,0,0,Matches
93,Wilfried Bony,ci CIV,FW,Al-Ittihad,30,1988,6.9,5,21,8,38.1,3.03,1.15,0.10,0.25,,3,3,Matches
94,Alberto Botía,es ESP,DF,Al-Wehda,30,1989,23.5,1,11,2,18.2,0.47,0.09,0.09,0.50,,0,0,Matches
95,Salim Boukhanchouche,dz ALG,MF,Abha,27,1991,2.3,0,3,0,0.0,1.29,0.00,0.00,,,0,0,Matches
96,Nawaf Boushal,sa KSA,DF,Al-Fateh,19,1999,13.5,0,2,0,0.0,0.15,0.00,0.00,,,0,0,Matches
97,Mohammed Al-Breik,sa KSA,DF,Al-Hilal,26,1992,18.0,1,9,1,11.1,0.50,0.06,0.11,1.00,,0,0,Matches
98,Tawfiq Bu Haymid,sa KSA,"DF,MF",Al-Fateh,31,1987,18.7,1,9,3,33.3,0.48,0.16,0.11,0.33,,0,0,Matches
99,Ali Al-Bulaihi,sa KSA,DF,Al-Hilal,29,1989,12.3,2,5,3,60.0,0.41,0.24,0.40,0.67,,0,0,Matches
100,Firas Al-Buraikan,sa KSA,FW,Al-Nassr,19,2000,2.4,1,6,3,50.0,2.51,1.26,0.17,0.33,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
101,Murtadah Al Burayh,sa KSA,DF,Al-Adalah,29,1990,13.9,0,5,2,40.0,0.36,0.14,0.00,0.00,,0,0,Matches
102,Jonathan Cafu,br BRA,MF,Al-Hazem,28,1991,12.9,2,16,8,50.0,1.24,0.62,0.13,0.25,,0,0,Matches
103,Haroune Camara,sa KSA,FW,Al-Ittihad,21,1998,6.9,1,9,3,33.3,1.30,0.43,0.11,0.33,,0,0,Matches
104,André Carrillo,pe PER,MF,Al-Hilal,28,1991,19.2,4,34,17,50.0,1.77,0.89,0.12,0.24,,0,0,Matches
105,Cássio,pt POR,GK,Al-Taawoun,38,1980,29.0,0,1,0,0.0,0.03,0.00,0.00,,,0,0,Matches
106,Farouk Chafaï,dz ALG,DF,Damac,29,1990,17.0,3,9,5,55.6,0.53,0.29,0.33,0.60,,0,0,Matches
107,Firas Chaouat,tn TUN,FW,Abha,23,1996,8.3,1,23,5,21.7,2.78,0.60,0.04,0.20,,0,0,Matches
108,Renato Chaves,br BRA,DF,Al-Wehda,29,1990,24.8,3,32,11,34.4,1.29,0.44,0.09,0.27,,0,0,Matches
109,Ibrahim Chenihi,dz ALG,MF,Damac,29,1990,13.4,2,28,6,21.4,2.09,0.45,0.07,0.33,,0,0,Matches
110,Aliou Cissé,sn SEN,"MF,FW",Al-Adalah,29,1990,22.0,6,30,13,43.3,1.37,0.59,0.20,0.46,,0,0,Matches
111,Emre Çolak,tr TUR,MF,Al-Wehda,28,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,,0,0,Matches
112,Manuel da Costa,ma MAR,DF,Al-Ittihad,33,1986,7.0,0,6,2,33.3,0.86,0.29,0.00,0.00,,0,0,Matches
113,Rafael Costa,br BRA,MF,Damac,28,1991,3.0,1,10,6,60.0,3.33,2.00,0.10,0.17,,0,0,Matches
114,Gustavo Cuellar,co COL,MF,Al-Hilal,26,1992,23.2,0,5,5,100.0,0.22,0.22,0.00,0.00,,0,0,Matches
115,Ammar Al-Daheem,sa KSA,DF,Al-Ittihad,25,1993,3.0,0,1,0,0.0,0.33,0.00,0.00,,,0,0,Matches
116,Nasser Al Dajani,sa KSA,MF,Al-Taawoun,22,1997,1.8,0,1,0,0.0,0.56,0.00,0.00,,,0,0,Matches
117,Jalal Daoudi,ma MAR,MF,Al-Raed,30,1988,17.1,7,38,13,34.2,2.22,0.76,0.16,0.46,,1,1,Matches
118,Faisal Darisi,sa KSA,DF,Al-Raed,22,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
119,Faisel Darwish,sa KSA,"MF,DF",Al-Taawoun,28,1991,5.9,0,0,0,,0.00,0.00,,,,0,0,Matches
120,Faisel Darwish,sa KSA,MF,Al-Wehda,28,1991,1.8,0,1,1,100.0,0.55,0.55,0.00,0.00,,0,0,Matches
121,Abdullaziz Al-Dawsari,sa KSA,MF,Al-Nassr,30,1988,0.9,1,2,2,100.0,2.12,2.12,0.50,0.50,,0,0,Matches
122,Abdullaziz Al-Dawsari,sa KSA,MF,Al-Faisaly,30,1988,4.5,0,8,1,12.5,1.77,0.22,0.00,0.00,,0,0,Matches
123,Nasser Al-Dawsari,sa KSA,MF,Al-Hilal,20,1998,2.6,0,1,0,0.0,0.38,0.00,0.00,,,0,0,Matches
124,Salem Al-Dawsari,sa KSA,MF,Al-Hilal,27,1991,16.7,4,33,11,33.3,1.98,0.66,0.12,0.36,,0,0,Matches
125,Mohammed Sayed Al-Dhaw,sa KSA,MF,Al-Fateh,25,1993,2.4,0,6,0,0.0,2.55,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
126,Abdulaziz Al-Dhiyabi,sa KSA,MF,Damac,27,1992,0.6,0,1,1,100.0,1.76,1.76,0.00,0.00,,0,0,Matches
127,Makhete Diop,sn SEN,FW,Al-Shabab,32,1987,10.5,6,33,12,36.4,3.14,1.14,0.15,0.42,,1,1,Matches
128,Djaniny,cv CPV,"FW,MF",Al-Ahli,28,1991,19.5,8,47,19,40.4,2.41,0.97,0.17,0.42,,0,0,Matches
129,Arnaud Djoum,cm CMR,MF,Al-Raed,30,1989,28.3,4,27,9,33.3,0.96,0.32,0.15,0.44,,0,0,Matches
130,Jumaan Al Dosari,sa KSA,DF,Damac,32,1987,6.6,0,2,0,0.0,0.30,0.00,0.00,,,0,0,Matches
131,Abdurahman Al-Dossari,sa KSA,MF,Al-Nassr,21,1997,4.6,0,3,2,66.7,0.65,0.43,0.00,0.00,,0,0,Matches
132,Saeed Al-Dossari,sa KSA,MF,Al-Fateh,29,1990,2.4,0,0,0,,0.00,0.00,,,,0,0,Matches
133,Hamad Al Dossary,sa KSA,"DF,MF",Al-Adalah,25,1994,3.1,0,1,1,100.0,0.33,0.33,0.00,0.00,,0,0,Matches
134,Marzouq Al Dossary,sa KSA,MF,Al-Shabab,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
135,Mohammed Al Dossary,sa KSA,DF,Al-Raed,20,1999,21.5,0,0,0,,0.00,0.00,,,,0,0,Matches
136,Souleymane Doukara,mr MTN,"FW,MF",Al-Ettifaq,27,1991,24.1,6,45,22,48.9,1.86,0.91,0.11,0.23,,1,1,Matches
137,Azzedine Doukha,dz ALG,GK,Al-Raed,32,1986,29.0,0,0,0,,0.00,0.00,,,,0,0,Matches
138,Khalid Dubaysh,sa KSA,"DF,MF",Al-Adalah,20,1998,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
139,Carlos Eduardo,br BRA,MF,Al-Hilal,29,1989,18.8,12,47,20,42.6,2.50,1.06,0.21,0.50,,2,3,Matches
140,Hussain Al Essa,sa KSA,"MF,FW",Al-Adalah,18,2000,9.5,2,9,5,55.6,0.95,0.53,0.22,0.40,,0,0,Matches
141,Jaber Essa,sa KSA,MF,Al-Wehda,22,1997,5.3,0,3,0,0.0,0.57,0.00,0.00,,,0,0,Matches
142,Abdullah Al-Fahad,sa KSA,DF,Al-Raed,25,1994,30.0,0,10,2,20.0,0.33,0.07,0.00,0.00,,0,0,Matches
143,Sultan Fahran,sa KSA,MF,Al-Raed,22,1996,24.1,0,2,0,0.0,0.08,0.00,0.00,,,0,0,Matches
144,Abdulmohsen Fallatah,sa KSA,DF,Al-Ittihad,25,1994,5.4,0,3,1,33.3,0.55,0.18,0.00,0.00,,0,0,Matches
145,Muhannad Fallatah,sa KSA,MF,Al-Fayha,23,1996,5.2,0,1,0,0.0,0.19,0.00,0.00,,,0,0,Matches
146,Sultan Faqihi,sa KSA,DF,Al-Hazem,24,1995,2.3,0,1,1,100.0,0.43,0.43,0.00,0.00,,0,0,Matches
147,Salman Al-Faraj,sa KSA,MF,Al-Hilal,29,1989,14.7,2,10,2,20.0,0.68,0.14,0.20,1.00,,0,0,Matches
148,Mohammed Al Fatil,sa KSA,DF,Al-Ahli,27,1992,13.9,0,10,3,30.0,0.72,0.22,0.00,0.00,,0,0,Matches
149,Jorge Fellipe,br BRA,DF,Damac,30,1988,13.0,2,15,5,33.3,1.15,0.38,0.13,0.40,,0,0,Matches
150,Ronnie Fernández,cl CHI,FW,Al-Fayha,28,1991,15.0,7,53,17,32.1,3.54,1.14,0.08,0.24,,3,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
151,Driss Fettouhi,ma MAR,MF,Al-Hazem,29,1989,29.4,3,72,27,37.5,2.45,0.92,0.03,0.07,,1,2,Matches
152,Ahmed Al Fiqi,sa KSA,MF,Al-Faisaly,26,1992,9.8,2,21,5,23.8,2.14,0.51,0.10,0.40,,0,0,Matches
153,Youssef Fouzai,tn TUN,"FW,MF",Al-Adalah,31,1987,8.6,0,12,2,16.7,1.39,0.23,0.00,0.00,,0,0,Matches
154,Mohamed Fouzair,ma MAR,MF,Al-Raed,27,1991,26.9,10,76,33,43.4,2.82,1.23,0.05,0.12,,6,8,Matches
155,Moslem Al Freej,sa KSA,GK,Al-Fayha,31,1988,14.0,0,0,0,,0.00,0.00,,,,0,0,Matches
156,Mohammed Al-Fuhaid,sa KSA,MF,Al-Fateh,29,1990,19.8,0,6,0,0.0,0.30,0.00,0.00,,,0,0,Matches
157,Reuben Gabriel,ng NGA,MF,Abha,28,1990,15.4,1,11,4,36.4,0.72,0.26,0.09,0.25,,0,0,Matches
158,Gegé,cv CPV,DF,Al-Fayha,31,1988,22.6,1,15,6,40.0,0.66,0.27,0.07,0.17,,0,0,Matches
159,Savvas Gentsoglou,gr GRE,"MF,DF",Al-Adalah,28,1990,11.9,1,6,2,33.3,0.50,0.17,0.00,0.00,,1,1,Matches
160,Abdullah Al Ghamdi,sa KSA,GK,Damac,29,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
161,Abdulrahman Al-Ghamdi,sa KSA,FW,Al-Ittihad,24,1994,0.6,1,1,1,100.0,1.64,1.64,1.00,1.00,,0,0,Matches
162,Hamed Al-Ghamdi,sa KSA,"MF,FW",Al-Ettifaq,20,1999,7.8,1,10,3,30.0,1.27,0.38,0.10,0.33,,0,0,Matches
163,Khalid Al-Ghamdi,sa KSA,DF,Al-Faisaly,31,1988,21.0,3,11,3,27.3,0.52,0.14,0.27,1.00,,0,0,Matches
164,Raed Al-Ghamdi,sa KSA,FW,Al-Raed,25,1994,14.7,6,28,12,42.9,1.91,0.82,0.21,0.50,,0,0,Matches
165,Sultan Al-Ghanam,sa KSA,DF,Al-Nassr,25,1994,26.7,2,34,7,20.6,1.27,0.26,0.06,0.29,,0,0,Matches
166,Khalid Al Ghannam,sa KSA,"MF,FW",Al-Nassr,18,2000,4.8,1,10,6,60.0,2.09,1.25,0.10,0.17,,0,0,Matches
167,Abdulrahman Ghareeb,sa KSA,"MF,FW",Al-Ahli,22,1997,10.0,2,13,6,46.2,1.29,0.60,0.15,0.33,,0,0,Matches
168,Fahad Ghazi,sa KSA,DF,Al-Ettifaq,25,1994,1.7,0,1,0,0.0,0.59,0.00,0.00,,,0,0,Matches
169,Fahad Ghazi,sa KSA,"MF,DF",Al-Shabab,25,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,Matches
170,Khalid Al Ghuwainem,sa KSA,MF,Al-Nassr,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
171,Leonardo Gil,ar ARG,MF,Al-Ittihad,28,1991,9.4,1,20,6,30.0,2.14,0.64,0.05,0.17,,0,0,Matches
172,Sebastian Giovinco,it ITA,MF,Al-Hilal,32,1987,19.3,7,65,25,38.5,3.37,1.30,0.11,0.28,,0,0,Matches
173,Élton José Xavier Gomes,br BRA,MF,Al-Wehda,33,1986,8.2,0,22,8,36.4,2.67,0.97,0.00,0.00,,0,0,Matches
174,Bafétimbi Gomis,fr FRA,FW,Al-Hilal,33,1985,23.8,27,83,46,55.4,3.48,1.93,0.23,0.41,,8,9,Matches
175,Craig Goodwin,au AUS,"MF,FW",Al-Wehda,27,1991,28.0,4,53,20,37.7,1.90,0.72,0.06,0.15,,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
176,Marcelo Grohe,br BRA,GK,Al-Ittihad,32,1987,17.0,0,0,0,,0.00,0.00,,,,0,0,Matches
177,Cristian Guanca,ar ARG,"MF,FW",Al-Shabab,26,1993,29.0,11,79,33,41.8,2.72,1.14,0.13,0.30,,1,3,Matches
178,Guilherme,br BRA,MF,Al-Faisaly,24,1995,13.6,5,29,16,55.2,2.13,1.17,0.14,0.25,,1,1,Matches
179,Marcos Guilherme,br BRA,"MF,FW",Al-Wehda,23,1995,9.5,1,17,9,52.9,1.79,0.95,0.06,0.11,,0,0,Matches
180,Ahmed Al-Habib,sa KSA,DF,Abha,26,1993,6.2,0,1,0,0.0,0.16,0.00,0.00,,,0,0,Matches
181,Hassan Al-Habib,sa KSA,MF,Al-Hazem,24,1994,11.1,1,10,2,20.0,0.90,0.18,0.10,0.50,,0,1,Matches
182,Musab Habkour,sa KSA,MF,Abha,20,1999,0.3,0,1,0,0.0,3.91,0.00,0.00,,,0,0,Matches
183,Oussama Haddadi,tn TUN,DF,Al-Ettifaq,27,1992,14.0,0,5,3,60.0,0.36,0.21,0.00,0.00,,0,0,Matches
184,Zakaria Hadraf,ma MAR,"MF,FW",Damac,29,1990,11.6,1,24,12,50.0,2.07,1.04,0.04,0.08,,0,0,Matches
185,Abdullah Al-Hafith,sa KSA,DF,Al-Hilal,26,1992,13.1,0,5,2,40.0,0.38,0.15,0.00,0.00,,0,0,Matches
