rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
84,Breno,br BRA,"FW,MF",Palmeiras,24,1996,10.8,2,16,4,25.0,1.48,0.37,0.13,0.50,17.5,0,0,0,1.7,1.7,0.11,+0.3,+0.3,Matches
85,Eduardo Brock,br BRA,DF,Ceará,28,1991,5.5,1,5,2,40.0,0.91,0.37,0.20,0.50,14.1,1,0,0,0.9,0.9,0.18,+0.1,+0.1,Matches
86,Bruninho,br BRA,"MF,FW",Sport Recife,19,2000,3.9,0,12,4,33.3,3.06,1.02,0.00,0.00,24.1,3,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
87,Fabrício Bruno,br BRA,DF,RB Bragantino,23,1996,12.5,1,8,1,12.5,0.64,0.08,0.13,1.00,13.1,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
88,Matheus Bueno,br BRA,"MF,FW",Coritiba,21,1998,14.6,0,11,3,27.3,0.75,0.21,0.00,0.00,26.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
89,Vitor Bueno,br BRA,"FW,MF",São Paulo,25,1994,14.8,2,39,15,38.5,2.64,1.02,0.05,0.13,18.7,1,0,0,2.7,2.7,0.07,-0.7,-0.7,Matches
90,Ariel Cabral,ar ARG,MF,Goiás,32,1987,16.2,0,11,2,18.2,0.68,0.12,0.00,0.00,24.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
91,Patric Cabral Lalau,br BRA,DF,Sport Recife,30,1989,36.0,1,39,8,20.5,1.08,0.22,0.03,0.13,19.9,4,0,0,2.0,2.0,0.05,-1.0,-1.0,Matches
92,Jonathan Cafu,br BRA,"FW,MF",Corinthians,28,1991,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Rodrigo Caio,br BRA,DF,Flamengo,26,1993,18.7,0,7,2,28.6,0.37,0.11,0.00,0.00,8.9,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
94,Caju,br BRA,DF,Goiás,24,1995,10.4,0,5,0,0.0,0.48,0.00,0.00,,20.5,1,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
95,Calebe,br BRA,"MF,FW",Atlético Mineiro,19,2000,4.3,0,11,3,27.3,2.55,0.70,0.00,0.00,27.0,2,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
96,Lucas Calegari,br BRA,DF,Fluminense,17,2002,21.6,0,12,3,25.0,0.55,0.14,0.00,0.00,20.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
97,Guilherme Camacho,br BRA,MF,Corinthians,29,1990,6.4,0,8,2,25.0,1.26,0.31,0.00,0.00,22.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
98,Lucas Campos,br BRA,FW,Botafogo (RJ),22,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
99,Luan Cândido,br BRA,DF,RB Bragantino,18,2001,6.7,1,13,4,30.8,1.93,0.59,0.08,0.25,25.5,5,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
100,Fernando Canesin,br BRA,"MF,FW",Ath Paranaense,27,1992,8.4,1,6,2,33.3,0.71,0.24,0.17,0.50,16.3,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Germán Cano,ar ARG,FW,Vasco da Gama,31,1988,31.8,14,71,36,50.7,2.23,1.13,0.18,0.36,14.6,0,1,2,14.9,13.4,0.19,-0.9,-0.4,Matches
102,Víctor Cantillo,co COL,MF,Corinthians,26,1993,17.3,0,13,2,15.4,0.75,0.12,0.00,0.00,27.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
103,Juninho Capixaba,br BRA,DF,Bahia,22,1997,22.9,0,17,4,23.5,0.74,0.17,0.00,0.00,25.0,5,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
104,Felippe Cardoso,br BRA,FW,Fluminense,21,1998,6.4,2,17,8,47.1,2.65,1.25,0.12,0.25,14.5,0,0,0,1.9,1.9,0.11,+0.1,+0.1,Matches
105,Johnny Cardoso,us USA,MF,Internacional,18,2001,5.3,0,3,1,33.3,0.57,0.19,0.00,0.00,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
106,Edson Caríus,br BRA,FW,Fortaleza,31,1988,0.7,0,1,0,0.0,1.50,0.00,0.00,,9.7,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
107,Carlinhos,br BRA,"MF,FW",Vasco da Gama,25,1994,15.3,1,33,7,21.2,2.15,0.46,0.03,0.14,27.1,3,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
108,Carlinhos,br BRA,DF,Fortaleza,33,1986,20.9,0,5,0,0.0,0.24,0.00,0.00,,23.4,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
109,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,19,2000,4.4,2,14,6,42.9,3.21,1.37,0.14,0.33,16.7,1,0,0,1.8,1.8,0.13,+0.2,+0.2,Matches
110,Gonzalo Carneiro,uy URU,"FW,MF",São Paulo,24,1995,2.3,1,5,1,20.0,2.16,0.43,0.20,1.00,9.6,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
111,Leandro Carvalho,br BRA,"FW,MF",Ceará,24,1995,9.0,1,17,4,23.5,1.88,0.44,0.06,0.25,21.1,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
112,Roger Carvalho,br BRA,DF,Fortaleza,33,1986,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Taylon Carvalho,br BRA,DF,Goiás,19,2000,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Gustavo Cascardo,br BRA,DF,Botafogo (RJ),22,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Cássio,br BRA,GK,Corinthians,32,1987,34.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
116,Leandro Castán,br BRA,DF,Vasco da Gama,33,1986,26.6,0,5,1,20.0,0.19,0.04,0.00,0.00,10.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
117,Ygor Catatau,br BRA,"FW,MF",Vasco da Gama,24,1995,5.1,1,12,4,33.3,2.37,0.79,0.08,0.25,20.8,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
118,Diego Cavalieri,br BRA,GK,Botafogo (RJ),37,1982,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Juan Cazares,ec ECU,MF,Corinthians,27,1992,12.1,2,26,9,34.6,2.15,0.75,0.08,0.22,25.4,2,0,0,1.5,1.5,0.06,+0.5,+0.5,Matches
120,Anderson Ceará,br BRA,FW,Santos,20,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
121,Ezequiel Cerutti,ar ARG,"FW,DF",Coritiba,28,1992,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,César,br BRA,GK,Flamengo,28,1992,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Bruno César,br BRA,MF,Vasco da Gama,31,1988,2.7,0,5,2,40.0,1.88,0.75,0.00,0.00,28.7,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
124,Júlio César,br BRA,GK,Grêmio,33,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Júlio César,br BRA,GK,RB Bragantino,35,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Cesinha,br BRA,MF,Botafogo (RJ),19,2000,4.3,0,9,3,33.3,2.11,0.70,0.00,0.00,22.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
127,Gabriel Chaves,br BRA,"MF,FW",Vasco da Gama,18,2001,5.3,1,11,5,45.5,2.09,0.95,0.09,0.20,19.0,0,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
128,Chico,br BRA,"MF,FW",Atl Goianiense,28,1991,24.4,1,43,11,25.6,1.76,0.45,0.02,0.09,21.2,8,0,0,3.7,3.7,0.09,-2.7,-2.7,Matches
129,Chico,br BRA,DF,Goiás,32,1987,2.2,0,1,1,100.0,0.46,0.46,0.00,0.00,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
130,Chico,br BRA,DF,Sport Recife,21,1998,7.2,0,1,0,0.0,0.14,0.00,0.00,,13.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
131,Christian,br BRA,MF,Ath Paranaense,19,2000,21.9,2,21,7,33.3,0.96,0.32,0.10,0.29,24.7,0,0,0,1.0,1.0,0.05,+1.0,+1.0,Matches
132,Christian,br BRA,FW,Fluminense,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
133,Léo Chú,br BRA,FW,Ceará,19,2000,15.6,3,20,6,30.0,1.28,0.39,0.15,0.50,16.8,0,0,0,2.5,2.5,0.13,+0.5,+0.5,Matches
134,Diego Churín,ar ARG,FW,Grêmio,30,1989,7.5,3,16,3,18.8,2.12,0.40,0.13,0.67,14.7,0,1,1,3.1,2.4,0.15,-0.1,-0.4,Matches
135,Léo Cittadini,br BRA,MF,Ath Paranaense,25,1994,26.6,5,50,19,38.0,1.88,0.71,0.10,0.26,18.8,2,0,0,6.8,6.8,0.14,-1.8,-1.8,Matches
136,Luccas Claro,br BRA,DF,Fluminense,28,1991,29.1,2,15,3,20.0,0.52,0.10,0.13,0.67,11.7,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
137,Claudinho,br BRA,"MF,FW",RB Bragantino,23,1997,31.5,18,100,34,34.0,3.17,1.08,0.14,0.41,24.6,14,4,5,10.0,6.1,0.06,+8.0,+7.9,Matches
138,Mateus Claus,br BRA,GK,Bahia,25,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,Clayson,br BRA,"FW,MF",Bahia,24,1995,8.3,3,22,6,27.3,2.66,0.73,0.09,0.33,26.2,4,1,2,2.8,1.2,0.05,+0.2,+0.8,Matches
140,Cléber,br BRA,FW,Ceará,23,1996,24.5,6,53,17,32.1,2.16,0.69,0.11,0.35,13.8,0,0,0,6.8,6.8,0.13,-0.8,-0.8,Matches
141,Uillian Correia,br BRA,MF,RB Bragantino,30,1989,2.4,0,1,0,0.0,0.41,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
142,Bruno Cortez,br BRA,DF,Grêmio,32,1987,19.8,0,5,1,20.0,0.25,0.05,0.00,0.00,18.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
143,Bruno Costa,br BRA,"FW,MF",Atlético Mineiro,19,2000,0.5,0,2,0,0.0,4.19,0.00,0.00,,8.5,0,0,0,0.6,0.6,0.29,-0.6,-0.6,Matches
144,Fernando Costanza,br BRA,DF,Botafogo (RJ),21,1998,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
145,Matheus Cotulio Bossa,br BRA,"FW,MF",Atl Goianiense,26,1993,5.5,1,24,7,29.2,4.39,1.28,0.04,0.14,22.3,1,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
146,Cristiano,br BRA,MF,Coritiba,18,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
147,Tomás Cuello,ar ARG,"FW,MF",RB Bragantino,19,2000,8.3,0,21,8,38.1,2.53,0.96,0.00,0.00,20.9,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
148,Víctor Cuesta,ar ARG,DF,Internacional,31,1988,34.8,1,10,4,40.0,0.29,0.11,0.10,0.25,15.8,3,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
149,Andrés D'Alessandro,ar ARG,"MF,FW",Internacional,38,1981,6.0,0,7,3,42.9,1.17,0.50,0.00,0.00,19.6,3,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
150,Dalberto,br BRA,FW,Sport Recife,25,1994,14.0,3,32,11,34.4,2.28,0.78,0.09,0.27,14.5,0,0,0,3.8,3.8,0.12,-0.8,-0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
151,Daniel,br BRA,GK,Internacional,25,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
152,Daniel,br BRA,MF,Goiás,20,1999,6.4,0,15,3,20.0,2.34,0.47,0.00,0.00,28.4,2,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
153,Wellington Daniel Bueno,br BRA,DF,Atlético Mineiro,24,1995,3.9,0,1,0,0.0,0.26,0.00,0.00,,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
154,Danielzinho,br BRA,MF,Bahia,24,1996,16.7,3,27,8,29.6,1.62,0.48,0.11,0.38,21.3,1,0,0,2.6,2.6,0.10,+0.4,+0.4,Matches
155,Danilo,br BRA,"FW,MF",Atl Goianiense,20,1999,5.4,1,7,2,28.6,1.30,0.37,0.14,0.50,19.3,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
156,Danilo,,FW,Atl Goianiense,18,2001,0.2,0,1,0,0.0,4.50,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
157,Danilo,br BRA,MF,Palmeiras,18,2001,10.1,0,10,2,20.0,0.99,0.20,0.00,0.00,29.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
158,David,br BRA,"FW,MF",Fortaleza,24,1995,29.6,7,49,19,38.8,1.66,0.64,0.14,0.37,15.3,0,0,0,8.4,8.4,0.17,-1.4,-1.4,Matches
159,Jonathan David Gómez,ar ARG,"MF,FW",Sport Recife,30,1989,10.9,1,21,3,14.3,1.92,0.27,0.05,0.33,22.9,1,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
160,Matheus Davó,br BRA,FW,Corinthians,20,1999,2.9,2,6,3,50.0,2.10,1.05,0.33,0.67,13.4,0,0,0,2.3,2.3,0.38,-0.3,-0.3,Matches
161,Giorgian De Arrascaeta,uy URU,"MF,FW",Flamengo,25,1994,24.5,8,66,28,42.4,2.69,1.14,0.12,0.29,17.1,10,0,0,8.5,8.5,0.13,-0.5,-0.5,Matches
162,Derley,br BRA,"MF,FW",Fortaleza,33,1986,2.1,0,1,0,0.0,0.48,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
163,Ricardo Dias Acosta,br BRA,MF,Ceará,34,1985,4.5,0,5,3,60.0,1.11,0.67,0.00,0.00,30.4,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
164,Gabriel Dias,br BRA,DF,Fortaleza,25,1994,21.8,1,17,5,29.4,0.78,0.23,0.06,0.20,13.6,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
165,Diego,br BRA,DF,São Paulo,20,1999,16.8,1,9,4,44.4,0.54,0.24,0.11,0.25,14.0,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
166,Diego,br BRA,GK,Botafogo (RJ),21,1998,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,Diego,br BRA,MF,Flamengo,34,1985,14.0,1,20,5,25.0,1.43,0.36,0.05,0.20,24.2,5,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches
168,Digão,br BRA,DF,Fluminense,31,1988,8.7,2,7,3,42.9,0.80,0.34,0.29,0.67,9.5,0,0,0,1.0,1.0,0.15,+1.0,+1.0,Matches
169,Dodi,br BRA,MF,Fluminense,23,1996,19.0,1,16,4,25.0,0.84,0.21,0.06,0.25,30.7,3,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
170,Mailton dos Santos,br BRA,"MF,FW",Atlético Mineiro,21,1998,1.2,0,3,1,33.3,2.60,0.87,0.00,0.00,23.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
171,Mailton dos Santos,br BRA,"DF,MF",Coritiba,21,1998,6.7,0,4,0,0.0,0.59,0.00,0.00,,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
172,Rodrigo Dourado,br BRA,MF,Internacional,25,1994,13.4,3,9,5,55.6,0.67,0.37,0.33,0.60,8.7,0,0,0,0.7,0.7,0.07,+2.3,+2.3,Matches
173,David Duarte,br BRA,DF,Goiás,25,1995,28.8,2,26,7,26.9,0.90,0.24,0.08,0.29,17.3,3,0,0,1.8,1.8,0.07,+0.2,+0.2,Matches
174,Edenílson,br BRA,MF,Internacional,30,1989,30.9,6,38,10,26.3,1.23,0.32,0.08,0.30,20.8,4,3,3,6.2,3.9,0.10,-0.2,-0.9,Matches
175,Eder,br BRA,DF,Atl Goianiense,24,1995,31.3,0,10,2,20.0,0.32,0.06,0.00,0.00,11.5,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
176,Éderson,br BRA,"FW,MF",Fortaleza,30,1989,1.2,0,2,0,0.0,1.64,0.00,0.00,,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
177,Éderson,br BRA,MF,Corinthians,20,1999,7.9,0,10,3,30.0,1.27,0.38,0.00,0.00,26.6,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
178,Edson,br BRA,"MF,DF",Bahia,21,1998,5.6,0,4,0,0.0,0.72,0.00,0.00,,29.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
179,Edson,br BRA,MF,Atl Goianiense,28,1991,14.0,1,10,3,30.0,0.71,0.21,0.10,0.33,23.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
180,Eduardo,br BRA,DF,Ceará,33,1986,10.1,1,6,2,33.3,0.59,0.20,0.17,0.50,23.7,0,0,0,0.8,0.8,0.14,+0.2,+0.2,Matches
181,Carlos Eduardo,br BRA,"FW,MF",Ath Paranaense,23,1996,19.0,7,40,19,47.5,2.11,1.00,0.18,0.37,16.3,0,0,0,5.6,5.6,0.14,+1.4,+1.4,Matches
182,Élber,br BRA,"FW,MF",Bahia,27,1992,15.9,3,36,16,44.4,2.27,1.01,0.08,0.19,18.7,1,0,0,3.3,3.3,0.09,-0.3,-0.3,Matches
183,Elías,br BRA,MF,Bahia,34,1985,8.8,0,9,0,0.0,1.02,0.00,0.00,,21.7,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
184,Elton,br BRA,"MF,DF",Bahia,29,1990,1.6,0,2,0,0.0,1.24,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
185,Alan Empereur,br BRA,DF,Palmeiras,25,1994,7.7,0,3,0,0.0,0.39,0.00,0.00,,16.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
186,Ênio,br BRA,"MF,FW",Botafogo (RJ),18,2001,2.2,0,6,3,50.0,2.74,1.37,0.00,0.00,17.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
187,Carlos Enrique Renteria,co COL,MF,Botafogo (RJ),24,1995,5.5,0,5,2,40.0,0.91,0.36,0.00,0.00,22.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
188,Erick,br BRA,"DF,MF",Ath Paranaense,22,1997,16.8,0,23,6,26.1,1.37,0.36,0.00,0.00,18.8,0,0,0,1.8,1.8,0.08,-1.8,-1.8,Matches
189,Ernando,br BRA,DF,Bahia,31,1988,29.6,1,14,7,50.0,0.47,0.24,0.07,0.14,10.5,0,0,0,1.3,1.3,0.09,-0.3,-0.3,Matches
190,Lucas Esteves,br BRA,"DF,FW",Palmeiras,19,2000,6.7,0,7,1,14.3,1.04,0.15,0.00,0.00,23.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
191,Lucas Evangelista,br BRA,MF,RB Bragantino,24,1995,13.5,2,29,9,31.0,2.15,0.67,0.07,0.22,18.4,1,0,0,2.3,2.3,0.08,-0.3,-0.3,Matches
192,Evanilson,br BRA,FW,Fluminense,20,1999,5.4,2,7,5,71.4,1.30,0.93,0.29,0.40,13.5,0,0,0,1.6,1.6,0.22,+0.4,+0.4,Matches
193,Everaldo,br BRA,"FW,MF",Corinthians,25,1994,5.4,2,14,4,28.6,2.58,0.74,0.14,0.50,23.1,0,0,0,0.7,0.7,0.05,+1.3,+1.3,Matches
194,Éverson,br BRA,GK,Atlético Mineiro,29,1990,28.0,0,1,0,0.0,0.04,0.00,0.00,,28.0,1,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
195,Éverton,br BRA,"FW,MF",Grêmio,31,1988,7.8,1,8,3,37.5,1.02,0.38,0.13,0.33,19.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
196,Ewerton,br BRA,"MF,DF",Sport Recife,19,2000,5.0,0,7,1,14.3,1.40,0.20,0.00,0.00,21.1,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
197,Bruno Fabiano Alves,br BRA,DF,São Paulo,28,1991,24.3,0,9,1,11.1,0.37,0.04,0.00,0.00,24.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
198,Fabinho,br BRA,"FW,MF",Ath Paranaense,20,1999,7.8,1,15,5,33.3,1.92,0.64,0.07,0.20,16.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
199,Fabrício,br BRA,"FW,MF",Grêmio,19,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
200,Fagner,br BRA,DF,Corinthians,30,1989,30.9,2,21,8,38.1,0.68,0.26,0.05,0.13,22.1,1,1,1,2.1,1.3,0.06,-0.1,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
201,Willian Farias,br BRA,MF,Sport Recife,30,1989,3.8,0,4,2,50.0,1.04,0.52,0.00,0.00,24.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
202,Felipe,br BRA,MF,Fortaleza,25,1994,29.9,1,23,5,21.7,0.77,0.17,0.04,0.20,28.1,0,0,0,0.7,0.7,0.03,+0.3,+0.3,Matches
203,Everton Felipe,br BRA,"FW,MF",Atl Goianiense,22,1997,7.1,0,8,4,50.0,1.12,0.56,0.00,0.00,25.4,2,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
204,Luiz Felipe,br BRA,DF,Santos,26,1993,10.0,0,2,1,50.0,0.20,0.10,0.00,0.00,9.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
205,Marcos Felipe,br BRA,GK,Fluminense,23,1996,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
206,Fernandão,br BRA,FW,Bahia,32,1987,0.3,0,1,0,0.0,3.46,0.00,0.00,,6.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
207,Fernandão,br BRA,FW,Goiás,32,1987,18.4,10,45,18,40.0,2.45,0.98,0.20,0.50,14.5,2,1,2,9.1,7.3,0.16,+0.9,+1.7,Matches
208,Danilo Fernandes,br BRA,GK,Internacional,31,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,Gatito Fernández,py PAR,GK,Botafogo (RJ),31,1988,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
210,Leandro Fernández,ar ARG,"FW,MF",Internacional,28,1991,3.0,0,13,2,15.4,4.30,0.66,0.00,0.00,25.8,4,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
211,Derick Fernando,br BRA,DF,Santos,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
212,Luiz Fernando,br BRA,"FW,MF",Grêmio,23,1996,11.3,1,22,8,36.4,1.95,0.71,0.05,0.13,17.3,0,0,0,2.2,2.2,0.10,-1.2,-1.2,Matches
213,Luiz Fernando,br BRA,"MF,FW",Botafogo (RJ),23,1996,1.0,1,1,1,100.0,0.99,0.99,1.00,1.00,1.6,0,0,0,0.9,0.9,0.94,+0.1,+0.1,Matches
214,Gustavo Ferrareis,br BRA,FW,Atl Goianiense,24,1996,18.8,3,34,10,29.4,1.81,0.53,0.09,0.30,19.6,0,0,0,3.6,3.6,0.11,-0.6,-0.6,Matches
215,Matheus Ferraz,br BRA,DF,Fluminense,34,1985,12.2,1,14,3,21.4,1.14,0.25,0.07,0.33,10.7,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
216,Victor Ferraz,br BRA,DF,Grêmio,32,1988,15.6,0,8,2,25.0,0.51,0.13,0.00,0.00,20.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
217,Ferreira,br BRA,FW,Grêmio,22,1997,8.7,2,35,12,34.3,4.04,1.38,0.06,0.17,18.0,0,0,0,3.9,3.9,0.11,-1.9,-1.9,Matches
218,Fessin,br BRA,"FW,MF",Bahia,21,1999,8.8,1,17,8,47.1,1.94,0.91,0.06,0.13,15.3,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
219,Miguel Figueira,br BRA,"MF,FW",Goiás,19,2000,10.4,1,18,5,27.8,1.74,0.48,0.06,0.20,26.3,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
220,Rodolfo Filemon,br BRA,DF,Coritiba,25,1994,11.2,0,4,1,25.0,0.36,0.09,0.00,0.00,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
221,Flávio,br BRA,MF,Bahia,23,1996,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,25.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
222,Flávio,br BRA,MF,Bahia,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Nathan Fogaça,br BRA,"FW,MF",Coritiba,20,1999,3.9,0,4,3,75.0,1.03,0.77,0.00,0.00,17.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
224,Biel Fonseca,br BRA,MF,Coritiba,17,2002,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
225,Lucas Fonseca,br BRA,DF,Bahia,34,1985,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,11.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
