rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
90,Ariel Cabral,ar ARG,MF,Goiás,32,1987,16.2,22,14,9,11,2,7,25,18,20,5,15,28,50,33,0,Matches
91,Patric Cabral Lalau,br BRA,DF,Sport Recife,30,1989,36.0,43,24,25,12,6,27,57,30,23,8,15,44,87,102,1,Matches
92,Jonathan Cafu,br BRA,"FW,MF",Corinthians,28,1991,1.2,2,2,0,2,0,0,0,0,0,0,0,1,3,1,0,Matches
93,Rodrigo Caio,br BRA,DF,Flamengo,26,1993,18.7,27,17,14,12,1,14,27,13,18,12,6,14,41,53,0,Matches
94,Caju,br BRA,DF,Goiás,24,1995,10.4,20,9,17,3,0,8,18,10,19,2,17,22,42,48,1,Matches
95,Calebe,br BRA,"MF,FW",Atlético Mineiro,19,2000,4.3,11,5,1,8,2,4,10,6,14,1,13,0,11,1,0,Matches
96,Lucas Calegari,br BRA,DF,Fluminense,17,2002,21.6,50,31,31,14,5,21,46,25,27,5,22,34,84,32,0,Matches
97,Guilherme Camacho,br BRA,MF,Corinthians,29,1990,6.4,24,14,16,6,2,9,15,6,17,4,13,9,33,9,0,Matches
98,Lucas Campos,br BRA,FW,Botafogo (RJ),22,1997,0.5,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,Matches
99,Luan Cândido,br BRA,DF,RB Bragantino,18,2001,6.7,14,7,7,6,1,7,10,3,4,0,4,14,28,24,0,Matches
100,Fernando Canesin,br BRA,"MF,FW",Ath Paranaense,27,1992,8.4,13,10,5,7,1,4,17,13,6,1,5,6,19,7,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
101,Germán Cano,ar ARG,FW,Vasco da Gama,31,1988,31.8,10,6,2,6,2,7,24,17,6,1,5,4,14,6,0,Matches
102,Víctor Cantillo,co COL,MF,Corinthians,26,1993,17.3,32,12,19,12,1,17,46,29,27,4,23,29,61,24,0,Matches
103,Juninho Capixaba,br BRA,DF,Bahia,22,1997,22.9,56,37,28,23,5,18,49,31,25,6,19,44,100,45,0,Matches
104,Felippe Cardoso,br BRA,FW,Fluminense,21,1998,6.4,6,2,3,1,2,2,4,2,2,1,1,1,7,5,0,Matches
105,Johnny Cardoso,us USA,MF,Internacional,18,2001,5.3,9,8,3,5,1,2,7,5,8,0,8,11,20,8,0,Matches
106,Edson Caríus,br BRA,FW,Fortaleza,31,1988,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
107,Carlinhos,br BRA,"MF,FW",Vasco da Gama,25,1994,15.3,30,15,7,21,2,11,30,19,18,3,15,11,41,20,1,Matches
108,Carlinhos,br BRA,DF,Fortaleza,33,1986,20.9,28,12,20,7,1,12,20,8,6,2,4,24,52,50,0,Matches
109,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,19,2000,4.4,6,5,3,3,0,0,9,9,1,0,1,2,8,1,0,Matches
110,Gonzalo Carneiro,uy URU,"FW,MF",São Paulo,24,1995,2.3,2,2,0,0,2,1,2,1,5,1,4,4,6,2,0,Matches
111,Leandro Carvalho,br BRA,"FW,MF",Ceará,24,1995,9.0,14,10,5,6,3,4,15,11,10,0,10,10,24,7,0,Matches
112,Roger Carvalho,br BRA,DF,Fortaleza,33,1986,4.8,1,1,0,1,0,1,1,0,2,2,0,1,2,30,0,Matches
113,Taylon Carvalho,br BRA,DF,Goiás,19,2000,4.8,12,8,8,2,2,5,9,4,2,0,2,5,17,11,0,Matches
114,Gustavo Cascardo,br BRA,DF,Botafogo (RJ),22,1997,0.5,1,1,0,1,0,0,0,0,1,1,0,2,3,1,0,Matches
115,Cássio,br BRA,GK,Corinthians,32,1987,34.9,1,1,1,0,0,0,4,4,1,0,1,0,1,6,1,Matches
116,Leandro Castán,br BRA,DF,Vasco da Gama,33,1986,26.6,27,19,18,9,0,14,23,9,37,24,13,46,73,103,1,Matches
117,Ygor Catatau,br BRA,"FW,MF",Vasco da Gama,24,1995,5.1,7,3,4,3,0,3,6,3,3,0,3,6,13,6,0,Matches
118,Diego Cavalieri,br BRA,GK,Botafogo (RJ),37,1982,22.0,0,0,0,0,0,0,0,0,1,0,1,2,2,8,1,Matches
119,Juan Cazares,ec ECU,MF,Corinthians,27,1992,12.1,8,4,2,2,4,1,17,16,9,0,9,7,15,0,0,Matches
120,Anderson Ceará,br BRA,FW,Santos,20,1999,0.3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,Matches
121,Ezequiel Cerutti,ar ARG,"FW,DF",Coritiba,28,1992,3.4,2,0,0,1,1,2,4,2,6,0,6,5,7,5,0,Matches
122,César,br BRA,GK,Flamengo,28,1992,3.4,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,Matches
123,Bruno César,br BRA,MF,Vasco da Gama,31,1988,2.7,3,3,0,2,1,1,5,4,2,0,2,1,4,0,0,Matches
124,Júlio César,br BRA,GK,Grêmio,33,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches
125,Júlio César,br BRA,GK,RB Bragantino,35,1984,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
126,Cesinha,br BRA,MF,Botafogo (RJ),19,2000,4.3,3,2,1,2,0,2,7,5,3,0,3,2,5,1,0,Matches
127,Gabriel Chaves,br BRA,"MF,FW",Vasco da Gama,18,2001,5.3,13,11,7,5,1,4,17,13,5,0,5,5,18,3,0,Matches
128,Chico,br BRA,"MF,FW",Atl Goianiense,28,1991,24.4,27,19,13,11,3,4,27,23,24,2,22,7,34,7,1,Matches
129,Chico,br BRA,DF,Goiás,32,1987,2.2,0,0,0,0,0,0,0,0,7,6,1,2,2,7,0,Matches
130,Chico,br BRA,DF,Sport Recife,21,1998,7.2,8,6,5,2,1,2,6,4,4,3,1,19,27,41,0,Matches
131,Christian,br BRA,MF,Ath Paranaense,19,2000,21.9,26,14,7,14,5,7,40,33,16,4,12,13,39,8,0,Matches
132,Christian,br BRA,FW,Fluminense,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
133,Léo Chú,br BRA,FW,Ceará,19,2000,15.6,34,20,18,13,3,8,23,15,8,0,8,15,49,5,0,Matches
134,Diego Churín,ar ARG,FW,Grêmio,30,1989,7.5,14,8,4,7,3,3,8,5,4,0,4,5,19,8,0,Matches
135,Léo Cittadini,br BRA,MF,Ath Paranaense,25,1994,26.6,59,41,19,31,9,9,36,27,34,5,29,22,81,14,0,Matches
136,Luccas Claro,br BRA,DF,Fluminense,28,1991,29.1,28,18,21,7,0,12,16,4,17,12,5,49,77,106,0,Matches
137,Claudinho,br BRA,"MF,FW",RB Bragantino,23,1997,31.5,35,23,3,19,13,9,62,53,32,0,32,38,73,8,0,Matches
138,Mateus Claus,br BRA,GK,Bahia,25,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Matches
139,Clayson,br BRA,"FW,MF",Bahia,24,1995,8.3,11,9,4,3,4,5,15,10,12,0,12,4,15,4,0,Matches
140,Cléber,br BRA,FW,Ceará,23,1996,24.5,28,15,4,17,7,6,29,23,24,3,21,11,39,25,0,Matches
141,Uillian Correia,br BRA,MF,RB Bragantino,30,1989,2.4,1,0,0,1,0,0,5,5,2,1,1,2,3,4,0,Matches
142,Bruno Cortez,br BRA,DF,Grêmio,32,1987,19.8,38,24,24,11,3,24,43,19,25,5,20,13,51,41,0,Matches
143,Bruno Costa,br BRA,"FW,MF",Atlético Mineiro,19,2000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
144,Fernando Costanza,br BRA,DF,Botafogo (RJ),21,1998,0.9,3,2,1,2,0,1,2,1,3,2,1,3,6,5,0,Matches
145,Matheus Cotulio Bossa,br BRA,"FW,MF",Atl Goianiense,26,1993,5.5,11,11,2,4,5,3,11,8,3,0,3,6,17,1,0,Matches
146,Cristiano,br BRA,MF,Coritiba,18,2001,0.4,1,0,0,0,1,0,0,0,3,0,3,0,1,1,0,Matches
147,Tomás Cuello,ar ARG,"FW,MF",RB Bragantino,19,2000,8.3,17,7,8,7,2,10,24,14,6,0,6,13,30,0,0,Matches
148,Víctor Cuesta,ar ARG,DF,Internacional,31,1988,34.8,37,23,27,9,1,18,31,13,34,20,14,39,76,101,1,Matches
149,Andrés D'Alessandro,ar ARG,"MF,FW",Internacional,38,1981,6.0,8,6,3,2,3,4,13,9,2,0,2,0,8,4,0,Matches
150,Dalberto,br BRA,FW,Sport Recife,25,1994,14.0,11,5,2,6,3,4,25,21,12,2,10,4,15,8,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Daniel,br BRA,GK,Internacional,25,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
152,Daniel,br BRA,MF,Goiás,20,1999,6.4,26,10,13,10,3,11,28,17,14,2,12,9,35,10,0,Matches
153,Wellington Daniel Bueno,br BRA,DF,Atlético Mineiro,24,1995,3.9,6,3,5,1,0,3,6,3,2,1,1,6,12,8,0,Matches
154,Danielzinho,br BRA,MF,Bahia,24,1996,16.7,17,9,4,10,3,5,25,20,8,0,8,8,25,4,0,Matches
155,Danilo,br BRA,"FW,MF",Atl Goianiense,20,1999,5.4,6,3,2,2,2,0,2,2,2,0,2,8,14,4,0,Matches
156,Danilo,,FW,Atl Goianiense,18,2001,0.2,2,1,2,0,0,1,1,0,0,0,0,1,3,1,0,Matches
157,Danilo,br BRA,MF,Palmeiras,18,2001,10.1,15,9,7,7,1,6,25,19,13,1,12,12,27,15,1,Matches
158,David,br BRA,"FW,MF",Fortaleza,24,1995,29.6,28,21,8,14,6,6,30,24,11,3,8,15,43,14,0,Matches
159,Jonathan David Gómez,ar ARG,"MF,FW",Sport Recife,30,1989,10.9,18,7,5,11,2,4,24,20,6,1,5,6,24,5,0,Matches
160,Matheus Davó,br BRA,FW,Corinthians,20,1999,2.9,1,1,0,0,1,0,1,1,3,1,2,1,2,0,0,Matches
161,Giorgian De Arrascaeta,uy URU,"MF,FW",Flamengo,25,1994,24.5,41,32,12,20,9,8,42,34,30,3,27,6,47,7,0,Matches
162,Derley,br BRA,"MF,FW",Fortaleza,33,1986,2.1,4,2,3,1,0,2,7,5,3,1,2,4,8,1,0,Matches
163,Ricardo Dias Acosta,br BRA,MF,Ceará,34,1985,4.5,10,4,4,6,0,3,12,9,4,1,3,6,16,2,0,Matches
164,Gabriel Dias,br BRA,DF,Fortaleza,25,1994,21.8,30,19,16,12,2,13,36,23,15,9,6,20,50,61,1,Matches
165,Diego,br BRA,DF,São Paulo,20,1999,16.8,29,21,18,9,2,16,25,9,16,10,6,30,59,79,2,Matches
166,Diego,br BRA,GK,Botafogo (RJ),21,1998,7.0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,Matches
167,Diego,br BRA,MF,Flamengo,34,1985,14.0,26,15,6,15,5,9,47,38,17,3,14,12,38,2,0,Matches
168,Digão,br BRA,DF,Fluminense,31,1988,8.7,7,5,6,1,0,1,2,1,9,8,1,14,21,56,1,Matches
169,Dodi,br BRA,MF,Fluminense,23,1996,19.0,39,23,15,23,1,12,39,27,15,3,12,38,77,21,0,Matches
170,Mailton dos Santos,br BRA,"MF,FW",Atlético Mineiro,21,1998,1.2,2,2,1,0,1,0,2,2,2,1,1,0,2,0,0,Matches
171,Mailton dos Santos,br BRA,"DF,MF",Coritiba,21,1998,6.7,8,5,5,3,0,2,7,5,4,1,3,12,20,15,0,Matches
172,Rodrigo Dourado,br BRA,MF,Internacional,25,1994,13.4,30,10,7,21,2,12,36,24,27,9,18,32,62,25,0,Matches
173,David Duarte,br BRA,DF,Goiás,25,1995,28.8,32,21,25,7,0,16,21,5,41,27,14,50,82,127,1,Matches
174,Edenílson,br BRA,MF,Internacional,30,1989,30.9,36,18,12,12,12,16,45,29,28,7,21,39,75,32,0,Matches
175,Eder,br BRA,DF,Atl Goianiense,24,1995,31.3,22,10,15,7,0,11,16,5,35,25,10,45,67,138,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Éderson,br BRA,"FW,MF",Fortaleza,30,1989,1.2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Matches
177,Éderson,br BRA,MF,Corinthians,20,1999,7.9,15,10,5,9,1,8,22,14,11,1,10,18,33,10,0,Matches
178,Edson,br BRA,"MF,DF",Bahia,21,1998,5.6,12,9,4,8,0,6,9,3,4,2,2,10,22,12,0,Matches
179,Edson,br BRA,MF,Atl Goianiense,28,1991,14.0,33,19,15,15,3,15,34,19,7,5,2,31,64,31,0,Matches
180,Eduardo,br BRA,DF,Ceará,33,1986,10.1,13,8,9,2,2,8,17,9,5,0,5,16,29,33,0,Matches
181,Carlos Eduardo,br BRA,"FW,MF",Ath Paranaense,23,1996,19.0,23,18,7,11,5,8,40,32,13,2,11,16,39,19,0,Matches
182,Élber,br BRA,"FW,MF",Bahia,27,1992,15.9,6,4,3,2,1,2,5,3,10,2,8,10,16,1,0,Matches
183,Elías,br BRA,MF,Bahia,34,1985,8.8,18,12,9,7,2,7,15,8,3,0,3,7,25,3,0,Matches
184,Elton,br BRA,"MF,DF",Bahia,29,1990,1.6,3,2,2,1,0,1,2,1,3,0,3,2,5,6,0,Matches
185,Alan Empereur,br BRA,DF,Palmeiras,25,1994,7.7,4,2,4,0,0,1,1,0,10,7,3,12,16,32,0,Matches
186,Ênio,br BRA,"MF,FW",Botafogo (RJ),18,2001,2.2,2,1,2,0,0,0,1,1,1,0,1,2,4,1,0,Matches
187,Carlos Enrique Renteria,co COL,MF,Botafogo (RJ),24,1995,5.5,11,7,5,6,0,3,14,11,3,1,2,4,15,6,0,Matches
188,Erick,br BRA,"DF,MF",Ath Paranaense,22,1997,16.8,33,19,15,14,4,12,22,10,17,8,9,23,56,30,0,Matches
