rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
83,Breno,br BRA,MF,Goiás,19,2000,24.3,879,40,247,509,137,3,879,31,23,74.2,8,25.8,512,2464,1110,14,22,0,30,30,547,25,Matches
84,Breno,br BRA,"FW,MF",Palmeiras,24,1996,10.8,438,5,38,187,218,30,438,15,11,73.3,4,26.7,318,1809,917,40,23,11,21,8,361,114,Matches
85,Eduardo Brock,br BRA,DF,Ceará,28,1991,5.5,290,56,157,125,9,5,290,0,0,,0,,173,1256,786,4,1,0,3,0,165,0,Matches
86,Bruninho,br BRA,"MF,FW",Sport Recife,19,2000,3.9,227,3,29,128,74,5,227,11,4,36.4,7,63.6,143,851,414,14,7,2,10,10,155,20,Matches
87,Fabrício Bruno,br BRA,DF,RB Bragantino,23,1996,12.5,791,86,370,408,22,9,791,2,2,100.0,0,0.0,506,2624,1566,12,6,0,3,0,529,0,Matches
88,Matheus Bueno,br BRA,"MF,FW",Coritiba,21,1998,14.6,863,33,216,545,111,3,863,12,10,83.3,2,16.7,531,2346,1076,14,26,1,8,11,617,12,Matches
89,Vitor Bueno,br BRA,"FW,MF",São Paulo,25,1994,14.8,781,15,87,360,344,48,781,29,18,62.1,11,37.9,550,3616,1652,47,41,11,37,22,634,127,Matches
90,Ariel Cabral,ar ARG,MF,Goiás,32,1987,16.2,915,47,191,558,173,8,915,13,8,61.5,5,38.5,484,2093,992,8,10,0,10,9,578,9,Matches
91,Patric Cabral Lalau,br BRA,DF,Sport Recife,30,1989,36.0,2239,128,564,965,733,77,2239,49,26,53.1,23,46.9,1181,6001,3327,86,71,10,44,26,1351,256,Matches
92,Jonathan Cafu,br BRA,"FW,MF",Corinthians,28,1991,1.2,44,1,4,17,25,6,44,3,2,66.7,1,33.3,28,160,76,2,2,1,5,4,29,12,Matches
93,Rodrigo Caio,br BRA,DF,Flamengo,26,1993,18.7,1253,100,491,732,39,17,1253,9,7,77.8,2,22.2,827,5051,2977,19,11,0,2,5,880,2,Matches
94,Caju,br BRA,DF,Goiás,24,1995,10.4,550,55,227,214,116,7,550,13,9,69.2,4,30.8,203,1174,624,13,9,0,14,10,217,29,Matches
95,Calebe,br BRA,"MF,FW",Atlético Mineiro,19,2000,4.3,239,3,22,136,81,5,239,6,4,66.7,2,33.3,143,512,252,4,1,1,8,2,173,20,Matches
96,Lucas Calegari,br BRA,DF,Fluminense,17,2002,21.6,1251,46,385,583,301,18,1251,45,32,71.1,13,28.9,678,3485,1832,34,22,1,34,19,679,81,Matches
97,Guilherme Camacho,br BRA,MF,Corinthians,29,1990,6.4,496,21,137,292,68,7,496,5,1,20.0,4,80.0,265,1268,563,10,9,1,6,5,341,11,Matches
98,Lucas Campos,br BRA,FW,Botafogo (RJ),22,1997,0.5,13,1,4,7,2,0,13,0,0,,0,,14,46,12,0,1,0,3,0,13,3,Matches
99,Luan Cândido,br BRA,DF,RB Bragantino,18,2001,6.7,447,15,131,219,97,7,447,7,4,57.1,3,42.9,227,990,567,14,9,2,5,0,228,25,Matches
100,Fernando Canesin,br BRA,"MF,FW",Ath Paranaense,27,1992,8.4,297,12,51,149,105,11,297,13,4,30.8,9,69.2,182,1131,580,22,16,2,18,6,208,36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Germán Cano,ar ARG,FW,Vasco da Gama,31,1988,31.8,688,4,51,383,262,95,686,29,15,51.7,14,48.3,384,1719,685,19,18,8,42,19,457,84,Matches
102,Víctor Cantillo,co COL,MF,Corinthians,26,1993,17.3,1143,50,235,777,137,5,1143,19,15,78.9,4,21.1,730,3208,1608,16,22,1,12,11,868,16,Matches
103,Juninho Capixaba,br BRA,DF,Bahia,22,1997,22.9,1603,67,479,722,424,24,1603,47,26,55.3,21,44.7,881,5165,2963,57,49,5,23,17,938,145,Matches
104,Felippe Cardoso,br BRA,FW,Fluminense,21,1998,6.4,195,6,20,81,100,26,195,20,14,70.0,6,30.0,112,767,308,12,9,4,22,12,150,39,Matches
105,Johnny Cardoso,us USA,MF,Internacional,18,2001,5.3,359,10,90,216,56,10,359,9,5,55.6,4,44.4,195,890,423,6,6,2,8,5,231,11,Matches
106,Edson Caríus,br BRA,FW,Fortaleza,31,1988,0.7,12,0,0,4,8,2,12,0,0,,0,,7,21,9,0,0,0,1,0,7,3,Matches
107,Carlinhos,br BRA,"MF,FW",Vasco da Gama,25,1994,15.3,919,28,126,505,298,9,919,39,27,69.2,12,30.8,598,3881,1664,35,45,2,31,12,641,53,Matches
108,Carlinhos,br BRA,DF,Fortaleza,33,1986,20.9,1149,62,305,604,249,15,1149,14,6,42.9,8,57.1,566,3048,1708,37,28,3,14,4,675,70,Matches
109,Jan Carlos Hurtado,ve VEN,FW,RB Bragantino,19,2000,4.4,143,3,8,55,84,26,143,8,3,37.5,5,62.5,85,492,223,6,9,3,27,16,107,28,Matches
110,Gonzalo Carneiro,uy URU,"FW,MF",São Paulo,24,1995,2.3,68,4,6,22,42,15,68,5,5,100.0,0,0.0,31,144,20,0,2,0,9,0,45,10,Matches
111,Leandro Carvalho,br BRA,"FW,MF",Ceará,24,1995,9.0,375,8,50,162,178,23,375,60,34,56.7,26,43.3,261,1889,904,26,23,8,16,21,272,66,Matches
112,Roger Carvalho,br BRA,DF,Fortaleza,33,1986,4.8,267,37,140,126,1,0,267,0,0,,0,,176,658,381,0,0,0,1,0,202,0,Matches
113,Taylon Carvalho,br BRA,DF,Goiás,19,2000,4.8,235,15,89,99,48,1,235,2,2,100.0,0,0.0,106,480,199,3,4,0,6,6,127,11,Matches
114,Gustavo Cascardo,br BRA,DF,Botafogo (RJ),22,1997,0.5,20,2,5,11,4,0,20,0,0,,0,,14,33,10,0,0,0,1,0,12,2,Matches
115,Cássio,br BRA,GK,Corinthians,32,1987,34.9,1158,972,1157,1,0,0,1158,0,0,,0,,554,3127,2091,0,0,0,2,0,380,0,Matches
116,Leandro Castán,br BRA,DF,Vasco da Gama,33,1986,26.6,1490,239,850,625,21,13,1490,4,2,50.0,2,50.0,945,4323,2385,6,5,1,11,2,1000,3,Matches
117,Ygor Catatau,br BRA,"FW,MF",Vasco da Gama,24,1995,5.1,211,6,32,88,101,22,211,26,14,53.8,12,46.2,146,1293,371,21,11,7,20,17,157,45,Matches
118,Diego Cavalieri,br BRA,GK,Botafogo (RJ),37,1982,22.0,616,572,615,1,0,0,616,0,0,,0,,272,1361,858,0,1,1,1,0,210,0,Matches
119,Juan Cazares,ec ECU,MF,Corinthians,27,1992,12.1,660,2,46,295,326,25,660,28,17,60.7,11,39.3,389,1594,833,23,23,5,21,14,505,77,Matches
120,Anderson Ceará,br BRA,FW,Santos,20,1999,0.3,20,1,3,9,8,0,20,0,0,,0,,7,32,5,0,0,0,0,0,10,1,Matches
121,Ezequiel Cerutti,ar ARG,"FW,DF",Coritiba,28,1992,3.4,136,5,33,50,59,2,136,3,3,100.0,0,0.0,93,544,265,8,5,0,2,1,98,28,Matches
122,César,br BRA,GK,Flamengo,28,1992,3.4,104,79,102,2,0,0,104,0,0,,0,,65,254,128,0,0,0,0,0,52,0,Matches
123,Bruno César,br BRA,MF,Vasco da Gama,31,1988,2.7,146,0,11,67,68,2,146,3,2,66.7,1,33.3,89,300,119,1,3,0,2,1,95,18,Matches
124,Júlio César,br BRA,GK,Grêmio,33,1986,1.0,32,30,32,0,0,0,32,1,1,100.0,0,0.0,13,105,64,0,0,0,0,0,6,0,Matches
125,Júlio César,br BRA,GK,RB Bragantino,35,1984,6.0,194,163,193,1,0,0,194,0,0,,0,,105,603,358,0,0,0,0,0,60,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Cesinha,br BRA,MF,Botafogo (RJ),19,2000,4.3,284,5,34,144,114,8,284,16,14,87.5,2,12.5,208,1065,495,9,10,1,11,11,221,23,Matches
127,Gabriel Chaves,br BRA,"MF,FW",Vasco da Gama,18,2001,5.3,205,3,32,81,100,17,205,16,9,56.3,7,43.8,138,1084,492,18,12,5,20,8,139,48,Matches
128,Chico,br BRA,"MF,FW",Atl Goianiense,28,1991,24.4,1089,13,113,430,565,56,1089,36,13,36.1,23,63.9,634,3669,1744,56,40,10,57,29,749,158,Matches
129,Chico,br BRA,DF,Goiás,32,1987,2.2,101,16,61,37,3,1,101,0,0,,0,,55,391,260,5,0,0,0,0,66,0,Matches
130,Chico,br BRA,DF,Sport Recife,21,1998,7.2,403,54,213,179,13,4,403,2,1,50.0,1,50.0,229,1220,684,4,3,0,2,1,252,1,Matches
131,Christian,br BRA,MF,Ath Paranaense,19,2000,21.9,1143,19,183,650,316,22,1143,29,20,69.0,9,31.0,703,3527,1688,33,34,6,27,25,855,74,Matches
132,Christian,br BRA,FW,Fluminense,20,1999,0.0,1,0,0,1,0,0,1,0,0,,0,,1,4,4,0,0,0,0,0,1,0,Matches
133,Léo Chú,br BRA,FW,Ceará,19,2000,15.6,573,4,79,191,315,70,573,76,36,47.4,40,52.6,390,3076,1730,65,38,31,42,16,387,131,Matches
134,Diego Churín,ar ARG,FW,Grêmio,30,1989,7.5,253,8,20,115,121,32,252,6,3,50.0,3,50.0,116,529,180,9,3,3,14,5,182,21,Matches
135,Léo Cittadini,br BRA,MF,Ath Paranaense,25,1994,26.6,1272,17,177,760,356,60,1272,42,31,73.8,11,26.2,791,4852,2416,55,44,6,35,24,912,110,Matches
136,Luccas Claro,br BRA,DF,Fluminense,28,1991,29.1,1617,177,818,768,42,26,1617,10,9,90.0,1,10.0,965,4500,2457,14,8,2,8,7,1078,2,Matches
137,Claudinho,br BRA,"MF,FW",RB Bragantino,23,1997,31.5,1931,9,120,853,974,93,1926,104,57,54.8,47,45.2,1212,6032,2785,74,73,23,90,52,1396,278,Matches
138,Mateus Claus,br BRA,GK,Bahia,25,1994,3.0,67,63,67,0,0,0,67,0,0,,0,,23,115,46,0,0,0,1,0,14,0,Matches
139,Clayson,br BRA,"FW,MF",Bahia,24,1995,8.3,489,4,59,192,249,23,487,39,24,61.5,15,38.5,319,2398,1042,40,29,4,27,11,331,89,Matches
140,Cléber,br BRA,FW,Ceará,23,1996,24.5,736,34,60,320,359,88,736,19,10,52.6,9,47.4,358,1597,489,16,14,9,71,32,479,124,Matches
141,Uillian Correia,br BRA,MF,RB Bragantino,30,1989,2.4,136,6,37,90,10,0,136,0,0,,0,,84,441,162,1,1,0,1,1,95,0,Matches
142,Bruno Cortez,br BRA,DF,Grêmio,32,1987,19.8,1062,61,270,501,301,20,1062,36,24,66.7,12,33.3,531,3282,1995,59,38,5,18,7,603,103,Matches
