rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
20,Henrique Araújo,pt POR,FW,Famalicão,21,2002,7.6,236,5,23,117,96,28,236,13,2,15.4,9,69.2,123,505,239,6,5,2,20,5,163,32,Matches
21,Tiago Araújo,pt POR,"DF,MF",Estoril,22,2001,25.0,1542,65,494,640,427,37,1542,61,26,42.6,34,55.7,765,4245,2216,58,47,8,50,17,860,157,Matches
22,Tomás Araújo,pt POR,DF,Benfica,21,2002,5.4,486,41,209,252,27,7,486,3,1,33.3,2,66.7,258,1445,962,6,3,0,4,1,342,2,Matches
23,Gustavo Assuncao,pt POR,MF,Famalicão,23,2000,7.0,391,17,144,213,42,2,391,9,5,55.6,4,44.4,209,1023,554,7,4,0,5,6,240,3,Matches
24,Otavio Ataide,br BRA,DF,Famalicão,21,2002,15.4,1058,155,663,360,41,13,1058,17,11,64.7,2,11.8,583,2663,1506,5,6,0,4,3,696,3,Matches
25,Otavio Ataide,br BRA,DF,Porto,21,2002,12.0,954,71,360,529,69,11,954,8,4,50.0,3,37.5,630,3398,2212,14,12,3,9,5,744,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
26,Fredrik Aursnes,no NOR,DF,Benfica,27,1995,31.0,2285,76,537,1038,722,82,2285,51,29,56.9,19,37.3,1227,6544,3326,88,63,22,31,11,1547,254,Matches
27,Chidozie Awaziem,ng NGA,DF,Boavista,26,1997,21.7,1424,189,829,559,42,22,1424,7,3,42.9,4,57.1,755,3483,1812,5,7,0,16,1,924,4,Matches
28,Abdul Awudu,gh GHA,"FW,MF",Vizela,22,2001,2.1,85,3,10,37,38,4,85,12,4,33.3,8,66.7,57,448,142,4,4,1,7,5,58,19,Matches
29,Amadou Ba-Sy,fr FRA,"FW,MF",Vizela,22,2001,1.3,54,0,1,22,31,10,54,8,0,0.0,7,87.5,30,174,48,3,2,1,6,2,35,10,Matches
30,Alexander Bah,dk DEN,DF,Benfica,25,1997,16.9,1333,44,321,618,402,27,1333,30,10,33.3,17,56.7,623,2800,1314,27,32,3,27,10,804,111,Matches
31,Elves Baldé,gw GNB,"FW,MF",Farense,23,1999,10.8,423,15,80,136,214,19,423,42,17,40.5,24,57.1,244,1729,839,32,23,7,24,21,262,73,Matches
32,Robson Bambu,br BRA,DF,Arouca,25,1997,9.8,681,107,423,259,3,1,681,5,3,60.0,2,40.0,380,1722,935,2,0,0,8,1,483,0,Matches
33,Daniel Bandeira,pt POR,MF,Vitória,23,2000,7.8,474,13,79,277,124,5,474,27,16,59.3,11,40.7,278,1307,556,12,14,2,12,6,302,8,Matches
34,Simon Banza,cd COD,FW,Braga,26,1996,22.2,646,17,32,217,400,153,643,52,21,40.4,26,50.0,356,1432,350,10,13,8,72,27,492,125,Matches
35,Rafael Barbosa,pt POR,"MF,FW",Farense,27,1996,9.5,496,10,76,241,186,17,496,15,9,60.0,6,40.0,241,1266,607,14,15,5,18,15,314,51,Matches
36,Romário Baró,pt POR,"MF,FW",Porto,23,2000,2.5,149,4,14,77,59,10,149,12,4,33.3,7,58.3,87,433,170,4,5,0,6,3,113,21,Matches
37,Gilberto Batista,gw GNB,DF,Moreirense,19,2003,2.5,153,27,102,50,2,2,153,1,1,100.0,0,0.0,97,495,270,1,0,0,1,0,101,0,Matches
38,Ricardo Batista,pt POR,GK,Casa Pia,36,1986,30.9,1118,1025,1116,2,0,0,1118,0,0,,0,,505,2731,1662,0,0,0,0,0,443,0,Matches
39,Roko Baturina,hr CRO,FW,Gil Vicente FC,23,2000,7.9,213,5,6,106,102,29,213,8,4,50.0,4,50.0,122,367,159,5,6,3,25,11,178,29,Matches
40,Bachir Belloumi,dz ALG,"FW,MF",Farense,21,2002,23.0,919,31,173,362,389,66,919,69,25,36.2,41,59.4,486,3322,1860,61,43,18,54,16,573,153,Matches
41,Fahem Benaissa Yahia,fr FRA,MF,Casa Pia,21,2002,0.1,13,0,3,6,4,0,13,0,0,,0,,4,12,5,0,1,0,0,0,6,0,Matches
42,Beni,ao ANG,MF,Casa Pia,21,2002,16.3,868,25,246,547,92,3,868,44,24,54.5,15,34.1,496,2646,998,16,12,2,30,24,587,15,Matches
43,Benny,pt POR,"MF,FW",Chaves,23,2000,14.1,592,13,106,231,264,17,592,22,7,31.8,15,68.2,295,1763,776,25,27,4,28,15,360,85,Matches
44,Berna,ao ANG,"FW,DF",Boavista,19,2003,3.6,217,8,56,109,55,5,217,9,5,55.6,4,44.4,101,581,283,5,6,0,11,5,131,22,Matches
45,Juan Bernat,es ESP,DF,Benfica,30,1993,0.9,51,4,15,24,12,1,51,0,0,,0,,28,113,59,1,1,0,0,0,36,2,Matches
46,Emmanuel Boateng,gh GHA,FW,Rio Ave,27,1996,20.7,577,22,61,254,272,93,577,43,11,25.6,29,67.4,342,1663,716,26,18,12,71,35,424,93,Matches
47,Kiko Bondoso,pt POR,"FW,MF",Vizela,27,1995,2.1,98,1,14,35,51,10,98,9,4,44.4,5,55.6,62,320,117,5,3,2,5,0,69,22,Matches
48,Toni Borevkovic,hr CRO,DF,Vitória,26,1997,22.7,1054,153,572,451,34,22,1054,1,1,100.0,0,0.0,493,2297,1135,1,2,0,6,1,559,1,Matches
49,Gonçalo Borges,pt POR,"MF,FW",Porto,22,2001,3.2,188,5,26,32,132,31,188,20,11,55.0,8,40.0,126,1026,619,34,4,13,18,4,137,62,Matches
50,Cristian Borja,co COL,DF,Braga,30,1993,27.2,1903,68,533,853,534,27,1903,33,18,54.5,13,39.4,977,4743,2458,60,41,7,25,21,1136,163,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
51,Róbert Boženík,sk SVK,FW,Boavista,23,1999,28.6,743,35,65,371,316,120,743,29,10,34.5,19,65.5,392,1722,551,20,11,6,78,48,519,111,Matches
52,Daniel Bragança,pt POR,MF,Sporting CP,24,1999,11.4,690,6,93,412,190,24,690,17,14,82.4,2,11.8,457,2006,774,14,16,2,9,8,513,32,Matches
53,Bruno Brigido,br BRA,GK,Estrela,32,1991,26.0,906,808,903,3,0,0,906,0,0,,0,,438,2280,1171,0,0,0,1,0,355,0,Matches
54,Rafael Brito,pt POR,MF,Casa Pia,21,2002,3.8,213,9,54,134,28,1,213,5,3,60.0,2,40.0,97,522,211,4,0,1,3,3,120,6,Matches
55,Bruma,pt POR,"FW,MF",Braga,28,1994,19.1,1036,7,72,388,598,122,1036,121,63,52.1,53,43.8,701,4431,2387,87,45,38,46,37,795,203,Matches
56,Jonathan Buatu Mananga,ao ANG,DF,Gil Vicente FC,29,1993,5.0,263,39,184,72,9,7,263,0,0,,0,,129,548,203,0,0,0,0,0,179,1,Matches
57,Leonel Bucca,ar ARG,"MF,FW",Estrela,24,1999,9.1,425,15,93,227,114,13,425,36,20,55.6,16,44.4,216,867,333,9,10,2,19,14,244,25,Matches
58,André Bukia,cd COD,"MF,FW",Arouca,28,1995,1.7,127,0,11,45,72,6,127,6,2,33.3,4,66.7,82,564,299,16,6,3,9,3,97,28,Matches
59,Fabijan Buntić,hr CRO,GK,Vizela,26,1997,27.7,956,768,949,7,0,0,956,0,0,,0,,490,2795,1470,0,0,0,0,0,351,0,Matches
60,Aleksandar Busnić,rs SRB,"MF,FW",Vizela,25,1997,8.5,420,30,143,238,41,4,420,6,4,66.7,1,16.7,194,932,405,0,5,0,5,5,231,3,Matches
61,Oriol Busquets,es ESP,MF,Arouca,24,1999,4.8,335,20,81,217,39,0,335,2,1,50.0,1,50.0,194,878,470,2,1,0,4,2,264,6,Matches
62,Rafael Bustamante,co COL,MF,Vizela,23,1999,7.9,437,18,136,242,66,2,437,3,2,66.7,1,33.3,223,845,366,2,7,1,9,8,268,6,Matches
63,Leonardo Buta,pt POR,DF,Gil Vicente FC,21,2002,24.3,1436,73,489,658,304,14,1436,43,14,32.6,18,41.9,710,3998,2369,66,35,6,35,15,817,79,Matches
64,Adrián Butzke,es ESP,FW,Vitória,24,1999,4.1,169,9,18,92,61,9,168,8,2,25.0,6,75.0,85,294,119,3,1,1,14,9,126,29,Matches
65,Erick Cabaco,uy URU,DF,Estoril,28,1995,3.7,224,25,116,103,7,4,224,0,0,,0,,135,624,355,1,0,0,1,0,156,0,Matches
66,Arthur Cabral,br BRA,FW,Benfica,25,1998,14.8,435,6,27,148,267,100,434,36,17,47.2,17,47.2,249,1393,666,24,21,11,44,24,326,82,Matches
67,Jhonder Cádiz,ve VEN,FW,Famalicão,28,1995,25.6,739,21,43,372,327,115,735,20,7,35.0,11,55.0,385,1608,612,24,18,10,75,24,561,101,Matches
68,João Pedro Gomes Camacho,pt POR,"FW,MF",Moreirense,29,1994,23.1,773,17,113,308,373,63,772,81,36,44.4,35,43.2,476,3614,1844,75,51,22,51,28,528,143,Matches
69,Ibrahima Camará,gn GUI,"MF,DF",Boavista,24,1999,5.3,277,16,90,158,33,3,277,8,4,50.0,4,50.0,155,823,398,7,5,0,4,1,201,8,Matches
70,Cambila,ao ANG,GK,Estrela,21,2002,0.2,11,8,11,0,0,0,11,0,0,,0,,4,12,4,0,0,0,0,0,4,0,Matches
71,Luan Campos,br BRA,"FW,MF",Portimonense,21,2002,5.2,174,8,43,70,63,14,174,10,5,50.0,5,50.0,99,525,265,8,3,3,18,6,105,23,Matches
72,Fábio Cardoso,pt POR,DF,Porto,29,1994,13.4,1074,67,412,607,60,21,1074,2,2,100.0,0,0.0,730,4047,2471,23,10,0,2,0,857,4,Matches
73,Felippe Cardoso,br BRA,FW,Casa Pia,24,1998,17.4,467,9,28,191,255,75,466,34,14,41.2,20,58.8,255,1238,416,11,9,8,68,26,343,77,Matches
74,Carlinhos,br BRA,MF,Portimonense,29,1994,31.6,1762,38,270,1003,523,35,1758,78,40,51.3,35,44.9,1018,6287,2768,66,53,7,58,37,1157,66,Matches
75,João Carlos,br BRA,"FW,DF",Estoril,28,1995,3.5,162,2,11,70,83,22,162,13,6,46.2,6,46.2,84,417,190,8,6,4,15,12,116,24,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
76,Zé Carlos,pt POR,"MF,DF",Vitória,21,2001,4.7,327,6,63,175,91,6,327,13,5,38.5,7,53.8,181,750,374,9,6,1,11,5,209,19,Matches
77,Zé Carlos,pt POR,DF,Gil Vicente FC,25,1998,21.4,1389,75,520,626,253,19,1389,23,9,39.1,6,26.1,571,2492,1333,26,14,7,26,11,722,71,Matches
78,David Carmo,ao ANG,DF,Porto,24,1999,6.8,487,71,237,231,20,13,487,1,1,100.0,0,0.0,272,1435,823,4,1,0,1,1,337,4,Matches
79,Marcelo Carné,br BRA,GK,Estoril,33,1990,22.0,768,715,766,1,1,0,768,0,0,,0,,356,1842,1102,0,0,0,0,0,250,0,Matches
80,Carraça,pt POR,"DF,MF",Chaves,30,1993,11.1,667,34,198,289,182,10,667,7,3,42.9,3,42.9,275,1153,524,11,2,0,6,7,355,51,Matches
81,Álvaro Carreras,es ESP,DF,Benfica,20,2003,6.3,499,18,140,232,134,13,499,20,10,50.0,10,50.0,236,1333,719,17,17,4,10,11,317,46,Matches
82,Ronie Carrillo,ec ECU,"FW,MF",Portimonense,26,1996,14.6,466,20,41,212,216,45,466,22,9,40.9,11,50.0,234,1025,384,11,7,3,39,18,308,54,Matches
83,António Filipe de Carvalho,pt POR,GK,Estrela,38,1985,3.0,123,104,123,0,0,0,123,0,0,,0,,59,310,204,0,0,0,0,0,56,0,Matches
84,Miguel Carvalho,pt POR,GK,Farense,27,1996,2.0,57,54,57,0,0,0,57,0,0,,0,,30,159,118,0,0,0,0,0,20,0,Matches
85,Vitor Carvalho,br BRA,MF,Braga,26,1997,14.5,985,47,226,629,136,17,985,10,4,40.0,4,40.0,465,2145,1162,15,11,0,16,5,631,17,Matches
86,Facundo Cáseres,ar ARG,MF,Farense,22,2001,12.4,563,48,215,311,42,3,563,4,1,25.0,3,75.0,257,1316,525,5,1,0,12,4,314,2,Matches
87,Midana Cassama,gw GNB,"FW,MF",Portimonense,20,2002,3.2,98,4,10,42,47,15,98,15,7,46.7,7,46.7,57,416,153,5,2,2,14,4,72,23,Matches
88,Cassiano,br BRA,FW,Estoril,34,1989,17.9,376,15,46,162,169,64,375,10,3,30.0,6,60.0,169,762,244,11,7,2,29,9,211,47,Matches
89,Jesús Castillo,pe PER,MF,Gil Vicente FC,22,2001,2.7,203,10,57,113,34,2,203,0,0,,0,,105,393,196,2,0,0,2,2,140,4,Matches
90,André Castro,pt POR,MF,Braga,35,1988,0.5,46,3,6,35,5,1,46,0,0,,0,,18,65,29,0,0,0,0,0,28,0,Matches
91,André Castro,pt POR,MF,Moreirense,35,1988,6.0,373,13,72,235,70,12,373,8,4,50.0,4,50.0,175,825,453,10,8,2,8,2,236,14,Matches
92,Cristian Castro,co COL,DF,Rio Ave,22,2001,0.8,30,6,17,13,0,0,30,0,0,,0,,15,48,21,0,0,0,0,0,15,0,Matches
93,Geny Catamo,mz MOZ,"MF,DF",Sporting CP,22,2001,18.7,1111,14,198,420,513,79,1111,96,34,35.4,53,55.2,644,4791,2686,91,48,35,35,24,649,139,Matches
94,Kaio César,br BRA,FW,Vitória,19,2004,4.7,196,1,17,80,104,7,196,21,6,28.6,12,57.1,113,769,291,6,7,2,16,10,140,27,Matches
95,Tidjany Chabrol,fr FRA,"FW,MF",Gil Vicente FC,21,2002,12.0,593,9,65,247,290,50,593,85,40,47.1,35,41.2,410,2957,1832,72,41,19,28,21,446,124,Matches
96,Charles,br BRA,GK,Vitória,29,1994,7.5,212,173,211,1,0,0,212,0,0,,0,,95,524,308,0,0,0,0,0,54,0,Matches
97,Chiquinho,pt POR,"FW,MF",Famalicão,23,2000,19.3,667,12,87,232,363,85,667,94,36,38.3,43,45.7,392,2717,1324,53,32,32,78,32,405,115,Matches
98,Chiquinho,pt POR,MF,Benfica,28,1995,2.1,234,4,37,138,62,4,234,5,3,60.0,2,40.0,137,796,522,7,4,0,5,2,163,10,Matches
99,Clayton,br BRA,FW,Casa Pia,24,1999,18.8,611,15,36,311,277,68,610,50,17,34.0,26,52.0,364,1915,701,29,18,7,74,32,464,91,Matches
100,Sebastián Coates,uy URU,DF,Sporting CP,32,1990,25.3,1977,121,788,1155,52,39,1977,14,12,85.7,1,7.1,1316,5158,2768,7,4,0,14,3,1428,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Fábio Conceição,pt POR,"MF,FW",Rio Ave,22,2001,28.2,1375,40,303,626,464,68,1375,101,44,43.6,45,44.6,765,4377,2358,63,54,19,61,39,894,196,Matches
102,Francisco Conceição,pt POR,"FW,MF",Porto,20,2002,21.0,1173,9,71,347,774,168,1173,137,67,48.9,63,46.0,747,5707,3035,128,54,85,47,24,830,263,Matches
103,Leo Cordeiro,br BRA,MF,Estrela,27,1995,29.0,1431,39,329,873,245,27,1431,30,18,60.0,8,26.7,732,3666,1587,26,23,4,34,23,953,41,Matches
104,Jeriel Córdova,ve VEN,FW,Boavista,21,2002,1.7,67,1,5,31,31,9,67,7,1,14.3,5,71.4,41,117,19,0,0,0,14,4,50,9,Matches
105,Félix Correia,pt POR,FW,Gil Vicente FC,22,2001,24.1,1066,31,159,450,471,71,1066,83,33,39.8,46,55.4,653,3953,1981,67,49,27,49,32,737,161,Matches
106,João Pedro Araújo Correia,cv CPV,"DF,MF",Chaves,26,1996,23.3,1144,66,321,500,344,33,1144,68,22,32.4,45,66.2,552,3705,2033,62,45,11,30,17,598,112,Matches
107,Alberto costa,pt POR,DF,Vitória,19,2003,0.2,15,1,4,5,6,0,15,1,0,0.0,1,100.0,5,18,11,1,1,0,0,1,4,1,Matches
108,Bruno Xavier Almeida Costa,pt POR,MF,Vizela,26,1997,6.8,340,16,71,205,64,1,340,13,8,61.5,4,30.8,177,900,365,6,7,0,8,5,212,9,Matches
109,Diogo Costa,pt POR,GK,Porto,23,1999,32.7,1279,955,1246,37,0,0,1279,1,1,100.0,0,0.0,779,3510,1882,0,0,0,2,0,737,0,Matches
110,Gonçalo Costa,pt POR,"DF,MF",Portimonense,23,2000,19.0,1171,74,375,502,309,27,1171,50,20,40.0,24,48.0,528,2933,1367,37,26,5,41,15,598,81,Matches
111,Michel Costa,br BRA,MF,Estoril,21,2001,3.3,218,6,45,143,32,0,218,1,0,0.0,1,100.0,124,607,238,1,3,0,7,5,143,8,Matches
112,Murilo Costa,br BRA,FW,Gil Vicente FC,28,1994,22.1,920,16,132,408,391,62,917,72,40,55.6,30,41.7,534,3684,1667,66,37,18,52,41,625,152,Matches
113,Rui Costa,pt POR,"FW,MF",Farense,27,1996,7.8,245,8,28,97,126,26,244,30,12,40.0,15,50.0,151,928,362,14,6,6,24,7,167,48,Matches
114,Tomás Costa Silva,pt POR,DF,Vizela,23,1999,29.1,1842,104,533,756,576,32,1842,36,16,44.4,13,36.1,892,4437,2076,57,48,9,35,16,993,197,Matches
115,Costinha,pt POR,"MF,DF",Rio Ave,23,2000,33.9,2078,113,602,877,633,68,2075,92,41,44.6,42,45.7,835,5344,2732,88,52,10,73,29,982,201,Matches
116,Sandro Cruz,ao ANG,"DF,MF",Chaves,22,2001,18.1,983,87,426,425,141,19,983,20,10,50.0,8,40.0,443,2489,1326,25,13,4,21,8,511,34,Matches
117,Florian Danho Seke,fr FRA,FW,Famalicão,23,2000,2.7,96,2,5,40,54,20,96,5,1,20.0,4,80.0,49,308,103,4,2,5,12,5,62,15,Matches
118,Ignacio De Arruabarrena,uy URU,GK,Arouca,26,1997,31.0,1259,1083,1252,7,0,0,1259,0,0,,0,,682,3326,1816,0,0,0,1,0,550,1,Matches
119,Fran Delgado,es ESP,DF,Farense,22,2001,5.5,318,18,104,140,75,1,318,4,2,50.0,2,50.0,101,524,286,4,2,0,6,1,151,14,Matches
120,Dener,br BRA,MF,Portimonense,31,1992,19.6,972,52,268,578,136,20,972,13,4,30.8,7,53.8,454,2038,978,16,12,1,10,11,565,24,Matches
121,Depú,ao ANG,FW,Gil Vicente FC,23,2000,8.6,213,5,17,101,99,34,213,14,3,21.4,8,57.1,110,462,160,6,8,3,25,19,152,38,Matches
122,Ángel Di María,ar ARG,FW,Benfica,35,1988,24.6,1839,18,109,697,1061,135,1836,132,55,41.7,71,53.8,1124,6696,3112,103,77,50,59,36,1353,327,Matches
123,Tiago Dias,pt POR,"MF,FW",Casa Pia,25,1998,8.8,406,4,58,152,199,8,406,24,7,29.2,15,62.5,221,1969,918,43,24,2,22,8,253,65,Matches
124,Vinicius Dias,br BRA,GK,Gil Vicente FC,26,1997,2.0,54,54,54,0,0,0,54,0,0,,0,,21,101,57,0,0,0,0,0,19,0,Matches
125,Dida,br BRA,GK,Estrela,25,1998,4.7,198,178,198,0,0,0,198,1,1,100.0,0,0.0,122,589,343,0,0,0,0,0,88,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
126,Ousmane Diomande,ci CIV,DF,Sporting CP,19,2003,23.5,1886,107,677,1142,78,25,1886,16,9,56.3,3,18.8,1347,6534,3619,22,15,1,9,5,1469,2,Matches
127,Álvaro djaló,gw GNB,"FW,MF",Braga,23,1999,19.9,901,20,99,298,522,118,901,99,36,36.4,57,57.6,560,3137,1615,65,43,27,85,38,639,191,Matches
128,Mihai Dobre,ro ROU,FW,Famalicão,24,1998,3.9,144,6,36,53,59,10,144,17,9,52.9,6,35.3,88,582,298,9,10,1,11,3,82,15,Matches
129,Maxime Dominguez,ch SUI,"MF,FW",Gil Vicente FC,27,1996,25.9,1418,23,186,750,504,52,1417,54,29,53.7,22,40.7,800,4540,2087,45,44,6,51,48,957,130,Matches
130,Bruno Duarte,br BRA,FW,Farense,27,1996,25.1,804,33,72,408,337,98,800,51,25,49.0,24,47.1,408,2535,1104,48,31,19,45,18,580,119,Matches
131,Jorge Eduardo Sánchez,mx MEX,DF,Porto,25,1997,6.3,497,7,118,259,123,16,497,17,7,41.2,10,58.8,239,1110,676,16,10,4,9,5,321,40,Matches
132,Marcus Edwards,eng ENG,"FW,MF",Sporting CP,24,1998,14.9,741,1,26,267,460,83,741,77,32,41.6,34,44.2,536,3914,2038,77,50,38,51,33,565,104,Matches
133,Úmaro Embaló,pt POR,"MF,FW",Rio Ave,22,2001,8.8,430,8,89,205,144,16,430,21,9,42.9,12,57.1,215,1245,543,17,11,2,19,9,264,62,Matches
134,João Escoval,pt POR,DF,Vizela,26,1997,15.2,841,86,399,389,57,19,841,2,1,50.0,1,50.0,401,2307,1434,11,3,1,10,1,491,5,Matches
135,Ricardo Esgaio,pt POR,"MF,DF",Sporting CP,30,1993,16.6,1098,34,218,484,400,35,1098,9,6,66.7,3,33.3,572,2092,955,31,13,7,8,6,640,127,Matches
136,Tiago Esgaio,pt POR,DF,Arouca,27,1995,25.3,1702,95,614,730,367,33,1702,8,6,75.0,2,25.0,667,2733,1399,29,27,2,15,9,915,97,Matches
137,Samuel Essende,cd COD,FW,Vizela,25,1998,29.6,821,27,55,383,389,147,820,51,18,35.3,30,58.8,444,2248,834,40,21,23,103,41,622,143,Matches
138,Dario Essugo,pt POR,MF,Sporting CP,18,2005,0.4,32,0,10,22,0,0,32,1,0,0.0,1,100.0,18,69,22,0,0,0,0,0,24,0,Matches
139,Dario Essugo,pt POR,MF,Chaves,18,2005,12.9,635,47,217,381,53,4,635,29,18,62.1,5,17.2,318,1573,759,13,8,1,17,17,395,11,Matches
140,Paulo Estrela Moreira,pt POR,"MF,FW",Portimonense,24,1999,5.9,422,12,91,275,60,2,422,4,2,50.0,2,50.0,204,921,480,4,2,0,4,1,247,6,Matches
141,Stephen Eustáquio,ca CAN,MF,Porto,26,1996,17.0,1211,40,213,682,324,38,1211,11,6,54.5,5,45.5,564,2409,1113,10,9,2,14,5,777,46,Matches
142,Evanilson,br BRA,FW,Porto,23,1999,22.8,745,11,57,316,382,160,742,46,21,45.7,18,39.1,429,2500,1011,39,24,19,41,30,572,147,Matches
143,Claudio Falcão,br BRA,MF,Farense,29,1994,28.9,1282,150,485,687,120,32,1282,26,12,46.2,11,42.3,458,2047,859,11,16,1,23,12,538,8,Matches
144,Jean Felipe,br BRA,"MF,DF",Estrela,29,1994,12.8,827,25,239,400,199,14,827,12,5,41.7,7,58.3,321,990,522,9,4,2,7,4,418,58,Matches
145,Volnei Feltes,br BRA,DF,Estoril,23,2000,16.4,1074,95,454,519,106,10,1074,15,7,46.7,8,53.3,546,2496,1350,13,14,0,11,6,617,19,Matches
146,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,26,1997,27.1,1570,146,684,782,114,36,1570,2,1,50.0,1,50.0,706,3717,2018,25,17,1,16,4,861,7,Matches
147,Martim Fernandes,pt POR,DF,Porto,17,2006,2.8,216,4,59,111,50,2,216,10,5,50.0,4,40.0,89,444,288,7,8,1,5,1,128,8,Matches
148,Mateus Fernandes,pt POR,MF,Estoril,19,2004,24.8,1651,32,327,974,377,19,1651,55,27,49.1,19,34.5,919,5274,2834,62,41,4,38,22,1103,53,Matches
